bag_time,time,x,y,yaw,vx,vy,wz
1788879476.1428633,1788879476.0911138,0.8002,3.1583,-1.5707963267948966,0.0,0.0,0.0
1788879476.2321699,1788879476.1442935,0.8002,3.1583,-1.5707963267948966,0.0,0.0,0.0
1788879476.2878823,1788879476.2414694,0.8002,3.1583,-1.5707963267948966,0.0,0.0,0.0
1788879476.337873,1788879476.2912998,0.8002,3.1522,-1.5695192666100282,0.2006,0.0076,0.048
1788879476.389304,1788879476.3420205,0.8003,3.1414,-1.5644209134041533,0.2212,0.0243,0.1561
1788879476.438354,1788879476.3913474,0.8004,3.1305,-1.553803985017488,0.2155,0.0418,0.2648
1788879476.4880118,1788879476.4414833,0.8007,3.12,-1.5378151504437931,0.2053,0.0561,0.3493
1788879476.5408108,1788879476.4920948,0.8013,3.1096,-1.5201325840997726,0.2045,0.0562,0.3485
1788879476.5881352,1788879476.5417209,0.802,3.0996,-1.503015906535498,0.2044,0.0562,0.3485
1788879476.6387842,1788879476.5921345,0.8028,3.0894,-1.4856075230645405,0.2043,0.0561,0.3485
1788879476.6884048,1788879476.6417503,0.8039,3.0792,-1.4680488336090605,0.2042,0.0561,0.3485
1788879476.7377496,1788879476.6915195,0.8051,3.0691,-1.4506260880526065,0.2041,0.0561,0.3485
1788879476.7889833,1788879476.7417293,0.8065,3.059,-1.4333357137212432,0.2041,0.056,0.3485
1788879476.8384197,1788879476.7920303,0.8081,3.0489,-1.4158923597775697,0.204,0.056,0.3485
1788879476.8881261,1788879476.8414254,0.8098,3.0388,-1.3990141030878642,0.2056,0.0541,0.3364
1788879476.9390755,1788879476.8921955,0.8118,3.0283,-1.3836790497169509,0.2099,0.0483,0.3001
1788879476.9900239,1788879476.942047,0.8139,3.018,-1.3707469097867848,0.2137,0.0424,0.2639
1788879477.037934,1788879476.9919844,0.8164,3.0067,-1.358378721058134,0.2392,0.0403,0.2512
1788879477.0880923,1788879477.041974,0.8194,2.9933,-1.3465696739572506,0.2889,0.04,0.2494
1788879477.1414952,1788879477.092151,0.8231,2.978,-1.3350430115417355,0.318,0.0368,0.2293
1788879477.1899598,1788879477.1426077,0.8271,2.9616,-1.3252043219633813,0.3448,0.0324,0.2022
1788879477.2377884,1788879477.1921022,0.8316,2.9444,-1.3169242164431336,0.3712,0.0271,0.1691
1788879477.2889054,1788879477.241738,0.8368,2.9249,-1.3102444829667617,0.4197,0.0216,0.1353
1788879477.3378937,1788879477.2918777,0.8425,2.9037,-1.3052454693897302,0.4478,0.0164,0.1031
1788879477.38779,1788879477.3419158,0.8487,2.8813,-1.3029684801395496,0.4736,0.0074,0.0468
1788879477.4376147,1788879477.3918269,0.8552,2.8576,-1.3029724787021633,0.4986,-0.0006,-0.003
1788879477.4881,1788879477.441543,0.8616,2.8342,-1.3044107783476977,0.48,-0.0053,-0.0317
1788879477.5377338,1788879477.492147,0.8679,2.8111,-1.3072540111086088,0.4772,-0.0094,-0.0573
1788879477.5883284,1788879477.5418162,0.874,2.7881,-1.3105348817718139,0.4767,-0.0109,-0.0669
1788879477.637632,1788879477.5912604,0.8798,2.7662,-1.314095923322386,0.4547,-0.0115,-0.0708
1788879477.6879895,1788879477.641705,0.8856,2.7438,-1.3180945036262128,0.4516,-0.0127,-0.0781
1788879477.7382271,1788879477.6920729,0.8912,2.7219,-1.3214985901478815,0.4513,-0.0112,-0.069
1788879477.7918313,1788879477.7412934,0.8968,2.6996,-1.3252162693161171,0.4512,-0.0118,-0.0731
1788879477.8400784,1788879477.7927964,0.9024,2.677,-1.3284960913207502,0.4734,-0.0106,-0.0658
1788879477.8890533,1788879477.8422031,0.908,2.6543,-1.329772811908803,0.4763,-0.0044,-0.0272
1788879477.9378436,1788879477.8921347,0.9136,2.6312,-1.3320539148161625,0.4765,-0.0076,-0.047
1788879477.9874496,1788879477.9418871,0.9192,2.608,-1.334054035379162,0.4766,-0.0064,-0.0397
1788879478.0389495,1788879477.9913826,0.9248,2.5848,-1.3361775253912784,0.4766,-0.0069,-0.0426
1788879478.0877478,1788879478.0421004,0.9303,2.5616,-1.3387396935283196,0.4765,-0.008,-0.0493
1788879478.1385028,1788879478.0919256,0.9357,2.5384,-1.340458663904244,0.4766,-0.0056,-0.0345
1788879478.1889362,1788879478.141857,0.9411,2.5152,-1.34229951073193,0.4766,-0.0058,-0.036
1788879478.2382429,1788879478.1911898,0.9464,2.4924,-1.3442994393953969,0.4765,-0.0069,-0.0426
1788879478.2880812,1788879478.241302,0.9518,2.4687,-1.3468615751477153,0.4765,-0.0078,-0.0485
1788879478.3388333,1788879478.2912552,0.9571,2.4455,-1.349704934156522,0.4764,-0.0093,-0.0573
1788879478.3886485,1788879478.3420913,0.9623,2.4222,-1.3517026781725647,0.4765,-0.0069,-0.0426
1788879478.439182,1788879478.3921404,0.9674,2.3989,-1.3539834946901101,0.4765,-0.0071,-0.0441
1788879478.4898531,1788879478.4422095,0.9726,2.3752,-1.3565455325076587,0.4765,-0.0082,-0.0507
1788879478.5378206,1788879478.4918485,0.9775,2.3524,-1.3583868404516748,0.4765,-0.0059,-0.0368
1788879478.5879378,1788879478.5419977,0.9825,2.3291,-1.3602306260217427,0.4765,-0.006,-0.0375
1788879478.638031,1788879478.592029,0.9875,2.3057,-1.362511346432989,0.4765,-0.0071,-0.0441
1788879478.6885216,1788879478.642032,0.9923,2.2824,-1.3649181429584023,0.4765,-0.0081,-0.05
1788879478.7381227,1788879478.6917093,0.9971,2.2595,-1.367761803777782,0.4764,-0.0093,-0.0573
1788879478.7869852,1788879478.7412422,1.0018,2.2362,-1.369915838656056,0.4765,-0.0069,-0.0426
1788879478.8391156,1788879478.791421,1.0067,2.2123,-1.3720389887370499,0.4765,-0.007,-0.0434
1788879478.890069,1788879478.8421078,1.0113,2.189,-1.374600893956673,0.4765,-0.0081,-0.05
1788879478.9386258,1788879478.892073,1.0159,2.1656,-1.3764430368238516,0.4765,-0.0057,-0.0353
1788879478.9878762,1788879478.941722,1.0205,2.1422,-1.3782872158532185,0.4765,-0.0057,-0.0353
1788879479.048882,1788879478.9920566,1.0252,2.1179,-1.380413128178808,0.4765,-0.0071,-0.0446
1788879479.1129436,1788879479.0669851,1.0317,2.0837,-1.3838201380705413,0.4765,-0.0077,-0.0478
1788879479.1628706,1788879479.117071,1.0361,2.0602,-1.3853804603200197,0.4765,-0.005,-0.0309
1788879479.2131953,1788879479.1670427,1.0405,2.0368,-1.3869431473530838,0.4765,-0.005,-0.0309
1788879479.2619987,1788879479.2162764,1.0447,2.0138,-1.3887876254441403,0.4765,-0.0062,-0.0382
1788879479.3139544,1788879479.2670257,1.0491,1.9899,-1.3910675853914576,0.4765,-0.007,-0.0434
1788879479.3631353,1788879479.3170056,1.0533,1.9665,-1.3933473659331144,0.4765,-0.0078,-0.0485
1788879479.4129207,1788879479.3671448,1.0575,1.943,-1.3951898064139308,0.4765,-0.0053,-0.0331
1788879479.4640996,1788879479.4170027,1.0616,1.9195,-1.3967523974686198,0.4765,-0.0052,-0.0323
1788879479.5139172,1788879479.4664645,1.0657,1.896,-1.3985968725014792,0.4765,-0.0058,-0.036
1788879479.5638402,1788879479.5170186,1.0698,1.8725,-1.4005943654068693,0.4765,-0.0068,-0.0419
1788879479.6129103,1788879479.5668643,1.0738,1.849,-1.4017196977874142,0.4766,-0.0039,-0.0243
1788879479.663162,1788879479.6170487,1.0778,1.8255,-1.4030003162039353,0.4766,-0.0036,-0.0221
1788879479.7131245,1788879479.666566,1.0817,1.802,-1.4041281399902052,0.4766,-0.004,-0.025
1788879479.762094,1788879479.716266,1.0856,1.779,-1.4056907376216143,0.4766,-0.0047,-0.0294
1788879479.812927,1788879479.7671916,1.0896,1.755,-1.4072533154474247,0.4765,-0.0053,-0.0331
1788879479.8651767,1788879479.8172002,1.0934,1.7315,-1.4090978928660187,0.4765,-0.0059,-0.0368
1788879479.9129767,1788879479.8661382,1.0971,1.7084,-1.4110947928499011,0.4765,-0.0065,-0.0404
1788879479.9628022,1788879479.9171062,1.101,1.6844,-1.4133512344492782,0.4765,-0.0071,-0.0441
