event_index,arrival_monotonic_ns,arrival_epoch_ns,topic,message_type,header_stamp_ns,simulation_time_s,payload_json
0,89785912659014,1789731633895673851,/autodrive/roboracer_1/steering_command,Float32,,,"{""value"":0.0}"
1,89785913173100,1789731633896187256,/autodrive/roboracer_1/throttle_command,Float32,,,"{""value"":0.0}"
2,89785915586114,1789731633898600390,/autodrive/roboracer_1/steering_command,Float32,,,"{""value"":0.0}"
3,89785915833809,1789731633898847815,/autodrive/roboracer_1/throttle_command,Float32,,,"{""value"":0.0}"
4,89785916858495,1789731633899872290,/autodrive/roboracer_1/steering_command,Float32,,,"{""value"":0.0}"
5,89785917068459,1789731633900082245,/autodrive/roboracer_1/throttle_command,Float32,,,"{""value"":0.0}"
6,89785917790806,1789731633900804722,/autodrive/roboracer_1/steering_command,Float32,,,"{""value"":0.0}"
7,89785917926902,1789731633900940447,/autodrive/roboracer_1/throttle_command,Float32,,,"{""value"":0.0}"
8,89785918702309,1789731633901715914,/autodrive/roboracer_1/steering_command,Float32,,,"{""value"":0.0}"
9,89785918822305,1789731633901835709,/autodrive/roboracer_1/throttle_command,Float32,,,"{""value"":0.0}"
10,89785919432762,1789731633902446367,/autodrive/roboracer_1/steering_command,Float32,,,"{""value"":0.0}"
11,89785919544822,1789731633902558227,/autodrive/roboracer_1/throttle_command,Float32,,,"{""value"":0.0}"
12,89785920194152,1789731633903207577,/autodrive/roboracer_1/steering_command,Float32,,,"{""value"":0.0}"
13,89785920286025,1789731633903299460,/autodrive/roboracer_1/throttle_command,Float32,,,"{""value"":0.0}"
14,89785920847410,1789731633903860724,/autodrive/roboracer_1/steering_command,Float32,,,"{""value"":0.0}"
15,89785920950093,1789731633903963427,/autodrive/roboracer_1/throttle_command,Float32,,,"{""value"":0.0}"
16,89785921444862,1789731633904458207,/autodrive/roboracer_1/steering_command,Float32,,,"{""value"":0.0}"
17,89785921516156,1789731633904529411,/autodrive/roboracer_1/throttle_command,Float32,,,"{""value"":0.0}"
18,89785921994876,1789731633905008230,/autodrive/roboracer_1/steering_command,Float32,,,"{""value"":0.0}"
19,89785922079755,1789731633905092990,/autodrive/roboracer_1/throttle_command,Float32,,,"{""value"":0.0}"
20,89785922558465,1789731633905571769,/autodrive/roboracer_1/steering_command,Float32,,,"{""value"":0.0}"
21,89785922624078,1789731633905637322,/autodrive/roboracer_1/throttle_command,Float32,,,"{""value"":0.0}"
22,89785923083672,1789731633906096996,/autodrive/roboracer_1/steering_command,Float32,,,"{""value"":0.0}"
23,89785923153242,1789731633906166487,/autodrive/roboracer_1/throttle_command,Float32,,,"{""value"":0.0}"
24,89785923565617,1789731633906578902,/autodrive/roboracer_1/steering_command,Float32,,,"{""value"":0.0}"
25,89785923628395,1789731633906641650,/autodrive/roboracer_1/throttle_command,Float32,,,"{""value"":0.0}"
26,89785924043605,1789731633907056910,/autodrive/roboracer_1/steering_command,Float32,,,"{""value"":0.0}"
27,89785924109038,1789731633907122273,/autodrive/roboracer_1/throttle_command,Float32,,,"{""value"":0.0}"
28,89785939836630,1789731633922851167,/autodrive/roboracer_1/steering_command,Float32,,,"{""value"":0.0}"
29,89785940085518,1789731633923099654,/autodrive/roboracer_1/throttle_command,Float32,,,"{""value"":0.0}"
30,89785964241126,1789731633947255582,/autodrive/roboracer_1/steering_command,Float32,,,"{""value"":0.0}"
31,89785964476007,1789731633947489672,/autodrive/roboracer_1/throttle_command,Float32,,,"{""value"":0.0}"
32,89785989283760,1789731633972298738,/autodrive/roboracer_1/steering_command,Float32,,,"{""value"":0.0}"
33,89785989544360,1789731633972558336,/autodrive/roboracer_1/throttle_command,Float32,,,"{""value"":0.0}"
34,89786014092365,1789731633997106802,/autodrive/roboracer_1/steering_command,Float32,,,"{""value"":0.0}"
