event_index,arrival_monotonic_ns,arrival_epoch_ns,topic,message_type,header_stamp_ns,simulation_time_s,payload_json
528,89787182929830,1789731635165943395,/autodrive/roboracer_1/left_encoder,JointState,1789731635163298896,,"{""position"":[4.0612],""velocity"":[]}"
529,89787183147920,1789731635166161355,/autodrive/roboracer_1/right_encoder,JointState,1789731635163298896,,"{""position"":[4.1495],""velocity"":[]}"
550,89787207887355,1789731635190901090,/autodrive/roboracer_1/left_encoder,JointState,1789731635188352010,,"{""position"":[4.5815],""velocity"":[]}"
551,89787208053808,1789731635191067212,/autodrive/roboracer_1/right_encoder,JointState,1789731635188352010,,"{""position"":[4.6797],""velocity"":[]}"
572,89787232879545,1789731635215892879,/autodrive/roboracer_1/left_encoder,JointState,1789731635213279168,,"{""position"":[5.1345],""velocity"":[]}"
573,89787233059994,1789731635216073248,/autodrive/roboracer_1/right_encoder,JointState,1789731635213279168,,"{""position"":[5.2425],""velocity"":[]}"
594,89787258467083,1789731635241480678,/autodrive/roboracer_1/left_encoder,JointState,1789731635238587793,,"{""position"":[5.717],""velocity"":[]}"
595,89787258641792,1789731635241655166,/autodrive/roboracer_1/right_encoder,JointState,1789731635238587793,,"{""position"":[5.8381],""velocity"":[]}"
616,89787282662446,1789731635265675720,/autodrive/roboracer_1/left_encoder,JointState,1789731635262886379,,"{""position"":[6.3355],""velocity"":[]}"
617,89787282921553,1789731635265934998,/autodrive/roboracer_1/right_encoder,JointState,1789731635262886379,,"{""position"":[6.4664],""velocity"":[]}"
638,89787308029620,1789731635291042935,/autodrive/roboracer_1/left_encoder,JointState,1789731635288422421,,"{""position"":[6.9737],""velocity"":[]}"
639,89787308186896,1789731635291200120,/autodrive/roboracer_1/right_encoder,JointState,1789731635288422421,,"{""position"":[7.1177],""velocity"":[]}"
660,89787332568468,1789731635315581793,/autodrive/roboracer_1/left_encoder,JointState,1789731635313181032,,"{""position"":[7.6249],""velocity"":[]}"
661,89787332702450,1789731635315715715,/autodrive/roboracer_1/right_encoder,JointState,1789731635313181032,,"{""position"":[7.7787],""velocity"":[]}"
682,89787356986720,1789731635340000135,/autodrive/roboracer_1/left_encoder,JointState,1789731635337546104,,"{""position"":[8.2827],""velocity"":[]}"
683,89787357174242,1789731635340187487,/autodrive/roboracer_1/right_encoder,JointState,1789731635337546104,,"{""position"":[8.4463],""velocity"":[]}"
703,89787382826472,1789731635365839937,/autodrive/roboracer_1/left_encoder,JointState,1789731635363497556,,"{""position"":[8.9208],""velocity"":[]}"
704,89787383100617,1789731635366113912,/autodrive/roboracer_1/right_encoder,JointState,1789731635363497556,,"{""position"":[9.0943],""velocity"":[]}"
726,89787407585955,1789731635390599360,/autodrive/roboracer_1/left_encoder,JointState,1789731635388225700,,"{""position"":[9.6179],""velocity"":[]}"
727,89787407737410,1789731635390750804,/autodrive/roboracer_1/right_encoder,JointState,1789731635388225700,,"{""position"":[9.8044],""velocity"":[]}"
748,89787432600407,1789731635415613651,/autodrive/roboracer_1/left_encoder,JointState,1789731635413045846,,"{""position"":[10.292],""velocity"":[]}"
749,89787432762361,1789731635415775716,/autodrive/roboracer_1/right_encoder,JointState,1789731635413045846,,"{""position"":[10.4883],""velocity"":[]}"
770,89787457363867,1789731635440377282,/autodrive/roboracer_1/left_encoder,JointState,1789731635438025963,,"{""position"":[10.9759],""velocity"":[]}"
771,89787457506876,1789731635440520190,/autodrive/roboracer_1/right_encoder,JointState,1789731635438025963,,"{""position"":[11.1821],""velocity"":[]}"
791,89787483087241,1789731635466100535,/autodrive/roboracer_1/left_encoder,JointState,1789731635463532680,,"{""position"":[11.6632],""velocity"":[]}"
792,89787483279141,1789731635466292426,/autodrive/roboracer_1/right_encoder,JointState,1789731635463532680,,"{""position"":[11.8792],""velocity"":[]}"
814,89787510222187,1789731635493235591,/autodrive/roboracer_1/left_encoder,JointState,1789731635490005472,,"{""position"":[12.3504],""velocity"":[]}"
815,89787510561164,1789731635493574648,/autodrive/roboracer_1/right_encoder,JointState,1789731635490005472,,"{""position"":[12.5762],""velocity"":[]}"
836,89787532974778,1789731635515988053,/autodrive/roboracer_1/left_encoder,JointState,1789731635513386705,,"{""position"":[13.0474],""velocity"":[]}"
837,89787533131443,1789731635516144727,/autodrive/roboracer_1/right_encoder,JointState,1789731635513386705,,"{""position"":[13.2798],""velocity"":[]}"
858,89787557755972,1789731635540769356,/autodrive/roboracer_1/left_encoder,JointState,1789731635538291952,,"{""position"":[13.7445],""velocity"":[]}"
859,89787557901335,1789731635540914609,/autodrive/roboracer_1/right_encoder,JointState,1789731635538291952,,"{""position"":[13.9866],""velocity"":[]}"
879,89787582324776,1789731635565338141,/autodrive/roboracer_1/left_encoder,JointState,1789731635563121005,,"{""position"":[14.4481],""velocity"":[]}"
880,89787582469197,1789731635565482462,/autodrive/roboracer_1/right_encoder,JointState,1789731635563121005,,"{""position"":[14.7033],""velocity"":[]}"
901,89787607676211,1789731635590689526,/autodrive/roboracer_1/left_encoder,JointState,1789731635588511994,,"{""position"":[15.1582],""velocity"":[]}"
902,89787607832004,1789731635590845298,/autodrive/roboracer_1/right_encoder,JointState,1789731635588511994,,"{""position"":[15.4167],""velocity"":[]}"
924,89787632515995,1789731635615529359,/autodrive/roboracer_1/left_encoder,JointState,1789731635613262981,,"{""position"":[15.8683],""velocity"":[]}"
925,89787632632724,1789731635615645978,/autodrive/roboracer_1/right_encoder,JointState,1789731635613262981,,"{""position"":[16.1367],""velocity"":[]}"
945,89787658162444,1789731635641176039,/autodrive/roboracer_1/left_encoder,JointState,1789731635638804663,,"{""position"":[16.585],""velocity"":[]}"
946,89787658327213,1789731635641340418,/autodrive/roboracer_1/right_encoder,JointState,1789731635638804663,,"{""position"":[16.8599],""velocity"":[]}"
967,89787683776162,1789731635666789616,/autodrive/roboracer_1/left_encoder,JointState,1789731635664097608,,"{""position"":[17.3344],""velocity"":[]}"
968,89787683970126,1789731635666983601,/autodrive/roboracer_1/right_encoder,JointState,1789731635664097608,,"{""position"":[17.6158],""velocity"":[]}"
990,89787707924185,1789731635690937630,/autodrive/roboracer_1/left_encoder,JointState,1789731635688280718,,"{""position"":[18.0642],""velocity"":[]}"
991,89787708105346,1789731635691118600,/autodrive/roboracer_1/right_encoder,JointState,1789731635688280718,,"{""position"":[18.3521],""velocity"":[]}"
1012,89787733138402,1789731635716151697,/autodrive/roboracer_1/left_encoder,JointState,1789731635713879027,,"{""position"":[18.7645],""velocity"":[]}"
1013,89787733327528,1789731635716341013,/autodrive/roboracer_1/right_encoder,JointState,1789731635713879027,,"{""position"":[19.059],""velocity"":[]}"
1034,89787757984989,1789731635740998393,/autodrive/roboracer_1/left_encoder,JointState,1789731635738235422,,"{""position"":[19.5368],""velocity"":[]}"
1035,89787758162392,1789731635741175777,/autodrive/roboracer_1/right_encoder,JointState,1789731635738235422,,"{""position"":[19.8346],""velocity"":[]}"
1055,89787784663427,1789731635767676862,/autodrive/roboracer_1/left_encoder,JointState,1789731635764758007,,"{""position"":[20.2469],""velocity"":[]}"
1056,89787784853614,1789731635767867019,/autodrive/roboracer_1/right_encoder,JointState,1789731635764758007,,"{""position"":[20.5513],""velocity"":[]}"
1078,89787808786454,1789731635791799898,/autodrive/roboracer_1/left_encoder,JointState,1789731635789033370,,"{""position"":[21.029],""velocity"":[]}"
1079,89787808973946,1789731635791987271,/autodrive/roboracer_1/right_encoder,JointState,1789731635789033370,,"{""position"":[21.3367],""velocity"":[]}"
1100,89787834296968,1789731635817310573,/autodrive/roboracer_1/left_encoder,JointState,1789731635814426614,,"{""position"":[21.7817],""velocity"":[]}"
1101,89787834477928,1789731635817491262,/autodrive/roboracer_1/right_encoder,JointState,1789731635814426614,,"{""position"":[22.0926],""velocity"":[]}"
1122,89787860180542,1789731635843194738,/autodrive/roboracer_1/left_encoder,JointState,1789731635840091397,,"{""position"":[22.5442],""velocity"":[]}"
1123,89787860378414,1789731635843391969,/autodrive/roboracer_1/right_encoder,JointState,1789731635840091397,,"{""position"":[22.8584],""velocity"":[]}"
1144,89787884441288,1789731635867455033,/autodrive/roboracer_1/left_encoder,JointState,1789731635864000743,,"{""position"":[23.31],""velocity"":[]}"
1145,89787884673224,1789731635867686869,/autodrive/roboracer_1/right_encoder,JointState,1789731635864000743,,"{""position"":[23.6274],""velocity"":[]}"
1165,89787909690110,1789731635892703965,/autodrive/roboracer_1/left_encoder,JointState,1789731635889700091,,"{""position"":[24.0823],""velocity"":[]}"
1166,89787909854789,1789731635892868314,/autodrive/roboracer_1/right_encoder,JointState,1789731635889700091,,"{""position"":[24.403],""velocity"":[]}"
1188,89787935433642,1789731635918447186,/autodrive/roboracer_1/left_encoder,JointState,1789731635914750500,,"{""position"":[24.8579],""velocity"":[]}"
1189,89787935703138,1789731635918716903,/autodrive/roboracer_1/right_encoder,JointState,1789731635914750500,,"{""position"":[25.1818],""velocity"":[]}"
1210,89787962186500,1789731635945200626,/autodrive/roboracer_1/left_encoder,JointState,1789731635940940802,,"{""position"":[25.64],""velocity"":[]}"
1211,89787962439054,1789731635945453070,/autodrive/roboracer_1/right_encoder,JointState,1789731635940940802,,"{""position"":[25.9672],""velocity"":[]}"
1232,89787985794038,1789731635968808074,/autodrive/roboracer_1/left_encoder,JointState,1789731635964795244,,"{""position"":[26.4287],""velocity"":[]}"
1233,89787985995897,1789731635969009252,/autodrive/roboracer_1/right_encoder,JointState,1789731635964795244,,"{""position"":[26.7559],""velocity"":[]}"
1254,89788009243198,1789731635992256643,/autodrive/roboracer_1/left_encoder,JointState,1789731635989472742,,"{""position"":[27.2239],""velocity"":[]}"
1255,89788009619696,1789731635992633231,/autodrive/roboracer_1/right_encoder,JointState,1789731635989472742,,"{""position"":[27.5511],""velocity"":[]}"
1276,89788036212102,1789731636019225677,/autodrive/roboracer_1/left_encoder,JointState,1789731636015655519,,"{""position"":[28.0551],""velocity"":[]}"
1277,89788036449368,1789731636019462663,/autodrive/roboracer_1/right_encoder,JointState,1789731636015655519,,"{""position"":[28.3823],""velocity"":[]}"
1298,89788060107782,1789731636043121267,/autodrive/roboracer_1/left_encoder,JointState,1789731636040323460,,"{""position"":[28.8601],""velocity"":[]}"
1299,89788060275477,1789731636043288892,/autodrive/roboracer_1/right_encoder,JointState,1789731636040323460,,"{""position"":[29.1874],""velocity"":[]}"
1319,89788085211492,1789731636068225077,/autodrive/roboracer_1/left_encoder,JointState,1789731636065571240,,"{""position"":[29.639],""velocity"":[]}"
1320,89788085385428,1789731636068398743,/autodrive/roboracer_1/right_encoder,JointState,1789731636065571240,,"{""position"":[29.9662],""velocity"":[]}"
1342,89788110135814,1789731636093149299,/autodrive/roboracer_1/left_encoder,JointState,1789731636090208353,,"{""position"":[30.5225],""velocity"":[]}"
1343,89788110368291,1789731636093381675,/autodrive/roboracer_1/right_encoder,JointState,1789731636090208353,,"{""position"":[30.8465],""velocity"":[]}"
1364,89788135037514,1789731636118050919,/autodrive/roboracer_1/left_encoder,JointState,1789731636114842550,,"{""position"":[31.2752],""velocity"":[]}"
1365,89788135213805,1789731636118227130,/autodrive/roboracer_1/right_encoder,JointState,1789731636114842550,,"{""position"":[31.5992],""velocity"":[]}"
1386,89788159377809,1789731636142391304,/autodrive/roboracer_1/left_encoder,JointState,1789731636139417035,,"{""position"":[32.0377],""velocity"":[]}"
1387,89788159587643,1789731636142601038,/autodrive/roboracer_1/right_encoder,JointState,1789731636139417035,,"{""position"":[32.3617],""velocity"":[]}"
1408,89788184660595,1789731636167674490,/autodrive/roboracer_1/left_encoder,JointState,1789731636164465521,,"{""position"":[32.9376],""velocity"":[]}"
1409,89788184884235,1789731636167897810,/autodrive/roboracer_1/right_encoder,JointState,1789731636164465521,,"{""position"":[33.2551],""velocity"":[]}"
1430,89788209101689,1789731636192115164,/autodrive/roboracer_1/left_encoder,JointState,1789731636189305284,,"{""position"":[33.7754],""velocity"":[]}"
1431,89788209269094,1789731636192282588,/autodrive/roboracer_1/right_encoder,JointState,1789731636189305284,,"{""position"":[34.0928],""velocity"":[]}"
1452,89788234382171,1789731636217395646,/autodrive/roboracer_1/left_encoder,JointState,1789731636214303545,,"{""position"":[34.6197],""velocity"":[]}"
1453,89788234521813,1789731636217535348,/autodrive/roboracer_1/right_encoder,JointState,1789731636214303545,,"{""position"":[34.9306],""velocity"":[]}"
1474,89788259921839,1789731636242935605,/autodrive/roboracer_1/left_encoder,JointState,1789731636239874323,,"{""position"":[35.4673],""velocity"":[]}"
1475,89788260081299,1789731636243094653,/autodrive/roboracer_1/right_encoder,JointState,1789731636239874323,,"{""position"":[35.7782],""velocity"":[]}"
1495,89788283536831,1789731636266550527,/autodrive/roboracer_1/left_encoder,JointState,1789731636263853519,,"{""position"":[36.3214],""velocity"":[]}"
1496,89788283741065,1789731636266754871,/autodrive/roboracer_1/right_encoder,JointState,1789731636263853519,,"{""position"":[36.629],""velocity"":[]}"
1518,89788309438791,1789731636292452877,/autodrive/roboracer_1/left_encoder,JointState,1789731636288875956,,"{""position"":[37.1821],""velocity"":[]}"
1519,89788309666749,1789731636292680234,/autodrive/roboracer_1/right_encoder,JointState,1789731636288875956,,"{""position"":[37.4864],""velocity"":[]}"
1540,89788334192102,1789731636317205446,/autodrive/roboracer_1/left_encoder,JointState,1789731636314673489,,"{""position"":[38.046],""velocity"":[]}"
1541,89788334333918,1789731636317347223,/autodrive/roboracer_1/right_encoder,JointState,1789731636314673489,,"{""position"":[38.3471],""velocity"":[]}"
