bag_time,time,x,y,yaw,vx,vy,wz
1788878873.995485,1788878873.9488215,0.8002,3.1583,-1.5707963267948966,0.0,0.0,0.0
1788878874.0475998,1788878873.997679,0.8002,3.1583,-1.5707963267948966,0.0,0.0,0.0
1788878874.0950267,1788878874.0485897,0.8002,3.152,-1.569377706153053,0.2019,0.0076,0.0482
1788878874.1449418,1788878874.0980484,0.8003,3.1414,-1.5644209134041533,0.2214,0.0239,0.1537
1788878874.1948988,1788878874.1480904,0.8004,3.1307,-1.5543698315068244,0.2161,0.0407,0.2579
1788878874.2440298,1788878874.1980217,0.8007,3.12,-1.53838093069165,0.2054,0.056,0.3495
1788878874.2939906,1788878874.248085,0.8012,3.1097,-1.5209811312031734,0.2045,0.0562,0.3485
1788878874.3467958,1788878874.2980404,0.8019,3.0993,-1.5031525039088467,0.2044,0.0562,0.3485
1788878874.393927,1788878874.3477669,0.8028,3.0894,-1.48617288357117,0.2043,0.0561,0.3485
1788878874.4459238,1788878874.3979316,0.8039,3.079,-1.4683314004599033,0.2042,0.0561,0.3485
1788878874.4941757,1788878874.4478607,0.805,3.0697,-1.4523207599269798,0.2041,0.0561,0.3485
1788878874.547134,1788878874.4983504,0.8065,3.0587,-1.4333357137212432,0.2041,0.056,0.3485
1788878874.5949924,1788878874.5479872,0.808,3.0489,-1.4164565653457335,0.204,0.056,0.3485
1788878874.6457942,1788878874.597995,0.8098,3.0386,-1.398861012940465,0.2048,0.0551,0.3427
1788878874.693897,1788878874.6479845,0.8117,3.0287,-1.383958321719579,0.2085,0.0503,0.3126
1788878874.7463398,1788878874.6980577,0.8137,3.0188,-1.3700289439381916,0.2113,0.0463,0.2876
1788878874.794206,1788878874.748252,0.8161,3.0078,-1.3560968775953328,0.2138,0.0423,0.2633
1788878874.84497,1788878874.7982216,0.8188,2.9963,-1.3430078683270892,0.2383,0.0423,0.2633
1788878874.89389,1788878874.8479974,0.8216,2.9848,-1.3310447329868165,0.2418,0.0393,0.2444
1788878874.9460163,1788878874.8979595,0.8249,2.972,-1.318797437248024,0.2659,0.0393,0.2447
1788878874.9940476,1788878874.9478965,0.8285,2.9585,-1.3072367290188558,0.2916,0.0391,0.2432
1788878875.0470932,1788878874.9982173,0.8328,2.9433,-1.2953930034103416,0.3177,0.0381,0.237
1788878875.0939229,1788878875.0480402,0.8374,2.9275,-1.2843943492895946,0.3437,0.0363,0.226
1788878875.1439974,1788878875.0980098,0.8424,2.9109,-1.2746746176872008,0.3487,0.0293,0.1778
1788878875.1949074,1788878875.1481268,0.848,2.8932,-1.2656746252252864,0.3715,0.0287,0.1787
1788878875.2448084,1788878875.1979873,0.8538,2.875,-1.258075171222196,0.3967,0.0249,0.1552
1788878875.2948644,1788878875.2479086,0.8601,2.8561,-1.250911082446449,0.3998,0.0232,0.1443
1788878875.343765,1788878875.2978857,0.8667,2.8364,-1.2457527833010886,0.4231,0.0169,0.1053
1788878875.3939137,1788878875.347815,0.8738,2.8156,-1.2417548207787794,0.4482,0.0125,0.0782
1788878875.446505,1788878875.3978791,0.8815,2.7931,-1.2391523772749677,0.4735,0.0081,0.0512
1788878875.494979,1788878875.4484093,0.8893,2.7706,-1.237593585598062,0.4766,0.0051,0.0324
1788878875.546378,1788878875.497905,0.8969,2.7488,-1.236874969196881,0.4983,0.0025,0.0162
1788878875.5942504,1788878875.5481946,0.9054,2.7242,-1.2368766961989677,0.5016,-0.0004,-0.0023
1788878875.6461036,1788878875.598311,0.9135,2.7007,-1.2378771828049098,0.4801,-0.0036,-0.0222
1788878875.6948626,1788878875.648077,0.9212,2.6786,-1.239318524607832,0.4778,-0.004,-0.0231
1788878875.7459552,1788878875.6979606,0.9293,2.6548,-1.2403174517700983,0.4989,-0.0033,-0.02
1788878875.7952833,1788878875.7480001,0.9351,2.6381,-1.2447671071465438,0.2293,-0.018,-0.1145
1788878875.8460042,1788878875.7983367,0.9354,2.6372,-1.2455921548377626,-0.0022,0.0,0.0
