bag_time,time,d0,d1,d2,d3,d4,d5,d6,d7,d8,d9,d10,d11,d12,d13,d14,d15,d16,d17,d18,d19,d20,d21,d22,d23,d24,d25,d26
1788882176.7972121,1788882176.7972121,1788882176.7970955,0.8598045706748962,-1.5664284857921302,0.2705849455247087,0.5236,0.08000000000000002,0.16,0.0,0.9800289678573608,0.8398045706748962,0.9994457960128784,0.8598452806472778,0.06981767527759075,2.356198977679014,0.9800289678573608,9.78446720123291,2.2863813024014235,2.0,0.0,0.0,0.0,670.0,10.0,0.0,1.0,0.0,0.0
1788882176.8478363,1788882176.8478363,1788882176.8477483,0.8598102927207947,-1.5664284857921302,0.27058464804956023,0.5236,0.2425550304,0.16,0.0,0.9800239610671997,0.8398102927207947,0.9994403123855591,0.8598510026931763,0.06981767527759075,2.356198977679014,0.9800239610671997,9.784407119750977,2.2863813024014235,2.0,0.0,0.0,0.0,670.0,10.0,0.0,1.0,0.0,0.0
1788882176.8975456,1788882176.8975456,1788882176.8974578,0.8598102927207947,-1.5664284857921302,0.2705841465896679,0.5236,0.4016101152,0.16,0.0,0.9800239610671997,0.8398102927207947,0.9994401931762695,0.8598510026931763,0.06981767527759075,2.356198977679014,0.9800239610671997,9.784462432861329,2.2863813024014235,2.0,0.0,0.0,0.0,670.0,10.0,0.0,1.0,0.0,0.0
1788882176.946744,1788882176.946744,1788882176.9466698,0.8600413799285889,-1.5664284857921302,0.26438960816443424,0.5236,0.5236,0.16,0.0,0.9798512268066406,0.8400413799285888,0.9993029236793518,0.8600707054138184,0.06545435218140483,2.356198977679014,0.9798512268066406,9.973453979492188,2.2907446254976094,2.0,0.0,0.0,0.0,671.0,10.0,0.0,1.0,0.0,0.0
1788882176.997136,1788882176.997136,1788882176.9970536,0.8609268069267273,-1.5707918088883162,0.26662126546673043,0.5236,0.5236,0.16,0.0,0.9790323185920715,0.8409268069267273,0.9985911846160889,0.8609371185302734,0.06545435218140483,2.356198977679014,0.9790323185920715,9.765836219787598,2.2907446254976094,2.0,0.0,0.0,0.0,670.0,10.0,0.0,1.0,0.0,0.0
1788882177.04712,1788882177.04712,1788882177.0470335,0.8628829717636108,-1.5707918088883162,0.25758542165770043,0.5236,0.5236,0.16,0.0,0.977081995010376,0.8428829717636108,0.996826171875,0.8628699779510498,0.056727705989032984,2.356198977679014,0.977081995010376,9.844411354064942,2.2994712716899812,2.0,0.0,0.0,0.0,670.0,10.0,0.0,1.0,0.0,0.0
1788882177.0969608,1788882177.0969608,1788882177.096875,0.8659865260124207,-1.5707918088883162,0.24343377884696119,0.5236,0.5236,0.16,0.0,0.9740683245658874,0.8459865260124206,0.9939957857131958,0.8658726215362549,0.043637736700475216,2.356198977679014,0.9740683245658874,9.969790916442872,2.312561240978539,2.0,0.0,0.0,0.0,671.0,11.0,0.0,1.0,0.0,0.0
1788882177.1487331,1788882177.1487331,1788882177.1486554,0.8696476817131042,-1.5707918088883162,0.23702013207050615,0.5236,0.5236,0.16,0.0,0.9707304048538208,0.8496476817131042,0.9907304048538208,0.8693113923072815,0.03491109050810337,2.356198977679014,0.9707304048538208,9.778045158386231,2.321287887170911,2.0,0.0,0.0,0.0,670.0,10.0,0.0,1.0,0.0,0.0
1788882177.1981294,1788882177.1981294,1788882177.1980317,0.8735008239746094,-1.5707918088883162,0.22348998275420306,0.5236,0.5236,0.16,0.0,0.967378716468811,0.8535008239746094,0.9874938726425171,0.8728209137916565,0.021821121219545603,2.356198977679014,0.967378716468811,9.83865592956543,2.3343778564594686,2.0,0.0,0.0,0.0,670.0,10.0,0.0,1.0,0.0,0.0
1788882177.246924,1788882177.246924,1788882177.246853,0.8775467872619629,-1.5707918088883162,0.20999714139200662,0.5236,0.5236,0.16,0.0,0.963961284160614,0.8575467872619629,0.9843155741691589,0.8764039874076843,0.008731151930987835,2.356198977679014,0.963961284160614,9.900017242431641,2.3474678257480264,2.0,0.0,0.0,0.0,671.0,11.0,0.0,1.0,0.0,0.0
1788882177.298052,1788882177.298052,1788882177.29799,0.8817896246910095,-1.5707918088883162,0.19664783349297957,0.5236,0.5236,0.16,0.0,0.9604670214653015,0.8617896246910095,0.9811928272247314,0.8800603747367859,-0.004358817357569933,2.356198977679014,0.9604670214653015,9.96194980621338,2.360557795036584,2.0,0.0,0.0,0.0,671.0,10.0,0.0,1.0,0.0,0.0
1788882177.3468857,1788882177.3468857,1788882177.346779,0.8862313032150269,-1.5707918088883162,0.19029660336151946,0.5236,0.5236,0.16,0.0,0.9568921136856079,0.8662313032150268,0.9781244993209839,0.8837891221046448,-0.013085463549941778,2.356198977679014,0.9568921136856079,9.767566184997559,2.369284441228956,2.0,0.0,0.0,0.0,670.0,10.0,0.0,1.0,0.0,0.0
1788882177.3968806,1788882177.3968806,1788882177.3967729,0.8908740878105164,-1.5707918088883162,0.17657940253994991,0.5236,0.5236,0.16,0.0,0.9532506275177002,0.8708740878105163,0.9751089215278625,0.8875935077667236,-0.026175432838499546,2.356198977679014,0.9532506275177002,9.827040176391602,2.3823744105175138,2.0,0.0,0.0,0.0,670.0,10.0,0.0,1.0,0.0,0.0
1788882177.4467552,1788882177.4467552,1788882177.4466717,0.8957201242446899,-1.5707918088883162,0.1632355315852936,0.5236,0.5236,0.16,0.0,0.9495305228233337,0.8757201242446899,0.9721453785896301,0.8914706707000732,-0.039265402127057314,2.356198977679014,0.9495305228233337,9.88697193145752,2.3954643798060715,2.0,0.0,0.0,0.0,671.0,10.0,0.0,1.0,0.0,0.0
1788882177.49718,1788882177.49718,1788882177.497116,0.9007707834243774,-1.5707918088883162,0.14963901803596372,0.5236,0.5236,0.16,0.0,0.945732216835022,0.8807707834243774,0.9692332744598389,0.8954195976257324,-0.05235537141561508,2.356198977679014,0.945732216835022,9.947775344848633,2.4085543490946293,2.0,0.0,0.0,0.0,671.0,10.0,0.0,1.0,0.0,0.0
1788882177.547106,1788882177.547106,1788882177.5470288,0.9060298800468445,-1.5707918088883162,0.14278411340368782,0.4967337655893884,0.4967337655893884,0.16,0.0,0.9418675112724304,0.8860298800468445,0.9663708209991455,0.8994442820549011,-0.06108201760798693,2.356198977679014,0.9418675112724304,9.750251274108887,2.417280995287001,2.0,0.0,0.0,0.0,670.0,11.0,0.0,1.0,0.0,0.0
1788882177.596992,1788882177.596992,1788882177.5968974,0.9115018248558044,-1.5707918088883162,0.12943850102666066,0.459595012552555,0.459595012552555,0.16,0.0,0.9379219818115234,0.8915018248558044,0.963556170463562,0.9035422205924988,-0.0741719868965447,2.356198977679014,0.9379219818115234,9.808147888183594,2.430370964575559,2.0,0.0,0.0,0.0,670.0,11.0,0.0,1.0,0.0,0.0
1788882177.6466734,1788882177.6466734,1788882177.6465814,0.91718590259552,-1.5707918088883162,0.1159288753247849,0.41971483737159554,0.41971483737159554,0.16,0.0,0.9339005756378174,0.89718590259552,0.9607905149459839,0.9077115058898926,-0.08726195618510246,2.356198977679014,0.9339005756378174,9.866923789978028,2.4434609338641167,2.0,0.0,0.0,0.0,671.0,10.0,0.0,1.0,0.0,0.0
1788882177.6963856,1788882177.6963856,1788882177.6963181,0.9228578805923462,-1.5707918088883162,0.10193981898860979,0.3776364998979757,0.3776364998979757,0.16,0.0,0.9299595165252685,0.9028578805923462,0.9581444263458252,0.9118139147758484,-0.10035192547366023,2.356198977679014,0.9299595165252685,9.962462882995606,2.4565509031526744,2.0,0.0,0.0,0.0,671.0,10.0,0.0,1.0,0.0,0.0
1788882177.7464793,1788882177.7464793,1788882177.7463875,0.9283943772315979,-1.5707918088883162,0.09433016770243942,0.3435355164353994,0.3435355164353994,0.1687794054868604,0.0,0.9261488127708435,0.9083943772315979,0.9556397199630737,0.9157724976539612,-0.10907857166603208,2.356198977679014,0.9261488127708435,9.844548683166504,2.4652775493450463,2.0,0.0,0.0,0.0,671.0,10.0,0.0,1.0,0.0,0.0
1788882177.7975073,1788882177.7975073,1788882177.7974339,0.9337369203567505,-1.5707918088883162,0.08634190374837498,0.3132768754371297,0.3132768754371297,0.18033732794609253,0.0,0.9225076842308044,0.9137369203567505,0.9532691836357117,0.9195690155029297,-0.11780521785840392,2.356198977679014,0.9225076842308044,9.780935745239258,2.474004195537418,2.0,0.0,0.0,0.0,670.0,10.0,0.0,1.0,0.0,0.0
1788882177.8468142,1788882177.8468142,1788882177.8467124,0.9388291835784912,-1.5707918088883162,0.07775616954607063,0.2842711656367631,0.2842711656367631,0.19141666706005994,0.0,0.9190540719032287,0.9188291835784912,0.951019823551178,0.9231830835342407,-0.12653186405077577,2.356198977679014,0.9190540719032287,9.77387664794922,2.48273084172979,2.0,0.0,0.0,0.0,670.0,10.0,0.0,1.0,0.0,0.0
1788882177.8978457,1788882177.8978457,1788882177.8977537,0.9354056715965271,1.4006312196142972,0.06912611636819893,0.25589074867042616,0.25589074867042616,0.20225716246354997,0.0,0.9154056715965271,0.9242381262779236,0.9486513733863831,0.9270076155662537,-0.1352585102431476,2.356198977679014,0.9154056715965271,9.758626441955567,2.491457487922162,2.0,0.0,0.0,0.0,670.0,11.0,0.0,1.0,0.0,0.0
1788882177.9468288,1788882177.9468288,1788882177.9467347,0.9317026138305664,1.3919045734219253,0.060261902660919915,0.2275170516004591,0.2275170516004591,0.21309509106170393,0.0,0.9117026138305664,0.9297284889221191,0.9462214112281799,0.9309030771255493,-0.14398515643551946,2.356198977679014,0.9117026138305664,9.766239624023438,2.5001841341145337,2.0,0.0,0.0,0.0,670.0,10.0,0.0,1.0,0.0,0.0
1788882177.997708,1788882177.997708,1788882177.997634,0.9278060793876648,1.3831779272295535,0.060261902660919915,0.21191151821197718,0.21191151821197718,0.2190559517906886,0.0,0.9078060793876648,0.935509603023529,0.9436451196670532,0.9350091814994812,-0.1527118026278913,2.356198977679014,0.9078060793876648,9.773440818786622,2.5089107803069055,2.0,0.0,0.0,0.0,670.0,10.0,0.0,1.0,0.0,0.0
1788882178.0480585,1788882178.0480585,1788882178.0479827,0.9238678216934204,1.3788146041333675,0.060261902660919915,0.20332847484831215,0.20332847484831215,0.22233442519163021,0.0,0.9038678216934204,0.9413204002380371,0.940993070602417,0.939165472984314,-0.16143844882026315,2.356198977679014,0.9038678216934204,9.810465316772461,2.5176374264992774,2.0,0.0,0.0,0.0,670.0,10.0,0.0,1.0,0.0,0.0
1788882178.0973248,1788882178.0973248,1788882178.0970683,0.9200742244720459,1.3700879579409957,0.060261902660919915,0.19860780099829636,0.19860780099829636,0.22413758556214802,0.0,0.9000742244720459,0.9468812155723572,0.9383801817893982,0.943180501461029,-0.170165095012635,2.356198977679014,0.9000742244720459,9.899089317321778,2.526364072691649,2.0,0.0,0.0,0.0,671.0,10.0,0.0,1.0,0.0,0.0
1788882178.148362,1788882178.148362,1788882178.148294,0.9160705208778381,1.3657246348448098,0.060261902660919915,0.1960114303807877,0.1960114303807877,0.2251293237659329,0.0,0.8960705208778381,0.9527510809898376,0.9355927109718323,0.9474272131919861,-0.17452841810882092,2.356198977679014,0.8960705208778381,9.717500190734864,2.530727395787835,2.0,0.0,0.0,0.0,670.0,11.0,0.0,1.0,0.0,0.0
1788882178.1974952,1788882178.1974952,1788882178.1974103,0.9117804169654846,1.3264547269791365,0.060261902660919915,0.19458342654115793,0.19458342654115793,0.22567477977801453,0.0,0.8917804169654846,0.95884601354599,0.9326701760292053,0.951840877532959,-0.18325506430119276,2.356198977679014,0.8917804169654846,9.80171630859375,2.539454041980207,2.0,0.0,0.0,0.0,670.0,10.0,0.0,1.0,0.0,0.0
1788882178.2466981,1788882178.2466981,1788882178.2466164,0.9072710275650024,1.3220914038829505,0.060261902660919915,0.19379802442936156,0.19379802442936156,0.22597478058465942,0.0,0.8872710275650024,0.9650137829780578,0.9297115802764893,0.9562991261482239,-0.1919817104935646,2.356198977679014,0.8872710275650024,9.896548728942872,2.548180688172579,2.0,0.0,0.0,0.0,671.0,10.0,0.0,1.0,0.0,0.0
1788882178.2973325,1788882178.2973325,1788882178.297059,0.9027277827262878,1.3133647576905787,0.060261902660919915,0.19336605326787354,0.19336605326787354,0.22613978102831414,0.0,0.8827277827262878,0.9712679195404053,0.9267206788063049,0.9607968926429749,-0.19634503358975053,2.356198977679014,0.8827277827262878,9.728424530029297,2.5525440112687647,2.0,0.0,0.0,0.0,670.0,10.0,0.0,1.0,0.0,0.0
1788882178.3463693,1788882178.3463693,1788882178.34631,0.898115873336792,1.3090014345943928,0.060261902660919915,0.19312846912905512,0.19312846912905512,0.22623053127232423,0.0,0.878115873336792,0.9776361989974975,0.9236922860145569,0.9653574228286743,-0.20507167978212237,2.356198977679014,0.878115873336792,9.829213600158692,2.5612706574611366,2.0,0.0,0.0,0.0,671.0,10.0,0.0,1.0,0.0,0.0
1788882178.3974597,1788882178.3974597,1788882178.3974047,0.8934584259986877,1.300274788402021,-0.014660620340674417,0.08510936473040918,0.08510936473040918,0.26749069338028675,0.0,0.8734584259986877,0.9841170120239258,0.9206259846687317,0.9699699878692627,-0.21379832597449422,2.356198977679014,0.8734584259986877,9.934986572265625,2.5699973036535084,2.0,0.0,0.0,0.0,671.0,10.0,0.0,1.0,0.0,0.0
1788882178.446503,1788882178.446503,1788882178.4464161,0.8887284994125366,1.295911465305835,0.060261902660919915,0.19208919686843223,0.19208919686843223,0.2266275031060228,1.0,0.8687284994125366,0.9907189416885376,0.91752028465271,0.9746474027633667,-0.21816164907068014,2.356198977679014,0.8687284994125366,9.768423538208008,2.5743606267496943,2.0,0.0,0.0,1.0,670.0,10.0,0.0,1.0,0.0,0.0
1788882178.4983203,1788882178.4983203,1788882178.4982646,0.8839442133903503,1.291548142209649,0.060261902660919915,0.2147526271346037,0.2147526271346037,0.21797073065905131,1.0,0.8639442133903503,0.9974570083618164,0.9143742918968201,0.9793878197669983,-0.226888295263052,2.356198977679014,0.8639442133903503,9.873789291381836,2.583087272942066,2.0,0.0,0.0,1.0,671.0,10.0,0.0,1.0,0.0,0.0
1788882178.547214,1788882178.547214,1788882178.5470884,0.8794333934783936,1.2871848191134632,0.060261902660919915,0.22721751378099803,0.22721751378099803,0.21320950581321693,1.0,0.8594333934783935,1.0030469703674316,0.9108660817146301,0.9838334918022156,-0.2312516183592379,2.356198977679014,0.8594333934783935,9.90058563232422,2.587450596038252,2.0,0.0,0.0,1.0,671.0,10.0,0.0,1.0,0.0,0.0
1788882178.5967314,1788882178.5967314,1788882178.5966408,0.8746153712272644,1.2828214960172772,0.060261902660919915,0.2340732014365149,0.2340732014365149,0.21059083214800806,1.0,0.8546153712272644,1.0096310186386108,0.907519519329071,0.9886078238487244,-0.23561494145542383,2.356198977679014,0.8546153712272644,9.792711715698243,2.591813919134438,2.0,0.0,0.0,1.0,671.0,10.0,0.0,1.0,0.0,0.0
