bag_time,time,x,y,yaw,vx,vy,wz
1788882176.4979653,1788882176.4438376,0.8003,3.1583,-1.5707963267948966,0.0,0.0,0.0
1788882176.5472326,1788882176.4990928,0.8003,3.1583,-1.5707963267948966,0.0,0.0,0.0
1788882176.596938,1788882176.5483315,0.8003,3.1583,-1.5707963267948966,0.0,0.0,0.0
1788882176.645433,1788882176.5982602,0.8003,3.1583,-1.5707963267948966,0.0,0.0,0.0
1788882176.6957095,1788882176.6467414,0.8003,3.1583,-1.5707963267948966,0.0,0.0,0.0
1788882176.745226,1788882176.6970527,0.8003,3.1583,-1.5707963267948966,0.0,0.0,0.0
1788882176.7957394,1788882176.7466002,0.8003,3.1583,-1.5707963267948966,0.0,0.0,0.0
1788882176.8464239,1788882176.796812,0.8003,3.1583,-1.5707963267948966,0.0,0.0,0.0
1788882176.8962674,1788882176.8476572,0.8003,3.1583,-1.5707963267948966,0.0,0.0,0.0
1788882176.945632,1788882176.897356,0.8003,3.1535,-1.5698040630787218,0.1395,0.0053,0.0332
1788882176.9955041,1788882176.9465835,0.8004,3.1462,-1.566404846101396,0.1481,0.0163,0.1045
1788882177.0456133,1788882176.996906,0.8004,3.1389,-1.5591851669143235,0.1436,0.0279,0.1764
1788882177.0952613,1788882177.0469015,0.8006,3.1319,-1.548714480368157,0.1367,0.0374,0.2325
1788882177.1473916,1788882177.09682,0.8009,3.1251,-1.5371151099377547,0.1362,0.0375,0.2319
1788882177.1967065,1788882177.1485624,0.8012,3.1183,-1.525376472630991,0.1361,0.0374,0.2319
1788882177.2455184,1788882177.197894,0.8016,3.1115,-1.5139163269663514,0.136,0.0374,0.2319
1788882177.2966516,1788882177.2467709,0.8021,3.1047,-1.5023141493959031,0.1359,0.0374,0.2319
1788882177.3453696,1788882177.29794,0.8027,3.098,-1.4907155882644503,0.1359,0.0374,0.2319
1788882177.3953803,1788882177.3466794,0.8033,3.0912,-1.4791038385640425,0.1359,0.0373,0.2319
1788882177.4452934,1788882177.3966014,0.804,3.0844,-1.4674940181630705,0.1359,0.0373,0.2319
1788882177.4956524,1788882177.4465623,0.8048,3.0777,-1.4560177039760915,0.1358,0.0373,0.2319
1788882177.5456915,1788882177.4969733,0.8057,3.071,-1.4442560779048292,0.1358,0.0373,0.2319
1788882177.5953631,1788882177.5469322,0.8067,3.0642,-1.4327795018867582,0.1358,0.0373,0.2319
1788882177.645271,1788882177.5968087,0.8077,3.0575,-1.4211522517521453,0.1358,0.0373,0.2319
1788882177.6951065,1788882177.6464324,0.8088,3.0507,-1.4100872909804774,0.1373,0.0354,0.2202
1788882177.745002,1788882177.6961868,0.81,3.0439,-1.3998704605212748,0.1393,0.0328,0.2039
1788882177.7960126,1788882177.7462416,0.8113,3.037,-1.3904992284000026,0.1413,0.03,0.1864
1788882177.8453758,1788882177.7973871,0.8127,3.0299,-1.382122795626273,0.1432,0.027,0.1676
1788882177.896603,1788882177.8465915,0.8143,3.0221,-1.3735952273313101,0.167,0.0284,0.1765
1788882177.945464,1788882177.8976688,0.816,3.0138,-1.3656295792848945,0.1699,0.0261,0.1622
1788882177.9964807,1788882177.9466448,0.818,3.0047,-1.3573813888750321,0.1937,0.0269,0.1671
1788882178.0468016,1788882177.9975224,0.8201,2.9951,-1.3498530107057796,0.1965,0.0244,0.1516
1788882178.0954535,1788882178.0479262,0.8224,2.9855,-1.3430121585411705,0.1976,0.0217,0.1349
1788882178.147122,1788882178.0969305,0.8249,2.9751,-1.3363289096791344,0.2208,0.0225,0.1402
1788882178.1962163,1788882178.1481562,0.8275,2.9643,-1.3294876666631785,0.223,0.0218,0.1353
1788882178.245375,1788882178.197258,0.8303,2.9535,-1.3229245818668054,0.2232,0.0213,0.1322
1788882178.2957592,1788882178.2464974,0.8331,2.9427,-1.3163636414490367,0.2233,0.0211,0.1305
1788882178.3450263,1788882178.2969594,0.836,2.9319,-1.309800722993026,0.2233,0.021,0.1298
1788882178.396182,1788882178.3461785,0.8389,2.9211,-1.3033987505115785,0.2233,0.0208,0.1291
1788882178.4449334,1788882178.3972633,0.8419,2.9104,-1.296959730233309,0.2233,0.0208,0.1287
1788882178.4968376,1788882178.446284,0.845,2.8996,-1.2905193547867897,0.2233,0.0208,0.1287
1788882178.545562,1788882178.4981956,0.8486,2.8873,-1.2871222541997525,0.2711,0.0109,0.0684
1788882178.5951524,1788882178.5469732,0.8521,2.8757,-1.281675979798172,0.2273,0.0209,0.13
1788882178.64533,1788882178.596558,0.8553,2.865,-1.274672887481347,0.2229,0.0232,0.1432
1788882178.6951451,1788882178.6465633,0.8584,2.8552,-1.2675132104901168,0.1993,0.022,0.1357
1788882178.7455666,1788882178.696251,0.8615,2.8457,-1.2606290585821016,0.1972,0.0225,0.1387
1788882178.7956529,1788882178.7467947,0.8645,2.8364,-1.25362964727944,0.197,0.0228,0.1408
1788882178.8473475,1788882178.7974226,0.8677,2.827,-1.246468611960065,0.1969,0.023,0.142
1788882178.896104,1788882178.8484004,0.8709,2.8177,-1.2393051931434387,0.1969,0.0231,0.1426
1788882178.9464486,1788882178.8973043,0.8742,2.8084,-1.2322621091951027,0.1969,0.0232,0.1433
1788882178.9985538,1788882178.9475768,0.8775,2.7992,-1.225101589314404,0.1969,0.0232,0.1433
1788882179.0685275,1788882179.0196373,0.8826,2.7855,-1.2144474513764254,0.1969,0.0232,0.1436
1788882179.117439,1788882179.0699859,0.8861,2.7763,-1.207288027763755,0.1969,0.0232,0.1436
1788882179.1689105,1788882179.1196556,0.8897,2.7671,-1.2000767895368338,0.1969,0.0232,0.1436
1788882179.2189658,1788882179.1701117,0.8933,2.758,-1.1928657909703633,0.1969,0.0232,0.1436
1788882179.2680779,1788882179.2203398,0.897,2.7489,-1.185817693798581,0.1969,0.0232,0.1436
1788882179.3183606,1788882179.2695792,0.9017,2.7374,-1.1826655399142136,0.269,0.0098,0.0617
1788882179.3674984,1788882179.31976,0.9067,2.7255,-1.1826748694359366,0.2526,-0.0084,-0.0582
1788882179.418468,1788882179.3697853,0.9111,2.7146,-1.1880068237868031,0.2255,-0.0218,-0.1348
1788882179.4665966,1788882179.4195638,0.9148,2.7052,-1.1956623604645855,0.1982,-0.0263,-0.1606
1788882179.5170867,1788882179.4689717,0.9176,2.6978,-1.2039859392544765,0.1453,-0.0306,-0.1919
