stamp_s,time_s,phase,target_speed_mps,target_accel_mps2,controller_speed_mps,controller_accel_mps2,controller_steering_rad,throttle_command,throttle_feedback,steering_command,steering_feedback,speed_mps,speed_rate_mps2,gt_speed_rate_mps2,ax_mps2,ay_mps2,az_mps2,imu_accel_norm_mps2,yaw_rate_radps,odom_yaw_rate_radps,imu_yaw_rate_radps,imu_yaw_rad,imu_stamp_s,odom_stamp_s,gt_odom_stamp_s,left_encoder_stamp_s,right_encoder_stamp_s,left_encoder_rad,right_encoder_rad,left_encoder_speed_radps,right_encoder_speed_radps,left_encoder_dt_s,right_encoder_dt_s,encoder_wheel_speed_mps,gt_slip_speed_mps,gt_slip_ratio,x_odom_m,y_odom_m,yaw_odom_rad,odom_raw_wheel_speed_mps,odom_corrected_wheel_speed_mps,odom_longitudinal_slip_ratio,odom_wheel_observation_confidence,odom_imu_acceleration_bias_mps2,odom_encoder_reset_count,odom_imu_speed_mps,odom_frozen_encoder_model_active,odom_frozen_encoder_model_decel_mps2,odom_sensor_fusion_model_speed_mps,odom_sensor_fusion_model_spread_mps,odom_sensor_fusion_model_active,odom_sensor_motion_regime,odom_sensor_fusion_window_raw_speed_mps,odom_sensor_fusion_window_mapped_speed_mps,brake_encoder_stopped,brake_imu_stopped,brake_odom_stopped,brake_gt_stopped,brake_stop_confirmed,brake_stop_elapsed_s,speed_settled,speed_settle_rate_mps2,speed_settle_elapsed_s,gt_x_m,gt_y_m,gt_z_m,gt_yaw_rad,gt_vx_mps,gt_vy_mps,gt_vz_mps,gt_speed_mps,gt_ax_mps2,gt_ay_mps2,gt_accel_mps2,gt_longitudinal_accel_mps2,gt_dt_s,gt_yaw_rate_radps,gt_collision_count,gt_odom_x_m,gt_odom_y_m,gt_odom_z_m,gt_odom_yaw_rad,gt_ips_x_m,gt_ips_y_m,gt_ips_z_m,x_amcl_m,y_amcl_m,yaw_amcl_rad,amcl_xy_variance,amcl_yaw_variance,x_ekf_m,y_ekf_m,yaw_ekf_rad,ekf_xy_variance,ekf_yaw_variance,lidar_rate_hz,lidar_event_count,imu_rate_hz,imu_event_count,left_encoder_rate_hz,left_encoder_event_count,right_encoder_rate_hz,right_encoder_event_count,odom_rate_hz,odom_event_count,gt_odom_rate_hz,gt_odom_event_count,gt_ips_rate_hz,gt_ips_event_count,collision_rate_hz,collision_event_count,amcl_rate_hz,amcl_event_count,ekf_rate_hz,ekf_event_count,speed_command_rate_hz,speed_command_event_count,acceleration_command_rate_hz,acceleration_command_event_count,throttle_command_rate_hz,throttle_command_event_count,steering_command_rate_hz,steering_command_event_count,throttle_feedback_rate_hz,throttle_feedback_event_count,steering_feedback_rate_hz,steering_feedback_event_count,amcl_timing_ms,amcl_gpu_transfer_ms,amcl_gpu_pf_ms,amcl_gpu_callback_ms,amcl_pose_published,amcl_cluster_weight,amcl_kld_pre_particles,amcl_kld_bins,amcl_kld_target,amcl_kld_particles,speed_command_mps,speed_command_accel_mps2,speed_command_steering_rad,speed_command_stamp_s,acceleration_command_mps,acceleration_command_accel_mps2,acceleration_command_steering_rad,acceleration_command_stamp_s
1788449523.0103495,16.745234093,acceleration_1.00,1.2967485189437866,1.0,1.2967485189437866,1.0,0.0,0.07469213753938675,0.10999999940395355,0.0,0.0,1.2967484617233276,6.212354993278893,6.46562657632085,5.053,0.0,0.0701,5.05348622339074,0.0,0.0,0.0,0.0,1788449522.9876902,1788449522.987633,1788449522.9877586,1788449522.987549,1788449522.987633,21.3334,21.3334,119.20056457345434,119.30084578033417,0.05218935012817383,0.05214548110961914,7.035791605436761,5.83209160543676,4.845137164938739,0.2061511814889308,0.0,0.0,7.038736012621896,7.270710494155136,4.427988712065016,0.0,0.0,1.0,1.4131214306775643,0.0,0.0,1.2967484617233276,0.07878639745792974,1.0,0.0,1.5556122685364966,1.5467460564119728,1.0,1.0,1.0,1.0,1.0,0.760224524,nan,nan,nan,-0.0171,0.0,0.0565,0.0,1.2037,0.0,0.0175,1.2037,6.46562657632085,0.0,6.46562657632085,6.46562657632085,0.05207538604736328,0.0,0,-0.0171,0.0,0.0565,0.0,-0.0171,0.0,0.0565,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,11.879667633094293,187,11.879667633094293,187,11.879667633094293,187,11.879667633094293,187,11.879667633094293,187,11.879667633094293,187,11.879667633094293,187,11.879667633094293,187,nan,nan,nan,nan,49.993601289271815,563,49.993601289271815,832,59.893324316850396,730,59.893324316850396,730,11.879667633094293,187,11.879667633094293,187,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,1788449522.590855,1.2967485189437866,1.0,0.0,1788449522.990095
1788449523.0303428,16.765227583,acceleration_1.00,1.2967485189437866,1.0,1.2967485189437866,1.0,0.0,0.07469213753938675,0.10999999940395355,0.0,0.0,1.2967484617233276,6.212354993278893,6.46562657632085,5.053,0.0,0.0701,5.05348622339074,0.0,0.0,0.0,0.0,1788449522.9876902,1788449522.987633,1788449522.9877586,1788449522.987549,1788449522.987633,21.3334,21.3334,119.20056457345434,119.30084578033417,0.05218935012817383,0.05214548110961914,7.035791605436761,5.83209160543676,4.845137164938739,0.2061511814889308,0.0,0.0,7.038736012621896,7.270710494155136,4.427988712065016,0.0,0.0,1.0,1.4131214306775643,0.0,0.0,1.2967484617233276,0.07878639745792974,1.0,0.0,1.5556122685364966,1.5467460564119728,1.0,1.0,1.0,1.0,1.0,0.760224524,nan,nan,nan,-0.0171,0.0,0.0565,0.0,1.2037,0.0,0.0175,1.2037,6.46562657632085,0.0,6.46562657632085,6.46562657632085,0.05207538604736328,0.0,0,-0.0171,0.0,0.0565,0.0,-0.0171,0.0,0.0565,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,11.879667633094293,187,11.879667633094293,187,11.879667633094293,187,11.879667633094293,187,11.879667633094293,187,11.879667633094293,187,11.879667633094293,187,11.879667633094293,187,nan,nan,nan,nan,49.993601289271815,563,49.993601289271815,833,59.893324316850396,730,59.893324316850396,730,11.879667633094293,187,11.879667633094293,187,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,1788449522.590855,1.2967485189437866,1.0,0.0,1788449523.0104666
1788449523.0503905,16.785275083,acceleration_1.00,1.2967485189437866,1.0,1.2967485189437866,1.0,0.0,0.07469213753938675,0.10999999940395355,0.0,0.0,1.2967484617233276,6.212354993278893,6.46562657632085,5.053,0.0,0.0701,5.05348622339074,0.0,0.0,0.0,0.0,1788449522.9876902,1788449522.987633,1788449522.9877586,1788449522.987549,1788449522.987633,21.3334,21.3334,119.20056457345434,119.30084578033417,0.05218935012817383,0.05214548110961914,7.035791605436761,5.83209160543676,4.845137164938739,0.2061511814889308,0.0,0.0,7.038736012621896,7.270710494155136,4.427988712065016,0.0,0.0,1.0,1.4131214306775643,0.0,0.0,1.2967484617233276,0.07878639745792974,1.0,0.0,1.5556122685364966,1.5467460564119728,1.0,1.0,1.0,1.0,1.0,0.760224524,nan,nan,nan,-0.0171,0.0,0.0565,0.0,1.2037,0.0,0.0175,1.2037,6.46562657632085,0.0,6.46562657632085,6.46562657632085,0.05207538604736328,0.0,0,-0.0171,0.0,0.0565,0.0,-0.0171,0.0,0.0565,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,11.879667633094293,187,11.879667633094293,187,11.879667633094293,187,11.879667633094293,187,11.879667633094293,187,11.879667633094293,187,11.879667633094293,187,11.879667633094293,187,nan,nan,nan,nan,49.993601289271815,563,49.993601289271815,834,59.893324316850396,730,59.893324316850396,730,11.879667633094293,187,11.879667633094293,187,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,1788449522.590855,1.2967485189437866,1.0,0.0,1788449523.030471
1788449523.0705664,16.805451282,acceleration_1.00,1.2967485189437866,1.0,1.2967485189437866,1.0,0.0,0.07469213753938675,0.10999999940395355,0.0,0.0,1.2967484617233276,6.212354993278893,6.46562657632085,5.053,0.0,0.0701,5.05348622339074,0.0,0.0,0.0,0.0,1788449522.9876902,1788449522.987633,1788449522.9877586,1788449522.987549,1788449522.987633,21.3334,21.3334,119.20056457345434,119.30084578033417,0.05218935012817383,0.05214548110961914,7.035791605436761,5.83209160543676,4.845137164938739,0.2061511814889308,0.0,0.0,7.038736012621896,7.270710494155136,4.427988712065016,0.0,0.0,1.0,1.4131214306775643,0.0,0.0,1.2967484617233276,0.07878639745792974,1.0,0.0,1.5556122685364966,1.5467460564119728,1.0,1.0,1.0,1.0,1.0,0.760224524,nan,nan,nan,-0.0171,0.0,0.0565,0.0,1.2037,0.0,0.0175,1.2037,6.46562657632085,0.0,6.46562657632085,6.46562657632085,0.05207538604736328,0.0,0,-0.0171,0.0,0.0565,0.0,-0.0171,0.0,0.0565,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,11.879667633094293,187,11.879667633094293,187,11.879667633094293,187,11.879667633094293,187,11.879667633094293,187,11.879667633094293,187,11.879667633094293,187,11.879667633094293,187,nan,nan,nan,nan,49.993601289271815,563,49.993601289271815,835,59.893324316850396,730,59.893324316850396,730,11.879667633094293,187,11.879667633094293,187,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,1788449522.590855,1.2967485189437866,1.0,0.0,1788449523.0505514
1788449523.0903199,16.825204751,acceleration_1.00,1.2967485189437866,1.0,1.2967485189437866,1.0,0.0,0.04763469099998474,0.10999999940395355,0.0,0.0,1.2967484617233276,6.212354993278893,6.46562657632085,5.053,0.0,0.0701,5.05348622339074,0.0,0.0,0.0,0.0,1788449522.9876902,1788449522.987633,1788449522.9877586,1788449522.987549,1788449522.987633,21.3334,21.3334,119.20056457345434,119.30084578033417,0.05218935012817383,0.05214548110961914,7.035791605436761,5.83209160543676,4.845137164938739,0.2061511814889308,0.0,0.0,7.038736012621896,7.270710494155136,4.427988712065016,0.0,0.0,1.0,1.4131214306775643,0.0,0.0,1.2967484617233276,0.07878639745792974,1.0,0.0,1.5556122685364966,1.5467460564119728,1.0,1.0,1.0,1.0,1.0,0.760224524,nan,nan,nan,-0.0171,0.0,0.0565,0.0,1.2037,0.0,0.0175,1.2037,6.46562657632085,0.0,6.46562657632085,6.46562657632085,0.05207538604736328,0.0,0,-0.0171,0.0,0.0565,0.0,-0.0171,0.0,0.0565,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,11.879667633094293,187,11.879667633094293,187,11.879667633094293,187,11.879667633094293,187,11.879667633094293,187,11.879667633094293,187,11.879667633094293,187,11.879667633094293,187,nan,nan,nan,nan,49.993601289271815,563,49.993601289271815,836,59.893324316850396,731,59.893324316850396,731,11.879667633094293,187,11.879667633094293,187,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,1788449522.590855,1.2967485189437866,1.0,0.0,1788449523.0708468
1788449523.1102276,16.845112176,acceleration_1.00,1.2967485189437866,1.0,1.2967485189437866,1.0,0.0,0.04763469099998474,0.07500000298023224,0.0,0.0,2.32821085691452,9.371069851969622,4.626865504260472,3.9931,-0.0002,0.0587,3.993531437211932,0.0,0.0,0.0,0.0,1788449523.097762,1788449523.0977018,1788449523.0978332,1788449523.0976148,1788449523.0977018,25.7676,25.7676,40.28684735979067,40.28571291724249,0.11006569862365723,0.11006879806518555,2.376890528172478,0.6638905281724781,0.3875601448759358,0.46241461253354427,0.0,0.0,2.376856502073648,2.3615615595552106,0.02089400322769561,0.0,0.0,1.0,1.8874929273026515,0.0,0.0,2.32821085691452,0.28631624155133517,1.0,0.0,1.853860008836356,1.8432939337159933,1.0,1.0,1.0,1.0,1.0,0.760224524,nan,nan,nan,0.1321,0.0,0.0559,0.0,1.713,0.0,0.0194,1.713,4.626865504260472,0.0,4.626865504260472,4.626865504260472,0.11007452011108398,0.0,0,0.1321,0.0,0.0559,0.0,0.1321,0.0,0.0559,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,11.879667633094293,188,11.879667633094293,188,11.879667633094293,188,11.879667633094293,188,11.879667633094293,188,11.879667633094293,188,11.879667633094293,188,11.879667633094293,188,nan,nan,nan,nan,49.993601289271815,563,49.993601289271815,837,59.893324316850396,731,59.893324316850396,731,11.879667633094293,188,11.879667633094293,188,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,1788449522.590855,1.2967485189437866,1.0,0.0,1788449523.0904233
1788449523.130372,16.865256593,acceleration_1.00,2.3282108306884766,1.0,2.3282108306884766,1.0,0.0,0.04763469099998474,0.07500000298023224,0.0,0.0,2.32821085691452,9.371069851969622,4.626865504260472,3.9931,-0.0002,0.0587,3.993531437211932,0.0,0.0,0.0,0.0,1788449523.097762,1788449523.0977018,1788449523.0978332,1788449523.0976148,1788449523.0977018,25.7676,25.7676,40.28684735979067,40.28571291724249,0.11006569862365723,0.11006879806518555,2.376890528172478,0.6638905281724781,0.3875601448759358,0.46241461253354427,0.0,0.0,2.376856502073648,2.3615615595552106,0.02089400322769561,0.0,0.0,1.0,1.8874929273026515,0.0,0.0,2.32821085691452,0.28631624155133517,1.0,0.0,1.853860008836356,1.8432939337159933,1.0,1.0,1.0,1.0,1.0,0.760224524,nan,nan,nan,0.1321,0.0,0.0559,0.0,1.713,0.0,0.0194,1.713,4.626865504260472,0.0,4.626865504260472,4.626865504260472,0.11007452011108398,0.0,0,0.1321,0.0,0.0559,0.0,0.1321,0.0,0.0559,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,11.879667633094293,188,11.879667633094293,188,11.879667633094293,188,11.879667633094293,188,11.879667633094293,188,11.879667633094293,188,11.879667633094293,188,11.879667633094293,188,nan,nan,nan,nan,49.993601289271815,563,49.993601289271815,838,59.893324316850396,731,59.893324316850396,731,11.879667633094293,188,11.879667633094293,188,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,1788449522.590855,2.3282108306884766,1.0,0.0,1788449523.1103008
1788449523.1503813,16.885266215,acceleration_1.00,2.3282108306884766,1.0,2.3282108306884766,1.0,0.0,0.04763469099998474,0.07500000298023224,0.0,0.0,2.32821085691452,9.371069851969622,4.626865504260472,3.9931,-0.0002,0.0587,3.993531437211932,0.0,0.0,0.0,0.0,1788449523.097762,1788449523.0977018,1788449523.0978332,1788449523.0976148,1788449523.0977018,25.7676,25.7676,40.28684735979067,40.28571291724249,0.11006569862365723,0.11006879806518555,2.376890528172478,0.6638905281724781,0.3875601448759358,0.46241461253354427,0.0,0.0,2.376856502073648,2.3615615595552106,0.02089400322769561,0.0,0.0,1.0,1.8874929273026515,0.0,0.0,2.32821085691452,0.28631624155133517,1.0,0.0,1.853860008836356,1.8432939337159933,1.0,1.0,1.0,1.0,1.0,0.760224524,nan,nan,nan,0.1321,0.0,0.0559,0.0,1.713,0.0,0.0194,1.713,4.626865504260472,0.0,4.626865504260472,4.626865504260472,0.11007452011108398,0.0,0,0.1321,0.0,0.0559,0.0,0.1321,0.0,0.0559,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,11.879667633094293,188,11.879667633094293,188,11.879667633094293,188,11.879667633094293,188,11.879667633094293,188,11.879667633094293,188,11.879667633094293,188,11.879667633094293,188,nan,nan,nan,nan,49.993601289271815,563,49.993601289271815,839,59.893324316850396,731,59.893324316850396,731,11.879667633094293,188,11.879667633094293,188,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,1788449522.590855,2.3282108306884766,1.0,0.0,1788449523.1305296
1788449523.1703613,16.905245873,acceleration_1.00,2.3282108306884766,1.0,2.3282108306884766,1.0,0.0,0.04763469099998474,0.07500000298023224,0.0,0.0,2.32821085691452,9.371069851969622,4.626865504260472,3.9931,-0.0002,0.0587,3.993531437211932,0.0,0.0,0.0,0.0,1788449523.097762,1788449523.0977018,1788449523.0978332,1788449523.0976148,1788449523.0977018,25.7676,25.7676,40.28684735979067,40.28571291724249,0.11006569862365723,0.11006879806518555,2.376890528172478,0.6638905281724781,0.3875601448759358,0.46241461253354427,0.0,0.0,2.376856502073648,2.3615615595552106,0.02089400322769561,0.0,0.0,1.0,1.8874929273026515,0.0,0.0,2.32821085691452,0.28631624155133517,1.0,0.0,1.853860008836356,1.8432939337159933,1.0,1.0,1.0,1.0,1.0,0.760224524,nan,nan,nan,0.1321,0.0,0.0559,0.0,1.713,0.0,0.0194,1.713,4.626865504260472,0.0,4.626865504260472,4.626865504260472,0.11007452011108398,0.0,0,0.1321,0.0,0.0559,0.0,0.1321,0.0,0.0559,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,11.879667633094293,188,11.879667633094293,188,11.879667633094293,188,11.879667633094293,188,11.879667633094293,188,11.879667633094293,188,11.879667633094293,188,11.879667633094293,188,nan,nan,nan,nan,49.993601289271815,563,49.993601289271815,840,59.893324316850396,731,59.893324316850396,731,11.879667633094293,188,11.879667633094293,188,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,1788449522.590855,2.3282108306884766,1.0,0.0,1788449523.1505427
1788449523.190213,16.925097642,acceleration_1.00,2.3282108306884766,1.0,2.3282108306884766,1.0,0.0,0.07399827986955643,0.07500000298023224,0.0,0.0,2.32821085691452,9.371069851969622,4.626865504260472,3.9931,-0.0002,0.0587,3.993531437211932,0.0,0.0,0.0,0.0,1788449523.097762,1788449523.0977018,1788449523.0978332,1788449523.0976148,1788449523.0977018,25.7676,25.7676,40.28684735979067,40.28571291724249,0.11006569862365723,0.11006879806518555,2.376890528172478,0.6638905281724781,0.3875601448759358,0.46241461253354427,0.0,0.0,2.376856502073648,2.3615615595552106,0.02089400322769561,0.0,0.0,1.0,1.8874929273026515,0.0,0.0,2.32821085691452,0.28631624155133517,1.0,0.0,1.853860008836356,1.8432939337159933,1.0,1.0,1.0,1.0,1.0,0.760224524,nan,nan,nan,0.1321,0.0,0.0559,0.0,1.713,0.0,0.0194,1.713,4.626865504260472,0.0,4.626865504260472,4.626865504260472,0.11007452011108398,0.0,0,0.1321,0.0,0.0559,0.0,0.1321,0.0,0.0559,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,11.879667633094293,188,11.879667633094293,188,11.879667633094293,188,11.879667633094293,188,11.879667633094293,188,11.879667633094293,188,11.879667633094293,188,11.879667633094293,188,nan,nan,nan,nan,49.993601289271815,563,49.993601289271815,841,59.893324316850396,732,59.893324316850396,732,11.879667633094293,188,11.879667633094293,188,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,1788449522.590855,2.3282108306884766,1.0,0.0,1788449523.1705015
1788449523.2102077,16.945092197,acceleration_1.00,2.3282108306884766,1.0,2.3282108306884766,1.0,0.0,0.07399827986955643,0.04800000041723251,0.0,0.0,1.634766821861267,-7.082262148262863,1.2878431665887473,-5.9017,0.0,-0.0549,5.901955345476616,0.0,0.0,0.0,0.0,1788449523.1956725,1788449523.1956146,1788449523.1957488,1788449523.1955318,1788449523.1956146,28.8438,28.8438,31.416378044967786,31.41775503024282,0.09791707992553711,0.09791278839111328,1.8536069257187127,0.014506925718712704,0.007888057048943888,0.6224791423836424,0.0,0.0,1.8536481032058343,1.8430832358416127,0.13389143847154886,0.9992173526485832,0.0,1.0,1.609594886828264,0.0,0.0,1.634766821861267,0.21999154839108892,1.0,2.0,2.0810787033615408,2.0688415117261894,1.0,1.0,1.0,1.0,1.0,0.760224524,nan,nan,nan,0.3097,0.0,0.0566,0.0,1.8391,0.0,0.0288,1.8391,1.2878431665887473,0.0,1.2878431665887473,1.2878431665887473,0.0979156494140625,0.0,0,0.3097,0.0,0.0566,0.0,0.3097,0.0,0.0566,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,11.879667633094293,189,11.879667633094293,189,11.879667633094293,189,11.879667633094293,189,11.879667633094293,189,11.879667633094293,189,11.879667633094293,189,11.879667633094293,189,nan,nan,nan,nan,49.993601289271815,563,49.993601289271815,842,59.893324316850396,732,59.893324316850396,732,11.879667633094293,189,11.879667633094293,189,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,1788449522.590855,2.3282108306884766,1.0,0.0,1788449523.190288
1788449523.2302945,16.965179138,acceleration_1.00,1.6347668170928955,1.0,1.6347668170928955,1.0,0.0,0.07399827986955643,0.04800000041723251,0.0,0.0,1.634766821861267,-7.082262148262863,1.2878431665887473,-5.9017,0.0,-0.0549,5.901955345476616,0.0,0.0,0.0,0.0,1788449523.1956725,1788449523.1956146,1788449523.1957488,1788449523.1955318,1788449523.1956146,28.8438,28.8438,31.416378044967786,31.41775503024282,0.09791707992553711,0.09791278839111328,1.8536069257187127,0.014506925718712704,0.007888057048943888,0.6224791423836424,0.0,0.0,1.8536481032058343,1.8430832358416127,0.13389143847154886,0.9992173526485832,0.0,1.0,1.609594886828264,0.0,0.0,1.634766821861267,0.21999154839108892,1.0,2.0,2.0810787033615408,2.0688415117261894,1.0,1.0,1.0,1.0,1.0,0.760224524,nan,nan,nan,0.3097,0.0,0.0566,0.0,1.8391,0.0,0.0288,1.8391,1.2878431665887473,0.0,1.2878431665887473,1.2878431665887473,0.0979156494140625,0.0,0,0.3097,0.0,0.0566,0.0,0.3097,0.0,0.0566,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,11.879667633094293,189,11.879667633094293,189,11.879667633094293,189,11.879667633094293,189,11.879667633094293,189,11.879667633094293,189,11.879667633094293,189,11.879667633094293,189,nan,nan,nan,nan,49.993601289271815,563,49.993601289271815,843,59.893324316850396,732,59.893324316850396,732,11.879667633094293,189,11.879667633094293,189,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,1788449522.590855,1.6347668170928955,1.0,0.0,1788449523.2102904
1788449523.2503572,16.985241818,acceleration_1.00,1.6347668170928955,1.0,1.6347668170928955,1.0,0.0,0.07399827986955643,0.04800000041723251,0.0,0.0,1.634766821861267,-7.082262148262863,1.2878431665887473,-5.9017,0.0,-0.0549,5.901955345476616,0.0,0.0,0.0,0.0,1788449523.1956725,1788449523.1956146,1788449523.1957488,1788449523.1955318,1788449523.1956146,28.8438,28.8438,31.416378044967786,31.41775503024282,0.09791707992553711,0.09791278839111328,1.8536069257187127,0.014506925718712704,0.007888057048943888,0.6224791423836424,0.0,0.0,1.8536481032058343,1.8430832358416127,0.13389143847154886,0.9992173526485832,0.0,1.0,1.609594886828264,0.0,0.0,1.634766821861267,0.21999154839108892,1.0,2.0,2.0810787033615408,2.0688415117261894,1.0,1.0,1.0,1.0,1.0,0.760224524,nan,nan,nan,0.3097,0.0,0.0566,0.0,1.8391,0.0,0.0288,1.8391,1.2878431665887473,0.0,1.2878431665887473,1.2878431665887473,0.0979156494140625,0.0,0,0.3097,0.0,0.0566,0.0,0.3097,0.0,0.0566,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,11.879667633094293,189,11.879667633094293,189,11.879667633094293,189,11.879667633094293,189,11.879667633094293,189,11.879667633094293,189,11.879667633094293,189,11.879667633094293,189,nan,nan,nan,nan,49.993601289271815,563,49.993601289271815,844,59.893324316850396,732,59.893324316850396,732,11.879667633094293,189,11.879667633094293,189,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,1788449522.590855,1.6347668170928955,1.0,0.0,1788449523.230405
1788449523.2702856,17.005170372,acceleration_1.00,1.6347668170928955,1.0,1.6347668170928955,1.0,0.0,0.07399827986955643,0.04800000041723251,0.0,0.0,1.634766821861267,-7.082262148262863,1.2878431665887473,-5.9017,0.0,-0.0549,5.901955345476616,0.0,0.0,0.0,0.0,1788449523.1956725,1788449523.1956146,1788449523.1957488,1788449523.1955318,1788449523.1956146,28.8438,28.8438,31.416378044967786,31.41775503024282,0.09791707992553711,0.09791278839111328,1.8536069257187127,0.014506925718712704,0.007888057048943888,0.6224791423836424,0.0,0.0,1.8536481032058343,1.8430832358416127,0.13389143847154886,0.9992173526485832,0.0,1.0,1.609594886828264,0.0,0.0,1.634766821861267,0.21999154839108892,1.0,2.0,2.0810787033615408,2.0688415117261894,1.0,1.0,1.0,1.0,1.0,0.760224524,nan,nan,nan,0.3097,0.0,0.0566,0.0,1.8391,0.0,0.0288,1.8391,1.2878431665887473,0.0,1.2878431665887473,1.2878431665887473,0.0979156494140625,0.0,0,0.3097,0.0,0.0566,0.0,0.3097,0.0,0.0566,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,11.879667633094293,189,11.879667633094293,189,11.879667633094293,189,11.879667633094293,189,11.879667633094293,189,11.879667633094293,189,11.879667633094293,189,11.879667633094293,189,nan,nan,nan,nan,49.993601289271815,563,49.993601289271815,845,59.893324316850396,732,59.893324316850396,732,11.879667633094293,189,11.879667633094293,189,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,1788449522.590855,1.6347668170928955,1.0,0.0,1788449523.2504995
1788449523.2902634,17.025147988,acceleration_1.00,1.6347668170928955,1.0,1.6347668170928955,1.0,0.0,0.19266444444656372,0.04800000041723251,0.0,0.0,1.634766821861267,-7.082262148262863,1.2878431665887473,-5.9017,0.0,-0.0549,5.901955345476616,0.0,0.0,0.0,0.0,1788449523.1956725,1788449523.1956146,1788449523.1957488,1788449523.1955318,1788449523.1956146,28.8438,28.8438,31.416378044967786,31.41775503024282,0.09791707992553711,0.09791278839111328,1.8536069257187127,0.014506925718712704,0.007888057048943888,0.6224791423836424,0.0,0.0,1.8536481032058343,1.8430832358416127,0.13389143847154886,0.9992173526485832,0.0,1.0,1.609594886828264,0.0,0.0,1.634766821861267,0.21999154839108892,1.0,2.0,2.0810787033615408,2.0688415117261894,1.0,1.0,1.0,1.0,1.0,0.760224524,nan,nan,nan,0.3097,0.0,0.0566,0.0,1.8391,0.0,0.0288,1.8391,1.2878431665887473,0.0,1.2878431665887473,1.2878431665887473,0.0979156494140625,0.0,0,0.3097,0.0,0.0566,0.0,0.3097,0.0,0.0566,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,11.879667633094293,189,11.879667633094293,189,11.879667633094293,189,11.879667633094293,189,11.879667633094293,189,11.879667633094293,189,11.879667633094293,189,11.879667633094293,189,nan,nan,nan,nan,49.993601289271815,563,49.993601289271815,846,59.893324316850396,733,59.893324316850396,733,11.879667633094293,189,11.879667633094293,189,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,1788449522.590855,1.6347668170928955,1.0,0.0,1788449523.2703702
