run_id,packet_sequence,request_sequence,telemetry_sequence,simulation_time_s,simulation_physics_step,simulation_render_frame,simulator_position_x,simulator_position_y,simulator_position_z,simulator_orientation_quaternion_x,simulator_orientation_quaternion_y,simulator_orientation_quaternion_z,simulator_orientation_quaternion_w,simulator_orientation_euler_x,simulator_orientation_euler_y,simulator_orientation_euler_z,simulator_linear_velocity_x,simulator_linear_velocity_y,simulator_linear_velocity_z,simulator_angular_velocity_x,simulator_angular_velocity_y,simulator_angular_velocity_z,simulator_linear_acceleration_x,simulator_linear_acceleration_y,simulator_linear_acceleration_z,simulator_encoder_angles_left,simulator_encoder_angles_right
open_plane_40hz_steering_20260911,1,,1,14.3600006,14361,4867,4.2246,-10.4122,0.1086,-0.0482,-0.0197,-0.9304,0.3627,0.0017,6.179,3.8849,0.3001,0.8363,0.0226,-0.5275,-0.3979,-6.9687,-0.9472,-0.6671,-1.5994,32.3093,45.9294
open_plane_40hz_steering_20260911,2,1,2,14.3720007,14373,4868,4.2296,-10.4212,0.1084,-0.0476,-0.0195,-0.9305,0.3627,0.0018,6.1803,3.8848,0.2892,0.8297,-0.005,-0.5227,-0.3912,-6.9695,-0.867,-0.6855,-1.6991,32.3355,45.9818
open_plane_40hz_steering_20260911,3,2,3,14.3990011,14400,4869,4.238,-10.4386,0.1069,-0.0459,-0.0191,-0.9293,0.3659,0.0018,6.1838,3.8916,0.2763,0.8303,-0.0573,0.5408,0.6217,6.9513,-1.6003,1.1651,-1.0849,32.3911,46.0472
open_plane_40hz_steering_20260911,4,3,4,14.427001,14428,4870,4.2505,-10.4596,0.1036,-0.0445,-0.0185,-0.9294,0.3658,0.0019,6.1869,3.8914,0.2775,0.8665,-0.0983,0.4678,0.5944,6.959,0.2669,-4.8378,-0.8091,32.4697,46.1716
open_plane_40hz_steering_20260911,5,4,5,14.454,14455,4871,4.2605,-10.4871,0.105,-0.0469,-0.0193,-0.9305,0.3626,0.0018,6.1817,3.8847,0.3077,0.8434,-0.0151,-0.521,-0.6377,-6.9514,1.6413,-2.5005,2.6242,32.6006,46.3581
open_plane_40hz_steering_20260911,6,5,6,14.4810009,14482,4872,4.2655,-10.508,0.1073,-0.0473,-0.0195,-0.9292,0.3659,0.0016,6.1808,3.8918,0.3449,0.8321,-0.0035,0.5363,0.5665,6.9564,0.7388,0.2876,-2.3448,32.9049,46.6952
open_plane_40hz_steering_20260911,7,6,7,14.5110006,14512,4873,4.2761,-10.5325,0.106,-0.0462,-0.0192,-0.9293,0.3659,0.0019,6.1831,3.8916,0.3825,0.8392,-0.065,0.5289,0.5714,6.9566,-0.3743,1.1812,-1.3544,33.3271,47.0944
open_plane_40hz_steering_20260911,8,7,8,14.536,14537,4873,4.2875,-10.5565,0.1035,-0.0455,-0.0189,-0.9306,0.3626,0.0021,6.1846,3.8845,0.4026,0.8886,-0.1076,-0.4914,-0.4248,-6.9698,1.4682,5.2804,-1.6456,33.6445,47.425
open_plane_40hz_steering_20260911,9,8,9,14.555,14556,4874,4.2908,-10.5709,0.1016,-0.0448,-0.0186,-0.9294,0.3658,0.0018,6.1862,3.8914,0.4273,0.8818,-0.128,0.4887,0.4591,6.9678,1.6385,-0.5757,0.1449,33.8539,47.654
open_plane_40hz_steering_20260911,10,9,10,14.588,14589,4875,4.3004,-10.6067,0.1018,-0.0466,-0.0192,-0.9306,0.3626,0.0019,6.1823,3.8847,0.4757,0.8682,-0.0258,-0.5154,-0.656,-6.9501,1.5571,-3.0106,5.2485,34.2565,48.086
open_plane_40hz_steering_20260911,11,10,11,14.619,14620,4877,4.303,-10.6356,0.1053,-0.0472,-0.0195,-0.9292,0.3659,0.0017,6.181,3.8918,0.5382,0.8586,0.0127,0.5292,0.5399,6.9591,1.0636,0.1506,-2.368,34.6753,48.5114
open_plane_40hz_steering_20260911,12,11,12,14.6420012,14643,4878,4.3109,-10.6608,0.1054,-0.0469,-0.0194,-0.9305,0.3626,0.002,6.1816,3.8847,0.5627,0.8684,-0.0375,-0.5156,-0.4469,-6.9667,1.2133,-0.1998,-2.4464,35.0059,48.8256
open_plane_40hz_steering_20260911,13,12,13,14.6650009,14666,4879,4.3126,-10.6812,0.105,-0.0461,-0.0192,-0.9293,0.3659,0.0019,6.1833,3.8916,0.5787,0.8752,-0.0796,0.5199,0.5423,6.9596,-0.3528,0.9291,-1.1708,35.3135,49.143
open_plane_40hz_steering_20260911,14,13,14,14.6900005,14691,4880,4.3206,-10.7096,0.103,-0.0458,-0.019,-0.9306,0.3626,0.0022,6.1841,3.8845,0.5994,0.9159,-0.1221,-0.4942,-0.443,-6.9685,1.4054,5.2664,-1.7544,35.5851,49.4768
open_plane_40hz_steering_20260911,15,14,15,14.713,14714,4881,4.3221,-10.7314,0.1009,-0.045,-0.0187,-0.9294,0.3658,0.0019,6.1857,3.8914,0.6292,0.9086,-0.1486,0.4856,0.5261,6.9633,1.1251,-4.48,-0.6092,35.8076,49.7255
open_plane_40hz_steering_20260911,16,15,16,14.739,14740,4882,4.3239,-10.7615,0.1014,-0.0462,-0.0192,-0.9293,0.3659,0.0018,6.1831,3.8916,0.6757,0.8826,-0.0419,0.5101,0.4083,6.9694,1.2454,2.6091,3.1415,36.0956,50.0528
