stamp_s,time_s,phase,target_speed_mps,target_accel_mps2,controller_speed_mps,controller_accel_mps2,controller_steering_rad,throttle_command,throttle_feedback,steering_command,steering_feedback,speed_mps,ax_mps2,ay_mps2,yaw_rate_radps,imu_yaw_rad,left_encoder_rad,right_encoder_rad,x_odom_m,y_odom_m,yaw_odom_rad,gt_x_m,gt_y_m,gt_z_m,gt_yaw_rad,gt_vx_mps,gt_vy_mps,gt_vz_mps,gt_speed_mps,gt_yaw_rate_radps,gt_collision_count,x_amcl_m,y_amcl_m,yaw_amcl_rad,amcl_xy_variance,amcl_yaw_variance,x_ekf_m,y_ekf_m,yaw_ekf_rad,ekf_xy_variance,ekf_yaw_variance,lidar_rate_hz,lidar_event_count,imu_rate_hz,imu_event_count,left_encoder_rate_hz,left_encoder_event_count,right_encoder_rate_hz,right_encoder_event_count,odom_rate_hz,odom_event_count,gt_odom_rate_hz,gt_odom_event_count,gt_ips_rate_hz,gt_ips_event_count,collision_rate_hz,collision_event_count,amcl_rate_hz,amcl_event_count,ekf_rate_hz,ekf_event_count,controller_command_rate_hz,controller_command_event_count,throttle_command_rate_hz,throttle_command_event_count,steering_command_rate_hz,steering_command_event_count,throttle_feedback_rate_hz,throttle_feedback_event_count,steering_feedback_rate_hz,steering_feedback_event_count,amcl_timing_ms,amcl_gpu_transfer_ms,amcl_gpu_pf_ms,amcl_gpu_callback_ms,amcl_pose_published,amcl_cluster_weight,amcl_kld_pre_particles,amcl_kld_bins,amcl_kld_target,amcl_kld_particles
1788183884.8187025,0.107746777,speed_22.50,22.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.164,-0.0009,0.0592,0.0,0.0,0.0,0.0001,0.0,0.0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,nan,1,nan,1,nan,1,nan,1,nan,1,nan,1,nan,1,nan,nan,nan,nan,nan,4,nan,5,nan,5,nan,1,nan,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1788183884.8387744,0.127818819,speed_22.50,22.5,0.0,22.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.164,-0.0009,0.0592,0.0,0.0,0.0,0.0001,0.0,0.0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,nan,1,nan,1,nan,1,nan,1,nan,1,nan,1,nan,1,nan,nan,nan,nan,nan,5,nan,6,nan,6,nan,1,nan,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1788183884.8589914,0.148035915,speed_22.50,22.5,0.0,22.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.164,-0.0009,0.0592,0.0,0.0,0.0,0.0001,0.0,0.0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,nan,1,nan,1,nan,1,nan,1,nan,1,nan,1,nan,1,nan,nan,nan,nan,nan,6,nan,6,nan,6,nan,1,nan,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1788183884.8787436,0.16778806,speed_22.50,22.5,0.0,22.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0001,-0.0002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.164,-0.0009,0.0592,0.0,0.0,0.0,0.0001,0.0,0.0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2,nan,2,nan,2,nan,2,nan,2,nan,2,nan,2,nan,2,nan,nan,nan,nan,nan,7,nan,6,nan,6,nan,2,nan,2,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1788183884.8989778,0.188022098,speed_22.50,22.5,0.0,22.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0001,-0.0002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.164,-0.0009,0.0592,0.0,0.0,0.0,0.0001,0.0,0.0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2,nan,2,nan,2,nan,2,nan,2,nan,2,nan,2,nan,2,nan,nan,nan,nan,nan,8,nan,6,nan,6,nan,2,nan,2,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1788183884.9191568,0.208201238,speed_22.50,22.5,0.0,22.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0001,-0.0002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.164,-0.0009,0.0592,0.0,0.0,0.0,0.0001,0.0,0.0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2,nan,2,nan,2,nan,2,nan,2,nan,2,nan,2,nan,2,nan,nan,nan,nan,nan,9,nan,6,nan,6,nan,2,nan,2,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1788183884.9389198,0.227964222,speed_22.50,22.5,0.0,22.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.0001,-0.0002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.164,-0.0009,0.0592,0.0,0.0,0.0,0.0001,0.0,0.0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2,nan,2,nan,2,nan,2,nan,2,nan,2,nan,2,nan,2,nan,nan,nan,nan,nan,10,nan,7,nan,7,nan,2,nan,2,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1788183884.9591753,0.248219642,speed_22.50,22.5,0.0,22.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.0001,-0.0002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.164,-0.0009,0.0592,0.0,0.0,0.0,0.0001,0.0,0.0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2,nan,2,nan,2,nan,2,nan,2,nan,2,nan,2,nan,2,nan,nan,nan,nan,nan,11,nan,7,nan,7,nan,2,nan,2,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1788183884.978799,0.267843572,speed_22.50,22.5,0.0,22.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.164,-0.0009,0.0592,0.0,0.0,0.0,0.0001,0.0,0.0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3,nan,3,nan,3,nan,3,nan,3,nan,3,nan,3,nan,3,nan,nan,nan,nan,nan,12,nan,7,nan,7,nan,3,nan,3,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1788183884.9988377,0.287882072,speed_22.50,22.5,0.0,22.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.164,-0.0009,0.0592,0.0,0.0,0.0,0.0001,0.0,0.0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3,nan,3,nan,3,nan,3,nan,3,nan,3,nan,3,nan,3,nan,nan,nan,nan,nan,13,nan,7,nan,7,nan,3,nan,3,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1788183885.0187926,0.307836979,speed_22.50,22.5,0.0,22.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.164,-0.0009,0.0592,0.0,0.0,0.0,0.0001,0.0,0.0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3,nan,3,nan,3,nan,3,nan,3,nan,3,nan,3,nan,3,nan,nan,nan,nan,nan,14,nan,7,nan,7,nan,3,nan,3,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1788183885.0387678,0.327812033,speed_22.50,22.5,0.0,22.5,0.0,0.0,1.0,1.0,0.0,0.0,0.25661885185318517,5.3674,0.0,0.0,0.0,0.6774,0.6774,0.014198868628876551,0.0,0.0,-0.164,-0.0009,0.0592,0.0,0.0095,0.0,0.0003,0.0095,0.0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,4,nan,4,nan,4,nan,4,nan,4,nan,4,nan,4,nan,4,nan,nan,nan,nan,nan,15,nan,8,nan,8,nan,4,nan,4,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1788183885.0588274,0.347871679,speed_22.50,22.5,0.0,22.5,0.0,0.0,1.0,1.0,0.0,0.0,0.25661885185318517,5.3674,0.0,0.0,0.0,0.6774,0.6774,0.014198868628876551,0.0,0.0,-0.164,-0.0009,0.0592,0.0,0.0095,0.0,0.0003,0.0095,0.0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,4,nan,4,nan,4,nan,4,nan,4,nan,4,nan,4,nan,4,nan,nan,nan,nan,nan,16,nan,8,nan,8,nan,4,nan,4,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1788183885.0787673,0.367811435,speed_22.50,22.5,0.0,22.5,0.0,0.0,1.0,1.0,0.0,0.0,0.25661885185318517,5.3674,0.0,0.0,0.0,0.6774,0.6774,0.014198868628876551,0.0,0.0,-0.164,-0.0009,0.0592,0.0,0.0095,0.0,0.0003,0.0095,0.0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,4,nan,4,nan,4,nan,4,nan,4,nan,4,nan,4,nan,4,nan,nan,nan,nan,nan,17,nan,8,nan,8,nan,4,nan,4,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1788183885.098818,0.38786246,speed_22.50,22.5,0.0,22.5,0.0,0.0,1.0,1.0,0.0,0.0,0.2778498840964461,5.2484,-0.0003,0.0,0.0,39.4892,39.4892,0.030010529775928902,0.0,0.0,-0.1407,-0.0009,0.0578,0.0,0.4927,0.0,0.0106,0.4927,0.0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,5,nan,5,nan,5,nan,5,nan,5,nan,5,nan,5,nan,5,nan,nan,nan,nan,nan,18,nan,8,nan,8,nan,5,nan,5,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1788183885.1188555,0.407899957,speed_22.50,22.5,0.0,22.5,0.0,0.0,1.0,1.0,0.0,0.0,0.2778498840964461,5.2484,-0.0003,0.0,0.0,39.4892,39.4892,0.030010529775928902,0.0,0.0,-0.1407,-0.0009,0.0578,0.0,0.4927,0.0,0.0106,0.4927,0.0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,5,nan,5,nan,5,nan,5,nan,5,nan,5,nan,5,nan,5,nan,nan,nan,nan,nan,19,nan,8,nan,8,nan,5,nan,5,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1788183885.1388307,0.427874931,speed_22.50,22.5,0.0,22.5,0.0,0.0,1.0,1.0,0.0,0.0,0.2778498840964461,5.2484,-0.0003,0.0,0.0,39.4892,39.4892,0.030010529775928902,0.0,0.0,-0.1407,-0.0009,0.0578,0.0,0.4927,0.0,0.0106,0.4927,0.0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,5,nan,5,nan,5,nan,5,nan,5,nan,5,nan,5,nan,5,nan,nan,nan,nan,nan,20,nan,9,nan,9,nan,5,nan,5,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1788183885.158898,0.447942424,speed_22.50,22.5,0.0,22.5,0.0,0.0,1.0,1.0,0.0,0.0,0.2778498840964461,5.2484,-0.0003,0.0,0.0,39.4892,39.4892,0.030010529775928902,0.0,0.0,-0.1407,-0.0009,0.0578,0.0,0.4927,0.0,0.0106,0.4927,0.0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,5,nan,5,nan,5,nan,5,nan,5,nan,5,nan,5,nan,5,nan,nan,nan,nan,nan,21,nan,9,nan,9,nan,5,nan,5,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
