s_ref_m,x_ref_m,y_ref_m,kappa_ref,ey_m,epsi_rad,u_mps,r_radps,target_mps,delta_rad,qdelta_radps,qv_mps2,left_m,right_m
5.73084990,-4.10392306,-0.76697108,-1.366401151,-0.43035583,-0.370723762,2.54417127,-2.55485917,2.89251040,-0.295608156,-0.504521470,2.99999879,2.2951032,3.6880297
5.87062673,-4.24000878,-0.79805763,-1.507385699,-0.44673423,-0.223464674,2.59662645,-2.50324702,2.95597834,-0.285906927,1.755690653,2.99999845,2.8683302,2.9196147
6.01040356,-4.37956749,-0.80029313,-1.467524605,-0.45332532,-0.059933329,2.64256056,-2.45973515,3.00962820,-0.273980316,-0.439772639,2.99999850,2.1155002,1.3035693
6.15018038,-4.51673132,-0.77428564,-1.477822097,-0.45233048,0.103152287,2.68867577,-2.41754611,3.06222593,-0.267386851,1.211199681,2.99999852,2.1061985,1.6646094
6.28995721,-4.64552354,-0.72055901,-1.686277630,-0.44476650,0.287447684,2.72973894,-2.38117964,3.10824104,-0.257098014,-0.030690570,2.99999813,2.9486329,1.5730924
6.42973404,-4.75847288,-0.63865289,-1.636064244,-0.42863126,0.483783795,2.77106317,-2.34566942,3.15379741,-0.252324086,0.584983764,2.99999858,2.0447851,3.6275406
6.56951086,-4.85020802,-0.53346052,-1.377502213,-0.39374466,0.642102988,2.83356124,-2.29393287,3.22161174,-0.240048127,0.517757711,2.99999918,1.6177410,3.1877436
6.70928769,-4.92021898,-0.41262438,-1.074070334,-0.32897135,0.735033397,2.93167231,-2.21716438,3.32623745,-0.226198453,0.315305108,2.99999947,1.4008557,2.9702462
6.84906452,-4.97135858,-0.28261149,-0.609682769,-0.23222519,0.750000000,3.06769697,-2.11885312,3.46876526,-0.206964495,0.474466350,2.99999959,1.2885522,2.8946476
6.98884134,-5.01266315,-0.14907690,-0.046636475,-0.11975886,0.683265292,3.22600219,-2.01487674,3.63228604,-0.188994782,0.190367839,2.99999960,1.2407633,2.9121702
7.12861817,-5.05295186,-0.01523281,-0.050900528,-0.01678929,0.586418380,3.38022826,-1.92294609,3.79002814,-0.172407433,0.455579026,2.99999952,1.2091183,2.9365032
7.26839500,-5.09218688,0.11892416,-0.054597066,0.06829904,0.504084949,3.52056005,-1.84629504,3.93270101,-0.160289173,0.035997285,2.99999945,1.1734385,2.7341036
7.40817182,-5.13037603,0.25338265,-0.055453096,0.13946040,0.431941961,3.65082972,-1.78041528,4.06469557,-0.148915158,0.496881657,2.99999938,1.1366192,0.9219516
7.54794865,-5.16751538,0.38813488,-0.056052748,0.19912056,0.367348006,3.77338873,-1.72258531,4.18862291,-0.140566000,-0.109917445,2.99999931,1.1092883,0.8994018
7.68772548,-5.20359842,0.52317380,-0.056355722,0.24891315,0.308682129,3.88981128,-1.67102784,4.30619243,-0.131920663,0.567436121,2.99999924,1.0814610,0.8880462
7.82750230,-5.23861888,0.65849218,-0.056367592,0.29001256,0.254804368,4.00121217,-1.62449939,4.41859513,-0.125740701,-0.254629019,2.99999916,1.0573808,0.9027252
7.96727913,-5.27257148,0.79408242,-0.056593296,0.32330391,0.204907028,4.10842100,-1.58210004,4.52670620,-0.118776251,0.657657288,2.99999909,1.0318291,0.9157435
8.10705596,-5.30545040,0.92993702,-0.056774578,0.34947915,0.158395131,4.21207521,-1.54316464,4.63119172,-0.114007465,-0.400717307,2.99999900,1.0099198,0.9266154
8.24683279,-5.33725023,1.06604824,-0.056760686,0.36914597,0.115551662,4.31267250,-1.46100048,4.73256803,-0.086114402,2.086926059,2.99999892,0.9868386,0.9371602
8.38660961,-5.36796545,1.20240831,-0.057006859,0.38315284,0.079994786,4.41063146,-1.18038104,4.83126641,-0.000976564,3.101428550,2.99999882,0.9676787,0.9461535
8.52638644,-5.39759173,1.33900910,-0.057308337,0.39303155,0.058058327,4.50630843,-0.67687673,4.92765216,0.066967600,1.105824207,2.99999872,0.9472336,0.9540435
8.66616327,-5.42612369,1.47584265,-0.057273278,0.40095320,0.052655412,4.59997045,-0.17081954,5.02199853,0.076501246,-0.516103879,2.99999862,0.9301561,0.9614462
8.80594009,-5.45355799,1.61290049,-0.057625288,0.40904481,0.060366464,4.69182140,0.15316517,5.11451378,0.053585510,-0.974370626,2.99999850,0.9119413,0.9669071
8.94571692,-5.47988944,1.75017447,-0.057723011,0.41873424,0.074824993,4.78202824,0.27031634,5.20536809,0.023575314,-1.007787625,2.99999837,0.8974851,0.9723929
9.08549375,-5.50511450,1.88765606,-0.057620317,0.43057470,0.090154677,4.87071926,0.21748312,5.29469211,-0.011377598,-1.342800975,2.99999823,0.8820519,0.9774203
9.22527057,-5.52922947,2.02533670,-0.057376424,0.44434810,0.101488200,4.95798379,0.00588591,5.38257681,-0.058939084,-1.908807978,2.99999806,0.8697517,0.9806710
9.36504740,-5.55223186,2.16320758,-0.057815014,0.45916757,0.104446095,5.04387177,-0.36206261,5.46907324,-0.112612824,-1.813623776,2.99999788,0.8565625,0.9818725
9.50482423,-5.57411755,2.30126014,-0.057958945,0.47360543,0.096033500,5.12838012,-0.80514291,5.55417881,-0.140845650,-0.163123830,2.99999767,0.8465921,0.9828810
9.64460105,-5.59488374,2.43948552,-0.058132842,0.48608111,0.077195103,5.21148559,-1.12982815,5.63787052,-0.112979782,2.180708210,2.99999743,0.8361859,0.9821760
9.78437788,-5.61452890,2.57787467,-0.058703847,0.49545859,0.053049283,5.29322116,-1.22625981,5.72018185,-0.074266883,0.628552101,2.99999715,0.8284817,0.9806731
9.92415471,-5.63304927,2.71641884,-0.058167244,0.50131613,0.028335144,5.37364599,-1.20959160,5.80117260,-0.070387391,-0.348976348,2.99999682,0.8204242,0.9782671
10.06393153,-5.65044462,2.85510876,-0.058078545,0.50368168,0.004545341,5.45283620,-1.19141678,5.88091959,-0.069306248,0.436180386,2.99999645,0.8148483,0.9742274
10.20370836,-5.66671221,2.99393547,-0.058002967,0.50268904,-0.018344598,5.53088355,-1.17521126,5.95951534,-0.067011282,-0.265949230,2.99999600,0.8095414,0.9703071
10.34348519,-5.68185161,3.13288973,-0.057727001,0.49846205,-0.040414744,5.60785783,-1.15906680,6.03703021,-0.065429008,0.392885989,2.99999546,0.8062407,0.9657137
10.48326202,-5.69584924,3.27196366,-0.076926461,0.49116169,-0.060494679,5.68416668,-1.14352162,6.11387476,-0.063547105,-0.247158574,2.99999486,0.8034152,0.9589613
10.62303884,-5.70838968,3.41117622,-0.083715475,0.48107370,-0.078172921,5.75996662,-1.12847286,6.19020666,-0.062106290,0.363349813,2.99999406,0.8025494,0.9505641
10.76281567,-5.71928192,3.55052746,-0.084617414,0.46848239,-0.094629704,5.83494775,-1.11397257,6.26571388,-0.060384788,-0.230150298,2.99999303,0.8031653,0.9414856
10.90259250,-5.72852390,3.68999787,-0.084866550,0.45354717,-0.110312325,5.90902620,-1.10000901,6.34031196,-0.059095072,0.337319344,2.99999168,0.8059448,0.9298613
11.04236932,-5.73611230,3.82956801,-0.084772918,0.43637815,-0.125317584,5.98221781,-1.08654900,6.41401690,-0.057515567,-0.212028999,2.99998984,0.8101364,0.9174288
11.18214615,-5.74204508,3.96921833,-0.085172116,0.41707400,-0.139666583,6.05455428,-1.07357009,6.48686060,-0.056362681,0.309997943,2.99998721,0.8161220,0.9043785
11.32192298,-5.74631782,4.10892929,-0.084778666,0.39573110,-0.153407224,6.12605846,-1.06103661,6.55886609,-0.054904378,-0.191395683,2.99998318,0.8232749,0.8893935
11.46169980,-5.74893219,4.24868111,-0.085117065,0.37243963,-0.166569426,6.19675341,-1.04893501,6.63005655,-0.053872558,0.280989117,2.99997633,0.8315055,0.8714902
11.60147663,-5.74988497,4.38845415,-0.084926273,0.34728645,-0.179164332,6.26666443,-1.03722976,6.70045736,-0.052518587,-0.168102557,2.99996236,0.8434403,0.8531583
11.74125346,-5.74917799,4.52822864,-0.084597459,0.32035703,-0.191258234,6.33580380,-1.02591460,6.77008056,-0.051594537,0.250040610,2.99991948,0.8558968,0.8368338
11.88103028,-5.74681363,4.66798492,-0.084795127,0.29172738,-0.202858203,6.40096478,-1.01546706,6.74262262,-0.050587443,-0.164443534,-5.43453594,0.8716965,0.8280764
12.02080711,-5.74279313,4.80770338,-0.084687660,0.26146742,-0.214055938,6.44398271,-1.00869217,6.58978961,-0.051268612,0.105532646,-7.99990844,0.8880856,0.8259340
12.16058394,-5.73712020,4.94736450,-0.084328997,0.22962459,-0.225108696,6.44916453,-1.00787758,6.40837376,-0.052173576,-0.185499522,-7.99995087,0.9073416,0.8301732
12.30036076,-5.72979946,5.08694894,-0.083921468,0.19620499,-0.236297725,6.41929287,-1.01257196,6.22665144,-0.053857861,0.036713488,-7.99996468,0.9271042,0.8353063
12.44013759,-5.72083659,5.22643757,-0.084006717,0.16117583,-0.247826978,6.36049096,-1.02192913,6.04368842,-0.055479833,-0.177571204,-7.99997107,0.9501011,0.8385919
12.57991442,-5.71023669,5.36581137,-0.083745703,0.12447486,-0.259896045,6.27730121,-1.03547633,5.85866392,-0.057911584,-0.033664924,-7.99997427,0.9739641,0.8432555
12.71969125,-5.69800686,5.50505162,-0.083184737,0.08600797,-0.272749963,6.17313042,-1.05294645,5.67081996,-0.060313632,-0.169776972,-7.99997536,1.0005017,0.8512015
12.85946807,-5.68415549,5.64413991,-0.082772468,0.04564366,-0.286603882,6.05052292,-1.07428689,5.47939998,-0.063611591,-0.106538809,-7.99997437,1.0280581,0.8668669
12.99924490,-5.66869127,5.78305815,-0.082683126,0.00321769,-0.301644281,5.91134351,-1.09957770,5.28361983,-0.066979078,-0.167919328,-7.99996964,1.0580812,0.8843577
13.13902173,-5.65162289,5.92178842,-0.082301532,-0.04146863,-0.318113905,5.75689915,-1.12907970,5.08263925,-0.071403044,-0.184043285,-7.99995186,1.0896835,0.9020472
13.27879855,-5.63296048,6.06031328,-0.081552115,-0.08866245,-0.336343683,5.58812257,-1.16317903,4.87801724,-0.076084354,-0.177678964,-7.80966772,1.1232775,0.9193773
13.41857538,-5.61271573,6.19861574,-0.081190876,-0.13866810,-0.356666298,5.40671752,-1.20220788,4.68412942,-0.081960114,-0.259454868,-6.68418458,1.1591010,0.9333359
13.55835221,-5.59090024,6.33667916,-0.080975322,-0.19185005,-0.379422348,5.21655195,-1.24603215,4.49877230,-0.088030538,-0.178299717,-6.63357286,1.1949760,0.9453689
13.69812903,-5.56752420,6.47448695,-0.080343752,-0.24865247,-0.405064797,5.01969766,-1.29489846,4.30691385,-0.095558688,-0.336549644,-6.57865642,1.2283162,0.9606823
13.83790586,-5.54260625,6.61202432,-0.086238800,-0.30951896,-0.433661036,4.81525859,-1.34987447,4.10761190,-0.103919881,-0.216138428,-6.52861683,1.2439179,0.9911909
13.97768269,-5.51618554,6.74928064,-0.122183824,-0.37430723,-0.462970257,4.60360046,-1.41193813,3.90140810,-0.114300229,-0.433291118,-6.45830384,1.2409880,1.0350336
14.11745951,-5.48669662,6.88590309,-0.527205726,-0.43433345,-0.460585094,4.40631189,-1.47515522,3.70878161,-0.125038752,-0.272708015,-6.45029180,1.2391109,1.0684284
14.25723634,-5.44855602,7.02035685,-0.530026384,-0.48473570,-0.427583992,4.22830210,-1.53725986,3.53642876,-0.136232531,-0.553508437,-6.24537221,1.2468219,1.0868939
14.39701317,-5.40066138,7.15164678,-0.570138830,-0.52860419,-0.392325225,4.05565529,-1.60269883,3.36400311,-0.148495797,-0.367832661,-6.76426482,1.2762125,1.0988688
14.53678999,-5.34247631,7.27870671,-0.608227986,-0.56563415,-0.351781403,3.89445450,-1.66903971,3.31349128,-0.160568686,-0.580597228,2.99995509,1.3079982,1.1057796
14.67656682,-5.27372396,7.40036932,-0.636405108,-0.59619059,-0.306572428,3.76618583,-1.72588217,3.38734704,-0.165890827,0.162124184,2.99998015,1.3072907,1.1087314
14.81634365,-5.19444976,7.51545000,-0.651052540,-0.62091117,-0.258094366,3.68142043,-1.76562265,3.45867617,-0.168366747,-0.379083930,2.99998713,1.3071015,1.1086554
14.95612047,-5.10506297,7.62286392,-0.649959163,-0.64052913,-0.208406826,3.62844803,-1.79139730,3.52824105,-0.169201462,0.313245980,2.99999055,1.3282659,1.1058774
15.09589730,-5.00631759,7.72174473,-0.632971635,-0.65575745,-0.160107251,3.59922922,-1.80594204,3.59722905,-0.168254690,-0.230575555,2.99999267,1.3724236,1.1004912
15.23567413,-4.89923332,7.81153225,-0.602417104,-0.66722017,-0.115782603,3.58870501,-1.81123636,3.66691989,-0.166464026,0.378958855,2.99999417,1.4416294,1.0921500
15.37545096,-4.78498025,7.89200686,-0.563430965,-0.67543846,-0.077393146,3.59384284,-1.80864876,3.73834238,-0.163449960,-0.118303350,2.99999529,1.5239275,1.0805818
15.51522778,-4.66475246,7.96325577,-0.517566829,-0.68089082,-0.046260051,3.61274675,-1.79918366,3.81221205,-0.159963861,0.391948676,2.99999614,1.5393890,1.0655022
15.65500461,-4.53967550,8.02560973,-0.465092347,-0.68410500,-0.023478234,3.64409909,-1.78370546,3.88907537,-0.155594809,-0.041774156,2.99999681,1.5258319,1.0471650
15.79478144,-4.41085651,8.07983022,-0.351735368,-0.68602271,-0.015062303,3.68822035,-1.76236676,3.97145046,-0.150853794,0.367735460,2.99999747,1.5254965,1.0254691
15.93455826,-4.27936949,8.12721971,-0.375459530,-0.68752913,-0.013648445,3.74208753,-1.73699825,4.05615494,-0.145617608,-0.003697672,2.99999768,1.5244181,1.0068369
16.07433509,-4.14557398,8.16763376,-0.383115909,-0.68864065,-0.007849178,3.80103554,-1.71005946,4.13833288,-0.140702151,0.366920609,2.99999786,1.4773975,0.9964638
16.21411192,-4.00980903,8.20083467,-0.386749456,-0.68901961,0.000485578,3.86363869,-1.68235179,4.21874678,-0.135748748,-0.001001620,2.99999801,1.4041429,0.9915655
16.35388874,-3.87244964,8.22665680,-0.387223574,-0.68844784,0.010668840,3.92879053,-1.65445236,4.29769425,-0.131185971,0.350728113,2.99999812,1.3224944,0.9884478
16.49366557,-3.73389541,8.24501796,-0.384096754,-0.68676691,0.022037010,3.99578129,-1.62671552,4.37547601,-0.126626837,-0.001314769,2.99999822,1.2559627,0.9890460
16.63344240,-3.59455568,8.25592381,-0.377780595,-0.68387389,0.033922566,4.06418101,-1.59933731,4.45239822,-0.122460472,0.327823687,2.99999831,1.2073902,0.9959936
16.77321922,-3.45483415,8.25946399,-0.368431495,-0.67971830,0.045717227,4.13372975,-1.57242970,4.52873906,-0.118289903,-0.001003410,2.99999838,1.1644820,1.0040300
16.91299605,-3.31511499,8.25580615,-0.356922764,-0.67429796,0.056916361,4.20425828,-1.54605056,4.60472633,-0.114486036,0.301875143,2.99999845,1.1257351,1.0057797
17.05277288,-3.17575131,8.24518506,-0.343776570,-0.66765288,0.067151260,4.27563313,-1.52024254,4.68052257,-0.110665826,0.000286277,2.99999851,1.0915154,0.9998698
17.19254970,-3.03705734,8.22788567,-0.328518769,-0.65985948,0.076070894,4.34777016,-1.49501820,4.75626936,-0.107184601,0.275422144,2.99999856,1.0650994,0.9888742
17.33232653,-2.89930324,8.20423565,-0.311716360,-0.65103385,0.083345824,4.42061317,-1.47038410,4.83208430,-0.103677348,0.002344063,2.99999861,1.0506084,0.9753488
17.47210336,-2.76271574,8.17457783,-0.290381467,-0.64133624,0.088457655,4.49419136,-1.44631026,4.90813312,-0.100478377,0.249466357,2.99999865,1.0442953,0.9652899
17.61188019,-2.62739781,8.13957027,-0.154546915,-0.63114064,0.081497853,4.57168201,-1.42179603,4.98777257,-0.097108166,0.014512347,2.99999879,1.0402038,0.9610453
17.75165701,-2.49305897,8.10096978,-0.184429712,-0.62184496,0.066877132,4.65135199,-1.39744208,5.06929467,-0.093994979,0.218445027,2.99999877,1.0346863,0.9607272
17.89143384,-2.35975325,8.05894017,-0.190641597,-0.61421106,0.056496457,4.72903060,-1.37448872,5.14849747,-0.090926522,0.011948195,2.99999877,1.0319815,0.9605674
18.03121067,-2.22761291,8.01337983,-0.197985072,-0.60774530,0.048367984,4.80537458,-1.35265080,5.22613072,-0.088237980,0.197707048,2.99999877,1.0336690,0.9583283
18.17098749,-2.09678321,7.96418296,-0.205205536,-0.60216520,0.042489487,4.88037809,-1.33186385,5.30224341,-0.085532641,0.013767444,2.99999876,1.0402001,0.9524532
18.31076432,-1.96741852,7.91125430,-0.212383229,-0.59719401,0.038769148,4.95407573,-1.31204944,5.37691140,-0.083173653,0.177334153,2.99999875,1.0514729,0.9489528
18.45054115,-1.83968264,7.85450801,-0.220182983,-0.59256640,0.037181690,5.02649006,-1.29314869,5.45018793,-0.080772591,0.017772898,2.99999873,1.0674874,0.9560093
18.59031797,-1.71375024,7.79386519,-0.226595267,-0.58802717,0.037598746,5.09768182,-1.27508755,5.52215721,-0.078688169,0.157204854,2.99999872,1.0796076,0.9704484
18.73009480,-1.58980167,7.72926496,-0.233201816,-0.58334030,0.039862318,5.16772612,-1.25780639,5.59291231,-0.076541409,0.023719053,2.99999870,1.0768326,0.9855899
18.86987163,-1.46802467,7.66065935,-0.239670161,-0.57828638,0.043918951,5.23667122,-1.24124441,5.66251494,-0.074684520,0.137262818,2.99999869,1.0681448,0.9988369
19.00964845,-1.34861104,7.58801856,-0.245052019,-0.57265723,0.049616329,5.30459874,-1.22535165,5.73105736,-0.072751392,0.031181140,2.99999867,1.0648269,1.0089104
19.14942528,-1.23175364,7.51133360,-0.250008578,-0.56626347,0.056782872,5.37159899,-1.21006559,5.79863824,-0.071082989,0.117531528,2.99999865,1.0658984,1.0154217
19.28920211,-1.11764530,7.43061517,-0.253823982,-0.55893455,0.065246545,5.43776414,-1.19534399,5.86535632,-0.069328509,0.039780537,2.99999864,1.0738421,1.0183263
19.42897893,-1.00647302,7.34589888,-0.257215201,-0.55051781,0.074838612,5.50318711,-1.18113110,5.93130975,-0.067815186,0.098211906,2.99999862,1.0838983,1.0176437
19.56875576,-0.89841751,7.25724167,-0.259883571,-0.54087607,0.085426350,5.56795186,-1.16739488,5.99658664,-0.066210867,0.049013706,2.99999860,1.0916802,1.0136745
19.70853259,-0.79364849,7.16472397,-0.261139224,-0.52988491,0.096803167,5.63216176,-1.15408334,6.06129384,-0.064825355,0.079578786,2.99999859,1.1046898,1.0081006
19.84830942,-0.69232114,7.06844921,-0.261249704,-0.51743939,0.108733755,5.69592528,-1.14116636,6.12554279,-0.063347098,0.058403747,2.99999857,1.1232617,1.0045372
19.98808624,-0.59457425,6.96854123,-0.260246793,-0.50345618,0.121010602,5.75933976,-1.12859864,6.18943323,-0.062065857,0.061927058,2.99999856,1.1491442,1.0047561
20.12786307,-0.50052635,6.86514360,-0.258417076,-0.48787114,0.133455052,5.82249095,-1.11636037,6.25305282,-0.060693944,0.067468832,2.99999855,1.1815202,1.0066123
20.26763990,-0.41027602,6.75841505,-0.255401461,-0.47063686,0.145887321,5.88545911,-1.10441379,6.31648350,-0.059499007,0.045536608,2.99999853,1.2209994,1.0068552
20.40741672,-0.32389739,6.64852928,-0.252440224,-0.45172438,0.158198647,5.94830325,-1.09274824,6.37978554,-0.058218496,0.075861389,2.99999852,1.2680181,1.0037261
20.54719355,-0.24144454,6.53566771,-0.247726106,-0.43111527,0.170241452,6.01108385,-1.08133271,6.44302051,-0.057096698,0.030571101,2.99999851,1.3204539,0.9969864
20.68697038,-0.16294681,6.42002012,-0.242178683,-0.40880822,0.181805400,6.07386644,-1.07015815,6.50625498,-0.055895934,0.083353881,2.99999850,1.3605080,0.9866237
20.82674720,-0.08841110,6.30177987,-0.237098845,-0.38482982,0.192851568,6.13667428,-1.05920255,6.56951281,-0.054837094,0.017089694,2.99999848,1.3563277,0.9729459
20.96652403,-0.01782254,6.18114123,-0.237869069,-0.35921518,0.203838590,6.19944533,-1.04848049,6.63273189,-0.053709292,0.090006497,2.99999847,1.3368087,0.9573584
21.10630086,0.04891718,6.05833061,-0.148327340,-0.33194187,0.208536403,6.26310925,-1.03782024,6.69684877,-0.052693475,0.006291387,2.99999850,1.3227427,0.9436445
21.24607768,0.11296099,5.93409028,-0.131720320,-0.30388018,0.205727941,6.32767738,-1.02723273,6.76187509,-0.051607257,0.093987180,2.99999848,1.3131051,0.9371673
21.38585451,0.17477153,5.80872413,-0.129851047,-0.27608424,0.201940397,6.39199674,-1.01689355,6.82664988,-0.050636309,-0.004371991,2.99999845,1.3048370,0.9389787
