s_ref_m,x_ref_m,y_ref_m,kappa_ref,ey_m,epsi_rad,u_mps,r_radps,target_mps,delta_rad,qdelta_radps,qv_mps2,left_m,right_m
12.57991442,-5.71023669,5.36581137,-0.083745703,0.23146291,-0.244792998,6.46671308,-1.23692049,6.06086840,-0.066829382,-0.128021800,-7.99519790,0.9739641,0.8432555
12.71969125,-5.69800686,5.50505162,-0.083184737,0.19464571,-0.261677287,6.36747182,-1.25621130,5.87775788,-0.069614071,-0.115266905,-7.99553480,1.0005017,0.8512015
12.85946807,-5.68415549,5.64413991,-0.082772468,0.15529596,-0.279663995,6.25025221,-1.27979972,5.69122248,-0.072966198,-0.171530393,-7.99558721,1.0280581,0.8668669
12.99924490,-5.66869127,5.78305815,-0.082683126,0.11322545,-0.298962107,6.11684571,-1.30772297,5.50052291,-0.076749289,-0.146000616,-7.99528975,1.0580812,0.8843577
13.13902173,-5.65162289,5.92178842,-0.082301532,0.06820659,-0.319837763,5.96852129,-1.34024503,5.30487346,-0.081270713,-0.222464326,-7.99430045,1.0896835,0.9020472
13.27879855,-5.63296048,6.06031328,-0.081552115,0.01995790,-0.342647428,5.80608763,-1.37775095,5.10342156,-0.086401420,-0.185237589,-7.99075690,1.1232775,0.9193773
13.41857538,-5.61271573,6.19861574,-0.081190876,-0.03187064,-0.367759449,5.63050638,-1.42073393,4.90724319,-0.092481666,-0.279560142,-7.07672289,1.1591010,0.9333359
13.55835221,-5.59090024,6.33667916,-0.080975322,-0.08770470,-0.395567202,5.44475188,-1.46921436,4.72185278,-0.099135170,-0.213191436,-6.62502919,1.1949760,0.9453689
13.69812903,-5.56752420,6.47448695,-0.080343752,-0.14806753,-0.426587828,5.25149180,-1.52329845,4.53156025,-0.106883867,-0.332601663,-6.83946519,1.2283162,0.9606823
13.83790586,-5.54260625,6.61202432,-0.086238800,-0.21352521,-0.460970126,5.05058378,-1.58390381,4.34119405,-0.115772714,-0.269328330,-6.03815520,1.2439179,0.9911909
13.97768269,-5.51618554,6.74928064,-0.122183824,-0.28415468,-0.496607559,4.84190249,-1.65218034,4.12302219,-0.126386892,-0.412032897,-7.98865157,1.2409880,1.0350336
14.11745951,-5.48669662,6.88590309,-0.527205726,-0.35191931,-0.501488836,4.64352355,-1.72276136,3.99031688,-0.137696012,-0.341892716,-0.43687447,1.2391109,1.0684284
14.25723634,-5.44855602,7.02035685,-0.530026384,-0.41131285,-0.476168135,4.48237880,-1.78470139,4.02527690,-0.144277027,-0.131314157,2.99351006,1.2468219,1.0868939
14.39701317,-5.40066138,7.15164678,-0.570138830,-0.46417569,-0.447636563,4.37075267,-1.83028221,4.10543202,-0.147132626,-0.080816273,2.99672539,1.2762125,1.0988688
14.53678999,-5.34247631,7.27870671,-0.608227986,-0.50991410,-0.411876185,4.30401533,-1.85866223,4.18116436,-0.148064839,0.009973112,2.99772311,1.3079982,1.1057796
14.67656682,-5.27372396,7.40036932,-0.636405108,-0.54856927,-0.369024950,4.26855610,-1.87410052,4.25206658,-0.147676765,0.023294146,2.99819303,1.3072907,1.1087314
14.81634365,-5.19444976,7.51545000,-0.651052540,-0.58060167,-0.320705651,4.25435995,-1.88035269,4.31860824,-0.146482635,0.086187796,2.99847198,1.3071015,1.1086554
14.95612047,-5.10506297,7.62286392,-0.649959163,-0.60672999,-0.269430020,4.25477806,-1.88016727,4.38184057,-0.144746161,0.078338477,2.99867263,1.3282659,1.1058774
15.09589730,-5.00631759,7.72174473,-0.632971635,-0.62775476,-0.218137989,4.26578231,-1.87531734,4.44311662,-0.142677912,0.124564767,2.99883963,1.3724236,1.1004912
15.23567413,-4.89923332,7.81153225,-0.602417104,-0.64441561,-0.169662685,4.28515548,-1.86684127,4.50380414,-0.140318172,0.108659468,2.99898816,1.4416294,1.0921500
15.37545096,-4.78498025,7.89200686,-0.563430965,-0.65732203,-0.126168900,4.31175205,-1.85532802,4.56501757,-0.137749482,0.142763845,2.99911947,1.5239275,1.0805818
15.51522778,-4.66475246,7.96325577,-0.517566829,-0.66699539,-0.089174945,4.34498729,-1.84114008,4.62758552,-0.134959130,0.124989930,2.99923506,1.5393890,1.0655022
15.65500461,-4.53967550,8.02560973,-0.465092347,-0.67396790,-0.059968898,4.38458511,-1.82451540,4.69218125,-0.131999423,0.149417265,2.99933618,1.5258319,1.0471650
15.79478144,-4.41085651,8.07983022,-0.351735368,-0.67922115,-0.044571499,4.43172157,-1.80511613,4.76109935,-0.128770121,0.132445548,2.99945288,1.5254965,1.0254691
15.93455826,-4.27936949,8.12721971,-0.375459530,-0.68347088,-0.036118775,4.48424688,-1.78397107,4.83191035,-0.125464502,0.147873510,2.99948391,1.5244181,1.0068369
16.07433509,-4.14557398,8.16763376,-0.383115909,-0.68657391,-0.023793177,4.53865553,-1.76258533,4.90073315,-0.122247898,0.132340664,2.99951447,1.4773975,0.9964638
16.21411192,-4.00980903,8.20083467,-0.386749456,-0.68828330,-0.009431063,4.59463230,-1.74111123,4.96826350,-0.119157695,0.142260544,2.99954065,1.4041429,0.9915655
16.35388874,-3.87244964,8.22665680,-0.387223574,-0.68844527,0.006276339,4.65181896,-1.71970698,5.03479761,-0.116147099,0.129107385,2.99956327,1.3224944,0.9884478
16.49366557,-3.73389541,8.24501796,-0.384096754,-0.68695672,0.022676109,4.71001546,-1.69845676,5.10062289,-0.113256981,0.134312657,2.99958345,1.2559627,0.9890460
16.63344240,-3.59455568,8.25592381,-0.377780595,-0.68376105,0.039119885,4.76913783,-1.67739977,5.16602338,-0.110436969,0.124344703,2.99960173,1.2073902,0.9959936
16.77321922,-3.45483415,8.25946399,-0.368431495,-0.67884573,0.055020935,4.82916235,-1.65654842,5.23125367,-0.107721095,0.125434311,2.99961857,1.1644820,1.0040300
16.91299605,-3.31511499,8.25580615,-0.356922764,-0.67224034,0.069895863,4.89008362,-1.63590965,5.29652042,-0.105062911,0.118909289,2.99963397,1.1257351,1.0057797
17.05277288,-3.17575131,8.24518506,-0.343776570,-0.66401306,0.083395787,4.95188452,-1.61549124,5.36196977,-0.102496199,0.116367834,2.99964800,1.0915154,0.9998698
17.19254970,-3.03705734,8.22788567,-0.328518769,-0.65426606,0.095190196,5.01455933,-1.59529865,5.42772520,-0.099980425,0.113172059,2.99966093,1.0650994,0.9888742
17.33232653,-2.89930324,8.20423565,-0.311716360,-0.64314033,0.104970628,5.07810297,-1.57533452,5.49388505,-0.097547253,0.107485389,2.99967268,1.0506084,0.9753488
17.47210336,-2.76271574,8.17457783,-0.290381467,-0.63081865,0.112242470,5.14256561,-1.55558625,5.56058454,-0.095158519,0.107372376,2.99968406,1.0442953,0.9652899
17.61188019,-2.62739781,8.13957027,-0.154546915,-0.61757936,0.107226436,5.21068509,-1.53525266,5.63069806,-0.092746168,0.099397117,2.99971763,1.0402038,0.9610453
17.75165701,-2.49305897,8.10096978,-0.184429712,-0.60490242,0.094293012,5.28096136,-1.51481846,5.70272882,-0.090351411,0.100072930,2.99971453,1.0346863,0.9607272
17.89143384,-2.35975325,8.05894017,-0.190641597,-0.59373505,0.085229490,5.34979597,-1.49532435,5.77303418,-0.088096206,0.092312022,2.99971539,1.0319815,0.9605674
18.03121067,-2.22761291,8.01337983,-0.197985072,-0.58360212,0.078105196,5.41774284,-1.47656742,5.84224227,-0.085956081,0.093215753,2.99971543,1.0336690,0.9583283
18.17098749,-2.09678321,7.96418296,-0.205205536,-0.57425898,0.072946874,5.48478559,-1.45851519,5.91038061,-0.083919120,0.086079601,2.99971496,1.0402001,0.9524532
18.31076432,-1.96741852,7.91125430,-0.212383229,-0.56546113,0.069688926,5.55094274,-1.44112881,5.97750203,-0.081982788,0.086999950,2.99971404,1.0514729,0.9489528
18.45054115,-1.83968264,7.85450801,-0.220182983,-0.55697237,0.068328535,5.61622329,-1.42437394,6.04364201,-0.080135216,0.080542264,2.99971259,1.0674874,0.9560093
18.59031797,-1.71375024,7.79386519,-0.226595267,-0.54856138,0.068758139,5.68066927,-1.40821091,6.10886349,-0.078375090,0.081369070,2.99971105,1.0796076,0.9704484
18.73009480,-1.58980167,7.72926496,-0.233201816,-0.54001207,0.070838596,5.74433552,-1.39259927,6.17323783,-0.076690220,0.075616810,2.99970916,1.0768326,0.9855899
18.86987163,-1.46802467,7.66065935,-0.239670161,-0.53112316,0.074532398,5.80725507,-1.37750681,6.23681079,-0.075080958,0.076254116,2.99970705,1.0681448,0.9988369
19.00964845,-1.34861104,7.58801856,-0.245052019,-0.52170038,0.079702489,5.86948943,-1.36289686,6.29965422,-0.073535934,0.071215700,2.99970492,1.0648269,1.0089104
19.14942528,-1.23175364,7.51133360,-0.250008578,-0.51156550,0.086191307,5.93110778,-1.34873331,6.36184560,-0.072055550,0.071594210,2.99970268,1.0658984,1.0154217
19.28920211,-1.11764530,7.43061517,-0.253823982,-0.50055718,0.093839635,5.99218104,-1.33498241,6.42346252,-0.070629335,0.067252222,2.99970051,1.0738421,1.0183263
19.42897893,-1.00647302,7.34589888,-0.257215201,-0.48853043,0.102490443,6.05278099,-1.32161200,6.48458216,-0.069258184,0.067337906,2.99969829,1.0838983,1.0176437
19.56875576,-0.89841751,7.25724167,-0.259883571,-0.47535490,0.112021431,6.11297227,-1.30859414,6.54527348,-0.067933014,0.063644453,2.99969611,1.0916802,1.0136745
19.70853259,-0.79364849,7.16472397,-0.261139224,-0.46091191,0.122236368,6.17283514,-1.29589874,6.60562045,-0.066654656,0.063442955,2.99969409,1.1046898,1.0081006
19.84830942,-0.69232114,7.06844921,-0.261249704,-0.44510219,0.132909945,6.23245352,-1.28349761,6.66571006,-0.065414970,0.060322506,2.99969218,1.1232617,1.0045372
19.98808624,-0.59457425,6.96854123,-0.260246793,-0.42784900,0.143843836,6.29190165,-1.27136544,6.72561911,-0.064214701,0.059873726,2.99969037,1.1491442,1.0047561
20.12786307,-0.50052635,6.86514360,-0.258417076,-0.40909585,0.154867805,6.35124383,-1.25948144,6.78541395,-0.063047596,0.057223206,2.99968859,1.1815202,1.0066123
20.26763990,-0.41027602,6.75841505,-0.255401461,-0.38880427,0.165810156,6.41053905,-1.24782606,6.84515531,-0.061914130,0.056602079,2.99968686,1.2209994,1.0068552
20.40741672,-0.32389739,6.64852928,-0.252440224,-0.36695523,0.176569081,6.46982909,-1.23638528,6.90488630,-0.060809960,0.054300621,2.99968499,1.2680181,1.0037261
20.54719355,-0.24144454,6.53566771,-0.247726106,-0.34354186,0.187004185,6.52915546,-1.22514485,6.96464963,-0.059735072,0.053602950,2.99968318,1.3204539,0.9969864
20.68697038,-0.16294681,6.42002012,-0.242178683,-0.31857644,0.196912895,6.58856183,-1.21409207,7.02448998,-0.058686524,0.051522029,2.99968126,1.3605080,0.9866237
20.82674720,-0.08841110,6.30177987,-0.237098845,-0.29209902,0.206261825,6.64805919,-1.20321948,7.08441900,-0.057663798,0.050861265,2.99967904,1.3563277,0.9729459
20.96652403,-0.01782254,6.18114123,-0.237869069,-0.26415066,0.215508329,6.70760006,-1.19253168,7.14438935,-0.056666927,0.048864288,2.99967607,1.3368087,0.9573584
21.10630086,0.04891718,6.05833061,-0.148327340,-0.23483419,0.218511539,6.76777818,-1.18192276,7.20499949,-0.055685956,0.048241463,2.99967966,1.3227427,0.9436445
21.24607768,0.11296099,5.93409028,-0.131720320,-0.20507151,0.214078911,6.82853906,-1.17139724,7.26619483,-0.054718865,0.046566846,2.99967555,1.3131051,0.9371673
21.38585451,0.17477153,5.80872413,-0.129851047,-0.17582727,0.208656750,6.88907283,-1.16109388,7.32715991,-0.053782408,0.045583589,2.99966987,1.3048370,0.9389787
21.52563134,0.23429579,5.68225650,-0.131157162,-0.14722066,0.203541221,6.94924960,-1.15102857,7.38776415,-0.052873105,0.044426578,2.99966370,1.2910985,0.9426379
21.66540816,0.29149072,5.55471854,-0.132276830,-0.11920677,0.198935665,7.00906506,-1.14119358,7.44800345,-0.051993384,0.043182499,2.99965726,1.2733729,0.9446339
21.80518499,0.34631851,5.42614521,-0.133206834,-0.09171860,0.194800412,7.06853595,-1.13157955,7.50789486,-0.051138919,0.042406832,2.99965055,1.2562436,0.9444447
21.94496182,0.39874429,5.29657393,-0.134044977,-0.06469424,0.191103622,7.12767696,-1.12217634,7.56745332,-0.050310737,0.041011695,2.99964354,1.2417831,0.9419847
22.08473865,0.44873401,5.16604347,-0.134525611,-0.03807685,0.187802647,7.18650141,-1.11297598,7.62669240,-0.049505975,0.040487089,2.99963622,1.2243370,0.9374915
22.22451547,0.49625946,5.03459574,-0.135243586,-0.01181388,0.184878804,7.24502105,-1.10396967,7.68562399,-0.048724615,0.039052010,2.99962855,1.1927452,0.9335287
22.36429230,0.54129295,4.90227359,-0.135370622,0.01414359,0.182297916,7.30324626,-1.09515052,7.74425866,-0.047965119,0.038655406,2.99962054,1.1462308,0.9347236
22.50406913,0.58381121,4.76912194,-0.135610997,0.03983937,0.180017757,7.36118658,-1.08651079,7.80260608,-0.047226511,0.037284369,2.99961214,1.0989781,0.9406058
22.64384595,0.62379510,4.63518743,-0.135743896,0.06531383,0.178030546,7.41885050,-1.07804436,7.86067484,-0.046508398,0.036904565,2.99960334,1.0655522,0.9461539
22.78362278,0.66122887,4.50051792,-0.135939808,0.09060653,0.176325281,7.47624639,-1.06974424,7.91847343,-0.045808964,0.035690357,2.99959413,1.0288433,0.9508636
22.92339961,0.69609861,4.36516184,-0.135665386,0.11575346,0.174866438,7.53338092,-1.06160492,7.97600860,-0.045128778,0.035231430,2.99958445,0.9947476,0.9544524
23.06317643,0.72839663,4.22916918,-0.135358823,0.14078508,0.173612508,7.59025953,-1.05362031,8.03328585,-0.044465352,0.034252935,2.99957429,0.9728378,0.9544502
23.20295326,0.75811662,4.09258993,-0.134658436,0.16572612,0.172528000,7.64688625,-1.04578545,8.09030928,-0.043820042,0.033635359,2.99956360,0.9545621,0.9508259
23.34273009,0.78525932,3.95547520,-0.134228582,0.19059843,0.171598508,7.70326586,-1.03809470,8.14708371,-0.043189824,0.032955678,2.99955237,0.9392897,0.9447794
23.48250691,0.80982570,3.81787553,-0.133476111,0.21542226,0.170814901,7.75940273,-1.03054307,8.20361355,-0.042576569,0.032122695,2.99954054,0.9270144,0.9366469
23.62228374,0.83182136,3.67984156,-0.132176385,0.24021047,0.170112921,7.81529584,-1.02312585,8.25989780,-0.041976980,0.031783869,2.99952803,0.9154972,0.9276009
23.76206057,0.85125743,3.54142398,-0.131417842,0.26497298,0.169487339,7.87094845,-1.01583798,8.31593974,-0.041393211,0.030703827,2.99951490,0.9072343,0.9212538
23.90183739,0.86814601,3.40267250,-0.130466571,0.28972183,0.168957139,7.92636589,-1.00867420,8.37174476,-0.040821921,0.030709578,2.99950103,0.8923567,0.9227568
24.04161422,0.88250350,3.26363629,-0.128944679,0.31446278,0.168466595,7.98154515,-1.00162879,8.42730981,-0.040264640,0.029453594,2.99948631,0.8764179,0.9318312
24.18139105,0.89434987,3.12436362,-0.127592574,0.33919611,0.167984872,8.03648484,-0.99469838,8.48263351,-0.039719833,0.029622221,2.99947077,0.8635303,0.9420275
24.32116788,0.90370773,2.98490160,-0.126608023,0.36392577,0.167544276,8.09119128,-0.98787276,8.53772222,-0.039185493,0.028562963,2.99945441,0.8592786,0.9502227
24.46094470,0.91060250,2.84529609,-0.125568694,0.38865888,0.167162009,8.14566952,-0.98115003,8.59258104,-0.038665656,0.028281338,2.99943709,0.8645444,0.9563108
24.60072153,0.91505971,2.70559149,-0.096579295,0.41312715,0.164977189,8.19961605,-0.97453647,8.64690425,-0.038145691,0.029144549,2.99941220,0.8649617,0.9603325
24.74049836,0.91793082,2.56584419,-0.019161808,0.43630664,0.155940224,8.25212989,-0.96812328,8.69978443,-0.037654008,0.026582995,2.99937171,0.8622306,0.9630129
24.88027518,0.92038734,2.42608900,-0.020766512,0.45748002,0.142105143,8.30344552,-0.96190975,8.75145776,-0.037186567,0.027685763,2.99934905,0.8597409,0.9633482
25.02005201,0.92242333,2.28632704,-0.021422386,0.47670752,0.128652851,8.35439293,-0.95577528,8.80276022,-0.036717470,0.027162824,2.99932500,0.8576575,0.9561447
25.15982884,0.92404076,2.14655960,-0.021846235,0.49403664,0.115497187,8.40497654,-0.94964456,8.85369623,-0.036237535,0.029365849,2.99929963,0.8560143,0.9469850
25.29960566,0.92523794,2.00678793,-0.021503642,0.50950435,0.102565510,8.45519976,-0.94354138,8.90426923,-0.035793846,0.023238998,2.99927262,0.8548019,0.9454293
25.43938249,0.92601482,1.86701330,-0.021380835,0.52314102,0.089816606,8.50506989,-0.93731915,8.95448654,-0.035264424,0.040058897,2.99924418,0.8540301,0.9460116
25.57915932,0.92636994,1.72723696,-0.021447762,0.53497924,0.077278609,8.55460525,-0.93040548,9.00436661,-0.034568735,0.043614713,2.99921418,0.8543876,0.9463631
25.71893614,0.92630259,1.58746019,-0.021771809,0.54505537,0.064989243,8.60382430,-0.92252212,9.05392803,-0.033874867,0.040353654,2.99918253,0.8619711,0.9458750
25.85871297,0.92580991,1.44768426,-0.021783722,0.55340670,0.052953465,8.65273831,-0.91392075,9.10318214,-0.033231363,0.038007188,2.99914881,0.8748383,0.9407675
25.99848980,0.92489195,1.30791049,-0.021945761,0.56006917,0.041158773,8.70135641,-0.90563767,9.15213811,-0.032962086,-0.005142280,2.99911304,0.8847501,0.9278307
26.13826662,0.92354677,1.16814017,-0.021757867,0.56507786,0.029605984,8.74968642,-0.89470571,9.20080380,-0.031024455,0.244703541,2.99907475,0.8990259,0.9162430
26.27804345,0.92177442,1.02837462,-0.022031652,0.56848139,0.018487115,8.79773978,-0.86288559,9.24919072,-0.022380569,0.828414816,2.99903410,0.9094491,0.9023085
26.41782028,0.91957208,0.88861518,-0.022069394,0.57038184,0.008366343,8.84552892,-0.78257964,9.29731137,-0.006500518,1.151850654,2.99899045,0.9220296,0.8890419
26.55759711,0.91693958,0.74886318,-0.022256880,0.57097990,0.000084386,8.89306101,-0.64315668,9.34517294,0.010498447,0.977973110,2.99894365,0.9358637,0.8750139
26.69737393,0.91387605,0.60911996,-0.022156659,0.57058947,-0.005601056,8.94034070,-0.46370882,9.39278011,0.022122223,0.485141200,2.99889301,0.9412614,0.8603303
26.83715076,0.91038021,0.46938690,-0.022257423,0.56960002,-0.008379295,8.98737123,-0.28081744,9.44013611,0.025548054,-0.052649055,2.99883834,0.9449708,0.8461375
26.97692759,0.90644975,0.32966538,-0.022092039,0.56840534,-0.008501427,9.03415489,-0.12895528,9.48724320,0.021834187,-0.421174390,2.99877879,0.9490136,0.8326814
27.11670441,0.90208526,0.18995675,-0.022414847,0.56733574,-0.006611731,9.08069747,-0.02702654,9.53410719,0.014387218,-0.532140335,2.99871426,0.9546701,0.8348894
27.25648124,0.89728437,0.05026243,-0.022352817,0.56662001,-0.003500808,9.12700386,0.02486839,9.58073296,0.006886280,-0.432429982,2.99864342,0.9683612,0.8400598
27.39625807,0.89204678,-0.08941620,-0.022441655,0.56638133,0.000128396,9.17307514,0.03962711,9.62712155,0.001527002,-0.259997385,2.99856580,0.9851772,0.8376537
27.53603489,0.88637130,-0.22907771,-0.022619982,0.56666241,0.003842507,9.21891889,0.03374152,9.67328054,-0.001299557,-0.106860477,2.99848031,0.9936306,0.8340836
27.67581172,0.88025635,-0.36872068,-0.022650791,0.56745992,0.007423830,9.26453883,0.02072367,9.71921361,-0.002099539,0.002684885,2.99838547,0.9926501,0.8380434
27.81558855,0.87370065,-0.50834365,-0.022538169,0.56875059,0.010809220,9.30993553,0.00905621,9.76492126,-0.001635966,0.058270120,2.99827969,0.9869468,0.8418200
27.95536537,0.86670409,-0.64794522,-0.022675824,0.57051082,0.014055282,9.35511444,0.00228183,9.81040888,-0.000747614,0.058838819,2.99816139,0.9848883,0.8377288
28.09514220,0.85926556,-0.78752394,-0.024797536,0.57273867,0.017390508,9.40010784,0.00001576,9.85570888,-0.000103055,0.026422389,2.99803003,0.9795925,0.8316643
28.23491903,0.85140940,-0.92707979,-0.008715659,0.57535767,0.019733193,9.44471386,0.00005135,9.90061774,0.000121119,0.003348479,2.99785924,0.9792370,0.8333099
28.37469585,0.84334456,-1.06662376,-0.008271874,0.57821356,0.020925726,9.48890336,0.00066461,9.94510593,0.000158249,0.001651204,2.99768437,0.9771127,0.8445970
28.51447268,0.83512357,-1.20615861,-0.008104319,0.58123425,0.022084997,9.53288106,0.00133630,9.98937952,0.000190118,0.002666643,2.99748249,0.9736767,0.8574333
28.65424951,0.82674551,-1.34568412,-0.008153856,0.58441790,0.023245816,9.57665597,0.00200640,10.03344731,0.000203891,-0.000800840,2.99724667,0.9734767,0.8703506
28.79402633,0.81821103,-1.48520015,-0.008219176,0.58776604,0.024423166,9.62023373,0.00251282,10.07731462,0.000162406,-0.004876892,2.99696722,0.9749906,0.8845005
28.93380316,0.80951938,-1.62470648,-0.007978167,0.59127900,0.025592939,9.66361323,0.00267141,10.12097985,0.000081864,-0.006181428,2.99663036,0.9894328,0.8977504
29.07357999,0.80067061,-1.76420293,-0.007775360,0.59495377,0.026731147,9.70679346,0.00246024,10.16444136,0.000006491,-0.004207175,2.99621759,1.0047925,0.9098234
29.21335682,0.79166592,-1.90368940,-0.008318105,0.59879034,0.027888261,9.74978675,0.00202102,10.20771065,-0.000035638,-0.001621643,2.99570199,1.0153888,0.9239822
29.35313364,0.78250290,-2.04316556,-0.007986657,0.60279046,0.029053323,9.79259359,0.00153094,10.25078692,-0.000046817,0.000070830,2.99503456,1.0247437,0.9423409
29.49291047,0.77318400,-2.18263139,-0.008051848,0.60695241,0.030193164,9.83520982,0.00111315,10.29366398,-0.000036922,0.001313941,2.99414354,1.0341582,0.9632494
29.63268730,0.76370798,-2.32208663,-0.008026059,0.61127464,0.031330746,9.87764100,0.00083922,10.33634421,-0.000010855,0.002344770,2.99289215,1.0434864,0.9842828
29.77246412,0.75407485,-2.46153111,-0.007775448,0.61575503,0.032446313,9.91988429,0.00074191,10.37881905,0.000023556,0.002503443,2.99100870,1.0494285,1.0051827
29.91224095,0.74428598,-2.60096474,-0.008192559,0.62039350,0.033573183,9.96194593,0.00079902,10.42108351,0.000051573,0.001457905,2.98786541,1.0472666,1.0256271
30.05201778,0.73433909,-2.74038719,-0.007956535,0.62519184,0.034714022,10.00382534,0.00093471,10.46310926,0.000062322,0.000065898,2.98155061,1.0463374,1.0419678
30.19179460,0.72423579,-2.87979839,-0.007748816,0.63014810,0.035825581,10.04551055,0.00105358,10.50477975,0.000052790,-0.001428663,2.96250940,1.0442666,1.0499409
30.33157143,0.71397651,-3.01919820,-0.007986946,0.63526115,0.036940032,10.08711054,0.00105241,10.50823131,0.000016191,-0.003817932,-2.47877594,1.0441605,1.0545858
30.47134826,0.70355979,-3.15858634,-0.008024891,0.64053289,0.038072247,10.12423772,0.00084090,10.43567685,-0.000041621,-0.004494421,-7.96149209,1.0442355,1.0562240
30.61112508,0.69298633,-3.29796267,-0.008118045,0.64596474,0.039209407,10.14833694,0.00045002,10.32510513,-0.000078035,-0.000751514,-7.98056504,1.0424928,1.0605850
30.75090191,0.68225629,-3.43732703,-0.008126562,0.65155715,0.040348289,10.15640121,0.00006566,10.21451910,-0.000064336,0.002730530,-7.98691069,1.0427771,1.0667499
30.89067874,0.67137031,-3.57667931,-0.008224613,0.65731055,0.041490481,10.15037007,-0.00014727,10.10386415,-0.000026542,0.002726457,-7.99008698,1.0410602,1.0715305
31.03045556,0.66032677,-3.71601918,-0.007889717,0.66322327,0.042614641,10.13189326,-0.00014770,9.99303841,0.000016710,0.003510230,-7.99199244,1.0431396,1.0756051
31.17023239,0.64912746,-3.85534662,-0.008261164,0.66929493,0.043742980,10.10236882,0.00008678,9.88191533,0.000078410,0.005362312,-7.99326621,1.0419838,1.0780317
31.31000922,0.63777119,-3.99466135,-0.008425184,0.67552987,0.044913813,10.06298748,0.00057868,9.77036609,0.000147209,0.004499996,-7.99417406,1.0440717,1.0816900
31.44978605,0.62625793,-4.13396320,-0.008000986,0.68192872,0.046074108,10.01478619,0.00117468,9.65831718,0.000157606,-0.002999096,-7.99484995,1.0439795,1.0854064
31.58956287,0.61458908,-4.27325210,-0.008042067,0.68848917,0.047215184,9.95865346,0.00164212,9.54567692,0.000129641,-0.000976625,-7.99537269,1.0441900,1.0891739
31.72933970,0.60276348,-4.41252778,-0.008049175,0.69521156,0.048367057,9.89534814,0.00220527,9.43233815,0.000232248,0.015400316,-7.99578514,1.0447079,1.0928523
31.86911653,0.59078124,-4.55179007,-0.008022012,0.70209716,0.049527401,9.82553405,0.00299844,9.31821695,0.000271416,-0.009821238,-7.99611538,1.0453291,1.0960505
32.00889335,0.57864225,-4.69103879,-0.007835378,0.70914478,0.050668681,9.74979136,0.00160138,9.20323833,-0.000693911,-0.124006379,-7.99638139,1.0497698,1.0987234
32.14867018,0.56634810,-4.83027389,-0.008259065,0.71634959,0.051743685,9.66860591,-0.00842877,9.08730375,-0.003691723,-0.288813583,-7.99659725,1.0498080,1.0999347
32.28844701,0.55389602,-4.96949496,-0.007791524,0.72368700,0.052546140,9.58241994,-0.03511751,8.97034781,-0.008859696,-0.417330456,-7.99676717,1.0530401,1.0996431
32.42822383,0.54128841,-5.10870203,-0.007783709,0.73109481,0.052754286,9.49162356,-0.08394095,8.85231418,-0.015498678,-0.481948371,-7.99689918,1.0538714,1.0916060
32.56800066,0.52852502,-5.24789490,-0.008023470,0.73846963,0.052063250,9.39652218,-0.15661121,8.73310134,-0.023038218,-0.529333437,-7.99699491,1.0562909,1.0870641
32.70777749,0.51560494,-5.38707332,-0.008134496,0.74565826,0.050093528,9.29739523,-0.25430987,8.61263424,-0.031987337,-0.658132278,-7.99705311,1.0590382,1.0858717
32.84755431,0.50252819,-5.52623710,-0.008178520,0.75244622,0.046367300,9.19449548,-0.38409281,8.49085339,-0.044626511,-0.999958551,-7.99707041,1.0596420,1.0784930
32.98733114,0.48929654,-5.66538624,-0.008267768,0.75854318,0.040277908,9.08803587,-0.55498063,8.36769248,-0.060137382,-1.014260002,-7.99703906,1.0624242,1.0744256
33.12710797,0.47590784,-5.80452036,-0.008047430,0.76358086,0.031326538,8.97820727,-0.73935026,8.24309481,-0.063641923,0.555217103,-7.99694289,1.0634533,1.0723073
33.26688479,0.46236304,-5.94363937,-0.007903217,0.76717508,0.019776125,8.86516516,-0.86623533,8.11699458,-0.048560526,1.352710672,-7.99675329,1.0680488,1.0643278
33.40666162,0.44866238,-6.08274311,-0.007626223,0.76903421,0.006663565,8.74902133,-0.91176515,7.98930515,-0.037286686,0.067575250,-7.99640948,1.0690980,1.0603843
33.54643845,0.43480577,-6.22183141,-0.007899518,0.76900243,-0.007114083,8.62983041,-0.92496929,7.85990414,-0.038334992,-0.195302399,-7.99577073,1.0726667,1.0573703
33.68621528,0.42079357,-6.36090412,-0.008186405,0.76700470,-0.021290219,8.50760941,-0.93899065,7.72865574,-0.039664221,0.031696819,-7.99440690,1.0742697,1.0487385
33.82599210,0.40662420,-6.49996090,-0.007785286,0.76297946,-0.035939057,8.38240719,-0.95338585,7.59549841,-0.040660760,-0.149970541,-7.99020516,1.0783520,1.0450477
33.96576893,0.39230004,-6.63900182,-0.007953250,0.75685585,-0.051099394,8.25424709,-0.96833972,7.46249417,-0.042193970,-0.032194298,-7.73200975,1.0819285,1.0410554
34.10554576,0.37781969,-6.77802657,-0.007822639,0.74855769,-0.066791467,8.12343997,-0.98415471,7.33223171,-0.043468826,-0.115331155,-7.41560205,1.0813860,1.0317257
34.24532258,0.36318459,-6.91703511,-0.008206745,0.73800315,-0.083041684,7.99060272,-1.00058522,7.20275037,-0.045060469,-0.066975257,-7.38026030,1.0809157,1.0283281
34.38509941,0.34839231,-7.05602701,-0.007811911,0.72510540,-0.099909025,7.85600719,-1.01785717,7.07155213,-0.046594704,-0.104862582,-7.34396519,1.0821282,1.0229189
