s_ref_m,x_ref_m,y_ref_m,kappa_ref,ey_m,epsi_rad,u_mps,r_radps,target_mps,delta_rad,qdelta_radps,qv_mps2,left_m,right_m
2.51598288,-3.23945131,2.06898607,-0.012703205,0.12458709,0.050016544,4.24527040,1.02081486,4.66435749,-0.078223695,-3.171532221,2.99740741,0.9797756,0.9317042
2.65575971,-3.22589253,1.92986844,-0.013142846,0.13309689,0.071378544,4.34246053,0.16720793,4.76227676,-0.181466140,-3.147986014,2.99650350,0.9788049,0.9239266
2.79553654,-3.21259063,1.79072600,-0.013490761,0.14257567,0.063792674,4.43758461,-0.76841523,4.85806548,-0.244586914,-0.774003524,2.99492440,0.9759661,0.9328725
2.93531336,-3.19954955,1.65155888,-0.013641358,0.14919489,0.030637115,4.53062352,-1.48093764,4.95168424,-0.209282915,3.074297832,2.99164127,0.9756792,1.0176639
3.07509019,-3.18677386,1.51236714,-0.013677831,0.15018264,-0.016540365,4.62167863,-1.72780633,5.04313210,-0.122282278,2.603652144,2.98144602,0.9735033,1.0415481
3.21486702,-3.17426624,1.37315106,-0.014846175,0.14438755,-0.066104869,4.70217648,-1.69975976,4.98667541,-0.109169269,-1.764892028,-6.80896424,0.9734570,1.0655881
3.35464384,-3.16202910,1.23391097,-0.020263214,0.13172280,-0.114067586,4.73917196,-1.68267722,4.76630053,-0.120604925,1.001790238,-7.97782567,0.9733126,1.0856284
3.49442067,-3.15004414,1.09464922,-0.033891029,0.11230769,-0.160909784,4.71304987,-1.69653016,4.52711588,-0.121310196,-1.035478649,-7.98744697,0.9741435,0.8759137
3.63419750,-3.13952295,0.95527162,-0.494782615,0.08786537,-0.177143430,4.63176351,-1.72540315,4.27885398,-0.131965084,0.310097142,-7.99060808,0.9703806,0.8679428
3.77397433,-3.13663577,0.81553993,-0.470072911,0.06275102,-0.166059323,4.50478080,-1.77526702,4.02163088,-0.140622787,-0.840879389,-7.99098371,0.9672108,0.8563205
3.91375115,-3.14298246,0.67592597,-0.505949463,0.03939209,-0.157217340,4.34130079,-1.84192038,3.75940810,-0.155669677,-0.085964829,-7.98894866,0.9767088,0.8397537
4.05352798,-3.15919136,0.53711348,-0.536248066,0.01756119,-0.148182853,4.14638456,-1.92891921,3.48950115,-0.172006414,-0.866595628,-7.96951131,1.0012480,0.8185975
4.19330481,-3.18573984,0.39990509,-0.559239212,-0.00290064,-0.141377174,3.92587263,-2.03729009,3.24219578,-0.195075159,-0.454601687,-6.13905050,0.9942780,0.7927722
4.33308163,-3.22290092,0.26518499,-0.572284181,-0.02253939,-0.139802890,3.68968795,-2.16785170,3.00843059,-0.220438125,-0.911045122,-6.54375198,1.0339942,0.7683229
4.47285846,-3.27069327,0.13386060,-0.575103505,-0.04234794,-0.147063631,3.44281701,-2.32338563,2.77508752,-0.254811905,-0.857674457,-5.48348324,1.0680260,1.0689986
4.61263529,-3.32886310,0.00679150,-0.566562284,-0.06385551,-0.167751169,3.18244963,-2.51353272,2.50684844,-0.297469655,-1.187185611,-7.38102046,1.1076522,1.0588508
4.75241211,-3.39689418,-0.11528408,-0.548852036,-0.08924257,-0.207315718,2.92371772,-2.73605273,2.41795195,-0.346921711,-1.031668982,2.99411753,1.1380960,2.5546957
4.89218894,-3.47406921,-0.23179724,-0.522207749,-0.12122473,-0.268357124,2.74012715,-2.91939315,2.56179205,-0.364493170,0.258085389,2.99805405,1.1821444,3.5813529
5.03196577,-3.55953061,-0.34237931,-0.489484826,-0.16246440,-0.346637438,2.67180149,-2.99409774,2.71285105,-0.359896069,-0.070221027,2.99894334,1.2437719,3.6880447
5.17174259,-3.65236745,-0.44685010,-0.449616589,-0.21502678,-0.434847414,2.68585718,-2.97842402,2.86735842,-0.343323316,0.708812167,2.99929967,1.3232709,3.8014457
5.31151942,-3.75166903,-0.54520133,-0.532233371,-0.27810809,-0.515742174,2.75154533,-2.90734138,3.01970554,-0.320053540,0.196952665,2.99945454,1.4230536,3.9375830
5.45129625,-3.85869775,-0.63502762,-0.890750395,-0.34136208,-0.545165920,2.83663058,-2.82008864,3.15446743,-0.299422050,0.784523824,2.99944672,1.5796882,4.3780466
5.59107307,-3.97611118,-0.71071794,-1.130333905,-0.39222541,-0.502229501,2.91579066,-2.74352255,3.26027247,-0.281840388,0.121501265,2.99935964,1.8481302,4.0837197
5.73084990,-4.10392306,-0.76697108,-1.366401151,-0.42587866,-0.398075511,2.97870523,-2.68542799,3.33784420,-0.271096287,0.835854510,2.99915513,2.2951032,3.6880297
5.87062673,-4.24000878,-0.79805763,-1.507385699,-0.44398542,-0.246634274,3.02575282,-2.64370784,3.39338410,-0.261428823,0.098107800,2.99891532,2.8683302,2.9196147
6.01040356,-4.37956749,-0.80029313,-1.467524605,-0.45168573,-0.079656428,3.06642234,-2.60848994,3.44012596,-0.256021175,0.601264226,2.99893273,2.1155002,1.3035693
6.15018038,-4.51673132,-0.77428564,-1.477822097,-0.45154465,0.086740701,3.10687933,-2.57465330,3.48577144,-0.248590974,0.372119816,2.99894046,2.1061985,1.6646094
6.28995721,-4.64552354,-0.72055901,-1.686277630,-0.44461003,0.273820803,3.14271287,-2.54507222,3.52563466,-0.243858500,0.335082302,2.99865781,2.9486329,1.5730924
6.42973404,-4.75847288,-0.63865289,-1.636064244,-0.42904313,0.472777701,3.17861282,-2.51652136,3.56504427,-0.238281046,0.494563298,2.99896855,2.0447851,3.6275406
6.56951086,-4.85020802,-0.53346052,-1.377502213,-0.39492917,0.634579834,3.23287685,-2.47438019,3.62383316,-0.230718902,0.320391739,2.99939506,1.6177410,3.1877436
6.70928769,-4.92021898,-0.41262438,-1.074070334,-0.33102780,0.731658926,3.31854878,-2.41057014,3.71526121,-0.219439038,0.403395811,2.99960217,1.4008557,2.9702462
6.84906452,-4.97135858,-0.28261149,-0.609682769,-0.23479934,0.749994541,3.43863130,-2.32634849,3.84137091,-0.205136945,0.291751665,2.99969416,1.2885522,2.8946476
6.98884134,-5.01266315,-0.14907690,-0.046636475,-0.12229719,0.684521918,3.58010908,-2.23406112,3.98792134,-0.190001338,0.326957806,2.99970098,1.2407633,2.9121702
7.12861817,-5.05295186,-0.01523281,-0.050900528,-0.01914697,0.586891392,3.71934040,-2.15016116,4.13070260,-0.176827168,0.221006436,2.99965421,1.2091183,2.9365032
7.26839500,-5.09218688,0.11892416,-0.054597066,0.06583758,0.502546158,3.84696443,-2.07853666,4.26073519,-0.165667582,0.296905603,2.99960921,1.1734385,2.7341036
7.40817182,-5.13037603,0.25338265,-0.055453096,0.13648330,0.427664641,3.96611759,-2.01563852,4.38166907,-0.156380294,0.159400512,2.99956468,1.1366192,0.9219516
7.54794865,-5.16751538,0.38813488,-0.056052748,0.19516275,0.359868899,4.07875491,-1.95915197,4.49571105,-0.147938484,0.288072967,2.99951982,1.1092883,0.8994018
7.68772548,-5.20359842,0.52317380,-0.056355722,0.24348222,0.297684739,4.18620238,-1.90823407,4.60432392,-0.141034452,0.088826037,2.99947405,1.0814610,0.8880462
7.82750230,-5.23861888,0.65849218,-0.056367592,0.28260187,0.240110077,4.28941028,-1.85850012,4.70853776,-0.132749207,0.393904248,2.99942687,1.0573808,0.9027252
7.96727913,-5.27257148,0.79408242,-0.056593296,0.31339772,0.186376777,4.38909334,-1.81648169,4.80911642,-0.130181531,-0.251353043,2.99937793,1.0318291,0.9157435
8.10705596,-5.30545040,0.92993702,-0.056774578,0.33656708,0.136144495,4.48580680,-1.75961416,4.90664671,-0.113240203,1.315772926,2.99932674,1.0099198,0.9266154
8.24683279,-5.33725023,1.06604824,-0.056760686,0.35285186,0.091312942,4.57999399,-1.57175829,5.00159296,-0.054028219,2.439217223,2.99927295,0.9868386,0.9371602
8.38660961,-5.36796545,1.20240831,-0.057006859,0.36342743,0.056682874,4.67202577,-1.17790440,5.09434048,0.016885147,2.143921621,2.99921616,0.9676787,0.9461535
8.52638644,-5.39759173,1.33900910,-0.057308337,0.37008996,0.036618445,4.76218982,-0.66943957,5.18518699,0.060002348,0.688762579,2.99915529,0.9472336,0.9540435
8.66616327,-5.42612369,1.47584265,-0.057273278,0.37494008,0.031303511,4.85067256,-0.22297893,5.27432571,0.060010066,-0.700980599,2.99908898,0.9301561,0.9614462
8.80594009,-5.45355799,1.61290049,-0.057625288,0.37979529,0.036665449,4.93760594,0.04249976,5.36189330,0.035750947,-0.962943098,2.99901635,0.9119413,0.9669071
8.94571692,-5.47988944,1.75017447,-0.057723011,0.38579346,0.047252040,5.02309950,0.13413370,5.44800278,0.013303055,-0.597678625,2.99893609,0.8974851,0.9723929
9.08549375,-5.50511450,1.88765606,-0.057620317,0.39339892,0.059073108,5.10724192,0.13196240,5.53274534,0.003261982,-0.109185007,2.99884686,0.8820519,0.9774203
9.22527057,-5.52922947,2.02533670,-0.057376424,0.40267303,0.070468638,5.19011186,0.10923353,5.61620155,0.003061844,0.096336283,2.99874697,0.8697517,0.9806710
9.36504740,-5.55223186,2.16320758,-0.057815014,0.41354786,0.081259994,5.27179213,0.09047518,5.69845574,0.002007020,-0.175147934,2.99863478,0.8565625,0.9818725
9.50482423,-5.57411755,2.30126014,-0.057958945,0.42592426,0.091190477,5.35235466,0.04518172,5.77958098,-0.011858564,-0.854460552,2.99850721,0.8465921,0.9828810
9.64460105,-5.59488374,2.43948552,-0.058132842,0.43957667,0.098789026,5.43184723,-0.08461393,5.85962577,-0.043000233,-1.482777783,2.99836093,0.8361859,0.9821760
9.78437788,-5.61452890,2.57787467,-0.058703847,0.45398337,0.101432417,5.51030476,-0.33618584,5.93862545,-0.083863261,-1.619864398,2.99819145,0.8284817,0.9806731
9.92415471,-5.63304927,2.71641884,-0.058167244,0.46822393,0.096336138,5.58771274,-0.68670850,6.01656542,-0.118017528,-1.003458509,2.99799137,0.8204242,0.9782671
10.06393153,-5.65044462,2.85510876,-0.058078545,0.48109258,0.082370640,5.66404146,-1.03919316,6.09341561,-0.124891085,0.477658206,2.99775455,0.8148483,0.9742274
10.20370836,-5.66671221,2.99393547,-0.058002967,0.49143480,0.061291549,5.73929468,-1.27242198,6.16917949,-0.102891393,1.268790853,2.99747195,0.8095414,0.9703071
10.34348519,-5.68185161,3.13288973,-0.057727001,0.49848555,0.036695242,5.81349948,-1.35086569,6.24388386,-0.079069243,0.638457303,2.99713181,0.8062407,0.9657137
10.48326202,-5.69584924,3.27196366,-0.076926461,0.50205268,0.012777980,5.88705426,-1.34697816,6.31792942,-0.072214649,-0.084904733,2.99674633,0.8034152,0.9589613
10.62303884,-5.70838968,3.41117622,-0.083715475,0.50233266,-0.008891885,5.96013786,-1.33288107,6.39149522,-0.072100539,0.095017508,2.99624332,0.8025494,0.9505641
10.76281567,-5.71928192,3.55052746,-0.084617414,0.49954504,-0.029370333,6.03246851,-1.32080606,6.46429565,-0.069777550,0.096182777,2.99558998,0.8031653,0.9414856
10.90259250,-5.72852390,3.68999787,-0.084866550,0.49382770,-0.049087821,6.10397061,-1.30666838,6.53625206,-0.068122685,0.041271913,2.99473205,0.8059448,0.9298613
11.04236932,-5.73611230,3.82956801,-0.084772918,0.48528698,-0.068107131,6.17466297,-1.29266364,6.60737963,-0.066660148,0.082087922,2.99356465,0.8101364,0.9174288
11.18214615,-5.74204508,3.96921833,-0.085172116,0.47402255,-0.086443805,6.24457906,-1.27877054,6.67770579,-0.065100046,0.050525697,2.99189938,0.8161220,0.9043785
11.32192298,-5.74631782,4.10892929,-0.084778666,0.46013185,-0.104141443,6.31374064,-1.26514686,6.74724111,-0.063804647,0.060956907,2.98934750,0.8232749,0.8893935
11.46169980,-5.74893219,4.24868111,-0.085117065,0.44370637,-0.121229221,6.38216710,-1.25187954,6.81598199,-0.062391583,0.061859283,2.98501292,0.8315055,0.8714902
11.60147663,-5.74988497,4.38845415,-0.084926273,0.42483479,-0.137718907,6.44987426,-1.23894160,6.88388633,-0.061196280,0.042979808,2.97615638,0.8434403,0.8531583
11.74125346,-5.74917799,4.52822864,-0.084597459,0.40360385,-0.153676538,6.51684681,-1.22638609,6.95071207,-0.059911084,0.071111944,2.94887602,0.8558968,0.8368338
11.88103028,-5.74681363,4.66798492,-0.084795127,0.38009117,-0.169111346,6.58015593,-1.21470531,6.92358964,-0.059069374,0.003923945,-5.41417294,0.8716965,0.8280764
12.02080711,-5.74279313,4.80770338,-0.084687660,0.35436765,-0.184122216,6.62263793,-1.20704313,6.77554146,-0.059546200,-0.047073361,-7.94383973,0.8880856,0.8259340
12.16058394,-5.73712020,4.94736450,-0.084328997,0.32648059,-0.198982123,6.62921220,-1.20593025,6.59963809,-0.060776523,-0.064235582,-7.96973975,0.9073416,0.8301732
12.30036076,-5.72979946,5.08694894,-0.083921468,0.29643345,-0.213994076,6.60226558,-1.21096309,6.42299026,-0.062362830,-0.078944841,-7.97830507,0.9271042,0.8353063
12.44013759,-5.72083659,5.22643757,-0.084006717,0.26418663,-0.229384739,6.54743726,-1.22117184,6.24497525,-0.064344318,-0.098623824,-7.98239826,0.9501011,0.8385919
12.57991442,-5.71023669,5.36581137,-0.083745703,0.22966777,-0.245374697,6.46897940,-1.23607584,6.06489968,-0.066747846,-0.114390154,-7.98457929,0.9739641,0.8432555
12.71969125,-5.69800686,5.50505162,-0.083184737,0.19277018,-0.262227996,6.37011801,-1.25531523,5.88209480,-0.069536476,-0.129108196,-7.98563810,1.0005017,0.8512015
12.85946807,-5.68415549,5.64413991,-0.082772468,0.15334516,-0.280179547,6.25328463,-1.27884692,5.69587477,-0.072864877,-0.156084189,-7.98577915,1.0280581,0.8668669
12.99924490,-5.66869127,5.78305815,-0.082683126,0.11120528,-0.299437323,6.12027527,-1.30668731,5.50552010,-0.076639712,-0.160567037,-7.98478140,1.0580812,0.8843577
13.13902173,-5.65162289,5.92178842,-0.082301532,0.06612388,-0.320266135,5.97236767,-1.33911303,5.31027846,-0.081137278,-0.206599056,-7.98151385,1.0896835,0.9020472
13.27879855,-5.63296048,6.06031328,-0.081552115,0.01782064,-0.343020636,5.81038890,-1.37648634,5.10939910,-0.086243838,-0.199015200,-7.96984713,1.1232775,0.9193773
13.41857538,-5.61271573,6.19861574,-0.081190876,-0.03405283,-0.368066736,5.63528886,-1.41931119,4.91302198,-0.092295558,-0.264507132,-7.12435169,1.1591010,0.9333359
13.55835221,-5.59090024,6.33667916,-0.080975322,-0.08992011,-0.395795811,5.44989402,-1.46763187,4.72721936,-0.098928318,-0.226613531,-6.62214657,1.1949760,0.9453689
13.69812903,-5.56752420,6.47448695,-0.080343752,-0.15030192,-0.426723386,5.25689387,-1.52155919,4.53725974,-0.106647425,-0.318307521,-6.83352797,1.2283162,0.9606823
13.83790586,-5.54260625,6.61202432,-0.086238800,-0.21576058,-0.460994437,5.05628372,-1.58196253,4.34698287,-0.115488459,-0.280505622,-6.05332795,1.2439179,0.9911909
13.97768269,-5.51618554,6.74928064,-0.122183824,-0.28636536,-0.496494740,4.84793452,-1.64998519,4.12935885,-0.126054636,-0.399292071,-7.95977246,1.2409880,1.0350336
14.11745951,-5.48669662,6.88590309,-0.527205726,-0.35404531,-0.501195674,4.64981521,-1.72028108,3.99287448,-0.137315427,-0.354619811,-0.75642016,1.2391109,1.0684284
14.25723634,-5.44855602,7.02035685,-0.530026384,-0.41330172,-0.475668520,4.48798656,-1.78232617,4.02307817,-0.144082685,-0.133344665,2.97870099,1.2468219,1.0868939
14.39701317,-5.40066138,7.15164678,-0.570138830,-0.46601328,-0.446945686,4.37489688,-1.82840364,4.10271211,-0.147000614,-0.084086475,2.98935669,1.2762125,1.0988688
14.53678999,-5.34247631,7.27870671,-0.608227986,-0.51159282,-0.411022455,4.30686759,-1.85728191,4.17808876,-0.148018057,0.006263595,2.99262519,1.3079982,1.1057796
14.67656682,-5.27372396,7.40036932,-0.636405108,-0.55009022,-0.368038019,4.27030911,-1.87317883,4.24871273,-0.147671334,0.023714641,2.99415864,1.3072907,1.1087314
14.81634365,-5.19444976,7.51545000,-0.651052540,-0.58197161,-0.319613554,4.25518614,-1.87982976,4.31502956,-0.146539430,0.080178989,2.99506716,1.3071015,1.1086554
14.95612047,-5.10506297,7.62286392,-0.649959163,-0.60795792,-0.268258199,4.25481988,-1.87999115,4.37807960,-0.144826831,0.082596314,2.99571979,1.3282659,1.1058774
15.09589730,-5.00631759,7.72174473,-0.632971635,-0.62884904,-0.216909382,4.26515409,-1.87543589,4.43920950,-0.142801174,0.116295237,2.99626204,1.3724236,1.1004912
15.23567413,-4.89923332,7.81153225,-0.602417104,-0.64538239,-0.168398153,4.28395008,-1.86721522,4.49978276,-0.140455053,0.115825971,2.99674357,1.4416294,1.0921500
15.37545096,-4.78498025,7.89200686,-0.563430965,-0.65816480,-0.124887497,4.31004848,-1.85591554,4.56091044,-0.137912315,0.133359663,2.99716859,1.5239275,1.0805818
15.51522778,-4.66475246,7.96325577,-0.517566829,-0.66771533,-0.087894006,4.34285606,-1.84190692,4.62341826,-0.135128339,0.133629485,2.99754219,1.5393890,1.0655022
15.65500461,-4.53967550,8.02560973,-0.465092347,-0.67456443,-0.058704093,4.38209070,-1.82542528,4.68797687,-0.132182041,0.139873202,2.99786860,1.5258319,1.0471650
15.79478144,-4.41085651,8.07983022,-0.351735368,-0.67968943,-0.043338689,4.42891839,-1.80614540,4.75688035,-0.128956654,0.140765954,2.99824449,1.5254965,1.0254691
15.93455826,-4.27936949,8.12721971,-0.375459530,-0.68381074,-0.034928628,4.48119364,-1.78507244,4.82769292,-0.125643233,0.139805864,2.99834489,1.5244181,1.0068369
16.07433509,-4.14557398,8.16763376,-0.383115909,-0.68679250,-0.022649989,4.53541397,-1.76373231,4.89652614,-0.122434780,0.139715353,2.99844357,1.4773975,0.9964638
16.21411192,-4.00980903,8.20083467,-0.386749456,-0.68838679,-0.008338543,4.59125000,-1.74228216,4.96407510,-0.119331273,0.135779964,2.99852810,1.4041429,0.9915655
16.35388874,-3.87244964,8.22665680,-0.387223574,-0.68843944,0.007315319,4.64833381,-1.72088530,5.03063492,-0.116326018,0.134992486,2.99860112,1.3224944,0.9884478
16.49366557,-3.73389541,8.24501796,-0.384096754,-0.68684695,0.023659376,4.70645786,-1.69962785,5.09649207,-0.113419298,0.129685018,2.99866621,1.2559627,0.9890460
16.63344240,-3.59455568,8.25592381,-0.377780595,-0.68355230,0.040045851,4.76553230,-1.67855387,5.16192974,-0.110604069,0.128328925,2.99872516,1.2073902,0.9959936
16.77321922,-3.45483415,8.25946399,-0.368431495,-0.67854264,0.055888517,4.82552872,-1.65767856,5.22720169,-0.107871131,0.122784759,2.99877940,1.1644820,1.0040300
16.91299605,-3.31511499,8.25580615,-0.356922764,-0.67184735,0.070704439,4.88643794,-1.63701114,5.29251379,-0.105217267,0.120921361,2.99882900,1.1257351,1.0057797
17.05277288,-3.17575131,8.24518506,-0.343776570,-0.66353453,0.084145181,4.94823978,-1.61656021,5.35801136,-0.102633210,0.115713969,2.99887411,1.0915154,0.9998698
17.19254970,-3.03705734,8.22788567,-0.328518769,-0.65370639,0.095880646,5.01092588,-1.59633285,5.42381715,-0.100121632,0.113207806,2.99891567,1.0650994,0.9888742
17.33232653,-2.89930324,8.20423565,-0.311716360,-0.64250402,0.105602760,5.07448894,-1.57633200,5.49002875,-0.097671271,0.108776323,2.99895342,1.0506084,0.9753488
17.47210336,-2.76271574,8.17457783,-0.290381467,-0.63011029,0.112817267,5.13897717,-1.55654642,5.55678063,-0.095286880,0.105487203,2.99898990,1.0442953,0.9652899
17.61188019,-2.62739781,8.13957027,-0.154546915,-0.61680205,0.107745123,5.20712378,-1.53618422,5.62694479,-0.092863065,0.101875455,2.99909718,1.0402038,0.9610453
17.75165701,-2.49305897,8.10096978,-0.184429712,-0.60406090,0.094757575,5.27742848,-1.51570705,5.69902397,-0.090460600,0.097985997,2.99908741,1.0346863,0.9607272
17.89143384,-2.35975325,8.05894017,-0.190641597,-0.59283659,0.085642426,5.34629520,-1.49617254,5.76937692,-0.088201553,0.094590143,2.99909024,1.0319815,0.9605674
18.03121067,-2.22761291,8.01337983,-0.197985072,-0.58265321,0.078468743,5.41427647,-1.47737624,5.83863165,-0.086053756,0.091406216,2.99909043,1.0336690,0.9583283
18.17098749,-2.09678321,7.96418296,-0.205205536,-0.57326578,0.073263107,5.48135534,-1.45928538,5.90681578,-0.084013420,0.088057224,2.99908899,1.0402001,0.9524532
18.31076432,-1.96741852,7.91125430,-0.212383229,-0.56442947,0.069959778,5.54754983,-1.44186160,5.97398223,-0.082070209,0.085458413,2.99908609,1.0514729,0.9489528
18.45054115,-1.83968264,7.85450801,-0.220182983,-0.55590778,0.068555812,5.61286861,-1.42507002,6.04016653,-0.080219555,0.082239507,2.99908153,1.0674874,0.9560093
18.59031797,-1.71375024,7.79386519,-0.226595267,-0.54746906,0.068943546,5.67735339,-1.40887164,6.10543165,-0.078453382,0.080065275,2.99907664,1.0796076,0.9704484
18.73009480,-1.58980167,7.72926496,-0.233201816,-0.53889695,0.070983757,5.74105873,-1.39322531,6.16984891,-0.076765616,0.077070083,2.99907067,1.0768326,0.9855899
18.86987163,-1.46802467,7.66065935,-0.239670161,-0.52998989,0.074638861,5.80401746,-1.37809932,6.23346409,-0.075150983,0.075158410,2.99906395,1.0681448,0.9988369
19.00964845,-1.34861104,7.58801856,-0.245052019,-0.52055333,0.079771744,5.86629088,-1.36345658,6.29634899,-0.073603324,0.072446512,2.99905717,1.0648269,1.0089104
19.14942528,-1.23175364,7.51133360,-0.250008578,-0.51040884,0.086224806,5.92794799,-1.34926130,6.35858103,-0.072118124,0.070692661,2.99905006,1.0658984,1.0154217
19.28920211,-1.11764530,7.43061517,-0.253823982,-0.49939483,0.093838795,5.98905952,-1.33547940,6.42023769,-0.070689510,0.068275668,2.99904313,1.0738421,1.0183263
19.42897893,-1.00647302,7.34589888,-0.257215201,-0.48736611,0.102456655,6.04969707,-1.32207891,6.48139607,-0.069313991,0.066621341,2.99903607,1.0838983,1.0176437
19.56875576,-0.89841751,7.25724167,-0.259883571,-0.47419221,0.111956063,6.10992516,-1.30903163,6.54212508,-0.067986653,0.064469890,2.99902912,1.0916802,1.0136745
19.70853259,-0.79364849,7.16472397,-0.261139224,-0.45975427,0.122140779,6.16982389,-1.29630764,6.60250855,-0.066704322,0.062903612,2.99902268,1.1046898,1.0081006
19.84830942,-0.69232114,7.06844921,-0.261249704,-0.44395293,0.132785493,6.22947698,-1.28387867,6.66263338,-0.065462731,0.060953690,2.99901659,1.1232617,1.0045372
19.98808624,-0.59457425,6.96854123,-0.260246793,-0.42671141,0.143691878,6.28895856,-1.27171918,6.72257622,-0.064258675,0.059525297,2.99901079,1.1491442,1.0047561
20.12786307,-0.50052635,6.86514360,-0.258417076,-0.40797314,0.154689700,6.34833279,-1.25980859,6.78240334,-0.063090020,0.057637845,2.99900509,1.1815202,1.0066123
20.26763990,-0.41027602,6.75841505,-0.255401461,-0.38769964,0.165607263,6.40765854,-1.24812680,6.84217537,-0.061952766,0.056483093,2.99899957,1.2209994,1.0068552
20.40741672,-0.32389739,6.64852928,-0.252440224,-0.36587183,0.176342753,6.46697752,-1.23666029,6.90193537,-0.060847480,0.054452294,2.99899359,1.2680181,1.0037261
20.54719355,-0.24144454,6.53566771,-0.247726106,-0.34248285,0.186755777,6.52633115,-1.22539392,6.96172595,-0.059768627,0.053774750,2.99898780,1.3204539,0.9969864
20.68697038,-0.16294681,6.42002012,-0.242178683,-0.31754499,0.196643770,6.58576301,-1.21431598,7.02159172,-0.058719573,0.051332097,2.99898164,1.3605080,0.9866237
20.82674720,-0.08841110,6.30177987,-0.237098845,-0.29109826,0.205973339,6.64528406,-1.20341729,7.08154429,-0.057692304,0.051440969,2.99897454,1.3563277,0.9729459
20.96652403,-0.01782254,6.18114123,-0.237869069,-0.26318355,0.215201759,6.70484700,-1.19270357,7.14153651,-0.056695510,0.048217050,2.99896505,1.3368087,0.9573584
21.10630086,0.04891718,6.05833061,-0.148327340,-0.23390530,0.218188941,6.76504321,-1.18207443,7.20216458,-0.055712745,0.048999781,2.99897641,1.3227427,0.9436445
21.24607768,0.11296099,5.93409028,-0.131720320,-0.20418551,0.213742435,6.82581798,-1.17152210,7.26337365,-0.054740602,0.046258866,2.99896325,1.3131051,0.9371673
21.38585451,0.17477153,5.80872413,-0.129851047,-0.17498675,0.208307648,6.88636422,-1.16118875,7.32435085,-0.053803554,0.045911131,2.99894510,1.3048370,0.9389787
