simulation_time_k_s,simulation_time_k1_s,simulation_physics_step_k,simulation_physics_step_k1,physics_step_delta,dt_sim_s,x_k_m,y_k_m,yaw_k_rad,u_k_mps,v_k_mps,r_k_radps,applied_command_sequence_k1,commanded_throttle_norm_k1,commanded_steering_norm_k1,applied_throttle_norm_k1,applied_steering_rad_k1,simulator_feedback_steering_rad_k1,wheel_speed_mps_k1,encoder_left_rad_k1,encoder_right_rad_k1,reset_epoch,segment_id,x_k1_m,y_k1_m,yaw_k1_rad,u_k1_mps,v_k1_mps,r_k1_radps
0.109000005,0.134,110.0,135.0,25.0,0.02499999500000001,0.8001,3.16,-1.5707963267948968,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8002,3.1595,-1.5707963267948968,0.1278,0.0002,0.0
0.134,0.157,135.0,158.0,23.0,0.022999999999999993,0.8002,3.1595,-1.5707963267948968,0.1278,0.0002,0.0,6.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8002,3.1586,-1.5707963267948968,0.0154,0.0001,0.0
0.157,0.182000011,158.0,183.0,25.0,0.02500001099999999,0.8002,3.1586,-1.5707963267948968,0.0154,0.0001,0.0,7.0,0.12,0.0,0.12,0.0,0.0,2.772526780088218,1.1748,1.1748,0.0,0.0,0.8002,3.1564,-1.5707980770964733,0.1637,0.0,0.0
0.182000011,0.208,183.0,209.0,26.0,0.025999989,0.8002,3.1564,-1.5707980770964733,0.1637,0.0,0.0,8.0,0.12,0.0,0.12,0.0,0.0,2.948185862694019,2.474,2.474,0.0,0.0,0.8002,3.1502,-1.5707963267948968,0.3062,0.0,0.0
0.208,0.232000008,209.0,233.0,24.0,0.024000008000000017,0.8002,3.1502,-1.5707963267948968,0.3062,0.0,0.0,9.0,0.12,0.0,0.12,0.0,0.0,2.95245734918088,3.675,3.675,0.0,0.0,0.8002,3.1412,-1.5707963267948968,0.4353,0.0,0.0
0.232000008,0.258000016,233.0,259.0,26.0,0.02600000799999999,0.8002,3.1412,-1.5707963267948968,0.4353,0.0,0.0,10.0,0.12,0.0,0.12,0.0,0.0,2.9481837082511673,4.9742,4.9742,0.0,0.0,0.8002,3.128,-1.5707976569380466,0.5738,0.0,0.0
0.258000016,0.283000022,259.0,284.0,25.0,0.02500000600000002,0.8002,3.128,-1.5707976569380466,0.5738,0.0,0.0,11.0,0.12,0.0,0.12,0.0,0.0,2.950235291943529,6.2243,6.2243,0.0,0.0,0.8002,3.112,-1.5707963267948963,0.7058,0.0,0.0
0.283000022,0.308000028,284.0,309.0,25.0,0.025000005999999964,0.8002,3.112,-1.5707963267948963,0.7058,0.0,0.0,12.0,0.12,0.0,0.12,0.0,0.0,2.9502352919435335,7.4744,7.4744,0.0,0.0,0.8002,3.0926,-1.5707974568887166,0.8368,0.0,0.0
0.308000028,0.332000017,309.0,333.0,24.0,0.023999989,0.8002,3.0926,-1.5707974568887166,0.8368,0.0,0.0,13.0,0.12,0.0,0.12,0.0,0.0,2.952459686544022,8.6754,8.6754,0.0,0.0,0.8002,3.071,-1.5707963267948963,0.9615,0.0,0.0
0.332000017,0.358,333.0,359.0,26.0,0.025999983000000004,0.8002,3.071,-1.5707963267948963,0.9615,0.0,0.0,14.0,0.12,0.0,0.12,0.0,0.0,2.9481865430450487,9.9746,9.9746,0.0,0.0,0.8002,3.0442,-1.5707963267948963,1.0954,0.0,0.0
0.358,0.382000029,359.0,383.0,24.0,0.024000029000000034,0.8002,3.0442,-1.5707963267948963,1.0954,0.0,0.0,15.0,0.12,0.0,0.12,0.0,0.0,2.952454765783817,11.1756,11.1756,0.0,0.0,0.8002,3.0163,-1.5707963267948963,1.2181,0.0,0.0
