bag_time,time,d0,d1,d2,d3,d4,d5,d6,d7,d8,d9,d10,d11,d12,d13,d14,d15,d16,d17,d18,d19,d20,d21,d22,d23,d24,d25,d26
1788881897.0629306,1788881897.0629306,1788881897.0627477,0.8597865104675293,-1.5664284857921302,0.27058645837283984,0.5236,0.08000000000000002,0.16,0.0,0.980048041343689,0.8397865104675293,0.9994639754295349,0.8598272204399109,0.06981767527759075,2.356198977679014,0.980048041343689,9.784599761962891,2.2863813024014235,2.0,0.0,0.0,0.0,670.0,10.0,0.0,1.0,0.0,0.0
1788881897.1508994,1788881897.1508994,1788881897.150839,0.8597865104675293,-1.5664284857921302,0.27058645837283984,0.5236,0.3623985696,0.16,0.0,0.980048041343689,0.8397865104675293,0.9994639754295349,0.8598272204399109,0.06981767527759075,2.356198977679014,0.980048041343689,9.784599761962891,2.2863813024014235,2.0,0.0,0.0,0.0,670.0,10.0,0.0,1.0,0.0,0.0
1788881897.214232,1788881897.214232,1788881897.2141514,0.8597865104675293,-1.5664284857921302,0.2705865793623782,0.5236,0.5236,0.16,0.0,0.980048041343689,0.8397865104675293,0.9994639754295349,0.8598272204399109,0.06981767527759075,2.356198977679014,0.980048041343689,9.784587364196778,2.2863813024014235,2.0,0.0,0.0,0.0,670.0,10.0,0.0,1.0,0.0,0.0
1788881897.2622154,1788881897.2622154,1788881897.2621527,0.8598734736442566,-1.5664284857921302,0.27081459745312747,0.5236,0.5236,0.16,0.0,0.9799834895133972,0.8398734736442566,0.9994152188301086,0.8599094152450562,0.06981767527759075,2.356198977679014,0.9799834895133972,9.757947425842286,2.2863813024014235,2.0,0.0,0.0,0.0,670.0,10.0,0.0,1.0,0.0,0.0
1788881897.3137536,1788881897.3137536,1788881897.3136554,0.8604757785797119,-1.5707918088883162,0.26582152220649036,0.5236,0.5236,0.16,0.0,0.9794670152664184,0.8404757785797119,0.9989762902259827,0.8604953289031982,0.06545435218140483,2.356198977679014,0.9794670152664184,9.86197135925293,2.2907446254976094,2.0,0.0,0.0,0.0,670.0,10.0,0.0,1.0,0.0,0.0
1788881897.364746,1788881897.364746,1788881897.364568,0.8620579242706299,-1.5707918088883162,0.26244216399629205,0.5236,0.5236,0.16,0.0,0.9779003071784973,0.8420579242706299,0.9975758790969849,0.8620554208755493,0.061091029085218906,2.356198977679014,0.9779003071784973,9.764252166748047,2.2951079485937953,2.0,0.0,0.0,0.0,670.0,10.0,0.0,1.0,0.0,0.0
1788881897.4131532,1788881897.4131532,1788881897.4130752,0.8647739291191101,-1.5707918088883162,0.2477754369798431,0.5236,0.5236,0.16,0.0,0.975226502418518,0.8447739291191101,0.9950988292694092,0.8647087812423706,0.04800105979666114,2.356198977679014,0.975226502418518,9.955010871887207,2.308197917882353,2.0,0.0,0.0,0.0,671.0,11.0,0.0,1.0,0.0,0.0
1788881897.4638836,1788881897.4638836,1788881897.4638186,0.8683465123176575,-1.5707918088883162,0.24134711517043697,0.5236,0.5236,0.16,0.0,0.9718845891952514,0.8483465123176575,0.9918745756149292,0.8681008219718933,0.03927441360428929,2.356198977679014,0.9718845891952514,9.765139083862305,2.316924564074725,2.0,0.0,0.0,0.0,670.0,10.0,0.0,1.0,0.0,0.0
1788881897.5133994,1788881897.5133994,1788881897.5133255,0.8721336126327515,-1.5707918088883162,0.22784144801378836,0.5236,0.5236,0.16,0.0,0.9685566830635071,0.8521336126327514,0.9886181950569153,0.8715847134590149,0.026184444315731525,2.356198977679014,0.9685566830635071,9.825332145690918,2.3300145333632827,2.0,0.0,0.0,0.0,670.0,10.0,0.0,1.0,0.0,0.0
1788881897.563131,1788881897.563131,1788881897.5630221,0.8761131167411804,-1.5707918088883162,0.21436544026040766,0.5236,0.5236,0.16,0.0,0.9651626753807068,0.8561131167411804,0.9854204058647156,0.875142514705658,0.013094475027173758,2.356198977679014,0.9651626753807068,9.886414985656739,2.3431045026518404,2.0,0.0,0.0,0.0,671.0,11.0,0.0,1.0,0.0,0.0
1788881897.613854,1788881897.613854,1788881897.6137667,0.8802887201309204,-1.5707918088883162,0.20101216864002128,0.5236,0.5236,0.16,0.0,0.9616964268684387,0.8602887201309204,0.9822787046432495,0.8787750005722046,4.505738615989685e-06,2.356198977679014,0.9616964268684387,9.948104362487793,2.356194471940398,2.0,0.0,0.0,0.0,671.0,10.0,0.0,1.0,0.0,0.0
1788881897.665378,1788881897.665378,1788881897.6650848,0.884662389755249,-1.5707918088883162,0.19466412367645047,0.5236,0.5236,0.16,0.0,0.9581461954116821,0.864662389755249,0.9791911244392395,0.8824782967567444,-0.008722140453755856,2.356198977679014,0.9581461954116821,9.754599075317383,2.36492111813277,2.0,0.0,0.0,0.0,670.0,10.0,0.0,1.0,0.0,0.0
1788881897.7124567,1788881897.7124567,1788881897.712376,0.8892353177070618,-1.5707918088883162,0.18095705330997564,0.5236,0.5236,0.16,0.0,0.9545287895202637,0.8692353177070617,0.9761583209037781,0.8862565159797668,-0.021812109742313623,2.356198977679014,0.9545287895202637,9.813972930908204,2.378011087421328,2.0,0.0,0.0,0.0,670.0,10.0,0.0,1.0,0.0,0.0
1788881897.76344,1788881897.76344,1788881897.763339,0.8940107226371765,-1.5707918088883162,0.1676189949097051,0.5236,0.5236,0.16,0.0,0.9508377718925476,0.8740107226371765,0.9731776714324951,0.8901088237762451,-0.03490207903087139,2.356198977679014,0.9508377718925476,9.873845558166504,2.3911010567098856,2.0,0.0,0.0,0.0,671.0,11.0,0.0,1.0,0.0,0.0
1788881897.8138244,1788881897.8138244,1788881897.8137183,0.8989921808242798,-1.5707918088883162,0.15402495556229784,0.5236,0.5236,0.16,0.0,0.9470631289482117,0.8789921808242798,0.9702470898628235,0.8940333127975464,-0.04799204831942916,2.356198977679014,0.9470631289482117,9.934403877258301,2.4041910259984434,2.0,0.0,0.0,0.0,671.0,10.0,0.0,1.0,0.0,0.0
1788881897.8651273,1788881897.8651273,1788881897.865072,0.9041802287101746,-1.5707918088883162,0.1476930765357421,0.5115000558376727,0.5115000558376727,0.16,0.0,0.9432213115692138,0.8841802287101745,0.9673677086830139,0.8980324864387512,-0.056718694511801004,2.356198977679014,0.9432213115692138,9.737448196411133,2.412917672190815,2.0,0.0,0.0,0.0,670.0,11.0,0.0,1.0,0.0,0.0
1788881897.9143984,1788881897.9143984,1788881897.9143424,0.9095783829689026,-1.5707918088883162,0.13383804936683374,0.4740518217989606,0.4740518217989606,0.16,0.0,0.939304928779602,0.8895783829689026,0.9645370841026306,0.9021056890487671,-0.06980866380035877,2.356198977679014,0.939304928779602,9.79544303894043,2.426007641479373,2.0,0.0,0.0,0.0,670.0,11.0,0.0,1.0,0.0,0.0
1788881897.9629374,1788881897.9629374,1788881897.9628484,0.9151877164840698,-1.5707918088883162,0.12046564257217948,0.4341990272933668,0.4341990272933668,0.16,0.0,0.9353084969520569,0.8951877164840698,0.9617555737495422,0.9062486886978149,-0.08289863308891654,2.356198977679014,0.9353084969520569,9.854194145202637,2.4390976107679307,2.0,0.0,0.0,0.0,671.0,10.0,0.0,1.0,0.0,0.0
1788881898.0136344,1788881898.0136344,1788881898.0135684,0.9209480285644531,-1.5707918088883162,0.10657538426914223,0.39227801835891657,0.39227801835891657,0.16,0.0,0.9312869119644165,0.9009480285644531,0.9590420722961426,0.9104263782501221,-0.09598860237747431,2.356198977679014,0.9312869119644165,9.924076538085938,2.4521875800564885,2.0,0.0,0.0,0.0,671.0,10.0,0.0,1.0,0.0,0.0
