bag_time,time,x,y,yaw,vx,vy,wz
1788880315.7034388,1788880315.6547751,0.8002,3.1583,-1.5707963267948966,0.0,0.0,0.0
1788880315.7511642,1788880315.7032278,0.8002,3.1583,-1.5707963267948966,0.0,0.0,0.0
1788880315.7989876,1788880315.7523534,0.8002,3.1535,-1.5698040630787218,0.1395,0.0053,0.0332
1788880315.8502977,1788880315.8022435,0.8003,3.1462,-1.566404846101396,0.1481,0.0162,0.1039
1788880315.9006221,1788880315.8524187,0.8003,3.1389,-1.559327447959978,0.1438,0.0276,0.1742
1788880315.950239,1788880315.9021988,0.8005,3.1319,-1.5489973951995735,0.1368,0.0374,0.2326
1788880315.9990022,1788880315.9525056,0.8007,3.1251,-1.5373980204873392,0.1362,0.0375,0.2319
1788880316.0503953,1788880316.002184,0.8011,3.1183,-1.5256593389710178,0.1361,0.0374,0.2319
1788880316.0989232,1788880316.0526783,0.8015,3.1115,-1.5140617624912085,0.136,0.0374,0.2319
1788880316.149907,1788880316.1021636,0.802,3.1047,-1.5025969317402392,0.1359,0.0374,0.2319
1788880316.199972,1788880316.151986,0.8025,3.0979,-1.490851284378291,0.1359,0.0374,0.2319
1788880316.2488167,1788880316.202203,0.8032,3.0912,-1.4793864791799642,0.1359,0.0373,0.2319
1788880316.3001246,1788880316.2519238,0.8039,3.0844,-1.4677765790291035,0.1359,0.0373,0.2319
1788880316.3490078,1788880316.3022904,0.8047,3.0777,-1.4561670502065873,0.1358,0.0373,0.2319
1788880316.3990552,1788880316.352209,0.8056,3.0709,-1.4445384624390614,0.1358,0.0373,0.2319
1788880316.4488475,1788880316.4023583,0.8065,3.0642,-1.4329108901541374,0.1358,0.0373,0.2319
1788880316.5000865,1788880316.4519787,0.8076,3.0574,-1.4219987323846899,0.1373,0.0354,0.2202
1788880316.5500572,1788880316.5025823,0.8087,3.0506,-1.4114975112515729,0.1389,0.0334,0.2078
1788880316.59995,1788880316.552333,0.8099,3.0436,-1.4019968948526094,0.1408,0.0307,0.191
1788880316.6491566,1788880316.602119,0.8112,3.0366,-1.3933426257260755,0.1427,0.0277,0.1723
1788880316.6999636,1788880316.65228,0.8125,3.0296,-1.3852479236897501,0.1439,0.0256,0.1593
1788880316.7491212,1788880316.7021084,0.8141,3.0217,-1.3775651877328092,0.1681,0.0261,0.1622
1788880316.800155,1788880316.7524354,0.816,3.0125,-1.3694693083557499,0.1936,0.0268,0.1666
1788880316.8520048,1788880316.8027475,0.818,3.003,-1.3619427854189463,0.1966,0.0242,0.1503
1788880316.8989317,1788880316.8530633,0.8201,2.9933,-1.3548211357908515,0.1972,0.023,0.1427
1788880316.948973,1788880316.9021125,0.8225,2.9829,-1.3478538537403768,0.2207,0.0231,0.1437
1788880316.998848,1788880316.9521534,0.825,2.9721,-1.341450550440979,0.2234,0.0203,0.1258
1788880317.0488455,1788880317.0022793,0.8278,2.9604,-1.3358908634394986,0.2471,0.0187,0.1165
1788880317.0998776,1788880317.052067,0.8308,2.9483,-1.3310519396189788,0.2498,0.0153,0.0949
1788880317.150033,1788880317.1020923,0.8338,2.9361,-1.3269276142543551,0.2503,0.0133,0.0829
1788880317.1990445,1788880317.1522593,0.8371,2.9232,-1.323649318178929,0.2735,0.0107,0.0668
1788880317.2501156,1788880317.202491,0.8405,2.9099,-1.320931382926299,0.2759,0.0085,0.0528
1788880317.2999256,1788880317.2522376,0.8439,2.8965,-1.3189285166890272,0.2762,0.0064,0.0401
1788880317.3488405,1788880317.3022249,0.8474,2.8831,-1.3176494315136333,0.2763,0.0043,0.0269
1788880317.3999503,1788880317.3520017,0.8511,2.869,-1.3169303685685154,0.299,0.002,0.0129
1788880317.448976,1788880317.4020073,0.8548,2.8545,-1.3163690315239358,0.3012,0.0016,0.0102
1788880317.5002127,1788880317.4522705,0.8586,2.8399,-1.3165291700300739,0.3014,-0.0007,-0.0037
1788880317.548793,1788880317.5025177,0.8624,2.8253,-1.316929840429333,0.3014,-0.0012,-0.0069
1788880317.5988557,1788880317.551962,0.8662,2.8107,-1.3173706379924566,0.3014,-0.0015,-0.0088
1788880317.6503477,1788880317.602257,0.87,2.7961,-1.317809511435933,0.3013,-0.0018,-0.0107
1788880317.6991022,1788880317.6524591,0.8737,2.7815,-1.3183684539118716,0.3013,-0.002,-0.0121
1788880317.7500358,1788880317.7025197,0.8775,2.7669,-1.3190879744549793,0.3013,-0.0023,-0.0139
1788880317.79898,1788880317.7520826,0.8812,2.7523,-1.319930112998382,0.3013,-0.0026,-0.0162
1788880317.8487785,1788880317.8020313,0.885,2.7377,-1.320930350962136,0.3013,-0.0029,-0.0181
1788880317.8998215,1788880317.8528523,0.8887,2.7231,-1.3219305719464944,0.3012,-0.0033,-0.0204
1788880317.9489257,1788880317.9019597,0.8924,2.7085,-1.3229307754512145,0.3012,-0.0037,-0.0227
1788880317.9989343,1788880317.9521458,0.8961,2.6939,-1.3242093244740187,0.3012,-0.0041,-0.0251
1788880318.0511017,1788880318.002031,0.8995,2.68,-1.32564943312197,0.2785,-0.0043,-0.0262
1788880318.1001143,1788880318.0521297,0.9029,2.6666,-1.327053605903711,0.2762,-0.0046,-0.0285
1788880318.1491122,1788880318.1023319,0.9062,2.6532,-1.3284922199061533,0.276,-0.005,-0.0311
1788880318.2008548,1788880318.152268,0.9097,2.639,-1.3290506499655346,0.2988,-0.0014,-0.0088
1788880318.2508492,1788880318.2020724,0.9133,2.6241,-1.3292081413741514,0.3011,-0.0008,-0.0055
1788880318.2988398,1788880318.2528489,0.9169,2.6098,-1.3302082221389,0.3013,-0.0032,-0.0195
1788880318.3493614,1788880318.302027,0.9204,2.5951,-1.331333745009242,0.3012,-0.0041,-0.0251
1788880318.3998082,1788880318.3518634,0.9238,2.5813,-1.332771571108947,0.2785,-0.0041,-0.0253
1788880318.4487689,1788880318.402068,0.9271,2.5678,-1.334052569991847,0.2762,-0.0045,-0.0277
1788880318.49922,1788880318.4520175,0.9303,2.5544,-1.3356145641773212,0.276,-0.005,-0.0306
1788880318.550182,1788880318.5023334,0.9335,2.5409,-1.3373336116002783,0.276,-0.0054,-0.0332
1788880318.5998282,1788880318.55249,0.9367,2.5275,-1.339176681601106,0.276,-0.0059,-0.0362
1788880318.649912,1788880318.6019962,0.9398,2.514,-1.3410179350019238,0.276,-0.0063,-0.0392
1788880318.7003102,1788880318.6520548,0.9429,2.5006,-1.342580143763887,0.276,-0.0048,-0.0294
1788880318.7520854,1788880318.7024236,0.9461,2.4869,-1.3440178462479484,0.2761,-0.0048,-0.0294
1788880318.7990146,1788880318.7532444,0.9491,2.4737,-1.3455800431322078,0.276,-0.0052,-0.0319
1788880318.849253,1788880318.8024447,0.9522,2.4602,-1.3474234778962755,0.276,-0.0057,-0.0349
1788880318.899451,1788880318.8526056,0.9552,2.4467,-1.3487002303776612,0.2761,-0.0041,-0.0251
1788880318.9502075,1788880318.90257,0.9583,2.4333,-1.3498563319182826,0.2761,-0.0039,-0.0243
1788880318.9990082,1788880318.9523478,0.9613,2.4198,-1.3511373493705277,0.2761,-0.0043,-0.0264
1788880319.048967,1788880319.0022597,0.9643,2.4063,-1.352543581703109,0.2761,-0.0048,-0.0294
1788880319.0997384,1788880319.0520234,0.9672,2.3928,-1.354261923736826,0.2761,-0.0051,-0.0315
1788880319.1502364,1788880319.1020212,0.9702,2.3793,-1.355824276358757,0.276,-0.0056,-0.0345
1788880319.1990898,1788880319.152361,0.9731,2.3658,-1.3571053385709952,0.2761,-0.0039,-0.0243
1788880319.249846,1788880319.202222,0.9762,2.3516,-1.3583849080808943,0.2988,-0.0041,-0.0253
1788880319.300868,1788880319.2522192,0.9792,2.3376,-1.3596674431659317,0.2784,-0.0042,-0.0257
1788880319.3499148,1788880319.3019147,0.9821,2.3241,-1.3610743681980244,0.2763,-0.0045,-0.0277
1788880319.3998787,1788880319.351994,0.9849,2.3106,-1.362510918428812,0.2761,-0.0049,-0.0302
1788880319.4508798,1788880319.402017,0.9877,2.2971,-1.364228690075208,0.276,-0.0053,-0.0328
1788880319.5001724,1788880319.4528282,0.9907,2.2828,-1.365352896541467,0.2988,-0.004,-0.0249
1788880319.5487227,1788880319.502392,0.9938,2.2681,-1.3666339184445015,0.3011,-0.0039,-0.0241
1788880319.5988948,1788880319.5528197,0.9968,2.2533,-1.3679125552573623,0.3013,-0.0041,-0.0255
1788880319.6490552,1788880319.6020596,0.9997,2.2393,-1.3691950819001757,0.2785,-0.0042,-0.0257
1788880319.6998286,1788880319.6522655,1.0024,2.2257,-1.3706026929988455,0.2763,-0.0045,-0.0277
1788880319.7490306,1788880319.7020164,1.0052,2.2122,-1.372165323975938,0.276,-0.005,-0.0306
1788880319.7990766,1788880319.7522283,1.008,2.1979,-1.3733179873878567,0.2988,-0.0036,-0.0221
1788880319.8500552,1788880319.8023393,1.011,2.1831,-1.3743173590224722,0.301,-0.0034,-0.0209
1788880319.8988428,1788880319.8524597,1.0139,2.1684,-1.375443678544612,0.3013,-0.0036,-0.0223
1788880319.948955,1788880319.902173,1.0168,2.1536,-1.3767222701380841,0.3013,-0.0039,-0.0241
1788880319.999793,1788880319.9520607,1.0195,2.1395,-1.3778503391121106,0.2785,-0.004,-0.0249
1788880320.0487852,1788880320.0020626,1.0222,2.1259,-1.3792857094654043,0.2763,-0.0043,-0.0268
1788880320.1002545,1788880320.052414,1.0248,2.1124,-1.380694018753892,0.276,-0.0047,-0.0289
1788880320.1503928,1788880320.1018977,1.0275,2.0981,-1.3816917168758163,0.2988,-0.0032,-0.0198
1788880320.1990218,1788880320.152272,1.0303,2.0833,-1.3825368075611169,0.301,-0.0029,-0.0181
1788880320.250207,1788880320.2028012,1.0331,2.0685,-1.3835360599172914,0.3013,-0.0033,-0.0204
1788880320.300049,1788880320.2518945,1.0359,2.0537,-1.384689271048452,0.3013,-0.0036,-0.0223
1788880320.3491445,1788880320.3018014,1.0387,2.0389,-1.3858161502892075,0.3012,-0.0039,-0.0241
1788880320.4000888,1788880320.352092,1.0415,2.0241,-1.3870970067286312,0.3012,-0.0041,-0.0255
1788880320.449141,1788880320.4020307,1.0441,2.01,-1.388377068888644,0.2785,-0.0041,-0.0253
1788880320.4990606,1788880320.452123,1.0466,1.9964,-1.3897859768246525,0.2762,-0.0043,-0.0268
1788880320.551385,1788880320.502084,1.049,1.9828,-1.3912184234649427,0.276,-0.0047,-0.0289
1788880320.5992546,1788880320.5529685,1.0516,1.9684,-1.3923464232225322,0.2987,-0.0034,-0.0212
1788880320.6503384,1788880320.6020167,1.0543,1.9537,-1.393345378233634,0.301,-0.0031,-0.0195
1788880320.7014022,1788880320.652258,1.0569,1.9388,-1.3943419255059404,0.3013,-0.0033,-0.0204
1788880320.7494361,1788880320.7033026,1.0595,1.924,-1.3954693098959345,0.3013,-0.0035,-0.0218
1788880320.8003802,1788880320.7521567,1.0622,1.9091,-1.3964681792336044,0.3012,-0.0038,-0.0232
1788880320.8499649,1788880320.8021007,1.0648,1.8943,-1.397750861125402,0.3012,-0.0041,-0.0251
1788880320.8990512,1788880320.852705,1.0672,1.8802,-1.3991575856786818,0.2785,-0.0041,-0.0253
