bag_time,time,x,y,z,yaw,vx,vy,vz,wx,wy,wz
1788888203.1778255,1788888203.1309125,0.8608,2.5918,0.0591,-1.3879383527419034,0.3235,0.0054,0.0098,-0.0005,-0.0026,0.0335
1788888203.2274477,1788888203.1803162,0.8637,2.5761,0.0591,-1.386375710935548,0.326,0.0054,0.01,-0.0007,0.0016,0.0337
1788888203.2785022,1788888203.2308393,0.8668,2.5597,0.0591,-1.3845332970083963,0.3263,0.0054,0.01,-0.0007,0.0017,0.0337
1788888203.3273659,1788888203.2812643,0.8698,2.5437,0.0591,-1.3829706822415795,0.3263,0.0054,0.01,-0.0008,0.0014,0.0337
1788888203.3783689,1788888203.3307655,0.8729,2.5277,0.0591,-1.3811264018230713,0.3263,0.0054,0.01,-0.0009,0.0011,0.0337
1788888203.4278276,1788888203.3807018,0.876,2.5116,0.0591,-1.3795638268568078,0.3263,0.0054,0.01,-0.0009,0.0008,0.0337
1788888203.478473,1788888203.4303904,0.8791,2.4956,0.0591,-1.3778487764297231,0.3263,0.0054,0.0101,-0.0009,0.0007,0.0337
1788888203.5273898,1788888203.4800594,0.8822,2.4799,0.0591,-1.3761590632784753,0.3262,0.0054,0.0101,-0.0009,0.0005,0.0337
1788888203.5774097,1788888203.5308366,0.8855,2.4636,0.0591,-1.3744418979545663,0.3262,0.0054,0.0101,-0.001,0.0004,0.0337
1788888203.6277618,1788888203.5808628,0.8887,2.4476,0.0591,-1.372879304364153,0.3262,0.0054,0.0101,-0.001,0.0003,0.0337
1788888203.6770706,1788888203.6301792,0.8918,2.4319,0.0591,-1.3710351940542946,0.3262,0.0054,0.0101,-0.001,0.0002,0.0337
1788888203.7283745,1788888203.6815524,0.8952,2.4153,0.0591,-1.369472667131706,0.3262,0.0054,0.0101,-0.001,0.0002,0.0337
1788888203.7781692,1788888203.7307358,0.8984,2.3996,0.0591,-1.3677550860900993,0.3262,0.0054,0.0101,-0.001,0.0002,0.0337
1788888203.828334,1788888203.781349,0.9018,2.3836,0.0591,-1.367633025806611,0.3263,0.0,0.0101,0.0004,0.0001,0.0
1788888203.877518,1788888203.8307786,0.905,2.3677,0.0591,-1.367633025806611,0.3263,0.0,0.0101,0.0004,0.0001,0.0
1788888203.9276934,1788888203.880861,0.9083,2.3517,0.0591,-1.367633025806611,0.3263,0.0,0.0101,0.0003,0.0001,0.0
1788888203.9773226,1788888203.930426,0.9116,2.3357,0.0591,-1.3676306306729233,0.3263,0.0,0.0101,0.0002,0.0001,0.0
1788888204.0274081,1788888203.981375,0.9149,2.3197,0.0591,-1.3676306306729233,0.3263,0.0,0.0101,0.0002,0.0001,0.0
1788888204.0794182,1788888204.0308726,0.9182,2.3037,0.0591,-1.3676306306729233,0.3263,0.0,0.0101,0.0001,0.0,0.0
1788888204.1277084,1788888204.0806758,0.9215,2.2877,0.0591,-1.3676306306729233,0.3263,0.0,0.0101,0.0001,0.0,0.0
1788888204.17735,1788888204.130148,0.9247,2.2721,0.0591,-1.3676306306729233,0.3263,0.0,0.0101,0.0001,0.0,0.0
1788888204.2297149,1788888204.1809149,0.9281,2.2558,0.0591,-1.3676306306729233,0.3263,0.0,0.0101,0.0,0.0,0.0
1788888204.2783577,1788888204.2314723,0.9314,2.2398,0.0591,-1.3676306306729233,0.3263,0.0,0.0101,0.0001,0.0,0.0
1788888204.3282847,1788888204.280762,0.9347,2.2238,0.0591,-1.3676306306729233,0.3263,0.0,0.0101,0.0001,0.0,0.0
1788888204.3793318,1788888204.3306942,0.938,2.2078,0.0591,-1.3677570328722157,0.3263,0.0,0.0101,0.0,0.0,0.0
1788888204.42764,1788888204.3806002,0.9413,2.1918,0.0591,-1.3677570328722157,0.3263,0.0,0.0101,0.0,0.0,0.0
1788888204.4790435,1788888204.4303157,0.9446,2.1758,0.0591,-1.3677570328722157,0.3263,0.0,0.0101,0.0,0.0,0.0
1788888204.5276856,1788888204.4805207,0.9478,2.1602,0.0591,-1.3677570328722157,0.3263,0.0,0.0101,0.0,0.0,0.0
1788888204.5785234,1788888204.5315068,0.9512,2.1435,0.0591,-1.3677570328722157,0.3263,0.0,0.0101,0.0,0.0,0.0
1788888204.6277843,1788888204.5800796,0.9544,2.1282,0.0591,-1.3677570328722157,0.3263,0.0,0.0101,0.0,0.0,0.0
1788888204.6784136,1788888204.6301184,0.9577,2.1122,0.0591,-1.3677570328722157,0.3263,0.0,0.0101,0.0,0.0,0.0
1788888204.7274737,1788888204.680843,0.961,2.0959,0.0591,-1.3677570328722157,0.3263,0.0,0.0101,0.0,0.0,0.0
1788888204.7774024,1788888204.7308478,0.9643,2.0799,0.0591,-1.3677570328722157,0.3263,0.0,0.0101,0.0,0.0,0.0
1788888204.8284,1788888204.7808352,0.9676,2.0639,0.0591,-1.3677570328722157,0.3263,0.0,0.0101,0.0,0.0,0.0
1788888204.879406,1788888204.8308258,0.9709,2.048,0.0591,-1.3677570328722157,0.3263,0.0,0.0101,0.0,0.0,0.0
1788888204.9274604,1788888204.880858,0.9742,2.032,0.0591,-1.3677570328722157,0.3263,0.0,0.0101,0.0,0.0,0.0
1788888204.979579,1788888204.9307873,0.9775,2.016,0.0591,-1.3677570328722157,0.3263,0.0,0.0101,0.0,0.0,0.0
1788888205.0273118,1788888204.9809844,0.9808,2.0,0.0591,-1.3677570328722157,0.3263,0.0,0.0101,0.0,0.0,0.0
1788888205.077813,1788888205.030549,0.9841,1.984,0.0591,-1.3677570328722157,0.3263,0.0,0.0101,0.0,0.0,0.0
1788888205.1292362,1788888205.0804846,0.9873,1.9683,0.0591,-1.369197478019308,0.3262,-0.0055,0.0101,0.0013,0.0,-0.0337
1788888205.1778967,1788888205.1308439,0.9906,1.952,0.0591,-1.3708846543827535,0.3262,-0.0055,0.0101,0.0014,0.0,-0.0337
1788888205.228245,1788888205.180393,0.9938,1.936,0.0591,-1.3726020872869753,0.3262,-0.0055,0.0101,0.0013,0.0,-0.0337
1788888205.2783535,1788888205.230579,0.997,1.92,0.0591,-1.3741646580569231,0.3262,-0.0055,0.0101,0.0013,0.0,-0.0337
1788888205.3275576,1788888205.2807832,1.0002,1.904,0.0591,-1.3760064763875433,0.3262,-0.0055,0.0101,0.0012,0.0,-0.0337
1788888205.376148,1788888205.3302827,1.0033,1.8883,0.0591,-1.3775691085398893,0.3262,-0.0055,0.0101,0.0012,0.0,-0.0337
1788888205.4274092,1788888205.3806481,1.0064,1.872,0.0591,-1.3775647466317793,0.3263,0.0,0.0101,-0.0003,0.0,0.0
1788888205.477809,1788888205.4302034,1.0095,1.8563,0.0591,-1.3775647466317793,0.3263,0.0,0.0101,-0.0002,0.0,0.0
1788888205.526746,1788888205.4800646,1.0126,1.8403,0.0591,-1.3775671383124084,0.3263,0.0,0.0101,-0.0002,0.0,0.0
1788888205.5778394,1788888205.5300794,1.0158,1.8242,0.0591,-1.3775671383124084,0.3263,0.0,0.0101,-0.0002,0.0,0.0
1788888205.6261451,1788888205.5801902,1.0189,1.8082,0.0591,-1.3775671383124084,0.3263,0.0,0.0101,-0.0001,0.0,0.0
1788888205.6773653,1788888205.6307511,1.0221,1.7919,0.0591,-1.3775671383124084,0.3263,0.0,0.0101,-0.0001,0.0,0.0
1788888205.7287118,1788888205.6808038,1.0253,1.7759,0.0591,-1.3775671383124084,0.3263,0.0,0.0101,-0.0001,0.0,0.0
1788888205.7782385,1788888205.7301817,1.0283,1.7602,0.0591,-1.3790044735662648,0.3262,-0.0055,0.0101,0.0012,0.0,-0.0337
1788888205.8278525,1788888205.7814078,1.0315,1.7438,0.0591,-1.38084867174426,0.3262,-0.0055,0.0101,0.0013,0.0,-0.0337
1788888205.8773637,1788888205.8303742,1.0345,1.7281,0.0591,-1.3824112426360187,0.3262,-0.0055,0.0101,0.0013,0.0,-0.0337
1788888205.929356,1788888205.8808134,1.0376,1.7118,0.0591,-1.3842555327244919,0.3262,-0.0055,0.0101,0.0012,0.0,-0.0337
1788888205.9787438,1788888205.9307199,1.0406,1.6957,0.0591,-1.3858181399732539,0.3262,-0.0055,0.0101,0.0012,0.0,-0.0337
1788888206.026761,1788888205.9800763,1.0435,1.68,0.0591,-1.387378758294844,0.3262,-0.0055,0.0101,0.0012,0.0,-0.0337
1788888206.07797,1788888206.0301118,1.0464,1.6639,0.0591,-1.3892231480024992,0.3262,-0.0055,0.0101,0.0011,0.0,-0.0337
1788888206.1293125,1788888206.0805764,1.0494,1.6476,0.0591,-1.3909370217537442,0.3262,-0.0055,0.0101,0.0011,0.0,-0.0337
1788888206.1782486,1788888206.1307073,1.0523,1.6315,0.0591,-1.392627872587489,0.3262,-0.0055,0.0101,0.0011,0.0,-0.0337
1788888206.227486,1788888206.1806445,1.0551,1.6158,0.0591,-1.394190520916503,0.3262,-0.0055,0.0101,0.0011,0.0,-0.0337
1788888206.2798078,1788888206.2308402,1.058,1.5994,0.0591,-1.3943395511824521,0.3263,0.0,0.0101,-0.0003,0.0,0.0
1788888206.328895,1788888206.2815974,1.061,1.583,0.0591,-1.3943395511824521,0.3263,0.0,0.0101,-0.0003,0.0,0.0
1788888206.3787966,1788888206.3305917,1.0638,1.5672,0.0591,-1.3943395511824521,0.3263,0.0,0.0101,-0.0002,0.0,0.0
1788888206.427635,1788888206.3800669,1.0666,1.5515,0.0591,-1.3943419255059404,0.3263,0.0,0.0101,-0.0002,0.0,0.0
1788888206.4776514,1788888206.4314015,1.0695,1.5351,0.0591,-1.3943439119304313,0.3263,0.0,0.0101,-0.0001,0.0,0.0
1788888206.529675,1788888206.4800856,1.0723,1.5193,0.0591,-1.3943439119304313,0.3263,0.0,0.0101,-0.0001,0.0,0.0
1788888206.581423,1788888206.5321014,1.0753,1.5026,0.0591,-1.3957531634849734,0.3262,-0.0055,0.0101,0.0013,0.0,-0.0337
1788888206.6307845,1788888206.5832074,1.0782,1.4862,0.0591,-1.3975976880904775,0.3262,-0.0055,0.0101,0.0013,0.0,-0.0337
1788888206.6821306,1788888206.6328397,1.0809,1.4702,0.0591,-1.399160331499155,0.3262,-0.0055,0.0101,0.0012,0.0,-0.0337
1788888206.734369,1788888206.6836958,1.0838,1.4538,0.0591,-1.4008759335834542,0.3262,-0.0055,0.0101,0.0012,0.0,-0.0337
1788888206.7846494,1788888206.7359793,1.0866,1.437,0.0591,-1.4027203831476356,0.3262,-0.0055,0.0101,0.0012,0.0,-0.0337
1788888206.836371,1788888206.7858605,1.0893,1.4209,0.0591,-1.4044121230291011,0.3262,-0.0055,0.0101,0.0012,0.0,-0.0337
1788888206.9022777,1788888206.8560212,1.0931,1.3984,0.0591,-1.4066869742953028,0.3262,-0.0055,0.0101,0.0011,0.0,-0.0337
1788888206.952233,1788888206.9055862,1.0956,1.3826,0.0591,-1.4083790292580844,0.3262,-0.0055,0.0101,0.0011,0.0,-0.0337
1788888207.0027022,1788888206.9555478,1.0983,1.3665,0.0591,-1.4100940305409748,0.3262,-0.0055,0.0101,0.0011,0.0,-0.0337
1788888207.0514584,1788888207.005238,1.1009,1.3504,0.0591,-1.4100916677373303,0.3263,0.0,0.0101,-0.0003,0.0,0.0
1788888207.1025646,1788888207.0552025,1.1035,1.3343,0.0591,-1.4100916677373303,0.3263,0.0,0.0101,-0.0003,0.0,0.0
1788888207.153839,1788888207.1063395,1.1061,1.3179,0.0591,-1.4100940305409748,0.3263,0.0,0.0101,-0.0002,0.0,0.0
1788888207.202441,1788888207.1551313,1.1087,1.3021,0.0591,-1.4115042492773469,0.3262,-0.0055,0.0101,0.0011,0.0,-0.0337
1788888207.2533345,1788888207.205169,1.1113,1.286,0.0591,-1.4116541657935,0.3263,0.0,0.0101,-0.0001,0.0,0.0
1788888207.303546,1788888207.2557354,1.1139,1.2695,0.0591,-1.4116565254159499,0.3263,0.0,0.0101,-0.0002,0.0,0.0
1788888207.3513904,1788888207.3051653,1.1164,1.254,0.0591,-1.4129369383131312,0.3262,-0.0055,0.0101,0.0011,0.0,-0.0337
1788888207.4045448,1788888207.356472,1.119,1.2373,0.0591,-1.4147814320019052,0.3262,-0.0055,0.0101,0.0013,0.0,-0.0337
1788888207.4523158,1788888207.4059389,1.1215,1.2212,0.0591,-1.416473979457556,0.3262,-0.0055,0.0101,0.0012,0.0,-0.0337
1788888207.5035467,1788888207.4563355,1.124,1.205,0.0591,-1.4180364718353275,0.3262,-0.0055,0.0101,0.0012,0.0,-0.0337
1788888207.5524971,1788888207.506304,1.1265,1.1889,0.0591,-1.4198810695623687,0.3262,-0.0055,0.0101,0.0012,0.0,-0.0337
1788888207.6025481,1788888207.555223,1.1289,1.1731,0.0591,-1.4214435034460373,0.3262,-0.0055,0.0101,0.0011,0.0,-0.0337
1788888207.653515,1788888207.6058521,1.1313,1.1566,0.0591,-1.4232857342618925,0.3262,-0.0055,0.0101,0.0011,0.0,-0.0337
1788888207.7034123,1788888207.6564271,1.1337,1.1405,0.0591,-1.4248481038326943,0.3262,-0.0055,0.0101,0.0011,0.0,-0.0337
1788888207.7549303,1788888207.7064042,1.136,1.1243,0.0591,-1.4248460716701163,0.3263,0.0,0.0101,-0.0003,0.0,0.0
1788888207.8048172,1788888207.756869,1.1385,1.1079,0.0591,-1.4248460716701163,0.3263,0.0,0.0101,-0.0003,0.0,0.0
1788888207.855366,1788888207.8073413,1.1408,1.092,0.0591,-1.4248460716701163,0.3263,0.0,0.0101,-0.0002,0.0,0.0
1788888207.9043474,1788888207.8573039,1.1432,1.0756,0.0591,-1.4264104302135276,0.3262,-0.0055,0.0101,0.0012,0.0,-0.0337
1788888207.9524424,1788888207.905547,1.1454,1.0601,0.0591,-1.4281016937242927,0.3262,-0.0055,0.0101,0.0013,0.0,-0.0337
1788888208.0028937,1788888207.955168,1.1477,1.0439,0.0591,-1.4280993503022485,0.3263,0.0,0.0101,-0.0002,0.0,0.0
1788888208.053353,1788888208.0054877,1.1501,1.0277,0.0591,-1.4296640405064074,0.3262,-0.0055,0.0101,0.0011,0.0,-0.0337
1788888208.1043813,1788888208.0558138,1.1524,1.0113,0.0591,-1.4312263382212307,0.3262,-0.0055,0.0101,0.0012,0.0,-0.0337
1788888208.1524413,1788888208.10561,1.1546,0.9954,0.0591,-1.4330708543575168,0.3262,-0.0055,0.0101,0.0012,0.0,-0.0337
1788888208.2046978,1788888208.155824,1.1568,0.9789,0.0591,-1.4346330584819216,0.3262,-0.0055,0.0101,0.0011,0.0,-0.0337
1788888208.2539756,1788888208.2064176,1.159,0.9628,0.0591,-1.436326850146256,0.3262,-0.0055,0.0101,0.0011,0.0,-0.0337
1788888208.3035827,1788888208.2553964,1.1612,0.9469,0.0591,-1.4364731397011123,0.3263,0.0,0.0101,-0.0003,0.0,0.0
1788888208.3532765,1788888208.3058856,1.1634,0.9304,0.0591,-1.4364731397011123,0.3263,0.0,0.0101,-0.0003,0.0,0.0
1788888208.404546,1788888208.3558114,1.1656,0.9142,0.0591,-1.4364731397011123,0.3263,0.0,0.0101,-0.0002,0.0,0.0
1788888208.453568,1788888208.4061625,1.1678,0.8981,0.0591,-1.4364731397011123,0.3263,0.0,0.0101,-0.0002,0.0,0.0
1788888208.5043702,1788888208.456369,1.17,0.8819,0.0591,-1.4364731397011123,0.3263,0.0,0.0101,-0.0001,0.0,0.0
1788888208.554277,1788888208.5059612,1.1721,0.8657,0.0591,-1.4364731397011123,0.3263,0.0,0.0101,-0.0001,0.0,0.0
1788888208.603927,1788888208.5557828,1.1743,0.8495,0.0591,-1.4364731397011123,0.3263,0.0,0.0101,-0.0001,0.0,0.0
1788888208.6528876,1788888208.6052496,1.1765,0.8337,0.0591,-1.4378890573256082,0.3262,-0.0055,0.0101,0.0012,0.0,-0.0337
1788888208.7028124,1788888208.6556082,1.1786,0.8175,0.0591,-1.4394512053984592,0.3262,-0.0055,0.0101,0.0013,0.0,-0.0337
1788888208.7537725,1788888208.705759,1.1808,0.801,0.0591,-1.441295637325346,0.3262,-0.0055,0.0101,0.0013,0.0,-0.0337
1788888208.8023837,1788888208.7554152,1.1828,0.7851,0.0591,-1.4428553569938667,0.3262,-0.0055,0.0101,0.0012,0.0,-0.0337
1788888208.8543596,1788888208.8064644,1.1849,0.7686,0.0591,-1.4445495869590441,0.3262,-0.0055,0.0101,0.0012,0.0,-0.0337
1788888208.9038136,1788888208.8559525,1.1869,0.7524,0.0591,-1.4463919421461318,0.3262,-0.0055,0.0101,0.0012,0.0,-0.0337
1788888208.9541223,1788888208.905188,1.1889,0.7366,0.0591,-1.4479538948460755,0.3262,-0.0055,0.0101,0.0012,0.0,-0.0337
1788888209.0053933,1788888208.9557211,1.191,0.7197,0.0591,-1.449648419443698,0.3262,-0.0055,0.0101,0.0011,0.0,-0.0337
1788888209.055944,1788888209.0079548,1.1929,0.7032,0.0591,-1.4514927856023505,0.3262,-0.0055,0.0101,0.0011,0.0,-0.0337
1788888209.104724,1788888209.057441,1.1948,0.6873,0.0591,-1.4514884233850307,0.3263,0.0,0.0101,-0.0003,0.0,0.0
1788888209.1557517,1788888209.1066968,1.1968,0.6711,0.0591,-1.4514904728405373,0.3263,0.0,0.0101,-0.0003,0.0,0.0
1788888209.2066731,1788888209.157984,1.1988,0.6546,0.0591,-1.4514904728405373,0.3263,0.0,0.0101,-0.0002,0.0,0.0
1788888209.2555673,1788888209.2079692,1.2007,0.6384,0.0591,-1.4514904728405373,0.3263,0.0,0.0101,-0.0002,0.0,0.0
1788888209.3086748,1788888209.2577798,1.2026,0.6222,0.0591,-1.4514904728405373,0.3263,0.0,0.0101,-0.0001,0.0,0.0
1788888209.35854,1788888209.3102188,1.2047,0.6053,0.0591,-1.4514904728405373,0.3263,0.0,0.0101,-0.0001,0.0,0.0
1788888209.4093363,1788888209.359796,1.2066,0.5891,0.0591,-1.4514904728405373,0.3263,0.0,0.0101,-0.0001,0.0,0.0
1788888209.4593942,1788888209.4105809,1.2085,0.5729,0.0591,-1.452905078378258,0.3262,-0.0055,0.0101,0.0012,0.0,-0.0337
1788888209.5105062,1788888209.460614,1.2104,0.5567,0.0591,-1.4546164134083963,0.3262,-0.0055,0.0101,0.0013,0.0,-0.0337
1788888209.5591924,1788888209.5119407,1.2123,0.5401,0.0591,-1.4563112485044782,0.3262,-0.0055,0.0101,0.0012,0.0,-0.0337
1788888209.6099744,1788888209.5605845,1.2142,0.5243,0.0591,-1.4578729758031275,0.3262,-0.0055,0.0101,0.0012,0.0,-0.0337
1788888209.659815,1788888209.6112769,1.216,0.5077,0.0591,-1.4597148224797423,0.3262,-0.0055,0.0101,0.0012,0.0,-0.0337
1788888209.7097502,1788888209.661233,1.2178,0.4915,0.0591,-1.4614099088036645,0.3262,-0.0055,0.0101,0.0011,0.0,-0.0337
1788888209.7599068,1788888209.711228,1.2195,0.4753,0.0591,-1.4629714999448662,0.3262,-0.0055,0.0101,0.0011,0.0,-0.0337
1788888209.8103354,1788888209.761682,1.2213,0.459,0.0591,-1.4648155386884836,0.3262,-0.0055,0.0101,0.0011,0.0,-0.0337
1788888209.8775172,1788888209.8301487,1.2236,0.4366,0.0591,-1.4670739029894238,0.3262,-0.0055,0.0101,0.0011,0.0,-0.0337
1788888209.928553,1788888209.8813367,1.2253,0.4201,0.0591,-1.4670716047374777,0.3263,0.0,0.0101,-0.0003,0.0,0.0
1788888209.9789705,1788888209.9301822,1.227,0.4042,0.0591,-1.4670716047374777,0.3263,0.0,0.0101,-0.0003,0.0,0.0
1788888210.0296526,1788888209.9805443,1.2287,0.3879,0.0591,-1.4670716047374777,0.3263,0.0,0.0101,-0.0002,0.0,0.0
1788888210.0799723,1788888210.0310092,1.2304,0.3717,0.0591,-1.4670716047374777,0.3263,0.0,0.0101,-0.0002,0.0,0.0
1788888210.129689,1788888210.082249,1.2321,0.3548,0.0591,-1.4670716047374777,0.3263,0.0,0.0101,-0.0002,0.0,0.0
1788888210.1797583,1788888210.1313314,1.2338,0.3389,0.0591,-1.4670716047374777,0.3263,0.0,0.0101,-0.0001,0.0,0.0
1788888210.2304235,1788888210.182823,1.2356,0.322,0.0591,-1.4670716047374777,0.3263,0.0,0.0101,-0.0001,0.0,0.0
1788888210.2794778,1788888210.232509,1.2372,0.3061,0.0591,-1.4686374252655199,0.3262,-0.0055,0.0101,0.0012,0.0,-0.0337
1788888210.3284502,1788888210.2807734,1.2388,0.2902,0.0591,-1.4701966732274554,0.3262,-0.0055,0.0101,0.0013,0.0,-0.0337
1788888210.378473,1788888210.3312855,1.2404,0.274,0.0591,-1.4718922091381559,0.3262,-0.0055,0.0101,0.0013,0.0,-0.0337
1788888210.4273305,1788888210.3801181,1.242,0.2581,0.0591,-1.4734534585267414,0.3262,-0.0055,0.0101,0.0012,0.0,-0.0337
1788888210.479231,1788888210.430912,1.2436,0.2415,0.0591,-1.4752972115940723,0.3262,-0.0055,0.0101,0.0012,0.0,-0.0337
1788888210.5272734,1788888210.4805102,1.2451,0.2256,0.0591,-1.476990650637703,0.3262,-0.0055,0.0101,0.0012,0.0,-0.0337
1788888210.5783157,1788888210.5307002,1.2466,0.2093,0.0591,-1.4785517018780558,0.3262,-0.0055,0.0101,0.0011,0.0,-0.0337
1788888210.6284163,1788888210.5813272,1.2481,0.1927,0.0591,-1.4802475586929313,0.3262,-0.0055,0.0101,0.0011,0.0,-0.0337
1788888210.677575,1788888210.6308603,1.2495,0.1768,0.0591,-1.4819435458373393,0.3262,-0.0055,0.0101,0.0011,0.0,-0.0337
1788888210.7273593,1788888210.6801896,1.2509,0.1606,0.0591,-1.4837871624903318,0.3262,-0.0055,0.0101,0.0011,0.0,-0.0337
1788888210.7785687,1788888210.7314568,1.2524,0.144,0.0591,-1.4837827795387963,0.3263,0.0,0.0101,-0.0003,0.0,0.0
1788888210.8286002,1788888210.7810345,1.2538,0.1277,0.0591,-1.4837827795387963,0.3263,0.0,0.0101,-0.0003,0.0,0.0
1788888210.8778453,1788888210.8300853,1.2552,0.1118,0.0591,-1.4850653116411354,0.3262,-0.0054,0.0101,0.001,0.0,-0.0337
1788888210.927637,1788888210.880256,1.2566,0.0955,0.0591,-1.486759307156702,0.3262,-0.0055,0.0101,0.0012,0.0,-0.0337
1788888210.9774113,1788888210.9302785,1.2579,0.0793,0.0591,-1.4884555279818068,0.3262,-0.0055,0.0101,0.0012,0.0,-0.0337
1788888211.0293355,1788888210.980812,1.2593,0.0627,0.0591,-1.4902989269840416,0.3262,-0.0055,0.0101,0.0012,0.0,-0.0337
1788888211.0782907,1788888211.0308614,1.2605,0.0464,0.0591,-1.4918594880055778,0.3262,-0.0055,0.0101,0.0011,0.0,-0.0337
1788888211.1274297,1788888211.0807447,1.2618,0.0305,0.0591,-1.493553556919438,0.3262,-0.0055,0.0101,0.0011,0.0,-0.0337
1788888211.1784563,1788888211.1301332,1.263,0.0142,0.0591,-1.4935514547635493,0.3263,0.0,0.0101,-0.0003,0.0,0.0
1788888211.2291582,1788888211.1809065,1.2643,-0.0024,0.0591,-1.4935514547635493,0.3263,0.0,0.0101,-0.0003,0.0,0.0
1788888211.2774544,1788888211.2305415,1.2655,-0.0184,0.0591,-1.4935514547635493,0.3263,0.0,0.0101,-0.0002,0.0,0.0
1788888211.3295906,1788888211.2808478,1.2668,-0.035,0.0591,-1.4935514547635493,0.3263,0.0,0.0101,-0.0002,0.0,0.0
1788888211.3786829,1788888211.3308957,1.2681,-0.0512,0.0591,-1.4935514547635493,0.3263,0.0,0.0101,-0.0002,0.0,0.0
1788888211.4273155,1788888211.3802214,1.2693,-0.0672,0.0591,-1.4935514547635493,0.3263,0.0,0.0101,-0.0001,0.0,0.0
1788888211.4782052,1788888211.43146,1.2706,-0.0838,0.0591,-1.4935514547635493,0.3263,0.0,0.0101,-0.0001,0.0,0.0
1788888211.5272915,1788888211.4805791,1.2718,-0.0997,0.0591,-1.4949695107842973,0.3262,-0.0055,0.0101,0.0012,0.0,-0.0337
