bag_time,time,speed,steering,acceleration,jerk,steering_angle_velocity
1788888200.9205391,1788888200.9202847,0.27399998903274536,0.07999999821186066,0.0,0.0,0.0
1788888201.008518,1788888201.0084124,0.27399998903274536,0.1396266669034958,0.0,0.0,0.0
1788888201.060488,1788888201.06031,0.27399998903274536,0.1396266669034958,0.0,0.0,0.0
1788888201.1119645,1788888201.1117616,0.27399998903274536,0.1396266669034958,0.0,0.0,0.0
1788888201.1622574,1788888201.1620967,0.27399998903274536,0.1396266669034958,0.0,0.0,0.0
1788888201.2099452,1788888201.2098117,0.27399998903274536,0.1396266669034958,0.0,0.0,0.0
1788888201.2635524,1788888201.2633197,0.27399998903274536,0.1396266669034958,0.0,0.0,0.0
1788888201.312274,1788888201.3120291,0.27399998903274536,0.1396266669034958,0.0,0.0,0.0
1788888201.3627353,1788888201.3623855,0.27399998903274536,0.1396266669034958,0.0,0.0,0.0
1788888201.4109776,1788888201.4108171,0.27399998903274536,0.1396266669034958,0.0,0.0,0.0
1788888201.4616134,1788888201.4613988,0.27399998903274536,0.1396266669034958,0.0,0.0,0.0
1788888201.8281484,1788888201.828053,0.27399998903274536,0.1396266669034958,0.0,0.0,0.0
1788888201.8358963,1788888201.8358061,0.27399998903274536,0.1396266669034958,0.0,0.0,0.0
1788888201.8864331,1788888201.8862448,0.27399998903274536,0.1396266669034958,0.0,0.0,0.0
1788888201.9375124,1788888201.93737,0.2879999876022339,0.10471999645233154,0.0,0.0,0.0
1788888201.9876432,1788888201.9874458,0.2879999876022339,0.10471999645233154,0.0,0.0,0.0
1788888202.0383315,1788888202.0381286,0.2879999876022339,0.10471999645233154,0.0,0.0,0.0
1788888202.0881984,1788888202.0879302,0.2879999876022339,0.10471999645233154,0.0,0.0,0.0
1788888202.136252,1788888202.1361442,0.2879999876022339,0.10471999645233154,0.0,0.0,0.0
1788888202.185956,1788888202.185827,0.2879999876022339,0.10471999645233154,0.0,0.0,0.0
1788888202.2379436,1788888202.2377996,0.2879999876022339,0.10471999645233154,0.0,0.0,0.0
1788888202.2862754,1788888202.286047,0.2879999876022339,0.10471999645233154,0.0,0.0,0.0
1788888202.3385062,1788888202.3383617,0.2879999876022339,0.10471999645233154,0.0,0.0,0.0
1788888202.3862946,1788888202.386149,0.2879999876022339,0.10471999645233154,0.0,0.0,0.0
1788888202.437285,1788888202.4371502,0.2879999876022339,0.10471999645233154,0.0,0.0,0.0
1788888202.4889922,1788888202.4887767,0.2879999876022339,0.10471999645233154,0.0,0.0,0.0
1788888202.5357335,1788888202.5355957,0.2879999876022339,0.10471999645233154,0.0,0.0,0.0
1788888202.584751,1788888202.584624,0.2879999876022339,0.10471999645233154,0.0,0.0,0.0
1788888202.6360917,1788888202.6359828,0.3019999861717224,0.0698133334517479,0.0,0.0,0.0
1788888202.6890998,1788888202.6889317,0.3019999861717224,0.0698133334517479,0.0,0.0,0.0
1788888202.7381449,1788888202.7380085,0.3019999861717224,0.0698133334517479,0.0,0.0,0.0
1788888202.787336,1788888202.7871227,0.3019999861717224,0.0698133334517479,0.0,0.0,0.0
1788888202.837368,1788888202.8372338,0.3019999861717224,0.0698133334517479,0.0,0.0,0.0
1788888202.8863447,1788888202.8861928,0.3019999861717224,0.0698133334517479,0.0,0.0,0.0
1788888202.9364362,1788888202.936333,0.3019999861717224,0.0698133334517479,0.0,0.0,0.0
1788888202.9856544,1788888202.9854097,0.3019999861717224,0.0698133334517479,0.0,0.0,0.0
1788888203.0384462,1788888203.0381722,0.3160000145435333,0.03490666672587395,0.0,0.0,0.0
1788888203.0900948,1788888203.0898838,0.3160000145435333,0.03490666672587395,0.0,0.0,0.0
1788888203.1383078,1788888203.1381822,0.3160000145435333,0.03490666672587395,0.0,0.0,0.0
1788888203.1865895,1788888203.1864016,0.3160000145435333,0.03490666672587395,0.0,0.0,0.0
1788888203.2363198,1788888203.236188,0.3160000145435333,0.03490666672587395,0.0,0.0,0.0
1788888203.2872143,1788888203.2869992,0.3160000145435333,0.03490666672587395,0.0,0.0,0.0
1788888203.3357189,1788888203.3356123,0.3160000145435333,0.03490666672587395,0.0,0.0,0.0
1788888203.3870544,1788888203.3868809,0.3160000145435333,0.03490666672587395,0.0,0.0,0.0
1788888203.4367924,1788888203.4366698,0.3160000145435333,0.03490666672587395,0.0,0.0,0.0
1788888203.4878497,1788888203.4876199,0.3160000145435333,0.03490666672587395,0.0,0.0,0.0
1788888203.5365126,1788888203.5363653,0.3160000145435333,0.03490666672587395,0.0,0.0,0.0
1788888203.5861309,1788888203.5859463,0.3160000145435333,0.03490666672587395,0.0,0.0,0.0
1788888203.6365008,1788888203.636373,0.3160000145435333,0.03490666672587395,0.0,0.0,0.0
1788888203.6865726,1788888203.686374,0.33000001311302185,0.0,0.0,0.0,0.0
1788888203.7369933,1788888203.7368388,0.33000001311302185,0.0,0.0,0.0,0.0
1788888203.7870991,1788888203.7868822,0.33000001311302185,0.0,0.0,0.0,0.0
1788888203.837132,1788888203.836954,0.33000001311302185,0.0,0.0,0.0,0.0
1788888203.8862774,1788888203.886116,0.33000001311302185,0.0,0.0,0.0,0.0
1788888203.9369378,1788888203.936796,0.33000001311302185,0.0,0.0,0.0,0.0
1788888203.9863942,1788888203.9861066,0.33000001311302185,0.0,0.0,0.0,0.0
1788888204.0367227,1788888204.0365531,0.33000001311302185,0.0,0.0,0.0,0.0
1788888204.0880501,1788888204.087819,0.33000001311302185,0.0,0.0,0.0,0.0
1788888204.1366231,1788888204.1364956,0.33000001311302185,0.0,0.0,0.0,0.0
1788888204.1864712,1788888204.186259,0.33000001311302185,0.0,0.0,0.0,0.0
1788888204.2383525,1788888204.2381089,0.33000001311302185,0.0,0.0,0.0,0.0
1788888204.2868757,1788888204.2866826,0.33000001311302185,0.0,0.0,0.0,0.0
1788888204.3369153,1788888204.3367982,0.33000001311302185,0.0,0.0,0.0,0.0
1788888204.389077,1788888204.388863,0.33000001311302185,0.0,0.0,0.0,0.0
1788888204.4369278,1788888204.436791,0.33000001311302185,0.0,0.0,0.0,0.0
1788888204.4884121,1788888204.488159,0.33000001311302185,0.0,0.0,0.0,0.0
1788888204.5362983,1788888204.5361874,0.33000001311302185,0.0,0.0,0.0,0.0
1788888204.5874493,1788888204.587274,0.33000001311302185,0.0,0.0,0.0,0.0
1788888204.6364787,1788888204.6363578,0.33000001311302185,0.0,0.0,0.0,0.0
1788888204.6872733,1788888204.687061,0.33000001311302185,0.0,0.0,0.0,0.0
1788888204.7364404,1788888204.7363117,0.33000001311302185,0.0,0.0,0.0,0.0
1788888204.786082,1788888204.7859092,0.33000001311302185,0.0,0.0,0.0,0.0
1788888204.836973,1788888204.8368478,0.33000001311302185,0.0,0.0,0.0,0.0
1788888204.88723,1788888204.887027,0.33000001311302185,0.0,0.0,0.0,0.0
1788888204.9359257,1788888204.935773,0.33000001311302185,0.0,0.0,0.0,0.0
1788888204.988227,1788888204.987985,0.3160000145435333,-0.03490666672587395,0.0,0.0,0.0
1788888205.03581,1788888205.0356889,0.3160000145435333,-0.03490666672587395,0.0,0.0,0.0
1788888205.0867693,1788888205.0865793,0.3160000145435333,-0.03490666672587395,0.0,0.0,0.0
1788888205.1384974,1788888205.138332,0.3160000145435333,-0.03490666672587395,0.0,0.0,0.0
1788888205.1867425,1788888205.1864402,0.3160000145435333,-0.03490666672587395,0.0,0.0,0.0
1788888205.2366567,1788888205.2365189,0.3160000145435333,-0.03490666672587395,0.0,0.0,0.0
1788888205.2866857,1788888205.2864575,0.33000001311302185,0.0,0.0,0.0,0.0
1788888205.3362455,1788888205.3361316,0.33000001311302185,0.0,0.0,0.0,0.0
1788888205.3849378,1788888205.3847702,0.33000001311302185,0.0,0.0,0.0,0.0
1788888205.436022,1788888205.4358146,0.33000001311302185,0.0,0.0,0.0,0.0
1788888205.4864562,1788888205.4862266,0.33000001311302185,0.0,0.0,0.0,0.0
1788888205.5354068,1788888205.5353122,0.33000001311302185,0.0,0.0,0.0,0.0
1788888205.5864267,1788888205.5862503,0.33000001311302185,0.0,0.0,0.0,0.0
1788888205.635424,1788888205.6352725,0.3160000145435333,-0.03490666672587395,0.0,0.0,0.0
1788888205.6863306,1788888205.6859891,0.3160000145435333,-0.03490666672587395,0.0,0.0,0.0
1788888205.73799,1788888205.7378528,0.3160000145435333,-0.03490666672587395,0.0,0.0,0.0
1788888205.7861793,1788888205.7859833,0.3160000145435333,-0.03490666672587395,0.0,0.0,0.0
1788888205.836878,1788888205.8367481,0.3160000145435333,-0.03490666672587395,0.0,0.0,0.0
1788888205.885902,1788888205.885692,0.3160000145435333,-0.03490666672587395,0.0,0.0,0.0
1788888205.9378011,1788888205.9375427,0.3160000145435333,-0.03490666672587395,0.0,0.0,0.0
1788888205.987247,1788888205.9870553,0.3160000145435333,-0.03490666672587395,0.0,0.0,0.0
1788888206.0351923,1788888206.0350869,0.3160000145435333,-0.03490666672587395,0.0,0.0,0.0
1788888206.0871267,1788888206.0869312,0.3160000145435333,-0.03490666672587395,0.0,0.0,0.0
1788888206.1378434,1788888206.1376877,0.33000001311302185,0.0,0.0,0.0,0.0
1788888206.1867023,1788888206.1864743,0.33000001311302185,0.0,0.0,0.0,0.0
1788888206.235893,1788888206.235779,0.33000001311302185,0.0,0.0,0.0,0.0
1788888206.2883074,1788888206.2881134,0.33000001311302185,0.0,0.0,0.0,0.0
1788888206.3378918,1788888206.3377588,0.33000001311302185,0.0,0.0,0.0,0.0
1788888206.3872595,1788888206.3870423,0.33000001311302185,0.0,0.0,0.0,0.0
1788888206.43632,1788888206.436195,0.3160000145435333,-0.03490666672587395,0.0,0.0,0.0
1788888206.4864552,1788888206.4862487,0.3160000145435333,-0.03490666672587395,0.0,0.0,0.0
1788888206.5433452,1788888206.5430665,0.3160000145435333,-0.03490666672587395,0.0,0.0,0.0
1788888206.5910444,1788888206.5908237,0.3160000145435333,-0.03490666672587395,0.0,0.0,0.0
1788888206.6404364,1788888206.6401832,0.3160000145435333,-0.03490666672587395,0.0,0.0,0.0
1788888206.6913242,1788888206.691078,0.3160000145435333,-0.03490666672587395,0.0,0.0,0.0
1788888206.7432473,1788888206.7430353,0.3160000145435333,-0.03490666672587395,0.0,0.0,0.0
1788888206.793991,1788888206.7937713,0.3160000145435333,-0.03490666672587395,0.0,0.0,0.0
1788888206.8449304,1788888206.844773,0.3160000145435333,-0.03490666672587395,0.0,0.0,0.0
