bag_time,time,value
1788888201.827434,1788888201.827434,0
1788888201.8787687,1788888201.8787687,0
1788888201.929863,1788888201.929863,0
1788888201.9796634,1788888201.9796634,0
1788888202.0309753,1788888202.0309753,0
1788888202.0807796,1788888202.0807796,0
1788888202.128645,1788888202.128645,0
1788888202.1789722,1788888202.1789722,0
1788888202.2304468,1788888202.2304468,0
1788888202.278812,1788888202.278812,0
1788888202.3309162,1788888202.3309162,0
1788888202.378845,1788888202.378845,0
1788888202.4295619,1788888202.4295619,0
1788888202.4802787,1788888202.4802787,0
1788888202.528395,1788888202.528395,0
1788888202.5772343,1788888202.5772343,0
1788888202.6287887,1788888202.6287887,0
1788888202.6816807,1788888202.6816807,0
1788888202.7306032,1788888202.7306032,0
1788888202.7797332,1788888202.7797332,0
1788888202.8296063,1788888202.8296063,0
1788888202.8786082,1788888202.8786082,0
1788888202.9290404,1788888202.9290404,0
1788888202.9776568,1788888202.9776568,0
1788888203.028753,1788888203.028753,0
1788888203.0826542,1788888203.0826542,0
1788888203.130927,1788888203.130927,0
1788888203.1790905,1788888203.1790905,0
1788888203.2286458,1788888203.2286458,0
1788888203.2797735,1788888203.2797735,0
1788888203.3285656,1788888203.3285656,0
1788888203.3795028,1788888203.3795028,0
1788888203.4291334,1788888203.4291334,0
1788888203.4799428,1788888203.4799428,0
1788888203.5287654,1788888203.5287654,0
1788888203.5786543,1788888203.5786543,0
1788888203.6289895,1788888203.6289895,0
1788888203.6788437,1788888203.6788437,0
1788888203.7295609,1788888203.7295609,0
1788888203.7797287,1788888203.7797287,0
1788888203.8296232,1788888203.8296232,0
1788888203.8788254,1788888203.8788254,0
1788888203.9291883,1788888203.9291883,0
1788888203.9786704,1788888203.9786704,0
1788888204.028639,1788888204.028639,0
1788888204.0805368,1788888204.0805368,0
1788888204.1289344,1788888204.1289344,0
1788888204.1786187,1788888204.1786187,0
1788888204.230908,1788888204.230908,0
1788888204.2795591,1788888204.2795591,0
1788888204.3294933,1788888204.3294933,0
