bag_time,time,value
1788885219.6428387,1788885219.6428387,"{""packet_sequence"":2,""bridge_arrival_monotonic_ns"":7921781139883,""request_monotonic_ns"":7921695688033,""simulation_time_s"":null,""simulation_frame"":null}"
1788885219.6937103,1788885219.6937103,"{""packet_sequence"":3,""bridge_arrival_monotonic_ns"":7921831957679,""request_monotonic_ns"":7921785336592,""simulation_time_s"":null,""simulation_frame"":null}"
1788885219.7444537,1788885219.7444537,"{""packet_sequence"":4,""bridge_arrival_monotonic_ns"":7921882768490,""request_monotonic_ns"":7921836041905,""simulation_time_s"":null,""simulation_frame"":null}"
1788885219.7944324,1788885219.7944324,"{""packet_sequence"":5,""bridge_arrival_monotonic_ns"":7921932746876,""request_monotonic_ns"":7921886260423,""simulation_time_s"":null,""simulation_frame"":null}"
1788885219.8437598,1788885219.8437598,"{""packet_sequence"":6,""bridge_arrival_monotonic_ns"":7921982061682,""request_monotonic_ns"":7921935331119,""simulation_time_s"":null,""simulation_frame"":null}"
1788885219.8929062,1788885219.8929062,"{""packet_sequence"":7,""bridge_arrival_monotonic_ns"":7922031164960,""request_monotonic_ns"":7921985302071,""simulation_time_s"":null,""simulation_frame"":null}"
1788885219.9467752,1788885219.9467752,"{""packet_sequence"":8,""bridge_arrival_monotonic_ns"":7922084925293,""request_monotonic_ns"":7922035386756,""simulation_time_s"":null,""simulation_frame"":null}"
1788885220.003582,1788885220.003582,"{""packet_sequence"":9,""bridge_arrival_monotonic_ns"":7922141911117,""request_monotonic_ns"":7922089695401,""simulation_time_s"":null,""simulation_frame"":null}"
1788885220.0542066,1788885220.0542066,"{""packet_sequence"":10,""bridge_arrival_monotonic_ns"":7922192505503,""request_monotonic_ns"":7922144588195,""simulation_time_s"":null,""simulation_frame"":null}"
1788885220.1199589,1788885220.1199589,"{""packet_sequence"":11,""bridge_arrival_monotonic_ns"":7922258302791,""request_monotonic_ns"":7922210357650,""simulation_time_s"":null,""simulation_frame"":null}"
1788885220.1706748,1788885220.1706748,"{""packet_sequence"":12,""bridge_arrival_monotonic_ns"":7922308945618,""request_monotonic_ns"":7922261321973,""simulation_time_s"":null,""simulation_frame"":null}"
1788885220.2193372,1788885220.2193372,"{""packet_sequence"":13,""bridge_arrival_monotonic_ns"":7922357682619,""request_monotonic_ns"":7922312042647,""simulation_time_s"":null,""simulation_frame"":null}"
1788885220.2667646,1788885220.2667646,"{""packet_sequence"":14,""bridge_arrival_monotonic_ns"":7922404987415,""request_monotonic_ns"":7922359891376,""simulation_time_s"":null,""simulation_frame"":null}"
1788885220.319314,1788885220.319314,"{""packet_sequence"":15,""bridge_arrival_monotonic_ns"":7922457655684,""request_monotonic_ns"":7922411174859,""simulation_time_s"":null,""simulation_frame"":null}"
1788885220.367521,1788885220.367521,"{""packet_sequence"":16,""bridge_arrival_monotonic_ns"":7922505835597,""request_monotonic_ns"":7922459979918,""simulation_time_s"":null,""simulation_frame"":null}"
1788885220.4182894,1788885220.4182894,"{""packet_sequence"":17,""bridge_arrival_monotonic_ns"":7922556624018,""request_monotonic_ns"":7922511204160,""simulation_time_s"":null,""simulation_frame"":null}"
1788885220.4685476,1788885220.4685476,"{""packet_sequence"":18,""bridge_arrival_monotonic_ns"":7922606811589,""request_monotonic_ns"":7922561101475,""simulation_time_s"":null,""simulation_frame"":null}"
1788885220.517574,1788885220.517574,"{""packet_sequence"":19,""bridge_arrival_monotonic_ns"":7922655867129,""request_monotonic_ns"":7922610819892,""simulation_time_s"":null,""simulation_frame"":null}"
1788885220.5685575,1788885220.5685575,"{""packet_sequence"":20,""bridge_arrival_monotonic_ns"":7922706843194,""request_monotonic_ns"":7922660103332,""simulation_time_s"":null,""simulation_frame"":null}"
1788885220.6184082,1788885220.6184082,"{""packet_sequence"":21,""bridge_arrival_monotonic_ns"":7922756750167,""request_monotonic_ns"":7922710121193,""simulation_time_s"":null,""simulation_frame"":null}"
1788885220.6689963,1788885220.6689963,"{""packet_sequence"":22,""bridge_arrival_monotonic_ns"":7922807277297,""request_monotonic_ns"":7922759821076,""simulation_time_s"":null,""simulation_frame"":null}"
1788885220.7185566,1788885220.7185566,"{""packet_sequence"":23,""bridge_arrival_monotonic_ns"":7922856864678,""request_monotonic_ns"":7922811056870,""simulation_time_s"":null,""simulation_frame"":null}"
1788885220.7685719,1788885220.7685719,"{""packet_sequence"":24,""bridge_arrival_monotonic_ns"":7922906871168,""request_monotonic_ns"":7922859973609,""simulation_time_s"":null,""simulation_frame"":null}"
1788885220.8166227,1788885220.8166227,"{""packet_sequence"":25,""bridge_arrival_monotonic_ns"":7922954946203,""request_monotonic_ns"":7922909782587,""simulation_time_s"":null,""simulation_frame"":null}"
1788885220.869468,1788885220.869468,"{""packet_sequence"":26,""bridge_arrival_monotonic_ns"":7923007778461,""request_monotonic_ns"":7922960235257,""simulation_time_s"":null,""simulation_frame"":null}"
1788885220.917888,1788885220.917888,"{""packet_sequence"":27,""bridge_arrival_monotonic_ns"":7923056186523,""request_monotonic_ns"":7923010054434,""simulation_time_s"":null,""simulation_frame"":null}"
1788885220.9677956,1788885220.9677956,"{""packet_sequence"":28,""bridge_arrival_monotonic_ns"":7923106067667,""request_monotonic_ns"":7923060298121,""simulation_time_s"":null,""simulation_frame"":null}"
1788885221.017872,1788885221.017872,"{""packet_sequence"":29,""bridge_arrival_monotonic_ns"":7923156188379,""request_monotonic_ns"":7923110099094,""simulation_time_s"":null,""simulation_frame"":null}"
1788885221.0749576,1788885221.0749576,"{""packet_sequence"":30,""bridge_arrival_monotonic_ns"":7923212515816,""request_monotonic_ns"":7923161030581,""simulation_time_s"":null,""simulation_frame"":null}"
1788885221.1278205,1788885221.1278205,"{""packet_sequence"":31,""bridge_arrival_monotonic_ns"":7923266068661,""request_monotonic_ns"":7923215716198,""simulation_time_s"":null,""simulation_frame"":null}"
1788885221.1953893,1788885221.1953893,"{""packet_sequence"":32,""bridge_arrival_monotonic_ns"":7923333684400,""request_monotonic_ns"":7923285604754,""simulation_time_s"":null,""simulation_frame"":null}"
1788885221.250031,1788885221.250031,"{""packet_sequence"":33,""bridge_arrival_monotonic_ns"":7923388387691,""request_monotonic_ns"":7923338432646,""simulation_time_s"":null,""simulation_frame"":null}"
1788885221.2992249,1788885221.2992249,"{""packet_sequence"":34,""bridge_arrival_monotonic_ns"":7923437591813,""request_monotonic_ns"":7923390584204,""simulation_time_s"":null,""simulation_frame"":null}"
1788885221.3468223,1788885221.3468223,"{""packet_sequence"":35,""bridge_arrival_monotonic_ns"":7923484967845,""request_monotonic_ns"":7923439805028,""simulation_time_s"":null,""simulation_frame"":null}"
1788885221.394648,1788885221.394648,"{""packet_sequence"":36,""bridge_arrival_monotonic_ns"":7923532993780,""request_monotonic_ns"":7923487887709,""simulation_time_s"":null,""simulation_frame"":null}"
1788885221.4434745,1788885221.4434745,"{""packet_sequence"":37,""bridge_arrival_monotonic_ns"":7923581803890,""request_monotonic_ns"":7923535130791,""simulation_time_s"":null,""simulation_frame"":null}"
1788885221.49361,1788885221.49361,"{""packet_sequence"":38,""bridge_arrival_monotonic_ns"":7923631975383,""request_monotonic_ns"":7923585113348,""simulation_time_s"":null,""simulation_frame"":null}"
1788885221.5427456,1788885221.5427456,"{""packet_sequence"":39,""bridge_arrival_monotonic_ns"":7923681070530,""request_monotonic_ns"":7923635047824,""simulation_time_s"":null,""simulation_frame"":null}"
1788885221.5928605,1788885221.5928605,"{""packet_sequence"":40,""bridge_arrival_monotonic_ns"":7923731146422,""request_monotonic_ns"":7923685114650,""simulation_time_s"":null,""simulation_frame"":null}"
1788885221.6439145,1788885221.6439145,"{""packet_sequence"":41,""bridge_arrival_monotonic_ns"":7923782184626,""request_monotonic_ns"":7923735252860,""simulation_time_s"":null,""simulation_frame"":null}"
