bag_time,time,speed,steering,acceleration,jerk,steering_angle_velocity
1788885219.5541778,1788885219.5540018,1.8278005123138428,0.07999999821186066,0.0,0.0,0.0
1788885219.6448367,1788885219.6447287,1.7795193195343018,0.1364012360572815,0.0,0.0,0.0
1788885219.6960802,1788885219.6959908,1.7795225381851196,0.1364000141620636,0.0,0.0,0.0
1788885219.7472792,1788885219.7471688,1.7993990182876587,0.13548679649829865,0.0,0.0,0.0
1788885219.7969723,1788885219.7968519,1.8467326164245605,0.1332402229309082,0.0,0.0,0.0
1788885219.8458443,1788885219.8457408,1.8783378601074219,0.12740458548069,0.0,0.0,0.0
1788885219.894933,1788885219.8947685,1.8884737491607666,0.11679033190011978,0.0,0.0,0.0
1788885219.9518297,1788885219.9504066,1.9022079706192017,0.10240775346755981,0.0,0.0,0.0
1788885220.0062745,1788885220.006187,1.921113133430481,0.0826103463768959,0.0,0.0,0.0
1788885220.0568216,1788885220.0567112,1.9237183332443237,0.05892331898212433,0.0,0.0,0.0
1788885220.1229675,1788885220.1228588,1.8893449306488037,0.021364977583289146,0.0,0.0,0.0
1788885220.1731374,1788885220.1730525,1.8455893993377686,-0.01705501228570938,0.0,0.0,0.0
1788885220.2216623,1788885220.2215352,1.7818355560302734,-0.05505790561437607,0.0,0.0,0.0
1788885220.269112,1788885220.2690263,1.7652695178985596,-0.09572822600603104,0.0,0.0,0.0
1788885220.321728,1788885220.3215806,1.7281773090362549,-0.1263631284236908,0.0,0.0,0.0
1788885220.3692126,1788885220.3691242,1.7137123346328735,-0.1463785022497177,0.0,0.0,0.0
1788885220.4201057,1788885220.4200082,1.6850930452346802,-0.1571274846792221,0.0,0.0,0.0
1788885220.470899,1788885220.4708133,1.7026262283325195,-0.1583036482334137,0.0,0.0,0.0
1788885220.5196252,1788885220.5195596,1.7386332750320435,-0.15153832733631134,0.0,0.0,0.0
1788885220.570667,1788885220.5705757,1.7981700897216797,-0.1353808492422104,0.0,0.0,0.0
1788885220.6203544,1788885220.6202526,1.8788182735443115,-0.11338745057582855,0.0,0.0,0.0
1788885220.6709616,1788885220.6708214,1.915574550628662,-0.08841028809547424,0.0,0.0,0.0
1788885220.720613,1788885220.7204945,1.9409934282302856,-0.061791714280843735,0.0,0.0,0.0
1788885220.770375,1788885220.7702193,1.9673353433609009,-0.03420647978782654,0.0,0.0,0.0
1788885220.8187795,1788885220.8187034,1.9922564029693604,-0.00810911227017641,0.0,0.0,0.0
1788885220.871636,1788885220.8715484,1.9860844612121582,0.014572322368621826,0.0,0.0,0.0
1788885220.9197178,1788885220.9196563,1.9667240381240845,0.03484656289219856,0.0,0.0,0.0
1788885220.9696155,1788885220.9695144,1.951961874961853,0.05030550807714462,0.0,0.0,0.0
1788885221.0205588,1788885221.0204327,1.941872239112854,0.06087138503789902,0.0,0.0,0.0
1788885221.0786376,1788885221.0782578,1.9376965761184692,0.065244160592556,0.0,0.0,0.0
1788885221.1312609,1788885221.131089,1.936439037322998,0.06656105071306229,0.0,0.0,0.0
1788885221.1989777,1788885221.1987402,1.9437023401260376,0.058954861015081406,0.0,0.0,0.0
1788885221.252168,1788885221.2520924,1.9539790153503418,0.04819321259856224,0.0,0.0,0.0
1788885221.3014457,1788885221.3012872,1.9670308828353882,0.03452526405453682,0.0,0.0,0.0
1788885221.349043,1788885221.3489528,1.982389211654663,0.01844198815524578,0.0,0.0,0.0
1788885221.3967588,1788885221.3966572,1.9979041814804077,0.0021947461646050215,0.0,0.0,0.0
1788885221.4456062,1788885221.4455264,1.9873905181884766,-0.013204594142735004,0.0,0.0,0.0
1788885221.4955854,1788885221.495494,1.97444748878479,-0.026758600026369095,0.0,0.0,0.0
1788885221.544602,1788885221.5444963,1.9641213417053223,-0.03757207468152046,0.0,0.0,0.0
1788885221.5947065,1788885221.594608,1.9570955038070679,-0.044929638504981995,0.0,0.0,0.0
1788885221.6462505,1788885221.646158,1.9532824754714966,-0.04892255738377571,0.0,0.0,0.0
1788885221.6973014,1788885221.6972134,1.9526512622833252,-0.049583643674850464,0.0,0.0,0.0
1788885221.746932,1788885221.746844,1.9553544521331787,-0.046752799302339554,0.0,0.0,0.0
1788885221.7977393,1788885221.7975273,1.9602864980697632,-0.0415879525244236,0.0,0.0,0.0
1788885221.8478255,1788885221.847713,1.9669911861419678,-0.03456684947013855,0.0,0.0,0.0
1788885221.8979957,1788885221.8978958,1.9747800827026367,-0.026410287246108055,0.0,0.0,0.0
1788885221.9482408,1788885221.948068,1.9841501712799072,-0.01659795641899109,0.0,0.0,0.0
1788885221.998174,1788885221.9980435,1.9931358098983765,-0.007188148330897093,0.0,0.0,0.0
1788885222.0473711,1788885222.0472453,1.9984709024429321,0.001601324649527669,0.0,0.0,0.0
1788885222.0969262,1788885222.0968075,1.9915999174118042,0.008796545676887035,0.0,0.0,0.0
