bag_time,time,value
1788885219.64465,1788885219.64465,0
1788885219.6959648,1788885219.6959648,0
1788885219.7471132,1788885219.7471132,0
1788885219.7967882,1788885219.7967882,0
1788885219.8456707,1788885219.8456707,0
1788885219.8949363,1788885219.8949363,0
1788885219.9518585,1788885219.9518585,0
1788885220.006072,1788885220.006072,0
1788885220.0566175,1788885220.0566175,0
1788885220.1229799,1788885220.1229799,0
1788885220.17294,1788885220.17294,0
1788885220.2213728,1788885220.2213728,0
1788885220.2690065,1788885220.2690065,0
1788885220.3214602,1788885220.3214602,0
1788885220.369029,1788885220.369029,0
1788885220.4199166,1788885220.4199166,0
1788885220.4707355,1788885220.4707355,0
1788885220.5194929,1788885220.5194929,0
1788885220.5704958,1788885220.5704958,0
1788885220.620209,1788885220.620209,0
1788885220.6708121,1788885220.6708121,0
1788885220.7203305,1788885220.7203305,0
1788885220.7702034,1788885220.7702034,0
1788885220.8186135,1788885220.8186135,0
1788885220.8715253,1788885220.8715253,0
1788885220.9196076,1788885220.9196076,0
1788885220.9694505,1788885220.9694505,0
1788885221.0202072,1788885221.0202072,0
1788885221.0777123,1788885221.0777123,0
1788885221.1308758,1788885221.1308758,0
1788885221.199856,1788885221.199856,0
1788885221.2520685,1788885221.2520685,0
1788885221.3012645,1788885221.3012645,0
1788885221.3488486,1788885221.3488486,0
1788885221.3966575,1788885221.3966575,0
1788885221.4454572,1788885221.4454572,0
1788885221.4954236,1788885221.4954236,0
1788885221.5444577,1788885221.5444577,0
1788885221.59457,1788885221.59457,0
1788885221.6460779,1788885221.6460779,0
1788885221.6971633,1788885221.6971633,0
1788885221.7467456,1788885221.7467456,0
1788885221.7974744,1788885221.7974744,0
1788885221.8476079,1788885221.8476079,0
1788885221.897812,1788885221.897812,0
1788885221.9480848,1788885221.9480848,0
1788885221.9979897,1788885221.9979897,0
1788885222.047117,1788885222.047117,0
1788885222.096702,1788885222.096702,0
1788885222.1507645,1788885222.1507645,0
1788885222.209597,1788885222.209597,0
1788885222.2727444,1788885222.2727444,0
1788885222.321465,1788885222.321465,0
1788885222.3707845,1788885222.3707845,0
1788885222.4203885,1788885222.4203885,0
1788885222.4694421,1788885222.4694421,0
1788885222.5194387,1788885222.5194387,0
1788885222.5694005,1788885222.5694005,0
1788885222.6196554,1788885222.6196554,0
1788885222.6703439,1788885222.6703439,0
1788885222.71945,1788885222.71945,0
1788885222.7698078,1788885222.7698078,0
1788885222.819656,1788885222.819656,0
1788885222.8691094,1788885222.8691094,0
1788885222.9207282,1788885222.9207282,0
1788885222.9693828,1788885222.9693828,0
1788885223.0206623,1788885223.0206623,0
1788885223.070799,1788885223.070799,0
1788885223.1219192,1788885223.1219192,0
1788885223.170645,1788885223.170645,0
1788885223.2204854,1788885223.2204854,0
1788885223.271706,1788885223.271706,0
1788885223.320003,1788885223.320003,0
1788885223.371459,1788885223.371459,0
1788885223.421449,1788885223.421449,0
1788885223.4698155,1788885223.4698155,0
1788885223.5193605,1788885223.5193605,0
1788885223.569555,1788885223.569555,0
1788885223.6193833,1788885223.6193833,0
1788885223.6696246,1788885223.6696246,0
1788885223.720343,1788885223.720343,0
1788885223.7707484,1788885223.7707484,0
1788885223.8207026,1788885223.8207026,0
1788885223.8704276,1788885223.8704276,0
1788885223.9197185,1788885223.9197185,0
1788885223.9693506,1788885223.9693506,0
