# s_m,x_m,y_m,psi_rad,kappa_radpm,velocity_mps,acceleration_mps2,d_left_m,d_right_m
5.4475592,-4.6244466,-0.2574820,2.74271795,-0.65183594,3.5032880,2.8818681,1.715936,2.620979
5.7285798,-4.8664120,-0.1145645,2.58525980,-0.57688660,3.7239151,2.9300030,1.393215,2.759969
6.0388265,-5.1156000,0.0702552,2.41066860,-0.50931431,3.9632554,2.9573499,1.148417,2.991690
6.3239498,-5.3145910,0.2744557,2.27210935,-0.45970513,4.1716255,2.9681173,0.950829,1.075970
6.5957299,-5.4774040,0.4920709,2.15220475,-0.42059110,4.3612899,2.9731474,0.801625,1.164973
6.8596436,-5.6104729,0.7199812,2.04527154,-0.38847237,4.5380045,2.9757211,0.684457,1.262307
7.1189085,-5.7176313,0.9560646,1.94794628,-0.36135584,4.7051930,2.9771189,0.595038,1.330903
7.3756408,-5.8016489,1.1986600,1.86020596,-0.32143698,4.8651005,2.9779110,0.530187,1.375574
7.6313577,-5.8661808,1.4461004,1.79156664,-0.21499045,5.0192881,2.9783743,0.485771,1.401057
7.8869210,-5.9179281,1.6963699,1.75780387,-0.04934273,5.1687618,2.9786520,0.454394,1.413954
8.1425389,-5.9655785,1.9475072,1.75879763,0.05733024,5.3140577,2.9788214,0.426804,1.423866
8.3983804,-6.0152763,2.1984754,1.77374927,0.05984255,5.4556183,2.9789264,0.396917,1.434483
8.6546974,-6.0677927,2.4493546,1.78053737,-0.00670692,5.5938507,2.9789924,0.364505,1.447995
8.9114323,-6.1192557,2.7008787,1.76470729,-0.11634018,5.7289568,2.9790343,0.333747,1.461284
9.1681766,-6.1635650,2.9537706,1.72377393,-0.20265360,5.8609772,2.9790613,0.310721,1.468066
9.4249080,-6.1959287,3.2084540,1.67034077,-0.22293300,5.9904269,2.9790788,0.300000,1.463667
9.6847034,-6.2142498,3.4676025,1.61231364,-0.21373714,6.1179368,2.9790904,0.303559,1.444278
9.9447026,-6.2179630,3.7275752,1.55783951,-0.20524043,6.2432904,2.9790980,0.321683,1.410623
10.2049196,-6.2077778,3.9875928,1.50542767,-0.19738760,6.3662701,2.9791031,0.353521,1.365744
10.4653733,-6.1842155,4.2469785,1.45497333,-0.19010686,6.4870328,2.9791064,0.396548,1.306268
10.7260685,-6.1477948,4.5051171,1.40627851,-0.18333845,6.6056903,2.9791083,0.454750,1.237919
10.9869738,-6.0990084,4.7614206,1.35910989,-0.17808498,6.7024155,1.9468759,0.525921,1.180536
11.2480770,-6.0382449,5.0153550,1.31277003,-0.17715944,6.7199005,-1.0508244,0.609819,1.136784
11.5094025,-5.9656582,5.2663972,1.26592991,-0.18158701,6.6374705,-3.1478273,0.706488,1.086309
11.7710650,-5.8810584,5.5140061,1.21722682,-0.19040573,6.4819398,-4.6295691,0.815971,1.033483
12.0333081,-5.7839242,5.7575967,1.16554116,-0.20353182,6.2694412,-5.6795896,0.938767,0.991130
12.2965297,-5.6734103,5.9964947,1.10958808,-0.22152221,6.0094726,-6.4218040,1.075950,0.942453
12.5613743,-5.5482422,6.2298948,1.04768783,-0.24551584,5.7082796,-6.8771882,1.229019,0.877982
12.8288765,-5.4065362,6.4567799,0.97767991,-0.27674596,5.3765582,-6.8495891,1.391791,0.800946
13.1008033,-5.2458579,6.6761578,0.89905261,-0.31733501,5.0209512,-6.7512442,1.520956,0.749315
13.3465524,-5.0837119,6.8608232,0.79496988,-0.36459347,4.6842552,-6.3092555,1.638386,0.685037
13.5571201,-4.9302009,7.0049520,0.71254386,-0.40493585,4.4447965,-3.9442504,1.782607,0.612096
13.7395701,-4.7875631,7.1187170,0.63569985,-0.42778250,4.3244760,-1.6992130,1.867049,0.547623
13.9016563,-4.6535840,7.2099393,0.56428186,-0.43560989,4.2854470,-0.3057353,1.939795,0.494082
14.0552786,-4.5208888,7.2873462,0.49610763,-0.43445971,4.2911158,0.6276548,2.070580,0.448227
14.2116280,-4.3808224,7.3568193,0.42801592,-0.42739637,4.3264290,1.2993577,2.212020,0.404879
14.3780996,-4.2267690,7.4199092,0.35448210,-0.41572270,4.3867524,1.8023331,2.204672,0.359722
14.5633509,-4.0510242,7.4784913,0.28762292,-0.40074998,4.4679493,2.1726457,2.209920,0.317411
14.7468625,-3.8732885,7.5241694,0.21506863,-0.38447522,4.5615329,2.4272836,2.102022,0.301682
14.9296041,-3.6935163,7.5569785,0.14599626,-0.36820945,4.6611978,2.5975523,1.962613,0.300000
15.1140116,-3.5102732,7.5776695,0.07931121,-0.35230992,4.7652156,2.7138875,1.868013,0.319092
15.3023073,-3.3221799,7.5863980,0.01423260,-0.33690712,4.8729269,2.7945777,1.785382,0.336083
15.4961065,-3.1284132,7.5828465,-0.04978005,-0.32205748,4.9840030,2.8509906,1.715856,0.336882
15.6961652,-2.9290247,7.5664855,-0.11285875,-0.30781882,5.0979716,2.8904526,1.674965,0.336447
15.9129054,-2.7146482,7.5345633,-0.17076276,-0.29383650,5.2178564,2.9185370,1.642631,0.354725
16.1355584,-2.4965386,7.4898134,-0.23409261,-0.28042074,5.3412133,2.9382047,1.615154,0.377058
16.3571195,-2.2826638,7.4319610,-0.29486039,-0.26815280,5.4620268,2.9511972,1.605013,0.388020
16.5776589,-2.0735644,7.3618536,-0.35270355,-0.25692483,5.5800997,2.9598649,1.612052,0.410230
16.7974086,-1.8694983,7.2803248,-0.40800778,-0.24660982,5.6956043,2.9657175,1.606702,0.453966
17.0167338,-1.6705358,7.1880344,-0.46111833,-0.23709186,5.8088033,2.9697149,1.575319,0.494949
17.2361085,-1.4766111,7.0854749,-0.51223131,-0.22826965,5.9199890,2.9724736,1.556973,0.527163
17.4561612,-1.2875059,6.9729475,-0.56160714,-0.22005021,6.0295389,2.9743962,1.551392,0.550530
17.6776124,-1.1029404,6.8505701,-0.60956010,-0.21235081,6.1378749,2.9757482,1.543290,0.568275
17.9012241,-0.9226416,6.7183032,-0.65634192,-0.20510144,6.2454055,2.9767059,1.549366,0.594215
18.1277752,-0.7463744,6.5759823,-0.70203377,-0.19824418,6.3525014,2.9773885,1.572687,0.632019
18.3579141,-0.5740532,6.4234394,-0.74687640,-0.19173175,6.4594862,2.9778769,1.614329,0.667383
18.5921610,-0.4057502,6.2605109,-0.79111247,-0.18552702,6.5666129,2.9782274,1.651069,0.696058
18.8308350,-0.2417144,6.0871398,-0.83432602,-0.17960675,6.6739610,2.9784790,1.581877,0.719568
19.0759258,-0.0817693,5.9014329,-0.87837122,-0.17390689,6.7824499,2.9786607,1.505210,0.750461
19.3255217,0.0733807,5.7059167,-0.92190367,-0.16845783,6.8912720,2.9787909,1.436523,0.804552
19.5762257,0.2206979,5.5030617,-0.96349643,-0.16332060,6.9988149,2.9788828,1.356548,0.859208
19.8281471,0.3602367,5.2933158,-1.00402451,-0.15846458,7.1052422,2.9789480,1.279842,0.905216
20.0813530,0.4919310,5.0770524,-1.04359096,-0.15386629,7.2106308,2.9789944,1.194121,0.944301
20.3358963,0.6157239,4.8546394,-1.08220453,-0.14950502,7.3150467,2.9790275,1.065602,0.993434
20.5918070,0.7315573,4.6264444,-1.11991362,-0.14536265,7.4185423,2.9790513,0.955333,1.048707
20.8491010,0.8393734,4.3928296,-1.15683818,-0.14142308,7.5211604,2.9790684,0.847764,1.100252
21.1077732,0.9391180,4.1541617,-1.19295867,-0.13767197,7.6229353,2.9790808,0.767411,1.141354
21.3677982,1.0307494,3.9108169,-1.22829727,-0.13409655,7.7238920,2.9790897,0.697901,1.173446
21.6291420,1.1142380,3.6631675,-1.26287370,-0.13068527,7.8240509,2.9790962,0.635560,1.201561
21.8917592,1.1895655,3.4115854,-1.29675624,-0.12742790,7.9234210,2.9791009,0.568775,1.244476
22.1555751,1.2567146,3.1564584,-1.32998242,-0.12431529,8.0220012,2.9791044,0.500139,1.305481
22.4204922,1.3156470,2.8981794,-1.36269535,-0.12133975,8.1197645,2.9791069,0.456496,1.361983
22.6834640,1.3638307,2.6396596,-1.40210339,-0.11856115,8.2143609,2.9791087,0.416232,1.409099
22.9372656,1.4026503,2.3888442,-1.43253147,-0.11596512,8.3057966,2.9791100,0.377397,1.443993
23.1907384,1.4339479,2.1373111,-1.46153523,-0.11348014,8.3962438,2.9791109,0.346070,1.456085
23.4437607,1.4579703,1.8854318,-1.48992588,-0.11110385,8.4855581,2.9791117,0.322043,1.477984
23.6964564,1.4748815,1.6333026,-1.51773142,-0.10882807,8.5738208,2.9791122,0.309533,1.494765
23.9489455,1.4848419,1.3810100,-1.54494555,-0.10664544,8.6611135,2.9791126,0.320013,1.495080
24.2013170,1.4880780,1.1286593,-1.57099887,-0.09952866,8.7474891,2.9791129,0.337052,1.478325
24.4536693,1.4852472,0.8763228,-1.59303742,-0.07493466,8.8330141,2.9791132,0.356514,1.454631
24.7060270,1.4778947,0.6240723,-1.60683793,-0.03446597,8.9177242,2.9791133,0.376971,1.426406
24.9584099,1.4682342,0.3718744,-1.61133624,-0.00095401,9.0016385,2.9791135,0.386946,1.397612
25.2107737,1.4581724,0.1197112,-1.61003182,0.01133594,9.0847764,2.9791136,0.400530,1.395600
25.4631358,1.4485858,-0.1324687,-1.60756715,0.00831113,9.1671582,2.9791137,0.429126,1.394757
25.7155204,1.4394673,-0.3846885,-1.60631519,0.00159891,9.2488160,2.9791137,0.433589,1.396964
25.9679483,1.4305007,-0.6369572,-1.60634485,-0.00210297,9.3297787,2.9791138,0.423118,1.401889
26.2203767,1.4213619,-0.8892200,-1.60752009,-0.00221190,9.4099260,2.9791138,0.411833,1.397827
26.4709761,1.4121916,-1.1396516,-1.60710552,-0.00083398,9.4890763,2.9791138,0.403434,1.420530
26.7214462,1.4030905,-1.3899564,-1.60718114,0.00026129,9.5673894,2.9791138,0.395432,1.449229
26.9719340,1.3939895,-1.6402787,-1.60709305,0.00055159,9.6450703,2.9791138,0.402484,1.480222
27.2224531,1.3849078,-1.8906331,-1.60700740,0.00030387,9.7221386,2.9791138,0.420653,1.509583
27.4730058,1.3758410,-2.1410218,-1.60696555,-0.00006693,9.7986171,2.9791138,0.430120,1.549440
27.7235869,1.3667752,-2.3914388,-1.60700150,-0.00029278,9.8745112,2.9791138,0.438687,1.594883
27.9742026,1.3576990,-2.6418901,-1.60705060,-0.00024967,9.9498386,2.9791138,0.432557,1.640046
28.2248507,1.3486133,-2.8923735,-1.60706656,0.00005754,10.0246076,2.9791137,0.421375,1.672175
28.4755283,1.3395365,-3.1428866,-1.60697995,0.00038492,10.0950256,2.6711742,0.411911,1.688532
28.7262516,1.3304799,-3.3934463,-1.60687258,0.00022828,10.1415990,1.0839457,0.399961,1.705544
28.9770102,1.3214337,-3.6440418,-1.60689537,-0.00079891,10.1456535,-0.7559934,0.387703,1.725341
29.2278207,1.3123448,-3.8946875,-1.60720196,-0.00226003,10.1087198,-2.2231790,0.377737,1.741940
29.4786636,1.3031427,-4.1453615,-1.60777730,-0.00244919,10.0387032,-3.3962643,0.369153,1.759601
29.7295471,1.2938382,-4.3960725,-1.60800525,0.00085301,9.9415617,-4.3356950,0.357763,1.777957
29.9804860,1.2846391,-4.6468426,-1.60692194,0.00773580,9.8218353,-5.0885299,0.347140,1.796335
30.2315017,1.2758981,-4.8977061,-1.60434722,0.01256947,9.6830281,-5.6914962,0.337105,1.812729
30.4826042,1.2677308,-5.1486758,-1.60232564,0.00336067,9.5278678,-6.1737529,0.326965,1.820422
30.7337427,1.2593874,-5.3996757,-1.60574727,-0.03087988,9.3584838,-6.5586040,0.316796,1.828645
30.9848292,1.2489451,-5.6505449,-1.61903989,-0.07498474,9.1765867,-6.8647818,0.306311,1.830788
31.2357671,1.2341210,-5.9010445,-1.64077809,-0.09813601,8.9834599,-7.1075222,0.300000,1.835396
31.4865748,1.2134144,-6.1509961,-1.66613073,-0.10377704,8.7799964,-7.2992892,0.301292,1.828217
31.7373584,1.1862086,-6.4002996,-1.69284815,-0.10900891,8.5667083,-7.4502050,0.308522,1.816310
31.9882814,1.1521612,-6.6489019,-1.72093611,-0.11491017,8.3438359,-7.5639982,0.324258,1.800918
32.2394923,1.1108973,-6.8967007,-1.75063997,-0.12156697,8.1121727,-7.6061375,0.339765,1.771455
32.4912177,1.0619604,-7.1436234,-1.78221723,-0.12904488,7.8736227,-7.5401653,0.363330,1.740911
32.7437195,1.0048193,-7.3895747,-1.81588405,-0.13745195,7.6290338,-7.4725230,0.394450,1.698947
32.9972849,0.9388600,-7.6344111,-1.85193443,-0.14698154,7.3775744,-7.4029805,0.411932,1.643741
33.2523163,0.8633399,-7.8780044,-1.89132545,-0.15787152,7.1185755,-7.3313531,0.419295,1.570863
33.5193812,0.7747236,-8.1299385,-1.93555549,-0.17100731,6.8397094,-7.2542312,0.434284,1.503213
33.7956149,0.6698402,-8.3854860,-1.98444792,-0.18695726,6.5414470,-7.1717452,0.461553,1.410201
34.0697129,0.5529329,-8.6334021,-2.03827657,-0.20576014,6.2354007,-7.0871065,0.500689,1.300667
34.3420853,0.4230419,-8.8728077,-2.09737890,-0.22830544,5.9195251,-6.9997495,0.555172,1.178140
34.6134517,0.2790029,-9.1027914,-2.16306316,-0.25589294,5.5913392,-6.9089880,0.626454,1.061606
34.8848083,0.1192444,-9.3221351,-2.23723450,-0.29053975,5.2473764,-6.8138633,0.716482,0.960999
35.1576799,-0.0584984,-9.5291770,-2.32261538,-0.33560375,4.8823802,-6.7129217,0.824344,0.845210
35.4331706,-0.2548252,-9.7224409,-2.41004111,-0.39662768,4.4911078,-6.6047133,0.939973,0.711159
35.6983922,-0.4628087,-9.8870173,-2.54318315,-0.47934837,4.0852569,-6.4924731,1.081644,0.595199
35.9386765,-0.6688032,-10.0107218,-2.66853720,-0.57774689,3.7211415,-5.3437060,1.264724,0.515131
36.1439424,-0.8568201,-10.0930851,-2.79470258,-0.64910947,3.5106378,-1.8599666,1.466726,0.451907
36.3154633,-1.0213430,-10.1415790,-2.91098475,-0.66817801,3.4601817,-0.0407621,1.721733,0.405888
36.4693881,-1.1729542,-10.1681661,-3.01703021,-0.66020194,3.4810206,0.9946891,1.960792,0.380839
36.6264259,-1.3296096,-10.1791198,-3.12027376,-0.63790524,3.5413342,1.6704957,2.054357,0.384528
36.7986130,-1.5017179,-10.1739143,3.06438632,-0.60669635,3.6312763,2.1343237,2.054154,0.435128
36.9675634,-1.6693237,-10.1526416,2.96327096,-0.57310594,3.7361778,2.4316193,2.097750,0.502304
37.1305976,-1.8282998,-10.1164925,2.87069208,-0.54105262,3.8452558,2.6135303,2.016296,0.553941
37.2985602,-1.9879765,-10.0643888,2.78068819,-0.50989724,3.9609892,2.7343155,1.846752,0.603876
37.4819681,-2.1563694,-9.9917095,2.68926743,-0.47873989,4.0878522,2.8186093,1.593482,0.660709
37.6859219,-2.3351874,-9.8936214,2.59495133,-0.44762547,4.2275388,2.8771999,1.403052,0.723309
37.9093252,-2.5198834,-9.7679377,2.49791892,-0.41739973,4.3779310,2.9162431,1.272115,0.783113
38.1574771,-2.7097656,-9.6081748,2.41685810,-0.38850640,4.5378058,2.9412931,1.179041,0.822453
38.4106705,-2.8912117,-9.4315843,2.32275353,-0.36223222,4.6994979,2.9565698,1.105167,0.845432
38.6614773,-3.0543295,-9.2410676,2.23468860,-0.33938882,4.8550782,2.9653641,1.054853,0.871574
38.9108478,-3.1998072,-9.0385290,2.15249600,-0.31932256,5.0053009,2.9705646,1.026625,0.923408
39.1594543,-3.3282943,-8.8256999,2.07527150,-0.30152650,5.1508897,2.9737118,1.018977,0.962220
39.4077284,-3.4403011,-8.6041270,2.00234468,-0.28561792,5.2923952,2.9756526,1.030767,0.985806
39.6559396,-3.5362938,-8.3752293,1.93337504,-0.27130146,5.4302388,2.9768688,1.061054,0.990367
39.9039776,-3.6180530,-8.1410535,1.87645176,-0.25837910,5.5643739,2.9776401,1.108451,0.984160
40.1499806,-3.6844001,-7.9041663,1.81052749,-0.24669352,5.6946380,2.9781341,1.179191,0.981711
40.3946652,-3.7355866,-7.6648956,1.75149658,-0.23608020,5.8212360,2.9784547,1.270937,0.988644
40.6378894,-3.7726593,-7.4245133,1.69513684,-0.22639632,5.9444313,2.9786655,1.381961,0.988979
40.8799228,-3.7963065,-7.1836378,1.64130763,-0.21751637,6.0645561,2.9788058,1.513927,0.981888
41.1214547,-3.8071690,-6.9423504,1.58960704,-0.20932207,6.1821207,2.9789005,1.612939,0.970170
41.3635812,-3.8057183,-6.7002282,1.53959300,-0.20170399,6.2977837,2.9789651,1.666801,0.958990
41.6076880,-3.7921960,-6.4564962,1.49102218,-0.19456518,6.4122792,2.9790098,1.565987,0.977337
41.8552270,-3.7665970,-6.2102844,1.44352999,-0.18782470,6.5263241,2.9790409,1.418980,1.029220
42.1074719,-3.7286934,-5.9609036,1.39684568,-0.18142092,6.6405080,2.9790628,1.294876,1.085005
42.3653023,-3.6781390,-5.7080780,1.35078115,-0.17531222,6.7552104,2.9790781,1.154921,1.142941
42.6291050,-3.6145972,-5.4520422,1.30525714,-0.16947433,6.8705735,2.9790889,1.021468,1.212419
42.8987838,-3.5378547,-5.1935132,1.26029318,-0.16389553,6.9865275,2.9790965,0.905013,1.288125
43.1738939,-3.4481559,-4.9334369,1.21811372,-0.14497517,7.1028913,2.9791018,0.806549,1.363530
43.4425483,-3.3449191,-4.6854100,1.16653565,-0.09302856,7.2118187,2.9791053,0.736095,1.421574
43.6892441,-3.2453464,-4.4597020,1.14691023,-0.02609559,7.3123561,2.9791076,0.671872,1.465422
43.9323264,-3.1452111,-4.2382027,1.14546389,0.01381568,7.4107595,2.9791093,0.600380,1.505531
44.1724250,-3.0465456,-4.0193136,1.14919718,0.01737603,7.5066714,2.9791105,0.531824,1.547183
44.4099375,-2.9496466,-3.8024663,1.15196886,0.00605154,7.6003584,2.9791114,0.483263,1.579579
44.6450956,-2.8540578,-3.5876125,1.15241439,-0.00237242,7.6919996,2.9791120,0.438937,1.602002
44.8782150,-2.7592707,-3.3746335,1.15170665,-0.00386855,7.7817846,2.9791125,0.389131,1.625097
45.1096978,-2.6650033,-3.1632147,1.15104754,-0.00202472,7.8699272,2.9791128,0.356533,1.649361
45.3400093,-2.5711128,-2.9529103,1.15077420,-0.00048407,7.9566529,2.9791131,0.355437,1.675484
45.5696251,-2.4774692,-2.7432574,1.15072715,-0.00000063,8.0421839,2.9791133,0.365529,1.705853
45.7990511,-2.3839082,-2.5337756,1.15081155,0.00068302,8.1267443,2.9791134,0.381775,1.749771
46.0287664,-2.2902785,-2.3240077,1.15123005,0.00252673,8.2105481,2.9791135,0.387440,1.702266
46.2593241,-2.1964325,-2.1134138,1.15204964,0.00428586,8.2938034,2.9791136,0.387426,1.617251
46.4912303,-2.1022111,-1.9015109,1.15288050,0.00260210,8.3767101,2.9791136,0.394641,1.559511
46.7251151,-2.0073107,-1.6877447,1.15407989,-0.00474807,8.4540903,2.5715103,0.404726,1.512684
46.9662202,-1.9094774,-1.4673806,1.14921488,-0.01349678,8.5007446,0.7467934,0.415053,1.459408
47.2100225,-1.8093777,-1.2450754,1.14635536,-0.01023418,8.4930278,-1.2748497,0.425431,1.395680
47.4560221,-1.7081916,-1.0208496,1.14751015,0.01960561,8.4329858,-2.8433872,0.434835,1.330364
47.7040897,-1.6075644,-0.7941082,1.15871043,0.07094651,8.3306223,-4.0618726,0.613079,1.263901
47.9537113,-1.5101854,-0.5642642,1.18134867,0.11061273,8.1934721,-5.0061918,0.575276,1.192720
48.2043569,-1.4184452,-0.3310112,1.21075807,0.12414956,8.0273410,-5.7350691,0.668268,1.107915
48.4557381,-1.3336563,-0.0943610,1.24272024,0.13026851,7.8365557,-6.2952280,0.547785,1.032951
48.7076968,-1.2565128,0.1454975,1.27647474,0.13762408,7.6242384,-6.7236241,0.615805,0.965048
48.9600904,-1.1876397,0.3883123,1.31229312,0.14638476,7.3925972,-7.0492779,0.683805,0.894550
49.2127672,-1.1277399,0.6337865,1.35056470,0.15675597,7.1438564,-7.2522660,0.742965,0.827018
49.4655660,-1.0776140,0.8815659,1.39176590,0.16890849,6.8820726,-7.2659470,0.792863,0.754135
49.7183312,-1.0381520,1.1312316,1.43626692,0.18303568,6.6111510,-7.1910222,0.843810,0.691920
49.9709283,-1.0103313,1.3822920,1.48456832,0.19953944,6.3318500,-7.1137801,0.886512,0.641779
50.2232626,-0.9951199,1.6341674,1.53636008,0.21906557,6.0430742,-7.0339176,0.920747,0.605464
50.4774955,-0.9941562,1.8883984,1.60060276,0.24264680,5.7419275,-6.9506339,0.941369,0.601083
50.7322492,-1.0101517,2.1426495,1.66630586,0.27166292,5.4266249,-6.8634354,0.946370,0.619544
50.9867857,-1.0437942,2.3949529,1.74010231,0.30799843,5.0964849,-6.7721335,0.934859,0.656874
51.2410712,-1.0972008,2.6435667,1.82439732,0.35476810,4.7486779,-6.6759456,0.889007,0.715498
51.4954583,-1.1730842,2.8863723,1.92266694,0.41725605,4.3786847,-6.5736221,0.819459,0.798508
51.7510342,-1.2752421,3.1206430,2.04069471,0.50534433,3.9787926,-6.4630299,0.739759,0.894861
52.0105555,-1.4098145,3.3425475,2.18954841,0.64050270,3.5341462,-6.3400606,0.641522,0.978287
52.2778088,-1.5822470,3.5467321,2.36814811,0.87519976,3.0233707,-6.1988030,2.838886,1.099675
52.5389206,-1.7917411,3.7025897,2.65251269,1.24805428,2.5317934,-4.2992813,2.744227,1.297234
52.7671083,-2.0050405,3.7836637,2.95563384,1.48461094,2.3213395,0.1484528,2.783638,1.562405
52.9117242,-2.1491750,3.7954540,-3.10987142,1.43871786,2.3580726,1.5248669,3.400110,1.936457
52.9850856,-2.2216609,3.7841537,-2.98303571,1.37165267,2.4150321,1.9245002,1.068539,2.431021
53.0724554,-2.3068731,3.7648573,-2.86205117,1.28866936,2.4915766,2.2160705,1.346397,3.011081
