s_ref_m,x_ref_m,y_ref_m,kappa_ref,ey_m,epsi_rad,u_mps,r_radps,target_mps,delta_rad,qdelta_radps,qv_mps2,left_m,right_m
10.46841846,-5.69442160,3.25718890,-0.071751182,0.50386946,0.002671636,5.99042695,-1.33546388,6.42228155,-0.070713761,0.102571996,2.99999998,0.8038695,0.9597980
10.71766652,-5.71594402,3.50550180,-0.084754290,0.49974497,-0.034392799,6.11793682,-1.30763030,6.55068664,-0.067787323,0.033672292,2.99999997,0.8033036,0.9445335
10.96691458,-5.73222128,3.75421364,-0.084758454,0.48647157,-0.067742622,6.24329036,-1.28137557,6.67691986,-0.065241322,0.087874540,2.99999994,0.8081542,0.9241510
11.21616263,-5.74323747,4.00321396,-0.084948742,0.46480286,-0.098983088,6.36627005,-1.25662276,6.80076229,-0.062721497,0.033704449,2.99999989,0.8183236,0.9009413
11.46541069,-5.74897892,4.25239172,-0.085104064,0.43527023,-0.128259719,6.48703284,-1.23322944,6.92237209,-0.060544648,0.074056363,2.99999973,0.8318178,0.8709974
11.71465875,-5.74944038,4.50163518,-0.084722582,0.39836963,-0.155777270,6.60569029,-1.21107705,7.04186161,-0.058354945,0.035562091,2.99999599,0.8531196,0.8395490
11.96390681,-5.74462941,4.75083265,-0.084678828,0.35453712,-0.181817910,6.70241545,-1.19359953,6.94530260,-0.057610758,0.002163097,-7.99999963,0.8804582,0.8259987
12.21315487,-5.73456035,4.99987312,-0.084730350,0.30407894,-0.207090165,6.71990053,-1.19049380,6.63400838,-0.059508357,-0.099786686,-7.99999984,0.9138976,0.8327051
12.46240293,-5.71925753,5.24864689,-0.083937939,0.24703915,-0.232952284,6.63747050,-1.20527842,6.32092133,-0.062743385,-0.065760979,-7.99999990,0.9535272,0.8392702
12.71165099,-5.69875431,5.49704616,-0.083130161,0.18309132,-0.260805685,6.48193976,-1.23419844,6.00172635,-0.067018699,-0.147509246,-7.99999992,0.9990626,0.8503913
12.96089904,-5.67309378,5.74496580,-0.082885379,0.11154784,-0.291778860,6.26944118,-1.27603079,5.67253176,-0.072835547,-0.135428459,-7.99999992,1.0503153,0.8795824
13.21014710,-5.64232494,5.99230347,-0.082019189,0.03136668,-0.327185578,6.00947255,-1.33123164,5.32930621,-0.080199977,-0.206211563,-7.99999986,1.1073162,0.9110863
13.45939516,-5.60650645,6.23896056,-0.080955617,-0.05896538,-0.368749160,5.70827956,-1.40147305,4.98005187,-0.089889617,-0.221606544,-7.45289674,1.1700539,0.9369476
13.70864322,-5.56570298,6.48484222,-0.079956133,-0.16162164,-0.418601936,5.37655815,-1.48794075,4.66114242,-0.101729257,-0.266658113,-5.80244296,1.2301693,0.9625673
13.95789128,-5.52000938,6.72986230,-0.088605640,-0.27936217,-0.478299730,5.02095116,-1.59332360,4.29770892,-0.117214864,-0.323037190,-7.99999978,1.2415935,1.0286775
14.20713934,-5.46330587,6.97247880,-0.499602847,-0.39567485,-0.489749997,4.68425523,-1.70784887,4.05986290,-0.134697980,-0.358637828,-0.81507713,1.2427113,1.0807116
14.45638739,-5.37722553,7.20620208,-0.587324707,-0.49023733,-0.435232948,4.44479646,-1.79985744,4.10620062,-0.144076168,-0.031932642,2.99999987,1.2923695,1.1023333
14.70563545,-5.25809619,7.42488236,-0.640872034,-0.56137212,-0.358245033,4.32447596,-1.84993513,4.23135773,-0.145891440,-0.056452629,2.99999994,1.3056773,1.1089951
14.95488351,-5.10589639,7.62194971,-0.650074049,-0.61183257,-0.267711018,4.28544698,-1.86678310,4.34494480,-0.144551444,0.135022903,2.99999997,1.3279625,1.1059147
15.20413157,-4.92406774,7.79208160,-0.610100496,-0.64599617,-0.177896731,4.29111583,-1.86431696,4.45306315,-0.141410715,0.038513349,2.99999998,1.4245836,1.0942231
15.45337963,-4.71861264,7.93285059,-0.538646432,-0.66776812,-0.102350736,4.32642900,-1.84910003,4.56232185,-0.137312064,0.183918975,2.99999999,1.5442517,1.0726476
15.70262769,-4.49614082,8.04491949,-0.431043701,-0.68058728,-0.052449401,4.38675243,-1.82367255,4.67825368,-0.132236313,0.082857333,3.00000000,1.5240843,1.0403091
15.95187575,-4.26291156,8.13261007,-0.375606252,-0.68758098,-0.025639010,4.46794931,-1.79053061,4.80064980,-0.126714792,0.186309242,3.00000001,1.5223392,1.0049918
16.20112380,-4.02249753,8.19805865,-0.386635524,-0.69021017,-0.002830786,4.56153293,-1.75379639,4.92282789,-0.121072130,0.089205941,3.00000001,1.4118116,0.9918923
16.45037186,-3.77691354,8.24012986,-0.385346414,-0.68822299,0.024520009,4.66119776,-1.71629706,5.04187301,-0.115776348,0.178558645,3.00000001,1.2743897,0.9882230
16.69961992,-3.52842782,8.25850971,-0.373971218,-0.68108219,0.052652436,4.76521564,-1.67883274,5.15938422,-0.110650677,0.082827456,3.00000001,1.1869312,1.0001740
16.94886798,-3.27930192,8.25373376,-0.353584254,-0.66871188,0.078396891,4.87292692,-1.64172378,5.27670382,-0.105855011,0.162293479,3.00000001,1.1166701,1.0047948
17.19811604,-3.03155195,8.22706305,-0.327954121,-0.65145762,0.099457209,4.98400301,-1.60513547,5.39474816,-0.101193533,0.075023987,3.00000002,1.0643986,0.9883393
17.44736410,-2.78679630,8.18025151,-0.301158048,-0.63002984,0.114852778,5.09797155,-1.56925160,5.51384541,-0.096834267,0.144279849,3.00000002,1.0449351,0.9664773
17.69661216,-2.54584641,8.11657277,-0.185620556,-0.60599429,0.111524846,5.21785641,-1.53319666,5.63765213,-0.092481446,0.069200278,3.00000002,1.0366363,0.9607191
17.94586021,-2.30815403,8.04162570,-0.193283970,-0.58308278,0.094893561,5.34121334,-1.49778702,5.76403179,-0.088409469,0.124825389,3.00000002,1.0320715,0.9601404
18.19510827,-2.07435010,7.95531838,-0.206620956,-0.56329172,0.083949429,5.46202676,-1.46465778,5.88711772,-0.084583063,0.060817809,3.00000002,1.0417217,0.9513121
18.44435633,-1.84529785,7.85710077,-0.219805456,-0.54532129,0.079189593,5.58009969,-1.43366614,6.00696945,-0.081184069,0.109974204,3.00000002,1.0667308,0.9555516
18.69360439,-1.62195805,7.74651456,-0.231653718,-0.52783430,0.080120210,5.69560433,-1.40459195,6.12392601,-0.077953594,0.055117621,3.00000002,1.0788677,0.9818004
18.94285245,-1.40536906,7.62323609,-0.242155872,-0.50962129,0.086108588,5.80880331,-1.37721998,6.23835719,-0.075075203,0.096226595,3.00000002,1.0656982,1.0045706
19.19210051,-1.19661496,7.48711606,-0.251463550,-0.48960538,0.096565936,5.91998904,-1.35135385,6.35062511,-0.072297798,0.051815512,3.00000002,1.0673680,1.0167684
19.44134857,-0.99678237,7.33821097,-0.257418458,-0.46683783,0.110646226,6.02953894,-1.32680128,6.46115399,-0.069812965,0.083285013,3.00000002,1.0845541,1.0173681
19.69059662,-0.80690299,7.17680815,-0.260844588,-0.44053312,0.127343595,6.13787491,-1.30338270,6.57039781,-0.067376336,0.050379938,3.00000002,1.1027568,1.0088085
19.93984468,-0.62789737,7.00342485,-0.260663912,-0.41008353,0.145649267,6.24540552,-1.28094164,6.67878739,-0.065184492,0.071011716,3.00000002,1.1392827,1.0042989
20.18909274,-0.46051905,6.81879129,-0.258121716,-0.37505928,0.164609884,6.35250140,-1.25934643,6.78670899,-0.063004117,0.050178968,3.00000002,1.1976274,1.0070782
20.43834080,-0.30531618,6.62380958,-0.251444677,-0.33521307,0.183241217,6.45948618,-1.23848860,6.89449741,-0.061033908,0.059490315,3.00000002,1.2791158,1.0025963
20.68758886,-0.16260828,6.41950250,-0.242156262,-0.29051046,0.200568532,6.56661286,-1.21828409,7.00241360,-0.059052893,0.050660490,3.00000002,1.3605582,0.9865681
20.93683692,-0.03248522,6.20695504,-0.234410141,-0.24110693,0.216403291,6.67396099,-1.19868845,7.11054193,-0.057260329,0.048809973,3.00000002,1.3407698,0.9606746
21.18608498,0.08573434,5.98754903,-0.122289898,-0.18834401,0.217549183,6.78244991,-1.17951479,7.21981137,-0.055433698,0.051465368,3.00000002,1.3168661,0.9388051
21.43533303,0.19610614,5.76408140,-0.130566772,-0.13581116,0.206307880,6.89127204,-1.16088872,7.32941073,-0.053783365,0.038799966,3.00000002,1.3007116,0.9403633
21.68458109,0.29915226,5.53714284,-0.132390895,-0.08553722,0.197488247,6.99881485,-1.14305066,7.43771759,-0.052128363,0.052960497,3.00000002,1.2710108,0.9447456
21.93382915,0.39465757,5.30692942,-0.133937142,-0.03701519,0.190145786,7.10524220,-1.12592924,7.54489823,-0.050659461,0.029148617,3.00000002,1.2428269,0.9422307
22.18307721,0.48242842,5.07365780,-0.134886300,0.01009065,0.184104780,7.21063077,-1.10947297,7.65103075,-0.049170339,0.055160096,3.00000002,1.2042116,0.9342100
22.43232527,0.56230346,4.83756613,-0.135988157,0.05608247,0.179250917,7.31504669,-1.09363621,7.75618236,-0.047852975,0.019849867,3.00000001,1.1216847,0.9373519
22.68157333,0.63415086,4.59890901,-0.135744662,0.10122356,0.175384925,7.41854229,-1.07837896,7.86040615,-0.046504642,0.057937071,3.00000001,1.0565570,0.9474839
22.93082138,0.69787828,4.35795656,-0.135647331,0.14572925,0.172312895,7.52116038,-1.06366565,7.96374556,-0.045316665,0.010841585,3.00000001,0.9934930,0.9545226
23.18006944,0.75342751,4.11498828,-0.134837523,0.18977755,0.169925115,7.62293527,-1.04946449,8.06623533,-0.044089515,0.061204263,3.00000001,0.9571886,0.9515764
23.42931750,0.80078080,3.87029039,-0.133744701,0.23351225,0.168063649,7.72389196,-1.03574725,8.16790079,-0.043013477,0.002064144,3.00000001,0.9314131,0.9399334
23.67856556,0.83995504,3.62415044,-0.132304599,0.27704416,0.166619331,7.82405091,-1.02248821,8.26876265,-0.041891865,0.064905210,3.00000001,0.9126037,0.9245166
23.92781362,0.87100513,3.37685399,-0.130215096,0.32044810,0.165442751,7.92342097,-1.00966487,8.36882989,-0.040913789,-0.006543621,3.00000001,0.8892233,0.9240278
24.17706168,0.89402045,3.12868046,-0.127669159,0.36375635,0.164375408,8.02200116,-0.99725736,8.46810158,-0.039885145,0.069018402,3.00000001,0.8638955,0.9417250
24.42630974,0.90912081,2.87989949,-0.123646014,0.40693700,0.163165131,8.11976455,-0.98525021,8.56655065,-0.038994106,-0.015076117,3.00000001,0.8634331,0.9550458
24.67555779,0.91665719,2.63077228,-0.010886737,0.44726184,0.148821166,8.21436088,-0.97390407,8.66181038,-0.038069379,0.075963391,3.00000000,0.8634942,0.9618373
24.92480585,0.92108165,2.38156374,-0.021644003,0.48162367,0.123147690,8.30579665,-0.96318269,8.75388733,-0.037297625,-0.026136726,3.00000000,0.8590202,0.9623693
25.17405391,0.92418183,2.13233522,-0.021996908,0.50979040,0.099500246,8.39624378,-0.95280690,8.84496868,-0.036464294,0.081717048,3.00000000,0.8558604,0.9462946
25.42330197,0.92594691,1.88309368,-0.021263935,0.53202848,0.076475660,8.48555805,-0.94277819,8.93490920,-0.035761124,-0.035541702,3.00000000,0.8540716,0.9459556
25.67255003,0.92637202,1.63384625,-0.021819210,0.54850979,0.054055967,8.57382075,-0.93307240,9.02379075,-0.034992794,0.088098519,3.00000000,0.8580431,0.9462557
25.92179809,0.92544811,1.38460018,-0.021640811,0.55940528,0.032268656,8.66111346,-0.92366824,9.11169551,-0.034350408,-0.044979583,2.99999999,0.8794179,0.9356751
26.17104615,0.92316950,1.13536282,-0.021772352,0.56494831,0.011663408,8.74748911,-0.87062587,9.19867675,-0.021839526,0.912862431,2.99999999,0.9020000,0.9133762
26.42029420,0.91952921,0.88614162,-0.022059556,0.56580322,-0.004886499,8.83301413,-0.66189890,9.28480139,0.012104661,1.454511019,2.99999999,0.9223176,0.8888282
26.66954226,0.91452032,0.63694418,-0.022016645,0.56352137,-0.013197834,8.91772415,-0.30735802,9.37010533,0.033406848,0.037051893,2.99999999,0.9404922,0.8628849
26.91879032,0.90813730,0.38777815,-0.022230686,0.56032261,-0.012152894,9.00163853,-0.00858763,9.45460803,0.023787796,-0.723588057,2.99999998,0.9472684,0.8372890
27.16803838,0.90037265,0.13865135,-0.022299079,0.55812122,-0.005293464,9.08477636,0.10298452,9.53832873,0.005410752,-0.592831285,2.99999998,0.9586513,0.8374789
27.41728644,0.89122084,-0.11042834,-0.022370387,0.55780061,0.002752453,9.16715817,0.07618940,9.62128812,-0.005073419,-0.163498599,2.99999997,0.9869271,0.8369566
27.66653450,0.88067587,-0.35945295,-0.022632941,0.55936093,0.009611437,9.24881603,0.01478798,9.70351847,-0.005809736,0.110959241,2.99999997,0.9929504,0.8376027
27.91578256,0.86873055,-0.60841430,-0.022854786,0.56249483,0.015216615,9.32977870,-0.01962023,9.78504876,-0.002298758,0.147576410,2.99999996,0.9856125,0.8393945
28.16503061,0.85537837,-0.85730417,-0.016735274,0.56688268,0.019606683,9.40992596,-0.02081377,9.86575792,0.000595072,0.067078481,2.99999995,0.9787152,0.8309448
28.41427867,0.84103233,-1.10613898,-0.007934129,0.57214162,0.022298328,9.48907632,-0.00791372,9.94546319,0.001388045,-0.007881513,2.99999994,0.9755759,0.8483886
28.66352673,0.82618387,-1.35494433,-0.008141949,0.57796806,0.024230087,9.56738941,0.00249982,10.02432532,0.000844097,-0.033606254,2.99999992,0.9734000,0.8712612
28.91277479,0.81083685,-1.60371942,-0.007761423,0.58429749,0.026313832,9.64507027,0.00532016,10.10255079,0.000081723,-0.024832891,2.99999990,0.9867816,0.8959241
29.16202285,0.79499128,-1.85246325,-0.008140517,0.59115011,0.028402741,9.72213864,0.00295430,10.18015948,-0.000347851,-0.008314882,2.99999987,1.0118033,0.9184325
29.41127091,0.77864603,-2.10117475,-0.008094590,0.59852284,0.030455707,9.79861710,-0.00065587,10.25717412,-0.000412901,0.003291932,2.99999983,1.0286425,0.9509174
29.66051897,0.76180245,-2.34985299,-0.008083966,0.60640033,0.032426872,9.87451122,-0.00289108,10.33360031,-0.000226212,0.011395293,2.99999976,1.0450872,0.9884830
29.90976702,0.74446062,-2.59849699,-0.008202374,0.61477168,0.034388565,9.94983858,-0.00248418,10.40945577,0.000140657,0.017646282,2.99999961,1.0473287,1.0252748
30.15901508,0.72661936,-2.84710565,-0.007972615,0.62363904,0.036380279,10.02460758,0.00057685,10.48474896,0.000507025,0.011526181,2.99999917,1.0450137,1.0485362
30.40826314,0.70828097,-3.09567813,-0.008290545,0.63301834,0.038462530,10.09502563,0.00388582,10.46753526,0.000408882,-0.019505669,-4.40607749,1.0449294,1.0555141
30.65751120,0.68944289,-3.34421324,-0.008047535,0.64292487,0.040575526,10.14159903,0.00231515,10.31391867,-0.000570220,-0.059606146,-7.99999918,1.0428863,1.0626191
30.90675926,0.67010798,-3.59271020,-0.008364639,0.65334537,0.042549300,10.14565349,-0.00810542,10.11612698,-0.002039736,-0.059267638,-7.99999962,1.0410488,1.0719953
31.15600732,0.65027447,-3.84116786,-0.008407591,0.66423000,0.044255821,10.10871979,-0.02284597,9.91795759,-0.002399165,0.030076185,-7.99999977,1.0419668,1.0777103
31.40525537,0.62994256,-4.08958523,-0.007781326,0.67550684,0.045682692,10.03870323,-0.02458672,9.71874150,0.000431731,0.196729304,-7.99999984,1.0446600,1.0840946
31.65450343,0.60911438,-4.33796148,-0.008053523,0.68718526,0.047455955,9.94156173,0.00848020,9.51784643,0.006716487,0.303273962,-7.99999988,1.0449481,1.0907719
31.90375149,0.58778803,-4.58629546,-0.008073729,0.69947652,0.050543563,9.82183525,0.07597978,9.31468098,0.011804830,0.098717292,-7.99999991,1.0466165,1.0968589
32.15299955,0.56596477,-4.83458626,-0.008240375,0.71273376,0.055125499,9.68302805,0.12171050,9.10874433,0.005551057,-0.579610960,-7.99999993,1.0498390,1.0999950
32.40224761,0.54364345,-5.08283278,-0.008033608,0.72707477,0.059153687,9.52786778,0.03201999,8.89958398,-0.021064622,-1.449280561,-7.99999994,1.0540393,1.0933472
32.65149567,0.52082637,-5.33103422,-0.008214219,0.74174392,0.057722279,9.35848378,-0.28898889,8.68678735,-0.062445163,-1.660178511,-7.99999995,1.0585402,1.0869012
32.90074373,0.49751117,-5.57918937,-0.007817078,0.75481422,0.046431699,9.17658667,-0.68810401,8.47002175,-0.065130891,1.432790743,-7.99999995,1.0611255,1.0759741
33.14999178,0.47370100,-5.82729752,-0.008124756,0.76398769,0.026697846,8.98345991,-0.88160091,8.24890800,-0.037154634,0.600277701,-7.99999994,1.0639877,1.0714082
33.39923984,0.44939378,-6.07535746,-0.007655386,0.76775563,0.003344825,8.77999636,-0.91116203,8.02297770,-0.036716305,-0.556380001,-7.99999991,1.0690481,1.0604610
33.64848790,0.42459085,-6.32336833,-0.008016642,0.76549334,-0.021382886,8.56670833,-0.93384751,7.79163616,-0.039165657,0.375298910,-7.99999981,1.0740151,1.0508167
33.89773596,0.39929158,-6.57132906,-0.008141498,0.75685545,-0.047465873,8.34383593,-0.95879160,7.55525008,-0.040927234,-0.482284608,-7.92721578,1.0811136,1.0440622
34.14698402,0.37349716,-6.81923877,-0.007844631,0.74145760,-0.075180127,8.11217268,-0.98617227,7.32110943,-0.043884801,0.277394288,-7.41335997,1.0812222,1.0299975
34.39623208,0.34720762,-7.06709646,-0.007922345,0.71883791,-0.104759470,7.87362273,-1.01605070,7.08859010,-0.046176638,-0.411738788,-7.35002417,1.0821681,1.0220731
34.64548014,0.32042303,-7.31490114,-0.008130753,0.68845796,-0.136408921,7.62903378,-1.04862557,6.85020982,-0.049744681,0.182270438,-7.28162416,1.0829078,1.0104894
34.89472819,0.29314320,-7.56265180,-0.008072881,0.64969191,-0.170461079,7.37757435,-1.08436724,6.60507048,-0.052812280,-0.353430301,-7.21988783,1.0616242,0.9940494
35.14397625,0.26536584,-7.81034718,-0.003399092,0.60178937,-0.207864248,7.11857547,-1.12382034,6.35273103,-0.057312931,0.088638491,-7.13587600,1.0210844,0.9690732
35.39322431,0.23599893,-8.05785484,-0.157388751,0.54352588,-0.231744935,6.83970937,-1.16964033,6.08070863,-0.061746949,-0.296378193,-7.08992838,0.9778103,0.9596866
35.64247237,0.19829363,-8.30422118,-0.149499565,0.47849779,-0.242991171,6.54144699,-1.22297100,5.79042292,-0.068158321,-0.018456896,-6.95124456,0.9400505,0.9317030
35.89172043,0.15145716,-8.54901660,-0.143406399,0.41024829,-0.260307644,6.23540074,-1.28299693,5.49127949,-0.074743128,-0.282948257,-6.98367266,0.9109374,0.8904186
36.14096849,0.09589609,-8.79198145,-0.137901321,0.33698264,-0.284368146,5.91952511,-1.35145976,5.18499905,-0.083683096,-0.119519229,-6.68040559,0.8921544,0.8411577
36.39021655,0.03203118,-9.03289785,-0.131739439,0.25667127,-0.316476366,5.59133919,-1.43078424,4.86220766,-0.093634481,-0.297280678,-6.98881117,0.8831250,0.8049352
36.63946460,-0.03970833,-9.27158873,-0.125774943,0.16679598,-0.358553946,5.24737640,-1.52457140,4.53199958,-0.107228952,-0.246630155,-6.20794428,0.8832784,0.7942032
36.88871266,-0.11889689,-9.50791373,-0.120864156,0.06403206,-0.413318728,4.88238017,-1.63854508,4.16796791,-0.123921851,-0.366934510,-7.23718750,0.8883765,0.7811783
37.13796072,-0.20516261,-9.74174989,-0.244942988,-0.05328428,-0.468427543,4.49110785,-1.78129768,3.79941688,-0.147703263,-0.439020941,-5.38467429,0.8866886,0.7644434
37.38720878,-0.30768416,-9.96879619,-0.534515234,-0.17536077,-0.487230527,4.08525686,-1.95826120,3.38384650,-0.179100254,-0.572823401,-7.99999940,0.9062829,0.7705602
37.63645684,-0.43944799,-10.18011787,-0.682540166,-0.28512950,-0.461591742,3.72114149,-2.14987794,3.22392665,-0.213358323,-0.542258208,2.99999994,0.9795947,0.8002604
37.88570490,-0.60501533,-10.36597246,-0.831455551,-0.37131275,-0.398348901,3.51063776,-2.27878823,3.39417628,-0.222175580,0.282406183,3.00000000,1.0954133,0.8232198
38.13495296,-0.80495988,-10.51401674,-0.905087654,-0.43073368,-0.295717390,3.46018168,-2.31201733,3.54296606,-0.218272826,-0.157405303,3.00000001,1.2909997,0.8366219
38.38420101,-1.03267942,-10.61418065,-0.852128697,-0.46755321,-0.180149922,3.48102061,-2.29817657,3.67755880,-0.210771163,0.507851261,3.00000001,1.4932392,0.8483918
