s_ref_m,x_ref_m,y_ref_m,kappa_ref,ey_m,epsi_rad,u_mps,r_radps,target_mps,delta_rad,qdelta_radps,qv_mps2,left_m,right_m
9.47142622,-5.56899002,2.26825807,-0.058095581,0.11748474,-0.053783154,4.78432157,0.02589092,4.94809457,-0.001541246,-0.127509554,0.45521542,0.8486260,0.9827740
9.72067428,-5.60571431,2.51478383,-0.057698894,0.10585282,-0.038876420,4.82133432,-0.00784001,4.96759383,-0.005027616,-0.005280678,0.28984067,0.8311928,0.9813074
9.96992234,-5.63886934,2.76181494,-0.058338922,0.09776282,-0.025629874,4.85010700,-0.03909109,4.97830118,-0.005445244,-0.010839122,0.12239617,0.8179827,0.9770478
10.21917040,-5.66844242,3.00930041,-0.058050564,0.09280880,-0.013894252,4.87058097,-0.06836259,4.98007706,-0.008693664,-0.115372095,-0.05395311,0.8089480,0.9698390
10.46841846,-5.69442160,3.25718890,-0.071751182,0.09074787,-0.002550530,4.88261585,-0.11965219,4.97271857,-0.016016100,-0.169488351,-0.23239946,0.8038695,0.9597980
10.71766652,-5.71594402,3.50550180,-0.084754290,0.09154748,0.008913870,4.88602537,-0.19319249,4.95624070,-0.022309272,-0.075431001,-0.40876862,0.8033036,0.9445335
10.96691458,-5.73222128,3.75421364,-0.084758454,0.09498614,0.018458320,4.88000277,-0.25691128,4.92591497,-0.023066020,0.045915477,-0.76971107,0.8081542,0.9241510
11.21616263,-5.74323747,4.00321396,-0.084948742,0.10053563,0.025695655,4.86292429,-0.28224521,4.88232587,-0.019550025,0.090264810,-0.91939722,0.8183236,0.9009413
11.46541069,-5.74897892,4.25239172,-0.085104064,0.10784797,0.032445110,4.83446976,-0.27453813,4.82994775,-0.016786783,0.016499786,-1.09907530,0.8318178,0.8709974
11.71465875,-5.74944038,4.50163518,-0.084722582,0.11692564,0.039671957,4.79532992,-0.25857083,4.76775640,-0.016272757,0.003219327,-1.27857673,0.8531196,0.8395490
11.96390681,-5.74462941,4.75083265,-0.084678828,0.12788289,0.047288763,4.74559280,-0.25222364,4.69556902,-0.017805010,-0.060839475,-1.45261377,0.8804582,0.8259987
12.21315487,-5.73456035,4.99987312,-0.084730350,0.14071545,0.054430273,4.68519228,-0.26962129,4.61332152,-0.022955054,-0.131070931,-1.61905121,0.9138976,0.8327051
12.46240293,-5.71925753,5.24864689,-0.083937939,0.15510224,0.059462559,4.61401078,-0.31812322,4.52099852,-0.030206674,-0.135658215,-1.77595258,0.9535272,0.8392702
12.71165099,-5.69875431,5.49704616,-0.083130161,0.17030871,0.060774553,4.53192682,-0.38614656,4.41866927,-0.036606752,-0.095980062,-1.92019773,0.9990626,0.8503913
12.96089904,-5.67309378,5.74496580,-0.082885379,0.18531023,0.057711663,4.43886393,-0.45399151,4.30660322,-0.041201283,-0.066989429,-2.04576514,1.0503153,0.8795824
13.21014710,-5.64232494,5.99230347,-0.082019189,0.19897247,0.050104063,4.33491121,-0.51940883,4.18553255,-0.047509379,-0.150240297,-2.14170020,1.1073162,0.9110863
13.45939516,-5.60650645,6.23896056,-0.080955617,0.20996031,0.036565469,4.22056997,-0.62076929,4.05725915,-0.064263041,-0.411264934,-2.18365742,1.1700539,0.9369476
13.70864322,-5.56570298,6.48484222,-0.079956133,0.21632634,0.013641442,4.09702908,-0.78596984,3.92433674,-0.085913072,-0.300241498,-2.17480520,1.2301693,0.9625673
13.95789128,-5.52000938,6.72986230,-0.088605640,0.21538584,-0.021020604,3.96618088,-0.97867367,3.79023276,-0.103357024,-0.254534359,-2.08564649,1.2415935,1.0286775
14.20713934,-5.46330587,6.97247880,-0.499602847,0.20977855,-0.021329640,3.82504302,-1.17399824,3.65236626,-0.122493742,-0.305088315,-1.97385404,1.2427113,1.0807116
14.45638739,-5.37722553,7.20620208,-0.587324707,0.20966488,0.020169735,3.68012583,-1.35874831,3.53365371,-0.139257824,-0.151929809,-1.25246164,1.2923695,1.1023333
14.70563545,-5.25809619,7.42488236,-0.640872034,0.22126136,0.061574877,3.55297395,-1.49450861,3.45988778,-0.149020283,-0.099256936,-0.65095149,1.3056773,1.1089951
14.95488351,-5.10589639,7.62194971,-0.650074049,0.24400328,0.096443429,3.45849770,-1.57459258,3.42207678,-0.155677725,-0.063766602,-0.27872460,1.3279625,1.1059147
15.20413157,-4.92406774,7.79208160,-0.610100496,0.27510922,0.117206492,3.40007457,-1.62963361,3.41367395,-0.162890028,-0.105278668,0.07629100,1.4245836,1.0942231
15.45337963,-4.71861264,7.93285059,-0.538646432,0.30958429,0.118679154,3.37855983,-1.64848569,3.44501512,-0.159174780,0.190409686,0.64723562,1.5442517,1.0726476
15.70262769,-4.49614082,8.04491949,-0.431043701,0.34120196,0.099559640,3.39438517,-1.61885023,3.50955778,-0.152634851,-0.040472029,0.86214991,1.5240843,1.0403091
15.95187575,-4.26291156,8.13261007,-0.375606252,0.36491206,0.066452392,3.44091421,-1.57773668,3.59284885,-0.147296101,0.170852412,1.13392999,1.5223392,1.0049918
16.20112380,-4.02249753,8.19805865,-0.386635524,0.37930014,0.034678325,3.50993825,-1.51331850,3.69117732,-0.133075509,0.175977781,1.26485613,1.4118116,0.9918923
16.45037186,-3.77691354,8.24012986,-0.385346414,0.38604887,0.012510976,3.59494124,-1.42432078,3.79640040,-0.122099034,0.095603581,1.34824063,1.2743897,0.9882230
16.69961992,-3.52842782,8.25850971,-0.373971218,0.38765841,-0.001273155,3.68899410,-1.33627225,3.90370420,-0.110704084,0.196156229,1.38592195,1.1869312,1.0001740
16.94886798,-3.27930192,8.25373376,-0.353584254,0.38626793,-0.008533902,3.78684753,-1.23628568,4.00919974,-0.096704214,0.171430434,1.38715612,1.1166701,1.0047948
17.19811604,-3.03155195,8.22706305,-0.327954121,0.38349251,-0.011165816,3.88471775,-1.14414458,4.11048767,-0.089909440,0.010584284,1.36776243,1.0643986,0.9883393
17.44736410,-2.78679630,8.18025151,-0.301158048,0.38025020,-0.012063987,3.98020181,-1.08819293,4.20639715,-0.086535274,0.085729625,1.33267719,1.0449351,0.9664773
17.69661216,-2.54584641,8.11657277,-0.185620556,0.37541388,-0.023704468,4.07031939,-1.04784066,4.29361526,-0.080671709,0.087656599,1.24261887,1.0366363,0.9607191
17.94586021,-2.30815403,8.04162570,-0.193283970,0.36647145,-0.043298278,4.15438892,-1.01037024,4.37275899,-0.077041587,0.023588480,1.19536837,1.0320715,0.9601404
18.19510827,-2.07435010,7.95531838,-0.206620956,0.35298993,-0.057519975,4.23441416,-0.99819009,4.44985157,-0.078997801,-0.085825088,1.22218047,1.0417217,0.9513121
18.44435633,-1.84529785,7.85710077,-0.219805456,0.33621549,-0.067702398,4.31164519,-1.02060784,4.52600703,-0.082378844,-0.021419349,1.20527379,1.0667308,0.9555516
18.69360439,-1.62195805,7.74651456,-0.231653718,0.31707489,-0.075101494,4.38719408,-1.04350108,4.60279484,-0.079797993,0.106191706,1.28487060,1.0788677,0.9818004
18.94285245,-1.40536906,7.62323609,-0.242155872,0.29640091,-0.079254235,4.46224287,-1.04210096,4.68145942,-0.076088421,0.015397130,1.31128668,1.0656982,1.0045706
19.19210051,-1.19661496,7.48711606,-0.251463550,0.27516799,-0.079569054,4.53741229,-1.03667728,4.75993461,-0.075835131,-0.007096021,1.32726462,1.0673680,1.0167684
19.44134857,-0.99678237,7.33821097,-0.257418458,0.25434690,-0.076638341,4.61237374,-1.03722528,4.83749312,-0.074520755,0.052762267,1.33195101,1.0845541,1.0173681
19.69059662,-0.80690299,7.17680815,-0.260844588,0.23470903,-0.071269011,4.68682168,-1.03465943,4.91442788,-0.072608727,0.013736534,1.36008661,1.1027568,1.0088085
19.93984468,-0.62789737,7.00342485,-0.260663912,0.21682143,-0.064058710,4.76078738,-1.02879902,4.99140091,-0.070897343,0.047730404,1.38907431,1.1392827,1.0042989
20.18909274,-0.46051905,6.81879129,-0.258121716,0.20109988,-0.055442282,4.83446901,-1.01351526,5.06837092,-0.066850010,0.100322193,1.41666621,1.1976274,1.0070782
20.43834080,-0.30531618,6.62380958,-0.251444677,0.18783163,-0.045885306,4.90795695,-0.99258511,5.14518127,-0.065057006,-0.034995047,1.44016332,1.2791158,1.0025963
20.68758886,-0.16260828,6.41950250,-0.242156262,0.17713963,-0.036141154,4.98148068,-0.97091266,5.22334087,-0.061785817,0.160977327,1.52534384,1.3605582,0.9865681
20.93683692,-0.03248522,6.20695504,-0.234410141,0.16906400,-0.026053434,5.05554008,-0.93443152,5.30261517,-0.055966754,0.063047478,1.53886013,1.3407698,0.9606746
21.18608498,0.08573434,5.98754903,-0.122289898,0.16216967,-0.027672934,5.12942013,-0.89228298,5.37972204,-0.053493967,0.034552558,1.51915646,1.3168661,0.9388051
21.43533303,0.19610614,5.76408140,-0.130566772,0.15366445,-0.039210861,5.20250027,-0.85600143,5.45460015,-0.050486700,0.087952881,1.52213645,1.3007116,0.9403633
21.68458109,0.29915226,5.53714284,-0.132390895,0.14269299,-0.047093255,5.27498120,-0.81832954,5.52811465,-0.046942613,0.057816096,1.50598836,1.2710108,0.9447456
21.93382915,0.39465757,5.30692942,-0.133937142,0.13007717,-0.052253843,5.34642100,-0.78451530,5.59914074,-0.045465231,0.003541293,1.46258691,1.2428269,0.9422307
22.18307721,0.48242842,5.07365780,-0.134886300,0.11648929,-0.054899558,5.41650892,-0.74841588,5.66917789,-0.040785709,0.196343840,1.50836151,1.2042116,0.9342100
22.43232527,0.56230346,4.83756613,-0.135988157,0.10260758,-0.054750976,5.48549433,-0.69752709,5.73899655,-0.035566575,0.027035187,1.49609431,1.1216847,0.9373519
22.68157333,0.63415086,4.59890901,-0.135744662,0.08917303,-0.051559760,5.55353097,-0.64113778,5.80708679,-0.031964367,0.130966825,1.47630826,1.0565570,0.9474839
22.93082138,0.69787828,4.35795656,-0.135647331,0.07691799,-0.045598201,5.62035640,-0.59208162,5.87322220,-0.029998847,-0.045164906,1.45176390,0.9934930,0.9545226
23.18006944,0.75342751,4.11498828,-0.134837523,0.06644540,-0.037573033,5.68575734,-0.56050498,5.93729299,-0.030388710,0.028156054,1.42382360,0.9571886,0.9515764
23.42931750,0.80078080,3.87029039,-0.133744701,0.05815718,-0.028350133,5.74958094,-0.54201862,5.99927547,-0.029340960,0.019431890,1.39444381,0.9314131,0.9399334
23.67856556,0.83995504,3.62415044,-0.132304599,0.05230720,-0.018234512,5.81173465,-0.51843862,6.05919968,-0.026091289,0.130815709,1.36379552,0.9126037,0.9245166
23.92781362,0.87100513,3.37685399,-0.130215096,0.04916916,-0.006773838,5.87216825,-0.47097471,6.11707253,-0.019126405,0.193820586,1.33062051,0.8892233,0.9240278
24.17706168,0.89402045,3.12868046,-0.127669159,0.04914546,0.006585762,5.93082134,-0.41235417,6.17259665,-0.016967912,-0.093702383,1.28175987,0.8638955,0.9417250
24.42630974,0.90912081,2.87989949,-0.123646014,0.05265871,0.021420851,5.98759752,-0.37059663,6.22582728,-0.016965215,0.094686227,1.24689664,0.8634331,0.9550458
24.67555779,0.91665719,2.63077228,-0.010886737,0.05828936,0.023598067,6.04226367,-0.33051900,6.27659435,-0.012405792,0.124749963,1.19353371,0.8634942,0.9618373
24.92480585,0.92108165,2.38156374,-0.021644003,0.06311766,0.015103725,6.09474103,-0.27957451,6.32462204,-0.009091741,0.036071972,1.14210520,0.8590202,0.9623693
25.17405391,0.92418183,2.13233522,-0.021996908,0.06626226,0.010092161,6.14506746,-0.23263952,6.37003148,-0.007753216,0.029532922,1.08421121,0.8558604,0.9462946
25.42330197,0.92594691,1.88309368,-0.021263935,0.06837866,0.006864933,6.19311274,-0.19319679,6.41258319,-0.005967875,0.058825726,1.01873861,0.8540716,0.9459556
25.67255003,0.92637202,1.63384625,-0.021819210,0.06986234,0.005022539,6.23873918,-0.16585303,6.45214019,-0.006834053,-0.102550327,0.95102022,0.8580431,0.9462557
25.92179809,0.92544811,1.38460018,-0.021640811,0.07096679,0.003826107,6.28172736,-0.16580229,6.48769776,-0.010743405,-0.093492654,0.83196590,0.8794179,0.9356751
26.17104615,0.92316950,1.13536282,-0.021772352,0.07171947,0.002204183,6.32159000,-0.18930481,6.51793049,-0.013446153,-0.042799574,0.69394145,0.9020000,0.9133762
26.42029420,0.91952921,0.88614162,-0.022059556,0.07196384,-0.000246378,6.35781205,-0.21266785,6.54379890,-0.013052971,0.063070541,0.61970823,0.9223176,0.8888282
26.66954226,0.91452032,0.63694418,-0.022016645,0.07156074,-0.002983036,6.39038202,-0.20756755,6.56683177,-0.007646088,0.213418795,0.55631224,0.9404922,0.8628849
26.91879032,0.90813730,0.38777815,-0.022230686,0.07060207,-0.004697343,6.41962891,-0.16325375,6.58731097,-0.001239879,0.115080228,0.49440129,0.9472684,0.8372890
27.16803838,0.90037265,0.13865135,-0.022299079,0.06944774,-0.004550697,6.44573686,-0.11508619,6.60422677,-0.001890514,-0.149150119,0.37712520,0.9586513,0.8374789
27.41728644,0.89122084,-0.11042834,-0.022370387,0.06849535,-0.003079568,6.46897390,-0.09677249,6.62140937,-0.004730312,0.002509284,0.51205117,0.9869271,0.8369566
27.66653450,0.88067587,-0.35945295,-0.022632941,0.06796595,-0.001161938,6.49043228,-0.09483201,6.64020657,-0.004634658,0.002456449,0.46370707,0.9929504,0.8376027
27.91578256,0.86873055,-0.60841430,-0.022854786,0.06793438,0.000909044,6.51077663,-0.09254601,6.65665752,-0.004402268,0.009657860,0.39296612,0.9856125,0.8393945
28.16503061,0.85537837,-0.85730417,-0.016735274,0.06833623,0.002311339,6.52960291,-0.09197179,6.67024076,-0.004859682,-0.033628226,0.31660853,0.9787152,0.8309448
28.41427867,0.84103233,-1.10613898,-0.007934129,0.06885502,0.001847865,6.54651064,-0.09347796,6.68081744,-0.004909443,0.031122943,0.23767114,0.9755759,0.8483886
28.66352673,0.82618387,-1.35494433,-0.008141949,0.06912390,0.000308494,6.56119734,-0.09273181,6.68835213,-0.004349582,-0.001733321,0.15826199,0.9734000,0.8712612
28.91277479,0.81083685,-1.60371942,-0.007761423,0.06900499,-0.001262174,6.57344444,-0.09437891,6.69285030,-0.005494607,-0.058626753,0.07857262,0.9867816,0.8959241
29.16202285,0.79499128,-1.85246325,-0.008140517,0.06848448,-0.002912163,6.58309224,-0.09721957,6.69429584,-0.004839128,0.093316624,-0.00236984,1.0118033,0.9184325
29.41127091,0.77864603,-2.10117475,-0.008094590,0.06756697,-0.004445980,6.59001848,-0.09066968,6.69263615,-0.003102055,-0.001611371,-0.08534221,1.0286425,0.9509174
29.66051897,0.76180245,-2.34985299,-0.008083966,0.06631794,-0.005570875,6.59411306,-0.07538562,6.68775442,-0.001691229,0.076220933,-0.17276403,1.0450872,0.9884830
29.90976702,0.74446062,-2.59849699,-0.008202374,0.06487727,-0.005982914,6.59525990,-0.05374836,6.67951866,0.000244432,0.026147015,-0.26281310,1.0473287,1.0252748
30.15901508,0.72661936,-2.84710565,-0.007972615,0.06344264,-0.005522680,6.59334326,-0.02852100,6.66788820,0.001507026,0.040623672,-0.35225475,1.0450137,1.0485362
30.40826314,0.70828097,-3.09567813,-0.008290545,0.06225068,-0.004036776,6.58826531,-0.00007960,6.65281777,0.003697120,0.075126692,-0.44430042,1.0449294,1.0555141
30.65751120,0.68944289,-3.34421324,-0.008047535,0.06156987,-0.001423315,6.57993000,0.03054713,6.63415521,0.004995188,-0.006532036,-0.54111086,1.0428863,1.0626191
30.90675926,0.67010798,-3.59271020,-0.008364639,0.06166171,0.002159822,6.56821424,0.05051378,6.61168577,0.003764192,-0.058324850,-0.64348572,1.0410488,1.0719953
31.15600732,0.65027447,-3.84116786,-0.008407591,0.06269170,0.006100545,6.55295528,0.04685448,6.58511711,0.000308352,-0.123427381,-0.75429258,1.0419668,1.0777103
31.40525537,0.62994256,-4.08958523,-0.007781326,0.06462006,0.009364580,6.53393993,0.01859920,6.55408840,-0.003590023,-0.081207983,-0.87381915,1.0446600,1.0840946
31.65450343,0.60911438,-4.33796148,-0.008053523,0.06719964,0.011322748,6.51093918,-0.01932805,6.51863425,-0.005310394,-0.008908448,-0.98047705,1.0449481,1.0907719
31.90375149,0.58778803,-4.58629546,-0.008073729,0.07011132,0.012026966,6.48362128,-0.04863608,6.47692177,-0.005011904,0.024389951,-1.19239512,1.0466165,1.0968589
32.15299955,0.56596477,-4.83458626,-0.008240375,0.07307606,0.011747476,6.45103787,-0.07124007,6.42545842,-0.006425043,-0.097367267,-1.47579776,1.0498390,1.0999950
32.40224761,0.54364345,-5.08283278,-0.008033608,0.07583066,0.010341512,6.41189280,-0.10575837,6.36550387,-0.010780192,-0.127146285,-1.61575721,1.0540393,1.0933472
32.65149567,0.52082637,-5.33103422,-0.008214219,0.07805227,0.007473393,6.36578213,-0.14476906,6.29998724,-0.011358112,0.096730740,-1.74021751,1.0585402,1.0869012
32.90074373,0.49751117,-5.57918937,-0.007817078,0.07943736,0.003633557,6.31303838,-0.15195849,6.22918580,-0.005863045,0.182253977,-1.85844529,1.0611255,1.0759741
33.14999178,0.47370100,-5.82729752,-0.008124756,0.07991829,0.000223101,6.25393806,-0.12013587,6.15309348,-0.001073236,0.059664485,-1.97501351,1.0639877,1.0714082
33.39923984,0.44939378,-6.07535746,-0.007655386,0.07972857,-0.001744578,6.18864497,-0.07636419,6.07154129,0.000823118,0.035068788,-2.09281801,1.0690481,1.0604610
33.64848790,0.42459085,-6.32336833,-0.008016642,0.07923979,-0.002174952,6.11720061,-0.04143875,5.98430087,0.000989226,-0.026514771,-2.21088400,1.0740151,1.0508167
33.89773596,0.39929158,-6.57132906,-0.008141498,0.07880309,-0.001326980,6.03953625,-0.01554452,5.89106604,0.001955722,0.072986279,-2.33264624,1.0811136,1.0440622
34.14698402,0.37349716,-6.81923877,-0.007844631,0.07871067,0.000585892,5.95548373,0.01153738,5.79147642,0.004159031,0.033253563,-2.45597213,1.0812222,1.0299975
34.39623208,0.34720762,-7.06709646,-0.007922345,0.07920943,0.003413671,5.86479693,0.02921772,5.68530015,0.002268239,-0.121670859,-2.57494825,1.0821681,1.0220731
34.64548014,0.32042303,-7.31490114,-0.008130753,0.08042482,0.006332410,5.76720105,0.01372949,5.57232435,-0.003441496,-0.144409010,-2.69264103,1.0829078,1.0104894
34.89472819,0.29314320,-7.56265180,-0.008072881,0.08219272,0.007843858,5.66239522,-0.03654123,5.45223600,-0.009652553,-0.140226861,-2.80887271,1.0616242,0.9940494
35.14397625,0.26536584,-7.81034718,-0.003399092,0.08391586,0.005975776,5.55006905,-0.11098944,5.32485747,-0.016521104,-0.168295924,-2.91679139,1.0210844,0.9690732
35.39322431,0.23599893,-8.05785484,-0.157388751,0.08707089,0.019075073,5.42900333,-0.19101811,5.18892981,-0.020378113,-0.003302508,-3.02537511,0.9778103,0.9596866
35.64247237,0.19829363,-8.30422118,-0.149499565,0.09540929,0.046866299,5.29854539,-0.25159685,5.04372197,-0.021021333,-0.023714680,-3.13184424,0.9400505,0.9317030
35.89172043,0.15145716,-8.54901660,-0.143406399,0.11022665,0.070101870,5.15869091,-0.29507207,4.88925847,-0.023721950,-0.086757230,-3.23850393,0.9109374,0.8904186
36.14096849,0.09589609,-8.79198145,-0.137901321,0.13046191,0.089197292,5.00854101,-0.34223504,4.72460636,-0.028746800,-0.113663799,-3.34173017,0.8921544,0.8411577
36.39021655,0.03203118,-9.03289785,-0.131739439,0.15500858,0.103432011,4.84712474,-0.40435350,4.54891757,-0.035789708,-0.157422376,-3.43880430,0.8831250,0.8049352
36.63946460,-0.03970833,-9.27158873,-0.125774943,0.18247768,0.111460921,4.67343785,-0.48810748,4.36141390,-0.045583103,-0.205512602,-3.52651307,0.8832784,0.7942032
36.88871266,-0.11889689,-9.50791373,-0.120864156,0.21108013,0.111688216,4.48645262,-0.59695856,4.16140436,-0.057857722,-0.231415083,-3.60057543,0.8883765,0.7811783
37.13796072,-0.20516261,-9.74174989,-0.244942988,0.24097780,0.117383926,4.28159739,-0.73395037,3.94421264,-0.073507895,-0.290497764,-3.67223199,0.8866886,0.7644434
37.38720878,-0.30768416,-9.96879619,-0.534515234,0.27949310,0.158877711,4.04518673,-0.91641685,3.69339340,-0.096234654,-0.382300763,-3.81567917,0.9062829,0.7705602
37.63645684,-0.43944799,-10.18011787,-0.682540166,0.33825187,0.229324402,3.76396223,-1.15564091,3.40423583,-0.125876706,-0.380695833,-3.63968884,0.9795947,0.8002604
37.88570490,-0.60501533,-10.36597246,-0.831455551,0.42524539,0.294607419,3.42826161,-1.45923109,3.07804497,-0.167904074,-0.507491986,-3.38137670,1.0954133,0.8232198
38.13495296,-0.80495988,-10.51401674,-0.905087654,0.53747058,0.318295067,3.04692227,-1.83855487,2.75182318,-0.227518329,-0.523617523,-2.37995150,1.2909997,0.8366219
38.38420101,-1.03267942,-10.61418065,-0.852128697,0.64982880,0.259076764,2.71740726,-2.17747906,2.58033432,-0.277611016,-0.224832022,-0.25962676,1.4932392,0.8483918
