s_ref_m,x_ref_m,y_ref_m,kappa_ref,ey_m,epsi_rad,u_mps,r_radps,target_mps,delta_rad,qdelta_radps,qv_mps2,left_m,right_m
7.97593787,-5.27463943,0.80249061,-0.056576643,0.28413220,-0.124362850,4.46717736,0.19745450,4.71902869,0.008584472,-0.123860775,1.31542707,1.0302780,0.9164863
8.22518593,-5.33239632,1.04495259,-0.056790465,0.25620953,-0.100076276,4.55069332,0.12156149,4.78924235,-0.000443376,-0.159224846,1.18966186,0.9903952,0.9355460
8.47443399,-5.38670750,1.28820956,-0.057131739,0.23398646,-0.081368161,4.62559786,0.01873460,4.85072083,-0.010564233,-0.162526033,1.06147382,0.9546814,0.9510793
8.72368205,-5.43754618,1.53221587,-0.057374598,0.21561704,-0.069233690,4.69265998,-0.09809908,4.90414747,-0.019937713,-0.156553952,0.93325264,0.9229707,0.9638574
8.97293011,-5.48488735,1.77692479,-0.057875846,0.19927407,-0.063366756,4.75248412,-0.20822385,4.95006451,-0.026173181,-0.073029933,0.80262289,0.8948631,0.9734842
9.22217817,-5.52870799,2.02228858,-0.057345971,0.18356285,-0.062279704,4.80534787,-0.28454239,4.98858281,-0.025886680,0.081293354,0.66532184,0.8700291,0.9806417
9.47142622,-5.56899002,2.26825807,-0.058095581,0.16776866,-0.063077215,4.85120942,-0.29385868,5.01944890,-0.016523846,0.276953698,0.51910492,0.8486260,0.9827740
9.72067428,-5.60571431,2.51478383,-0.057698894,0.15202695,-0.061892933,4.88984288,-0.22016656,5.04223733,-0.001790315,0.294183490,0.36190733,0.8311928,0.9813074
9.96992234,-5.63886934,2.76181494,-0.058338922,0.13729157,-0.055588221,4.92095948,-0.10131374,5.05651148,0.007491921,0.069618586,0.19446136,0.8179827,0.9770478
10.21917040,-5.66844242,3.00930041,-0.058050564,0.12488071,-0.043886979,4.94427536,-0.01168059,5.06195866,0.005829886,-0.132462749,0.01948362,0.8089480,0.9698390
10.46841846,-5.69442160,3.25718890,-0.071751182,0.11597660,-0.027852086,4.95954489,0.00453805,5.05847469,-0.002291374,-0.186073675,-0.15694322,0.8038695,0.9597980
10.71766652,-5.71594402,3.50550180,-0.084754290,0.11139930,-0.009275924,4.96654399,-0.04195104,5.04598182,-0.010795504,-0.149876197,-0.33725730,0.8033036,0.9445335
10.96691458,-5.73222128,3.75421364,-0.084758454,0.11126424,0.007820837,4.96500697,-0.11861540,5.02419883,-0.017622717,-0.119748610,-0.52439628,0.8081542,0.9241510
11.21616263,-5.74323747,4.00321396,-0.084948742,0.11490919,0.021029201,4.95459775,-0.19715381,4.99275970,-0.021608618,-0.035724232,-0.71630258,0.8183236,0.9009413
11.46541069,-5.74897892,4.25239172,-0.085104064,0.12144373,0.030867053,4.93491921,-0.25179752,4.95128443,-0.021025524,0.060399710,-0.91318118,0.8318178,0.8709974
11.71465875,-5.74944038,4.50163518,-0.084722582,0.13021145,0.038748332,4.90552038,-0.26932575,4.89929623,-0.018035492,0.056892999,-1.11652725,0.8531196,0.8395490
11.96390681,-5.74462941,4.75083265,-0.084678828,0.14090547,0.046090012,4.86586563,-0.26587569,4.83620366,-0.017413627,-0.032575853,-1.32621891,0.8804582,0.8259987
12.21315487,-5.73456035,4.99987312,-0.084730350,0.15343406,0.053188967,4.81532249,-0.27266645,4.76142103,-0.020996057,-0.104189101,-1.53820688,0.9138976,0.8327051
12.46240293,-5.71925753,5.24864689,-0.083937939,0.16759457,0.058875147,4.75321979,-0.30844616,4.67454751,-0.027497860,-0.141032878,-1.74566768,0.9535272,0.8392702
12.71165099,-5.69875431,5.49704616,-0.083130161,0.18281053,0.061382859,4.67894489,-0.37404411,4.57548245,-0.035580363,-0.159263551,-1.94052234,0.9990626,0.8503913
12.96089904,-5.67309378,5.74496580,-0.082885379,0.19808307,0.059172886,4.59204284,-0.46303144,4.46448698,-0.044773766,-0.176246786,-2.11413188,1.0503153,0.8795824
13.21014710,-5.64232494,5.99230347,-0.082019189,0.21203108,0.050825499,4.49233429,-0.57058754,4.34228256,-0.055426403,-0.204449566,-2.25675708,1.1073162,0.9110863
13.45939516,-5.60650645,6.23896056,-0.080955617,0.22289427,0.034809377,4.38003723,-0.69754371,4.21020391,-0.068551613,-0.253464268,-2.35626024,1.1700539,0.9369476
13.70864322,-5.56570298,6.48484222,-0.079956133,0.22849204,0.009325103,4.25590796,-0.84954695,4.07039461,-0.085145225,-0.310190534,-2.39805789,1.2301693,0.9625673
13.95789128,-5.52000938,6.72986230,-0.088605640,0.22628014,-0.026677864,4.12127753,-1.02696841,3.92581872,-0.103941716,-0.309548140,-2.36772818,1.2415935,1.0286775
14.20713934,-5.46330587,6.97247880,-0.499602847,0.21908003,-0.027488781,3.97286827,-1.21928321,3.77811250,-0.121929296,-0.242511175,-2.14333805,1.2427113,1.0807116
14.45638739,-5.37722553,7.20620208,-0.587324707,0.21727190,0.014200171,3.81661285,-1.39479109,3.64078156,-0.136520731,-0.167040679,-1.70108969,1.2923695,1.1023333
14.70563545,-5.25809619,7.42488236,-0.640872034,0.22735072,0.056432422,3.67043897,-1.52779024,3.53632247,-0.148388617,-0.146570889,-1.06985806,1.3056773,1.1089951
14.95488351,-5.10589639,7.62194971,-0.650074049,0.24872992,0.091428815,3.55149709,-1.62257790,3.48005002,-0.158196228,-0.099776961,-0.35178316,1.3279625,1.1059147
15.20413157,-4.92406774,7.79208160,-0.610100496,0.27833218,0.111170301,3.47573654,-1.68080382,3.47731319,-0.162852834,-0.013139825,0.28067684,1.4245836,1.0942231
15.45337963,-4.71861264,7.93285059,-0.538646432,0.31095599,0.111527496,3.45007008,-1.69441248,3.52007565,-0.160588978,0.066786818,0.73156104,1.5442517,1.0726476
15.70262769,-4.49614082,8.04491949,-0.431043701,0.34042212,0.091607588,3.46894919,-1.66518747,3.59242326,-0.153316851,0.107474570,1.00008173,1.5240843,1.0403091
15.95187575,-4.26291156,8.13261007,-0.375606252,0.36187352,0.058518813,3.51992914,-1.60726396,3.68092871,-0.143607023,0.130726575,1.17082975,1.5223392,1.0049918
16.20112380,-4.02249753,8.19805865,-0.386635524,0.37417569,0.027942810,3.59218575,-1.53149467,3.77949506,-0.132256193,0.153200415,1.29435544,1.4118116,0.9918923
16.45037186,-3.77691354,8.24012986,-0.385346414,0.37921282,0.007243982,3.67820334,-1.44430234,3.88382402,-0.120497663,0.146101456,1.36286367,1.2743897,0.9882230
16.69961992,-3.52842782,8.25850971,-0.373971218,0.37948614,-0.005407352,3.77189263,-1.35746850,3.98941770,-0.110561393,0.112981602,1.39630281,1.1869312,1.0001740
16.94886798,-3.27930192,8.25373376,-0.353584254,0.37691412,-0.012774727,3.86869083,-1.28310893,4.09352089,-0.102930239,0.092295746,1.40872300,1.1166701,1.0047948
17.19811604,-3.03155195,8.22706305,-0.327954121,0.37262025,-0.017780853,3.96560121,-1.22249973,4.19467180,-0.096292892,0.092743163,1.40983240,1.0643986,0.9883393
17.44736410,-2.78679630,8.18025151,-0.301158048,0.36703206,-0.022368892,4.06091167,-1.17021541,4.29230818,-0.090221590,0.082245789,1.40559744,1.0449351,0.9664773
17.69661216,-2.54584641,8.11657277,-0.185620556,0.35891988,-0.037682624,4.15226615,-1.12697422,4.38390499,-0.085828463,0.049681550,1.36367558,1.0366363,0.9607191
17.94586021,-2.30815403,8.04162570,-0.193283970,0.34578269,-0.061016676,4.23958985,-1.09696338,4.47084060,-0.083199195,0.033061120,1.37668545,1.0320715,0.9601404
18.19510827,-2.07435010,7.95531838,-0.206620956,0.32713629,-0.078909480,4.32500232,-1.07839865,4.55704496,-0.081048753,0.036048511,1.39198766,1.0417217,0.9513121
18.44435633,-1.84529785,7.85710077,-0.219805456,0.30444010,-0.091290906,4.40909298,-1.06521113,4.64260634,-0.078716588,0.040295730,1.40706041,1.0667308,0.9555516
18.69360439,-1.62195805,7.74651456,-0.231653718,0.27914983,-0.098522440,4.49207937,-1.05275227,4.72739505,-0.076263350,0.041550230,1.42115469,1.0788677,0.9818004
18.94285245,-1.40536906,7.62323609,-0.242155872,0.25263980,-0.100921202,4.57400943,-1.03952936,4.81124759,-0.073817062,0.041743305,1.43398249,1.0656982,1.0045706
19.19210051,-1.19661496,7.48711606,-0.251463550,0.22619438,-0.098760085,4.65486193,-1.02535840,4.89401892,-0.071397299,0.042433615,1.44541419,1.0673680,1.0167684
19.44134857,-0.99678237,7.33821097,-0.257418458,0.20097306,-0.092572852,4.73457992,-1.01015960,4.97556967,-0.068981882,0.043471645,1.45492906,1.0845541,1.0173681
19.69059662,-0.80690299,7.17680815,-0.260844588,0.17794310,-0.083081009,4.81310788,-0.99379964,5.05579734,-0.066562564,0.044517719,1.46295516,1.1027568,1.0088085
19.93984468,-0.62789737,7.00342485,-0.260663912,0.15784566,-0.071064862,4.89042079,-0.97618314,5.13466092,-0.064137581,0.045647043,1.46946069,1.1392827,1.0042989
20.18909274,-0.46051905,6.81879129,-0.258121716,0.14119828,-0.057303469,4.96652842,-0.95719620,5.21216925,-0.061688101,0.047400246,1.47480651,1.1976274,1.0070782
20.43834080,-0.30531618,6.62380958,-0.251444677,0.12829821,-0.042644721,5.04146621,-0.93651726,5.28835936,-0.059154960,0.050823629,1.47870508,1.2791158,1.0025963
20.68758886,-0.16260828,6.41950250,-0.242156262,0.11922361,-0.027948185,5.11528224,-0.91351031,5.36327725,-0.056461933,0.055640171,1.48130764,1.3605582,0.9865681
20.93683692,-0.03248522,6.20695504,-0.234410141,0.11392944,-0.013355041,5.18805039,-0.88786446,5.43700611,-0.053699936,0.055432970,1.48294235,1.3407698,0.9606746
21.18608498,0.08573434,5.98754903,-0.122289898,0.11077104,-0.011470370,5.25939771,-0.86087806,5.50889218,-0.051178189,0.048063343,1.46984165,1.3168661,0.9388051
21.43533303,0.19610614,5.76408140,-0.130566772,0.10674143,-0.020417563,5.32933080,-0.83443819,5.57908347,-0.048965646,0.044582651,1.47086947,1.3007116,0.9403633
21.68458109,0.29915226,5.53714284,-0.132390895,0.10083093,-0.026360869,5.39827670,-0.80898152,5.64833561,-0.046825542,0.046221744,1.46837995,1.2710108,0.9447456
21.93382915,0.39465757,5.30692942,-0.133937142,0.09368930,-0.030195431,5.46623394,-0.78374115,5.71650389,-0.044639700,0.047760662,1.46341218,1.2428269,0.9422307
22.18307721,0.48242842,5.07365780,-0.134886300,0.08583365,-0.032065535,5.53318073,-0.75800712,5.78350064,-0.042442833,0.047933889,1.45606425,1.2042116,0.9342100
22.43232527,0.56230346,4.83756613,-0.135988157,0.07775213,-0.032045479,5.59907965,-0.73171368,5.84925295,-0.040296807,0.046749075,1.44652642,1.1216847,0.9373519
22.68157333,0.63415086,4.59890901,-0.135744662,0.06989974,-0.030311010,5.66388619,-0.70526350,5.91369681,-0.038264150,0.044060459,1.43475524,1.0565570,0.9474839
22.93082138,0.69787828,4.35795656,-0.135647331,0.06268222,-0.027062555,5.72755633,-0.67928781,5.97677812,-0.036391878,0.040610866,1.42092021,0.9934930,0.9545226
23.18006944,0.75342751,4.11498828,-0.134837523,0.05646001,-0.022444035,5.79005093,-0.65414272,6.03845119,-0.034621336,0.040436175,1.40485554,0.9571886,0.9515764
23.42931750,0.80078080,3.87029039,-0.133744701,0.05155176,-0.016635643,5.85133242,-0.62875159,6.09866634,-0.032631569,0.051780724,1.38633175,0.9314131,0.9399334
23.67856556,0.83995504,3.62415044,-0.132304599,0.04824917,-0.009667061,5.91136332,-0.59929512,6.15736495,-0.029826073,0.079790814,1.36489485,0.9126037,0.9245166
23.92781362,0.87100513,3.37685399,-0.130215096,0.04685737,-0.001403344,5.97010090,-0.55954822,6.21447120,-0.025684069,0.116515900,1.33999852,0.8892233,0.9240278
24.17706168,0.89402045,3.12868046,-0.127669159,0.04774525,0.008520968,6.02749422,-0.50370553,6.26989462,-0.020175808,0.147040487,1.31126387,0.8638955,0.9417250
24.42630974,0.90912081,2.87989949,-0.123646014,0.05138155,0.020520860,6.08348284,-0.42960211,6.32353820,-0.013775923,0.161911129,1.27854259,0.8634331,0.9550458
24.67555779,0.91665719,2.63077228,-0.010886737,0.05663578,0.021527775,6.13780518,-0.34036052,6.37496729,-0.007262358,0.156187949,1.23344479,0.8634942,0.9618373
24.92480585,0.92108165,2.38156374,-0.021644003,0.06103626,0.013768075,6.19032962,-0.24366357,6.42409054,-0.001603253,0.123296570,1.19341686,0.8590202,0.9623693
25.17405391,0.92418183,2.13233522,-0.021996908,0.06415668,0.011259736,6.24110777,-0.15255333,6.47113634,0.001727807,0.042265270,1.14958230,0.8558604,0.9462946
25.42330197,0.92594691,1.88309368,-0.021263935,0.06704261,0.011892830,6.29005788,-0.08689239,6.51601156,0.000948752,-0.082051888,1.10323279,0.8540716,0.9459556
25.67255003,0.92637202,1.63384625,-0.021819210,0.07029774,0.014228577,6.33711451,-0.06735736,6.55867480,-0.004432314,-0.191016762,1.05491968,0.8580431,0.9462557
25.92179809,0.92544811,1.38460018,-0.021640811,0.07411751,0.016441806,6.38221876,-0.09684820,6.59908751,-0.010917283,-0.139710697,1.00433049,0.8794179,0.9356751
26.17104615,0.92316950,1.13536282,-0.021772352,0.07829967,0.017185770,6.42531232,-0.14348529,6.63719752,-0.012300324,0.069462248,0.95133589,0.9020000,0.9133762
26.42029420,0.91952921,0.88614162,-0.022059556,0.08250547,0.016730095,6.46633748,-0.16250904,6.67294378,-0.007815675,0.162721378,0.89564820,0.9223176,0.8888282
26.66954226,0.91452032,0.63694418,-0.022016645,0.08657871,0.016259656,6.50523863,-0.14711105,6.70627088,-0.004520351,0.006958338,0.83774194,0.9404922,0.8628849
26.91879032,0.90813730,0.38777815,-0.022230686,0.09060330,0.016442046,6.54197417,-0.13153655,6.73715695,-0.006464333,-0.112963840,0.77839092,0.9472684,0.8372890
27.16803838,0.90037265,0.13865135,-0.022299079,0.09470941,0.016865206,6.57651811,-0.13885242,6.76556476,-0.009886945,-0.071566216,0.71551680,0.9586513,0.8374789
27.41728644,0.89122084,-0.11042834,-0.022370387,0.09888453,0.016776472,6.60882409,-0.16090965,6.79135551,-0.011679995,-0.025634635,0.64626915,0.9869271,0.8369566
27.66653450,0.88067587,-0.35945295,-0.022632941,0.10298050,0.015971597,6.63877320,-0.17922026,6.81427265,-0.010887417,0.066553688,0.56891053,0.9929504,0.8376027
27.91578256,0.86873055,-0.60841430,-0.022854786,0.10688332,0.014997715,6.66616113,-0.17550353,6.83398912,-0.006742374,0.154192237,0.48302109,0.9856125,0.8393945
28.16503061,0.85537837,-0.85730417,-0.016735274,0.11059161,0.014138243,6.69074416,-0.13984432,6.85022455,-0.000782438,0.168983704,0.39136315,0.9787152,0.8309448
28.41427867,0.84103233,-1.10613898,-0.007934129,0.11412667,0.013142488,6.71233901,-0.08873264,6.86294639,0.001933995,-0.013665045,0.30196042,0.9755759,0.8483886
28.66352673,0.82618387,-1.35494433,-0.008141949,0.11753377,0.012513343,6.73091257,-0.06246259,6.87240353,-0.002169182,-0.201601171,0.21892137,0.9734000,0.8712612
28.91277479,0.81083685,-1.60371942,-0.007761423,0.12082038,0.011929451,6.74653730,-0.08024306,6.87882066,-0.007919134,-0.109679360,0.13661983,0.9867816,0.8959241
29.16202285,0.79499128,-1.85246325,-0.008140517,0.12379168,0.010327300,6.75927448,-0.11384206,6.88223566,-0.008705371,0.067503235,0.05293481,1.0118033,0.9184325
29.41127091,0.77864603,-2.10117475,-0.008094590,0.12618567,0.007933761,6.76911875,-0.12538412,6.88259054,-0.005171182,0.127240133,-0.03272824,1.0286425,0.9509174
29.66051897,0.76180245,-2.34985299,-0.008083966,0.12792619,0.005681255,6.77600816,-0.10820103,6.87978221,-0.001787004,0.058812964,-0.12085768,1.0450872,0.9884830
29.90976702,0.74446062,-2.59849699,-0.008202374,0.12915697,0.004233632,6.77985312,-0.08572735,6.87366417,-0.002049735,-0.073636851,-0.21316805,1.0473287,1.0252748
30.15901508,0.72661936,-2.84710565,-0.007972615,0.13006752,0.003245318,6.78054165,-0.08570238,6.86399437,-0.005990627,-0.143498779,-0.31349268,1.0450137,1.0485362
30.40826314,0.70828097,-3.09567813,-0.008290545,0.13068057,0.001783865,6.77791912,-0.11445089,6.85039731,-0.010227430,-0.089492018,-0.42562562,1.0449294,1.0555141
30.65751120,0.68944289,-3.34421324,-0.008047535,0.13079467,-0.000890012,6.77176971,-0.15276138,6.83242886,-0.011520147,0.019153606,-0.55010908,1.0428863,1.0626191
30.90675926,0.67010798,-3.59271020,-0.008364639,0.13011754,-0.004618663,6.76182869,-0.17043158,6.80968102,-0.008124895,0.167844517,-0.68559363,1.0410488,1.0719953
31.15600732,0.65027447,-3.84116786,-0.008407591,0.12850939,-0.008173939,6.74782060,-0.14131712,6.78186461,-0.000045389,0.274442882,-0.82853630,1.0419668,1.0777103
31.40525537,0.62994256,-4.08958523,-0.007781326,0.12616323,-0.009988820,6.72949919,-0.06594663,6.74892193,0.007558168,0.136440555,-0.97047178,1.0446600,1.0840946
31.65450343,0.60911438,-4.33796148,-0.008053523,0.12361867,-0.008989144,6.70666525,0.01684265,6.71102550,0.008774633,-0.082893559,-1.10416331,1.0449481,1.0907719
31.90375149,0.58778803,-4.58629546,-0.008073729,0.12154993,-0.005617014,6.67913977,0.05686379,6.66826643,0.002753175,-0.257117511,-1.23431813,1.0466165,1.0968589
32.15299955,0.56596477,-4.83458626,-0.008240375,0.12038630,-0.001803563,6.64669778,0.03316135,6.62036429,-0.005610661,-0.197333572,-1.36972019,1.0498390,1.0999950
32.40224761,0.54364345,-5.08283278,-0.008033608,0.12008268,0.000662410,6.60904347,-0.01614935,6.56681420,-0.006303537,0.164001416,-1.51212500,1.0540393,1.0933472
32.65149567,0.52082637,-5.33103422,-0.008214219,0.12030708,0.001770699,6.56586320,-0.03444789,6.50715534,-0.001044603,0.117883306,-1.66124731,1.0585402,1.0869012
32.90074373,0.49751117,-5.57918937,-0.007817078,0.12082648,0.002637843,6.51687582,-0.02321704,6.44104438,0.000530619,-0.037535720,-1.81638270,1.0611255,1.0759741
33.14999178,0.47370100,-5.82729752,-0.008124756,0.12160976,0.003735011,6.46183108,-0.02078334,6.36836344,-0.002304010,-0.114859712,-1.96857265,1.0639877,1.0714082
33.39923984,0.44939378,-6.07535746,-0.007655386,0.12262536,0.004467057,6.40051502,-0.04211147,6.28916006,-0.005904918,-0.074330414,-2.11684805,1.0690481,1.0604610
33.64848790,0.42459085,-6.32336833,-0.008016642,0.12371499,0.004346409,6.33274082,-0.06498167,6.20338041,-0.004918700,0.124665859,-2.26470181,1.0740151,1.0508167
33.89773596,0.39929158,-6.57132906,-0.008141498,0.12471717,0.003802753,6.25831327,-0.06652105,6.11094491,-0.002276443,0.014714502,-2.40709635,1.0811136,1.0440622
34.14698402,0.37349716,-6.81923877,-0.007844631,0.12553887,0.002922562,6.17700630,-0.07844888,6.01172063,-0.008320342,-0.306872283,-2.54792899,1.0812222,1.0299975
34.39623208,0.34720762,-7.06709646,-0.007922345,0.12594532,0.000458962,6.08851099,-0.13867329,5.90528098,-0.017889836,-0.160674577,-2.69276479,1.0821681,1.0220731
34.64548014,0.32042303,-7.31490114,-0.008130753,0.12536720,-0.005020752,5.99244479,-0.22023889,5.79116994,-0.021468910,-0.015016048,-2.83560541,1.0829078,1.0104894
34.89472819,0.29314320,-7.56265180,-0.008072881,0.12305696,-0.013505407,5.88848783,-0.27574751,5.66936753,-0.019677988,0.094913460,-2.96453738,1.0616242,0.9940494
35.14397625,0.26536584,-7.81034718,-0.003399092,0.11837554,-0.024153758,5.77649102,-0.28635420,5.54012610,-0.015011716,0.118872658,-3.08220509,1.0210844,0.9690732
35.39322431,0.23599893,-8.05785484,-0.157388751,0.11349067,-0.016118344,5.65515045,-0.26282136,5.40183549,-0.010834455,0.069970635,-3.20927445,0.9778103,0.9596866
35.64247237,0.19829363,-8.30422118,-0.149499565,0.11313131,0.011077778,5.52396382,-0.22934634,5.25395287,-0.009761082,-0.024272333,-3.32285010,0.9400505,0.9317030
35.89172043,0.15145716,-8.54901660,-0.143406399,0.11945729,0.037274634,5.38330622,-0.21520171,5.09703624,-0.013705626,-0.147044636,-3.44021140,0.9109374,0.8904186
36.14096849,0.09589609,-8.79198145,-0.137901321,0.13208576,0.061336083,5.23229151,-0.24519215,4.92999137,-0.021894186,-0.195579177,-3.55353339,0.8921544,0.8411577
36.39021655,0.03203118,-9.03289785,-0.131739439,0.15023534,0.080968650,5.06993839,-0.32081113,4.75197987,-0.031897274,-0.209212565,-3.65768614,0.8831250,0.8049352
36.63946460,-0.03970833,-9.27158873,-0.125774943,0.17253082,0.093824112,4.89526123,-0.43019412,4.56225119,-0.043144989,-0.229557492,-3.75215611,0.8832784,0.7942032
36.88871266,-0.11889689,-9.50791373,-0.120864156,0.19703304,0.098009037,4.70722932,-0.56514356,4.35981065,-0.056454528,-0.269015403,-3.84330250,0.8883765,0.7811783
37.13796072,-0.20516261,-9.74174989,-0.244942988,0.22364951,0.106937842,4.50126926,-0.72713964,4.13914331,-0.073005041,-0.314654005,-3.95758442,0.8866886,0.7644434
37.38720878,-0.30768416,-9.96879619,-0.534515234,0.25936176,0.151648701,4.26426411,-0.92662483,3.88589620,-0.094338327,-0.359872987,-4.07741859,0.9062829,0.7705602
37.63645684,-0.43944799,-10.18011787,-0.682540166,0.31578669,0.226569406,3.98211304,-1.17189249,3.58876183,-0.122233015,-0.405073054,-4.10229055,0.9795947,0.8002604
37.88570490,-0.60501533,-10.36597246,-0.831455551,0.40171824,0.299285217,3.63830347,-1.47500746,3.23881458,-0.161363883,-0.489152617,-3.97509240,1.0954133,0.8232198
38.13495296,-0.80495988,-10.51401674,-0.905087654,0.51631661,0.334658203,3.22499663,-1.85007587,2.85732753,-0.217842108,-0.553301689,-3.18690735,1.2909997,0.8366219
38.38420101,-1.03267942,-10.61418065,-0.852128697,0.63655297,0.287126472,2.83427057,-2.20884727,2.63257138,-0.273596680,-0.318409877,-0.45583777,1.4932392,0.8483918
