run_id,packet_sequence,request_sequence,telemetry_sequence,simulation_time_s,simulation_physics_step,simulation_render_frame,simulator_position_x,simulator_position_y,simulator_position_z,simulator_orientation_quaternion_x,simulator_orientation_quaternion_y,simulator_orientation_quaternion_z,simulator_orientation_quaternion_w,simulator_orientation_euler_x,simulator_orientation_euler_y,simulator_orientation_euler_z,simulator_linear_velocity_x,simulator_linear_velocity_y,simulator_linear_velocity_z,simulator_angular_velocity_x,simulator_angular_velocity_y,simulator_angular_velocity_z,simulator_linear_acceleration_x,simulator_linear_acceleration_y,simulator_linear_acceleration_z,simulator_encoder_angles_left,simulator_encoder_angles_right
open_plane_40hz_clean_20260911,1,1,1,0.0,1,1,0.0,0.0,0.0,0.0,0.0,-0.7071,0.7071,0.0,0.0,4.7124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
open_plane_40hz_clean_20260911,2,2,2,0.0,1,1,0.0,0.0,0.0,0.0,0.0,-0.7071,0.7071,0.0,0.0,4.7124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
open_plane_40hz_clean_20260911,3,3,3,0.0,1,1,0.0,0.0,0.0,0.0,0.0,-0.7071,0.7071,0.0,0.0,4.7124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
open_plane_40hz_clean_20260911,4,,4,0.024,25,4,-0.0003,-0.1036,0.1878,-0.045,-0.0454,-0.7064,0.7049,0.0007,6.1552,4.7102,-0.0078,0.0236,1.0599,-0.048,-6.9998,-0.0018,-8.6019,0.011,-8.0138,0.1636,0.18
open_plane_40hz_clean_20260911,5,4,5,0.052,53,101,-0.0644,-0.163,0.2699,-0.0753,-0.0702,-0.7406,0.664,0.0041,6.0769,4.603,-0.0958,-0.0154,0.9535,-1.8927,0.0469,-5.813,-5.2594,-1.0545,-4.3067,0.8934,0.7396
open_plane_40hz_clean_20260911,6,5,6,0.07700001,78,225,-0.1698,-0.1463,0.2998,-0.0851,-0.0693,-0.7905,0.6025,0.0071,6.0634,4.4434,-0.1773,-0.09,0.8085,-1.5659,-0.3882,-6.8116,-2.6029,-1.7603,-8.0169,1.7377,1.0996
open_plane_40hz_clean_20260911,7,6,7,0.102000006,103,356,-0.273,-0.1029,0.3171,-0.0916,-0.0622,-0.8346,0.5396,0.005,6.0613,4.2888,-0.181,-0.1973,0.6098,-0.8174,-1.0165,-6.8774,1.2081,-3.2527,-6.621,2.4216,1.9602
open_plane_40hz_clean_20260911,8,7,8,0.126,127,485,-0.3598,-0.0467,0.3258,-0.0942,-0.0539,-0.8707,0.4796,0.0036,6.0656,4.1482,-0.1277,-0.295,0.427,-1.1173,-0.6927,-6.8754,1.0686,-2.637,-6.2706,2.5951,2.7849
open_plane_40hz_clean_20260911,9,8,9,0.15200001,153,618,-0.4451,0.0318,0.3261,-0.0938,-0.042,-0.905,0.4127,6.2817,6.0773,3.9975,-0.0569,-0.3846,0.2319,-1.2113,-0.1465,-6.8928,0.6933,-1.9833,-8.2568,2.7914,3.5212
open_plane_40hz_clean_20260911,10,9,10,0.177,178,751,-0.4868,0.1067,0.3094,-0.0817,-0.0293,-0.9249,0.3702,6.2767,6.1095,3.9037,-0.0001,-0.4358,0.0258,0.2771,1.7084,0.3066,0.843,-2.0015,-8.7949,2.9616,3.963
open_plane_40hz_clean_20260911,11,10,11,0.202,203,880,-0.479,0.1298,0.2901,-0.0696,-0.0255,-0.928,0.3652,6.2796,6.1348,3.8918,0.026,-0.4296,-0.1877,-0.6196,-0.2513,-6.968,0.966,3.7769,-8.5634,3.0892,4.1168
open_plane_40hz_clean_20260911,12,11,12,0.227000013,228,1006,-0.482,0.1463,0.2751,-0.0626,-0.0236,-0.9274,0.368,6.281,6.1493,3.8973,0.0115,-0.4297,-0.3908,0.6326,1.3607,6.8373,-0.6484,-3.3132,-7.7781,3.1678,4.1659
open_plane_40hz_clean_20260911,13,12,13,0.252,253,1122,-0.4727,0.1643,0.2477,-0.051,-0.0196,-0.9297,0.3643,6.2826,6.1738,3.8885,0.0104,-0.4253,-0.6022,-0.3818,0.7119,-6.9532,-0.8763,3.346,-8.9737,3.2136,4.1921
open_plane_40hz_clean_20260911,14,13,14,0.277,278,1254,-0.4685,0.1881,0.2156,-0.0391,-0.0153,-0.9292,0.3671,6.283,6.1992,3.8942,0.0119,-0.4266,-0.8165,0.3498,1.1147,6.9018,-0.1174,-3.476,-8.1165,3.2398,4.2019
