bag_time,time,status,level,closest_point_dist_m,command_speed_mps,command_steering_rad,drivable_gap_count,emergency_stop,forward_clearance_m,gap_0_deepest_angle,gap_0_end_angle,gap_0_max_clearance,gap_0_mean_clearance,gap_0_score,gap_0_start_angle,gap_0_weighted_center,gap_0_width,gap_1_deepest_angle,gap_1_end_angle,gap_1_max_clearance,gap_1_mean_clearance,gap_1_score,gap_1_start_angle,gap_1_weighted_center,gap_1_width,no_path,rate_limited_steering,raw_steering,raw_target_angle,selected_gap_deepest_angle,selected_gap_end_angle,selected_gap_max_clearance,selected_gap_mean_clearance,selected_gap_score,selected_gap_start_angle,selected_gap_weighted_center,selected_gap_width,smoothed_target_angle,source_stamp_s,trajectory_collision_free,trajectory_free_distance_m,trajectory_min_clearance_m
1788889295.2799122,1788889295.279857,gap_selected,b'\x00',0.859734,0.260000,0.174533,2.000000,0.000000,1.500000,-0.187618,-0.187618,3.553313,1.117086,13.049881,-2.356190,-0.883485,2.168572,0.087271,2.229663,7.947080,1.625271,45.022055,0.087271,0.552500,2.142392,0.000000,0.174533,0.174533,0.319886,0.087271,2.229663,7.947080,1.625271,45.022055,0.087271,0.552500,2.142392,0.319886,1788888670.463435,0.000000,1.500000,0.000000
1788889295.2856421,1788889295.285571,gap_selected,b'\x00',0.859734,0.260000,0.174533,2.000000,0.000000,1.500000,-0.187618,-0.187618,3.553313,1.117086,13.049881,-2.356190,-0.883485,2.168572,0.087271,2.229663,7.947080,1.625271,45.022055,0.087271,0.552500,2.142392,0.000000,0.174533,0.174533,0.319886,0.087271,2.229663,7.947080,1.625271,45.022055,0.087271,0.552500,2.142392,0.319886,1788888670.514052,0.000000,1.500000,0.000000
1788889295.291339,1788889295.2912884,gap_selected,b'\x00',0.859734,0.260000,0.174533,2.000000,0.000000,1.500000,-0.187618,-0.187618,3.553323,1.117086,13.049937,-2.356190,-0.883484,2.168572,0.087271,2.229663,7.947061,1.625269,45.021891,0.087271,0.552501,2.142392,0.000000,0.174533,0.174533,0.319886,0.087271,2.229663,7.947061,1.625269,45.021891,0.087271,0.552501,2.142392,0.319886,1788888670.563516,0.000000,1.500000,0.000000
1788889295.2970064,1788889295.2969568,gap_selected,b'\x00',0.859993,0.260000,0.174533,2.000000,0.000000,1.500000,-0.183255,-0.183255,3.766103,1.124684,14.292406,-2.356190,-0.870861,2.172935,0.082908,2.234026,8.080254,1.632883,46.397710,0.082908,0.545820,2.151118,0.000000,0.174533,0.174533,0.314364,0.082908,2.234026,8.080254,1.632883,46.397710,0.082908,0.545820,2.151118,0.314364,1788888670.613576,0.000000,1.500000,0.000000
1788889295.3027637,1788889295.3026679,gap_selected,b'\x00',0.861570,0.260000,0.174533,2.000000,0.000000,1.500000,-0.196345,-0.196345,3.535897,1.117143,12.882912,-2.356190,-0.889507,2.159845,0.078544,2.234026,7.999897,1.624423,45.823487,0.078544,0.545059,2.155482,0.000000,0.174533,0.174533,0.311802,0.078544,2.234026,7.999897,1.624423,45.823487,0.078544,0.545059,2.155482,0.311802,1788888670.665438,0.000000,1.500000,0.000000
1788889295.308428,1788889295.3083808,gap_selected,b'\x00',0.863446,0.260000,0.174533,2.000000,0.000000,1.500000,-0.200708,-0.200708,3.590830,1.121631,13.153500,-2.356190,-0.888306,2.155482,0.069818,2.234026,8.085473,1.626796,46.835718,0.069818,0.535302,2.164208,0.000000,0.174533,0.174533,0.302560,0.069818,2.234026,8.085473,1.626796,46.835718,0.069818,0.535302,2.164208,0.302560,1788888670.713712,0.000000,1.500000,0.000000
1788889295.3141618,1788889295.314117,gap_selected,b'\x00',0.865413,0.260000,0.174533,2.000000,0.000000,1.500000,-0.209435,-0.209435,3.560024,1.121331,12.911213,-2.356190,-0.895687,2.146755,0.065454,2.234026,7.976697,1.615902,46.005830,0.065454,0.535417,2.168572,0.000000,0.174533,0.174533,0.300436,0.065454,2.234026,7.976697,1.615902,46.005830,0.065454,0.535417,2.168572,0.300436,1788888670.763801,0.000000,1.500000,0.000000
1788889295.3198628,1788889295.319814,gap_selected,b'\x00',0.869582,0.274000,0.139627,2.000000,0.000000,1.500000,-0.222525,-0.222525,3.586679,1.126315,12.951441,-2.356190,-0.902217,2.133665,0.052364,2.234026,7.949946,1.606756,46.154983,0.052364,0.525931,2.181662,0.000000,0.139627,0.139627,0.289148,0.052364,2.234026,7.949946,1.606756,46.154983,0.052364,0.525931,2.181662,0.289148,1788888670.863297,1.000000,1.500000,0.089757
1788889295.3255649,1788889295.3255098,gap_selected,b'\x00',0.871786,0.274000,0.139627,2.000000,0.000000,1.500000,-0.222525,-0.222525,3.958942,1.138354,15.037640,-2.356190,-0.889974,2.133665,0.043638,2.234026,8.031749,1.608675,47.144276,0.043638,0.516060,2.190388,0.000000,0.139627,0.139627,0.279849,0.043638,2.234026,8.031749,1.608675,47.144276,0.043638,0.516060,2.190388,0.279849,1788888670.913293,1.000000,1.500000,0.079173
1788889295.3313098,1788889295.3312502,gap_selected,b'\x00',0.873876,0.274000,0.139627,2.000000,0.000000,1.500000,-0.235615,-0.235615,3.598122,1.130997,12.906946,-2.356190,-0.909783,2.120575,0.039274,2.234026,7.957147,1.599819,46.605284,0.039274,0.515332,2.194752,0.000000,0.139627,0.139627,0.277303,0.039274,2.234026,7.957147,1.599819,46.605284,0.039274,0.515332,2.194752,0.277303,1788888670.964105,1.000000,1.500000,0.069903
1788889295.3370807,1788889295.3370152,gap_selected,b'\x00',0.876049,0.274000,0.139627,2.000000,0.000000,1.500000,-0.235615,-0.235615,3.985001,1.142065,15.059663,-2.356190,-0.899122,2.120575,0.030548,2.234026,8.074321,1.604302,47.922737,0.030548,0.504253,2.203478,0.000000,0.139627,0.139627,0.267401,0.030548,2.234026,8.074321,1.604302,47.922737,0.030548,0.504253,2.203478,0.267401,1788888671.013564,1.000000,1.500000,0.060609
1788889295.3428128,1788889295.3427548,gap_selected,b'\x00',0.878310,0.274000,0.139627,2.000000,0.000000,1.500000,-0.244342,-0.244342,3.683695,1.140300,13.302837,-2.356190,-0.910266,2.111848,0.026184,2.234026,7.995705,1.595528,47.342920,0.026184,0.503365,2.207841,0.000000,0.139627,0.139627,0.264775,0.026184,2.234026,7.995705,1.595528,47.342920,0.026184,0.503365,2.207841,0.264775,1788888671.063272,1.000000,1.500000,0.051234
1788889295.3486698,1788889295.3486056,gap_selected,b'\x00',0.880647,0.274000,0.139627,2.000000,0.000000,1.500000,-0.248705,-0.248705,4.021357,1.146613,15.138111,-2.356190,-0.908384,2.107485,0.021821,2.234026,7.917682,1.586465,46.768000,0.021821,0.502561,2.212205,0.000000,0.139627,0.139627,0.262191,0.021821,2.234026,7.917682,1.586465,46.768000,0.021821,0.502561,2.212205,0.262191,1788888671.114223,1.000000,1.500000,0.041829
1788889295.3545523,1788889295.3544512,gap_selected,b'\x00',0.883063,0.274000,0.139627,2.000000,0.000000,1.500000,-0.257432,-0.257432,3.683132,1.145097,13.187538,-2.356190,-0.919757,2.098758,0.013094,2.234026,8.031940,1.590526,48.068066,0.013094,0.491384,2.220931,0.000000,0.139627,0.139627,0.252239,0.013094,2.234026,8.031940,1.590526,48.068066,0.013094,0.491384,2.220931,0.252239,1788888671.163713,1.000000,1.500000,0.032433
1788889295.3603756,1788889295.3603015,gap_selected,b'\x00',0.888126,0.274000,0.139627,2.000000,0.000000,1.500000,-0.270522,-0.270522,3.688575,1.150481,13.104475,-2.356190,-0.929438,2.085668,0.004368,2.238389,7.873251,1.571402,46.968121,0.004368,0.491040,2.234021,0.000000,0.139627,0.139627,0.247704,0.004368,2.238389,7.873251,1.571402,46.968121,0.004368,0.491040,2.234021,0.247704,1788888671.263417,1.000000,1.500000,0.014187
1788889295.3661544,1788889295.3661056,gap_selected,b'\x00',0.890773,0.274000,0.139627,2.000000,0.000000,1.500000,-0.274885,-0.274885,3.833808,1.156165,13.850461,-2.356190,-0.929760,2.081305,-0.004359,2.238389,7.985834,1.574337,48.260037,-0.004359,0.480378,2.242748,0.000000,0.139627,0.139627,0.238010,-0.004359,2.238389,7.985834,1.574337,48.260037,-0.004359,0.480378,2.242748,0.238010,1788888671.314087,1.000000,1.500000,0.006864
1788889295.3719413,1788889295.3718884,gap_selected,b'\x00',0.893498,0.274000,0.139627,2.000000,0.000000,1.500000,-0.283611,-0.283611,3.736921,1.156389,13.249035,-2.356190,-0.939006,2.072578,-0.008722,2.238389,7.904890,1.565171,47.646267,-0.008722,0.479358,2.247111,0.000000,0.139627,0.139627,0.235318,-0.008722,2.238389,7.904890,1.565171,47.646267,-0.008722,0.479358,2.247111,0.235318,1788888671.363474,1.000000,1.500000,0.000273
1788889295.3777683,1788889295.377721,gap_selected,b'\x00',0.896299,0.274000,0.139627,2.000000,0.000000,1.500000,-0.287975,-0.287975,3.881495,1.162641,13.989761,-2.356190,-0.938934,2.068215,-0.017449,2.238389,8.018367,1.568218,48.961082,-0.017449,0.468428,2.255838,0.000000,0.139627,0.139627,0.225489,-0.017449,2.238389,8.018367,1.568218,48.961082,-0.017449,0.468428,2.255838,0.225489,1788888671.413574,0.000000,1.500000,0.000000
1788889295.3836002,1788889295.3835158,gap_selected,b'\x00',0.899176,0.274000,0.139627,2.000000,0.000000,1.500000,-0.274885,-0.274885,4.635030,1.197948,18.476164,-2.356190,-0.894892,2.081305,-0.021812,2.238389,7.935504,1.558538,48.321690,-0.021812,0.467749,2.260201,0.000000,0.139627,0.139627,0.222969,-0.021812,2.238389,7.935504,1.558538,48.321690,-0.021812,0.467749,2.260201,0.222969,1788888671.463469,0.000000,1.500000,0.000000
1788889295.3894541,1788889295.3893986,gap_selected,b'\x00',0.902132,0.274000,0.139627,2.000000,0.000000,1.500000,-0.287975,-0.287975,4.489185,1.190366,17.440113,-2.356190,-0.916224,2.068215,-0.030539,2.238389,8.049655,1.561469,49.656772,-0.030539,0.456704,2.268928,0.000000,0.139627,0.139627,0.213083,-0.030539,2.238389,8.049655,1.561469,49.656772,-0.030539,0.456704,2.268928,0.213083,1788888671.514215,0.000000,1.500000,0.000000
1788889295.395285,1788889295.395227,gap_selected,b'\x00',0.908271,0.288000,0.104720,2.000000,0.000000,1.500000,-0.301065,-0.301065,4.532405,1.198067,17.541480,-2.356190,-0.925410,2.055125,-0.039265,2.238389,7.881233,1.541620,48.339532,-0.039265,0.455496,2.277655,0.000000,0.104720,0.104720,0.208115,-0.039265,2.238389,7.881233,1.541620,48.339532,-0.039265,0.455496,2.277655,0.208115,1788888671.613709,1.000000,1.500000,0.102728
1788889295.401052,1788889295.4009993,gap_selected,b'\x00',0.911457,0.288000,0.104720,2.000000,0.000000,1.500000,-0.301065,-0.301065,4.404849,1.211256,16.820248,-2.356190,-0.917058,2.055125,-0.047992,2.238389,7.993461,1.543766,49.660924,-0.047992,0.444870,2.286381,0.000000,0.104720,0.104720,0.198439,-0.047992,2.238389,7.993461,1.543766,49.660924,-0.047992,0.444870,2.286381,0.198439,1788888671.664050,1.000000,1.500000,0.092035
1788889295.4068403,1788889295.4068038,gap_selected,b'\x00',0.914425,0.288000,0.104720,2.000000,0.000000,1.500000,-0.305428,-0.305428,7.116605,1.223067,34.485626,-2.356190,-0.907721,2.050762,-0.052355,2.238389,7.961055,1.537602,49.487796,-0.052355,0.442287,2.290745,0.000000,0.104720,0.104720,0.194966,-0.052355,2.238389,7.961055,1.537602,49.487796,-0.052355,0.442287,2.290745,0.194966,1788888671.714838,1.000000,1.500000,0.083359
1788889295.4127007,1788889295.4126177,gap_selected,b'\x00',0.917340,0.288000,0.104720,2.000000,0.000000,1.500000,-0.309791,-0.309791,7.160513,1.228431,34.711152,-2.356190,-0.909137,2.046399,-0.056719,2.238389,7.942258,1.532536,49.443225,-0.056719,0.439231,2.295108,0.000000,0.104720,0.104720,0.191256,-0.056719,2.238389,7.942258,1.532536,49.443225,-0.056719,0.439231,2.295108,0.191256,1788888671.763414,1.000000,1.500000,0.075190
1788889295.4185681,1788889295.418469,gap_selected,b'\x00',0.920313,0.288000,0.104720,2.000000,0.000000,1.500000,-0.314155,-0.314155,7.205090,1.231298,34.928415,-2.356190,-0.914123,2.042035,-0.061082,2.238389,7.923053,1.527097,49.393498,-0.061082,0.436335,2.299471,0.000000,0.104720,0.104720,0.187627,-0.061082,2.238389,7.923053,1.527097,49.393498,-0.061082,0.436335,2.299471,0.187627,1788888671.813324,1.000000,1.500000,0.066979
1788889295.4244022,1788889295.4243464,gap_selected,b'\x00',0.923343,0.288000,0.104720,2.000000,0.000000,1.500000,-0.318518,-0.318518,7.250212,1.236686,35.160943,-2.356190,-0.915663,2.037672,-0.065445,2.238389,7.903501,1.521841,49.340626,-0.065445,0.433304,2.303835,0.000000,0.104720,0.104720,0.183929,-0.065445,2.238389,7.903501,1.521841,49.340626,-0.065445,0.433304,2.303835,0.183929,1788888671.863839,1.000000,1.500000,0.058729
1788889295.4306285,1788889295.4305744,gap_selected,b'\x00',0.929577,0.288000,0.104720,2.000000,0.000000,1.500000,-0.335971,-0.335971,4.734753,1.232135,18.317043,-2.356190,-0.941709,2.020219,-0.074172,2.238389,7.863439,1.510588,49.222665,-0.074172,0.427547,2.312561,0.000000,0.104720,0.104720,0.176688,-0.074172,2.238389,7.863439,1.510588,49.222665,-0.074172,0.427547,2.312561,0.176688,1788888671.963568,1.000000,1.500000,0.042114
1788889295.4363966,1788889295.4363432,gap_selected,b'\x00',0.929944,0.288000,0.104720,2.000000,0.000000,1.500000,-0.340335,-0.340335,4.350932,1.231690,16.077448,-2.356190,-0.951776,2.015855,-0.078535,2.238389,7.842939,1.505084,49.159087,-0.078535,0.424530,2.316925,0.000000,0.104720,0.104720,0.172997,-0.078535,2.238389,7.842939,1.505084,49.159087,-0.078535,0.424530,2.316925,0.172997,1788888672.013411,1.000000,1.500000,0.033753
1788889295.442192,1788889295.4420922,gap_selected,b'\x00',0.926799,0.288000,0.104720,2.000000,0.000000,1.500000,-0.335971,-0.335971,7.335795,1.254746,35.376646,-2.356190,-0.927054,2.020219,-0.082899,2.242753,7.870867,1.502047,49.645814,-0.082899,0.421282,2.325651,0.000000,0.104720,0.104720,0.169192,-0.082899,2.242753,7.870867,1.502047,49.645814,-0.082899,0.421282,2.325651,0.169192,1788888672.063410,1.000000,1.500000,0.027594
1788889295.4479222,1788889295.44788,gap_selected,b'\x00',0.923582,0.288000,0.104720,2.000000,0.000000,1.500000,-0.340335,-0.340335,7.290181,1.257710,34.941520,-2.356190,-0.931268,2.015855,-0.087262,2.242753,7.903928,1.500012,50.099588,-0.087262,0.416277,2.330015,0.000000,0.104720,0.104720,0.164508,-0.087262,2.242753,7.903928,1.500012,50.099588,-0.087262,0.416277,2.330015,0.164508,1788888672.113874,1.000000,1.500000,0.021049
1788889295.453657,1788889295.4536002,gap_selected,b'\x00',0.920304,0.288000,0.104720,2.000000,0.000000,1.500000,-0.344698,-0.344698,7.240414,1.260829,34.480050,-2.356190,-0.935436,2.011492,-0.091625,2.242753,7.936753,1.497645,50.552870,-0.091625,0.411446,2.334378,0.000000,0.104720,0.104720,0.159910,-0.091625,2.242753,7.936753,1.497645,50.552870,-0.091625,0.411446,2.334378,0.159910,1788888672.163283,1.000000,1.500000,0.013971
1788889295.4594321,1788889295.4593718,gap_selected,b'\x00',0.916977,0.288000,0.104720,2.000000,0.000000,1.500000,-0.349061,-0.349061,7.192805,1.263983,34.037435,-2.356190,-0.939599,2.007129,-0.095989,2.242753,7.969669,1.495183,51.009631,-0.095989,0.406617,2.338741,0.000000,0.104720,0.104720,0.155314,-0.095989,2.242753,7.969669,1.495183,51.009631,-0.095989,0.406617,2.338741,0.155314,1788888672.213887,1.000000,1.500000,0.007322
1788889295.4651296,1788889295.4650755,gap_selected,b'\x00',0.910191,0.288000,0.104720,2.000000,0.000000,1.500000,-0.353425,-0.353425,7.383993,1.283141,35.342915,-2.356190,-0.930603,2.002765,-0.100352,2.242753,7.830771,1.478364,49.793685,-0.100352,0.407153,2.343105,0.000000,0.104720,0.104720,0.153400,-0.100352,2.242753,7.830771,1.478364,49.793685,-0.100352,0.407153,2.343105,0.153400,1788888672.313519,0.000000,1.500000,0.000000
1788889295.4708765,1788889295.47079,gap_selected,b'\x00',0.906726,0.288000,0.104720,2.000000,0.000000,1.500000,-0.357788,-0.357788,7.347553,1.286486,34.975193,-2.356190,-0.934810,1.998402,-0.104715,2.242753,7.862029,1.475632,50.231534,-0.104715,0.402328,2.347468,0.000000,0.104720,0.104720,0.148806,-0.104715,2.242753,7.862029,1.475632,50.231534,-0.104715,0.402328,2.347468,0.148806,1788888672.363968,0.000000,1.500000,0.000000
1788889295.4766407,1788889295.4765801,gap_selected,b'\x00',0.903219,0.288000,0.104720,2.000000,0.000000,1.500000,-0.362151,-0.362151,7.312120,1.289982,34.617246,-2.356190,-0.938948,1.994039,-0.109079,2.242753,7.893499,1.473184,50.675212,-0.109079,0.397245,2.351831,0.000000,0.104720,0.104720,0.144083,-0.109079,2.242753,7.893499,1.473184,50.675212,-0.109079,0.397245,2.351831,0.144083,1788888672.414139,0.000000,1.500000,0.000000
1788889295.4824004,1788889295.4823556,gap_selected,b'\x00',0.899666,0.288000,0.104720,2.000000,0.000000,1.500000,-0.366515,-0.366515,7.277556,1.293482,34.267720,-2.356190,-0.943089,1.989675,-0.113442,2.242753,7.925292,1.470413,51.123398,-0.113442,0.392385,2.356194,0.000000,0.104720,0.104720,0.139472,-0.113442,2.242753,7.925292,1.470413,51.123398,-0.113442,0.392385,2.356194,0.139472,1788888672.463335,0.000000,1.500000,0.000000
1788889295.4881268,1788889295.488076,gap_selected,b'\x00',0.896067,0.288000,0.104720,2.000000,0.000000,1.500000,-0.370878,-0.370878,7.244115,1.297057,33.928310,-2.356190,-0.947227,1.985312,-0.117805,2.242753,7.957151,1.467687,51.575712,-0.117805,0.387342,2.360558,0.000000,0.104720,0.104720,0.134768,-0.117805,2.242753,7.957151,1.467687,51.575712,-0.117805,0.387342,2.360558,0.134768,1788888672.513314,0.000000,1.500000,0.000000
1788889295.4939065,1788889295.493835,gap_selected,b'\x00',0.892627,0.302000,0.069813,2.000000,0.000000,1.500000,-0.370878,-0.370878,7.373664,1.310178,34.876019,-2.356190,-0.937610,1.985312,-0.117805,2.238389,7.839753,1.457036,50.334724,-0.117805,0.389441,2.356194,0.000000,0.069813,0.069813,0.135818,-0.117805,2.238389,7.839753,1.457036,50.334724,-0.117805,0.389441,2.356194,0.135818,1788888672.563591,1.000000,1.500000,0.126511
1788889295.4996667,1788889295.4995928,gap_selected,b'\x00',0.889136,0.302000,0.069813,2.000000,0.000000,1.500000,-0.375241,-0.375241,7.266046,1.330462,34.081299,-2.356190,-0.921213,1.980949,-0.122169,2.238389,7.938302,1.458493,51.442507,-0.122169,0.381990,2.360558,0.000000,0.069813,0.069813,0.129911,-0.122169,2.238389,7.938302,1.458493,51.442507,-0.122169,0.381990,2.360558,0.129911,1788888672.613846,1.000000,1.500000,0.121552
1788889295.5054374,1788889295.5053868,gap_selected,b'\x00',0.882040,0.302000,0.069813,2.000000,0.000000,1.500000,-0.379605,-0.379605,7.279782,1.320762,34.001837,-2.356190,-0.946472,1.976585,-0.126532,2.238389,7.926870,1.448968,51.470886,-0.126532,0.377689,2.364921,0.000000,0.069813,0.069813,0.125579,-0.126532,2.238389,7.926870,1.448968,51.470886,-0.126532,0.377689,2.364921,0.125579,1788888672.714009,1.000000,1.500000,0.111799
1788889295.5112312,1788889295.5111647,gap_selected,b'\x00',0.878452,0.302000,0.069813,2.000000,0.000000,1.500000,-0.379605,-0.379605,7.399368,1.333148,34.871681,-2.356190,-0.938271,1.976585,-0.130895,2.238389,8.028452,1.450584,52.624672,-0.130895,0.369800,2.369284,0.000000,0.069813,0.069813,0.119452,-0.130895,2.238389,8.028452,1.450584,52.624672,-0.130895,0.369800,2.369284,0.119452,1788888672.763667,1.000000,1.500000,0.106990
1788889295.5169518,1788889295.5168834,gap_selected,b'\x00',0.874836,0.302000,0.069813,2.000000,0.000000,1.500000,-0.383968,-0.383968,7.293696,1.351763,34.081963,-2.356190,-0.925114,1.972222,-0.130895,2.238389,7.915011,1.439270,51.495013,-0.130895,0.373342,2.369284,0.000000,0.069813,0.069813,0.121223,-0.130895,2.238389,7.915011,1.439270,51.495013,-0.130895,0.373342,2.369284,0.121223,1788888672.813553,1.000000,1.500000,0.102022
1788889295.5227575,1788889295.5226786,gap_selected,b'\x00',0.871194,0.302000,0.069813,2.000000,0.000000,1.500000,-0.383968,-0.383968,7.412968,1.349877,34.892670,-2.356190,-0.933336,1.972222,-0.135259,2.238389,8.016724,1.441042,52.652821,-0.135259,0.365288,2.373648,0.000000,0.069813,0.069813,0.115015,-0.135259,2.238389,8.016724,1.441042,52.652821,-0.135259,0.365288,2.373648,0.115015,1788888672.864052,1.000000,1.500000,0.096999
1788889295.5286093,1788889295.5285347,gap_selected,b'\x00',0.867527,0.302000,0.069813,2.000000,0.000000,1.500000,-0.388331,-0.388331,7.308323,1.344788,34.020909,-2.356190,-0.946584,1.967859,-0.135259,2.238389,7.902207,1.429568,51.510294,-0.135259,0.368852,2.373648,0.000000,0.069813,0.069813,0.116797,-0.135259,2.238389,7.902207,1.429568,51.510294,-0.135259,0.368852,2.373648,0.116797,1788888672.913656,1.000000,1.500000,0.092245
1788889295.5344038,1788889295.5343482,gap_selected,b'\x00',0.863829,0.302000,0.069813,2.000000,0.000000,1.500000,-0.388331,-0.388331,7.427278,1.356983,34.880553,-2.356190,-0.939226,1.967859,-0.139622,2.238389,8.004045,1.430912,52.669904,-0.139622,0.361030,2.378011,0.000000,0.069813,0.069813,0.110704,-0.139622,2.238389,8.004045,1.430912,52.669904,-0.139622,0.361030,2.378011,0.110704,1788888672.963450,1.000000,1.500000,0.086967
1788889295.540196,1788889295.5401473,gap_selected,b'\x00',0.856358,0.302000,0.069813,2.000000,0.000000,1.500000,-0.392695,-0.392695,7.442085,1.374068,34.907582,-2.356190,-0.934793,1.963495,-0.143985,2.238389,7.990584,1.420829,52.680258,-0.143985,0.356512,2.382374,0.000000,0.069813,0.069813,0.106263,-0.143985,2.238389,7.990584,1.420829,52.680258,-0.143985,0.356512,2.382374,0.106263,1788888673.063812,1.000000,1.500000,0.076874
