simulation_time_k_s,simulation_time_k1_s,simulation_physics_step_k,simulation_physics_step_k1,physics_step_delta,dt_sim_s,x_k_m,y_k_m,yaw_k_rad,u_k_mps,v_k_mps,r_k_radps,applied_command_sequence_k1,commanded_throttle_norm_k1,commanded_steering_norm_k1,applied_throttle_norm_k1,applied_steering_rad_k1,simulator_feedback_steering_rad_k1,wheel_speed_mps_k1,encoder_left_rad_k1,encoder_right_rad_k1,reset_epoch,segment_id,x_k1_m,y_k1_m,yaw_k1_rad,u_k1_mps,v_k1_mps,r_k1_radps
0.129000008,0.154000014,130.0,155.0,25.0,0.02500000599999999,0.8068,3.1609,-1.5707963267948966,0.0506,0.0001,-0.0001,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8068,3.1597,-1.5707980570870044,0.0216,0.0001,0.0
0.154000014,0.178,155.0,179.0,24.0,0.023999986,0.8068,3.1597,-1.5707980570870044,0.0216,0.0001,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8068,3.1595,-1.5707963267948966,0.0046,0.0,0.0
0.178,0.203000009,179.0,204.0,25.0,0.025000009000000017,0.8068,3.1595,-1.5707963267948966,0.0046,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8068,3.1595,-1.570798277755003,0.0028,0.0,0.0
0.203000009,0.229000017,204.0,230.0,26.0,0.02600000799999999,0.8068,3.1595,-1.570798277755003,0.0028,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8069,3.1595,-1.5707963267948966,0.0024,0.0,0.0
0.229000017,0.254,230.0,255.0,25.0,0.024999983000000003,0.8069,3.1595,-1.5707963267948966,0.0024,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8069,3.1594,-1.5707983378084478,0.0021,0.0,0.0
0.254,0.279,255.0,280.0,25.0,0.025000000000000022,0.8069,3.1594,-1.5707983378084478,0.0021,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8069,3.1594,-1.570798357826742,0.0019,0.0,0.0
0.279,0.303,280.0,304.0,24.0,0.023999999999999966,0.8069,3.1594,-1.570798357826742,0.0019,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8069,3.1594,-1.5707983778452808,0.0017,0.0,0.0
0.303,0.328,304.0,329.0,25.0,0.025000000000000022,0.8069,3.1594,-1.5707983778452808,0.0017,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8069,3.1594,-1.5707983978640652,0.0015,0.0,0.0
0.328,0.354,329.0,355.0,26.0,0.025999999999999968,0.8069,3.1594,-1.5707983978640652,0.0015,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8069,3.1594,-1.5707963267948966,0.0013,0.0,0.0
0.354,0.378000021,355.0,379.0,24.0,0.024000021000000038,0.8069,3.1594,-1.5707963267948966,0.0013,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8069,3.1594,-1.5707963267948966,0.0012,0.0,0.0
0.378000021,0.403000027,379.0,404.0,25.0,0.025000005999999964,0.8069,3.1594,-1.5707963267948966,0.0012,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.807,3.1594,-1.5707963267948966,0.001,0.0,0.0
0.403000027,0.42900002,404.0,430.0,26.0,0.025999993,0.807,3.1594,-1.5707963267948966,0.001,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.807,3.1594,-1.5707963267948966,0.0009,0.0,0.0
0.42900002,0.453,430.0,454.0,24.0,0.023999980000000032,0.807,3.1594,-1.5707963267948966,0.0009,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.807,3.1594,-1.5707963267948966,0.0008,0.0,0.0
0.453,0.478000015,454.0,479.0,25.0,0.025000014999999987,0.807,3.1594,-1.5707963267948966,0.0008,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.807,3.1594,-1.5707963267948966,0.0007,0.0,0.0
0.478000015,0.503,479.0,504.0,25.0,0.024999985000000002,0.807,3.1594,-1.5707963267948966,0.0007,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.807,3.1594,-1.570796326794897,0.0006,0.0,0.0
0.503,0.528,504.0,529.0,25.0,0.025000000000000022,0.807,3.1594,-1.570796326794897,0.0006,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.807,3.1593,-1.570796326794897,0.0006,0.0,0.0
0.528,0.553000033,529.0,554.0,25.0,0.025000032999999977,0.807,3.1593,-1.570796326794897,0.0006,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8071,3.1593,-1.570796326794897,0.0005,0.0,0.0
0.553000033,0.578,554.0,579.0,25.0,0.024999966999999956,0.8071,3.1593,-1.570796326794897,0.0005,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8071,3.1593,-1.570796326794897,0.0004,0.0,0.0
0.578,0.604000032,579.0,605.0,26.0,0.026000032000000006,0.8071,3.1593,-1.570796326794897,0.0004,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8071,3.1593,-1.570796326794897,0.0004,0.0,0.0
0.604000032,0.629,605.0,630.0,25.0,0.02499996800000004,0.8071,3.1593,-1.570796326794897,0.0004,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8071,3.1593,-1.570796326794897,0.0003,0.0,0.0
0.629,0.654000044,630.0,655.0,25.0,0.025000044,0.8071,3.1593,-1.570796326794897,0.0003,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8071,3.1593,-1.570796326794897,0.0003,0.0,0.0
0.654000044,0.678000033,655.0,679.0,24.0,0.023999989,0.8071,3.1593,-1.570796326794897,0.0003,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8072,3.1593,-1.5707985179820816,0.0003,0.0,0.0
0.678000033,0.703,679.0,704.0,25.0,0.024999966999999956,0.8072,3.1593,-1.5707985179820816,0.0003,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8072,3.1593,-1.570796326794897,0.0002,0.0,0.0
0.703,0.728000045,704.0,729.0,25.0,0.025000045000000082,0.8072,3.1593,-1.570796326794897,0.0002,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8072,3.1593,-1.570796326794897,0.0002,0.0,0.0
0.728000045,0.754,729.0,755.0,26.0,0.025999954999999964,0.8072,3.1593,-1.570796326794897,0.0002,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8072,3.1593,-1.570796326794897,0.0002,0.0,0.0
0.754,0.779000044,755.0,780.0,25.0,0.025000044,0.8072,3.1593,-1.570796326794897,0.0002,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8072,3.1593,-1.570796326794897,0.0002,0.0,0.0
0.779000044,0.803000033,780.0,804.0,24.0,0.023999989,0.8072,3.1593,-1.570796326794897,0.0002,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8072,3.1593,-1.570796326794897,0.0001,0.0,0.0
0.803000033,0.829000056,804.0,830.0,26.0,0.02600002300000004,0.8072,3.1593,-1.570796326794897,0.0001,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8073,3.1593,-1.570796326794897,0.0001,0.0,0.0
0.829000056,0.854000032,830.0,855.0,25.0,0.024999975999999924,0.8073,3.1593,-1.570796326794897,0.0001,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8073,3.1594,-1.570796326794897,0.0001,0.0,0.0
0.854000032,0.878,855.0,879.0,24.0,0.023999968000000038,0.8073,3.1594,-1.570796326794897,0.0001,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8073,3.1594,-1.570796326794897,0.0001,0.0,0.0
0.878,0.903000057,879.0,904.0,25.0,0.025000056999999964,0.8073,3.1594,-1.570796326794897,0.0001,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8073,3.1594,-1.570796326794897,0.0001,0.0,0.0
0.903000057,0.929,904.0,930.0,26.0,0.02599994300000008,0.8073,3.1594,-1.570796326794897,0.0001,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8073,3.1594,-1.570796326794897,0.0001,0.0,0.0
0.929,0.954000056,930.0,955.0,25.0,0.025000055999999993,0.8073,3.1594,-1.570796326794897,0.0001,0.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8073,3.1594,-1.570796326794897,0.0001,0.0,0.0
0.954000056,0.978000045,955.0,979.0,24.0,0.023999989,0.8073,3.1594,-1.570796326794897,0.0001,0.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8074,3.1594,-1.570796326794897,0.0001,0.0,0.0
0.978000045,1.003,979.0,1004.0,25.0,0.02499995499999985,0.8074,3.1594,-1.570796326794897,0.0001,0.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8074,3.1594,-1.570796326794897,0.0001,0.0,0.0
1.003,1.029,1004.0,1030.0,26.0,0.026000000000000023,0.8074,3.1594,-1.570796326794897,0.0001,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8074,3.1594,-1.570796326794897,0.0001,0.0,0.0
1.029,1.054,1030.0,1055.0,25.0,0.025000000000000133,0.8074,3.1594,-1.570796326794897,0.0001,0.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8074,3.1594,-1.570796326794897,0.0,0.0,0.0
1.054,1.079,1055.0,1080.0,25.0,0.02499999999999991,0.8074,3.1594,-1.570796326794897,0.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8074,3.1594,-1.5709377943740872,0.0,0.0,0.0
1.079,1.103,1080.0,1104.0,24.0,0.02400000000000002,0.8074,3.1594,-1.5709377943740872,0.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8074,3.1594,-1.5709377943740872,0.0,0.0,0.0
1.103,1.12900007,1104.0,1130.0,26.0,0.026000070000000042,0.8074,3.1594,-1.5709377943740872,0.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8074,3.1594,-1.5709377943740872,0.0,0.0,0.0
1.12900007,1.153,1130.0,1154.0,24.0,0.023999930000000003,0.8074,3.1594,-1.5709377943740872,0.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8075,3.1594,-1.5709377943740872,0.0,0.0,0.0
1.153,1.18000007,1154.0,1181.0,27.0,0.02700006999999993,0.8075,3.1594,-1.5709377943740872,0.0,0.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8075,3.1594,-1.5709377943740872,0.0,0.0,0.0
1.18000007,1.20300007,1181.0,1204.0,23.0,0.02300000000000013,0.8075,3.1594,-1.5709377943740872,0.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8075,3.1594,-1.5709377943740872,0.0,0.0,0.0
1.20300007,1.22900009,1204.0,1230.0,26.0,0.0260000199999999,0.8075,3.1594,-1.5709377943740872,0.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8075,3.1594,-1.5709377943740872,0.0,0.0,0.0
1.22900009,1.253,1230.0,1254.0,24.0,0.023999909999999902,0.8075,3.1594,-1.5709377943740872,0.0,0.0,0.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8075,3.1594,-1.5709377943740872,0.0,0.0,0.0
1.253,1.27800012,1254.0,1279.0,25.0,0.02500012000000007,0.8075,3.1594,-1.5709377943740872,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8075,3.1594,-1.5709377943740872,0.0,0.0,0.0
1.27800012,1.304,1279.0,1305.0,26.0,0.025999880000000086,0.8075,3.1594,-1.5709377943740872,0.0,0.0,0.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8075,3.1594,-1.5709377943740872,0.0,0.0,0.0
1.304,1.32800007,1305.0,1329.0,24.0,0.02400007000000004,0.8075,3.1594,-1.5709377943740872,0.0,0.0,0.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8075,3.1594,-1.5709377943740872,0.0,0.0,0.0
1.32800007,1.353,1329.0,1354.0,25.0,0.024999929999999893,0.8075,3.1594,-1.5709377943740872,0.0,0.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8075,3.1594,-1.5709377943740872,0.0,0.0,0.0
1.353,1.37900007,1354.0,1380.0,26.0,0.026000070000000042,0.8075,3.1594,-1.5709377943740872,0.0,0.0,0.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8075,3.1594,-1.5709377943740872,0.0,0.0,0.0
1.37900007,1.40300012,1380.0,1404.0,24.0,0.02400004999999994,0.8075,3.1594,-1.5709377943740872,0.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8076,3.1594,-1.5709377943740872,0.0,0.0,0.0
1.40300012,1.42800009,1404.0,1429.0,25.0,0.024999970000000094,0.8076,3.1594,-1.5709377943740872,0.0,0.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8076,3.1594,-1.5709377943740872,0.0,0.0,0.0
1.42800009,1.45300007,1429.0,1454.0,25.0,0.024999980000000033,0.8076,3.1594,-1.5709377943740872,0.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8076,3.1594,-1.5709377943740872,0.0,0.0,0.0
1.45300007,1.47900009,1454.0,1480.0,26.0,0.0260000199999999,0.8076,3.1594,-1.5709377943740872,0.0,0.0,0.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8076,3.1594,-1.5709377943740872,0.0,0.0,0.0
1.47900009,1.50400007,1480.0,1505.0,25.0,0.024999980000000033,0.8076,3.1594,-1.5709377943740872,0.0,0.0,0.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8076,3.1594,-1.5709377943740872,0.0,0.0,0.0
1.50400007,1.52800012,1505.0,1529.0,24.0,0.02400004999999994,0.8076,3.1594,-1.5709377943740872,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8076,3.1594,-1.5709377943740872,0.0,0.0,0.0
