estimate_x_m,estimate_y_m,estimate_yaw_rad,position_error_m,r_error_radps,source_stamp_ns,topic,truth_x_m,truth_y_m,truth_yaw_rad,u_error_mps,v_error_mps
-1.2180654170829757,-9.553967233754157,-2.6617150421668114,0.6200468839426925,0.0,1789377239408455261,/odom,-0.8471,-10.0508,-2.6617150421668114,0.03090885457342285,0.2921
-1.2709045601095486,-9.579874376849135,-2.7097517886154754,0.6199667632669447,0.0,1789377239432816412,/odom,-0.9006,-10.0771,-2.7097517886154754,0.03154084704608495,0.2957
-1.327714365332681,-9.604405682638523,-2.7581764721282305,0.6206240977338667,0.0,1789377239458509403,/odom,-0.9552,-10.1008,-2.7581764721282305,0.022449490241217784,0.2981
-1.3838979588091724,-9.625497783656138,-2.8067418796925656,0.6208408549891339,0.0,1789377239483436576,/odom,-1.0109,-10.1218,-2.806741879692566,0.02456536104786089,0.2987
-1.4413461251678907,-9.643893980855152,-2.856633844575623,0.6213341435682233,0.0,1789377239508485919,/odom,-1.0674,-10.1401,-2.8566338445756227,0.04114746938405878,0.3084
-1.4990266207723468,-9.659229044395637,-2.906849093261205,0.6216964157124346,0.0,1789377239533389277,/odom,-1.1243,-10.1553,-2.906849093261205,0.03382943111771075,0.3091
-1.556544129443106,-9.671476149882634,-2.9567459042100803,0.6218697410705292,0.0,1789377239558023109,/odom,-1.1816,-10.1676,-2.9567459042100803,0.04844561379252532,0.3074
-1.615057528245534,-9.680915787972953,-3.0065467589981445,0.6223699877280248,0.0,1789377239582846778,/odom,-1.2391,-10.1769,-3.006546758998145,0.06673060429374988,0.3063
-1.6752015785569279,-9.687612675425227,-3.0548571776894007,0.6237535700732291,0.0,1789377239608348871,/odom,-1.2967,-10.1834,-3.0548571776894007,0.043291777047516966,0.2975
-1.7339829634747226,-9.691310059748725,-3.102692448874304,0.62447323209831,0.0,1789377239633453587,/odom,-1.3543,-10.1871,-3.102692448874304,0.025694938649765575,0.2964
-1.79127066040576,-9.69218030432267,3.133071664332757,0.6243070307134645,0.0,1789377239657988494,/odom,-1.4119,-10.188,3.1330716643327574,0.03848517736947299,0.2933
-1.8494137947604974,-9.690323389514132,3.0862614311207643,0.6248648994407752,0.0,1789377239683031284,/odom,-1.4692,-10.1862,3.086261431120764,0.01823277914888921,0.2903
-1.9064167293913987,-9.685818286143748,3.039186086303902,0.6249500954387301,0.0,1789377239707774101,/odom,-1.5262,-10.1818,3.0391860863039017,0.027120730141899863,0.2915
-1.9644719187608726,-9.678479176502554,2.99250112519302,0.625946743004858,0.0,1789377239733091016,/odom,-1.5828,-10.1746,2.9925011251930194,0.02729394870703672,0.2897
-2.0209278790244136,-9.668643724161608,2.9457171824530346,0.6262101852294295,0.0,1789377239757894347,/odom,-1.639,-10.1649,2.9457171824530346,0.02934803283434606,0.2899
-2.077182037252733,-9.656128394313264,2.8996421932154504,0.6266396729804375,0.0,1789377239782882555,/odom,-1.6947,-10.1525,2.89964219321545,0.019896948029668238,0.2863
-2.13390262123776,-9.640738958339508,2.8536594085702904,0.6278949890811145,0.0,1789377239808454789,/odom,-1.75,-10.1376,2.85365940857029,-0.004219794216612449,0.2851
-2.1885789919416965,-9.623162452290268,2.807464412682221,0.6278008151237174,0.0,1789377239833383675,/odom,-1.8048,-10.12,2.8074644126822204,0.004104067722472848,0.2862
-2.241958935629939,-9.603266020014399,2.7621586547937667,0.6268762671355326,0.0,1789377239857883626,/odom,-1.8593,-10.0998,2.762158654793766,0.0012174551318251403,0.2809
-2.2959035575390168,-9.580326126635379,2.716863683522611,0.6267338178714102,0.0,1789377239882867556,/odom,-1.9134,-10.0768,2.7168636835226105,-0.005621869313799266,0.2798
-2.3512708290874658,-9.553720624512858,2.670424242394867,0.6265961674438502,0.0,1789377239908675283,/odom,-1.969,-10.0502,2.670424242394868,0.02352515969243152,0.2763
-2.402622368848916,-9.526174192747623,2.6280330737643762,0.6274084737649473,0.0,1789377239932906770,/odom,-2.0196,-10.0231,2.6280330737643762,0.003109000757709257,0.2731
-2.4551558997497134,-9.49500773663851,2.5842428305867613,0.6280244608548351,0.0,1789377239958241328,/odom,-2.0716,-9.9923,2.584242830586762,-0.008015782209535693,0.27
-2.5061410377321325,-9.461695315426706,2.541454000232627,0.628104408406834,0.0,1789377239983373085,/odom,-2.1226,-9.9591,2.541454000232627,-0.015059962139430283,0.2629
-2.554692524782036,-9.426944937088775,2.4993039817797236,0.6265901403584423,0.0,1789377240007851105,/odom,-2.1724,-9.9234,2.499303981779723,-0.007672052964097897,0.2604
-2.6029192935359413,-9.389283410646266,2.4578780876820994,0.6262527474133072,0.0,1789377240032787125,/odom,-2.221,-9.8856,2.457878087682099,-0.006706093457305329,0.2554
-2.650123710856409,-9.3492027442681,2.4173794271348843,0.6265998442380334,0.0,1789377240057936405,/odom,-2.268,-9.8458,2.4173794271348843,0.00194143245985412,0.25
-2.6958246949259115,-9.307123516280658,2.377481512382489,0.6271449334868322,0.0,1789377240083124087,/odom,-2.3133,-9.8041,2.377481512382489,0.004640581188126713,0.2456
-2.7395168504149083,-9.26361198830409,2.339050119939143,0.6271492841587202,0.0,1789377240108173780,/odom,-2.357,-9.7606,2.339050119939143,-0.016529397001327162,0.2376
-2.7819264453669517,-9.218055813588805,2.3018283454349944,0.6271996529417423,0.0,1789377240133520602,/odom,-2.3994,-9.7151,2.301828345434995,-0.04305785724801359,0.2299
-2.8221989436509567,-9.171511251609266,2.266322029515981,0.6257365919754121,0.0,1789377240158420043,/odom,-2.4407,-9.6675,2.266322029515981,-0.05310321687241393,0.2187
-2.8608452581923363,-9.12358171232838,2.232430243887487,0.6229469980331358,0.0,1789377240182960410,/odom,-2.4811,-9.6174,2.232430243887488,-0.06781091478703383,0.2088
-2.899991509927955,-9.071575323808245,2.1996417570129183,0.6223400629439768,0.0,1789377240208327649,/odom,-2.5206,-9.5649,2.199641757012918,-0.054244056625151416,0.2025
-2.93852040019633,-9.016720384096688,2.166590899908124,0.6193221810607297,0.0,1789377240233601343,/odom,-2.5609,-9.5076,2.166590899908124,-0.023292366527885466,0.1957
-2.9746157255546732,-8.961746053542802,2.1369828180489283,0.619018517550149,0.0,1789377240257870761,/odom,-2.5972,-9.4524,2.136982818048928,-0.0576571922339193,0.1891
-3.011463969949654,-8.901813158619708,2.1071078503061575,0.6192325408523623,0.0,1789377240283466710,/odom,-2.634,-9.3927,2.107107850306158,-0.048223714103563964,0.182
-3.045577934331609,-8.842500108545394,2.0783804185425443,0.616215064333855,0.0,1789377240307894405,/odom,-2.6697,-9.3308,2.0783804185425447,-0.06328118851031173,0.175
-3.079646373865585,-8.77922327801599,2.051004310805315,0.6150982931460215,0.0,1789377240333073932,/odom,-2.7044,-9.2666,2.0510043108053146,-0.06435718769118504,0.1672
-3.1128786714683834,-8.713374107939803,2.0253463618947536,0.6141388248861787,0.0,1789377240358330614,/odom,-2.7381,-9.1999,2.025346361894754,-0.06222192426287343,0.1565
-3.1453032180748055,-8.64480022266366,1.9996169678527578,0.610560960192454,0.0,1789377240383507807,/odom,-2.7722,-9.1281,1.9996169678527578,-0.018872750658785353,0.1486
-3.1760572030084298,-8.575491159595973,1.9772181603298036,0.6113566638187636,0.0,1789377240408063062,/odom,-2.8027,-9.0596,1.9772181603298034,-0.05034135653017069,0.1425
-3.2068479818512827,-8.501679894928952,1.954789717763424,0.6114391430939337,0.0,1789377240433555907,/odom,-2.8335,-8.9859,1.954789717763424,-0.05867882411862668,0.1348
-3.2353185669963747,-8.42892820031893,1.9328387122749702,0.6080556605101899,0.0,1789377240458005123,/odom,-2.8633,-8.9099,1.932838712274971,-0.07622710943061284,0.1323
-3.263608537715518,-8.351710319579212,1.9111126014248525,0.6068877152899773,0.0,1789377240483241547,/odom,-2.8921,-8.8316,1.911112601424852,-0.07327129124063214,0.1312
-3.291122863643176,-8.271204911552466,1.889128368574932,0.6034963521815736,0.0,1789377240508577377,/odom,-2.9209,-8.7478,1.8891283685749314,-0.021945186666203043,0.1259
-3.316956960707591,-8.189998987507291,1.868476999306192,0.6050490225431306,0.0,1789377240533466329,/odom,-2.9464,-8.6683,1.8684769993061923,-0.08211759646522365,0.1288
-3.3418212606509305,-8.105594597027318,1.8460794256837156,0.6009950944268567,0.0,1789377240558624616,/odom,-2.9726,-8.5798,1.8460794256837152,-0.02102819714939308,0.1279
-3.364604485577436,-8.021772020097456,1.826296288060479,0.6007219291042682,0.0,1789377240582875980,/odom,-2.9956,-8.4958,1.8262962880604792,-0.06668815566308517,0.1214
-3.3867507982683414,-7.933290745995571,1.8058066541012041,0.5994028109090381,0.0,1789377240607959236,/odom,-3.0182,-8.406,1.8058066541012037,-0.05985693782235035,0.1205
-3.408223290897257,-7.839638663406237,1.7865537555215145,0.5974024119041491,0.0,1789377240633575894,/odom,-3.0403,-8.3103,1.7865537555215147,0.009997593850376685,0.1072
-3.4277948484281726,-7.746598765994994,1.7697063353818872,0.5997739761435789,0.0,1789377240658431473,/odom,-3.0594,-8.2199,1.7697063353818874,-0.05905091952027908,0.1025
-3.44629338118353,-7.650311674861625,1.7514980158780864,0.5960732306635449,0.0,1789377240683662516,/odom,-3.0789,-8.1197,1.7514980158780862,-0.013264797638286918,0.1026
-3.463320562580715,-7.5522109813137455,1.7338071962259376,0.5956522821499076,0.0,1789377240708647017,/odom,-3.0961,-8.0212,1.7338071962259376,-0.006255308264790038,0.1021
-3.478712697847322,-7.453013568897264,1.7156636300003376,0.5945328146638215,0.0,1789377240733499260,/odom,-3.1119,-7.9209,1.7156636300003378,-0.03375049129482033,0.1055
-3.49224546940781,-7.354046387560706,1.6977233839186658,0.5954891698393804,0.0,1789377240758067018,/odom,-3.1255,-7.8232,1.6977233839186658,-0.050833398445366385,0.1081
-3.5044365539401507,-7.2509805814172275,1.6793440895862253,0.5953335823433447,0.0,1789377240783296719,/odom,-3.1379,-7.7201,1.679344089586225,-0.027210455325467287,0.1057
-3.5149038914048543,-7.146232783471445,1.661445174949198,0.5953068631947699,0.0,1789377240808619666,/odom,-3.1486,-7.6155,1.6614451749491983,-0.06809882156708191,0.1032
-3.523215420138154,-7.0446671981468665,1.6434517966597062,0.5912963800707047,0.0,1789377240832875859,/odom,-3.1575,-7.5093,1.643451796659706,-0.05363259364167039,0.1014
-3.5301792257902633,-6.936538993134661,1.6267696719490383,0.5912510955480199,0.0,1789377240858148441,/odom,-3.1647,-7.4013,1.6267696719490383,-0.02469085581058028,0.0946
-3.5354571865765037,-6.824995104301216,1.6093871415843763,0.5889657931809378,0.0,1789377240883568409,/odom,-3.1703,-7.2871,1.6093871415843761,0.016500067658063777,0.0952
-3.5388736159710534,-6.714720363273749,1.5941478377236484,0.5913297214777449,0.0,1789377240908356641,/odom,-3.1738,-7.1799,1.594147837723648,-0.04795233723726433,0.09
-3.5405849123074935,-6.60339413670215,1.5781862074986182,0.5894425007542067,0.0,1789377240933059734,/odom,-3.1758,-7.0664,1.5781862074986182,-0.008104618947497144,0.0896
-3.540524970754907,-6.489885037512508,1.562350292048155,0.5880325007269576,0.0,1789377240957810035,/odom,-3.176,-6.9513,1.5623502920481547,-0.02943952172924469,0.0903
-3.538610620948071,-6.372471168007877,1.5466366700419494,0.5882245307659121,0.0,1789377240983077988,/odom,-3.1743,-6.8343,1.5466366700419492,-0.02577053623551695,0.0876
-3.53481391591849,-6.254731149065535,1.5304852980735655,0.587365654864289,0.0,1789377241008085171,/odom,-3.1708,-6.7157,1.5304852980735657,-0.04236341500564311,0.0891
-3.5289767143234085,-6.134366509472608,1.5141913182665068,0.5872694247718038,0.0,1789377241033200428,/odom,-3.1652,-6.5954,1.5141913182665065,0.010411868979942618,0.0917
-3.5209715583044208,-6.01105962847147,1.497742099620365,0.5881241251674919,0.0,1789377241058515900,/odom,-3.1576,-6.4735,1.497742099620365,-0.015502130698747507,0.0889
-3.510774950920667,-5.886617846256657,1.4803382864766474,0.5849406412850646,0.0,1789377241083647477,/odom,-3.1474,-6.345,1.4803382864766477,0.04345725451065796,0.0923
-3.498745245477271,-5.76462589983595,1.464668621950266,0.5866462248983764,0.0,1789377241108069802,/odom,-3.1359,-6.2256,1.4646686219502663,0.005263368111117828,0.0891
-3.4843879912535023,-5.638978105979321,1.4493791983174233,0.5875023951222841,0.0,1789377241133295216,/odom,-3.122,-6.1014,1.4493791983174233,0.01816681953664645,0.0835
-3.468483760110896,-5.516510928021974,1.4339284654889148,0.5861536417138934,0.0,1789377241157874455,/odom,-3.1062,-5.9773,1.4339284654889146,0.021484049381818693,0.0853
-3.450381417618889,-5.392137576039492,1.4185972120973314,0.5863391258131287,0.0,1789377241182887670,/odom,-3.0884,-5.8534,1.4185972120973314,0.015013012395328929,0.0845
-3.4302723568912326,-5.267910616132294,1.4020323930986018,0.5864398518598631,0.0,1789377241208100811,/odom,-3.0688,-5.7297,1.4020323930986018,-0.04753943719242493,0.0912
-3.408015910482245,-5.143752722592765,1.3848096446895894,0.5869135629452876,0.0,1789377241233562016,/odom,-3.047,-5.6065,1.3848096446895894,-0.05958872370241064,0.0944
-3.3838639107681514,-5.021498815774793,1.366693981954747,0.5828741519163464,0.0,1789377241258693413,/odom,-3.0222,-5.4786,1.366693981954747,-0.03852655244335601,0.0965
-3.35821823250076,-4.902839471195621,1.3491893778155584,0.583445875899849,0.0,1789377241283181792,/odom,-2.9971,-5.3611,1.3491893778155586,-0.06166855289050943,0.0996
-3.3298939743817524,-4.781815555562375,1.3326020666951899,0.5826025340354782,0.0,1789377241308302228,/odom,-2.9689,-5.2391,1.3326020666951899,-0.058190953383221,0.0894
-3.3001751257240786,-4.663356631477255,1.317379138144119,0.5805181343973066,0.0,1789377241332932775,/odom,-2.9387,-5.1176,1.3173791381441189,-0.04265834192280504,0.0834
-3.268087333651404,-4.542421412873219,1.305504631576555,0.5802562903522026,0.0,1789377241358086824,/odom,-2.9067,-4.9964,1.305504631576555,-0.029987644805223646,0.0643
-3.2347659165819813,-4.4215826953943935,1.2979591651747935,0.5802732447291326,0.0,1789377241383304623,/odom,-2.8734,-4.8756,1.2979591651747935,-0.05390860308875389,0.0417
-3.2009255884486256,-4.301978673387952,1.2921744495840413,0.5795781175310473,0.0,1789377241408349487,/odom,-2.8393,-4.7549,1.2921744495840415,-0.0485957480969903,0.0348
-3.1673052089851454,-4.18516116582329,1.2889596548326367,0.5773825410916125,0.0,1789377241432765721,/odom,-2.8046,-4.6344,1.2889596548326367,-0.025342700791254558,0.0219
-3.1320671822620128,-4.06402983289502,1.2864441563720401,0.5777094121364624,0.0,1789377241458075092,/odom,-2.7695,-4.5138,1.2864441563720401,-0.0550751789467947,0.0172
-3.0959244829711547,-3.940825233539339,1.2844495469828345,0.5762314002048118,0.0,1789377241483727516,/odom,-2.7325,-4.388,1.2844495469828343,-0.015639763547377505,0.0164
-3.060683021959967,-3.82140713822854,1.2832142281129988,0.5778148794263922,0.0,1789377241508441670,/odom,-2.6981,-4.2713,1.283214228112999,-0.045919028685695196,0.0104
-3.0241074197346824,-3.698650623421949,1.2792239546375397,0.574952475613779,0.0,1789377241533648989,/odom,-2.6601,-4.1437,1.27922395463754,-0.02387889490591988,0.0273
-2.988169668660981,-3.5797168218002073,1.2754831715716,0.5748914430463202,0.0,1789377241557858405,/odom,-2.6243,-4.0248,1.2754831715716002,-0.0530845899364385,0.0232
-2.9489502004933392,-3.451425128115712,1.272743711349679,0.5738610987718782,0.0,1789377241583704994,/odom,-2.5845,-3.8947,1.272743711349679,-0.029885220754310104,0.0153
-2.910192266056959,-3.325537352087291,1.2715138965072885,0.5734514732502628,0.0,1789377241608487616,/odom,-2.5454,-3.768,1.2715138965072887,0.06132311560723114,0.0091
-2.871693528861493,-3.200321401205571,1.2735076752403298,0.5747694369713623,0.0,1789377241632738299,/odom,-2.5074,-3.6449,1.2735076752403298,0.012533460106942229,-0.012
-2.8322096103219794,-3.070102634256114,1.2792826714188208,0.5751529553631194,0.0,1789377241657796258,/odom,-2.4677,-3.515,1.2792826714188208,-0.014490203732868245,-0.0263
-2.7918568145056426,-2.9340207111574537,1.2857637141525018,0.5747904720314528,0.0,1789377241683644450,/odom,-2.4268,-3.378,1.2857637141525016,0.010905499776965755,-0.0278
-2.753155306448071,-2.8001916398303996,1.2928159323995012,0.5751844820714638,0.0,1789377241708627488,/odom,-2.388,-3.2446,1.2928159323995012,0.03042548038191928,-0.0306
-2.7147054477199637,-2.6644934985575186,1.2965546859142867,0.5754466886424414,0.0,1789377241733517111,/odom,-2.3495,-3.1092,1.2965546859142865,0.04970039007542848,-0.0129
-2.676185537213512,-2.5271717971942906,1.2980775407226273,0.5788459727945777,0.0,1789377241758428044,/odom,-2.3125,-2.9775,1.2980775407226273,0.002047040568634806,-0.0039
-2.6375930343820846,-2.3891973539031315,1.2980399999564325,0.5781642900933142,0.0,1789377241783272812,/odom,-2.2736,-2.8384,1.2980399999564327,-0.016557051420580393,0.0012
-2.5972223508002656,-2.2454351136990165,1.2960229071865275,0.5765009001493598,0.0,1789377241808710243,/odom,-2.2325,-2.6919,1.2960229071865275,0.056301281915639656,0.0112
-2.5583213553137725,-2.1073033890430684,1.2965446044453612,0.5772652593661332,0.0,1789377241832778885,/odom,-2.1939,-2.555,1.2965446044453615,0.02104189885154195,-0.0057
-2.5172973231048195,-1.9609907903571169,1.2983144856173179,0.5784200058422525,0.0,1789377241858067316,/odom,-2.1534,-2.4106,1.2983144856173179,0.007468070308328301,-0.0076
-2.475746750686337,-1.8116442952135894,1.3005710474690941,0.5804772621659192,0.0,1789377241883479520,/odom,-2.1126,-2.2645,1.300571047469094,0.059417832238106705,-0.0098
-2.434992625191775,-1.6628372694694264,1.3063865769536935,0.5811357466772705,0.0,1789377241908433634,/odom,-2.0718,-2.1165,1.3063865769536933,0.031242495657158642,-0.0303
-2.395442493064663,-1.5151373710290943,1.3119349930186948,0.5799529654325916,0.0,1789377241932854176,/odom,-2.0314,-1.9666,1.311934993018695,0.0756861506991715,-0.0225
-2.355189191739246,-1.361317834916171,1.31775362072512,0.5816174412525213,0.0,1789377241958031920,/odom,-1.9915,-1.8152,1.3177536207251197,0.038593717772467784,-0.0268
-2.316306384964941,-1.2091276059989595,1.3235644027364781,0.5820733271431492,0.0,1789377241982894291,/odom,-1.9525,-1.6635,1.3235644027364781,0.06719022579619338,-0.0272
-2.2784367046696588,-1.0574918036282006,1.3264056570379985,0.5833235292533163,0.0,1789377242007958662,/odom,-1.9148,-1.5136,1.3264056570379987,0.04868941292027351,0.0058239956182168815
-2.241939204088607,-0.9091022392543837,1.3295228048795167,0.585244190482002,0.0,1789377242033181109,/odom,-1.8786,-1.3679,1.329522804879517,0.04791284907429816,-0.00978632743933629
-2.2066950081080376,-0.7642185185430517,1.331589310290127,0.587547515027662,0.0,1789377242058531888,/odom,-1.8438,-1.2263,1.3315893102901268,0.046207288855948825,0.0039027787416021694
-2.1734231924336234,-0.6260767028358618,1.3326288738067427,0.5882719246072096,0.0,1789377242083427873,/odom,-1.8103,-1.0889,1.3326288738067427,0.04766109543088515,0.008965186715311001
-2.142564848565949,-0.4970770079937803,1.3360128545800967,0.5857908014028979,0.0,1789377242107740452,/odom,-1.778,-0.9556,1.3360128545800967,-0.11138746497122032,-0.016887012564280025
-2.11209058801216,-0.3680357548448332,1.339111386471476,0.5826412228525993,0.0,1789377242133670929,/odom,-1.746,-0.8213,1.3391113864714759,-0.28605347827673366,-0.0034715274057969658
-2.085576130788584,-0.2538372786457841,1.343249952662957,0.5791309755446272,0.0,1789377242158248496,/odom,-1.7178,-0.7012,1.343249952662957,-0.4564848343582142,-0.019718803843689157
-2.0611845942439233,-0.1466643632340383,1.34892693444377,0.5706417650454936,0.0,1789377242183024275,/odom,-1.6899,-0.58,1.3489269344437702,-0.6210475940701379,-0.026937194970072235
-2.038910836724681,-0.04592969713660988,1.3533372740638838,0.5608526629265678,0.0,1789377242208176320,/odom,-1.6636,-0.4627,1.3533372740638838,-0.7891912383552029,-0.0064258145348764055
-2.018327311091676,0.049790494510236094,1.3579560704795308,0.5500745760676905,0.0,1789377242233060743,/odom,-1.6384,-0.348,1.3579560704795308,-0.7576212183437052,-0.013417607388511445
-1.9976412243420365,0.14857514690245122,1.363066848908601,0.5388542097765994,0.0,1789377242258706165,/odom,-1.6128,-0.2286,1.3630668489086013,-0.758005966191758,-0.009686356124370674
-1.9787296488792834,0.24132275755487953,1.3651032681501247,0.5372988653501428,0.0,1789377242282885364,/odom,-1.5926,-0.1323,1.3651032681501245,-0.7654786030011747,0.015957824823157503
-1.9595787353534047,0.33679787014476803,1.3668817159353166,0.5214543712865858,0.0,1789377242308067506,/odom,-1.5662,-0.0055,1.3668817159353166,-0.7521313949940747,0.01568294404500833
-1.9397525025435705,0.4364567814453659,1.3676469348376132,0.5161293348769375,0.0,1789377242333587171,/odom,-1.5432,0.1061,1.367646934837613,-0.39363557238545077,0.02659512608088226
-1.9194066464010502,0.537145001102882,1.3678789567102405,0.5123497320660227,0.0,1789377242358260037,/odom,-1.5206,0.2155,1.3678789567102405,-0.21715808544977655,-0.0042
-1.8984532921837614,0.6396592194365365,1.3704785803357011,0.5101788119984244,0.0,1789377242383313798,/odom,-1.4986,0.3228,1.3704785803357011,-0.19178150828529805,-0.0176
-1.8780730622435435,0.7409792254130392,1.3741173928025852,0.5083796723611674,0.0,1789377242408339847,/odom,-1.4773,0.4282,1.374117392802585,-0.15270535679185393,-0.0213
-1.858331993802364,0.8417609394060581,1.3806144851680684,0.5071108827640617,0.0,1789377242433451697,/odom,-1.4569,0.5319,1.3806144851680684,-0.11605291111027505,-0.0397
-1.8397411992051242,0.9406947701956598,1.3894874729000026,0.5059281895937618,0.0,1789377242458427611,/odom,-1.4376,0.6337,1.3894874729000026,-0.11440536826201386,-0.0501
-1.8221463259995663,1.0393604413178554,1.3991588800010915,0.5036138982049324,0.0,1789377242483660990,/odom,-1.4188,0.7378,1.3991588800010917,-0.07531203209858006,-0.0518
-1.8062505330184095,1.1338648048814437,1.4091501059601983,0.5037598506203111,0.0,1789377242508081351,/odom,-1.4028,0.8322,1.409150105960198,-0.05503241074406606,-0.0595
-1.7908582530969281,1.2310713823650934,1.4183581373817287,0.5023637878677337,0.0,1789377242533598162,/odom,-1.3867,0.9327,1.4183581373817287,-0.063671983605885,-0.0497
-1.776860378239334,1.3246511757688224,1.4262718109023678,0.5016467461129231,0.0,1789377242558599604,/odom,-1.3724,1.0279,1.4262718109023678,-0.0643443356308766,-0.0442
-1.7641014742253696,1.4143980936503757,1.4328827344401942,0.5016108775571454,0.0,1789377242582887026,/odom,-1.3595,1.1179,1.4328827344401944,-0.047581678971274854,-0.0405
-1.7516252787761653,1.5059781742090832,1.437911720524852,0.5011086735573214,0.0,1789377242608100437,/odom,-1.3469,1.2105,1.437911720524852,-0.09034276591926416,-0.0277
-1.7399546659709182,1.595181951152931,1.443496864023425,0.5001422314573255,0.0,1789377242633027139,/odom,-1.3349,1.3018,1.443496864023425,-0.060764255060558714,-0.0345
-1.7288378549050176,1.684302528736862,1.4498998008172093,0.4997394770527593,0.0,1789377242658213860,/odom,-1.3235,1.392,1.4498998008172093,-0.07698408863254658,-0.0381
-1.7185289038553184,1.771689675711077,1.4568408209877126,0.49897611894031163,0.0,1789377242683331851,/odom,-1.3129,1.4811,1.4568408209877126,-0.09230187742102824,-0.0424
-1.7090082347096882,1.858493870401285,1.4662654894665463,0.4984500360687026,0.0,1789377242708633087,/odom,-1.3031,1.5692,1.4662654894665461,-0.09108843031851821,-0.0577
-1.7005660222006542,1.943255941105739,1.4767840661751959,0.49568125054759155,0.0,1789377242733477555,/odom,-1.294,1.6597,1.4767840661751959,-0.05058433416696673,-0.0602
-1.6929609298940698,2.0288832928610088,1.4876411482907503,0.49551387278939807,0.0,1789377242758670537,/odom,-1.2862,1.7459,1.4876411482907503,-0.04704078940609602,-0.0636
-1.6864637601044679,2.1129223223318103,1.4996357918847085,0.49498690611565654,0.0,1789377242783598662,/odom,-1.2794,1.8313,1.4996357918847087,-0.03735866478374028,-0.0712
-1.681058325286316,2.1954539740331027,1.5111530930271715,0.49574129503807324,0.0,1789377242808304991,/odom,-1.274,1.9125,1.5111530930271715,-0.04742359239813876,-0.0698
-1.6767644932268408,2.2765749664117543,1.5246758455671143,0.4944692984797649,0.0,1789377242832737245,/odom,-1.2694,1.9963,1.5246758455671143,-0.020342216531865187,-0.0821
-1.6735588447607805,2.3595436014820175,1.5396814828533838,0.4945550013841305,0.0,1789377242857997513,/odom,-1.266,2.0794,1.539681482853384,-0.054839597011478336,-0.0892
-1.671671261636346,2.4426276550288324,1.556481069891134,0.4933660427961288,0.0,1789377242883687950,/odom,-1.2639,2.1649,1.556481069891134,-0.05226929502862543,-0.0953
-1.6712597804773643,2.522914593484043,1.57486140940713,0.49300862229059955,0.0,1789377242908709109,/odom,-1.2633,2.2461,1.5748614094071303,-0.023862794400884457,-0.112
-1.6723848696858166,2.60136998751495,1.5954102689220415,0.4923855378302765,0.0,1789377242933433041,/odom,-1.2642,2.326,1.5954102689220424,-0.024589521471216624,-0.1226
-1.6750557309412935,2.677319690418348,1.6164857824883987,0.49294673792340143,0.0,1789377242957776017,/odom,-1.2667,2.4012,1.616485782488399,0.0018056020590364597,-0.1312
-1.6794403693304039,2.7536508809553744,1.639865342477851,0.49359230315337765,0.0,1789377242982806645,/odom,-1.2708,2.4768,1.639865342477852,0.04433340255977791,-0.1402
-1.68534846188091,2.82772499393178,1.6638405984570677,0.49493051736807403,0.0,1789377243008146613,/odom,-1.2765,2.5488,1.6638405984570679,0.03822607907650122,-0.14799758938047614
-1.6924392134702526,2.897859528958244,1.6890780548465962,0.4945217608863498,0.0,1789377243033551674,/odom,-1.2837,2.6195,1.6890780548465965,0.042186660190743464,-0.1626127256289144
-1.7004366752285123,2.9632239819802257,1.7134052189784506,0.49518044781477055,0.0,1789377243058699762,/odom,-1.2919,2.6834,1.7134052189784508,0.04113038659557766,-0.17144210702207976
-1.7086594847621857,3.020699000145116,1.7365026207101641,0.49460776357906294,0.0,1789377243082967577,/odom,-1.3008,2.7409,1.736502620710165,-0.11003835316207455,-0.1733358531380961
-1.7171503061673936,3.0725488898200144,1.7599339597944577,0.49110504155686946,0.0,1789377243108090728,/odom,-1.3107,2.7969,1.7599339597944585,-0.26355693260300406,-0.174140773222137
-1.7254013036841103,3.1171367984617486,1.782747531293792,0.4850526121868129,0.0,1789377243133473637,/odom,-1.3212,2.849,1.782747531293792,-0.4184371791646011,-0.168710370112312
-1.7330115603408707,3.1537959902333417,1.8058367753401614,0.4746899057339096,0.0,1789377243158714800,/odom,-1.3325,2.899,1.8058367753401618,-0.5648674827993205,-0.15988365197390925
-1.7415831158374455,3.190389643900627,1.8265965893480811,0.46860665424315173,0.0,1789377243183061553,/odom,-1.3436,2.943,1.8265965893480813,-0.14447060741492512,-0.16115218562513645
-1.7535116875531818,3.2350617377696516,1.8488867212707938,0.46728337602896153,0.0,1789377243208487403,/odom,-1.3562,2.9891,1.8488867212707933,-0.03677389201099812,-0.1432
-1.7667312936670896,3.279481385913785,1.8712261351356745,0.46585434268829057,0.0,1789377243232833254,/odom,-1.37,3.0353,1.8712261351356747,-0.006406637563223239,-0.1425
-1.7816319416709676,3.325770134172667,1.8932292714308885,0.46595385610335216,0.0,1789377243258167762,/odom,-1.3849,3.0814,1.893229271430888,-0.025136106866941343,-0.1396
-1.7973010164197534,3.3709298360291156,1.9163097787854364,0.4656639637094312,0.0,1789377243283236361,/odom,-1.4007,3.1269,1.9163097787854366,-0.010850720099732314,-0.1466
-1.8141020224598077,3.4158970611090567,1.9404171070623681,0.4659949651172933,0.0,1789377243308598892,/odom,-1.4174,3.1714,1.9404171070623677,-0.0059651425976303685,-0.1526
