simulation_time_k_s,simulation_time_k1_s,simulation_physics_step_k,simulation_physics_step_k1,physics_step_delta,dt_sim_s,x_k_m,y_k_m,yaw_k_rad,u_k_mps,v_k_mps,r_k_radps,applied_command_sequence_k1,commanded_throttle_norm_k1,commanded_steering_norm_k1,applied_throttle_norm_k1,applied_steering_rad_k1,simulator_feedback_steering_rad_k1,wheel_speed_mps_k1,encoder_left_rad_k1,encoder_right_rad_k1,reset_epoch,segment_id,x_k1_m,y_k1_m,yaw_k1_rad,u_k1_mps,v_k1_mps,r_k1_radps
0.141,0.166000009,142.0,167.0,25.0,0.025000009000000017,0.8004,3.159,-1.5707963267948963,0.0655,0.0002,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8004,3.1586,-1.5707963267948963,0.008,0.0,0.0
0.166000009,0.191000015,167.0,192.0,25.0,0.02500000599999999,0.8004,3.1586,-1.5707963267948963,0.008,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8004,3.1585,-1.5707982577376602,0.0032,0.0,0.0
0.191000015,0.216,192.0,217.0,25.0,0.024999985000000002,0.8004,3.1585,-1.5707982577376602,0.0032,0.0,0.0,9.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8004,3.1585,-1.5707982977725805,0.0026,0.0,0.0
0.216,0.241000012,217.0,242.0,25.0,0.025000012000000016,0.8004,3.1585,-1.5707982977725805,0.0026,0.0,0.0,10.0,0.12,0.0,0.12,0.0,0.0,2.7803146654489583,1.1781,1.1781,0.0,0.0,0.8004,3.1569,-1.5707963267948963,0.1318,0.0,0.0
0.241000012,0.266,242.0,267.0,25.0,0.024999988,0.8004,3.1569,-1.5707963267948963,0.1318,0.0,0.0,11.0,0.12,0.0,0.12,0.0,0.0,2.9502374161139593,2.4282,2.4282,0.0,0.0,0.8004,3.1518,-1.5707963267948963,0.2669,0.0,0.0
0.266,0.291,267.0,292.0,25.0,0.024999999999999967,0.8004,3.1518,-1.5707963267948963,0.2669,0.0,0.0,12.0,0.12,0.0,0.12,0.0,0.0,2.9502360000000043,3.6783,3.6783,0.0,0.0,0.8004,3.1434,-1.5707963267948963,0.4008,0.0,0.0
0.291,0.316,292.0,317.0,25.0,0.025000000000000022,0.8004,3.1434,-1.5707963267948963,0.4008,0.0,0.0,13.0,0.12,0.0,0.12,0.0,0.0,2.9502359999999967,4.9284,4.9284,0.0,0.0,0.8004,3.1316,-1.5707963267948963,0.5338,0.0,0.0
0.316,0.343000025,317.0,344.0,27.0,0.027000024999999983,0.8004,3.1316,-1.5707963267948963,0.5338,0.0,0.0,14.0,0.12,0.0,0.12,0.0,0.0,2.95327504326385,6.2799,6.2799,0.0,0.0,0.8004,3.1152,-1.5707963267948963,0.6761,0.0,0.0
0.343000025,0.366000026,344.0,367.0,23.0,0.023000000999999992,0.8004,3.1152,-1.5707963267948963,0.6761,0.0,0.0,15.0,0.12,0.0,0.12,0.0,0.0,2.9466650892754336,7.4286,7.4286,0.0,0.0,0.8004,3.0982,-1.5707963267948968,0.7964,0.0,0.0
0.366000026,0.39200002,367.0,393.0,26.0,0.025999994000000026,0.8004,3.0982,-1.5707963267948968,0.7964,0.0,0.0,16.0,0.12,0.0,0.12,0.0,0.0,2.9554468358723427,8.731,8.731,0.0,0.0,0.8004,3.0757,-1.5707963267948968,0.9313,0.0,0.0
