model,regime,bin,samples,absolute_error_median_mps,absolute_error_p95_mps,relative_error_median_pct,relative_error_p95_pct
leave_one_recording_out,accelerating,1-3_mps,846,0.05879133126790648,0.186848001768963,2.1159195739952805,7.007461473805017
leave_one_recording_out,accelerating,3-5_mps,3321,0.06216199706778358,0.1805559622120514,1.557951125688161,4.7620415680090495
leave_one_recording_out,accelerating,5-10_mps,8822,0.056879847089171154,0.17162575407605715,0.7555319045537908,2.53455362924205
leave_one_recording_out,accelerating,10-15_mps,9742,0.05219832655407597,0.17982391526181213,0.4170877877241015,1.4672886060092778
leave_one_recording_out,accelerating,15-20_mps,9399,0.05567068594709923,0.23307570675130238,0.3240577709983921,1.3555591146550223
leave_one_recording_out,accelerating,20-23_mps,1505,0.08703451239444959,0.2755334115043601,0.411047084024529,1.2912119865417115
leave_one_recording_out,steady,1-3_mps,2505,0.002030371516898777,0.11634255364111745,0.11282014226749833,6.273422839177469
leave_one_recording_out,steady,3-5_mps,2239,0.0004307477913672031,0.06710479573638309,0.011898945848752143,1.6888873556583852
leave_one_recording_out,steady,5-10_mps,6100,0.0042808177399025205,0.16519312448005818,0.055949893810006306,2.1411119092007413
leave_one_recording_out,steady,10-15_mps,7283,0.04811439763021319,0.2254051837071488,0.3995366946948772,1.8062906687633962
leave_one_recording_out,steady,15-20_mps,8467,0.08925823609253669,0.2562221049766162,0.5052003018390272,1.4692229957275451
leave_one_recording_out,steady,20-23_mps,5856,0.09007565042733745,0.2827405597396897,0.4172094235902213,1.336061005220576
leave_one_recording_out,decelerating,1-3_mps,551,0.09638253952815146,0.26302679963051157,5.0446054803966085,15.450263031278677
leave_one_recording_out,decelerating,3-5_mps,547,0.11787854700781342,0.27594121043421704,3.0363543943249094,7.275535297040929
leave_one_recording_out,decelerating,5-10_mps,1459,0.14043590345216295,0.2984256852225036,1.872627929005582,4.3910670278187025
leave_one_recording_out,decelerating,10-15_mps,1541,0.1609529457287877,0.3525967628402782,1.300150781183716,2.8596287550901955
leave_one_recording_out,decelerating,15-20_mps,916,0.18774989404006437,0.4449372247759946,1.117594439046471,2.577861357327936
leave_one_recording_out,decelerating,20-23_mps,83,0.2756275226219884,0.70890485103234,1.3760142177160526,3.3064422436995473
leave_one_recording_out,frozen,1-3_mps,1929,0.08966676005673535,0.21260686911920007,4.626005484863399,12.414192999259594
leave_one_recording_out,frozen,3-5_mps,1514,0.10799173410342688,0.2614315887867511,2.766720472182822,6.710937959121027
leave_one_recording_out,frozen,5-10_mps,2294,0.12254924933291234,0.2914666454934321,1.748174474704176,4.485860885967952
leave_one_recording_out,frozen,10-15_mps,566,0.15178069446044518,0.3590530208414999,1.3583912102634383,3.203891651249332
leave_one_recording_out,frozen_accelerating,1-3_mps,2401,0.05115601352207211,0.18921668165897287,2.9671609081216843,11.692896786408863
leave_one_recording_out,all,1-3_mps,8232,0.043167286445707664,0.2007270584335782,2.225222583702503,11.483881430762283
leave_one_recording_out,all,3-5_mps,7621,0.04792515673716258,0.21528452794757325,1.2026696652772901,5.605133654562131
leave_one_recording_out,all,5-10_mps,18675,0.04698672733533016,0.224634191965103,0.6208335158992854,3.203402844518299
leave_one_recording_out,all,10-15_mps,19132,0.058154814820341016,0.23318493882261038,0.4665822346837838,1.937103898993923
leave_one_recording_out,all,15-20_mps,18782,0.0710890690663355,0.2662600480061387,0.4074645615975432,1.5520127929393035
leave_one_recording_out,all,20-23_mps,7444,0.09059251162227433,0.29310077406618323,0.4209110659100689,1.368487640912749
