metric,bin,samples,relative_samples,absolute_error_median,absolute_error_p95,absolute_error_max,relative_error_median_pct,relative_error_p95_pct,relative_error_max_pct,reference_median,reference_max
odom_speed_vs_truth,0-1_mps,380,0,0.0,0.308,0.9222795095920563,nan,nan,nan,nan,nan
odom_speed_vs_truth,1-3_mps,48,48,0.08453243770599395,0.2979884742736818,0.33616187801361086,3.5671064939208916,15.828560197263455,19.024633355128817,2.11085,2.9319
odom_speed_vs_truth,3-5_mps,387,387,0.022797781949463136,0.167578204412147,0.5027520968911245,0.56973089964921,4.223463758312808,14.329953736493119,4.0015,4.7958
odom_speed_vs_truth,5-10_mps,104,104,0.05645910074697236,0.2950849830627451,0.3542316162109369,0.6756973598403473,3.6579815383520615,4.389692388055806,7.94665,9.9977
odom_speed_vs_truth,10-15_mps,77,77,0.05549088333558139,0.7629140788816375,0.8357261988816393,0.554232669499025,7.620681831982873,8.348162491700439,10.0122,10.0122
odom_position_vs_truth,distance_ge_1m,842,842,0.4615124559909227,0.7463512686231447,1.044656629485845,0.9698465933791446,6.534960785951972,39.08832119910256,59.73270020211525,76.95560037208602
odom_position_vs_truth,distance_ge_5m,807,807,0.46667682855415593,0.7463512686231447,1.044656629485845,0.930098136805276,4.149821377986185,10.68481059299479,61.57870020211525,76.95560037208602
odom_position_vs_truth,distance_ge_10m,780,780,0.46681602366366426,0.7463512686231447,1.044656629485845,0.8935969125265278,3.2333187228074887,6.1101018127978355,62.89050025886892,76.95560037208602
odom_position_vs_truth,distance_ge_50m,520,520,0.4953391140557482,0.7463512686231447,0.7463512686231447,0.7706349183847614,0.9698465933791446,0.9698465933791446,75.68880033526719,76.95560037208602
odom_position_endpoint,epoch_0,1,1,0.7463512686231447,0.7463512686231447,0.7463512686231447,0.9698465933791446,0.9698465933791446,0.9698465933791446,76.95560037208602,76.95560037208602
speed_target_vs_truth,speed_4.00,164,164,0.0015000000000000568,0.0015000000000000568,0.0015000000000000568,0.03750000000000142,0.03750000000000142,0.03750000000000142,4.0,4.0
speed_target_vs_truth,speed_10.00,80,80,0.012199999999999989,0.013500000000000512,0.04679999999999929,0.12199999999999989,0.13500000000000512,0.46799999999999287,10.0,10.0
