# s_m,x_m,y_m,psi_rad,kappa_radpm,vx_mps,ax_mps2,d_left_m,d_right_m
1.279465,6.063079,-2.138499,-0.983011,-0.155525,5.416300,5.572168,1.770000,0.320000
1.299456,6.074070,-2.155050,-0.986109,-0.156385,5.436828,5.434679,1.740000,0.310000
1.319448,6.085043,-2.171684,-0.989234,-0.157213,5.456775,5.291633,1.720000,0.310000
1.339439,6.096007,-2.188419,-0.992387,-0.157995,5.476128,5.143501,1.710000,0.310000
1.359431,6.106962,-2.205256,-0.995568,-0.158730,5.494873,4.994189,1.690000,0.300000
1.379423,6.117818,-2.222059,-0.998751,-0.159573,5.513013,4.845952,1.700000,0.310000
1.399414,6.128556,-2.238794,-1.001934,-0.160558,5.530558,4.699184,1.680000,0.320000
1.419406,6.139283,-2.255631,-1.005149,-0.161497,5.547518,4.554358,1.660000,0.340000
1.439398,6.149998,-2.272571,-1.008395,-0.162389,5.563906,4.412056,1.620000,0.320000
1.459389,6.160702,-2.289615,-1.011672,-0.163235,5.579737,4.269209,1.610000,0.340000
1.479381,6.171221,-2.306486,-1.014927,-0.164184,5.595012,4.108000,1.590000,0.350000
1.499373,6.181701,-2.323419,-1.018205,-0.165110,5.609671,3.934770,1.600000,0.340000
1.519364,6.192168,-2.340455,-1.021516,-0.165994,5.623676,3.753466,1.590000,0.350000
1.539356,6.202621,-2.357595,-1.024857,-0.166835,5.637004,3.567088,1.570000,0.360000
1.559348,6.213016,-2.374771,-1.028215,-0.167816,5.649640,3.378271,1.550000,0.360000
1.579339,6.223242,-2.391795,-1.031563,-0.169416,5.661582,3.190079,1.540000,0.360000
1.599331,6.233451,-2.408921,-1.034957,-0.170963,5.672835,3.004292,1.520000,0.350000
1.619322,6.243642,-2.426151,-1.038394,-0.172457,5.683413,2.822714,1.510000,0.360000
1.639314,6.253814,-2.443485,-1.041875,-0.173898,5.693333,2.647335,1.490000,0.350000
1.659306,6.263877,-2.460772,-1.045368,-0.175416,5.702622,2.481178,1.480000,0.360000
1.679297,6.273816,-2.477985,-1.048870,-0.177027,5.711313,2.320915,1.470000,0.370000
1.699289,6.283734,-2.495300,-1.052418,-0.178583,5.719431,2.167607,1.450000,0.380000
1.719281,6.293629,-2.512720,-1.056011,-0.180084,5.727003,2.023205,1.440000,0.370000
1.739272,6.303501,-2.530245,-1.059648,-0.181531,5.734061,1.891104,1.420000,0.400000
1.759264,6.313231,-2.547668,-1.063284,-0.182736,5.740651,1.780875,1.410000,0.400000
1.779256,6.322864,-2.565066,-1.066928,-0.183801,5.746849,1.689662,1.390000,0.400000
1.799247,6.332472,-2.582568,-1.070608,-0.184843,5.752724,1.599160,1.380000,0.380000
1.819239,6.342051,-2.600173,-1.074323,-0.185865,5.758279,1.541399,1.370000,0.390000
1.839230,6.351601,-2.617881,-1.078073,-0.186865,5.763628,1.496627,1.350000,0.400000
1.859222,6.360998,-2.635462,-1.081800,-0.186723,5.768816,1.461555,1.340000,0.410000
1.879214,6.370309,-2.653039,-1.085508,-0.186045,5.773879,1.434436,1.330000,0.420000
1.899205,6.379590,-2.670717,-1.089215,-0.185347,5.778844,1.414097,1.310000,0.430000
1.919197,6.388840,-2.688496,-1.092923,-0.184629,5.783734,1.396648,1.300000,0.440000
1.939189,6.398059,-2.706378,-1.096630,-0.183891,5.788559,1.381202,1.290000,0.450000
1.959180,6.407136,-2.724144,-1.100299,-0.184397,5.793327,1.367719,1.280000,0.440000
1.979172,6.416122,-2.741894,-1.103980,-0.185616,5.798045,1.356142,1.260000,0.450000
1.999164,6.425075,-2.759740,-1.107698,-0.186897,5.802719,1.346412,1.250000,0.460000
2.019155,6.433991,-2.777681,-1.111456,-0.188240,5.807356,1.338464,1.240000,0.470000
2.039147,6.442869,-2.795716,-1.115254,-0.189646,5.811962,1.332130,1.230000,0.480000
2.059138,6.451624,-2.813673,-1.119033,-0.186556,5.816542,1.327379,1.210000,0.480000
2.079130,6.460268,-2.831571,-1.122670,-0.179379,5.821103,1.324182,1.200000,0.490000
2.099122,6.468878,-2.849562,-1.126176,-0.172144,5.825649,1.322508,1.190000,0.500000
2.119113,6.477457,-2.867648,-1.129549,-0.164869,5.830185,1.322412,1.180000,0.510000
2.139105,6.486010,-2.885833,-1.132789,-0.157570,5.834718,1.323707,1.170000,0.520000
2.159097,6.494491,-2.904015,-1.135889,-0.154105,5.839252,1.326275,1.160000,0.530000
2.179088,6.502844,-2.922068,-1.139005,-0.159251,5.843791,1.330102,1.150000,0.540000
2.199080,6.511167,-2.940208,-1.142237,-0.164691,5.848339,1.335225,1.140000,0.550000
2.219072,6.519454,-2.958425,-1.145590,-0.170452,5.852902,1.341698,1.130000,0.550000
2.239063,6.527695,-2.976709,-1.149070,-0.176560,5.857483,1.349495,1.110000,0.550000
2.259055,6.535885,-2.995051,-1.152681,-0.183036,5.862087,1.358438,1.100000,0.550000
2.279046,6.543915,-3.013208,-1.155963,-0.147569,5.866718,1.368519,1.090000,0.580000
2.299038,6.551908,-3.031425,-1.158543,-0.111831,5.871379,1.379792,1.080000,0.590000
2.319030,6.559885,-3.049715,-1.160418,-0.076162,5.876075,1.392260,1.070000,0.590000
2.339021,6.567866,-3.068091,-1.161590,-0.040891,5.880810,1.405918,1.060000,0.600000
2.359013,6.575873,-3.086567,-1.162063,-0.006333,5.885588,1.420659,1.060000,0.610000
2.379005,6.583785,-3.104835,-1.162105,-0.013558,5.890411,1.436486,1.050000,0.600000
2.398996,6.591654,-3.123018,-1.162691,-0.045373,5.895285,1.453706,1.040000,0.630000
2.418988,6.599552,-3.141312,-1.163905,-0.076329,5.900212,1.472330,1.030000,0.640000
2.438979,6.607466,-3.159719,-1.165738,-0.106527,5.905199,1.492370,1.020000,0.640000
2.458971,6.615380,-3.178238,-1.168182,-0.136059,5.910249,1.513819,1.010000,0.630000
2.478963,6.623269,-3.196837,-1.171223,-0.163763,5.915367,1.536616,1.000000,0.660000
2.498954,6.630981,-3.215185,-1.174620,-0.177627,5.920558,1.560859,0.990000,0.650000
2.518946,6.638653,-3.233620,-1.178309,-0.192035,5.925826,1.586568,0.980000,0.650000
2.538938,6.646271,-3.252126,-1.182302,-0.207121,5.931177,1.613685,0.990000,0.680000
2.558929,6.653820,-3.270684,-1.186610,-0.223027,5.936613,-0.106334,0.980000,0.690000
2.578921,6.661287,-3.289276,-1.191245,-0.239901,5.936255,-0.106321,0.970000,0.700000
2.598912,6.668666,-3.307907,-1.196173,-0.244318,5.935897,-0.106309,0.960000,0.690000
2.618904,6.675954,-3.326575,-1.200934,-0.230803,5.935539,-0.106309,0.950000,0.690000
2.638896,6.683146,-3.345249,-1.205416,-0.217050,5.935181,0.805042,0.940000,0.690000
2.658887,6.690247,-3.363930,-1.209614,-0.203079,5.937892,2.725662,0.930000,0.700000
2.678879,6.697264,-3.382618,-1.213527,-0.188910,5.947061,3.720881,0.930000,0.710000
2.698871,6.704204,-3.401313,-1.217151,-0.174562,5.959556,4.459275,0.920000,0.730000
2.718862,6.711103,-3.420101,-1.220562,-0.167877,5.974497,4.671924,0.910000,0.740000
2.738854,6.717941,-3.438918,-1.223877,-0.163245,5.990109,1.946176,0.900000,0.730000
2.758846,6.724711,-3.457739,-1.227096,-0.158617,5.996601,1.981068,0.890000,0.750000
2.778837,6.731416,-3.476564,-1.230219,-0.153993,6.003202,2.016808,0.890000,0.740000
2.798829,6.738055,-3.495391,-1.233247,-0.149371,6.009914,2.053932,0.900000,0.740000
2.818821,6.744639,-3.514238,-1.236183,-0.144876,6.016743,2.092557,0.870000,0.750000
2.838812,6.751193,-3.533175,-1.239047,-0.140921,6.023692,2.159660,0.880000,0.760000
2.858804,6.757686,-3.552109,-1.241828,-0.136953,6.030855,2.276630,0.870000,0.760000
2.878795,6.764119,-3.571040,-1.244527,-0.132972,6.038397,2.397262,0.850000,0.770000
2.898787,6.770496,-3.589966,-1.247142,-0.128977,6.046329,2.524602,0.860000,0.780000
2.918779,6.776816,-3.608887,-1.249675,-0.124968,6.054670,2.657733,0.850000,0.780000
2.938770,6.783107,-3.627878,-1.252139,-0.121531,6.063439,2.796006,0.840000,0.790000
2.958762,6.789359,-3.646908,-1.254542,-0.118450,6.072651,2.938933,0.840000,0.790000
2.978754,6.795560,-3.665931,-1.256881,-0.115354,6.082318,3.082241,0.810000,0.800000
2.998745,6.801709,-3.684945,-1.259155,-0.112243,6.092441,3.223519,0.820000,0.810000
3.018737,6.807807,-3.703949,-1.261364,-0.109117,6.103009,3.362425,0.820000,0.810000
3.038728,6.813861,-3.722954,-1.263510,-0.106033,6.114014,3.498522,0.810000,0.820000
3.058720,6.819904,-3.742067,-1.265611,-0.103615,6.125442,3.631249,0.800000,0.820000
3.078712,6.825900,-3.761169,-1.267661,-0.101183,6.137282,3.764058,0.800000,0.830000
3.098703,6.831850,-3.780260,-1.269660,-0.098736,6.149531,3.916586,0.790000,0.830000
3.118695,6.837755,-3.799338,-1.271607,-0.096274,6.162250,4.081979,0.780000,0.820000
3.138687,6.843616,-3.818403,-1.273503,-0.093798,6.175479,4.255982,0.780000,0.820000
3.158678,6.849456,-3.837532,-1.275356,-0.091758,6.189241,4.435397,0.770000,0.840000
3.178670,6.855272,-3.856702,-1.277177,-0.090034,6.203552,4.617442,0.760000,0.840000
3.198662,6.861045,-3.875859,-1.278961,-0.088297,6.218414,4.798862,0.760000,0.840000
3.218653,6.866778,-3.895002,-1.280708,-0.086547,6.233823,4.977957,0.750000,0.850000
3.238645,6.872470,-3.914131,-1.282418,-0.084784,6.249766,5.152876,0.740000,0.850000
3.258637,6.878127,-3.933260,-1.284092,-0.083097,6.266228,5.321516,0.740000,0.860000
3.278628,6.883780,-3.952490,-1.285747,-0.082064,6.283182,5.481785,0.730000,0.860000
3.298620,6.889393,-3.971706,-1.287379,-0.081021,6.300600,5.637460,0.720000,0.870000
3.318611,6.894969,-3.990906,-1.288989,-0.079968,6.318462,5.787313,0.720000,0.870000
3.338603,6.900507,-4.010092,-1.290575,-0.078905,6.336747,5.929347,0.710000,0.880000
3.358595,6.906008,-4.029263,-1.292138,-0.077832,6.355426,6.059832,0.730000,0.880000
3.378586,6.911497,-4.048507,-1.293688,-0.077143,6.374459,6.168024,0.720000,0.890000
3.398578,6.916961,-4.067774,-1.295227,-0.076620,6.393774,6.256486,0.710000,0.900000
3.418570,6.922389,-4.087027,-1.296755,-0.076091,6.413307,6.345575,0.690000,0.900000
3.438561,6.927782,-4.106265,-1.298270,-0.075554,6.433057,6.399528,0.680000,0.910000
3.458553,6.933139,-4.125489,-1.299772,-0.075009,6.452913,6.440204,0.680000,0.910000
3.478544,6.938471,-4.144734,-1.301265,-0.074639,6.472835,6.471108,0.670000,0.900000
3.498536,6.943791,-4.164049,-1.302761,-0.074679,6.492790,6.494111,0.660000,0.920000
3.518528,6.949076,-4.183349,-1.304256,-0.074714,6.512755,6.510446,0.660000,0.930000
3.538519,6.954327,-4.202636,-1.305749,-0.074744,6.532709,6.524406,0.670000,0.910000
3.558511,6.959543,-4.221909,-1.307242,-0.074770,6.552645,6.537025,0.670000,0.920000
3.578503,6.964724,-4.241168,-1.308733,-0.074792,6.572559,6.548352,0.660000,0.920000
3.598494,6.969900,-4.260521,-1.310236,-0.075262,6.592447,6.558433,0.660000,0.930000
3.618486,6.975042,-4.279866,-1.311748,-0.075754,6.612305,6.567285,0.650000,0.930000
3.638478,6.980149,-4.299199,-1.313267,-0.076244,6.632131,6.574699,0.650000,0.940000
3.658469,6.985222,-4.318519,-1.314795,-0.076731,6.651920,6.580908,0.640000,0.940000
3.678461,6.990260,-4.337826,-1.316331,-0.077218,6.671669,6.585926,0.640000,0.950000
3.698452,6.995280,-4.357188,-1.317881,-0.077851,6.691375,6.589769,0.630000,0.950000
3.718444,7.000275,-4.376576,-1.319447,-0.078574,6.711034,6.592452,0.620000,0.960000
3.738436,7.005234,-4.395954,-1.321026,-0.079296,6.730644,6.593801,0.620000,0.960000
3.758427,7.010158,-4.415319,-1.322618,-0.080017,6.750200,6.594006,0.610000,0.960000
3.778419,7.015046,-4.434674,-1.324222,-0.080738,6.769701,6.593183,0.610000,0.970000
3.798411,7.019906,-4.454050,-1.325842,-0.081455,6.789144,6.583567,0.600000,0.950000
3.818402,7.024747,-4.473482,-1.327481,-0.082165,6.808502,6.552135,0.600000,0.980000
3.838394,7.029551,-4.492903,-1.329131,-0.082874,6.827714,6.519970,0.590000,0.960000
3.858385,7.034318,-4.512314,-1.330795,-0.083584,6.846778,6.487060,0.590000,0.970000
3.878377,7.039048,-4.531715,-1.332471,-0.084293,6.865693,6.453396,0.580000,0.970000
3.898369,7.043743,-4.551111,-1.334161,-0.084985,6.884459,6.419423,0.580000,0.980000
3.918360,7.048422,-4.570586,-1.335867,-0.085437,6.903075,6.391851,0.570000,0.980000
3.938352,7.053064,-4.590051,-1.337581,-0.085888,6.921561,6.363824,0.570000,0.980000
3.958344,7.057667,-4.609506,-1.339303,-0.086338,6.939918,6.335337,0.560000,0.990000
3.978335,7.062233,-4.628952,-1.341032,-0.086787,6.958144,6.306386,0.570000,0.990000
3.998327,7.066761,-4.648388,-1.342769,-0.087235,6.976239,6.276968,0.550000,1.000000
4.018319,7.071269,-4.667889,-1.344516,-0.087276,6.994204,6.173576,0.550000,1.000000
4.038310,7.075742,-4.687397,-1.346262,-0.087226,7.011828,5.703858,0.540000,1.010000
4.058302,7.080177,-4.706895,-1.348005,-0.087173,7.028071,5.547233,0.540000,1.010000
4.078294,7.084575,-4.726384,-1.349747,-0.087118,7.043833,5.389203,0.530000,1.010000
4.098285,7.088935,-4.745864,-1.351485,-0.087060,7.059112,5.229962,0.530000,1.020000
4.118277,7.093268,-4.765388,-1.353223,-0.086637,7.073908,5.069535,0.520000,1.020000
4.138268,7.097573,-4.784936,-1.354951,-0.085968,7.088220,4.907883,0.520000,1.030000
4.158260,7.101839,-4.804476,-1.356664,-0.085294,7.102049,4.744994,0.510000,1.030000
4.178252,7.106069,-4.824006,-1.358361,-0.084616,7.115393,4.580896,0.510000,1.030000
4.198243,7.110262,-4.843527,-1.360044,-0.083935,7.128252,4.415710,0.510000,1.040000
4.218235,7.114427,-4.863073,-1.361714,-0.083112,7.140626,4.249507,0.500000,1.040000
4.238227,7.118566,-4.882661,-1.363368,-0.082082,7.152513,4.082336,0.500000,1.050000
4.258218,7.122669,-4.902238,-1.364999,-0.081048,7.163914,3.914242,0.490000,1.050000
4.278210,7.126738,-4.921806,-1.366608,-0.080008,7.174829,3.745255,0.490000,1.050000
4.298202,7.130771,-4.941364,-1.368196,-0.078963,7.185257,3.575458,0.500000,1.060000
4.318193,7.134775,-4.960931,-1.369762,-0.077945,7.195198,3.404990,0.500000,1.060000
4.338185,7.138758,-4.980554,-1.371314,-0.077026,7.204653,3.233583,0.500000,1.060000
4.358176,7.142707,-5.000166,-1.372846,-0.076103,7.213620,3.061096,0.490000,1.070000
4.378168,7.146623,-5.019767,-1.374358,-0.075175,7.222098,2.887555,0.490000,1.070000
4.398160,7.150507,-5.039358,-1.375850,-0.074243,7.230087,2.712989,0.480000,1.080000
4.418151,7.154359,-5.058946,-1.377323,-0.073379,7.237585,2.537966,0.480000,1.080000
4.438143,7.158195,-5.078600,-1.378791,-0.073329,7.244592,2.363803,0.480000,1.080000
4.458135,7.161999,-5.098243,-1.380258,-0.073279,7.251112,2.190684,0.470000,1.090000
4.478126,7.165770,-5.117875,-1.381723,-0.073228,7.257149,2.018818,0.470000,1.090000
4.498118,7.169510,-5.137497,-1.383185,-0.073176,7.262708,1.848448,0.460000,1.090000
4.518109,7.173218,-5.157107,-1.384645,-0.073124,7.267794,1.680312,0.460000,1.100000
4.538101,7.176910,-5.176787,-1.386113,-0.073555,7.272415,1.514837,0.460000,1.100000
4.558093,7.180570,-5.196459,-1.387589,-0.074011,7.276578,1.352245,0.450000,1.100000
4.578084,7.184198,-5.216120,-1.389074,-0.074469,7.280292,1.192760,0.430000,1.110000
4.598076,7.187793,-5.235771,-1.390566,-0.074929,7.283567,1.036600,0.440000,1.110000
4.618068,7.191357,-5.255410,-1.392066,-0.075390,7.286412,0.880773,0.440000,1.110000
4.638059,7.194900,-5.275109,-1.393579,-0.075750,7.288828,0.723140,0.440000,1.120000
4.658051,7.198413,-5.294810,-1.395098,-0.076092,7.290811,0.562740,0.430000,1.120000
4.678043,7.201893,-5.314500,-1.396623,-0.076436,7.292354,0.399714,0.430000,1.120000
4.698034,7.205340,-5.334178,-1.398153,-0.076782,7.293450,0.234232,0.410000,1.130000
4.718026,7.208754,-5.353845,-1.399690,-0.077128,7.294092,0.067062,0.420000,1.130000
4.738017,7.212146,-5.373566,-1.401235,-0.077331,7.294275,-0.099080,0.420000,1.130000
4.758009,7.215508,-5.393294,-1.402784,-0.077490,7.294004,-0.264101,0.420000,1.140000
4.778001,7.218836,-5.413012,-1.404335,-0.077649,7.293280,-0.427902,0.410000,1.140000
4.797992,7.222131,-5.432717,-1.405889,-0.077808,7.292107,-0.590543,0.410000,1.140000
4.817984,7.225393,-5.452411,-1.407443,-0.077968,7.290488,-0.752704,0.400000,1.150000
4.837976,7.228631,-5.472153,-1.409004,-0.078006,7.288423,-0.914947,0.400000,1.150000
4.857967,7.231840,-5.491909,-1.410565,-0.077993,7.285913,-1.077306,0.400000,1.150000
4.877959,7.235015,-5.511652,-1.412125,-0.077981,7.282957,-1.239774,0.390000,1.150000
4.897951,7.238157,-5.531383,-1.413682,-0.077970,7.279553,-1.402344,0.390000,1.160000
4.917942,7.241265,-5.551103,-1.415239,-0.077959,7.275701,-1.564837,0.390000,1.140000
4.937934,7.244348,-5.570866,-1.416797,-0.077802,7.271400,-1.727039,0.390000,1.160000
4.957925,7.247403,-5.590646,-1.418352,-0.077566,7.266650,-1.889031,0.380000,1.170000
4.977917,7.250424,-5.610414,-1.419901,-0.077326,7.261451,-2.050788,0.380000,1.170000
4.997909,7.253413,-5.630170,-1.421443,-0.077081,7.255803,-2.212315,0.380000,1.170000
5.017900,7.256368,-5.649913,-1.422980,-0.076831,7.249704,-2.373600,0.370000,1.170000
5.037892,7.259299,-5.669700,-1.424514,-0.076631,7.243156,-2.534724,0.370000,1.180000
5.057884,7.262201,-5.689506,-1.426046,-0.076471,7.236157,-2.695758,0.370000,1.180000
5.077875,7.265071,-5.709298,-1.427574,-0.076322,7.228705,-2.856679,0.360000,1.180000
5.097867,7.267908,-5.729076,-1.429098,-0.076186,7.220801,-3.017466,0.360000,1.160000
5.117858,7.270712,-5.748839,-1.430617,-0.076063,7.212441,-3.178026,0.360000,1.190000
5.137850,7.273491,-5.768640,-1.432132,-0.075193,7.203627,-3.338299,0.350000,1.190000
5.157842,7.276241,-5.788458,-1.433623,-0.073858,7.194357,-3.498216,0.350000,1.190000
5.177833,7.278960,-5.808264,-1.435086,-0.072465,7.184629,-3.657755,0.350000,1.190000
5.197825,7.281650,-5.828063,-1.436520,-0.071014,7.174444,-3.816872,0.350000,1.200000
5.217817,7.284309,-5.847859,-1.437923,-0.069510,7.163800,-3.975528,0.320000,1.200000
5.237808,7.286949,-5.867712,-1.439320,-0.071040,7.152698,-4.133671,0.340000,1.200000
5.257800,7.289562,-5.887586,-1.440776,-0.074267,7.141135,-4.290959,0.340000,1.200000
5.277792,7.292143,-5.907436,-1.442297,-0.077735,7.129112,-4.447371,0.340000,1.210000
5.297783,7.294687,-5.927249,-1.443887,-0.081468,7.116630,-4.602860,0.330000,1.210000
5.317775,7.297192,-5.947009,-1.445549,-0.085494,7.103688,-4.757388,0.330000,1.210000
5.337766,7.299679,-5.966905,-1.447313,-0.090710,7.090287,-5.403530,0.330000,1.210000
5.357758,7.302131,-5.986813,-1.449188,-0.096263,7.075035,-5.947233,0.330000,1.220000
5.377750,7.304538,-6.006664,-1.451168,-0.101732,7.058210,-5.725087,0.320000,1.220000
5.397741,7.306897,-6.026466,-1.453250,-0.107095,7.041975,-5.490840,0.300000,1.220000
5.417733,7.309209,-6.046228,-1.455434,-0.112329,7.026370,-5.657191,0.320000,1.220000
5.437725,7.311488,-6.066087,-1.457664,-0.109470,7.010256,-5.897700,0.320000,1.200000
5.457716,7.313723,-6.085952,-1.459805,-0.104710,6.993416,-6.127875,0.310000,1.210000
5.477708,7.315916,-6.105810,-1.461847,-0.099654,6.975877,-6.345767,0.310000,1.230000
5.497700,7.318069,-6.125676,-1.463786,-0.094333,6.957667,-6.549836,0.310000,1.230000
5.517691,7.320186,-6.145561,-1.465617,-0.088781,6.938822,-6.505457,0.310000,1.230000
5.537683,7.322264,-6.165412,-1.467406,-0.090612,6.920054,-6.454017,0.300000,1.230000
5.557675,7.324308,-6.185288,-1.469237,-0.092643,6.901383,-6.398342,0.300000,1.240000
5.577666,7.326317,-6.205185,-1.471111,-0.094779,6.882824,-6.338007,0.300000,1.240000
5.597658,7.328289,-6.225097,-1.473029,-0.097026,6.864390,-6.284846,0.300000,1.240000
5.617649,7.330223,-6.245013,-1.474994,-0.099044,6.846062,-6.316407,0.300000,1.240000
5.637641,7.332115,-6.264906,-1.476969,-0.098656,6.827592,-6.349178,0.290000,1.240000
5.657633,7.333968,-6.284805,-1.478937,-0.098217,6.808976,-6.383044,0.290000,1.240000
5.677624,7.335782,-6.304713,-1.480895,-0.097728,6.790209,-6.417889,0.290000,1.250000
5.697616,7.337558,-6.324632,-1.482844,-0.097189,6.771287,-6.443811,0.290000,1.250000
5.717608,7.339295,-6.344553,-1.484783,-0.096908,6.752235,-6.441321,0.290000,1.250000
5.737599,7.340992,-6.364454,-1.486724,-0.097513,6.733137,-6.438674,0.280000,1.250000
