# s_m,x_m,y_m,psi_rad,kappa_radpm,vx_mps,ax_mps2,d_left_m,d_right_m
0.000000,-69.352052,54.118295,0.145386,-0.145752,7.614803,5.589252,0.782460,1.477980
0.349197,-69.004310,54.150145,0.088402,-0.091664,7.867385,5.603304,0.782460,1.506960
0.697860,-68.656920,54.179906,0.081418,-0.023453,8.112712,5.598408,0.753480,1.535940
1.046433,-68.309390,54.206849,0.072050,-0.030188,8.350631,5.548893,0.724500,1.564920
1.395630,-67.960971,54.230136,0.060353,-0.035694,8.579937,5.505755,0.724500,1.535940
1.744520,-67.612588,54.248954,0.047132,-0.038050,8.801558,5.468902,0.695520,1.535940
2.093522,-67.263870,54.263016,0.033798,-0.036946,9.016305,5.435817,0.666540,1.564920
2.442931,-66.914591,54.272554,0.021329,-0.035052,9.224799,5.325084,0.666540,1.564920
2.791990,-66.565573,54.277912,0.009316,-0.034374,9.424576,5.199969,0.666540,1.622880
3.141156,-66.216409,54.279059,-0.002672,-0.033874,9.615653,5.080077,0.666540,1.622880
3.490632,-65.866946,54.276045,-0.014350,-0.032673,9.798728,4.964999,0.666540,1.622880
3.839864,-65.517785,54.269033,-0.025501,-0.030875,9.974409,4.854379,0.666540,1.622880
4.189259,-65.168557,54.258232,-0.035920,-0.029343,10.143235,4.762224,0.695520,1.593900
4.538964,-64.819144,54.243927,-0.046015,-0.028148,10.306168,4.675591,0.695520,1.593900
4.888517,-64.470048,54.226067,-0.055602,-0.024653,10.463670,4.591694,0.724500,1.564920
5.238215,-64.120981,54.205067,-0.063254,-0.018952,10.616071,4.510371,0.724500,1.564920
5.588199,-63.771768,54.181839,-0.068863,-0.014890,10.763673,4.431476,0.753480,1.535940
5.937945,-63.422911,54.156920,-0.073673,-0.013515,10.906747,4.354875,0.782460,1.506960
6.287642,-63.074225,54.130356,-0.078315,-0.013037,11.045544,4.284091,0.811440,1.477980
6.637632,-62.725371,54.102180,-0.082794,-0.012584,11.180402,4.222451,0.840420,1.449000
6.987416,-62.376849,54.072485,-0.087121,-0.012162,11.311748,4.162312,0.869400,1.420020
7.337061,-62.028596,54.041322,-0.091301,-0.011740,11.439747,4.103605,0.898380,1.391040
7.687059,-61.680122,54.008696,-0.095335,-0.011333,11.564554,4.046267,0.927360,1.362060
8.036880,-61.331956,53.974706,-0.099232,-0.010957,11.686311,3.990239,0.898380,1.333080
8.386563,-60.984060,53.939397,-0.102999,-0.010589,11.805153,3.935466,0.956340,1.304100
8.736482,-60.636063,53.902775,-0.106640,-0.010231,11.921204,2.694061,0.985320,1.246140
9.086335,-60.288264,53.864915,-0.110159,-0.009896,12.000000,0.000000,0.956340,1.275120
9.436072,-59.940714,53.825865,-0.113563,-0.009573,12.000000,0.000000,1.014300,1.246140
9.785904,-59.593203,53.785641,-0.116856,-0.009261,12.000000,0.000000,0.985320,1.246140
10.135781,-59.245778,53.744286,-0.120042,-0.008964,12.000000,0.000000,0.985320,1.275120
10.485562,-58.898581,53.701854,-0.123128,-0.008683,12.000000,0.000000,1.014300,1.246140
10.835327,-58.551529,53.658370,-0.126117,-0.008410,12.000000,0.000000,1.014300,1.246140
11.185220,-58.204480,53.613849,-0.129012,-0.008148,12.000000,0.000000,0.985320,1.275120
11.535033,-57.857639,53.568350,-0.131818,-0.007902,12.000000,0.000000,1.043280,1.217160
11.884790,-57.510980,53.521900,-0.134540,-0.007662,12.000000,0.000000,1.014300,1.217160
12.234659,-57.164336,53.474506,-0.137178,-0.007429,12.000000,0.000000,1.072260,1.188180
12.584491,-56.817853,53.426217,-0.139738,-0.007211,12.000000,0.000000,1.072260,1.188180
12.934281,-56.471534,53.377060,-0.142224,-0.007002,12.000000,0.000000,1.043280,1.130220
13.284102,-56.125306,53.327051,-0.144637,-0.006799,12.000000,0.000000,1.043280,1.159200
13.633941,-55.779180,53.276216,-0.146981,-0.006601,12.000000,0.000000,1.043280,1.159200
13.983751,-55.433201,53.224586,-0.149255,-0.006411,12.000000,0.000000,1.043280,1.217160
14.333557,-55.087343,53.172182,-0.151466,-0.006231,12.000000,0.000000,1.014300,1.217160
14.683393,-54.741570,53.119019,-0.153615,-0.006054,12.000000,0.000000,1.014300,1.246140
15.033211,-54.395928,53.065127,-0.155702,-0.005881,12.000000,0.000000,1.014300,1.246140
15.383030,-54.050397,53.010524,-0.157729,-0.005715,12.000000,0.000000,1.014300,1.246140
15.732852,-53.704972,52.955230,-0.159700,-0.005551,12.000000,0.000000,0.956340,1.246140
16.082667,-53.359663,52.899266,-0.161613,-0.005387,12.000000,0.000000,0.956340,1.246140
16.432491,-53.014451,52.842651,-0.163470,-0.005233,12.000000,0.000000,0.956340,1.304100
16.782325,-52.669333,52.785402,-0.165274,-0.005081,12.000000,0.000000,0.956340,1.304100
17.132126,-52.324350,52.727545,-0.167024,-0.004923,12.000000,0.000000,0.956340,1.304100
17.481946,-51.979448,52.669091,-0.168719,-0.004771,12.000000,0.000000,0.956340,1.304100
17.831802,-51.634609,52.610056,-0.170363,-0.004623,12.000000,0.000000,0.898380,1.304100
18.181594,-51.289929,52.550473,-0.171953,-0.004472,12.000000,0.000000,0.898380,1.362060
18.531399,-50.945329,52.490350,-0.173491,-0.004321,12.000000,0.000000,0.898380,1.362060
18.881250,-50.600776,52.429697,-0.174976,-0.004166,12.000000,0.000000,0.898380,1.362060
19.231075,-50.256337,52.368547,-0.176406,-0.004015,12.000000,0.000000,0.898380,1.362060
19.580859,-49.912025,52.306921,-0.177785,-0.003863,12.000000,0.000000,0.840420,1.362060
19.930696,-49.567744,52.244819,-0.179109,-0.003704,12.000000,0.000000,0.840420,1.362060
20.280573,-49.223504,52.182265,-0.180377,-0.003547,12.000000,0.000000,0.869400,1.420020
20.630327,-48.879464,52.119305,-0.181590,-0.003384,12.000000,0.000000,0.869400,1.391040
20.980143,-48.535437,52.055927,-0.182744,-0.003219,12.000000,0.000000,0.869400,1.391040
21.330039,-48.191403,51.992147,-0.183843,-0.003029,12.000000,0.000000,0.869400,1.391040
21.679808,-47.847562,51.928022,-0.184864,-0.002777,12.000000,0.000000,0.811440,1.391040
22.029610,-47.503752,51.863557,-0.185785,-0.002476,12.000000,0.000000,0.840420,1.391040
22.379490,-47.159921,51.798778,-0.186596,-0.002151,12.000000,0.000000,0.840420,1.420020
22.729316,-46.816192,51.733751,-0.187290,-0.001819,12.000000,0.000000,0.840420,1.420020
23.079103,-46.472542,51.668512,-0.187869,-0.001488,12.000000,0.000000,0.840420,1.420020
23.428958,-46.128860,51.603082,-0.188331,-0.001152,12.000000,0.000000,0.869400,1.420020
23.778821,-45.785197,51.537511,-0.188675,-0.000811,12.000000,0.000000,0.811440,1.391040
24.128600,-45.441634,51.471859,-0.188898,-0.000472,12.000000,0.000000,0.811440,1.391040
24.478438,-45.098025,51.406139,-0.189005,-0.000133,12.000000,0.000000,0.811440,1.449000
24.828316,-44.754379,51.340395,-0.188991,0.000214,12.000000,0.000000,0.840420,1.449000
25.178098,-44.410823,51.274695,-0.188856,0.000561,12.000000,0.000000,0.840420,1.420020
25.527924,-44.067210,51.209054,-0.188599,0.000910,12.000000,0.000000,0.782460,1.420020
25.877782,-43.723546,51.143516,-0.188219,0.001259,12.000000,0.000000,0.782460,1.420020
26.227593,-43.379898,51.078139,-0.187718,0.001604,12.000000,0.000000,0.811440,1.420020
26.577414,-43.036204,51.012952,-0.187097,0.001952,12.000000,0.000000,0.811440,1.420020
26.927259,-42.692443,50.947996,-0.186352,0.002305,12.000000,0.000000,0.811440,1.449000
27.277085,-42.348647,50.883320,-0.185484,0.002657,12.000000,0.000000,0.811440,1.449000
