# s_m,x_m,y_m,psi_rad,kappa_radpm,vx_mps,ax_mps2,d_left_m,d_right_m
2.149945,15.349305,-8.424379,2.439943,0.240421,4.623911,4.590113,0.775000,0.587500
2.199944,15.311087,-8.392468,2.451777,0.235406,4.673281,4.690426,0.775000,0.575000
2.249943,15.272165,-8.360741,2.463569,0.234260,4.723196,4.761620,0.762500,0.600000
2.299942,15.232988,-8.329564,2.475270,0.233145,4.773335,4.772673,0.762500,0.587500
2.349940,15.193566,-8.298936,2.486882,0.232067,4.823068,4.758679,0.762500,0.587500
2.399939,15.153911,-8.268855,2.498407,0.231029,4.872150,4.725803,0.762500,0.587500
2.449938,15.113575,-8.238986,2.509959,0.229222,4.920408,4.712476,0.750000,0.575000
2.499937,15.072979,-8.209641,2.521392,0.227252,4.968063,4.719755,0.737500,0.575000
2.549935,15.032170,-8.180842,2.532692,0.225190,5.015338,4.748184,0.737500,0.562500
2.599934,14.991155,-8.152582,2.543855,0.223040,5.062452,4.796490,0.725000,0.550000
2.649933,14.949581,-8.124615,2.554950,0.219532,5.109604,4.861237,0.725000,0.575000
2.699931,14.907697,-8.097104,2.565853,0.215575,5.156953,4.937522,0.725000,0.562500
2.749930,14.865636,-8.070121,2.576526,0.211602,5.204604,5.016933,0.725000,0.537500
2.799929,14.823410,-8.043658,2.586972,0.207617,5.252579,5.092222,0.725000,0.537500
2.849928,14.780742,-8.017529,2.597262,0.203758,5.300830,5.164049,0.712500,0.525000
2.899926,14.737754,-7.991804,2.607370,0.199735,5.349316,5.210133,0.712500,0.550000
2.949925,14.694614,-7.966570,2.617246,0.195429,5.397795,5.246231,0.712500,0.550000
2.999924,14.651321,-7.941810,2.626880,0.190853,5.446173,5.302147,0.700000,0.537500
3.049923,14.607697,-7.917410,2.636317,0.187280,5.494633,5.312201,0.700000,0.537500
3.099921,14.563778,-7.893382,2.645625,0.184552,5.542761,5.284016,0.700000,0.537500
3.149920,14.519701,-7.869794,2.654780,0.181703,5.590223,5.268055,0.687500,0.512500
3.199919,14.475469,-7.846637,2.663779,0.178739,5.637143,5.264062,0.687500,0.537500
3.249918,14.430976,-7.823847,2.672640,0.175867,5.683641,5.260472,0.687500,0.512500
3.299916,14.386232,-7.801423,2.681374,0.173146,5.729730,5.253593,0.675000,0.512500
3.349915,14.341341,-7.779410,2.689963,0.170410,5.775392,5.252771,0.675000,0.512500
3.399914,14.296309,-7.757801,2.698406,0.167661,5.820689,5.257715,0.662500,0.512500
3.449912,14.251059,-7.736553,2.706719,0.164950,5.865678,5.265195,0.687500,0.512500
3.499911,14.205589,-7.715657,2.714906,0.162252,5.910388,5.276592,0.675000,0.512500
3.549910,14.159991,-7.695149,2.722950,0.159506,5.954858,5.295378,0.675000,0.525000
3.599909,14.114268,-7.675021,2.730849,0.156715,5.999155,5.321169,0.662500,0.525000
3.649907,14.068362,-7.655240,2.738613,0.153985,6.043340,5.347340,0.650000,0.500000
3.699906,14.022267,-7.635798,2.746250,0.151325,6.087420,5.373130,0.650000,0.500000
3.749905,13.976054,-7.616716,2.753749,0.148623,6.131393,5.405336,0.662500,0.512500
3.799904,13.929726,-7.597989,2.761107,0.145884,6.175314,5.443572,0.650000,0.512500
3.849902,13.883247,-7.579593,2.768331,0.143172,6.219232,5.483473,0.650000,0.487500
3.899901,13.836613,-7.561522,2.775424,0.140488,6.263160,5.524996,0.662500,0.500000
3.949900,13.789869,-7.543784,2.782380,0.137759,6.307112,5.572514,0.650000,0.500000
3.999899,13.743015,-7.526373,2.789197,0.134987,6.351134,4.545580,0.650000,0.487500
4.049897,13.696043,-7.509277,2.795875,0.132210,6.386818,4.314870,0.662500,0.487500
4.099896,13.648951,-7.492490,2.802415,0.129424,6.420508,4.182457,0.650000,0.475000
4.149895,13.601750,-7.476007,2.808815,0.126594,6.452996,4.031541,0.637500,0.487500
4.199893,13.554441,-7.459822,2.815074,0.123725,6.484158,3.866373,0.662500,0.487500
4.249892,13.507047,-7.443935,2.821186,0.120812,6.513903,3.690533,0.650000,0.475000
4.299891,13.459569,-7.428337,2.827149,0.117851,6.542169,3.510374,0.637500,0.487500
4.349890,13.411980,-7.413013,2.832966,0.114849,6.568942,3.328421,0.650000,0.462500
4.399888,13.364279,-7.397955,2.838636,0.111810,6.594227,3.145853,0.637500,0.475000
4.449887,13.316529,-7.383174,2.844150,0.108899,6.618037,2.964016,0.650000,0.462500
4.499886,13.268731,-7.368664,2.849520,0.106119,6.640392,2.782217,0.637500,0.462500
4.549885,13.220816,-7.354394,2.854755,0.103305,6.661308,2.600180,0.650000,0.462500
4.599883,13.172782,-7.340359,2.859854,0.100461,6.680796,2.417825,0.637500,0.462500
4.649882,13.124733,-7.326581,2.864814,0.098385,6.698866,2.235109,0.650000,0.475000
4.699881,13.076674,-7.313056,2.869694,0.097109,6.715528,2.050825,0.637500,0.462500
4.749879,13.028486,-7.299746,2.874516,0.095792,6.730779,1.864562,0.650000,0.475000
4.799878,12.980164,-7.286649,2.879278,0.094434,6.744616,1.676312,0.637500,0.487500
4.849877,12.931850,-7.273798,2.883965,0.093122,6.757031,1.486087,0.650000,0.475000
4.899876,12.883566,-7.261195,2.888581,0.091884,6.768018,1.294018,0.637500,0.487500
4.949874,12.835139,-7.248792,2.893143,0.090626,6.777571,1.099972,0.650000,0.462500
4.999873,12.786566,-7.236587,2.897650,0.089350,6.785681,0.903648,0.662500,0.475000
5.049872,12.738014,-7.224617,2.902086,0.088098,6.792336,0.704551,0.650000,0.462500
5.099871,12.689553,-7.212895,2.906448,0.086847,6.797520,0.503396,0.662500,0.475000
5.149869,12.640929,-7.201357,2.910755,0.085525,6.801222,0.300916,0.650000,0.475000
5.199868,12.592131,-7.189998,2.915006,0.084134,6.803434,0.096983,0.662500,0.462500
5.249867,12.543319,-7.178852,2.919178,0.082173,6.804146,-0.108749,0.675000,0.475000
5.299866,12.494679,-7.167955,2.923200,0.079204,6.803347,-0.316272,0.650000,0.462500
5.349864,12.445869,-7.157222,2.927086,0.076345,6.801023,-0.524652,0.662500,0.475000
5.399863,12.396901,-7.146651,2.930841,0.073589,6.797164,-0.733995,0.675000,0.462500
5.449862,12.347896,-7.136261,2.934457,0.070161,6.791763,-0.944645,0.662500,0.450000
5.499860,12.299197,-7.126113,2.937781,0.063446,6.784805,-1.156603,0.675000,0.462500
5.549859,12.250319,-7.116088,2.940776,0.056603,6.776277,-1.369878,0.675000,0.450000
5.599858,12.201220,-7.106163,2.943438,0.049688,6.766162,-1.578873,0.662500,0.450000
5.649857,12.151874,-7.096316,2.945764,0.042342,6.754484,-1.771470,0.675000,0.437500
5.699855,12.103066,-7.086673,2.946999,0.007529,6.741359,-1.933867,0.687500,0.425000
5.749854,12.054053,-7.077008,2.946522,-0.026536,6.727000,-2.000871,0.675000,0.437500
5.799853,12.004919,-7.067252,2.944347,-0.060288,6.712112,-2.067471,0.675000,0.425000
5.849852,11.955751,-7.057334,2.940475,-0.094145,6.696694,-2.054062,0.687500,0.425000
5.899850,11.906344,-7.047141,2.936128,-0.063029,6.681341,-1.998864,0.675000,0.412500
5.949849,11.857030,-7.036804,2.934234,-0.012009,6.666366,-1.927340,0.687500,0.425000
5.999848,11.808043,-7.026504,2.934936,0.040535,6.651895,-1.853056,0.700000,0.412500
6.049847,11.759529,-7.016407,2.938308,0.096387,6.637951,-1.981151,0.675000,0.400000
6.099845,11.710376,-7.006419,2.944068,0.114612,6.623012,-2.189144,0.687500,0.425000
6.149844,11.660859,-6.996651,2.949425,0.097189,6.606465,-2.398522,0.700000,0.412500
6.199843,11.611875,-6.987235,2.953790,0.077440,6.588288,-2.609002,0.712500,0.400000
6.249841,11.563284,-6.978088,2.957091,0.055808,6.568458,-2.817826,0.712500,0.387500
6.299840,11.514300,-6.969008,2.959364,0.037659,6.546974,-3.021689,0.725000,0.375000
6.349839,11.464930,-6.959953,2.960897,0.023344,6.523856,-3.215906,0.737500,0.400000
6.399838,11.415758,-6.950993,2.961699,0.008711,6.499163,-3.395087,0.737500,0.387500
6.449836,11.366784,-6.942091,2.961762,-0.006232,6.472992,-3.557769,0.750000,0.375000
6.499835,11.317551,-6.933128,2.961236,-0.010429,6.445452,-3.694875,0.762500,0.375000
6.549834,11.268214,-6.924120,2.960790,-0.007367,6.416726,-3.751583,0.775000,0.362500
6.599833,11.219068,-6.915128,2.960500,-0.004241,6.387427,-3.807725,0.775000,0.375000
6.649831,11.170103,-6.906159,2.960367,-0.001054,6.357552,-3.752556,0.762500,0.362500
6.699830,11.120852,-6.897135,2.960402,0.002497,6.327971,-3.658629,0.775000,0.387500
6.749829,11.071594,-6.888115,2.960619,0.006209,6.298997,-3.580625,0.787500,0.375000
6.799828,11.022465,-6.879135,2.961023,0.009958,6.270511,-3.523742,0.787500,0.362500
6.849826,10.973439,-6.870199,2.961613,0.013729,6.242351,-3.439764,0.800000,0.387500
6.899825,10.924196,-6.861259,2.962399,0.017715,6.214739,-3.359171,0.812500,0.375000
6.949824,10.874985,-6.852369,2.963385,0.021711,6.187654,-3.302041,0.812500,0.387500
6.999822,10.825804,-6.843540,2.964569,0.025683,6.160915,-3.240928,0.825000,0.375000
7.049821,10.776632,-6.834778,2.965948,0.028887,6.134557,-3.170859,0.812500,0.400000
7.099820,10.727462,-6.826087,2.967353,0.027356,6.108659,-3.098152,0.812500,0.387500
7.149819,10.678246,-6.817458,2.968680,0.025764,6.083248,-3.026988,0.825000,0.400000
7.199817,10.628953,-6.808880,2.969928,0.024120,6.058318,-2.959661,0.837500,0.425000
7.249816,10.579648,-6.800362,2.971061,0.018687,6.033842,-2.896762,0.812500,0.425000
7.299815,10.530416,-6.791903,2.971681,0.006173,6.009791,-2.839548,0.825000,0.425000
7.349814,10.481119,-6.783447,2.971679,-0.006242,5.986120,-2.789571,0.837500,0.450000
7.399812,10.431798,-6.774972,2.971056,-0.018645,5.962775,-2.742535,0.825000,0.462500
7.449811,10.382680,-6.766486,2.969898,-0.024935,5.939734,-2.696068,0.825000,0.475000
7.499810,10.333684,-6.757958,2.968642,-0.025527,5.916996,-2.650620,0.812500,0.525000
7.549809,10.284494,-6.749333,2.967359,-0.025792,5.894556,-2.607793,0.825000,0.537500
7.599807,10.234959,-6.740580,2.966062,-0.025731,5.872394,-3.942886,0.825000,0.550000
7.649806,10.186170,-6.731885,2.963887,-0.078628,5.838727,-6.335318,0.812500,0.600000
7.699805,10.137436,-6.723003,2.958158,-0.151843,5.784222,-0.085634,0.800000,0.625000
7.749803,10.088221,-6.713649,2.948804,-0.220738,5.783481,-0.085612,0.812500,0.650000
7.799802,10.038539,-6.703633,2.935960,-0.285210,5.782741,-0.085590,0.800000,0.675000
7.849801,9.990130,-6.693175,2.922164,-0.240772,5.782001,-1.568607,0.787500,0.737500
7.899800,9.941969,-6.682169,2.912381,-0.156198,5.768421,-1.413257,0.775000,0.737500
7.949798,9.893268,-6.670640,2.906587,-0.076361,5.756158,-1.237972,0.787500,0.787500
7.999797,9.843947,-6.658764,2.904637,-0.001497,5.745395,-1.056867,0.750000,0.787500
8.049796,9.794707,-6.646898,2.905831,0.029584,5.736190,-0.900374,0.737500,0.850000
8.099795,9.745712,-6.635164,2.907199,0.024911,5.728337,-0.760481,0.737500,0.887500
8.149793,9.696709,-6.623494,2.908356,0.021155,5.721695,-0.622209,0.725000,0.900000
8.199792,9.648150,-6.611984,2.909332,0.018019,5.716256,-0.468696,0.687500,0.912500
8.249791,9.599613,-6.600525,2.910204,0.023326,5.712154,-0.304201,0.675000,0.950000
8.299789,9.549128,-6.588680,2.912395,0.062247,5.709491,-0.131913,0.662500,0.975000
8.349788,9.500055,-6.577331,2.916624,0.106881,5.708336,0.044526,0.675000,1.012500
8.399787,9.452332,-6.566561,2.923066,0.157836,5.708726,0.223077,0.625000,1.000000
8.449786,9.404573,-6.556171,2.932158,0.210950,5.710679,0.397779,0.625000,1.012500
8.499784,9.354189,-6.545767,2.944107,0.254299,5.714161,-0.083572,0.625000,1.000000
8.549783,9.305145,-6.536296,2.957941,0.300161,5.713430,-0.083551,0.600000,1.012500
8.599782,9.257268,-6.527783,2.973679,0.347433,5.712699,-0.083529,0.587500,1.000000
8.649781,9.208447,-6.519927,2.989431,0.242809,5.711967,-0.083529,0.575000,0.987500
8.699779,9.159329,-6.512620,2.996813,0.051999,5.711236,5.072983,0.550000,1.000000
8.749778,9.110003,-6.505413,2.994585,-0.138584,5.755476,1.497889,0.537500,1.000000
8.799777,9.061079,-6.497931,2.984456,-0.196872,5.768474,1.684767,0.512500,0.987500
8.849775,9.013317,-6.490187,2.978369,-0.058564,5.783058,1.873308,0.475000,0.987500
8.899774,8.964019,-6.482047,2.978510,0.060213,5.799232,2.063665,0.450000,0.975000
8.949773,8.912954,-6.473774,2.984283,0.159081,5.816997,2.256007,0.437500,0.962500
8.999772,8.863741,-6.466179,2.992361,0.135526,5.836355,2.450513,0.450000,0.962500
9.049770,8.814620,-6.458939,2.997683,0.080685,5.857311,2.647439,0.425000,0.950000
9.099769,8.764693,-6.451786,3.000529,0.033032,5.879866,2.847238,0.437500,0.912500
9.149768,8.714465,-6.444677,3.001060,-0.011979,5.904028,3.050299,0.412500,0.912500
9.199767,8.664560,-6.437586,2.999648,-0.038664,5.929803,3.256849,0.400000,0.900000
9.249765,8.614998,-6.430447,2.997235,-0.057716,5.957201,3.467134,0.400000,0.900000
9.299764,8.565621,-6.423188,2.993882,-0.076591,5.986230,3.681596,0.387500,0.887500
9.349763,8.516329,-6.415750,2.989604,-0.094923,6.016901,3.900548,0.400000,0.875000
9.399762,8.467018,-6.408073,2.984729,-0.094425,6.049226,4.123550,0.375000,0.875000
9.449760,8.417672,-6.400153,2.980243,-0.085162,6.083213,4.351090,0.387500,0.862500
9.499759,8.368319,-6.392016,2.976210,-0.076110,6.118871,4.583310,0.375000,0.862500
9.549758,8.318981,-6.383688,2.972625,-0.067229,6.156208,4.820086,0.375000,0.850000
9.599756,8.269689,-6.375198,2.969516,-0.056319,6.195232,5.061277,0.387500,0.837500
9.649755,8.220441,-6.366573,2.967004,-0.044157,6.235945,5.299890,0.400000,0.862500
9.699754,8.171216,-6.357839,2.965101,-0.031960,6.278295,5.522424,0.400000,0.850000
9.749753,8.122002,-6.349027,2.963808,-0.019746,6.322121,5.712359,0.387500,0.837500
9.799751,8.072809,-6.340167,2.963046,-0.012848,6.367138,5.800761,0.400000,0.837500
9.849750,8.023621,-6.331275,2.962489,-0.009455,6.412527,5.910722,0.412500,0.850000
9.899749,7.974423,-6.322358,2.962101,-0.006067,6.458449,5.956975,0.412500,0.837500
9.949748,7.925212,-6.313422,2.961882,-0.002684,6.504402,5.956595,0.425000,0.837500
9.999746,7.876025,-6.304484,2.961805,-0.001255,6.550029,5.902563,0.437500,0.850000
10.049745,7.826851,-6.295545,2.961740,-0.001327,6.594932,5.843033,0.450000,0.837500
10.099744,7.777659,-6.286600,2.961672,-0.001398,6.639082,6.009453,0.450000,0.850000
10.149743,7.728448,-6.277647,2.961601,-0.001468,6.684186,6.272640,0.462500,0.850000
10.199741,7.679264,-6.268695,2.961523,-0.001701,6.730943,6.547051,0.475000,0.862500
10.249740,7.630099,-6.259743,2.961429,-0.002082,6.779401,6.828384,0.475000,0.850000
10.299739,7.580911,-6.250781,2.961315,-0.002461,6.829576,7.114162,0.487500,0.875000
10.349737,7.531698,-6.241809,2.961183,-0.002840,6.881461,7.401129,0.500000,0.887500
10.399736,7.482513,-6.232834,2.961031,-0.003207,6.935027,7.684344,0.512500,0.900000
10.449735,7.433360,-6.223857,2.960862,-0.003563,6.990208,7.916335,0.512500,0.887500
10.499734,7.384180,-6.214866,2.960675,-0.003917,7.046604,8.007876,0.525000,0.912500
10.549732,7.334969,-6.205859,2.960470,-0.004270,7.103196,8.073187,0.537500,0.925000
10.599731,7.285784,-6.196846,2.960248,-0.004603,7.159797,8.049049,0.525000,0.912500
10.649730,7.236649,-6.187831,2.960011,-0.004908,7.215786,8.022210,0.525000,0.937500
10.699729,7.187479,-6.178797,2.959758,-0.005211,7.271160,7.864473,0.537500,0.950000
10.749727,7.138274,-6.169743,2.959490,-0.005511,7.325039,7.655272,0.550000,0.962500
10.799726,7.089085,-6.160678,2.959206,-0.005820,7.377107,7.457980,0.550000,0.987500
10.849725,7.039965,-6.151611,2.958908,-0.006147,7.427482,7.279783,0.537500,1.000000
10.899724,6.990807,-6.142521,2.958592,-0.006473,7.476326,7.063471,0.550000,1.012500
10.949722,6.941613,-6.133408,2.958260,-0.006799,7.523415,6.845068,0.562500,1.000000
10.999721,6.892429,-6.124280,2.957912,-0.007075,7.568769,6.649725,0.537500,1.025000
11.049720,6.843342,-6.115152,2.957555,-0.007209,7.612570,6.444435,0.550000,1.037500
11.099718,6.794211,-6.105997,2.957192,-0.007337,7.654780,6.222814,0.537500,1.050000
11.149717,6.745026,-6.096814,2.956822,-0.007459,7.695318,5.992589,0.550000,1.050000
11.199716,6.695814,-6.087607,2.956446,-0.007533,7.734155,5.759142,0.525000,1.062500
11.249715,6.646719,-6.078402,2.956073,-0.007385,7.771297,5.525567,0.537500,1.075000
11.299713,6.597581,-6.069171,2.955707,-0.007250,7.806766,5.292860,0.525000,1.087500
11.349712,6.548417,-6.059916,2.955348,-0.007127,7.840591,5.062509,0.537500,1.087500
11.399711,6.499256,-6.050644,2.954994,-0.006734,7.872808,4.836123,0.512500,1.100000
11.449710,6.450261,-6.041388,2.954844,0.000694,7.903462,4.608494,0.525000,1.087500
11.499708,6.401217,-6.032125,2.955063,0.008083,7.932563,4.376757,0.512500,1.112500
11.549707,6.352065,-6.022863,2.955650,0.015355,7.960101,4.141208,0.487500,1.100000
11.599706,6.302743,-6.013607,2.956599,0.022438,7.986071,3.902135,0.500000,1.112500
11.649705,6.253538,-6.004433,2.958019,0.034826,8.010464,3.659331,0.487500,1.100000
11.699703,6.204257,-5.995333,2.960094,0.048049,8.033271,3.412990,0.500000,1.125000
11.749702,6.155003,-5.986361,2.962843,0.061893,8.054486,3.163666,0.475000,1.112500
11.799701,6.105912,-5.977576,2.966294,0.076727,8.074101,2.911973,0.487500,1.125000
11.849699,6.056131,-5.968855,2.969791,0.051168,8.092113,2.658820,0.475000,1.112500
11.899698,6.006427,-5.960279,2.971347,0.010155,8.108524,2.404612,0.475000,1.112500
11.949697,5.957225,-5.951816,2.970790,-0.032959,8.123338,2.149492,0.462500,1.125000
11.999696,5.908612,-5.943372,2.968047,-0.078858,8.136557,1.893597,0.475000,1.112500
12.049694,5.859258,-5.934609,2.963728,-0.078408,8.148185,1.637068,0.450000,1.112500
12.099693,5.809888,-5.925643,2.960388,-0.054316,8.158224,1.379972,0.462500,1.125000
12.149692,5.760912,-5.916613,2.958322,-0.028373,8.166677,1.122388,0.450000,1.112500
12.199691,5.712114,-5.907543,2.957579,-0.001512,8.173546,0.864399,0.462500,1.112500
12.249689,5.663014,-5.898409,2.957764,0.004954,8.178832,0.606143,0.462500,1.125000
12.299688,5.613812,-5.889268,2.958051,0.006519,8.182536,0.347758,0.450000,1.112500
12.349687,5.564634,-5.880148,2.958417,0.008119,8.184661,0.089434,0.462500,1.100000
12.399686,5.515540,-5.871064,2.958863,0.009774,8.185207,-0.168662,0.475000,1.125000
12.449684,5.466231,-5.861965,2.959385,0.011017,8.184177,-0.426370,0.475000,1.112500
12.499683,5.417024,-5.852913,2.959967,0.012224,8.181572,-0.681639,0.462500,1.125000
12.549682,5.367910,-5.843909,2.960607,0.013415,8.177405,-0.924233,0.475000,1.112500
12.599680,5.318831,-5.834946,2.961305,0.014352,8.171752,-1.142742,0.450000,1.112500
12.649679,5.269584,-5.825988,2.962002,0.013521,8.164758,-1.314235,0.462500,1.100000
12.699678,5.220375,-5.817071,2.962658,0.012684,8.156705,-1.434863,0.475000,1.112500
12.749677,5.171203,-5.808193,2.963270,0.011842,8.147905,-1.554096,0.462500,1.100000
12.799675,5.122026,-5.799344,2.963842,0.011095,8.138363,-1.560776,0.462500,1.100000
12.849674,5.072789,-5.790513,2.964384,0.010568,8.128769,-1.546269,0.475000,1.087500
12.899673,5.023575,-5.781712,2.964898,0.010029,8.119252,-1.536854,0.462500,1.075000
12.949671,4.974373,-5.772939,2.965386,0.009482,8.109783,-1.564967,0.462500,1.075000
12.999670,4.925167,-5.764190,2.965846,0.008916,8.100129,-1.572855,0.450000,1.087500
13.049669,4.875949,-5.755461,2.966277,0.008333,8.090414,-1.567762,0.462500,1.075000
13.099668,4.826718,-5.746751,2.966679,0.007746,8.080720,-1.555380,0.462500,1.087500
13.149667,4.777466,-5.738057,2.967052,0.007154,8.071090,-1.540820,0.450000,1.087500
13.199665,4.728261,-5.729389,2.967400,0.006869,8.061540,-1.682224,0.462500,1.075000
13.249664,4.679050,-5.720738,2.967739,0.006710,8.051099,-1.910950,0.437500,1.087500
13.299663,4.629795,-5.712096,2.968071,0.006547,8.039223,-2.135554,0.450000,1.087500
13.349661,4.580487,-5.703461,2.968394,0.006380,8.025930,-2.357093,0.437500,1.075000
13.399660,4.531320,-5.694867,2.968709,0.006246,8.011233,-2.576319,0.450000,1.062500
13.449659,4.482108,-5.686281,2.969018,0.006113,7.995138,-2.793084,0.425000,1.062500
13.499658,4.432819,-5.677697,2.969320,0.005976,7.977652,-3.007428,0.437500,1.075000
13.549656,4.383466,-5.669118,2.969616,0.005838,7.958781,-3.219235,0.425000,1.062500
13.599655,4.334344,-5.660593,2.969904,0.005723,7.938531,-3.428234,0.425000,1.050000
13.649654,4.285121,-5.652065,2.970187,0.005605,7.916910,-3.633823,0.412500,1.075000
13.699652,4.235789,-5.643533,2.970465,0.005484,7.893928,-3.833418,0.425000,1.062500
13.749651,4.186441,-5.635011,2.970736,0.005309,7.869610,-4.024468,0.400000,1.075000
13.799650,4.137336,-5.626545,2.970991,0.004938,7.843999,-4.203341,0.412500,1.075000
13.849649,4.088099,-5.618069,2.971229,0.004567,7.817161,-4.363368,0.400000,1.062500
13.899647,4.038721,-5.609580,2.971448,0.004198,7.789202,-4.547177,0.400000,1.050000
13.949646,3.989382,-5.601109,2.971651,0.004051,7.759959,-4.744516,0.412500,1.075000
13.999645,3.940284,-5.592689,2.971861,0.004359,7.729329,-4.934057,0.425000,1.062500
14.049644,3.891028,-5.584253,2.972086,0.004661,7.697346,-5.080300,0.425000,1.050000
14.099642,3.841610,-5.575801,2.972327,0.004957,7.664275,-5.225533,0.437500,1.050000
14.149641,3.792295,-5.567379,2.972573,0.004271,7.630110,-5.397140,0.425000,1.037500
14.199640,3.743231,-5.559011,2.972730,0.002063,7.594661,-5.580410,0.425000,1.025000
14.249639,3.693978,-5.550616,2.972779,-0.000105,7.557834,-5.765714,0.437500,1.025000
14.299637,3.644515,-5.542185,2.972720,-0.002228,7.519594,-7.894260,0.450000,1.012500
14.349636,3.595145,-5.533764,2.972550,-0.005024,7.466920,-9.119025,0.450000,1.000000
14.399635,3.546050,-5.525376,2.972204,-0.008868,7.405607,-9.095867,0.462500,1.000000
14.449633,3.496770,-5.516935,2.971665,-0.012663,7.343939,-9.066937,0.475000,0.987500
14.499632,3.447341,-5.508436,2.970935,-0.016434,7.281949,-8.874071,0.475000,0.975000
14.549631,3.398045,-5.499918,2.969919,-0.032276,7.220761,-7.822536,0.512500,0.975000
14.599630,3.349120,-5.491379,2.967339,-0.071394,7.166391,-5.701356,0.525000,0.962500
14.649628,3.300015,-5.482628,2.962829,-0.109175,7.126502,-0.129990,0.537500,0.950000
14.699627,3.250659,-5.473554,2.956440,-0.145046,7.125590,-0.129957,0.537500,0.950000
14.749626,3.201250,-5.464099,2.948414,-0.155988,7.124678,-6.582756,0.550000,0.937500
14.799625,3.152474,-5.454391,2.942395,-0.086761,7.078332,-6.584584,0.562500,0.925000
