# s_m,x_m,y_m,psi_rad,kappa_radpm,velocity_mps,acceleration_mps2,d_left_m,d_right_m
22.147747,64.373377,42.448159,0.7423217,0.1632966,0.0000000,0.0000000,0.722132,0.575657
22.227704,64.431935,42.502603,0.7558400,0.1748419,0.0000000,0.0000000,0.719945,0.575081
22.307662,64.489727,42.557860,0.7702962,0.1867586,0.0000000,0.0000000,0.717729,0.574925
22.387620,64.546686,42.613975,0.7857198,0.1990389,0.0000000,0.0000000,0.715358,0.575341
22.467577,64.602745,42.670989,0.8021392,0.2116684,0.0000000,0.0000000,0.712768,0.576465
22.547535,64.657831,42.728944,0.8195811,0.2246174,0.0000000,0.0000000,0.709906,0.578384
22.627492,64.711867,42.787879,0.8380697,0.2378516,0.0000000,0.0000000,0.706716,0.581105
22.707449,64.764772,42.847831,0.8576258,0.2513177,0.0000000,0.0000000,0.703350,0.584540
22.787407,64.816461,42.908834,0.8782651,0.2649508,0.0000000,0.0000000,0.699728,0.588510
22.867364,64.866847,42.970918,0.8999976,0.2786635,0.0000000,0.0000000,0.695690,0.592764
22.947321,64.915837,43.034109,0.9228253,0.2923484,0.0000000,0.0000000,0.691210,0.597029
23.027278,64.963336,43.098427,0.9467404,0.3058657,0.0000000,0.0000000,0.686309,0.601075
23.107234,65.009249,43.163888,0.9717226,0.3190412,0.0000000,0.0000000,0.681377,0.604464
23.187191,65.053478,43.230498,0.9977359,0.3316623,0.0000000,0.0000000,0.676063,0.607460
23.267148,65.095926,43.298257,1.0247248,0.3434482,0.0000000,0.0000000,0.670401,0.610418
23.347104,65.136498,43.367155,1.0526102,0.3540871,0.0000000,0.0000000,0.664442,0.613665
23.427061,65.175105,43.437173,1.0812840,0.3631737,0.0000000,0.0000000,0.658403,0.617118
23.507017,65.211665,43.508281,1.1106047,0.3702705,0.0000000,0.0000000,0.652631,0.621331
23.586973,65.246107,43.580439,1.1403942,0.3749029,0.0000000,0.0000000,0.646901,0.626142
23.666930,65.278373,43.653596,1.1704345,0.3765456,0.0000000,0.0000000,0.641339,0.631167
23.746886,65.308426,43.727689,1.2004699,0.3747787,0.0000000,0.0000000,0.636080,0.636700
23.826842,65.336249,43.802648,1.2302105,0.3691710,0.0000000,0.0000000,0.631245,0.642197
23.906798,65.361853,43.878394,1.2593402,0.3594951,0.0000000,0.0000000,0.626922,0.648069
23.986755,65.385273,43.954844,1.2875301,0.3456602,0.0000000,0.0000000,0.623137,0.653634
24.066712,65.406575,44.031911,1.3144505,0.3277354,0.0000000,0.0000000,0.619848,0.658686
24.146668,65.425856,44.109508,1.3397874,0.3060479,0.0000000,0.0000000,0.616948,0.662291
24.226625,65.443235,44.187553,1.3632555,0.2809832,0.0000000,0.0000000,0.614305,0.664409
24.306582,65.458860,44.265969,1.3846075,0.2531129,0.0000000,0.0000000,0.611806,0.665021
24.386540,65.472897,44.344684,1.4036418,0.2230044,0.0000000,0.0000000,0.609412,0.664830
24.466497,65.485530,44.423638,1.4202019,0.1912219,0.0000000,0.0000000,0.607203,0.664423
24.546455,65.496956,44.502775,1.4341745,0.1582818,0.0000000,0.0000000,0.605388,0.664043
24.626413,65.507380,44.582050,1.4454828,0.1245757,0.0000000,0.0000000,0.604284,0.663821
24.706371,65.517014,44.661426,1.4540773,0.0904010,0.0000000,0.0000000,0.604243,0.663489
24.786329,65.526075,44.740869,1.4599272,0.0559235,0.0000000,0.0000000,0.605573,0.663235
24.866287,65.534781,44.820351,1.4630108,0.0212068,0.0000000,0.0000000,0.608619,0.663162
24.946245,65.543352,44.899849,1.4633082,-0.0137686,0.0000000,0.0000000,0.613160,0.663434
25.026203,65.552011,44.979336,1.4607954,-0.0490842,0.0000000,0.0000000,0.618811,0.663977
25.106161,65.560983,45.058790,1.4554412,-0.0848418,0.0000000,0.0000000,0.625096,0.664540
25.186119,65.570494,45.138180,1.4472065,-0.1211344,0.0000000,0.0000000,0.631273,0.664800
25.266077,65.580774,45.217474,1.4360464,-0.1580162,0.0000000,0.0000000,0.636870,0.664482
25.346035,65.592055,45.296632,1.4219152,-0.1954522,0.0000000,0.0000000,0.641218,0.663454
25.425992,65.604573,45.375603,1.4047740,-0.2333115,0.0000000,0.0000000,0.644363,0.661708
25.505949,65.618561,45.454328,1.3846001,-0.2713135,0.0000000,0.0000000,0.646592,0.659316
25.585906,65.634254,45.532729,1.3613987,-0.3090461,0.0000000,0.0000000,0.648332,0.656351
25.665863,65.651878,45.610720,1.3352148,-0.3459236,0.0000000,0.0000000,0.650295,0.652860
25.745819,65.671650,45.688193,1.3061439,-0.3812698,0.0000000,0.0000000,0.652773,0.648853
25.825775,65.693772,45.765028,1.2743406,-0.4142839,0.0000000,0.0000000,0.655974,0.644324
25.905731,65.718423,45.841088,1.2400225,-0.4441848,0.0000000,0.0000000,0.660015,0.639265
25.985686,65.745756,45.916227,1.2034672,-0.4702595,0.0000000,0.0000000,0.664722,0.633671
26.065642,65.775888,45.990287,1.1650052,-0.4918926,0.0000000,0.0000000,0.670634,0.627833
26.145596,65.808905,46.063106,1.1250028,-0.5087993,0.0000000,0.0000000,0.677624,0.621659
26.225551,65.844851,46.134525,1.0838442,-0.5208258,0.0000000,0.0000000,0.686021,0.615128
26.305506,65.883734,46.204388,1.0419100,-0.5282037,0.0000000,0.0000000,0.695525,0.608252
26.385460,65.925528,46.272549,0.9995558,-0.5313337,0.0000000,0.0000000,0.705245,0.601050
26.465414,65.970176,46.338876,0.9570989,-0.5307774,0.0000000,0.0000000,0.715319,0.593574
26.545369,66.017594,46.403252,0.9148049,-0.5272527,0.0000000,0.0000000,0.724856,0.586594
26.625323,66.067682,46.465573,0.8728855,-0.5214062,0.0000000,0.0000000,0.735080,0.579519
26.705278,66.120322,46.525754,0.8314988,-0.5139244,0.0000000,0.0000000,0.745412,0.572428
26.785233,66.175389,46.583723,0.7907531,-0.5053649,0.0000000,0.0000000,0.756565,0.565431
26.865188,66.232751,46.639421,0.7507156,-0.4962046,0.0000000,0.0000000,0.766720,0.558664
26.945142,66.292278,46.692801,0.7114188,-0.4868319,0.0000000,0.0000000,0.775562,0.553029
27.025098,66.353837,46.743823,0.6728686,-0.4775260,0.0000000,0.0000000,0.779985,0.548022
27.105053,66.417299,46.792459,0.6350506,-0.4685088,0.0000000,0.0000000,0.780269,0.543703
27.185008,66.482538,46.838684,0.5979361,-0.4599262,0.0000000,0.0000000,0.774803,0.540209
27.264963,66.549433,46.882478,0.5614862,-0.4518794,0.0000000,0.0000000,0.765951,0.537659
27.344919,66.617866,46.923827,0.5256560,-0.4444220,0.0000000,0.0000000,0.755089,0.536152
27.424874,66.687726,46.962719,0.4903978,-0.4375680,0.0000000,0.0000000,0.744158,0.535846
27.504830,66.758903,46.999143,0.4556646,-0.4312892,0.0000000,0.0000000,0.734384,0.536950
27.584786,66.831294,47.033090,0.4214130,-0.4255154,0.0000000,0.0000000,0.725413,0.539088
27.664742,66.904798,47.064556,0.3876076,-0.4201277,0.0000000,0.0000000,0.716835,0.542192
27.744697,66.979318,47.093535,0.3542239,-0.4149637,0.0000000,0.0000000,0.706999,0.546109
27.824653,67.054757,47.120026,0.3212527,-0.4098084,0.0000000,0.0000000,0.695081,0.550589
27.904609,67.131024,47.144032,0.2887033,-0.4044124,0.0000000,0.0000000,0.681362,0.555300
27.984565,67.208028,47.165560,0.2566057,-0.3985037,0.0000000,0.0000000,0.666621,0.559877
28.064521,67.285677,47.184625,0.2250126,-0.3917915,0.0000000,0.0000000,0.653408,0.563981
28.144477,67.363886,47.201250,0.1939979,-0.3840324,0.0000000,0.0000000,0.643009,0.567365
28.224434,67.442568,47.215467,0.1636546,-0.3749940,0.0000000,0.0000000,0.635782,0.569908
28.304390,67.521641,47.227321,0.1340903,-0.3645447,0.0000000,0.0000000,0.631084,0.571622
28.384346,67.601025,47.236867,0.1054203,-0.3526202,0.0000000,0.0000000,0.627606,0.572617
28.464303,67.680647,47.244173,0.0777619,-0.3392396,0.0000000,0.0000000,0.624868,0.573056
28.544260,67.760438,47.249319,0.0512262,-0.3245308,0.0000000,0.0000000,0.622362,0.573113
28.624216,67.840336,47.252393,0.0259133,-0.3086522,0.0000000,0.0000000,0.620464,0.572938
28.704173,67.920285,47.253497,0.0019071,-0.2918405,0.0000000,0.0000000,0.619191,0.572657
28.784130,68.000239,47.252735,-0.0207271,-0.2743300,0.0000000,0.0000000,0.618515,0.572372
28.864087,68.080156,47.250220,-0.0419430,-0.2563601,0.0000000,0.0000000,0.618009,0.572167
28.944045,68.160006,47.246068,-0.0617125,-0.2381506,0.0000000,0.0000000,0.617397,0.572087
29.024002,68.239762,47.240397,-0.0800239,-0.2198828,0.0000000,0.0000000,0.616504,0.572202
29.103960,68.319406,47.233324,-0.0968782,-0.2017056,0.0000000,0.0000000,0.615900,0.572218
29.183917,68.398926,47.224968,-0.1122871,-0.1837249,0.0000000,0.0000000,0.616188,0.571836
29.263875,68.478314,47.215444,-0.1262694,-0.1660193,0.0000000,0.0000000,0.618092,0.570701
29.343833,68.557569,47.204866,-0.1388489,-0.1486350,0.0000000,0.0000000,0.621927,0.568503
29.423791,68.636693,47.193348,-0.1500527,-0.1316097,0.0000000,0.0000000,0.627256,0.565091
29.503748,68.715691,47.180996,-0.1599105,-0.1149668,0.0000000,0.0000000,0.633229,0.560551
29.583706,68.794572,47.167919,-0.1684540,-0.0987341,0.0000000,0.0000000,0.638609,0.555260
29.663664,68.873348,47.154219,-0.1757176,-0.0829501,0.0000000,0.0000000,0.642716,0.549750
29.743622,68.952031,47.139996,-0.1817387,-0.0676578,0.0000000,0.0000000,0.644985,0.544481
29.823580,69.030635,47.125347,-0.1865595,-0.0529257,0.0000000,0.0000000,0.645235,0.539768
29.903538,69.109177,47.110365,-0.1902276,-0.0388238,0.0000000,0.0000000,0.644046,0.535819
29.983497,69.187672,47.095139,-0.1927965,-0.0254337,0.0000000,0.0000000,0.641785,0.532583
30.063455,69.266136,47.079752,-0.1943267,-0.0128407,0.0000000,0.0000000,0.638754,0.529905
30.143413,69.344583,47.064284,-0.1948842,-0.0011042,0.0000000,0.0000000,0.635427,0.527732
30.223371,69.423030,47.048807,-0.1945399,0.0097164,0.0000000,0.0000000,0.632050,0.526074
30.303329,69.501487,47.033391,-0.1933675,0.0196090,0.0000000,0.0000000,0.628815,0.524875
30.383287,69.579969,47.018097,-0.1914408,0.0285827,0.0000000,0.0000000,0.625971,0.524025
30.463245,69.658485,47.002981,-0.1888318,0.0366781,0.0000000,0.0000000,0.623649,0.523420
30.543203,69.737045,46.988095,-0.1856073,0.0439759,0.0000000,0.0000000,0.621924,0.522896
30.623161,69.815657,46.973484,-0.1818278,0.0505603,0.0000000,0.0000000,0.620817,0.522356
30.703119,69.894327,46.959191,-0.1775459,0.0565447,0.0000000,0.0000000,0.620305,0.521768
30.783077,69.973061,46.945253,-0.1728052,0.0620336,0.0000000,0.0000000,0.620295,0.521107
30.863035,70.051863,46.931705,-0.1676414,0.0671296,0.0000000,0.0000000,0.620551,0.520394
30.942993,70.130737,46.918580,-0.1620820,0.0719286,0.0000000,0.0000000,0.620937,0.519699
31.022951,70.209684,46.905909,-0.1561476,0.0765092,0.0000000,0.0000000,0.621326,0.519040
31.102909,70.288708,46.893721,-0.1498527,0.0809475,0.0000000,0.0000000,0.621585,0.518429
31.182867,70.367809,46.882044,-0.1432058,0.0853126,0.0000000,0.0000000,0.621508,0.517999
31.262825,70.446987,46.870907,-0.1362096,0.0896836,0.0000000,0.0000000,0.620878,0.517767
31.342783,70.526244,46.860339,-0.1288600,0.0941544,0.0000000,0.0000000,0.619522,0.517554
31.422741,70.605578,46.850367,-0.1211438,0.0988518,0.0000000,0.0000000,0.617321,0.517260
31.502699,70.684988,46.841024,-0.1130363,0.1039427,0.0000000,0.0000000,0.614188,0.516741
31.582657,70.764473,46.832341,-0.1044976,0.1096386,0.0000000,0.0000000,0.610080,0.515936
31.662615,70.844031,46.824356,-0.0954684,0.1162111,0.0000000,0.0000000,0.605012,0.515376
31.742573,70.923660,46.817113,-0.0858668,0.1239556,0.0000000,0.0000000,0.599000,0.515572
31.822531,71.003357,46.810660,-0.0755851,0.1332220,0.0000000,0.0000000,0.592118,0.517031
31.902489,71.083119,46.805059,-0.0644891,0.1443264,0.0000000,0.0000000,0.584542,0.519779
31.982446,71.162939,46.800380,-0.0524205,0.1575503,0.0000000,0.0000000,0.576652,0.523432
32.062404,71.242813,46.796710,-0.0392021,0.1730851,0.0000000,0.0000000,0.568988,0.527176
32.142362,71.322729,46.794149,-0.0246496,0.1909243,0.0000000,0.0000000,0.562110,0.530342
32.222319,71.402676,46.792809,-0.0085857,0.2108909,0.0000000,0.0000000,0.556613,0.531768
32.302277,71.482633,46.792820,0.0091390,0.2324666,0.0000000,0.0000000,0.552995,0.531568
32.382234,71.562577,46.794318,0.0286206,0.2548404,0.0000000,0.0000000,0.551548,0.529489
32.462191,71.642473,46.797443,0.0498734,0.2767744,0.0000000,0.0000000,0.552291,0.526044
32.542148,71.722280,46.802334,0.0727991,0.2966885,0.0000000,0.0000000,0.554978,0.522066
32.622105,71.801949,46.809112,0.0971555,0.3125656,0.0000000,0.0000000,0.559169,0.518277
32.702062,71.881424,46.817872,0.1225281,0.3221118,0.0000000,0.0000000,0.564350,0.515487
32.782019,71.960649,46.828666,0.1483111,0.3228305,0.0000000,0.0000000,0.570089,0.513707
32.861975,72.039571,46.841489,0.1736937,0.3120960,0.0000000,0.0000000,0.575968,0.512858
32.941932,72.118151,46.856263,0.1976731,0.2877281,0.0000000,0.0000000,0.581804,0.512149
33.021890,72.196374,46.872825,0.2190742,0.2475981,0.0000000,0.0000000,0.587562,0.511599
33.101847,72.274259,46.890914,0.2365851,0.1904114,0.0000000,0.0000000,0.593358,0.510854
33.181805,72.351864,46.910168,0.2488009,0.1151465,0.0000000,0.0000000,0.599446,0.510432
33.261763,72.429293,46.930117,0.2542440,0.0210021,0.0000000,0.0000000,0.606241,0.510830
33.341721,72.506694,46.950175,0.2513816,-0.0925974,0.0000000,0.0000000,0.614342,0.513135
33.421679,72.584247,46.969638,0.2385987,-0.2271421,0.0000000,0.0000000,0.624603,0.518299
33.501636,72.662145,46.987666,0.2141462,-0.3844967,0.0000000,0.0000000,0.638350,0.527312
33.581591,72.740564,47.003263,0.1760804,-0.5676993,0.0000000,0.0000000,0.657195,0.541166
33.661543,72.819612,47.015255,0.1221914,-0.7804149,0.0000000,0.0000000,0.683696,0.493750
33.741490,72.899252,47.022261,0.0500396,-1.0248154,0.0000000,0.0000000,0.721304,0.493750
33.821431,72.979192,47.022696,-0.0428210,-1.2990401,0.0000000,0.0000000,0.773776,0.493750
33.901362,73.058735,47.014830,-0.1581755,-1.5886790,0.0000000,0.0000000,0.840965,0.493750
33.981282,73.136636,46.996983,-0.2958914,-1.8603763,0.0000000,0.0000000,0.904615,0.487500
34.061190,73.211057,46.967882,-0.4522534,-2.0575966,0.0000000,0.0000000,0.936936,0.487500
34.141091,73.279782,46.927126,-0.6192389,-2.1279938,0.0000000,0.0000000,0.935849,0.487500
34.220992,73.340733,46.875461,-0.7860009,-2.0518953,0.0000000,0.0000000,0.907649,0.487500
34.300901,73.392538,46.814621,-0.9423963,-1.8668221,0.0000000,0.0000000,0.843601,0.487500
34.380819,73.434789,46.746784,-1.0819095,-1.6273400,0.0000000,0.0000000,0.765696,0.462500
34.460748,73.467903,46.674037,-1.2020667,-1.3808816,0.0000000,0.0000000,0.700753,0.468750
34.540686,73.492789,46.598072,-1.3033002,-1.1528359,0.0000000,0.0000000,0.654511,0.481250
34.620629,73.510553,46.520127,-1.3874922,-0.9539419,0.0000000,0.0000000,0.623739,0.487500
34.700578,73.522295,46.441046,-1.4570538,-0.7864933,0.0000000,0.0000000,0.603307,0.540774
34.780529,73.529013,46.361377,-1.5144621,-0.6497354,0.0000000,0.0000000,0.588783,0.523588
34.860482,73.531555,46.281464,-1.5621023,-0.5420483,0.0000000,0.0000000,0.576998,0.512547
34.940437,73.530604,46.201515,-1.6022145,-0.4613728,0.0000000,0.0000000,0.566207,0.506129
35.020393,73.526677,46.121656,-1.6369031,-0.4063589,0.0000000,0.0000000,0.555209,0.503040
35.100349,73.520133,46.041968,-1.6681433,-0.3750996,0.0000000,0.0000000,0.544593,0.502118
35.180305,73.511179,45.962515,-1.6977689,-0.3659695,0.0000000,0.0000000,0.534589,0.502443
35.260262,73.499884,45.883360,-1.7274719,-0.3770338,0.0000000,0.0000000,0.525963,0.503382
35.340218,73.486188,45.804586,-1.7587711,-0.4059037,0.0000000,0.0000000,0.519122,0.504586
35.420174,73.469928,45.726301,-1.7929972,-0.4502587,0.0000000,0.0000000,0.514454,0.505933
35.500129,73.450848,45.648656,-1.8312665,-0.5070626,0.0000000,0.0000000,0.512000,0.507430
35.580083,73.428628,45.571851,-1.8744468,-0.5731395,0.0000000,0.0000000,0.511621,0.509088
35.660036,73.402908,45.496147,-1.9231210,-0.6445392,0.0000000,0.0000000,0.513086,0.510829
35.739988,73.373323,45.421871,-1.9775304,-0.7166726,0.0000000,0.0000000,0.515514,0.512432
35.819939,73.339538,45.349409,-2.0375144,-0.7840753,0.0000000,0.0000000,0.518747,0.514001
35.899889,73.301292,45.279201,-2.1024596,-0.8408743,0.0000000,0.0000000,0.521584,0.515849
35.979837,73.258432,45.211712,-2.1712914,-0.8813873,0.0000000,0.0000000,0.522748,0.516876
36.059785,73.210945,45.147395,-2.2425203,-0.9009007,0.0000000,0.0000000,0.522124,0.516796
36.139732,73.158974,45.086645,-2.3143865,-0.8973472,0.0000000,0.0000000,0.519241,0.517470
36.219680,73.102799,45.029758,-2.3850464,-0.8706929,0.0000000,0.0000000,0.515093,0.516997
36.299629,73.042818,44.976899,-2.4527802,-0.8240765,0.0000000,0.0000000,0.511720,0.515585
36.379579,72.979497,44.928089,-2.5161630,-0.7617578,0.0000000,0.0000000,0.508944,0.515033
36.459530,72.913329,44.883212,-2.5741409,-0.6887745,0.0000000,0.0000000,0.508130,0.514197
36.539483,72.844792,44.842039,-2.6260455,-0.6097512,0.0000000,0.0000000,0.507670,0.513473
36.619437,72.774332,44.804251,-2.6715383,-0.5283154,0.0000000,0.0000000,0.507858,0.513345
36.699392,72.702337,44.769473,-2.7105325,-0.4471438,0.0000000,0.0000000,0.507121,0.514180
36.779348,72.629144,44.737291,-2.7431129,-0.3678466,0.0000000,0.0000000,0.505730,0.516183
36.859304,72.555034,44.707277,-2.7694650,-0.2913264,0.0000000,0.0000000,0.503375,0.519380
36.939262,72.480243,44.679001,-2.7898208,-0.2178456,0.0000000,0.0000000,0.500304,0.523631
37.019219,72.404970,44.652035,-2.8044211,-0.1473570,0.0000000,0.0000000,0.497053,0.528663
37.099177,72.329383,44.625960,-2.8134905,-0.0794970,0.0000000,0.0000000,0.493640,0.534107
37.179135,72.253631,44.600368,-2.8172212,-0.0138211,0.0000000,0.0000000,0.490155,0.539562
37.259093,72.177851,44.574862,-2.8157672,0.0501921,0.0000000,0.0000000,0.486457,0.544663
37.339051,72.102173,44.549053,-2.8092406,0.1130576,0.0000000,0.0000000,0.482289,0.548925
37.419009,72.026731,44.522561,-2.7977156,0.1752205,0.0000000,0.0000000,0.477432,0.552339
37.498967,71.951668,44.495016,-2.7812334,0.2370566,0.0000000,0.0000000,0.471818,0.555151
37.578924,71.877141,44.466053,-2.7598100,0.2988225,0.0000000,0.0000000,0.465532,0.557475
37.658881,71.803327,44.435318,-2.7334453,0.3606690,0.0000000,0.0000000,0.458802,0.560199
37.738837,71.730431,44.402467,-2.7021311,0.4226449,0.0000000,0.0000000,0.451978,0.564162
37.818792,71.658687,44.367173,-2.6658591,0.4847079,0.0000000,0.0000000,0.445491,0.570200
37.898747,71.588365,44.329126,-2.6246270,0.5467492,0.0000000,0.0000000,0.439789,0.579142
37.978700,71.519774,44.288044,-2.5784435,0.6086047,0.0000000,0.0000000,0.435285,0.591051
38.058653,71.453262,44.243674,-2.5273349,0.6699988,0.0000000,0.0000000,0.432303,0.605061
38.138605,71.389221,44.195809,-2.4713538,0.7305524,0.0000000,0.0000000,0.375000,0.619582
38.218556,71.328083,44.144290,-2.4105977,0.7895207,0.0000000,0.0000000,0.432333,0.631352
38.298505,71.270315,44.089020,-2.3452401,0.8457413,0.0000000,0.0000000,0.368750,0.637553
38.378453,71.216409,44.029979,-2.2755762,0.8973393,0.0000000,0.0000000,0.387500,0.637218
38.458400,71.166868,43.967232,-2.2020899,0.9414541,0.0000000,0.0000000,0.375000,0.630712
38.538346,71.122175,43.900945,-2.1255161,0.9746644,0.0000000,0.0000000,0.451798,0.619507
38.618292,71.082762,43.831390,-2.0469003,0.9926012,0.0000000,0.0000000,0.458363,0.605227
38.698237,71.048967,43.758939,-1.9676102,0.9915558,0.0000000,0.0000000,0.465185,0.589127
38.778183,71.020991,43.684048,-1.8892771,0.9686361,0.0000000,0.0000000,0.471123,0.571922
38.858129,70.998869,43.607223,-1.8136829,0.9229608,0.0000000,0.0000000,0.476223,0.553851
38.938077,70.982446,43.528980,-1.7425757,0.8562685,0.0000000,0.0000000,0.481370,0.535165
39.018027,70.971394,43.449799,-1.6775071,0.7717664,0.0000000,0.0000000,0.485897,0.516616
39.097978,70.965231,43.370085,-1.6197056,0.6743481,0.0000000,0.0000000,0.489783,0.499818
39.177931,70.963364,43.290154,-1.5700209,0.5686148,0.0000000,0.0000000,0.493297,0.486463
39.257886,70.965126,43.210219,-1.5289491,0.4588258,0.0000000,0.0000000,0.496699,0.477036
39.337842,70.969818,43.130400,-1.4966898,0.3481264,0.0000000,0.0000000,0.500247,0.471117
39.417799,70.976731,43.050743,-1.4732331,0.2386134,0.0000000,0.0000000,0.504168,0.467792
39.497756,70.985164,42.971231,-1.4584415,0.1313714,0.0000000,0.0000000,0.508630,0.466027
39.577714,70.994435,42.891813,-1.4521227,0.0266789,0.0000000,0.0000000,0.513732,0.465155
39.657672,71.003878,42.812414,-1.4540904,-0.0758976,0.0000000,0.0000000,0.519542,0.464810
39.737630,71.012840,42.732960,-1.4642184,-0.1774322,0.0000000,0.0000000,0.526091,0.465042
39.817588,71.020673,42.653387,-1.4824915,-0.2796403,0.0000000,0.0000000,0.533632,0.466232
39.897544,71.026722,42.573660,-1.5090604,-0.3849558,0.0000000,0.0000000,0.542531,0.468936
39.977500,71.030307,42.493784,-1.5443013,-0.4965874,0.0000000,0.0000000,0.553442,0.474324
40.057454,71.030708,42.413831,-1.5888886,-0.6188054,0.0000000,0.0000000,0.566742,0.484348
40.137406,71.027139,42.333959,-1.6438676,-0.7566338,0.0000000,0.0000000,0.583061,0.505692
40.217355,71.018725,42.254454,-1.7107364,-0.9163970,0.0000000,0.0000000,0.602929,0.493750
40.297300,71.004486,42.175787,-1.7914834,-1.1041058,0.0000000,0.0000000,0.627147,0.487500
40.377239,70.983338,42.098696,-1.8885149,-1.3243061,0.0000000,0.0000000,0.656151,0.587500
40.457170,70.954141,42.024289,-2.0042955,-1.5740829,0.0000000,0.0000000,0.688281,0.612500
40.537090,70.915838,41.954145,-2.1404205,-1.8348932,0.0000000,0.0000000,0.721524,0.612500
40.616999,70.867741,41.890332,-2.2959414,-2.0616716,0.0000000,0.0000000,0.752464,0.647854
40.696899,70.809921,41.835189,-2.4655389,-2.1895176,0.0000000,0.0000000,0.766835,0.619457
40.776795,70.743487,41.790805,-2.6394251,-2.1698348,0.0000000,0.0000000,0.750067,0.606004
40.856696,70.670455,41.758394,-2.8062851,-2.0123224,0.0000000,0.0000000,0.718013,0.603429
40.936608,70.593190,41.737995,-2.9575058,-1.7760332,0.0000000,0.0000000,0.681026,0.604998
41.016531,70.513809,41.728702,-3.0891767,-1.5210974,0.0000000,0.0000000,0.635332,0.604674
41.096464,70.433878,41.729116,3.0819854,-1.2830841,0.0000000,0.0000000,0.587419,0.599453
41.176404,70.354404,41.737740,2.9878377,-1.0730854,0.0000000,0.0000000,0.546766,0.588971
41.256349,70.275961,41.753167,2.9094000,-0.8896007,0.0000000,0.0000000,0.515996,0.580293
41.336299,70.198814,41.774151,2.8448419,-0.7255901,0.0000000,0.0000000,0.494199,0.573362
41.416252,70.123015,41.799584,2.7929169,-0.5734181,0.0000000,0.0000000,0.479401,0.568895
41.496206,70.048460,41.828469,2.7529673,-0.4259302,0.0000000,0.0000000,0.469826,0.566593
41.576163,69.974930,41.859876,2.7248445,-0.2775306,0.0000000,0.0000000,0.463949,0.566016
41.656120,69.902112,41.892902,2.7088016,-0.1237522,0.0000000,0.0000000,0.460676,0.566855
41.736079,69.829620,41.926639,2.7053980,0.0386190,0.0000000,0.0000000,0.459271,0.569014
41.816036,69.757019,41.960141,2.7154306,0.2123226,0.0000000,0.0000000,0.459611,0.572695
41.895993,69.683855,41.992392,2.7398843,0.3993418,0.0000000,0.0000000,0.462070,0.578342
41.975948,69.609694,42.022275,2.7798912,0.6014184,0.0000000,0.0000000,0.467462,0.587013
42.055900,69.534181,42.048543,2.8366908,0.8195436,0.0000000,0.0000000,0.477964,0.599984
42.135846,69.457110,42.069793,2.9115431,1.0533354,0.0000000,0.0000000,0.504101,0.619358
42.215787,69.378529,42.084472,3.0055899,1.3003029,0.0000000,0.0000000,0.527533,0.646819
42.295718,69.298857,42.090915,3.1195952,1.5536372,0.0000000,0.0000000,0.534224,0.682317
42.375640,69.219011,42.087453,-3.0296280,1.8010858,0.0000000,0.0000000,0.534243,0.717122
42.455551,69.140490,42.072615,-2.8770905,2.0203694,0.0000000,0.0000000,0.534234,0.737515
42.535452,69.065359,42.045422,-2.7093643,2.1833190,0.0000000,0.0000000,0.607947,0.742718
42.615346,68.996037,42.005703,-2.5322383,2.2572201,0.0000000,0.0000000,0.564574,0.744005
42.695239,68.934879,41.954297,-2.3533759,2.2270955,0.0000000,0.0000000,0.554158,0.736062
42.775136,68.883691,41.892950,-2.1806281,2.1030382,0.0000000,0.0000000,0.554088,0.711432
42.855042,68.843410,41.823941,-2.0201539,1.9180076,0.0000000,0.0000000,0.557597,0.683428
42.934957,68.814098,41.749595,-1.8753220,1.7096812,0.0000000,0.0000000,0.557949,0.657061
43.014882,68.795179,41.671942,-1.7469581,1.5044915,0.0000000,0.0000000,0.550966,0.626907
43.094814,68.785725,41.592570,-1.6342710,1.3164092,0.0000000,0.0000000,0.540915,0.594507
43.174753,68.784677,41.512639,-1.5357661,1.1489992,0.0000000,0.0000000,0.534263,0.564563
43.254696,68.790984,41.432945,-1.4498622,1.0007154,0.0000000,0.0000000,0.532294,0.540113
43.334643,68.803654,41.354008,-1.3751979,0.8675208,0.0000000,0.0000000,0.533619,0.520753
43.414592,68.821775,41.276140,-1.3107412,0.7451587,0.0000000,0.0000000,0.536842,0.505132
43.494544,68.844507,41.199487,-1.2557904,0.6295895,0.0000000,0.0000000,0.541198,0.492943
43.574498,68.871072,41.124075,-1.2099306,0.5176534,0.0000000,0.0000000,0.545682,0.483585
43.654453,68.900735,41.049826,-1.1729714,0.4068858,0.0000000,0.0000000,0.549711,0.476745
43.734410,68.932797,40.976580,-1.1448883,0.2955864,0.0000000,0.0000000,0.553026,0.471813
43.814367,68.966581,40.904110,-1.1257720,0.1825783,0.0000000,0.0000000,0.555447,0.468309
43.894325,69.001416,40.832140,-1.1157864,0.0671914,0.0000000,0.0000000,0.556878,0.465614
43.974283,69.036635,40.760356,-1.1151336,-0.0508616,0.0000000,0.0000000,0.557330,0.463288
44.054241,69.071560,40.688428,-1.1240183,-0.1713713,0.0000000,0.0000000,0.556810,0.461136
44.134199,69.105494,40.616029,-1.1426026,-0.2934829,0.0000000,0.0000000,0.555524,0.459055
44.214155,69.137719,40.542854,-1.1709430,-0.4154291,0.0000000,0.0000000,0.554039,0.457031
44.294110,69.167500,40.468652,-1.2089044,-0.5341832,0.0000000,0.0000000,0.552362,0.455082
