# s_m,x_m,y_m,psi_rad,kappa_radpm,vx_mps,ax_mps2,d_left_m,d_right_m
2.148620,8.480616,-0.216477,2.930464,0.113173,5.498235,6.511667,1.150000,0.650000
2.198588,8.431723,-0.206142,2.936086,0.111835,5.557098,6.733190,1.125000,0.650000
2.248556,8.382758,-0.196078,2.941643,0.110501,5.617314,6.929359,1.125000,0.675000
2.298524,8.333776,-0.186291,2.947129,0.109168,5.678619,7.107568,1.125000,0.675000
2.348492,8.284734,-0.176771,2.952550,0.107839,5.740820,7.252488,1.150000,0.650000
2.398460,8.235626,-0.167512,2.957906,0.106513,5.803602,7.399476,1.100000,0.650000
2.448428,8.186453,-0.158511,2.963198,0.105191,5.866964,7.512058,1.100000,0.650000
2.498396,8.137273,-0.149776,2.968419,0.103871,5.930598,7.600201,1.125000,0.625000
2.548364,8.088041,-0.141295,2.973575,0.102554,5.994291,7.584817,1.125000,0.675000
2.598332,8.038750,-0.133064,2.978667,0.101242,6.057188,7.559681,1.125000,0.675000
2.648299,7.989401,-0.125079,2.983696,0.099933,6.119232,7.535959,1.150000,0.650000
2.698268,7.940053,-0.117348,2.988655,0.098625,6.180462,7.513782,1.125000,0.650000
2.748235,7.890661,-0.109858,2.993549,0.097320,6.240914,7.493101,1.100000,0.650000
2.798203,7.841217,-0.102607,2.998380,0.096019,6.300622,7.473902,1.100000,0.625000
2.848171,7.791721,-0.095590,3.003147,0.094721,6.359619,7.456187,1.125000,0.625000
2.898139,7.742231,-0.088813,3.007847,0.093424,6.417935,7.440128,1.125000,0.625000
2.948107,7.692706,-0.082267,3.012481,0.092129,6.475603,7.425630,1.125000,0.600000
2.998075,7.643135,-0.075946,3.017053,0.090837,6.532650,7.412648,1.125000,0.600000
3.048043,7.593518,-0.069849,3.021562,0.089550,6.589105,7.401172,1.150000,0.650000
3.098011,7.543910,-0.063977,3.026003,0.088262,6.644994,7.391421,1.100000,0.650000
3.147979,7.494276,-0.058325,3.030380,0.086975,6.700344,7.383260,1.100000,0.625000
3.197947,7.444601,-0.052886,3.034694,0.085692,6.755181,7.376604,1.100000,0.625000
3.247914,7.394886,-0.047658,3.038946,0.084413,6.809527,7.371436,1.100000,0.625000
3.297883,7.345182,-0.042644,3.043131,0.083131,6.863405,7.368016,1.125000,0.625000
3.347850,7.295460,-0.037836,3.047251,0.081850,6.916838,7.366184,1.125000,0.625000
3.397818,7.245701,-0.033230,3.051310,0.080573,6.969849,7.365811,1.075000,0.600000
3.447786,7.195907,-0.028823,3.055306,0.079300,7.022457,7.366870,1.075000,0.600000
3.497754,7.146126,-0.024615,3.059236,0.078023,7.074682,7.369660,1.075000,0.600000
3.547722,7.096334,-0.020602,3.063101,0.076747,7.126543,7.374013,1.075000,0.550000
3.597690,7.046510,-0.016779,3.066904,0.075473,7.178060,7.379747,1.100000,0.550000
3.647658,6.996655,-0.013143,3.070645,0.074204,7.229249,7.386827,1.100000,0.525000
3.697626,6.946812,-0.009693,3.074321,0.072930,7.280127,7.395579,1.100000,0.525000
3.747594,6.896966,-0.006425,3.077932,0.071655,7.330712,7.405852,1.050000,0.525000
3.797562,6.847092,-0.003335,3.081481,0.070384,7.381019,7.417399,1.050000,0.525000
3.847529,6.797192,-0.000419,3.084967,0.069115,7.431064,7.430181,1.050000,0.525000
3.897497,6.747302,0.002323,3.088389,0.067842,7.480859,7.444535,1.050000,0.525000
3.947465,6.697416,0.004895,3.091746,0.066566,7.530420,7.460356,1.050000,0.525000
3.997433,6.647506,0.007302,3.095041,0.065293,7.579762,7.477319,1.050000,0.525000
4.047401,6.597571,0.009548,3.098272,0.064024,7.628895,7.495381,1.075000,0.525000
4.097369,6.547647,0.011632,3.101440,0.062749,7.677831,7.514875,1.075000,0.450000
4.147337,6.497732,0.013560,3.104542,0.061470,7.726584,7.535767,1.025000,0.450000
4.197305,6.447796,0.015334,3.107582,0.060194,7.775165,7.557648,1.025000,0.450000
4.247273,6.397840,0.016959,3.110559,0.058920,7.823584,7.580469,1.025000,0.450000
4.297241,6.347890,0.018437,3.113471,0.057642,7.871851,7.604540,1.025000,0.450000
4.347209,6.297957,0.019770,3.116318,0.056357,7.919975,7.629928,1.025000,0.450000
4.397177,6.248005,0.020963,3.119102,0.055074,7.967967,7.656128,1.025000,0.450000
4.447145,6.198034,0.022019,3.121823,0.053795,8.015836,7.683086,1.025000,0.450000
4.497112,6.148068,0.022940,3.124479,0.052511,8.063587,6.190496,1.025000,0.450000
4.547080,6.098124,0.023730,3.127070,0.051217,8.101857,5.186745,1.025000,0.450000
4.597048,6.048164,0.024392,3.129597,0.049926,8.133783,4.982691,1.025000,0.450000
4.647016,5.998186,0.024930,3.132060,0.048637,8.164336,4.777098,1.025000,0.450000
4.696984,5.948210,0.025346,3.134458,0.047345,8.193521,4.570037,1.025000,0.450000
4.746952,5.898262,0.025644,3.136791,0.046041,8.221344,4.361581,1.025000,0.450000
4.796920,5.848298,0.025827,3.139059,0.044739,8.247810,4.151800,1.025000,0.450000
4.846888,5.798319,0.025898,3.141262,0.043439,8.272925,3.940761,0.975000,0.450000
4.896856,5.748337,0.025861,-3.139785,0.042138,8.296693,3.728531,0.975000,0.450000
4.946824,5.698389,0.025719,-3.137713,0.040820,8.319118,3.515166,0.975000,0.450000
4.996792,5.648427,0.025474,-3.135706,0.039505,8.340205,3.300727,0.925000,0.450000
5.046760,5.598451,0.025131,-3.133764,0.038192,8.359957,3.085276,0.925000,0.450000
5.096727,5.548467,0.024693,-3.131888,0.036878,8.378377,2.868873,0.925000,0.450000
5.146695,5.498523,0.024163,-3.130080,0.035546,8.395470,2.651633,0.925000,0.450000
5.196663,5.448565,0.023544,-3.128337,0.034216,8.411237,2.433622,0.875000,0.450000
5.246631,5.398594,0.022839,-3.126660,0.032887,8.425681,2.214904,0.875000,0.450000
5.296599,5.348611,0.022052,-3.125049,0.031560,8.438807,1.995539,0.875000,0.450000
5.346567,5.298673,0.021187,-3.123507,0.030211,8.450614,1.775418,0.875000,0.450000
5.396535,5.248722,0.020247,-3.122031,0.028863,8.461106,1.554532,0.875000,0.450000
5.446503,5.198757,0.019234,-3.120622,0.027518,8.470281,1.332930,0.875000,0.450000
5.496471,5.148779,0.018152,-3.119280,0.026174,8.478141,1.110657,0.875000,0.450000
5.546439,5.098845,0.017005,-3.118007,0.024808,8.484684,0.888805,0.825000,0.450000
5.596407,5.048901,0.015797,-3.116802,0.023442,8.489917,0.668486,0.825000,0.450000
5.646375,4.998944,0.014529,-3.115664,0.022078,8.493850,0.450173,0.825000,0.450000
5.696342,4.948972,0.013206,-3.114595,0.020716,8.496498,0.234377,0.825000,0.450000
5.746310,4.899039,0.011832,-3.113594,0.019333,8.497877,0.020330,0.825000,0.450000
5.796278,4.849104,0.010410,-3.112663,0.017947,8.497996,-0.193771,0.825000,0.450000
5.846246,4.799153,0.008943,-3.111801,0.016563,8.496857,-0.407908,0.800000,0.475000
5.896214,4.749187,0.007434,-3.111007,0.015182,8.494457,-0.622066,0.800000,0.475000
5.946182,4.699255,0.005888,-3.110284,0.013782,8.490797,-0.836170,0.800000,0.475000
5.996150,4.649327,0.004307,-3.109631,0.012375,8.485875,-1.049965,0.800000,0.475000
6.046118,4.599382,0.002696,-3.109047,0.010971,8.479690,-1.263411,0.800000,0.475000
6.096086,4.549421,0.001056,-3.108534,0.009569,8.472242,-1.476470,0.800000,0.475000
6.146054,4.499487,-0.000607,-3.108091,0.008152,8.463530,-1.689121,0.800000,0.475000
6.196022,4.449566,-0.002289,-3.107719,0.006726,8.453551,-1.901479,0.800000,0.475000
6.245990,4.399627,-0.003989,-3.107419,0.005302,8.442305,-2.113521,0.800000,0.475000
6.295957,4.349669,-0.005703,-3.107190,0.003880,8.429786,-2.325220,0.800000,0.475000
6.345925,4.299730,-0.007426,-3.107031,0.002446,8.415992,-2.536557,0.800000,0.525000
6.395893,4.249815,-0.009155,-3.106945,0.000997,8.400918,-2.747524,0.750000,0.525000
6.445861,4.199879,-0.010886,-3.106932,-0.000448,8.384560,-2.958067,0.750000,0.525000
6.495829,4.149922,-0.012617,-3.106990,-0.001890,8.366913,-3.168145,0.750000,0.525000
6.545797,4.099976,-0.014343,-3.107121,-0.003339,8.347971,-3.377731,0.750000,0.525000
6.595765,4.050065,-0.016060,-3.107324,-0.004800,8.327729,-3.586803,0.675000,0.550000
6.645733,4.000132,-0.017765,-3.107600,-0.006258,8.306179,-3.795372,0.675000,0.550000
6.695701,3.950175,-0.019455,-3.107949,-0.007713,8.283316,-4.003417,0.675000,0.550000
6.745669,3.900215,-0.021126,-3.108371,-0.009175,8.259130,-4.210904,0.675000,0.550000
6.795637,3.850309,-0.022773,-3.108867,-0.010673,8.233615,-4.417799,0.675000,0.550000
6.845605,3.800377,-0.024394,-3.109437,-0.012168,8.206761,-4.625034,0.675000,0.550000
6.895572,3.750418,-0.025985,-3.110083,-0.013657,8.178552,-4.832995,0.675000,0.550000
6.945540,3.700440,-0.027542,-3.110803,-0.015139,8.148971,-5.041497,0.675000,0.550000
6.995508,3.650538,-0.029060,-3.111595,-0.016584,8.117998,-5.250353,0.675000,0.550000
7.045476,3.600607,-0.030537,-3.112459,-0.018023,8.085617,-5.461258,0.675000,0.550000
7.095444,3.550645,-0.031970,-3.113396,-0.019457,8.051796,-5.675141,0.675000,0.550000
7.145412,3.500653,-0.033355,-3.114405,-0.020886,8.016500,-5.890698,0.675000,0.550000
7.195380,3.450747,-0.034685,-3.115488,-0.022556,7.979698,-6.106818,0.675000,0.550000
7.245348,3.400819,-0.035960,-3.116657,-0.024239,7.941366,-6.322556,0.675000,0.550000
7.295316,3.350855,-0.037175,-3.117910,-0.025913,7.901484,-6.536333,0.675000,0.550000
7.345284,3.300855,-0.038326,-3.119248,-0.027577,7.860040,-7.005490,0.675000,0.550000
7.395252,3.250932,-0.039407,-3.120655,-0.028640,7.815378,-8.864616,0.675000,0.550000
7.445220,3.201006,-0.040417,-3.122107,-0.029508,7.758494,-8.853963,0.650000,0.575000
7.495187,3.151040,-0.041353,-3.123603,-0.030372,7.701260,-8.843786,0.650000,0.575000
7.545155,3.101036,-0.042214,-3.125144,-0.031231,7.643664,-8.761915,0.650000,0.575000
7.595123,3.051040,-0.042997,-3.126777,-0.035516,7.586169,-8.609588,0.650000,0.575000
7.645091,3.001055,-0.043690,-3.128722,-0.042319,7.529247,-8.432963,0.650000,0.575000
7.695059,2.951072,-0.044278,-3.131009,-0.049215,7.473072,-8.230370,0.650000,0.575000
7.745027,2.901118,-0.044742,-3.133642,-0.056236,7.417836,-8.087070,0.650000,0.575000
7.794995,2.851140,-0.045067,-3.136608,-0.061087,7.363159,-8.068744,0.650000,0.575000
7.844963,2.801111,-0.045239,-3.139699,-0.062457,7.308198,-8.053211,0.650000,0.575000
7.894931,2.751140,-0.045255,3.140332,-0.063786,7.252927,-8.040571,0.650000,0.575000
7.944899,2.701218,-0.045112,3.137115,-0.065071,7.197319,-8.026479,0.650000,0.575000
7.994867,2.651300,-0.044807,3.133835,-0.066434,7.141378,-8.000018,0.650000,0.575000
8.044835,2.601297,-0.044335,3.130469,-0.068185,7.085181,-7.975288,0.650000,0.575000
8.094802,2.551325,-0.043694,3.127018,-0.069931,7.028710,-7.952377,0.650000,0.575000
8.144770,2.501383,-0.042878,3.123482,-0.071671,6.971947,-7.932136,0.650000,0.575000
8.194738,2.451462,-0.041883,3.119860,-0.073384,6.914863,-7.922899,0.650000,0.575000
8.244706,2.401486,-0.040705,3.116155,-0.074829,6.857372,-7.916168,0.650000,0.575000
8.294674,2.351533,-0.039340,3.112380,-0.076248,6.799444,-7.911978,0.675000,0.550000
8.344642,2.301599,-0.037785,3.108536,-0.077640,6.741050,-7.910351,0.675000,0.550000
8.394610,2.251679,-0.036037,3.104624,-0.079002,6.682157,-7.911906,0.675000,0.550000
8.444578,2.201758,-0.034091,3.100644,-0.080315,6.622729,-7.915941,0.675000,0.550000
8.494546,2.151843,-0.031945,3.096599,-0.081598,6.562733,-7.922388,0.675000,0.550000
8.544514,2.101930,-0.029595,3.092490,-0.082852,6.502133,-7.931217,0.675000,0.550000
8.594482,2.052018,-0.027038,3.088319,-0.084075,6.440894,-7.944832,0.675000,0.550000
8.644450,2.002156,-0.024274,3.084092,-0.085182,6.378961,-7.873995,0.675000,0.550000
8.694417,1.952300,-0.021297,3.079811,-0.086232,6.316981,-7.781806,0.675000,0.550000
8.744385,1.902432,-0.018104,3.075477,-0.087244,6.255123,-7.685453,0.675000,0.550000
8.794353,1.852547,-0.014691,3.071090,-0.088218,6.193425,-7.584439,0.700000,0.550000
8.844321,1.802740,-0.011064,3.066694,-0.087067,6.131929,-7.478014,0.700000,0.575000
8.894289,1.752965,-0.007221,3.062406,-0.084712,6.070687,-7.366840,0.700000,0.575000
8.944257,1.703162,-0.003164,3.058232,-0.082344,6.009744,-7.252587,0.700000,0.575000
8.994225,1.653328,0.001102,3.054174,-0.079962,5.949137,-7.138785,0.700000,0.575000
9.044193,1.603556,0.005563,3.050307,-0.071738,5.888872,-7.024750,0.700000,0.575000
9.094161,1.553855,0.010196,3.047090,-0.057141,5.828961,-6.915586,0.725000,0.575000
9.144129,1.504119,0.014976,3.044598,-0.042631,5.769374,-6.807895,0.725000,0.550000
9.194097,1.454349,0.019866,3.042827,-0.028199,5.710107,-6.698543,0.675000,0.550000
9.244065,1.404588,0.024826,3.041782,-0.013125,5.651185,-6.553696,0.675000,0.550000
9.294032,1.354899,0.029812,3.041544,0.003590,5.592937,-6.410932,0.675000,0.550000
9.344000,1.305181,0.034791,3.042140,0.020261,5.535365,-6.251740,0.700000,0.550000
9.393968,1.255438,0.039722,3.043569,0.036911,5.478639,-6.078154,0.700000,0.525000
9.443936,1.205677,0.044562,3.045831,0.053499,5.422920,-8.700355,0.700000,0.525000
9.493904,1.155915,0.049268,3.048906,0.069553,5.342152,-8.547908,0.700000,0.525000
9.543872,1.106142,0.053801,3.052784,0.085664,5.261592,-8.366164,0.700000,0.525000
9.593840,1.056363,0.058119,3.057469,0.101855,5.181531,-8.167757,0.725000,0.525000
9.643808,1.006584,0.062183,3.062962,0.118146,5.102158,-7.963725,0.675000,0.500000
9.693776,0.956697,0.065959,3.069272,0.134073,5.023560,-7.749621,0.675000,0.500000
9.743744,0.906813,0.069398,3.076376,0.150106,4.945876,-7.526101,0.675000,0.500000
9.793712,0.856949,0.072460,3.084279,0.166312,4.869247,-7.294334,0.675000,0.550000
9.843679,0.807114,0.075105,3.092987,0.182702,4.793808,-7.062940,0.675000,0.550000
9.893647,0.757133,0.077300,3.102536,0.198958,4.719614,-6.828303,0.675000,0.550000
9.943615,0.707129,0.078998,3.112898,0.215316,4.646758,-6.587913,0.675000,0.550000
9.993583,0.657182,0.080156,3.124069,0.231913,4.575368,-6.341897,0.675000,0.550000
10.043551,0.607302,0.080735,3.136057,0.248745,4.505576,-6.095606,0.675000,0.550000
10.093519,0.557310,0.080694,-3.134270,0.265618,4.437459,-5.847626,0.725000,0.550000
10.143487,0.507259,0.079988,-3.120551,0.282587,4.371116,-5.593205,0.725000,0.550000
10.193455,0.457311,0.078576,-3.106001,0.299791,4.306703,-5.331396,0.725000,0.550000
10.243423,0.407477,0.076422,-3.090614,0.317204,4.244396,-5.066200,0.725000,0.550000
10.293391,0.357620,0.073474,-3.074334,0.334636,4.184328,-4.796506,0.725000,0.550000
10.343359,0.307705,0.069684,-3.057147,0.352054,4.126652,-4.511584,0.725000,0.550000
10.393327,0.257948,0.065024,-3.039115,0.369641,4.071657,-4.206107,0.725000,0.550000
10.443294,0.208365,0.059455,-3.020230,0.387337,4.019707,-3.872798,0.775000,0.575000
10.493262,0.158888,0.052928,-3.000457,0.405042,3.971274,-3.500290,0.775000,0.575000
10.543230,0.109442,0.045383,-2.979757,0.422610,3.926985,-3.058823,0.750000,0.575000
10.593198,0.060217,0.036805,-2.958205,0.439987,3.887869,-2.478969,0.750000,0.550000
10.643166,0.011230,0.027154,-2.935809,0.457054,3.855877,-1.449194,0.800000,0.550000
10.693134,-0.037514,0.016390,-2.912576,0.473589,3.837051,-0.037684,0.800000,0.575000
10.743102,-0.086014,0.004471,-2.888524,0.489554,3.836561,-0.037674,0.775000,0.575000
10.793070,-0.134217,-0.008632,-2.863674,0.505329,3.836070,-0.037664,0.775000,0.600000
10.843038,-0.182095,-0.022955,-2.838032,0.520788,3.835579,-0.037655,0.775000,0.625000
10.893006,-0.229574,-0.038515,-2.811634,0.535710,3.835089,-0.037645,0.775000,0.625000
10.942974,-0.276427,-0.055268,-2.784642,0.548876,3.834598,-0.037635,0.800000,0.625000
10.992942,-0.322909,-0.073336,-2.756982,0.560009,3.834108,-0.037626,0.775000,0.650000
11.042909,-0.369021,-0.092761,-2.728727,0.568926,3.833617,-0.037616,0.775000,0.675000
11.092877,-0.414725,-0.113568,-2.699981,0.575611,3.833127,-0.037607,0.750000,0.650000
11.142845,-0.459269,-0.135414,-2.671204,0.584643,3.832637,-0.037597,0.750000,0.675000
11.192813,-0.503374,-0.158659,-2.641803,0.594961,3.832146,-0.037587,0.800000,0.700000
11.242781,-0.546962,-0.183314,-2.611724,0.606445,3.831656,-0.037578,0.775000,0.700000
11.292749,-0.589955,-0.209392,-2.580918,0.618966,3.831166,-0.037568,0.775000,0.750000
11.342717,-0.631276,-0.236225,-2.550419,0.615846,3.830676,-0.037558,0.800000,0.800000
11.392685,-0.671888,-0.264386,-2.520290,0.602038,3.830186,-0.037549,0.775000,0.775000
11.442653,-0.712071,-0.294066,-2.490727,0.580300,3.829696,-0.037539,0.800000,0.825000
11.492621,-0.751943,-0.325354,-2.462013,0.551803,3.829207,-0.037530,0.800000,0.850000
11.542589,-0.790817,-0.357646,-2.435360,0.490797,3.828717,-1.772381,0.800000,0.900000
11.592557,-0.828738,-0.390771,-2.412358,0.426619,3.805515,-1.631138,0.825000,0.950000
11.642524,-0.866001,-0.424767,-2.392040,0.381752,3.784037,-1.477465,0.850000,0.950000
11.692492,-0.902270,-0.459157,-2.373755,0.352183,3.764477,-1.328321,0.825000,1.000000
11.742460,-0.937548,-0.493805,-2.356790,0.338372,3.746804,-1.184378,0.850000,1.075000
11.792428,-0.974287,-0.531167,-2.338676,0.352941,3.730976,-1.043129,0.850000,1.075000
11.842396,-1.009129,-0.567912,-2.320458,0.366473,3.716979,-0.916617,0.850000,1.075000
11.892364,-1.042164,-0.604048,-2.302213,0.378593,3.704636,-0.900571,0.825000,1.075000
11.942332,-1.073711,-0.639850,-2.283894,0.388241,3.692469,-0.888432,0.850000,1.075000
11.992300,-1.107417,-0.679623,-2.263778,0.382392,3.680427,-0.880056,0.825000,1.175000
12.042268,-1.139177,-0.718621,-2.244828,0.369884,3.668459,-0.868298,0.850000,1.175000
12.092236,-1.169159,-0.756842,-2.227312,0.349811,3.656613,-0.855736,0.825000,1.225000
12.142204,-1.199196,-0.796517,-2.210396,0.336224,3.644901,-0.845071,0.850000,1.225000
12.192172,-1.229146,-0.837500,-2.193501,0.327750,3.633297,-0.828686,0.800000,1.250000
12.242139,-1.257557,-0.877739,-2.177772,0.309047,3.621883,-0.806013,0.825000,1.225000
12.292107,-1.285301,-0.918327,-2.163217,0.285097,3.610746,-0.775057,0.800000,1.225000
12.342075,-1.313121,-0.960291,-2.149419,0.261236,3.600004,-0.734927,0.800000,1.250000
12.392043,-1.340008,-1.002019,-2.137242,0.227880,3.589789,-0.680980,0.800000,1.250000
12.442011,-1.366312,-1.043872,-2.126738,0.211258,3.580297,-0.629290,0.825000,1.200000
12.491979,-1.392300,-1.086208,-2.115782,0.228678,3.571504,-0.584750,0.850000,1.225000
12.541947,-1.417994,-1.129153,-2.104051,0.238864,3.563313,-0.562312,0.825000,1.200000
12.591915,-1.442985,-1.172077,-2.091767,0.271892,3.555419,-0.559177,0.825000,1.200000
12.641883,-1.467168,-1.214932,-2.076818,0.333431,3.547552,-0.566435,0.850000,1.175000
12.691851,-1.491192,-1.259204,-2.058734,0.382248,3.539565,-0.578138,0.875000,1.200000
12.741819,-1.514310,-1.303827,-2.038512,0.426760,3.531394,-0.585289,0.900000,1.150000
12.791787,-1.535834,-1.347615,-2.016414,0.477172,3.523102,-2.175806,0.900000,1.175000
12.841754,-1.556894,-1.393139,-1.991410,0.518044,3.492107,-3.505034,0.925000,1.200000
12.891722,-1.577316,-1.440521,-1.963818,0.549841,3.441588,-0.030316,0.925000,1.150000
12.941690,-1.595155,-1.485295,-1.935400,0.628363,3.441148,-0.030308,0.950000,1.175000
12.991658,-1.612018,-1.531706,-1.902686,0.693839,3.440708,-0.030301,0.950000,1.200000
13.041626,-1.627694,-1.580011,-1.866089,0.744661,3.440268,-0.030293,0.950000,1.175000
13.091594,-1.641661,-1.629346,-1.827073,0.757259,3.439828,-0.030285,0.950000,1.200000
13.141562,-1.653329,-1.677459,-1.790692,0.718493,3.439388,-0.030277,0.950000,1.225000
13.191530,-1.663402,-1.726652,-1.754875,0.713365,3.438948,-0.030270,0.950000,1.250000
13.241498,-1.671724,-1.776337,-1.718401,0.739946,3.438508,-0.030262,0.975000,1.225000
13.291466,-1.678184,-1.826321,-1.679871,0.774054,3.438068,-0.030254,0.975000,1.275000
13.341434,-1.682755,-1.877129,-1.641585,0.726121,3.437629,-0.030246,0.975000,1.275000
13.391402,-1.685412,-1.927230,-1.606419,0.675008,3.437189,-0.030239,0.975000,1.300000
13.441369,-1.686370,-1.976530,-1.574448,0.621109,3.436749,-0.137405,0.975000,1.300000
13.491337,-1.685812,-2.026026,-1.544990,0.578445,3.434751,-0.128908,0.975000,1.300000
13.541305,-1.683766,-2.076738,-1.516127,0.557321,3.432875,-0.121960,0.975000,1.300000
13.591273,-1.680359,-2.126508,-1.489031,0.527450,3.431100,-0.130346,1.025000,1.275000
13.641241,-1.675724,-2.175449,-1.464005,0.489269,3.429201,-0.147898,1.025000,1.225000
13.691209,-1.669806,-2.225055,-1.440244,0.468776,3.427045,-0.168291,1.000000,1.225000
13.741177,-1.662707,-2.274648,-1.417123,0.453136,3.424590,-0.190088,1.000000,1.200000
13.791145,-1.654543,-2.323740,-1.395087,0.431424,3.421816,-0.210168,1.000000,1.200000
13.841113,-1.645358,-2.372496,-1.374291,0.413643,3.418745,-0.222462,1.000000,1.175000
13.891081,-1.635148,-2.421134,-1.353327,0.428894,3.415492,-0.226388,1.050000,1.125000
13.941049,-1.623864,-2.469707,-1.331695,0.437601,3.412179,-0.221577,1.025000,1.150000
13.991017,-1.611433,-2.518368,-1.309639,0.439565,3.408932,-0.207409,1.025000,1.125000
14.040984,-1.598165,-2.565916,-1.287470,0.466929,3.405891,-0.191356,1.025000,1.075000
14.090952,-1.583782,-2.613223,-1.263526,0.500202,3.403082,-0.177045,1.075000,1.100000
14.140920,-1.567980,-2.660897,-1.237726,0.525769,3.400482,-0.168204,1.050000,1.075000
14.190888,-1.550706,-2.708723,-1.210505,0.545459,3.398009,-0.271817,1.050000,1.100000
14.240856,-1.532929,-2.754036,-1.183050,0.581738,3.394010,-0.029484,1.050000,1.150000
14.290824,-1.513498,-2.799680,-1.153379,0.613580,3.393576,-0.029476,1.025000,1.125000
14.340792,-1.492272,-2.845578,-1.121639,0.640819,3.393142,-0.029469,1.050000,1.150000
14.390760,-1.469476,-2.890947,-1.088536,0.659071,3.392708,-0.029461,1.075000,1.150000
14.440728,-1.446261,-2.933618,-1.056553,0.657224,3.392274,-0.029454,1.075000,1.150000
14.490696,-1.421202,-2.976339,-1.024102,0.652701,3.391840,-0.029446,1.050000,1.200000
14.540664,-1.394223,-3.019073,-0.991285,0.645552,3.391406,-0.029438,1.075000,1.200000
14.590632,-1.365249,-3.061781,-0.958207,0.635870,3.390972,-0.029431,1.100000,1.200000
