bag_time,time,status,level,closest_point_dist_m,command_speed_mps,command_steering_rad,drivable_gap_count,emergency_stop,forward_clearance_m,gap_0_deepest_angle,gap_0_end_angle,gap_0_max_clearance,gap_0_mean_clearance,gap_0_score,gap_0_start_angle,gap_0_weighted_center,gap_0_width,gap_1_deepest_angle,gap_1_end_angle,gap_1_max_clearance,gap_1_mean_clearance,gap_1_score,gap_1_start_angle,gap_1_weighted_center,gap_1_width,no_path,rate_limited_steering,raw_steering,raw_target_angle,selected_gap_deepest_angle,selected_gap_end_angle,selected_gap_max_clearance,selected_gap_mean_clearance,selected_gap_score,selected_gap_start_angle,selected_gap_weighted_center,selected_gap_width,smoothed_target_angle,source_stamp_s
1788887144.5583594,1788887144.5583107,gap_selected,b'\x00',0.287311,0.204000,-0.523600,1.000000,0.000000,2.271395,-1.186819,1.492261,5.612076,2.527792,33.053851,-1.348262,-0.145493,2.840523,,,,,,,,,0.000000,-0.523600,-0.523600,-0.666156,-1.186819,1.492261,5.612076,2.527792,33.053851,-1.348262,-0.145493,2.840523,-0.666156,1788886641.964341
1788887144.5635648,1788887144.563447,gap_selected,b'\x00',0.286872,0.204000,-0.523600,1.000000,0.000000,2.263174,-1.173729,1.492261,5.606387,2.517529,33.070880,-1.348262,-0.138219,2.840523,,,,,,,,,0.000000,-0.523600,-0.523600,-0.655974,-1.173729,1.492261,5.606387,2.517529,33.070880,-1.348262,-0.138219,2.840523,-0.655974,1788886642.014678
1788887144.5685616,1788887144.5684898,gap_selected,b'\x00',0.286499,0.204000,-0.523600,1.000000,0.000000,2.255360,-1.165003,1.496624,5.607721,2.520280,33.122259,-1.343899,-0.134991,2.840523,,,,,,,,,0.000000,-0.523600,-0.523600,-0.649997,-1.165003,1.496624,5.607721,2.520280,33.122259,-1.343899,-0.134991,2.840523,-0.649997,1788886642.064486
1788887144.573323,1788887144.5732596,gap_selected,b'\x00',0.286417,0.204000,-0.523600,1.000000,0.000000,2.247972,-1.156276,1.496624,5.609255,2.519874,33.123853,-1.339536,-0.131966,2.836160,,,,,,,,,0.000000,-0.523600,-0.523600,-0.644121,-1.156276,1.496624,5.609255,2.519874,33.123853,-1.339536,-0.131966,2.836160,-0.644121,1788886642.116661
1788887144.5784547,1788887144.5784028,gap_selected,b'\x00',0.286490,0.204000,-0.523600,1.000000,0.000000,2.240988,-1.143186,1.496624,5.603563,2.516097,33.085099,-1.335172,-0.126138,2.831797,,,,,,,,,0.000000,-0.523600,-0.523600,-0.634662,-1.143186,1.496624,5.603563,2.516097,33.085099,-1.335172,-0.126138,2.831797,-0.634662,1788886642.164361
1788887144.583244,1788887144.5832052,gap_selected,b'\x00',0.286599,0.204000,-0.523600,1.000000,0.000000,2.234477,-1.134459,1.496624,5.605323,2.513069,33.137713,-1.335172,-0.123685,2.831797,,,,,,,,,0.000000,-0.523600,-0.523600,-0.629072,-1.134459,1.496624,5.605323,2.513069,33.137713,-1.335172,-0.123685,2.831797,-0.629072,1788886642.215861
1788887144.588267,1788887144.5882087,gap_selected,b'\x00',0.286550,0.204000,-0.523600,1.000000,0.000000,2.228466,-1.121370,1.496624,5.599617,2.507619,33.099428,-1.330809,-0.117638,2.827433,,,,,,,,,0.000000,-0.523600,-0.523600,-0.619504,-1.121370,1.496624,5.599617,2.507619,33.099428,-1.330809,-0.117638,2.827433,-0.619504,1788886642.264096
1788887144.5933397,1788887144.5932794,gap_selected,b'\x00',0.286348,0.204000,-0.523600,1.000000,0.000000,2.222969,-1.112643,1.496624,5.601608,2.504298,33.153478,-1.330809,-0.115380,2.827433,,,,,,,,,0.000000,-0.523600,-0.523600,-0.614011,-1.112643,1.496624,5.601608,2.504298,33.153478,-1.330809,-0.115380,2.827433,-0.614011,1788886642.314232
1788887144.5982742,1788887144.59821,gap_selected,b'\x00',0.285988,0.204000,-0.523600,1.000000,0.000000,2.218016,-1.099553,1.496624,5.595898,2.498552,33.114672,-1.326446,-0.109439,2.823070,,,,,,,,,0.000000,-0.523600,-0.523600,-0.604496,-1.099553,1.496624,5.595898,2.498552,33.114672,-1.326446,-0.109439,2.823070,-0.604496,1788886642.363882
1788887144.603369,1788887144.6033113,gap_selected,b'\x00',0.285472,0.204000,-0.523600,1.000000,0.000000,2.213627,-1.090826,1.496624,5.598132,2.498536,33.119679,-1.322082,-0.107173,2.818707,,,,,,,,,0.000000,-0.523600,-0.523600,-0.599000,-1.090826,1.496624,5.598132,2.498536,33.119679,-1.322082,-0.107173,2.818707,-0.599000,1788886642.414366
1788887144.6083388,1788887144.608272,gap_selected,b'\x00',0.284804,0.204000,-0.523600,1.000000,0.000000,2.209879,-1.077736,1.496624,5.592428,2.489209,33.131672,-1.322082,-0.101351,2.818707,,,,,,,,,0.000000,-0.523600,-0.523600,-0.589544,-1.077736,1.496624,5.592428,2.489209,33.131672,-1.322082,-0.101351,2.818707,-0.589544,1788886642.464241
1788887144.6130989,1788887144.6130395,gap_selected,b'\x00',0.283980,0.204000,-0.523600,1.000000,0.000000,2.206779,-1.064646,1.496624,5.586702,2.481448,33.094317,-1.317719,-0.094865,2.814343,,,,,,,,,0.000000,-0.523600,-0.523600,-0.579756,-1.064646,1.496624,5.586702,2.481448,33.094317,-1.317719,-0.094865,2.814343,-0.579756,1788886642.513764
1788887144.6182952,1788887144.6181986,gap_selected,b'\x00',0.282999,0.204000,-0.523600,1.000000,0.000000,2.204267,-1.055920,1.496624,5.586679,2.479570,33.127944,-1.317719,-0.093374,2.814343,,,,,,,,,0.000000,-0.523600,-0.523600,-0.574647,-1.055920,1.496624,5.586679,2.479570,33.127944,-1.317719,-0.093374,2.814343,-0.574647,1788886642.564575
1788887144.6232662,1788887144.6231992,gap_selected,b'\x00',0.281862,0.204000,-0.523600,1.000000,0.000000,2.202475,-1.042830,1.496624,5.580200,2.471765,33.083325,-1.313356,-0.087019,2.809980,,,,,,,,,0.000000,-0.523600,-0.523600,-0.564925,-1.042830,1.496624,5.580200,2.471765,33.083325,-1.313356,-0.087019,2.809980,-0.564925,1788886642.614059
1788887144.6282516,1788887144.6281915,gap_selected,b'\x00',0.280573,0.204000,-0.523600,1.000000,0.000000,2.201398,-1.034103,1.500988,5.579848,2.472617,33.119359,-1.308992,-0.083914,2.809980,,,,,,,,,0.000000,-0.523600,-0.523600,-0.559009,-1.034103,1.500988,5.579848,2.472617,33.119359,-1.308992,-0.083914,2.809980,-0.559009,1788886642.664715
1788887144.6332386,1788887144.6331873,gap_selected,b'\x00',0.279128,0.204000,-0.523600,1.000000,0.000000,2.201070,-1.021013,1.496624,5.573374,2.461788,33.068843,-1.308992,-0.079315,2.805617,,,,,,,,,0.000000,-0.523600,-0.523600,-0.550164,-1.021013,1.496624,5.573374,2.461788,33.068843,-1.308992,-0.079315,2.805617,-0.550164,1788886642.714646
1788887144.6381438,1788887144.6380875,gap_selected,b'\x00',0.277527,0.204000,-0.523600,1.000000,0.000000,2.201516,-1.007923,1.496624,5.566874,2.455432,33.021761,-1.304629,-0.073585,2.801253,,,,,,,,,0.000000,-0.523600,-0.523600,-0.540754,-1.007923,1.496624,5.566874,2.455432,33.021761,-1.304629,-0.073585,2.801253,-0.540754,1788886642.763874
1788887144.6430116,1788887144.642955,gap_selected,b'\x00',0.275776,0.204000,-0.523600,1.000000,0.000000,2.202728,-0.999196,1.496624,5.566797,2.453245,33.054870,-1.304629,-0.072082,2.801253,,,,,,,,,0.000000,-0.523600,-0.523600,-0.535639,-0.999196,1.496624,5.566797,2.453245,33.054870,-1.304629,-0.072082,2.801253,-0.535639,1788886642.813830
1788887144.6486046,1788887144.6484818,gap_selected,b'\x00',0.273871,0.204000,-0.523600,1.000000,0.000000,2.204698,-0.986107,1.496624,5.560316,2.445388,33.009631,-1.300266,-0.065805,2.796890,,,,,,,,,0.000000,-0.523600,-0.523600,-0.525956,-0.986107,1.496624,5.560316,2.445388,33.009631,-1.300266,-0.065805,2.796890,-0.525956,1788886642.864860
1788887144.6531572,1788887144.6530988,gap_selected,b'\x00',0.271815,0.204000,-0.516533,1.000000,0.000000,2.207459,-0.973017,1.496624,5.553821,2.438979,32.962461,-1.295902,-0.060050,2.792527,,,,,,,,,0.000000,-0.516533,-0.516533,-0.516533,-0.973017,1.496624,5.553821,2.438979,32.962461,-1.295902,-0.060050,2.792527,-0.516533,1788886642.914661
1788887144.6580768,1788887144.6580317,gap_selected,b'\x00',0.269603,0.204000,-0.511135,1.000000,0.000000,2.211021,-0.964290,1.496624,5.554034,2.435333,32.999970,-1.295902,-0.057979,2.792527,,,,,,,,,0.000000,-0.511135,-0.511135,-0.511135,-0.964290,1.496624,5.554034,2.435333,32.999970,-1.295902,-0.057979,2.792527,-0.511135,1788886642.963939
1788887144.663158,1788887144.663101,gap_selected,b'\x00',0.267246,0.204000,-0.501725,1.000000,0.000000,2.215425,-0.951200,1.496624,5.547569,2.428951,32.952854,-1.291539,-0.052250,2.788163,,,,,,,,,0.000000,-0.501725,-0.501725,-0.501725,-0.951200,1.496624,5.547569,2.428951,32.952854,-1.291539,-0.052250,2.788163,-0.501725,1788886643.014260
1788887144.6681767,1788887144.6681023,gap_selected,b'\x00',0.264731,0.204000,-0.492327,1.000000,0.000000,2.220632,-0.938110,1.496624,5.541093,2.419086,32.957058,-1.291539,-0.046544,2.788163,,,,,,,,,0.000000,-0.492327,-0.492327,-0.492327,-0.938110,1.496624,5.541093,2.419086,32.957058,-1.291539,-0.046544,2.788163,-0.492327,1788886643.063809
1788887144.67326,1788887144.6731982,gap_selected,b'\x00',0.262071,0.204000,-0.486751,1.000000,0.000000,2.226682,-0.929383,1.496624,5.541623,2.417969,32.946923,-1.287176,-0.044118,2.783800,,,,,,,,,0.000000,-0.486751,-0.486751,-0.486751,-0.929383,1.496624,5.541623,2.417969,32.946923,-1.287176,-0.044118,2.783800,-0.486751,1788886643.113902
1788887144.6782393,1788887144.6781735,gap_selected,b'\x00',0.259383,0.204000,-0.477455,1.000000,0.000000,2.233710,-0.916293,1.496624,5.535189,2.412211,32.899120,-1.282812,-0.038616,2.779437,,,,,,,,,0.000000,-0.477455,-0.477455,-0.477455,-0.916293,1.496624,5.535189,2.412211,32.899120,-1.282812,-0.038616,2.779437,-0.477455,1788886643.164581
1788887144.6832361,1788887144.6831934,gap_selected,b'\x00',0.257015,0.204000,-0.467829,1.000000,0.000000,2.241598,-0.903203,1.496624,5.528505,2.400908,32.902833,-1.282812,-0.032454,2.779437,,,,,,,,,0.000000,-0.467829,-0.467829,-0.467829,-0.903203,1.496624,5.528505,2.400908,32.902833,-1.282812,-0.032454,2.779437,-0.467829,1788886643.214555
1788887144.6881456,1788887144.6880937,gap_selected,b'\x00',0.254824,0.204000,-0.457576,1.000000,0.000000,2.250128,-0.890113,1.500988,5.521748,2.393828,32.909944,-1.278449,-0.025038,2.779437,,,,,,,,,0.000000,-0.457576,-0.457576,-0.457576,-0.890113,1.500988,5.521748,2.393828,32.909944,-1.278449,-0.025038,2.779437,-0.457576,1788886643.263867
1788887144.6931686,1788887144.6931226,gap_selected,b'\x00',0.252817,0.204000,-0.448159,1.000000,0.000000,2.259564,-0.877023,1.500988,5.514989,2.383670,32.911466,-1.278449,-0.019294,2.779437,,,,,,,,,0.000000,-0.448159,-0.448159,-0.448159,-0.877023,1.500988,5.514989,2.383670,32.911466,-1.278449,-0.019294,2.779437,-0.448159,1788886643.314510
1788887144.6981757,1788887144.6981068,gap_selected,b'\x00',0.251196,0.204000,-0.442669,1.000000,0.000000,2.269724,-0.868297,1.500988,5.515619,2.383037,32.901534,-1.274086,-0.017041,2.775073,,,,,,,,,0.000000,-0.442669,-0.442669,-0.442669,-0.868297,1.500988,5.515619,2.383037,32.901534,-1.274086,-0.017041,2.775073,-0.442669,1788886643.364545
1788887144.7032185,1788887144.7031317,gap_selected,b'\x00',0.249583,0.204000,-0.433270,1.000000,0.000000,2.280935,-0.855207,1.500988,5.508908,2.372851,32.903294,-1.274086,-0.011334,2.775073,,,,,,,,,0.000000,-0.433270,-0.433270,-0.433270,-0.855207,1.500988,5.508908,2.372851,32.903294,-1.274086,-0.011334,2.775073,-0.433270,1788886643.413806
1788887144.7084541,1788887144.7084002,gap_selected,b'\x00',0.248625,0.204000,-0.427544,1.000000,0.000000,2.291543,-0.846480,1.500988,5.508218,2.370665,32.883027,-1.269723,-0.008608,2.770710,,,,,,,,,0.000000,-0.427544,-0.427544,-0.427544,-0.846480,1.500988,5.508218,2.370665,32.883027,-1.269723,-0.008608,2.770710,-0.427544,1788886643.464022
1788887144.7131867,1788887144.7131114,gap_selected,b'\x00',0.248001,0.204000,-0.418124,1.000000,0.000000,2.302667,-0.833390,1.500988,5.499566,2.360137,32.867445,-1.269723,-0.002857,2.770710,,,,,,,,,0.000000,-0.418124,-0.418124,-0.418124,-0.833390,1.500988,5.499566,2.360137,32.867445,-1.269723,-0.002857,2.770710,-0.418124,1788886643.514765
1788887144.7182488,1788887144.7181954,gap_selected,b'\x00',0.247622,0.204000,-0.408377,1.000000,0.000000,2.314474,-0.820300,1.500988,5.490901,2.350990,32.802040,-1.265359,0.003545,2.766347,,,,,,,,,0.000000,-0.408377,-0.408377,-0.408377,-0.820300,1.500988,5.490901,2.350990,32.802040,-1.265359,0.003545,2.766347,-0.408377,1788886643.564395
1788887144.7234032,1788887144.7233415,gap_selected,b'\x00',0.247496,0.204000,-0.402797,1.000000,0.000000,2.327383,-0.811574,1.500988,5.489985,2.346025,32.830453,-1.265359,0.005979,2.766347,,,,,,,,,0.000000,-0.402797,-0.402797,-0.402797,-0.811574,1.500988,5.489985,2.346025,32.830453,-1.265359,0.005979,2.766347,-0.402797,1788886643.615010
1788887144.7281704,1788887144.7281094,gap_selected,b'\x00',0.247645,0.204000,-0.393236,1.000000,0.000000,2.341245,-0.798484,1.500988,5.481313,2.337817,32.763622,-1.260996,0.012011,2.761984,,,,,,,,,0.000000,-0.393236,-0.393236,-0.393236,-0.798484,1.500988,5.481313,2.337817,32.763622,-1.260996,0.012011,2.761984,-0.393236,1788886643.664939
1788887144.733096,1788887144.7330182,gap_selected,b'\x00',0.248439,0.204000,-0.387544,1.000000,0.000000,2.354047,-0.789757,1.500988,5.478702,2.331979,32.777508,-1.260996,0.014669,2.761984,,,,,,,,,0.000000,-0.387544,-0.387544,-0.387544,-0.789757,1.500988,5.478702,2.331979,32.777508,-1.260996,0.014669,2.761984,-0.387544,1788886643.713838
1788887144.738326,1788887144.7382624,gap_selected,b'\x00',0.249607,0.204000,-0.381784,1.000000,0.000000,2.367197,-0.781030,1.500988,5.475661,2.328993,32.736174,-1.256633,0.017462,2.757620,,,,,,,,,0.000000,-0.381784,-0.381784,-0.381784,-0.781030,1.500988,5.475661,2.328993,32.736174,-1.256633,0.017462,2.757620,-0.381784,1788886643.764549
1788887144.743114,1788887144.7430716,gap_selected,b'\x00',0.251003,0.204000,-0.376063,1.000000,0.000000,2.381008,-0.772304,1.500988,5.472696,2.322752,32.747040,-1.256633,0.020178,2.757620,,,,,,,,,0.000000,-0.376063,-0.376063,-0.376063,-0.772304,1.500988,5.472696,2.322752,32.747040,-1.256633,0.020178,2.757620,-0.376063,1788886643.814321
1788887144.7484236,1788887144.748363,gap_selected,b'\x00',0.252628,0.204000,-0.370255,1.000000,0.000000,2.395615,-0.763577,1.500988,5.469810,2.315808,32.759172,-1.256633,0.023068,2.757620,,,,,,,,,0.000000,-0.370255,-0.370255,-0.370255,-0.763577,1.500988,5.469810,2.315808,32.759172,-1.256633,0.023068,2.757620,-0.370255,1788886643.865068
1788887144.7534468,1788887144.7533941,gap_selected,b'\x00',0.254504,0.207189,-0.360557,1.000000,0.000000,2.411050,-0.750487,1.500988,5.458689,2.305877,32.670943,-1.252269,0.029373,2.753257,,,,,,,,,0.000000,-0.360557,-0.360557,-0.360557,-0.750487,1.500988,5.458689,2.305877,32.670943,-1.252269,0.029373,2.753257,-0.360557,1788886643.915333
1788887144.7582543,1788887144.758175,gap_selected,b'\x00',0.256867,0.210292,-0.354753,1.000000,0.000000,2.425633,-0.741760,1.500988,5.454154,2.298693,32.668138,-1.252269,0.032254,2.753257,,,,,,,,,0.000000,-0.354753,-0.354753,-0.354753,-0.741760,1.500988,5.454154,2.298693,32.668138,-1.252269,0.032254,2.753257,-0.354753,1788886643.964818
1788887144.7632709,1788887144.7631876,gap_selected,b'\x00',0.259587,0.211355,-0.352767,1.000000,0.000000,2.440383,-0.737397,1.500988,5.457581,2.297208,32.711921,-1.252269,0.031863,2.753257,,,,,,,,,0.000000,-0.352767,-0.352767,-0.352767,-0.737397,1.500988,5.457581,2.297208,32.711921,-1.252269,0.031863,2.753257,-0.352767,1788886644.014677
1788887144.7682526,1788887144.768194,gap_selected,b'\x00',0.262558,0.214460,-0.346960,1.000000,0.000000,2.455976,-0.728670,1.500988,5.452654,2.289684,32.705597,-1.252269,0.034750,2.753257,,,,,,,,,0.000000,-0.346960,-0.346960,-0.346960,-0.728670,1.500988,5.452654,2.289684,32.705597,-1.252269,0.034750,2.753257,-0.346960,1788886644.064225
1788887144.7732928,1788887144.7732215,gap_selected,b'\x00',0.265682,0.217581,-0.341124,1.000000,0.000000,2.472419,-0.719944,1.500988,5.447761,2.285291,32.647908,-1.247906,0.037697,2.748894,,,,,,,,,0.000000,-0.341124,-0.341124,-0.341124,-0.719944,1.500988,5.447761,2.285291,32.647908,-1.247906,0.037697,2.748894,-0.341124,1788886644.114971
1788887144.7781117,1788887144.778057,gap_selected,b'\x00',0.268705,0.220689,-0.335311,1.000000,0.000000,2.489667,-0.711217,1.500988,5.442905,2.277839,32.642195,-1.247906,0.040596,2.748894,,,,,,,,,0.000000,-0.335311,-0.335311,-0.335311,-0.711217,1.500988,5.442905,2.277839,32.642195,-1.247906,0.040596,2.748894,-0.335311,1788886644.164719
1788887144.7833865,1788887144.7833023,gap_selected,b'\x00',0.271743,0.223865,-0.329373,1.000000,0.000000,2.506503,-0.702491,1.500988,5.437005,2.269683,32.627854,-1.247906,0.043744,2.748894,,,,,,,,,0.000000,-0.329373,-0.329373,-0.329373,-0.702491,1.500988,5.437005,2.269683,32.627854,-1.247906,0.043744,2.748894,-0.329373,1788886644.214414
1788887144.7882535,1788887144.7881787,gap_selected,b'\x00',0.274741,0.227026,-0.323461,1.000000,0.000000,2.523658,-0.693764,1.500988,5.430825,2.261716,32.610775,-1.247906,0.046841,2.748894,,,,,,,,,0.000000,-0.323461,-0.323461,-0.323461,-0.693764,1.500988,5.430825,2.261716,32.610775,-1.247906,0.046841,2.748894,-0.323461,1788886644.264652
1788887144.7932212,1788887144.7931638,gap_selected,b'\x00',0.277633,0.228174,-0.321315,1.000000,0.000000,2.541575,-0.689401,1.500988,5.433629,2.259807,32.650044,-1.247906,0.046770,2.748894,,,,,,,,,0.000000,-0.321315,-0.321315,-0.321315,-0.689401,1.500988,5.433629,2.259807,32.650044,-1.247906,0.046770,2.748894,-0.321315,1788886644.313886
1788887144.7982986,1788887144.7982345,gap_selected,b'\x00',0.280421,0.231376,-0.315327,1.000000,0.000000,2.560202,-0.680674,1.500988,5.427536,2.254941,32.582408,-1.243543,0.050020,2.744530,,,,,,,,,0.000000,-0.315327,-0.315327,-0.315327,-0.680674,1.500988,5.427536,2.254941,32.582408,-1.243543,0.050020,2.744530,-0.315327,1788886644.364477
1788887144.8032866,1788887144.803211,gap_selected,b'\x00',0.283101,0.234585,-0.309326,1.000000,0.000000,2.579872,-0.671947,1.500988,5.421462,2.246772,32.566784,-1.243543,0.053294,2.744530,,,,,,,,,0.000000,-0.309326,-0.309326,-0.309326,-0.671947,1.500988,5.421462,2.246772,32.566784,-1.243543,0.053294,2.744530,-0.309326,1788886644.414118
1788887144.8081532,1788887144.808099,gap_selected,b'\x00',0.285882,0.239897,-0.299393,1.000000,0.000000,2.598637,-0.658857,1.500988,5.395644,2.231443,32.398733,-1.243543,0.060072,2.744530,,,,,,,,,0.000000,-0.299393,-0.299393,-0.299393,-0.658857,1.500988,5.395644,2.231443,32.398733,-1.243543,0.060072,2.744530,-0.299393,1788886644.464760
1788887144.813456,1788887144.8133361,gap_selected,b'\x00',0.288806,0.238968,-0.301130,1.000000,0.000000,2.618555,-0.658857,1.500988,5.415395,2.236349,32.565474,-1.243543,0.056597,2.744530,,,,,,,,,0.000000,-0.301130,-0.301130,-0.301130,-0.658857,1.500988,5.415395,2.236349,32.565474,-1.243543,0.056597,2.744530,-0.301130,1788886644.514786
1788887144.8181357,1788887144.8180656,gap_selected,b'\x00',0.291792,0.244197,-0.291352,1.000000,0.000000,2.640333,-0.645767,1.500988,5.389940,2.221280,32.399431,-1.243543,0.063063,2.744530,,,,,,,,,0.000000,-0.291352,-0.291352,-0.291352,-0.645767,1.500988,5.389940,2.221280,32.399431,-1.243543,0.063063,2.744530,-0.291352,1788886644.563852
1788887144.8233182,1788887144.8232553,gap_selected,b'\x00',0.294675,0.245368,-0.289162,1.000000,0.000000,2.663229,-0.641404,1.500988,5.392183,2.222178,32.382299,-1.239179,0.063080,2.740167,,,,,,,,,0.000000,-0.289162,-0.289162,-0.289162,-0.641404,1.500988,5.392183,2.222178,32.382299,-1.239179,0.063080,2.740167,-0.289162,1788886644.615026
1788887144.8282135,1788887144.8281498,gap_selected,b'\x00',0.297435,0.248536,-0.283238,1.000000,0.000000,2.687183,-0.632677,1.500988,5.385270,2.213948,32.358358,-1.239179,0.066201,2.740167,,,,,,,,,0.000000,-0.283238,-0.283238,-0.283238,-0.632677,1.500988,5.385270,2.213948,32.358358,-1.239179,0.066201,2.740167,-0.283238,1788886644.664166
1788887144.8333087,1788887144.8332396,gap_selected,b'\x00',0.300204,0.251756,-0.277217,1.000000,0.000000,2.710606,-0.623951,1.500988,5.377264,2.205198,32.325133,-1.239179,0.069517,2.740167,,,,,,,,,0.000000,-0.277217,-0.277217,-0.277217,-0.623951,1.500988,5.377264,2.205198,32.325133,-1.239179,0.069517,2.740167,-0.277217,1788886644.714073
1788887144.8382277,1788887144.8381772,gap_selected,b'\x00',0.303045,0.252934,-0.275013,1.000000,0.000000,2.735822,-0.619587,1.500988,5.379095,2.202980,32.355900,-1.239179,0.069561,2.740167,,,,,,,,,0.000000,-0.275013,-0.275013,-0.275013,-0.619587,1.500988,5.379095,2.202980,32.355900,-1.239179,0.069561,2.740167,-0.275013,1788886644.763916
1788887144.843409,1788887144.8433173,gap_selected,b'\x00',0.305902,0.256089,-0.269114,1.000000,0.000000,2.763875,-0.610861,1.500988,5.372017,2.194868,32.330185,-1.239179,0.072633,2.740167,,,,,,,,,0.000000,-0.269114,-0.269114,-0.269114,-0.610861,1.500988,5.372017,2.194868,32.330185,-1.239179,0.072633,2.740167,-0.269114,1788886644.814554
1788887144.8482153,1788887144.8481512,gap_selected,b'\x00',0.308631,0.259269,-0.263168,1.000000,0.000000,2.793557,-0.602134,1.500988,5.365012,2.186679,32.305361,-1.239179,0.075799,2.740167,,,,,,,,,0.000000,-0.263168,-0.263168,-0.263168,-0.602134,1.500988,5.365012,2.186679,32.305361,-1.239179,0.075799,2.740167,-0.263168,1788886644.864428
1788887144.8532672,1788887144.8531992,gap_selected,b'\x00',0.311216,0.260479,-0.260903,1.000000,0.000000,2.824696,-0.597771,1.500988,5.367918,2.187972,32.294753,-1.234816,0.075964,2.735804,,,,,,,,,0.000000,-0.260903,-0.260903,-0.260903,-0.597771,1.500988,5.367918,2.187972,32.294753,-1.234816,0.075964,2.735804,-0.260903,1788886644.914076
1788887144.8581333,1788887144.8580608,gap_selected,b'\x00',0.313889,0.263722,-0.254839,1.000000,0.000000,2.853913,-0.589044,1.500988,5.358949,2.179225,32.252939,-1.234816,0.079366,2.735804,,,,,,,,,0.000000,-0.254839,-0.254839,-0.254839,-0.589044,1.500988,5.358949,2.179225,32.252939,-1.234816,0.079366,2.735804,-0.254839,1788886644.963772
1788887144.8631923,1788887144.8631282,gap_selected,b'\x00',0.316537,0.267000,-0.248710,1.000000,0.000000,2.883186,-0.580317,1.500988,5.349382,2.170114,32.206062,-1.234816,0.082896,2.735804,,,,,,,,,0.000000,-0.248710,-0.248710,-0.248710,-0.580317,1.500988,5.349382,2.170114,32.206062,-1.234816,0.082896,2.735804,-0.248710,1788886645.014278
1788887144.8684382,1788887144.868328,gap_selected,b'\x00',0.319057,0.268253,-0.246366,1.000000,0.000000,2.913703,-0.575954,1.500988,5.349939,2.167980,32.226197,-1.234816,0.083221,2.735804,,,,,,,,,0.000000,-0.246366,-0.246366,-0.246366,-0.575954,1.500988,5.349939,2.167980,32.226197,-1.234816,0.083221,2.735804,-0.246366,1788886645.064108
1788887144.8732822,1788887144.8732018,gap_selected,b'\x00',0.321448,0.269557,-0.243929,1.000000,0.000000,2.945602,-0.571591,1.500988,5.350723,2.165481,32.248996,-1.234816,0.083733,2.735804,,,,,,,,,0.000000,-0.243929,-0.243929,-0.243929,-0.571591,1.500988,5.350723,2.165481,32.248996,-1.234816,0.083733,2.735804,-0.243929,1788886645.114001
1788887144.8781383,1788887144.8780758,gap_selected,b'\x00',0.323707,0.272873,-0.237728,1.000000,0.000000,2.978731,-0.562864,1.500988,5.341274,2.156527,32.203527,-1.234816,0.087409,2.735804,,,,,,,,,0.000000,-0.237728,-0.237728,-0.237728,-0.562864,1.500988,5.341274,2.156527,32.203527,-1.234816,0.087409,2.735804,-0.237728,1788886645.164660
1788887144.8831756,1788887144.8831053,gap_selected,b'\x00',0.325985,0.273802,-0.235991,1.000000,0.000000,3.011386,-0.558501,1.496624,5.340930,2.153645,32.160232,-1.234816,0.086519,2.731440,,,,,,,,,0.000000,-0.235991,-0.235991,-0.235991,-0.558501,1.496624,5.340930,2.153645,32.160232,-1.234816,0.086519,2.731440,-0.235991,1788886645.214564
1788887144.8881562,1788887144.8880835,gap_selected,b'\x00',0.328206,0.275182,-0.233409,1.000000,0.000000,3.044272,-0.554138,1.496624,5.338388,2.153972,32.102509,-1.230453,0.087320,2.727077,,,,,,,,,0.000000,-0.233409,-0.233409,-0.233409,-0.554138,1.496624,5.338388,2.153972,32.102509,-1.230453,0.087320,2.727077,-0.233409,1788886645.264056
1788887144.893254,1788887144.8931868,gap_selected,b'\x00',0.330305,0.278580,-0.227055,1.000000,0.000000,3.078575,-0.545411,1.496624,5.326884,2.144511,32.039481,-1.230453,0.091300,2.727077,,,,,,,,,0.000000,-0.227055,-0.227055,-0.227055,-0.545411,1.496624,5.326884,2.144511,32.039481,-1.230453,0.091300,2.727077,-0.227055,1788886645.314733
1788887144.898467,1788887144.89836,gap_selected,b'\x00',0.332282,0.279985,-0.224427,1.000000,0.000000,3.114498,-0.541048,1.496624,5.322000,2.142211,32.012252,-1.230453,0.092193,2.727077,,,,,,,,,0.000000,-0.224427,-0.224427,-0.224427,-0.541048,1.496624,5.322000,2.142211,32.012252,-1.230453,0.092193,2.727077,-0.224427,1788886645.365040
1788887144.9033687,1788887144.9032907,gap_selected,b'\x00',0.334138,0.281457,-0.221675,1.000000,0.000000,3.151734,-0.536684,1.496624,5.317255,2.139466,31.987053,-1.230453,0.093335,2.727077,,,,,,,,,0.000000,-0.221675,-0.221675,-0.221675,-0.536684,1.496624,5.317255,2.139466,31.987053,-1.230453,0.093335,2.727077,-0.221675,1788886645.414104
1788887144.908191,1788887144.9081283,gap_selected,b'\x00',0.336063,0.282945,-0.218894,1.000000,0.000000,3.186048,-0.532321,1.496624,5.311482,2.136511,31.952741,-1.230453,0.094533,2.727077,,,,,,,,,0.000000,-0.218894,-0.218894,-0.218894,-0.532321,1.496624,5.311482,2.136511,31.952741,-1.230453,0.094533,2.727077,-0.218894,1788886645.463753
