stamp_s,speed_pred_mps,speed_mps,body_u_mps,body_v_mps,x_m,y_m,wheel_update_used,wheel_burst_rejected,turn_mode,reset_epoch,timing_degraded
1789484651.0284758,15.474360152082722,15.474360152082722,15.474360152082722,0,54.721778839020949,-0.00059866259402221458,0,0,0,0,0
1789484651.0534761,15.502193023686688,15.502193023686688,15.502193023686688,0,55.10899092346645,-0.0006027593412178693,0,0,0,0,0
1789484651.0784762,15.53056313190965,15.53056313190965,15.53056313190965,0,55.496901855146817,-0.00060686348229549371,0,0,0,0,0
1789484651.1034758,15.558107711606306,15.558107711606306,15.558107711606306,0,55.885504310975634,-0.00061097493977601387,0,0,0,0,0
1789484651.1274757,15.584752433257384,15.584752433257384,15.584752433257384,0,56.259217533787684,-0.00061492886750460422,0,0,0,0,0
1789484651.1524761,15.612082798152251,15.612082798152251,15.612082798152251,0,56.64918318069207,-0.00061905474769929133,0,0,0,0,0
1789484651.1774762,15.640065404897017,15.640065404897017,15.640065404897017,0,57.039836523426878,-0.0006231879037928409,0,0,0,0,0
1789484651.2034764,15.669214297848029,15.669214297848029,15.669214297848029,0,57.446861250203042,-0.00062749427096206358,0,0,0,0,0
1789484651.2284763,15.696791640048309,15.696791640048309,15.696791640048309,0,57.838934080933235,-0.00063164244539749338,0,0,0,0,0
1789484651.2534757,15.723895967965408,15.723895967965408,15.723895967965408,0,58.231682937353021,-0.00063579777226038944,0,0,0,0,0
1789484651.278476,15.751186332326217,15.751186332326217,15.751186332326217,0,58.625126719055729,-0.00063996045151056458,0,0,0,0,0
1789484651.3034761,15.777158931403441,15.777158931403441,15.777158931403441,0,59.019232538218944,-0.00064413013519117642,0,0,0,0,0
1789484651.3284762,15.802941529755874,15.802941529755874,15.802941529755874,0,59.413985299817874,-0.00064830666359517303,0,0,0,0,0
1789484651.3524756,15.828073756509108,15.828073756509108,15.828073756509108,0,59.793548825679672,-0.00065232248818487793,0,0,0,0,0
1789484651.3784759,15.854783824949545,15.854783824949545,15.854783824949545,0,60.205430113688053,-0.00065668023831555206,0,0,0,0,0
1789484651.4034758,15.880841175847333,15.880841175847333,15.880841175847333,0,60.602123156267027,-0.000660877295109501,0,0,0,0,0
1789484651.4284761,15.907106526522917,15.907106526522917,15.907106526522917,0,60.999477807710541,-0.00066508135179929346,0,0,0,0,0
1789484651.4534762,15.932946625094694,15.932946625094694,15.932946625094694,0,61.397479990335533,-0.00066929225944146672,0,0,0,0,0
1789484651.4774756,15.956622085075658,15.956622085075658,15.956622085075658,0,61.78014608651678,-0.00067334090957243476,0,0,0,0,0
1789484651.5034759,15.982708147244733,15.982708147244733,15.982708147244733,0,62.1953615524952,-0.00067773393567923995,0,0,0,0,0
1789484651.5284758,16.007413005881588,16.007413005881588,16.007413005881588,0,62.595235778775127,-0.00068196464975282789,0,0,0,0,0
1789484651.5534761,16.032540841369908,16.032540841369908,16.032540841369908,0,62.995740549087543,-0.00068620203505285885,0,0,0,0,0
1789484651.5774763,16.056706610374729,16.056706610374729,16.056706610374729,0,63.380814211523749,-0.0006902761575042929,0,0,0,0,0
1789484651.6024759,16.081881226234714,16.081881226234714,16.081881226234714,0,63.782540429509723,-0.00069452646585743173,0,0,0,0,0
1789484651.6284757,16.10884560270814,16.10884560270814,16.10884560270814,0,64.201016409222518,-0.00069895398856450921,0,0,0,0,0
1789484651.6534758,16.13364819732217,16.13364819732217,16.13364819732217,0,64.604049119142246,-0.00070321811974854813,0,0,0,0,0
1789484651.6784761,16.158828533511439,16.158828533511439,16.158828533511439,0,65.007710467643562,-0.00070748890199914631,0,0,0,0,0
1789484651.7034764,16.185141384821215,16.185141384821215,16.185141384821215,0,65.412015489582444,-0.00071176649438676283,0,0,0,0,0
1789484651.7284763,16.211036236648837,16.211036236648837,16.211036236648837,0,65.816965392672969,-0.00071605090968914788,0,0,0,0,0
1789484651.7534757,16.236558103804867,16.236558103804867,16.236558103804867,0,66.22255026496569,-0.00072015952614646543,0,0,0,0,0
1789484651.778476,16.263123458485882,16.263123458485882,16.263123458485882,0,66.628801708444826,-0.00072409207818502515,0,0,0,0,0
1789484651.8024762,16.289444442563337,16.289444442563337,16.289444442563337,0,67.019435255159337,-0.00072787344751950949,0,0,0,0,0
1789484651.8284762,16.319042868619245,16.319042868619245,16.319042868619245,0,67.443345963359377,-0.00073197694289523732,0,0,0,0,0
1789484651.8534763,16.347040475421231,16.347040475421231,16.347040475421231,0,67.851673562780988,-0.00073592959231785575,0,0,0,0,0
1789484651.8784759,16.376317528682033,16.376317528682033,16.376317528682033,0,68.260709296329566,-0.00073971320792580019,0,0,0,0,0
1789484651.9034758,16.40579236002473,16.40579236002473,16.40579236002473,0,68.670483325163246,-0.00074332744673621725,0,0,0,0,0
1789484651.9284761,16.436502770047465,16.436502770047465,16.436502770047465,0,69.081017495423964,-0.00074678006729420618,0,0,0,0,0
1789484651.9534762,16.468117890649118,16.468117890649118,16.468117890649118,0,69.492326822684092,-0.00075007056731511582,0,0,0,0,0
1789484651.9774756,16.499789968233387,16.499789968233387,16.499789968233387,0,69.88793269351234,-0.00075323543959932536,0,0,0,0,0
1789484652.002476,16.534257928424161,16.534257928424161,16.534257928424161,0,70.300863805360137,-0.00075637786933576052,0,0,0,0,0
1789484652.0284758,16.571050223427097,16.571050223427097,16.571050223427097,0,70.731229243722908,-0.00075948513023371201,0,0,0,0,0
1789484652.0534761,16.607290707283298,16.607290707283298,16.607290707283298,0,71.14596404258009,-0.00076232608312183875,0,0,0,0,0
1789484652.0784762,16.645480852966585,16.645480852966585,16.645480852966585,0,71.561625272691117,-0.00076487410213140405,0,0,0,0,0
1789484652.1024759,16.683381165008822,16.683381165008822,16.683381165008822,0,71.961566467749634,-0.00076718577559908591,0,0,0,0,0
1789484652.1284757,16.725831013112344,16.725831013112344,16.725831013112344,0,72.395882625708396,-0.00076955281160632496,0,0,0,0,0
1789484652.1534758,16.767751173024454,16.767751173024454,16.767751173024454,0,72.814554000128723,-0.00077156663064282714,0,0,0,0,0
1789484652.1784761,16.811909262590685,16.811909262590685,16.811909262590685,0,73.234305359780649,-0.00077333379134094141,0,0,0,0,0
1789484652.2024765,16.856722821169175,16.856722821169175,16.856722821169175,0,73.638335783980835,-0.00077480850780053782,0,0,0,0,0
1789484652.2274759,16.905736605816163,16.905736605816163,16.905736605816163,0,74.060356062339196,-0.00077612943543183097,0,0,0,0,0
1789484652.2534757,16.959831757383622,16.959831757383622,16.959831757383622,0,74.500604801529576,-0.00077729609770486158,0,0,0,0,0
1789484652.278476,17.012809964709557,17.012809964709557,17.012809964709557,0,74.925268492850975,-0.00077823460655488601,0,0,0,0,0
1789484652.3034761,17.068742678075111,17.068742678075111,17.068742678075111,0,75.351289521651339,-0.00083925112140768648,0,0,0,0,0
1789484652.3274763,17.124545468335427,17.124545468335427,17.124545468335427,0,75.761611832460773,-0.00095583531295280748,0,0,0,0,0
1789484652.3534763,17.18821952438859,17.18821952438859,17.18821952438859,0,76.207678152096392,-0.0010823746312154875,0,0,0,0,0
1789484652.3784759,17.250593572621622,17.250593572621622,17.250593572621622,0,76.63815672984596,-0.0012043499677499574,0,0,0,0,0
1789484652.4024761,17.314086016660013,17.314086016660013,17.314086016660013,0,77.052935769081898,-0.0013217648617957491,0,0,0,0,0
1789484652.4284761,17.385895479874886,17.385895479874886,17.385895479874886,0,77.504035907591714,-0.0014493937917780418,0,0,0,0,0
1789484652.4524763,17.455795968728342,17.455795968728342,17.455795968728342,0,77.9221391122813,-0.0015676535071559073,0,0,0,0,0
1789484652.4784763,17.533156436829845,17.533156436829845,17.533156436829845,0,78.376995875771513,-0.0016963225484524652,0,0,0,0,0
1789484652.5034759,17.61073525305299,17.61073525305299,17.61073525305299,0,78.816287801134948,-0.0018206545402111051,0,0,0,0,0
1789484652.5284758,17.690459796862882,17.690459796862882,17.690459796862882,0,79.257550196607028,-0.0019456854522464629,0,0,0,0,0
1789484652.5524762,17.769195529656692,17.769195529656692,17.769195529656692,0,79.683073246398536,-0.0020664609290524062,0,0,0,0,0
1789484652.5774763,17.851970845418258,17.851970845418258,17.851970845418258,0,80.128339506620577,-0.0021931250988621283,0,0,0,0,0
1789484652.6034763,17.938397521500868,17.938397521500868,17.938397521500868,0,80.593614686047175,-0.002325853447742254,0,0,0,0,0
1789484652.6274757,18.020564447336476,18.020564447336476,18.020564447336476,0,81.025112369900199,-0.0024492439184943234,0,0,0,0,0
1789484652.6534758,18.108985325174611,18.108985325174611,18.108985325174611,0,81.494796911100167,-0.0025839347503429791,0,0,0,0,0
1789484652.6784761,18.193051447563452,18.193051447563452,18.193051447563452,0,81.948578410543348,-0.0027144599559546217,0,0,0,0,0
1789484652.7024765,18.273580010705274,18.273580010705274,18.273580010705274,0,82.386185377377501,-0.0028407660339162693,0,0,0,0,0
1789484652.7284763,18.356833920555395,18.356833920555395,18.356833920555395,0,82.862376791020523,-0.0029787087610312173,0,0,0,0,0
1789484652.7524757,18.432266599993987,18.432266599993987,18.432266599993987,0,83.303835909304055,-0.0031069258273470415,0,0,0,0,0
1789484652.778476,18.511062991910261,18.511062991910261,18.511062991910261,0,83.784104000458797,-0.0032466018775038313,0,0,0,0,0
1789484652.8024762,18.582065088467878,18.582065088467878,18.582065088467878,0,84.229224631577992,-0.0033760560393692996,0,0,0,0,0
1789484652.8284762,18.655559353165906,18.655559353165906,18.655559353165906,0,84.713314154939681,-0.0035170420085235609,0,0,0,0,0
1789484652.8524764,18.719455000024119,18.719455000024119,18.719455000024119,0,85.161817444739285,-0.0036478477534743993,0,0,0,0,0
1789484652.8784759,18.786305032830516,18.786305032830516,18.786305032830516,0,85.649383806843431,-0.0037208972676184542,0,0,0,0,0
1789484652.9034758,18.845609693484583,18.845609693484583,18.845609693484583,0,86.119780049263028,-0.0037246604676617529,0,0,0,0,0
1789484652.9274762,18.901230635004321,18.901230635004321,18.901230635004321,0,86.572749800806704,-0.0037281075937709652,0,0,0,0,0
1789484652.9534762,18.957817084818164,18.957817084818164,18.957817084818164,0,87.06491785441527,-0.0037314789680978743,0,0,0,0,0
1789484652.9784763,19.008887279634752,19.008887279634752,19.008887279634752,0,87.539503469355552,-0.0037343881958076877,0,0,0,0,0
1789484653.0034759,19.056569052057544,19.056569052057544,19.056569052057544,0,88.015314407960673,-0.0038042679120715065,0,0,0,0,0
1789484653.0284758,19.101296296124737,19.101296296124737,19.101296296124737,0,88.492284975818393,-0.0039414631750124404,0,0,0,0,0
1789484653.0534761,19.143019353180211,19.143019353180211,19.143019353180211,0,88.970345284449493,-0.0040786850103928822,0,0,0,0,0
1789484653.0784762,19.183127006178182,19.183127006178182,19.183127006178182,0,89.449423921849842,-0.0042158110341631071,0,0,0,0,0
1789484653.1034763,19.218837142401021,19.218837142401021,19.218837142401021,0,89.929450285294834,-0.0043528482513018225,0,0,0,0,0
1789484653.1284757,19.251253838591854,19.251253838591854,19.251253838591854,0,90.410314479443116,-0.0044899130399164528,0,0,0,0,0
1789484653.1534758,19.282821459012311,19.282821459012311,19.282821459012311,0,90.891992238621839,-0.0046269351296920318,0,0,0,0,0
1789484653.1784761,19.312241851811688,19.312241851811688,19.312241851811688,0,91.374436951802934,-0.004763929311298697,0,0,0,0,0
1789484653.2034764,19.34104723639993,19.34104723639993,19.34104723639993,0,91.857609496927907,-0.0049009948591152239,0,0,0,0,0
1789484653.2284763,19.366892088513655,19.366892088513655,19.366892088513655,0,92.341455950458666,-0.0050380918879823749,0,0,0,0,0
1789484653.2534757,19.38953902695684,19.38953902695684,19.38953902695684,0,92.825899307662823,-0.0051752272301204315,0,0,0,0,0
1789484653.278477,19.412000183611198,19.412000183611198,19.412000183611198,0,93.310943506102618,-0.0053124598903574486,0,0,0,0,0
1789484653.3024759,19.430904176812454,19.430904176812454,19.430904176812454,0,93.777038447435601,-0.0054442893177557147,0,0,0,0,0
1789484653.3284757,19.449897019367501,19.449897019367501,19.449897019367501,0,94.282484652771515,-0.0055872487835664716,0,0,0,0,0
1789484653.3524756,19.466924969296738,19.466924969296738,19.466924969296738,0,94.749485124733766,-0.0057193530122275548,0,0,0,0,0
1789484653.3774767,19.478042935805604,19.478042935805604,19.478042935805604,0,95.236315899623122,-0.00441350170122113,0,0,0,0,0
1789484653.4024758,19.489118127657878,19.489118127657878,19.489110654901154,-0.017066775360395355,95.723360833200715,0.00079133678453817153,0,0,1,0,0
1789484653.4274759,19.498794850463931,19.498794850463931,19.498794202962141,-0.0050250381749721192,96.210606408626447,0.010915607220188923,0,0,1,0,0
1789484653.4534757,19.50896905783674,19.50896905783674,19.508968581436587,0.0043113978481409219,96.71746940302819,0.026309789193885824,0,0,1,0,0
1789484653.4784763,19.518334207697364,19.518334207697364,19.518333047848142,0.0067287924727164484,97.204948972971408,0.045380379305760679,0,0,1,0,0
1789484653.5034759,19.527415493018346,19.527415493018346,19.527413876976485,0.0079444470610835621,97.692463957919287,0.068532508200525033,0,0,1,0,0
1789484653.5284767,19.535341391395679,19.535341391395679,19.535339476193279,0.0086503330470859684,98.180006156011416,0.095731437853592033,0,0,1,0,0
1789484653.5534756,19.542741300881431,19.542741300881431,19.542738787846957,0.0099107597538545793,98.667457210570518,0.12702632568785155,0,0,1,0,0
1789484653.5774763,19.549704971434469,19.549704971434469,19.549701647101553,0.011400852792966057,99.135347149271368,0.16100300773261544,0,0,1,0,0
1789484653.6034763,19.556686322028664,19.556686322028664,19.556682086464303,0.012871176687422114,99.642064724067083,0.20212620107078735,0,0,1,0,0
1789484653.6274769,19.562826891786099,19.562826891786099,19.562821801494874,0.014112439414934782,100.10964110924233,0.24399017353523234,0,0,1,0,0
1789484653.6534767,19.568785712297476,19.568785712297476,19.568779961976897,0.015001784870982639,100.61592853157123,0.29354418575065949,0,0,1,0,0
1789484653.6774766,19.574203373899906,19.574203373899906,19.574196658955714,0.016213553632735113,101.08300963858944,0.34321247886108242,0,0,1,0,0
1789484653.7024765,19.579310195192672,19.579310195192672,19.579302639125846,0.017201310861399109,101.56924014184953,0.39896223418444604,0,0,1,0,0
1789484653.7274759,19.584204966083195,19.584204966083195,19.584196554649186,0.018151099818256435,102.05510516289812,0.45876662687648051,0,0,1,0,0
1789484653.7524767,19.58875410152028,19.58875410152028,19.588744971020134,0.018913227142395322,102.54059438736356,0.52267769709087764,0,0,1,0,0
1789484653.7774756,19.593041968036399,19.593041968036399,19.593032009216792,0.019754671393294565,103.02560260637705,0.59067060209079802,0,0,1,0,0
1789484653.8024769,19.596797021380404,19.596797021380404,19.596786701161552,0.020111846301849392,103.51018191115126,0.66266475791883139,0,0,1,0,0
1789484653.8284757,19.600455142777122,19.600455142777122,19.600444426593643,0.020495951607856434,104.01354130934831,0.74179577057827895,0,0,1,0,0
1789484653.8524756,19.603451506748446,19.603451506748446,19.603440765825582,0.020521164820310845,104.47764753680826,0.81876573069452074,0,0,1,0,0
1789484653.8784759,19.607221053502744,19.607221053502744,19.60720900901843,0.021732868835042295,104.97980348695552,0.90639113058371634,0,0,1,0,0
1789484653.9024758,19.610072455228877,19.610072455228877,19.610059959340379,0.02213798548867572,105.44272238122804,0.99110379016936867,0,0,1,0,0
1789484653.9284759,19.613008804267292,19.613008804267292,19.612995919224218,0.022481742825964292,105.94352529382965,1.0869941857273648,0,0,1,0,0
1789484653.9534757,19.615984429912164,19.615984429912164,19.615970651735061,0.02324961989245581,106.42432625974965,1.1833423967024981,0,0,1,0,0
1789484653.9774756,19.618995111549992,19.618995111549992,19.618980050094539,0.024310101089120049,106.88519440551826,1.2796257786294831,0,0,1,0,0
1789484654.0024769,19.62193800000464,19.62193800000464,19.621921424864883,0.025504361479914698,107.36452968724241,1.3838570682608762,0,0,1,0,0
1789484654.0284767,19.624642193898055,19.624642193898055,19.624624531353064,0.026329488019042457,107.86213939362928,1.496506790363709,0,0,1,0,0
1789484654.0534756,19.626629603884808,19.626629603884808,19.626612004668825,0.026283574283528489,108.33971679507557,1.6088775842467997,0,0,1,0,0
1789484654.078476,19.628771297140659,19.628771297140659,19.628753258498833,0.026611133467125254,108.81642376049024,1.7252220695381246,0,0,1,0,0
1789484654.1024759,19.630796197441356,19.630796197441356,19.630777741341948,0.02691868331774171,109.27319435354539,1.8405844731516348,0,0,1,0,0
1789484654.1274769,19.632387186870528,19.632387186870528,19.632369100613118,0.026648686447377602,109.74807330878153,1.96462000644234,0,0,1,0,0
1789484654.1524758,19.634573792538351,19.634573792538351,19.634554653707614,0.027414689539764472,110.22190636534032,2.0926124653564102,0,0,1,0,0
1789484654.1784759,19.636592821129927,19.636592821129927,19.63657302428571,0.027883413460052391,110.71362342609773,2.2299104482385377,0,0,1,0,0
1789484654.2024765,19.638504213346302,19.638504213346302,19.638483519833986,0.028509276198695383,111.16650297932102,2.360435661547668,0,0,1,0,0
1789484654.2274759,19.640137963564815,19.640137963564815,19.64011691304648,0.028755342555074379,111.63714486220213,2.5002519574142092,0,0,1,0,0
1789484654.2524767,19.641736413441972,19.641736413441972,19.641714982627349,0.029015105801496452,112.10668595114096,2.6439558548130528,0,0,1,0,0
1789484654.2774756,19.643354616021945,19.643354616021945,19.643332794673992,0.029279488996119755,112.57503367201103,2.7915117824763236,0,0,1,0,0
1789484654.3034759,19.644945787994139,19.644945787994139,19.644923647979311,0.029493699190118707,113.06086678679803,2.9491025525269299,0,0,1,0,0
1789484654.3284767,19.64653096624955,19.64653096624955,19.646508321363079,0.029829287851430623,113.52677293024315,3.1045663961692322,0,0,1,0,0
1789484654.3524756,19.647883915638207,19.647883915638207,19.647860981479905,0.030020240406063794,113.97281463769441,3.2574427110240274,0,0,1,0,0
1789484654.3784759,19.648987368904788,19.648987368904788,19.648964807206237,0.029776308547385513,114.45467761495831,3.4271205487414664,0,0,1,0,0
1789484654.4024758,19.65045936266467,19.65045936266467,19.650435951330564,0.030332925852372721,114.89819505013654,3.5874055282217197,0,0,1,0,0
1789484654.4274769,19.651608822890754,19.651608822890754,19.651585500565538,0.030276094201601163,115.35888365344123,3.7581047647303318,0,0,1,0,0
1789484654.4524763,19.653100593741996,19.653100593741996,19.653076579036593,0.030723383039014042,115.8181401349907,3.9326210025169255,0,0,1,0,0
1789484654.4774756,19.654366930538476,19.654366930538476,19.654342665155639,0.030884314582599375,116.27596956743956,4.1109423991134761,0,0,1,0,0
1789484654.5034759,19.654611035231131,19.654611035231131,19.654573126505955,0.038602604307716004,116.75054289371232,4.3004772995773619,0,0,1,0,0
1789484654.5284767,19.658193709731968,19.658193709731968,19.658026978241409,-0.080964511228180214,117.20575421005209,4.4856257009096305,0,0,1,0,0
1789484654.5534756,19.659392135338621,19.659392135338621,19.659022292507046,0.12058869650600348,117.65997596971441,4.673236044967978,0,0,1,0,0
1789484654.5784769,19.65889691353404,19.65889691353404,19.658186226226359,0.16715906186177953,118.11457911824051,4.8600828944605325,0,0,1,0,0
1789484654.6024759,19.658332056471593,19.658332056471593,19.657764624703724,0.1493626534496848,118.55284425779325,5.0347432204941009,0,0,1,0,0
1789484654.6274769,19.658414157286707,19.658414157286707,19.657974048566814,0.13154271277479043,119.01120275770653,5.2121128269828789,0,0,1,0,0
1789484654.6524758,19.657826794720176,19.657826794720176,19.657409300333889,0.12811670603515665,119.47100774788112,5.3855609216066105,0,0,1,0,0
1789484654.6774766,19.657792084574808,19.657792084574808,19.657373380796365,0.1283020199780178,119.93223526304772,5.5552761593266924,0,0,1,0,0
1789484654.7024765,19.657973691739404,19.657973691739404,19.657558941247913,0.12769548340779849,120.39482612118972,5.7211892652340488,0,0,1,0,0
1789484654.7274759,19.658454191859288,19.658454191859288,19.658050246071166,0.12602276132247145,120.85877756096185,5.8832554344615389,0,0,1,0,0
1789484654.7534757,19.658336917006455,19.658336917006455,19.657940813415891,0.12479310388242514,121.34273532443662,6.0476405079965536,0,0,1,0,0
1789484654.7774756,19.658193664887886,19.658193664887886,19.657803926991082,0.12378584011196712,121.79070295093193,6.195685756093666,0,0,1,0,0
1789484654.8024769,19.657576997819948,19.657576997819948,19.657187746496447,0.12370660536037002,122.25857000158365,6.3461702542647762,0,0,1,0,0
1789484654.8284767,19.657758420560739,19.657758420560739,19.657376002736395,0.12261650855367204,122.74643445354103,6.4985070577534572,0,0,1,0,0
1789484654.8524756,19.657185466428782,19.657185466428782,19.656803156711945,0.12259738927993626,123.19790302166477,6.6353751247163615,0,0,1,0,0
1789484654.8784759,19.657301849560234,19.657301849560234,19.656926155083024,0.12153245795736128,123.6882133357188,6.7796399247638819,0,0,1,0,0
1789484654.9024758,19.657939524686558,19.657939524686558,19.657573045461959,0.12003465566814428,124.14191341660391,6.9089999986568014,0,0,1,0,0
1789484654.9274769,19.658407157938655,19.658407157938655,19.658048689818237,0.11871687339744315,124.61563876363954,7.0398889877268278,0,0,1,0,0
1789484654.9534767,19.658277441086799,19.658277441086799,19.657921780531385,0.11825067125371483,125.10942063076276,7.1718572481367655,0,0,1,0,0
1789484654.9784763,19.658056780319857,19.658056780319857,19.657702901287823,0.11795347803189199,125.58525461930469,7.2947468466004839,0,0,1,0,0
1789484655.0024769,19.65781368690692,19.65781368690692,19.657461395056057,0.11768793916897766,126.04300496545648,7.4090394686694845,0,0,1,0,0
1789484655.0284767,19.65782792441318,19.65782792441318,19.657478754768245,0.1171653177082419,126.53989652558124,7.5287101485850298,0,0,1,0,0
1789484655.0534756,19.657429338906077,19.657429338906077,19.657081045957895,0.11701695060207258,127.01861491672548,7.6397123540455336,0,0,1,0,0
1789484655.0774763,19.657105468655136,19.657105468655136,19.656758342382201,0.11681984000752811,127.47905911846762,7.7425432626150767,0,0,1,0,0
1789484655.1024759,19.657325924443246,19.657325924443246,19.656984453652601,0.11586495867391916,127.95952680927358,7.845728816259248,0,0,1,0,0
1789484655.1274769,19.65736496153772,19.65736496153772,19.657026865258121,0.1152911514876916,128.44085530702375,7.9449768105390595,0,0,1,0,0
1789484655.1534767,19.6574002824192,19.6574002824192,19.65706594453173,0.11464866150675493,128.94225711689992,8.0440064714258579,0,0,1,0,0
1789484655.1784759,19.657299699138616,19.657299699138616,19.656968126047651,0.1141733475980963,129.42515369509385,8.1351187233567774,0,0,1,0,0
1789484655.2034769,19.656721715557925,19.656721715557925,19.656389276822591,0.11432060575609207,129.90881415132142,8.2222486528113574,0,0,1,0,0
1789484655.2284763,19.656509457455073,19.656509457455073,19.656177659602953,0.1142097419070181,130.39313665119215,8.3053679993083875,0,0,1,0,0
1789484655.2534757,19.656270413623712,19.656270413623712,19.655939416438148,0.11407116555934432,130.87812689312759,8.384463073480763,0,0,1,0,0
