run_id,event_index,request_sequence,request_monotonic_ns,packet_sequence,associated_packet_sequence,response_received,bridge_arrival_monotonic_ns,telemetry_sequence,simulation_time_s,simulation_physics_step,simulation_render_frame,sent_throttle_norm,sent_steering_norm,sent_reset,commanded_throttle_norm,commanded_steering_norm,applied_command_sequence,applied_throttle_norm,applied_steering_norm,simulator_angular_velocity_x,simulator_angular_velocity_y,simulator_angular_velocity_z,simulator_encoder_angles_left,simulator_encoder_angles_right,simulator_feedback_steering_norm,simulator_feedback_throttle_norm,simulator_linear_acceleration_x,simulator_linear_acceleration_y,simulator_linear_acceleration_z,simulator_linear_velocity_x,simulator_linear_velocity_y,simulator_linear_velocity_z,simulator_orientation_euler_x,simulator_orientation_euler_y,simulator_orientation_euler_z,simulator_orientation_quaternion_w,simulator_orientation_quaternion_x,simulator_orientation_quaternion_y,simulator_orientation_quaternion_z,simulator_position_x,simulator_position_y,simulator_position_z
high_speed_corner_18_openplane_20260915,265,4,2249315360989,1,1,True,2249317472767,4,0.081,82,221,0.0,0.0,False,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.5954,0.0,0.0,-0.7858,0.0,0.0,4.7124,0.7071,0.0,0.0,-0.7071,0.8013,3.1602,0.1279
high_speed_corner_18_openplane_20260915,273,5,2249340350233,2,2,True,2249342314127,5,0.106000006,107,347,0.0,0.0,False,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.5302,0.0,0.0,-1.0248,0.0,0.0,4.7124,0.7071,0.0,0.0,-0.7071,0.803,3.1604,0.1055
high_speed_corner_18_openplane_20260915,283,6,2249365165142,3,3,True,2249367206395,6,0.131000012,132,482,0.0,0.0,False,0.0,0.0,5,0.0,0.0,-0.0029,1.3985,-0.0001,0.0,0.0,0.0,0.0,16.02,0.0326,34.9242,0.0917,0.0002,-0.9765,0.0006,0.0048,4.7124,0.7071,0.0017,0.0017,-0.7071,0.805,3.1605,0.0789
high_speed_corner_18_openplane_20260915,290,7,2249390414696,4,4,True,2249392245645,7,0.156,157,614,0.85,0.0,False,0.85,0.0,6,0.0,0.0,-0.0007,0.2002,0.0,0.0,0.0,0.0,0.0,-1.5848,-0.0085,8.5921,0.0178,0.0001,-0.1384,0.0033,0.0249,4.7124,0.7071,0.0088,0.0088,-0.7071,0.805,3.1594,0.0715
high_speed_corner_18_openplane_20260915,300,8,2249415102090,5,5,True,2249417294995,8,0.181000009,182,742,0.85,0.0,False,0.85,0.0,7,0.85,0.0,0.0001,-0.0878,0.0,8.5314,8.5314,0.0,0.85,5.665,0.0018,0.9713,0.1703,0.0,-0.0598,0.0035,0.0245,4.7124,0.7071,0.0086,0.0087,-0.7071,0.805,3.157,0.0693
high_speed_corner_18_openplane_20260915,310,9,2249439626281,6,6,True,2249442181581,9,0.206000015,207,880,0.85,0.0,False,0.85,0.0,8,0.85,0.0,0.0002,-0.0825,0.0,17.5929,17.5929,0.0,0.85,5.4165,-0.0005,0.4251,0.3076,0.0,-0.0455,0.0032,0.0223,4.7124,0.7071,0.0079,0.0079,-0.7071,0.8051,3.1509,0.0675
high_speed_corner_18_openplane_20260915,318,10,2249465055370,7,7,True,2249469535870,10,0.231,232,1017,0.85,0.0,False,0.85,0.0,9,0.85,0.0,0.0002,-0.0719,0.0,26.6545,26.6545,0.0,0.85,5.3624,-0.0018,0.3672,0.4421,0.0,-0.0367,0.0029,0.0204,4.7124,0.7071,0.0072,0.0072,-0.7071,0.8051,3.1415,0.066
high_speed_corner_18_openplane_20260915,328,11,2249489983216,8,8,True,2249492190167,11,0.256,257,1135,0.85,0.0,False,0.85,0.0,10,0.85,0.0,0.0002,-0.0631,0.0,35.7127,35.7127,0.0,0.85,5.2969,-0.0013,0.2829,0.5753,0.0,-0.0294,0.0026,0.0187,4.7124,0.7071,0.0066,0.0066,-0.7071,0.8051,3.1287,0.0647
high_speed_corner_18_openplane_20260915,337,12,2249515179037,9,9,True,2249517269274,12,0.281000018,282,1275,0.85,0.0,False,0.85,0.0,11,0.85,0.0,0.0002,-0.0556,0.0,44.7742,44.7742,0.0,0.85,5.2524,0.0006,0.2514,0.7074,0.0,-0.0229,0.0023,0.0173,4.7124,0.7071,0.0061,0.0061,-0.7071,0.8051,3.1126,0.0635
high_speed_corner_18_openplane_20260915,345,13,2249540039112,10,10,True,2249542228069,13,0.306000024,307,1404,0.85,0.0,False,0.85,0.0,12,0.85,0.0,0.0002,-0.0488,0.0,53.8358,53.8358,0.0,0.85,5.2059,0.0006,0.216,0.8382,0.0,-0.0176,0.002,0.016,4.7124,0.7071,0.0056,0.0057,-0.7071,0.8051,3.0932,0.0625
high_speed_corner_18_openplane_20260915,355,14,2249565133529,11,11,True,2249567279583,14,0.33100003,332,1540,0.85,0.0,False,0.85,0.0,13,0.85,0.0,0.0002,-0.0429,0.0,62.8973,62.8973,0.0,0.85,5.1768,0.0001,0.2234,0.9681,0.0,-0.0129,0.0019,0.0148,4.7124,0.7071,0.0052,0.0052,-0.7071,0.8051,3.0706,0.0616
high_speed_corner_18_openplane_20260915,363,15,2249590363545,12,12,True,2249592263938,15,0.356,357,1666,0.85,0.0,False,0.85,0.0,14,0.85,0.0,0.0001,-0.0377,0.0,71.9588,71.9588,0.0,0.85,5.1211,0.0001,0.1663,1.0969,0.0,-0.0087,0.0016,0.0138,4.7124,0.7071,0.0049,0.0049,-0.7071,0.8051,3.0447,0.0608
high_speed_corner_18_openplane_20260915,372,16,2249615438013,13,13,True,2249617141166,16,0.381,382,1798,0.85,0.0,False,0.85,0.0,15,0.85,0.0,0.0001,-0.0332,0.0,81.0204,81.0204,0.0,0.85,5.1042,-0.0003,0.2039,1.2247,0.0,-0.0051,0.0015,0.0129,4.7124,0.7071,0.0046,0.0046,-0.7071,0.8052,3.0156,0.0601
high_speed_corner_18_openplane_20260915,381,17,2249639821243,14,14,True,2249642128396,17,0.406000018,407,1931,0.85,0.0,False,0.85,0.0,16,0.85,0.0,0.0,-0.0292,0.0,90.0819,90.0819,0.0,0.85,5.055,0.0023,0.1634,1.3515,0.0,-0.002,0.0013,0.0122,4.7124,0.7071,0.0043,0.0043,-0.7071,0.8052,2.9833,0.0595
high_speed_corner_18_openplane_20260915,390,18,2249665093330,15,15,True,2249667157878,18,0.431000024,432,2046,0.85,0.0,False,0.85,0.0,17,0.85,0.0,0.0001,-0.0257,0.0,99.1434,99.1434,0.0,0.85,5.0209,-0.0001,0.159,1.4773,0.0,0.0008,0.0012,0.0115,4.7124,0.7071,0.004,0.0041,-0.7071,0.8052,2.9479,0.059
high_speed_corner_18_openplane_20260915,399,19,2249689901556,16,16,True,2249692143605,19,0.45600003,457,2176,0.85,0.0,False,0.85,0.0,18,0.85,0.0,0.0001,-0.0226,0.0,108.205,108.205,0.0,0.85,4.9737,0.0015,0.1232,1.6022,0.0,0.0032,0.0011,0.0109,4.7124,0.7071,0.0038,0.0038,-0.7071,0.8052,2.9093,0.0585
high_speed_corner_18_openplane_20260915,408,20,2249715438994,17,17,True,2249718076483,20,0.482000023,483,2317,0.85,0.0,False,0.85,0.0,19,0.85,0.0,0.0001,-0.0198,0.0,117.6265,117.6297,0.0,0.85,4.9296,-0.0021,0.0984,1.731,0.0,0.0054,0.001,0.0103,4.7124,0.7071,0.0036,0.0037,-0.7071,0.8052,2.8659,0.0581
high_speed_corner_18_openplane_20260915,417,21,2249739940210,18,18,True,2249742211495,21,0.506000042,507,2434,0.85,0.0,False,0.85,0.0,20,0.85,0.0,0.0001,-0.0175,0.0,126.328,126.328,0.0,0.85,4.89,0.001,0.0773,1.8491,0.0,0.0073,0.0009,0.0099,4.7124,0.7071,0.0035,0.0035,-0.7071,0.8052,2.8229,0.0577
high_speed_corner_18_openplane_20260915,427,22,2249765237927,19,19,True,2249767289840,22,0.531,532,2554,0.85,0.0,False,0.85,0.0,21,0.85,0.0,0.0001,-0.0154,0.0,135.3896,135.3896,0.0,0.85,4.8716,-0.0015,0.1105,1.9712,0.0,0.0091,0.0008,0.0095,4.7124,0.7071,0.0033,0.0034,-0.7071,0.8052,2.7751,0.0574
