phase,time_s,throttle,speed_mps,acceleration_mps2
speed_2.00,1788482509.9200377,0.0,0.0,nan
speed_2.00,1788482509.921135,0.0,0.0,nan
speed_2.00,1788482509.9220667,0.0,0.0,nan
speed_2.00,1788482509.9230332,0.0,0.0,nan
speed_2.00,1788482509.9828963,0.0,0.0,nan
speed_2.00,1788482510.0036643,0.0,0.0,0.0
speed_2.00,1788482510.0502782,0.0,0.0,0.0
speed_2.00,1788482510.0520513,0.0,0.0,0.0
speed_2.00,1788482510.0534427,1.0,0.1165,0.8933399685910012
speed_2.00,1788482510.116749,1.0,0.3927,3.4726154531194657
speed_2.00,1788482510.140596,1.0,0.7015,6.7123183612504
speed_2.00,1788482510.1848638,1.0,0.7015,4.451340372265157
speed_2.00,1788482510.1868389,1.0,0.7015,4.385433955789413
speed_2.00,1788482510.1880605,1.0,0.8309,5.30687599198056
speed_2.00,1788482510.1892107,0.07999999821186066,0.8309,5.261919841531858
speed_2.00,1788482510.250894,0.07999999821186066,1.0819,3.448833699937747
speed_2.00,1788482510.2682853,0.07999999821186066,1.3798,6.842027970174182
speed_2.00,1788482510.3205645,0.07999999821186066,1.3798,4.178788657888909
speed_2.00,1788482510.3221755,0.07999999821186066,1.3798,4.128158698930418
speed_2.00,1788482510.3233545,0.07999999821186066,1.4865,4.887291522820987
speed_2.00,1788482510.3825557,0.07999999821186066,1.8306,3.9450269530655047
speed_2.00,1788482510.4052432,0.07999999821186066,1.9531,5.69797955663734
speed_2.00,1788482510.4489067,0.07999999821186066,1.9531,3.7163831767324225
speed_2.00,1788482510.4502792,0.07999999821186066,1.9531,3.6761938729546313
speed_2.00,1788482510.4512746,0.07999999821186066,1.9736,3.8078441677725268
speed_2.00,1788482510.5111935,0.07999999821186066,1.9895,0.34355712935542804
speed_2.00,1788482510.574326,0.07999999821186066,1.9946,0.1706603838291846
speed_2.00,1788482510.5762327,0.07999999821186066,1.9946,0.168056415422657
speed_2.00,1788482510.5778642,0.07999999821186066,1.9946,0.1658904878944536
speed_2.00,1788482510.5799656,0.07999999821186066,1.9952,0.16784395991618686
speed_2.00,1788482510.633914,0.07999999821186066,1.9957,0.05052131479405574
speed_2.00,1788482510.701685,0.07999999821186066,1.9954,0.0016431239814464781
speed_2.00,1788482510.703259,0.07999999821186066,1.9954,0.0016221468489546296
speed_2.00,1788482510.7044475,0.07999999821186066,1.9954,0.0016066590693619368
speed_2.00,1788482510.7055068,0.07999999821186066,1.9952,0.0
speed_2.00,1788482510.7698379,0.07999999821186066,1.9948,-0.006621353923657207
speed_2.00,1788482510.8057668,0.07999999821186066,1.9943,-0.008976658954013035
speed_2.00,1788482510.8505526,0.07999999821186066,1.9943,-0.006194658269874252
speed_2.00,1788482510.852266,0.07999999821186066,1.9943,-0.006065883972706279
speed_2.00,1788482510.8533208,0.07999999821186066,1.9941,-0.008384942582241697
speed_2.00,1788482510.854321,0.07999999821186066,1.9941,-0.008285676227888056
speed_2.00,1788482510.9108903,0.07999999821186066,1.9938,-0.004756309534608929
speed_2.00,1788482510.970457,0.07999999821186066,1.9936,-0.004305294492003385
speed_2.00,1788482510.9722507,0.07999999821186066,1.9936,-0.004239814165249324
speed_2.00,1788482510.9739501,0.07999999821186066,1.9936,-0.004179583506888278
speed_2.00,1788482510.9754238,0.07999999821186066,1.9936,-0.004128723358178235
speed_2.00,1788482511.0274403,0.07999999821186066,1.9935,-0.002574003264831586
speed_2.00,1788482511.0439537,0.07999999821186066,1.9934,-0.003006087710621986
speed_2.00,1788482511.0868132,0.07999999821186066,1.9934,-0.0017955030062005595
speed_2.00,1788482511.0879912,0.07999999821186066,1.9934,-0.0017767129380565753
speed_2.00,1788482511.0889263,0.07999999821186066,1.9933,-0.00264311353095353
speed_2.00,1788482511.145019,0.07999999821186066,1.9932,-0.001978916675906071
speed_2.00,1788482511.1644325,0.07999999821186066,1.9932,-0.0016600421510906992
speed_2.00,1788482511.2107432,0.07999999821186066,1.9932,-0.000820904338499568
speed_2.00,1788482511.2148218,0.07999999821186066,1.9932,-0.0007943095651119108
speed_2.00,1788482511.2182698,0.07999999821186066,1.9932,-0.0007731350436676346
speed_2.00,1788482511.267072,0.07999999821186066,1.9931,-0.0009742843802916923
speed_2.00,1788482511.3008332,0.07999999821186066,1.9931,-0.0012111904266868627
speed_2.00,1788482511.3428931,0.07999999821186066,1.9931,-0.0008024181761135353
speed_2.00,1788482511.3458235,0.07999999821186066,1.9931,-0.0007839835214644398
speed_2.00,1788482511.3476448,0.07999999821186066,1.9931,0.0
speed_2.00,1788482511.4009602,0.07999999821186066,1.9931,0.0
speed_2.00,1788482511.437417,0.07999999821186066,1.993,-0.0011139302901213013
speed_2.00,1788482511.4829354,0.07999999821186066,1.993,-0.0012198808128457861
speed_2.00,1788482511.4841454,0.07999999821186066,1.993,-0.0012021369775065743
speed_2.00,1788482511.4851513,0.07999999821186066,1.993,-0.0011877742316415351
speed_2.00,1788482511.4863608,0.07999999821186066,1.993,-0.0011709522161050202
speed_2.00,1788482511.5497332,0.07999999821186066,1.993,0.0
speed_2.00,1788482511.5693152,0.07999999821186066,1.993,0.0
speed_2.00,1788482511.6173878,0.07999999821186066,1.993,0.0
speed_2.00,1788482511.6198394,0.07999999821186066,1.993,0.0
speed_2.00,1788482511.620924,0.07999999821186066,1.993,0.0
speed_2.00,1788482511.6720564,0.07999999821186066,1.993,0.0
speed_2.00,1788482511.6901562,0.07999999821186066,1.993,0.0
speed_2.00,1788482511.7339692,0.07999999821186066,1.993,0.0
speed_2.00,1788482511.735326,0.07999999821186066,1.993,0.0
speed_2.00,1788482511.737028,0.07999999821186066,1.993,0.0
speed_2.00,1788482511.7949934,0.07999999821186066,1.993,0.0
speed_2.00,1788482511.811937,0.07999999821186066,1.993,0.0
speed_2.00,1788482511.8554158,0.07999999821186066,1.993,0.0
speed_2.00,1788482511.8573155,0.07999999821186066,1.993,0.0
speed_2.00,1788482511.8590705,0.07999999821186066,1.993,0.0
speed_2.00,1788482511.9157763,0.07999999821186066,1.993,0.0
speed_2.00,1788482511.9420862,0.07999999821186066,1.993,0.0
speed_2.00,1788482511.9840968,0.07999999821186066,1.993,0.0
speed_2.00,1788482511.9852643,0.07999999821186066,1.993,0.0
speed_2.00,1788482511.9862435,0.07999999821186066,1.993,0.0
