# s_m,x_m,y_m,psi_rad,kappa_radpm,velocity_mps,acceleration_mps2,d_left_m,d_right_m
9.1760123,-6.1407750,3.0622657,1.64575327,-0.20622447,5.6141827,2.9790804,0.342625,1.430288
9.2888770,-6.1479347,3.1749031,1.62277280,-0.20191520,5.6737740,2.9790860,0.345530,1.421216
9.4027080,-6.1525742,3.2886395,1.59971787,-0.19775462,5.7331504,2.9790906,0.349121,1.408759
9.5169516,-6.1546010,3.4028652,1.57747967,-0.19374002,5.7922451,2.9790945,0.357613,1.394209
9.6312322,-6.1541117,3.5171447,1.55553344,-0.18988652,5.8507237,2.9790977,0.367050,1.377741
9.7455438,-6.1511390,3.6314177,1.53403939,-0.18618187,5.9086454,2.9791003,0.379296,1.358090
9.8598923,-6.1457321,3.7456383,1.51294521,-0.18261807,5.9660212,2.9791025,0.395227,1.336307
9.9742668,-6.1379386,3.8597470,1.49226109,-0.17918712,6.0228665,2.9791043,0.411284,1.313126
10.0886836,-6.1278043,3.9737140,1.47193466,-0.17588181,6.0791967,2.9791058,0.431934,1.287914
10.2031099,-6.1153753,4.0874633,1.45200065,-0.17269568,6.1350189,2.9791070,0.453319,1.260223
10.3175628,-6.1006990,4.2009714,1.43241005,-0.16962238,6.1903484,2.9791080,0.475551,1.229487
10.4320307,-6.0838182,4.3141876,1.41316183,-0.16665614,6.2451949,2.9791088,0.503253,1.196745
10.5464994,-6.0647810,4.4270623,1.39426617,-0.16379172,6.2995670,2.9791095,0.531278,1.163234
10.6609722,-6.0436305,4.5395641,1.37567575,-0.16102410,6.3534733,2.9791099,0.562291,1.130763
10.7754370,-6.0204124,4.6516494,1.35738459,-0.15839855,6.4059135,2.8659053,0.596211,1.102232
10.8898890,-5.9951653,4.7632821,1.33936759,-0.15645394,6.4456007,1.5863085,0.630176,1.076691
11.0043234,-5.9679242,4.8744268,1.32149978,-0.15570773,6.4610274,0.1517600,0.668749,1.054352
11.1187323,-5.9387097,4.9850428,1.30368392,-0.15609910,6.4529227,-1.0658610,0.707651,1.034668
11.2331264,-5.9075266,5.0951048,1.28572766,-0.15747076,6.4247570,-2.1027420,0.748840,1.013160
11.3475016,-5.8743678,5.2045679,1.26758084,-0.15972514,6.3792560,-2.9877925,0.793503,0.989287
11.4618704,-5.8392132,5.3133998,1.24913841,-0.16280727,6.3185841,-3.7444558,0.838129,0.965575
11.5762430,-5.8020348,5.4215610,1.23029499,-0.16669469,6.2444728,-4.3919188,0.887186,0.941124
11.6906331,-5.7627927,5.5290094,1.21097567,-0.17139212,6.1583057,-4.9461329,0.936920,0.919738
11.8050646,-5.7214339,5.6357054,1.19101816,-0.17692882,6.0611827,-5.4204545,0.989243,0.901560
11.9195600,-5.6778951,5.7415995,1.17040272,-0.18335846,5.9539639,-5.8261612,1.045138,0.883488
12.0341523,-5.6321005,5.8466434,1.14897123,-0.19076067,5.8373032,-6.1728262,1.101389,0.864095
12.1488798,-5.5839594,5.9507820,1.12659599,-0.19924487,5.7116699,-6.4686220,1.162515,0.843542
12.2637926,-5.5333628,6.0539563,1.10314387,-0.20895286,5.5774093,-6.7156230,1.224629,0.820674
12.3789463,-5.4801841,6.1560955,1.07841851,-0.22001888,5.4353398,-6.8658453,1.290332,0.793879
12.4944214,-5.4242725,6.2571320,1.05231382,-0.23246102,5.2878801,-6.8250646,1.359332,0.763696
12.6102982,-5.3654553,6.3569718,1.02456571,-0.24635760,5.1365758,-6.7832206,1.427857,0.731565
12.7266975,-5.3035141,6.4555217,0.99492310,-0.26199434,4.9809332,-6.7401769,1.496453,0.702330
12.8437141,-5.2382844,6.5526710,0.96347670,-0.27971582,4.8205674,-6.6958269,1.553857,0.680509
12.9619454,-5.1692202,6.6486333,0.92990014,-0.30006631,4.6542323,-6.6498261,1.601835,0.664765
13.0753619,-5.1008096,6.7390948,0.89858593,-0.32212772,4.4920298,-6.6049681,1.648263,0.647108
13.1724742,-5.0378970,6.8130732,0.85817673,-0.34455921,4.3433492,-6.5638497,1.692942,0.622431
13.2644162,-4.9768215,6.8817981,0.82626512,-0.36795007,4.2030275,-6.5250430,1.741038,0.597188
13.3506373,-4.9173974,6.9442709,0.79362782,-0.39288399,4.0674714,-6.4875542,1.798674,0.572190
13.4316270,-4.8596573,7.0010637,0.76067812,-0.41946096,3.9365059,-6.4513350,1.858192,0.548386
13.5078117,-4.8036085,7.0526644,0.72769644,-0.44507964,3.8215347,-5.2344283,1.892433,0.525760
13.5798506,-4.7490242,7.0996768,0.69478498,-0.46616594,3.7341040,-3.9102270,1.909265,0.505024
13.6486068,-4.6954773,7.1428062,0.66203619,-0.48223267,3.6713717,-2.8261485,1.930436,0.485830
13.7151062,-4.6423592,7.1828141,0.62951413,-0.49384343,3.6279562,-1.9291296,1.961079,0.468245
13.7803783,-4.5889694,7.2203637,0.59693410,-0.50157817,3.5998745,-1.1770945,2.004139,0.451732
13.8454485,-4.5345475,7.2560343,0.56404808,-0.50593526,3.5843400,-0.5387124,2.059318,0.435977
13.9112450,-4.4783550,7.2902627,0.53066224,-0.50730072,3.5795129,0.0081380,2.127637,0.420439
13.9784789,-4.4197855,7.3232781,0.49651784,-0.50599057,3.5841441,0.4792557,2.198237,0.404945
14.0477130,-4.3583347,7.3551710,0.46156086,-0.50227872,3.5973632,0.8853877,2.223563,0.388907
14.1192899,-4.2936848,7.3858896,0.42602139,-0.49645548,3.6183996,1.2340137,2.213847,0.372307
14.1938638,-4.2251867,7.4153733,0.38856828,-0.48868601,3.6470500,1.5351348,2.209457,0.355009
14.2750667,-4.1494566,7.4446798,0.35146669,-0.47905263,3.6835372,1.7975804,2.212654,0.336230
14.3567971,-4.0721859,7.4713085,0.31198091,-0.46825119,3.7257802,2.0160959,2.212747,0.320570
14.4380472,-3.9944067,7.4948027,0.27452148,-0.45701203,3.7713155,2.1903667,2.186403,0.309976
14.5188441,-3.9162496,7.5152869,0.23805557,-0.44556980,3.8194322,2.3308722,2.132994,0.304619
14.5994128,-3.8376288,7.5328959,0.20257644,-0.43411800,3.8694816,2.4447300,2.071307,0.301589
14.6799306,-3.7584895,7.5477318,0.16805260,-0.42278941,3.9209800,2.5374008,2.007238,0.300000
14.7605894,-3.6787509,7.5598803,0.13437606,-0.41166381,3.9736108,2.6131886,1.952777,0.301538
14.8415831,-3.5983191,7.5694044,0.10143629,-0.40078822,4.0271629,2.6754446,1.909297,0.307715
14.9230838,-3.5171145,7.5763444,0.06917599,-0.39019320,4.0814721,2.7267650,1.871986,0.317423
15.0052814,-3.4350334,7.5807209,0.03754292,-0.37989180,4.1364398,2.7692060,1.835169,0.326230
15.0882907,-3.3520440,7.5825365,0.00637480,-0.36988653,4.1920111,2.8044064,1.800796,0.331515
15.1722756,-3.2680625,7.5817754,-0.02428427,-0.36018090,4.2481157,2.8336505,1.768377,0.332721
15.2572917,-3.1831128,7.5784166,-0.05453694,-0.35077352,4.3047038,2.8579786,1.738961,0.330941
15.3434559,-3.0971571,7.5724262,-0.08434056,-0.34166191,4.3617261,2.8782348,1.716095,0.327475
15.4308091,-3.0102336,7.5637721,-0.11381789,-0.33283773,4.4191669,2.8951157,1.699139,0.323939
15.5191689,-2.9226015,7.5524553,-0.14337802,-0.32429409,4.4770007,2.9091911,1.686865,0.323686
15.6108506,-2.8320767,7.5379369,-0.17423165,-0.31579995,4.5368106,2.9211953,1.675765,0.327710
15.7090686,-2.7356186,7.5194267,-0.20201194,-0.30734615,4.5987816,2.9314519,1.663740,0.334441
15.8065200,-2.6404492,7.4984611,-0.23197571,-0.29923239,4.6607132,2.9398718,1.652746,0.341429
15.9038341,-2.5460712,7.4747374,-0.26075641,-0.29154208,4.7217833,2.9467005,1.645154,0.347353
16.0008041,-2.4527356,7.4484380,-0.28866166,-0.28424926,4.7819717,2.9522553,1.640924,0.351117
16.0974647,-2.3604547,7.4196719,-0.31581705,-0.27732150,4.8413323,2.9567930,1.640005,0.351972
16.1938247,-2.2692614,7.3885425,-0.34222611,-0.27073485,4.8998704,2.9605113,1.642690,0.351566
16.2898918,-2.1791852,7.3551483,-0.36793063,-0.26446568,4.9576060,2.9635679,1.648849,0.355091
16.3856708,-2.0902522,7.3195878,-0.39295938,-0.25849274,5.0145562,2.9660881,1.657778,0.365077
16.4811771,-2.0024770,7.2819455,-0.41737566,-0.25279473,5.0707553,2.9681726,1.665084,0.379832
16.5764283,-1.9158664,7.2423044,-0.44122164,-0.24735262,5.1262339,2.9699018,1.662789,0.395794
16.6714588,-1.8304129,7.2007294,-0.46448476,-0.24214958,5.1810144,2.9713400,1.652856,0.411213
16.7662914,-1.7461137,7.1572912,-0.48722677,-0.23716869,5.2351364,2.9725397,1.642457,0.425273
16.8609788,-1.6629406,7.1120371,-0.50944235,-0.23239473,5.2886340,2.9735431,1.635264,0.437777
16.9555502,-1.5808834,7.0650225,-0.53121793,-0.22781262,5.3415560,2.9743846,1.630009,0.448675
17.0500582,-1.4999131,7.0162827,-0.55256936,-0.22340909,5.3939415,2.9750921,1.628449,0.457625
17.1445860,-1.4199746,6.9658313,-0.57346154,-0.21917205,5.4458302,2.9756884,1.630190,0.465110
17.2391607,-1.3410594,6.9137087,-0.59401087,-0.21508910,5.4972747,2.9761921,1.630779,0.470964
17.3338813,-1.2631023,6.8599065,-0.61419155,-0.21114941,5.5483230,2.9766186,1.629207,0.475578
17.4288005,-1.1860774,6.8044374,-0.63407107,-0.20734261,5.5990242,2.9769805,1.629358,0.479785
17.5239952,-1.1099412,6.7472945,-0.65367468,-0.20365945,5.6494269,2.9772881,1.632605,0.485165
17.6195600,-1.0346404,6.6884522,-0.67293014,-0.20009220,5.6995628,2.9775501,1.638168,0.493338
17.7155436,-0.9601552,6.6279145,-0.69196399,-0.19663224,5.7494898,2.9777736,1.648045,0.505043
17.8120354,-0.8864400,6.5656511,-0.71080762,-0.19327161,5.7992600,2.9779646,1.660731,0.518741
17.9090976,-0.8134753,6.5016415,-0.72941260,-0.19000538,5.8488936,2.9781279,1.676321,0.532760
18.0068138,-0.7412262,6.4358500,-0.74779495,-0.18682701,5.8984348,2.9782678,1.696212,0.546033
18.1052175,-0.6696920,6.3682767,-0.76603913,-0.18373138,5.9479184,2.9783877,1.718558,0.558386
18.2043914,-0.5988484,6.2988747,-0.78408449,-0.18071388,5.9973701,2.9784905,1.743715,0.569279
18.3043491,-0.5287121,6.2276536,-0.80205043,-0.17777036,6.0468194,2.9785788,1.763786,0.579069
18.4051670,-0.4592699,6.1545644,-0.81981354,-0.17489758,6.0962773,2.9786546,1.756796,0.587718
18.5068429,-0.3905518,6.0796257,-0.83753254,-0.17209204,6.1457697,2.9787196,1.724501,0.595489
18.6093728,-0.3225973,6.0028496,-0.85473650,-0.16935576,6.1952184,2.9787755,1.689016,0.603615
18.7135030,-0.2549850,5.9236557,-0.87287897,-0.16665740,6.2451715,2.9788238,1.656284,0.613965
18.8209812,-0.1867082,5.8406506,-0.88884617,-0.16397911,6.2959658,2.9788659,1.625912,0.629091
18.9288127,-0.1194748,5.7563458,-0.90680595,-0.16136101,6.3468373,2.9789020,1.597333,0.649834
19.0369021,-0.0536010,5.6706489,-0.92409111,-0.15882200,6.3973672,2.9789326,1.568320,0.674074
19.1451972,0.0109137,5.5836680,-0.94117687,-0.15635690,6.4476010,2.9789586,1.535697,0.698408
19.2537326,0.0740830,5.4954094,-0.95800658,-0.15396196,6.4975537,2.9789808,1.500416,0.721556
19.3625102,0.1359051,5.4059075,-0.97462522,-0.15163424,6.5472367,2.9789998,1.465805,0.742984
19.4715421,0.1963817,5.3151851,-0.99104392,-0.14937048,6.5966615,2.9790159,1.431881,0.762967
19.5808386,0.2555138,5.2232661,-1.00724325,-0.14716823,6.6458364,2.9790297,1.400288,0.781435
19.6904019,0.3132982,5.1301798,-1.02326552,-0.14502464,6.6947704,2.9790415,1.365977,0.798563
19.8002504,0.3697400,5.0359405,-1.03906795,-0.14293744,6.7434737,2.9790516,1.323558,0.815480
19.9103814,0.4248355,4.9405817,-1.05470956,-0.14090415,6.7919532,2.9790603,1.270636,0.835017
20.0208079,0.4785857,4.8441195,-1.07013707,-0.13892284,6.8402164,2.9790677,1.210878,0.858425
20.1315331,0.5309894,4.7465803,-1.08542991,-0.13699117,6.8882721,2.9790741,1.154233,0.883757
20.2425644,0.5820454,4.6479839,-1.10054609,-0.13510748,6.9361261,2.9790796,1.107463,0.908754
20.3539062,0.6317531,4.5483539,-1.11546985,-0.13326972,6.9837844,2.9790843,1.059658,0.933196
20.4655626,0.6801107,4.4477124,-1.13025805,-0.13147643,7.0312531,2.9790883,1.008813,0.957377
20.5775379,0.7271174,4.3460815,-1.14488824,-0.12972570,7.0785377,2.9790918,0.964801,0.980268
20.6898353,0.7727710,4.2434831,-1.15935965,-0.12801628,7.1256433,2.9790948,0.926991,1.000928
20.8024575,0.8170701,4.1399391,-1.17368805,-0.12634644,7.1725742,2.9790973,0.891040,1.019374
20.9154046,0.8600131,4.0354741,-1.18785511,-0.12471509,7.2193347,2.9790996,0.857521,1.036376
21.0286807,0.9015988,3.9301076,-1.20189850,-0.12312064,7.2659286,2.9791015,0.824900,1.052173
21.1422849,0.9418248,3.8238636,-1.21579718,-0.12156212,7.3123595,2.9791032,0.794444,1.066783
21.2562163,0.9806877,3.7167654,-1.22957115,-0.12003814,7.3586292,2.9791046,0.763883,1.081218
21.3704753,1.0181889,3.6088358,-1.24319935,-0.11854778,7.4047425,2.9791058,0.736009,1.097045
21.4850577,1.0543249,3.5001007,-1.25667757,-0.11708973,7.4507010,2.9791069,0.704652,1.117048
21.5999665,1.0890955,3.3905789,-1.27006062,-0.11566332,7.4965051,2.9791078,0.669752,1.142803
21.7151910,1.1224969,3.2803018,-1.28329990,-0.11426728,7.5421572,2.9791086,0.635343,1.172768
21.8307391,1.1545293,3.1692825,-1.29644777,-0.11290099,7.5876587,2.9791093,0.602701,1.203208
21.9465912,1.1851902,3.0575613,-1.30943700,-0.11156327,7.6330114,2.9791099,0.573531,1.232768
22.0627620,1.2144794,2.9451434,-1.32235337,-0.11025361,7.6782146,2.9791104,0.552724,1.261054
22.1792287,1.2424219,2.8320783,-1.33492656,-0.10897018,7.7232958,2.9791109,0.534108,1.288230
22.2957809,1.2688303,2.7185573,-1.34816007,-0.10771856,7.7680390,2.9791113,0.511035,1.314204
22.4094336,1.2933007,2.6075702,-1.35908845,-0.10651850,7.8116711,2.9791116,0.486787,1.338511
22.5220780,1.3162608,2.4972906,-1.37153516,-0.10536178,7.8544380,2.9791119,0.463829,1.360849
22.6345836,1.3378947,2.3868846,-1.38321729,-0.10422867,7.8970127,2.9791121,0.442159,1.379194
22.7469768,1.3582096,2.2763425,-1.39487429,-0.10312143,7.9392994,2.9791123,0.421840,1.390508
22.8592326,1.3772226,2.1657087,-1.40636891,-0.10203847,7.9813151,2.9791125,0.402817,1.401040
22.9713817,1.3949457,2.0549688,-1.41778106,-0.10097943,8.0230625,2.9791127,0.385068,1.415378
23.0834241,1.4113981,1.9441409,-1.42906049,-0.09994289,8.0645551,2.9791128,0.368626,1.431429
23.1953626,1.4265969,1.8332390,-1.44016605,-0.09892836,8.1058061,2.9791129,0.353484,1.446590
23.3072195,1.4405547,1.7222564,-1.45118974,-0.09793486,8.1468111,2.9791131,0.340253,1.460552
23.4189946,1.4532871,1.6112089,-1.46208872,-0.09696207,8.1875821,2.9791132,0.332952,1.473019
23.5307010,1.4648086,1.5000982,-1.47286281,-0.09600856,8.2281285,2.9791132,0.331369,1.482572
23.6423388,1.4751309,1.3889387,-1.48353320,-0.09507471,8.2684495,2.9791133,0.329253,1.486124
23.7539190,1.4842684,1.2777332,-1.49409522,-0.09415875,8.3085541,2.9791134,0.327636,1.485205
23.8654503,1.4922328,1.1664866,-1.50455223,-0.09326131,8.3484484,2.9791134,0.329864,1.485268
23.9769304,1.4990376,1.0552145,-1.51489467,-0.09238029,8.3881370,2.9791135,0.330435,1.482965
24.0883782,1.5046947,0.9439103,-1.52513879,-0.09151711,8.4276270,2.9791135,0.331268,1.478877
24.1997907,1.5092140,0.8325895,-1.53529581,-0.09066819,8.4669177,2.9791135,0.336748,1.475681
24.3111709,1.5126084,0.7212610,-1.54534641,-0.08983799,8.5060179,2.9791136,0.340590,1.469398
24.4225238,1.5148888,0.6099315,-1.55529003,-0.08899225,8.5449320,2.9791136,0.340024,1.462512
24.5338680,1.5160655,0.4985936,-1.56516419,-0.08821991,8.5836620,2.9791136,0.339050,1.455912
24.6451980,1.5161482,0.3872635,-1.57494418,-0.08743221,8.6222145,2.9791136,0.339000,1.446594
24.7565079,1.5151536,0.2759581,-1.58452092,-0.08483698,8.6605913,2.9791137,0.340140,1.442173
24.8678238,1.5131227,0.1646608,-1.59356486,-0.07756571,8.6987974,2.9791137,0.343380,1.446679
24.9791295,1.5101479,0.0533948,-1.60148297,-0.06480334,8.7368350,2.9791137,0.352766,1.452187
25.0904437,1.5063817,-0.0578557,-1.60779432,-0.04850547,8.7747084,2.9791137,0.366624,1.451853
25.2017575,1.5020157,-0.1690839,-1.61225858,-0.03162236,8.8124189,2.9791137,0.377109,1.448478
25.3130749,1.4972521,-0.2802992,-1.61495325,-0.01668385,8.8499696,2.9791137,0.381459,1.446914
25.4243982,1.4922706,-0.3915111,-1.61616782,-0.00521938,8.8873658,2.9791137,0.380390,1.450229
25.5357207,1.4872118,-0.5027185,-1.61633457,0.00228575,8.9246035,2.9791137,0.375255,1.454517
