bag_time,time,speed,steering
1788874661.8186374,1788874661.8183842,0.23399999737739563,0.07999999821186066
1788874661.8846514,1788874661.8844907,0.23399999737739563,0.29192501306533813
1788874661.9350085,1788874661.9349473,0.23399999737739563,0.453466534614563
1788874661.98586,1788874661.9857895,0.23399999737739563,0.5235999822616577
1788874662.0348692,1788874662.0347762,0.23399999737739563,0.5235999822616577
1788874662.083767,1788874662.0836513,0.23399999737739563,0.5235999822616577
1788874662.1336205,1788874662.1335757,0.23399999737739563,0.5235999822616577
1788874662.185187,1788874662.1851187,0.23399999737739563,0.5235999822616577
1788874662.2349765,1788874662.234914,0.23399999737739563,0.5235999822616577
1788874662.2842174,1788874662.2841706,0.23399999737739563,0.5235999822616577
1788874662.3344543,1788874662.3343978,0.23399999737739563,0.5235999822616577
1788874662.383747,1788874662.3836565,0.23399999737739563,0.5083197951316833
1788874662.435332,1788874662.4352589,0.23399999737739563,0.449308842420578
1788874662.4883103,1788874662.488243,0.23399999737739563,0.39457082748413086
1788874662.5378678,1788874662.5377753,0.2530869245529175,0.34022021293640137
1788874662.5867126,1788874662.586659,0.29458314180374146,0.2830427885055542
1788874662.6354504,1788874662.635404,0.3268423080444336,0.23859307169914246
1788874662.6838324,1788874662.6837397,0.35745763778686523,0.19640837609767914
1788874662.7348862,1788874662.7348096,0.38937386870384216,0.1524311751127243
1788874662.7838638,1788874662.783768,0.42134469747543335,0.10837870836257935
1788874662.8351274,1788874662.8350763,0.4438713490962982,0.07733938843011856
1788874662.8869858,1788874662.8869112,0.4761199653148651,0.03290417790412903
1788874662.936253,1788874662.9361374,0.490497350692749,0.013093652203679085
1788874662.985416,1788874662.9852886,0.487029105424881,-0.017872530966997147
1788874663.034575,1788874663.034474,0.4714325964450836,-0.039362892508506775
1788874663.0842965,1788874663.084238,0.47849029302597046,-0.029638098552823067
1788874663.1347506,1788874663.134693,0.4561806619167328,-0.06037844344973564
1788874663.1852846,1788874663.1851585,0.4575223922729492,-0.05852968990802765
1788874663.2340403,1788874663.2339628,0.45433351397514343,-0.06292359530925751
1788874663.2844465,1788874663.2843626,0.47261086106300354,-0.03773937001824379
1788874663.3379252,1788874663.3378446,0.46133849024772644,-0.053271472454071045
1788874663.386958,1788874663.3868766,0.46371135115623474,-0.05000193417072296
1788874663.438069,1788874663.4379756,0.48371243476867676,-0.022442540153861046
1788874663.4910498,1788874663.4909732,0.47380512952804565,-0.036093760281801224
1788874663.5586276,1788874663.5585566,0.47555211186408997,-0.033686596900224686
1788874663.6089199,1788874663.608812,0.4733591377735138,-0.0367082916200161
1788874663.6607256,1788874663.6606572,0.4806986153125763,-0.02659527398645878
1788874663.7115376,1788874663.7114449,0.47982096672058105,-0.027804579585790634
1788874663.7602289,1788874663.7601385,0.47662487626075745,-0.03220845013856888
1788874663.8087173,1788874663.8086605,0.4721689820289612,-0.038348209112882614
1788874663.8588605,1788874663.8587835,0.47998932003974915,-0.027572590857744217
1788874663.909066,1788874663.9090161,0.47955435514450073,-0.028171952813863754
1788874663.962575,1788874663.9624074,0.4756999909877777,-0.03348283842206001
1788874664.0107703,1788874664.0107052,0.47200796008110046,-0.038570065051317215
1788874664.0601935,1788874664.0601451,0.47982144355773926,-0.027803922072052956
1788874664.108649,1788874664.1085184,0.4794590175151825,-0.028303299099206924
1788874664.1610568,1788874664.160554,0.47598809003829956,-0.03308587521314621
1788874664.2097075,1788874664.209608,0.47225916385650635,-0.03822394832968712
1788874664.2600336,1788874664.2599552,0.4800758361816406,-0.027453381568193436
1788874664.3093483,1788874664.309246,0.4794939458370209,-0.028255188837647438
1788874664.3606994,1788874664.3606145,0.4765332043170929,-0.03233478590846062
1788874664.4097385,1788874664.4096823,0.4725954830646515,-0.03776053339242935
1788874664.4590282,1788874664.458963,0.4806937873363495,-0.026601942256093025
1788874664.5107887,1788874664.510712,0.48087573051452637,-0.02635124698281288
1788874664.5611858,1788874664.561113,0.47759342193603516,-0.030873892828822136
1788874664.610948,1788874664.6108873,0.47446921467781067,-0.03517872840166092
1788874664.661465,1788874664.6614065,0.4827882945537567,-0.02371593378484249
1788874664.7115145,1788874664.7114205,0.48283475637435913,-0.02365189418196678
1788874664.7597604,1788874664.759658,0.48024192452430725,-0.027224546298384666
1788874664.8111463,1788874664.8110604,0.47761011123657227,-0.030850928276777267
1788874664.8599102,1788874664.8598022,0.4751688241958618,-0.03421473130583763
1788874664.9086692,1788874664.9085686,0.48286527395248413,-0.023609846830368042
1788874664.959255,1788874664.95917,0.48337090015411377,-0.022913165390491486
1788874665.0091915,1788874665.0091014,0.48154017329216003,-0.025435710325837135
1788874665.060053,1788874665.0599625,0.47854653000831604,-0.029560638591647148
1788874665.109612,1788874665.109546,0.4873482584953308,-0.01743277721107006
1788874665.1586702,1788874665.158616,0.4885430932044983,-0.01578642427921295
1788874665.2103152,1788874665.2102187,0.48724889755249023,-0.01756966859102249
1788874665.2588751,1788874665.2588236,0.4850916564464569,-0.020542126148939133
1788874665.308626,1788874665.3085594,0.4831552505493164,-0.023210283368825912
1788874665.3598413,1788874665.359755,0.48122358322143555,-0.02587192878127098
1788874665.4090836,1788874665.4090028,0.47944334149360657,-0.028324905782938004
1788874665.459107,1788874665.4590108,0.4774450659751892,-0.031078340485692024
