bag_time,time,finite_count,min_finite,max_finite,angle_min,angle_max
1788874661.817889,1788874661.7597141,1031,0.8593841791152954,9.810331344604492,-2.3561899662017822,2.3561899662017822
1788874661.8841476,1788874661.8350976,1031,0.8594052791595459,9.809370040893555,-2.3561899662017822,2.3561899662017822
1788874661.9345956,1788874661.8842974,1031,0.859418511390686,9.808917045593262,-2.3561899662017822,2.3561899662017822
1788874661.9854677,1788874661.9347067,1031,0.8595566749572754,9.769119262695312,-2.3561899662017822,2.3561899662017822
1788874662.0345964,1788874661.985583,1031,0.8604716062545776,9.80006217956543,-2.3561899662017822,2.3561899662017822
1788874662.0833373,1788874662.034581,1031,0.8628978133201599,9.77149772644043,-2.3561899662017822,2.3561899662017822
1788874662.133276,1788874662.0845573,1032,0.8669760227203369,9.923055648803711,-2.3561899662017822,2.3561899662017822
1788874662.1847954,1788874662.1344373,1032,0.8721929788589478,9.988839149475098,-2.3561899662017822,2.3561899662017822
1788874662.2346268,1788874662.1849694,1031,0.8776075839996338,9.847413063049316,-2.3561899662017822,2.3561899662017822
1788874662.2838626,1788874662.2346961,1031,0.8831890225410461,9.808664321899414,-2.3561899662017822,2.3561899662017822
1788874662.3340962,1788874662.2851086,1031,0.8889374732971191,9.76938247680664,-2.3561899662017822,2.3561899662017822
1788874662.3831768,1788874662.3343046,1032,0.8948513269424438,9.985047340393066,-2.3561899662017822,2.3561899662017822
1788874662.4345686,1788874662.384369,1032,0.9009304046630859,9.942681312561035,-2.3561899662017822,2.3561899662017822
1788874662.4879215,1788874662.4346914,1032,0.9071711897850037,9.932323455810547,-2.3561899662017822,2.3561899662017822
1788874662.5374775,1788874662.4880779,1032,0.913496196269989,9.96911334991455,-2.3561899662017822,2.3561899662017822
1788874662.5863156,1788874662.5375526,1032,0.9196550250053406,9.934049606323242,-2.3561899662017822,2.3561899662017822
1788874662.6350472,1788874662.5864305,1031,0.9254680275917053,9.843972206115723,-2.3561899662017822,2.3561899662017822
1788874662.6834664,1788874662.6351447,1031,0.9311044812202454,9.83981990814209,-2.3561899662017822,2.3561899662017822
1788874662.7345111,1788874662.6846719,1032,0.9259065985679626,9.964068412780762,-2.3561899662017822,2.3561899662017822
1788874662.7834342,1788874662.734612,1032,0.9198033809661865,9.914674758911133,-2.3561899662017822,2.3561899662017822
1788874662.834831,1788874662.7845976,1031,0.913512110710144,9.764030456542969,-2.3561899662017822,2.3561899662017822
1788874662.8866386,1788874662.8348892,1032,0.9067602753639221,9.972668647766113,-2.3561899662017822,2.3561899662017822
1788874662.9358687,1788874662.886728,1031,0.8999214172363281,9.750726699829102,-2.3561899662017822,2.3561899662017822
1788874662.9849997,1788874662.9357831,1032,0.8928514122962952,9.899690628051758,-2.3561899662017822,2.3561899662017822
1788874663.0342,1788874662.9851255,1032,0.8859393000602722,9.889629364013672,-2.3561899662017822,2.3561899662017822
1788874663.0839777,1788874663.034315,1031,0.8791788816452026,9.741293907165527,-2.3561899662017822,2.3561899662017822
1788874663.1344051,1788874663.0851877,1032,0.872731626033783,9.981536865234375,-2.3561899662017822,2.3561899662017822
1788874663.1848633,1788874663.134524,1031,0.8669803142547607,9.786676406860352,-2.3561899662017822,2.3561899662017822
1788874663.233667,1788874663.1849883,1032,0.8614059090614319,9.882871627807617,-2.3561899662017822,2.3561899662017822
1788874663.2841523,1788874663.234872,1031,0.8561862111091614,9.760836601257324,-2.3561899662017822,2.3561899662017822
1788874663.337474,1788874663.2852774,1032,0.851488471031189,9.970922470092773,-2.3561899662017822,2.3561899662017822
1788874663.3865788,1788874663.3375711,1032,0.846935510635376,9.906437873840332,-2.3561899662017822,2.3561899662017822
1788874663.4376924,1788874663.3867064,1032,0.8421949148178101,9.95544147491455,-2.3561899662017822,2.3561899662017822
1788874663.4906802,1788874663.4378078,1032,0.8373494744300842,9.947701454162598,-2.3561899662017822,2.3561899662017822
1788874663.5582757,1788874663.5099096,1032,0.8305822014808655,9.926424026489258,-2.3561899662017822,2.3561899662017822
1788874663.6084926,1788874663.5594738,1033,0.8257803916931152,9.995899200439453,-2.3561899662017822,2.3561899662017822
1788874663.660338,1788874663.6097007,1032,0.8207873702049255,9.860780715942383,-2.3561899662017822,2.3561899662017822
1788874663.7111535,1788874663.660436,1032,0.8159182071685791,9.915510177612305,-2.3561899662017822,2.3561899662017822
1788874663.759806,1788874663.7112677,1033,0.8111125826835632,9.955530166625977,-2.3561899662017822,2.3561899662017822
1788874663.8083277,1788874663.7599273,1033,0.8062847852706909,9.985265731811523,-2.3561899662017822,2.3561899662017822
1788874663.8582907,1788874663.8095057,1032,0.8014271259307861,9.875288009643555,-2.3561899662017822,2.3561899662017822
1788874663.908635,1788874663.8594687,1033,0.7966799139976501,9.91628360748291,-2.3561899662017822,2.3561899662017822
1788874663.9620576,1788874663.9098468,1033,0.7920867800712585,9.948202133178711,-2.3561899662017822,2.3561899662017822
1788874664.0104034,1788874663.9621983,1034,0.7874863743782043,9.981247901916504,-2.3561899662017822,2.3561899662017822
1788874664.0598469,1788874664.0105555,1033,0.782850980758667,9.871809959411621,-2.3561899662017822,2.3561899662017822
1788874664.1081927,1788874664.0599365,1033,0.7783265113830566,9.904889106750488,-2.3561899662017822,2.3561899662017822
1788874664.1602411,1788874664.109401,1034,0.7739598155021667,9.950775146484375,-2.3561899662017822,2.3561899662017822
1788874664.209314,1788874664.1603575,1034,0.7695736885070801,9.985405921936035,-2.3561899662017822,2.3561899662017822
1788874664.2597072,1788874664.209478,1034,0.7651492953300476,9.969240188598633,-2.3561899662017822,2.3561899662017822
1788874664.3089387,1788874664.2597785,1034,0.7608311176300049,9.908716201782227,-2.3561899662017822,2.3561899662017822
1788874664.360363,1788874664.3101454,1034,0.7566654086112976,9.954767227172852,-2.3561899662017822,2.3561899662017822
1788874664.4093518,1788874664.3604395,1035,0.7524842023849487,9.990111351013184,-2.3561899662017822,2.3561899662017822
1788874664.4586859,1788874664.4094768,1034,0.7482631206512451,9.877957344055176,-2.3561899662017822,2.3561899662017822
1788874664.5104291,1788874664.4599252,1035,0.7441468834877014,9.967832565307617,-2.3561899662017822,2.3561899662017822
1788874664.56081,1788874664.510564,1035,0.7401806712150574,9.958512306213379,-2.3561899662017822,2.3561899662017822
1788874664.6101704,1788874664.5609686,1035,0.7361956834793091,9.993865966796875,-2.3561899662017822,2.3561899662017822
1788874664.6609957,1788874664.6103055,1035,0.7321559190750122,9.918814659118652,-2.3561899662017822,2.3561899662017822
1788874664.7110794,1788874664.6611135,1035,0.7282087802886963,9.908474922180176,-2.3561899662017822,2.3561899662017822
1788874664.7593496,1788874664.7111874,1036,0.7243965864181519,9.967791557312012,-2.3561899662017822,2.3561899662017822
1788874664.8107631,1788874664.7594426,1036,0.720552384853363,9.980024337768555,-2.3561899662017822,2.3561899662017822
1788874664.859593,1788874664.810885,1036,0.7166455984115601,9.999712944030762,-2.3561899662017822,2.3561899662017822
1788874664.9082947,1788874664.859635,1036,0.7128210067749023,9.98171329498291,-2.3561899662017822,2.3561899662017822
1788874664.9588058,1788874664.9094315,1036,0.7091134190559387,9.913904190063477,-2.3561899662017822,2.3561899662017822
1788874665.0087914,1788874664.9600158,1036,0.7059103846549988,9.956330299377441,-2.3561899662017822,2.3561899662017822
1788874665.0596285,1788874665.0100167,1037,0.7033872008323669,9.985705375671387,-2.3561899662017822,2.3561899662017822
1788874665.1092513,1788874665.0597477,1036,0.701443076133728,9.870999336242676,-2.3561899662017822,2.3561899662017822
1788874665.1583216,1788874665.109391,1036,0.6996443867683411,9.881836891174316,-2.3561899662017822,2.3561899662017822
1788874665.2098966,1788874665.1594975,1037,0.6979547739028931,9.95486068725586,-2.3561899662017822,2.3561899662017822
1788874665.2585163,1788874665.2100291,1037,0.6962004899978638,9.92927360534668,-2.3561899662017822,2.3561899662017822
1788874665.3082614,1788874665.2596881,1037,0.6943581104278564,9.932517051696777,-2.3561899662017822,2.3561899662017822
1788874665.3594549,1788874665.3094382,1037,0.6925539970397949,9.937342643737793,-2.3561899662017822,2.3561899662017822
1788874665.4086673,1788874665.3595674,1038,0.6908254027366638,9.999452590942383,-2.3561899662017822,2.3561899662017822
1788874665.4586318,1788874665.4098408,1038,0.6891868114471436,9.962713241577148,-2.3561899662017822,2.3561899662017822
1788874665.5092843,1788874665.4598107,1038,0.6876373887062073,9.985250473022461,-2.3561899662017822,2.3561899662017822
1788874665.5584197,1788874665.5094068,1037,0.6861842274665833,9.871097564697266,-2.3561899662017822,2.3561899662017822
1788874665.6085727,1788874665.5595984,1038,0.6848301887512207,9.917543411254883,-2.3561899662017822,2.3561899662017822
1788874665.6594956,1788874665.6097815,1038,0.683584988117218,9.947893142700195,-2.3561899662017822,2.3561899662017822
1788874665.709249,1788874665.659627,1039,0.6822885870933533,9.975626945495605,-2.3561899662017822,2.3561899662017822
1788874665.7594748,1788874665.7093825,1039,0.6809192895889282,9.992378234863281,-2.3561899662017822,2.3561899662017822
1788874665.8096263,1788874665.7595556,1038,0.679611086845398,9.866782188415527,-2.3561899662017822,2.3561899662017822
1788874665.8585672,1788874665.8097508,1039,0.6784136295318604,9.990626335144043,-2.3561899662017822,2.3561899662017822
1788874665.908251,1788874665.8597405,1039,0.6773343086242676,9.932273864746094,-2.3561899662017822,2.3561899662017822
1788874665.9597027,1788874665.9094815,1039,0.676188588142395,9.953224182128906,-2.3561899662017822,2.3561899662017822
1788874666.0097196,1788874665.9598,1039,0.6749482154846191,9.960895538330078,-2.3561899662017822,2.3561899662017822
1788874666.058667,1788874666.0098479,1040,0.673761785030365,9.972528457641602,-2.3561899662017822,2.3561899662017822
1788874666.1096354,1788874666.059832,1040,0.6726738214492798,9.992239952087402,-2.3561899662017822,2.3561899662017822
1788874666.1593213,1788874666.1097453,1039,0.6716787815093994,9.869389533996582,-2.3561899662017822,2.3561899662017822
1788874666.2085023,1788874666.1594267,1040,0.6707773208618164,9.958965301513672,-2.3561899662017822,2.3561899662017822
1788874666.2594469,1788874666.2096226,1040,0.6699761152267456,9.940727233886719,-2.3561899662017822,2.3561899662017822
1788874666.308227,1788874666.2595696,1040,0.6691113710403442,9.963934898376465,-2.3561899662017822,2.3561899662017822
1788874666.357673,1788874666.309373,1041,0.6681681871414185,9.975191116333008,-2.3561899662017822,2.3561899662017822
1788874666.40958,1788874666.3598692,1041,0.667276918888092,9.990195274353027,-2.3561899662017822,2.3561899662017822
1788874666.4585114,1788874666.4096859,1040,0.6664792895317078,9.859658241271973,-2.3561899662017822,2.3561899662017822
1788874666.50869,1788874666.4596758,1040,0.6657857894897461,9.889412879943848,-2.3561899662017822,2.3561899662017822
1788874666.5586917,1788874666.5098796,1041,0.665193498134613,9.926860809326172,-2.3561899662017822,2.3561899662017822
1788874666.6086178,1788874666.5598655,1041,0.6645262241363525,9.946431159973145,-2.3561899662017822,2.3561899662017822
1788874666.6600628,1788874666.609786,1041,0.6637641787528992,9.952422142028809,-2.3561899662017822,2.3561899662017822
