event_index,source_stamp_ns,status,steering_rate_radps,target_speed_rate_mps2,steering_command_rad,target_speed_mps,iterations,primal_residual,dual_residual,rti_iterations_used,rti2_triggered,rti2_trigger_reason_mask,rti2_budget_skipped,r1_status,r2_status,r1_objective,r2_objective,r1_slack_m,r2_slack_m,selected_candidate,r1_iterations,r2_iterations,r1_steering_rate_radps,r1_target_speed_rate_mps2,r1_next_progress_m,r1_next_e_y_m,r1_next_raw_bound_clearance_m,r1_next_first_step_clearance_m,r2_steering_rate_radps,r2_target_speed_rate_mps2,r2_next_progress_m,r2_next_e_y_m,r2_next_raw_bound_clearance_m,r2_next_first_step_clearance_m,r1_solve_us,r2_solve_us,total_rti_us,rho_start,rho_final,rho_u_start,rho_u_final,rho_change_count,factorization_count,progress_m,e_y_m,e_psi_rad,u_mps,v_mps,r_radps,target_speed_state_mps,steering_state_rad,state_age_s,path_curvature_per_m,raw_left_bound_m,raw_right_bound_m,current_raw_bound_clearance_m,current_inset_corridor_clearance_m,first_prediction_corridor_margin_m,lateral_accel_proxy_mps2,minimum_predicted_corridor_slack_m,candidate_progress_error_max_m,candidate_curvature_error_max_per_m,candidate_left_bound_error_max_m,candidate_right_bound_error_max_m,nonlinear_failure_stage,nonlinear_failure_reason
508,1789729639285268211,0,0.08527547866,3,0.06311244518,0.904694438,19,0.005954265594,0.009961426258,1,0,0,0,0,-1,280787.4062,nan,0.8062326908,nan,R1,19,0,0.08527547866,3,21.84995993,0.1522410214,0.8897410214,0.8397410206,nan,nan,nan,nan,nan,nan,372.8210001,0,435.3180008,1,1,14,28,5,6,21.83838327,0.1557094455,-0.2904006839,0.4463653862,0,0.08959999681,0.8296944499,0.0609805584,0.003674186,-0.04932672155,1.1875,0.7370864192,0.8927958646,0.8427958639,0.05000000075,0.794008255,0.8062326908,0.0002352092415,6.461888552e-05,0.0001466274261,0.0001466870308,-1,-1
531,1789729639310347420,0,0.1190475598,3,0.0661746189,0.9806748629,14,0.009382963181,0.005470752716,1,0,0,0,0,-1,275371.3438,nan,0.7875208259,nan,R1,14,0,0.1190475598,3,21.86329193,0.1482964903,0.8884515818,0.838451581,nan,nan,nan,nan,nan,nan,393.8500004,0,454.7950001,1,1,28,28,8,9,21.84988114,0.1522559673,-0.2868088186,0.5227734447,0,0.1106999964,0.9056748748,0.06319843233,0.003472938,-0.04845403766,1.180727074,0.7375,0.8897559673,0.8397559665,0.05000000075,0.8067058325,0.7875208259,7.675308734e-05,7.691979408e-05,4.804134369e-05,4.804134369e-05,-1,-1
552,1789729639334922071,0,0.09925632924,3,0.06571032852,1.055254102,17,0.009377002716,0.009580910206,1,0,0,0,0,-1,270252.25,nan,0.7738164663,nan,R1,17,0,0.09925632924,3,21.87816061,0.1439691484,0.8934176267,0.8434176259,nan,nan,nan,nan,nan,nan,277.5209999,0,338.1260004,1,1,28,14,1,2,21.86295318,0.1483869553,-0.2827786207,0.5972497463,0,0.1254000068,0.9802541137,0.0632289201,0.003571332,-0.04746540605,1.175,0.7399433585,0.8883303137,0.838330313,0.05000000075,0.8278696537,0.7738164663,0.0001949574798,1.305341721e-05,0.0001220107079,0.0001220107079,-1,-1
575,1789729639359864824,0,0.1441771388,3,0.06836191565,1.1295259,15,0.009159088135,0.004726409912,1,0,0,0,0,-1,265713.8125,nan,0.7600516081,nan,R1,15,0,0.1441771388,3,21.89392994,0.1394690573,0.8894690573,0.8394690566,nan,nan,nan,nan,nan,nan,428.0140009,0,488.7380009,1,1,14,28,9,10,21.87770659,0.1441224217,-0.2796878815,0.6347994804,0,0.1389999986,1.054525852,0.06475748867,0.003400591,-0.04635736924,1.175,0.7491647034,0.8932871251,0.8432871244,0.05000000075,0.8493543267,0.7600516081,0.0001012440771,1.771189272e-05,6.413459778e-05,6.419420242e-05,-1,-1
597,1789729639385145431,0,0.1466279775,3,0.06943389028,1.203170657,16,0.009564399719,0.009128630161,1,0,0,0,0,-1,260981.9062,nan,0.7401964664,nan,R1,16,0,0.1466279775,3,21.91194868,0.1343999505,0.8924670297,0.8424670289,nan,nan,nan,nan,nan,nan,355.849,0,417.073,1,1,28,28,4,5,21.89389795,0.1394750029,-0.2748469412,0.7101778388,0,0.1589999944,1.128170609,0.06576818973,0.003334408,-0.04515099401,1.165715195,0.75,0.8894750029,0.8394750021,0.05000000075,0.8593947291,0.7401964664,7.190741599e-05,3.313273191e-05,4.535913467e-05,4.535913467e-05,-1,-1
619,1789729639409818417,0,0.1614936739,3,0.0709496513,1.279158473,16,0.00825381279,0.008897483349,1,0,0,0,0,-1,256287.3594,nan,0.7200536132,nan,R1,16,0,0.1614936739,3,21.93141953,0.1290482879,0.8915482879,0.8415482871,nan,nan,nan,nan,nan,nan,346.9309998,0,408.6070004,1,1,28,28,4,5,21.91154819,0.1345189959,-0.2697637379,0.7844997048,0,0.172299996,1.204158425,0.06691230834,0.003380764,-0.04305706713,1.1625,0.757816762,0.8923357579,0.8423357571,0.05000000075,0.8718098998,0.7200536132,8.581951261e-05,2.007558942e-05,5.388259888e-05,5.388259888e-05,-1,-1
641,1789729639435913566,0,0.1799289584,3,0.07279957086,1.354352236,16,0.008629798889,0.004909574986,1,0,0,0,0,-1,251787.7188,nan,0.7045236826,nan,R1,16,0,0.1799289584,3,21.95403578,0.1229596063,0.8948324374,0.8448324366,nan,nan,nan,nan,nan,nan,327.5059996,0,388.2299995,1,1,28,28,4,5,21.93221354,0.1288394481,-0.2647127807,0.8646309972,0,0.1895000041,1.279352188,0.06830134988,0.004080179,-0.04013967034,1.154266752,0.7625,0.8913394481,0.8413394473,0.05000000075,0.8832662702,0.7045236826,9.98005271e-05,9.442679584e-06,6.228685379e-05,6.228685379e-05,-1,-1
663,1789729639459906653,0,0.1798448265,3,0.0737497434,1.432008743,18,0.004456520081,0.008819460869,1,0,0,0,0,-1,247122.3438,nan,0.6926950216,nan,R1,18,0,0.1798448265,3,21.97744101,0.1168315336,0.8918315336,0.8418315329,nan,nan,nan,nan,nan,nan,273.9139996,0,334.8900003,1,1,28,28,0,1,21.95328243,0.1231734976,-0.258651942,0.9619137049,0,0.2073000073,1.357008696,0.06925362349,0.004575891,-0.03712151815,1.15,0.7714019654,0.8945754631,0.8445754623,0.05000000075,0.8894448876,0.6926950216,7.87358731e-05,1.92001462e-05,4.857778549e-05,4.857778549e-05,-1,-1
685,1789729639484737105,0,0.1938908547,3,0.07580717653,1.506388068,15,0.009993314743,0.005582988262,1,0,0,0,0,-1,243294.5156,nan,0.6918389797,nan,R1,15,0,0.1938908547,3,22.00226344,0.1104976386,0.8979976386,0.8479976378,nan,nan,nan,nan,nan,nan,337.1529999,0,398.3179998,1,1,28,28,4,5,21.97683486,0.1169926971,-0.2523778379,1.009199262,0,0.2247000039,1.431388021,0.0709599033,0.003722256,-0.0337637427,1.138877031,0.775,0.8919926971,0.8419926964,0.05000000075,1.003723979,0.6918389797,9.83197242e-05,8.530914783e-06,3.886222839e-05,3.892183304e-05,-1,-1
707,1789729639511341561,0,0.1720139831,3,0.07529339194,1.578286529,17,0.006086826324,0.009247124195,1,0,0,0,0,-1,239506.1406,nan,0.6784758568,nan,R1,17,0,0.1720139831,3,22.03113689,0.1033474505,0.8984102576,0.8484102569,nan,nan,nan,nan,nan,nan,259.7479992,0,320.6829996,1,1,28,28,0,1,22.00375438,0.1101229414,-0.2452210933,1.088531256,0,0.2425999939,1.503286481,0.07099304348,0.003746492,-0.03236936803,1.134552116,0.7875,0.8976229414,0.8476229407,0.05000000075,1.167192578,0.6784758568,0.0001850966364,6.929039955e-06,7.295608521e-05,4.816055298e-05,-1,-1
729,1789729639536614104,0,0.1758878678,3,0.07580336928,1.631073475,16,0.0084400177,0.002761662006,1,0,0,0,0,-1,236591.3281,nan,0.6653991342,nan,R1,16,0,0.1758878678,3,22.06175586,0.09602703154,0.8977276532,0.8477276525,nan,nan,nan,nan,nan,nan,365.7470007,0,426.6520004,1,1,28,28,6,7,22.03177615,0.1032032594,-0.2379640788,1.200046301,0,0.2614000142,1.556073427,0.07140617073,0.003541085,-0.03165159424,1.125,0.7954623698,0.8986656292,0.8486656285,0.05000000075,1.306171298,0.6653991342,0.0002268105745,9.618699551e-06,4.196166992e-05,0.0001105070114,-1,-1
751,1789729639561282030,0,0.1608326733,3,0.07622854412,1.636675239,16,0.00830245018,0.004778563976,1,0,0,0,0,-1,236655.4531,nan,0.6527559161,nan,R1,16,0,0.1608326733,3,22.09297748,0.08884350955,0.9013435096,0.8513435088,nan,nan,nan,nan,nan,nan,327.8359995,0,389.1809998,1,1,28,28,4,5,22.06130874,0.09613040835,-0.2295741737,1.274542451,0,0.2845000029,1.561675191,0.07220772654,0.003273943,-0.03048413899,1.1125,0.8014211607,0.897551569,0.8475515683,0.05000000075,1.355860591,0.6527559161,0.0002543404698,6.750226021e-06,0.0001281499863,2.110004425e-05,-1,-1
773,1789729639586146816,0,0.1292390227,3,0.07459758967,1.647901297,16,0.009057044983,0.009960591793,1,0,0,0,0,-1,236489.2969,nan,0.6524760723,nan,R1,16,0,0.1292390227,3,22.12646515,0.08144037426,0.8985863252,0.8485863245,nan,nan,nan,nan,nan,nan,252.0430002,0,313.9399996,1,1,28,28,0,1,22.09307794,0.08883381635,-0.2216342539,1.348781109,0,0.2991999984,1.572901249,0.07136661559,0.003824609,-0.02244297597,1.103722096,0.8125,0.9013338163,0.8513338156,0.05000000075,1.420242548,0.6524760723,0.0003558807075,3.442168236e-06,0.0001784563065,0.0001358985901,-1,-1
795,1789729639611716577,0,0.1210767478,3,0.07371857762,1.653503776,15,0.009854316711,0.002387195826,1,0,0,0,0,-1,236711.8438,nan,0.651982367,nan,R1,15,0,0.1210767478,3,22.16296685,0.07367655635,0.9011365874,0.8511365866,nan,nan,nan,nan,nan,nan,338.9370003,0,400.4720001,1,1,28,14,5,6,22.12770532,0.08116934448,-0.2132951915,1.430438757,0,0.3116999865,1.578503728,0.07069166005,0.004070942,-0.01224445794,1.094578905,0.8179210952,0.8990904397,0.849090439,0.05000000075,1.482246757,0.651982367,0.0003534443676,3.136694431e-06,0.0001175403595,3.862380981e-05,-1,-1
816,1789729639636491534,0,0.1048366874,3,0.07241511345,1.66471231,14,0.009943246841,0.004657566547,1,0,0,0,0,-1,237128.5,nan,0.6517189145,nan,R1,14,0,0.1048366874,3,22.19864695,0.06641378254,0.9039137825,0.8539137818,nan,nan,nan,nan,nan,nan,351.1399994,0,419.4679995,1,1,14,14,6,7,22.16269739,0.07374164462,-0.2051410228,1.457000732,0,0.3230000138,1.589712262,0.06979419291,0.003156563,-0.005066325254,1.08520839,0.8272916099,0.9010332545,0.8510332538,0.05000000075,1.53335464,0.6517189145,0.0003930851817,3.278255463e-06,0.0001740455627,7.236003876e-05,-1,-1
838,1789729639661069001,0,0.08676873893,3,0.07054117322,1.675926447,14,0.009996175766,0.004409521818,1,0,0,0,0,-1,237458.6406,nan,0.6395398378,nan,R1,14,0,0.08676873893,3,22.23535492,0.05926277116,0.9092627712,0.8592627704,nan,nan,nan,nan,nan,nan,353.7840004,0,415.0700006,1,1,14,14,6,7,22.19835567,0.06648539752,-0.1968469024,1.500751734,0,0.324000001,1.600926399,0.06837195158,0.003235391,-0.00170916147,1.075,0.8375,0.9039853975,0.8539853968,0.05000000075,1.585665703,0.6395398378,0.000437758863,3.74019146e-06,0.0001299977303,3.439188004e-05,-1,-1
861,1789729639686967530,0,0.08285185695,3,0.06922928989,1.687122464,15,0.007443666458,0.00341463089,1,0,0,0,0,-1,238070.4062,nan,0.6394517422,nan,R1,15,0,0.08285185695,3,22.27436338,0.05195005983,0.9144500598,0.8644500591,nan,nan,nan,nan,nan,nan,377.6599998,0,439.2360001,1,1,14,28,7,8,22.23675114,0.05897532031,-0.188799873,1.525569081,0,0.3249000013,1.612122416,0.06715799123,0.004019134,-0.009745928067,1.0625,0.85,0.9089753203,0.8589753196,0.05000000075,1.635811448,0.6394517422,0.000442661345,3.904104233e-06,0.0001422762871,0.000248670578,-1,-1
883,1789729639711695809,0,0.05943412334,3,0.06644126028,1.698356748,14,0.009131669998,0.007681563497,1,0,0,0,0,-1,238650.6406,nan,0.6269842386,nan,R1,14,0,0.05943412334,3,22.31239299,0.04526045546,0.9202604555,0.8702604547,nan,nan,nan,nan,nan,nan,292.3899994,0,353.665,1,1,28,14,3,4,22.27416985,0.05200855434,-0.1794409007,1.553106666,0,0.324000001,1.6233567,0.06495540589,0.00347939,-0.06012833873,1.053034623,0.8625,0.9145085543,0.8645085536,0.05000000075,1.672135711,0.6269842386,0.0004667788744,4.261732101e-06,4.702806473e-05,0.0001282691956,-1,-1
905,1789729639736777713,0,0.04852586985,3,0.06443403661,1.703947783,14,0.008843898773,0.004623770714,1,0,0,0,0,-1,239482,nan,0.6271061897,nan,R1,14,0,0.04852586985,3,22.35206563,0.03878095746,0.9262809575,0.8762809567,nan,nan,nan,nan,nan,nan,369.6540003,0,431.3009996,1,1,14,28,7,8,22.31284475,0.04519735277,-0.1675505787,1.597324491,0,0.3185000122,1.628947735,0.06322088838,0.003567045,-0.1088443298,1.066362031,0.875,0.9201973528,0.870197352,0.05000000075,1.697908759,0.6271061897,0.0003677606583,3.337860107e-06,0.0002084374428,0.0001822710037,-1,-1
926,1789729639761272093,0,0.03631014004,3,0.0618186295,1.715175271,14,0.009134292603,0.006318151951,1,0,0,0,0,-1,240423.8438,nan,0.6259531379,nan,R1,14,0,0.03631014004,3,22.39031171,0.03299304098,0.927550088,0.8775500873,nan,nan,nan,nan,nan,nan,292.8199997,0,354.276,1,1,28,14,3,4,22.35115404,0.03892769665,-0.1559317559,1.588544965,0,0.3170999885,1.640175223,0.06091087684,0.003151264,-0.1091613835,1.05491772,0.8875,0.9264276966,0.8764276959,0.05000000075,1.731213689,0.6259531379,0.0005196854472,4.895031452e-06,0.000158727169,0.0003324747086,-1,-1
949,1789729639786474173,0,0.01694117673,3,0.05784029886,1.726402998,14,0.00875878334,0.004836559296,1,0,0,0,0,-1,241370.4531,nan,0.6258661151,nan,R1,14,0,0.01694117673,3,22.42992172,0.02747245505,0.9342869946,0.8842869939,nan,nan,nan,nan,nan,nan,370.0550003,0,442.1700001,1,1,14,28,7,8,22.39059924,0.03295336664,-0.1439398676,1.590088725,0,0.3091000021,1.65140295,0.05741677061,0.002995331,-0.10223318,1.04276324,0.8947367603,0.9276901269,0.8776901262,0.05000000075,1.764644623,0.6258661151,0.0006028302014,5.699694157e-06,0.0003083348274,1.502037048e-05,-1,-1
971,1789729639812528856,0,0.03482790291,3,0.0561745353,1.737619638,13,0.008976459503,0.00482571125,1,0,0,0,0,-1,242468.875,nan,0.6249779463,nan,R1,13,0,0.03482790291,3,22.47071534,0.02223802172,0.9097380217,0.859738021,nan,nan,nan,nan,nan,nan,323.0870008,0,384.4619999,1,1,28,14,5,6,22.43141836,0.02726453729,-0.132555753,1.583463192,0,0.3025000095,1.662619591,0.0553038381,0.004054992,-0.09434710348,1.029750011,0.9077499892,0.9350145265,0.8850145258,0.05000000075,1.792499304,0.6249779463,0.0004681386054,4.604458809e-06,0.0001267194748,1.502037048e-05,-1,-1
993,1789729639836497889,0,0.01110501308,3,0.05233106017,1.748836279,14,0.008779287338,0.004173159599,1,0,0,0,0,-1,243156.75,nan,0.6148694754,nan,R1,14,0,0.01110501308,3,22.50945941,0.01774216257,0.9177421626,0.8677421618,nan,nan,nan,nan,nan,nan,370.1959991,0,431.8409996,1,1,14,28,7,8,22.46936036,0.02241833508,-0.121278137,1.615086198,0,0.2924000025,1.673836231,0.05205343664,0.00453847,-0.08651496272,1.018535399,0.8875,0.9099183351,0.8599183343,0.05000000075,1.814725995,0.6148694754,0.0005577988923,5.602836609e-06,3.910064697e-05,0.0001027584076,-1,-1
1015,1789729639862376380,0,0.01622687094,3,0.04992863536,1.760049462,15,0.00451540947,0.006801724434,1,0,0,0,0,-1,244247.5156,nan,0.6090841889,nan,R1,15,0,0.01622687094,3,22.5509242,0.01330522448,0.9258052245,0.8758052237,nan,nan,nan,nan,nan,nan,300.8850002,0,362.1100006,1,1,28,14,3,4,22.51078191,0.01758105122,-0.1110901088,1.612713337,0,0.2786000073,1.685049415,0.04952296242,0.003487175,-0.08106795861,1.005145941,0.9,0.9175810512,0.8675810505,0.05000000075,1.841513872,0.6090841889,0.0005533657968,5.684792995e-06,0.0003499388695,0.0001918077469,-1,-1
