phase,time_s,throttle,speed_mps,acceleration_mps2
grid_throttle_0.000_at_0.00,1788468932.631767,0.0,0.0,nan
grid_throttle_0.000_at_0.00,1788468932.6572745,0.0,0.0,nan
grid_throttle_0.000_at_0.00,1788468932.7047298,0.0,0.0,nan
grid_throttle_0.000_at_0.00,1788468932.7650068,0.0,0.0,0.0
grid_throttle_0.000_at_0.00,1788468932.791327,0.0,0.0,0.0
grid_throttle_0.000_at_0.00,1788468932.842994,0.0,0.0,0.0
grid_throttle_0.000_at_0.00,1788468932.8914638,0.0,0.0,0.0
grid_throttle_0.000_at_0.00,1788468932.933707,0.0,0.0,0.0
grid_throttle_0.000_at_0.00,1788468932.937155,0.0,0.0,0.0
grid_throttle_0.000_at_0.00,1788468933.005459,0.0,0.0,0.0
grid_throttle_0.000_at_0.00,1788468933.0234709,0.0,0.0,0.0
grid_throttle_0.000_at_0.00,1788468933.0728836,0.0,0.0,0.0
grid_throttle_0.000_at_0.00,1788468933.1277287,0.0,0.0,0.0
grid_throttle_0.000_at_0.00,1788468933.1515195,0.0,0.0,0.0
grid_throttle_0.000_at_0.00,1788468933.193325,0.0,0.0,0.0
grid_throttle_0.000_at_0.00,1788468933.196782,0.0,0.0,0.0
grid_throttle_0.000_at_0.00,1788468933.2450497,0.0,0.0,0.0
grid_throttle_0.000_at_0.00,1788468933.305162,0.0,0.0,0.0
grid_throttle_0.000_at_0.00,1788468933.366269,0.0,0.0,0.0
grid_throttle_0.000_at_0.00,1788468933.4014246,0.0,0.0,0.0
grid_throttle_0.000_at_0.00,1788468933.4508283,0.0,0.0,0.0
grid_throttle_0.000_at_0.00,1788468933.5132272,0.0,0.0,0.0
grid_throttle_0.000_at_0.00,1788468933.5471895,0.0,0.0,0.0
grid_throttle_0.000_at_0.00,1788468933.5900674,0.0,0.0,0.0
grid_throttle_0.000_at_0.00,1788468933.6473293,0.0,0.0,0.0
grid_throttle_0.000_at_0.00,1788468933.6702733,0.0,0.0,0.0
grid_throttle_0.000_at_0.00,1788468933.7212017,0.0,0.0,0.0
grid_throttle_0.000_at_0.00,1788468933.7650836,0.0,0.0,0.0
grid_throttle_0.000_at_0.00,1788468933.8051713,0.0,0.0,0.0
grid_throttle_0.000_at_0.00,1788468933.8590324,0.0,0.0,0.0
grid_throttle_0.000_at_0.00,1788468933.875523,0.0,0.0,0.0
grid_throttle_0.000_at_0.00,1788468933.9217494,0.0,0.0,0.0
grid_throttle_0.000_at_0.00,1788468933.983793,0.0,0.0,0.0
grid_throttle_0.000_at_0.00,1788468934.0039701,0.0,0.0,0.0
grid_throttle_0.000_at_0.00,1788468934.0490017,0.0,0.0,0.0
grid_throttle_0.000_at_0.00,1788468934.112423,0.0,0.0,0.0
grid_throttle_0.000_at_0.00,1788468934.1318502,0.0,0.0,0.0
grid_throttle_0.000_at_0.00,1788468934.184035,0.0,0.0,0.0
grid_throttle_0.000_at_0.00,1788468934.2319684,0.0,0.0,0.0
grid_throttle_0.000_at_0.00,1788468934.2532973,0.0,0.0,0.0
grid_throttle_0.000_at_0.00,1788468934.3037586,0.0,0.0,0.0
grid_throttle_0.000_at_0.00,1788468934.3635516,0.0,0.0,0.0
grid_throttle_0.000_at_0.00,1788468934.379357,0.0,0.0,0.0
grid_throttle_0.000_at_0.00,1788468934.4302804,0.0,0.0,0.0
grid_throttle_0.000_at_0.00,1788468934.4853883,0.0,0.0,0.0
grid_throttle_0.000_at_0.00,1788468934.507963,0.0,0.0,0.0
grid_throttle_0.000_at_0.00,1788468934.55281,0.0,0.0,0.0
grid_throttle_0.000_at_0.00,1788468934.5543456,0.0,0.0,0.0
grid_throttle_0.030_at_0.00,1788468941.226582,0.03,0.0,nan
grid_throttle_0.030_at_0.00,1788468941.2897758,0.03,0.0,nan
grid_throttle_0.030_at_0.00,1788468941.312852,0.03,0.0,0.0
grid_throttle_0.030_at_0.00,1788468941.3618114,0.03,0.1218,0.9006920522643969
grid_throttle_0.030_at_0.00,1788468941.42807,0.03,0.3874,3.3623171162521213
grid_throttle_0.030_at_0.00,1788468941.4455829,0.03,0.6936,6.825713086466133
grid_throttle_0.030_at_0.00,1788468941.492872,0.03,0.6936,4.36286724442795
grid_throttle_0.030_at_0.00,1788468941.5063093,0.03,0.7295,4.205598284020935
grid_throttle_0.030_at_0.00,1788468941.5591786,0.03,0.7506,0.5017794503153503
grid_throttle_0.030_at_0.00,1788468941.5852287,0.03,0.7537,0.6507379738339378
grid_throttle_0.030_at_0.00,1788468941.632029,0.03,0.7537,0.19249157853015417
grid_throttle_0.030_at_0.00,1788468941.6362934,0.03,0.7537,0.18617655912676795
grid_throttle_0.030_at_0.00,1788468941.6899385,0.03,0.7534,-0.002865059599030766
grid_throttle_0.030_at_0.00,1788468941.7305179,0.03,0.753,-0.007429069396720046
grid_throttle_0.030_at_0.00,1788468941.7808857,0.03,0.7527,-0.007696777643788803
grid_throttle_0.030_at_0.00,1788468941.8483946,0.03,0.7525,-0.004241717922943128
grid_throttle_0.030_at_0.00,1788468941.8721204,0.03,0.7522,-0.005480371917024859
grid_throttle_0.030_at_0.00,1788468941.9262972,0.03,0.7521,-0.004126221347762238
grid_throttle_0.030_at_0.00,1788468941.9896686,0.03,0.752,-0.0017014293160902162
grid_throttle_0.030_at_0.00,1788468942.0115745,0.03,0.7519,-0.002345289491415229
grid_throttle_0.030_at_0.00,1788468942.060223,0.03,0.7518,-0.0022400444344749244
grid_throttle_0.030_at_0.00,1788468942.127162,0.03,0.7518,-0.0008651456552992081
grid_throttle_0.030_at_0.00,1788468942.1484623,0.03,0.7517,-0.001133283257047932
grid_throttle_0.030_at_0.00,1788468942.2102575,0.03,0.7517,-0.0012034338704493006
grid_throttle_0.030_at_0.00,1788468942.2635727,0.03,0.7517,0.0
grid_throttle_0.030_at_0.00,1788468942.2907295,0.03,0.7516,-0.0012426683732118422
grid_throttle_0.030_at_0.00,1788468942.3459785,0.03,0.7516,-0.0012135067339822466
