bag_time,time,d0,d1,d2,d3,d4,d5,d6,d7,d8,d9,d10,d11,d12,d13,d14,d15,d16,d17,d18,d19,d20,d21,d22,d23,d24,d25,d26
1788875423.2408488,1788875423.2408488,1788875423.2407207,0.8593868017196655,-1.5664284857921302,0.2705448359811312,0.5236,0.08000000000000002,0.23399999999999999,0.0,0.9850270557403564,0.841393928527832,0.9995952248573303,0.8594279289245605,0.06981767527759075,2.356198977679014,0.9801800060272217,9.790331344604493,2.2863813024014235,2.0,0.0,0.0,0.0,670.0,10.0,0.0,1.0,0.0,0.0
1788875423.293555,1788875423.293555,1788875423.29348,0.859407901763916,-1.5664284857921302,0.2705586967978999,0.5236,0.24964161280000002,0.23399999999999999,0.0,0.9850380229949951,0.8414150285720825,0.9996060729026794,0.859449028968811,0.06981767527759075,2.356198977679014,0.9801909732818603,9.789370040893555,2.2863813024014235,2.0,0.0,0.0,0.0,670.0,10.0,0.0,1.0,0.0,0.0
1788875423.344702,1788875423.344702,1788875423.344637,0.8594211935997009,-1.5664284857921302,0.2705649312050403,0.5236,0.41330315520000005,0.23399999999999999,0.0,0.9850410032272339,0.8414283204078674,0.9996088743209839,0.859462320804596,0.06981767527759075,2.356198977679014,0.9801939535140991,9.788917045593262,2.2863813024014235,2.0,0.0,0.0,0.0,670.0,10.0,0.0,1.0,0.0,0.0
1788875423.3931499,1788875423.3931499,1788875423.3930542,0.8597310781478882,-1.5664284857921302,0.2645776971867662,0.5236,0.5236,0.23399999999999999,0.0,0.9847450065612793,0.8418146181106567,0.999454915523529,0.8597573041915894,0.06545435218140483,2.356198977679014,0.9799930262565613,9.957202415466309,2.2907446254976094,2.0,0.0,0.0,0.0,671.0,11.0,0.0,1.0,0.0,0.0
1788875423.4425232,1788875423.4425232,1788875423.4424102,0.8609771132469177,-1.5707918088883162,0.26084628588268705,0.5236,0.5236,0.23399999999999999,0.0,0.9832780170440674,0.8433636236190796,0.9984781742095947,0.8609771132469177,0.061091029085218906,2.356198977679014,0.9788697171211242,9.916996459960938,2.2951079485937953,2.0,0.0,0.0,0.0,671.0,11.0,0.0,1.0,0.0,0.0
1788875423.493447,1788875423.493447,1788875423.493349,0.8638759255409241,-1.5707918088883162,0.25379061219734894,0.5236,0.5236,0.23399999999999999,0.0,0.9797360706329346,0.8469397234916687,0.9959027767181396,0.8638290762901306,0.05236438289284706,2.356198977679014,0.9760603713989258,9.803740959167481,2.303834594786167,2.0,0.0,0.0,0.0,670.0,10.0,0.0,1.0,0.0,0.0
1788875423.542208,1788875423.542208,1788875423.5421214,0.8686255216598511,-1.5707918088883162,0.23605784463923205,0.5236,0.5236,0.23399999999999999,0.0,0.9742737817764282,0.852719407081604,0.9917005896568298,0.8683274984359741,0.03491109050810337,2.356198977679014,0.9717008280754089,9.876698951721192,2.321287887170911,2.0,0.0,0.0,0.0,671.0,11.0,0.0,1.0,0.0,0.0
1788875423.5923707,1788875423.5923707,1788875423.5922773,0.8744503259658813,-1.5707918088883162,0.21937008314722256,0.5236,0.5236,0.23399999999999999,0.0,0.9681526827812195,0.8597171711921692,0.9868746995925903,0.8736172914505005,0.01745779812335968,2.356198977679014,0.9666862893104553,9.838302116394043,2.3387411795556545,2.0,0.0,0.0,0.0,670.0,10.0,0.0,1.0,0.0,0.0
1788875423.6434581,1788875423.6434581,1788875423.6433616,0.8807209730148315,-1.5707918088883162,0.20276410374035414,0.5236,0.5236,0.23399999999999999,0.0,0.9621646213531494,0.8671827721595764,0.9821648001670837,0.879077672958374,4.505738615989685e-06,2.356198977679014,0.9614916849136352,9.800113182067872,2.356194471940398,2.0,0.0,0.0,0.0,670.0,10.0,0.0,1.0,0.0,0.0
1788875423.6942034,1788875423.6942034,1788875423.6940837,0.8874397277832031,-1.5707918088883162,0.18585497780243979,0.5236,0.5236,0.23399999999999999,0.0,0.9563082861900329,0.8751221108436584,0.9775736927986145,0.8847038745880127,-0.0174487866461277,2.356198977679014,0.9561226177215576,9.761167030334473,2.373647764325142,2.0,0.0,0.0,0.0,670.0,10.0,0.0,1.0,0.0,0.0
1788875423.7452953,1788875423.7452953,1788875423.7451484,0.8946148753166199,-1.5707918088883162,0.16218742885145254,0.5236,0.5236,0.23399999999999999,0.0,0.9505796241760254,0.8835462737083435,0.9730967283248901,0.8904973864555359,-0.039265402127057314,2.356198977679014,0.9505796241760254,9.977407913208008,2.3954643798060715,2.0,0.0,0.0,0.0,671.0,10.0,0.0,1.0,0.0,0.0
1788875423.7796574,1788875423.7796574,1788875423.7795389,0.9062482118606567,-1.5707918088883162,0.13686292780661072,0.47115774875595884,0.47115774875595884,0.23399999999999999,0.0,0.9419455933570862,0.8971128869056701,0.9665936827659607,0.8994969129562378,-0.06544534070417285,2.356198977679014,0.9419455933570862,9.914561729431153,2.421644318383187,2.0,0.0,0.0,0.0,671.0,10.0,0.0,1.0,0.0,0.0
1788875423.8421714,1788875423.8421714,1788875423.8421092,0.9103618860244751,-1.5707918088883162,0.1287616666048295,0.42977345782160575,0.42977345782160575,0.23399999999999999,0.0,0.9389831233024597,0.9018885898590088,0.9644814729690552,0.9025784730911255,-0.0741719868965447,2.356198977679014,0.9389831233024597,9.893185119628907,2.430370964575559,2.0,0.0,0.0,0.0,671.0,10.0,0.0,1.0,0.0,0.0
1788875423.894056,1788875423.894056,1788875423.8939416,0.9189493060112,-1.5707918088883162,0.11202483137410654,0.3798676596244804,0.3798676596244804,0.23399999999999999,0.0,0.9329334902763367,0.9118280816078186,0.9603394269943237,0.9088633060455322,-0.09162527928128839,2.356198977679014,0.9329334902763367,9.84981201171875,2.4478242569603026,2.0,0.0,0.0,0.0,671.0,11.0,0.0,1.0,0.0,0.0
1788875423.9450092,1788875423.9450092,1788875423.944867,0.9273378849029541,-1.5707918088883162,0.09380701870315879,0.3240880197824198,0.3240880197824198,0.264794790837816,0.0,0.927146475315094,0.9214746165275574,0.9565001130104065,0.9148929119110107,-0.10907857166603208,2.356198977679014,0.927146475315094,9.910135726928711,2.4652775493450463,2.0,0.0,0.0,0.0,671.0,11.0,0.0,1.0,0.0,0.0
1788875424.0133572,1788875424.0133572,1788875424.0132415,0.9355577826499939,-1.5707918088883162,0.08206191038880467,0.2810450852056484,0.2810450852056484,0.29603297865136285,0.0,0.9215643811225891,0.9308801102638244,0.9528976082801819,0.9207078814506531,-0.12216854095458984,2.356198977679014,0.9215643811225891,9.790545921325684,2.478367518633604,2.0,0.0,0.0,0.0,670.0,10.0,0.0,1.0,0.0,0.0
1788875424.0688663,1788875424.0688663,1788875424.0687263,0.9334099888801575,1.3962678965181112,0.0596304528146652,-0.5236,-0.5236,0.12,-1.0,0.9134099888801575,0.9448041129112243,0.9477518200874329,0.9292274117469788,-0.14398515643551946,2.356198977679014,0.9134099888801575,9.84754035949707,2.5001841341145337,2.0,0.0,0.0,1.0,671.0,10.0,0.0,1.0,0.0,0.0
1788875424.1193862,1788875424.1193862,1788875424.1192837,0.9277567267417908,1.3831779272295535,0.046182156795341066,-0.5236,-0.5236,0.12,-1.0,0.9077567267417908,0.9544102954864502,0.9441515803337097,0.9351484179496765,-0.15707512572407722,2.356198977679014,0.9077567267417908,9.843498687744141,2.5132741034030914,2.0,0.0,0.0,1.0,671.0,11.0,0.0,1.0,0.0,0.0
1788875424.1691113,1788875424.1691113,1788875424.1690407,0.921697199344635,1.3700879579409957,0.032763628756213116,-0.5236,-0.5236,0.12,-1.0,0.901697199344635,0.9646150875091553,0.9402093291282654,0.9415183067321777,-0.170165095012635,2.356198977679014,0.901697199344635,9.854062538146973,2.526364072691649,2.0,0.0,0.0,1.0,671.0,10.0,0.0,1.0,0.0,0.0
1788875424.218894,1788875424.218894,1788875424.218755,0.9178094863891602,1.3613613117486238,0.02242130399547883,-0.5236,-0.5236,0.12,-1.0,0.8978094863891601,0.9708849000930786,0.9374523758888245,0.945660412311554,-0.17889174120500684,2.356198977679014,0.8978094863891601,9.969957809448243,2.535090718884021,2.0,0.0,0.0,1.0,671.0,11.0,0.0,1.0,0.0,0.0
1788875424.2680466,1788875424.2680466,1788875424.2679546,0.9161574244499207,1.3613613117486238,0.023199487366971545,-0.5236,-0.5236,0.12,-1.0,0.8961574244499206,0.973077278137207,0.9359595775604248,0.947460412979126,-0.17889174120500684,2.356198977679014,0.8961574244499206,9.893372993469239,2.535090718884021,2.0,0.0,0.0,1.0,671.0,10.0,0.0,1.0,0.0,0.0
1788875424.3174293,1788875424.3174293,1788875424.317312,0.9152820110321045,1.3351813731715083,0.02849094201778649,-0.5236,-0.5236,0.12,-1.0,0.8952820110321045,0.9733757781982422,0.9348075985908508,0.9483481049537659,-0.17452841810882092,2.356198977679014,0.8952820110321045,9.741788368225098,2.530727395787835,2.0,0.0,0.0,1.0,670.0,11.0,0.0,1.0,0.0,0.0
1788875424.368381,1788875424.368381,1788875424.3682585,0.9152364134788513,1.3395446962676942,0.03211282207463142,-0.5236,-0.5236,0.12,-1.0,0.8952364134788513,0.9718587803840637,0.9339876174926758,0.9483643174171448,-0.170165095012635,2.356198977679014,0.8952364134788513,9.77587459564209,2.526364072691649,2.0,0.0,0.0,1.0,670.0,10.0,0.0,1.0,0.0,0.0
1788875424.4194653,1788875424.4194653,1788875424.4193695,0.9160950779914856,1.348271342460066,0.04126483712495842,-0.5236,-0.5236,0.12,-1.0,0.8960950779914856,0.9685435104370117,0.9335752725601196,0.9474741816520691,-0.16143844882026315,2.356198977679014,0.8960950779914856,9.732079963684082,2.5176374264992774,2.0,0.0,0.0,1.0,670.0,11.0,0.0,1.0,0.0,0.0
1788875424.4692063,1788875424.4692063,1788875424.4690523,0.9175696969032288,1.356997988652438,0.04899629315906506,-0.5236,-0.5236,0.12,-1.0,0.8975696969032287,0.9641936230659485,0.9335517287254333,0.9459717869758606,-0.1527118026278913,2.356198977679014,0.8975696969032287,9.793451766967774,2.5089107803069055,2.0,0.0,0.0,1.0,670.0,10.0,0.0,1.0,0.0,0.0
1788875424.5199072,1788875424.5199072,1788875424.5194657,0.919110119342804,1.3700879579409957,0.05686398209432396,-0.5236,-0.5236,0.12,-1.0,0.8991101193428039,0.9598926711082458,0.9336832165718079,0.9444037079811096,-0.14398515643551946,2.356198977679014,0.8991101193428039,9.855465393066407,2.5001841341145337,2.0,0.0,0.0,1.0,671.0,10.0,0.0,1.0,0.0,0.0
1788875424.5683825,1788875424.5683825,1788875424.5682888,0.9206969738006592,1.3788146041333675,0.06447911873033801,-0.5236,-0.5236,0.12,-1.0,0.9006969738006592,0.9556513237953186,0.9339526295661926,0.9427850246429443,-0.1352585102431476,2.356198977679014,0.9006969738006592,9.91874454498291,2.491457487922162,2.0,0.0,0.0,1.0,671.0,10.0,0.0,1.0,0.0,0.0
1788875424.6183536,1788875424.6183536,1788875424.6182413,0.9223374128341675,1.3875412503257394,0.07921398693798877,-0.5236,-0.5236,0.12,-1.0,0.9023374128341675,0.9514682102203369,0.934360682964325,0.9411138296127319,-0.12216854095458984,2.356198977679014,0.9023374128341675,9.716236572265625,2.478367518633604,2.0,0.0,0.0,1.0,670.0,10.0,0.0,1.0,0.0,0.0
1788875424.6686778,1788875424.6686778,1788875424.6685677,0.9240353107452393,1.3962678965181112,0.08699543945361746,-0.5236,-0.5236,0.12,-1.0,0.9040353107452392,0.947340886592865,0.9349080920219421,0.939387321472168,-0.113441894762218,2.356198977679014,0.9040353107452392,9.77851245880127,2.469640872441232,2.0,0.0,0.0,1.0,670.0,11.0,0.0,1.0,0.0,0.0
1788875424.718187,1788875424.718187,1788875424.7180872,0.9257897734642029,1.404994542710483,0.09487424904455075,-0.5236,-0.5236,0.12,-1.0,0.9057897734642029,0.9432670879364013,0.9355965256690979,0.9376065135002136,-0.10471524856984615,2.356198977679014,0.9057897734642029,9.841765861511231,2.4609142262488604,2.0,0.0,0.0,1.0,671.0,10.0,0.0,1.0,0.0,0.0
