bag_time,time,speed,steering
1788875423.240937,1788875423.240783,0.23399999737739563,0.07999999821186066
1788875423.2935796,1788875423.293521,0.23399999737739563,0.24964161217212677
1788875423.3447173,1788875423.3446755,0.23399999737739563,0.4133031666278839
1788875423.3931406,1788875423.3930888,0.23399999737739563,0.5235999822616577
1788875423.4425104,1788875423.442448,0.23399999737739563,0.5235999822616577
1788875423.4934406,1788875423.4933965,0.23399999737739563,0.5235999822616577
1788875423.5422015,1788875423.5421705,0.23399999737739563,0.5235999822616577
1788875423.5923634,1788875423.59232,0.23399999737739563,0.5235999822616577
1788875423.643451,1788875423.6433995,0.23399999737739563,0.5235999822616577
1788875423.6941936,1788875423.6941385,0.23399999737739563,0.5235999822616577
1788875423.7452793,1788875423.7451966,0.23399999737739563,0.5235999822616577
1788875423.7796426,1788875423.7795913,0.23399999737739563,0.4711577594280243
1788875423.8421855,1788875423.8421478,0.23399999737739563,0.4297734498977661
1788875423.8940463,1788875423.8939893,0.23399999737739563,0.37986767292022705
1788875423.9449978,1788875423.944921,0.26479479670524597,0.3240880072116852
1788875424.0133471,1788875424.0133038,0.29603296518325806,0.2810450792312622
1788875424.068852,1788875424.0687692,0.11999999731779099,-0.5235999822616577
1788875424.1193733,1788875424.11932,0.11999999731779099,-0.5235999822616577
1788875424.1691272,1788875424.1690857,0.11999999731779099,-0.5235999822616577
1788875424.2188776,1788875424.2188027,0.11999999731779099,-0.5235999822616577
1788875424.2680397,1788875424.2679927,0.11999999731779099,-0.5235999822616577
1788875424.317418,1788875424.3173506,0.11999999731779099,-0.5235999822616577
1788875424.3683681,1788875424.3683074,0.11999999731779099,-0.5235999822616577
1788875424.419457,1788875424.4194243,0.11999999731779099,-0.5235999822616577
1788875424.469194,1788875424.469107,0.11999999731779099,-0.5235999822616577
1788875424.519903,1788875424.5195062,0.11999999731779099,-0.5235999822616577
1788875424.5683763,1788875424.568326,0.11999999731779099,-0.5235999822616577
1788875424.6183414,1788875424.6182938,0.11999999731779099,-0.5235999822616577
1788875424.6686635,1788875424.6686094,0.11999999731779099,-0.5235999822616577
1788875424.7181797,1788875424.718125,0.11999999731779099,-0.5235999822616577
1788875424.7681952,1788875424.7681637,0.11999999731779099,-0.5235999822616577
1788875424.8181012,1788875424.8180442,0.11999999731779099,-0.5235999822616577
1788875424.8673604,1788875424.8673167,0.11999999731779099,-0.5235999822616577
1788875424.917924,1788875424.9178662,0.11999999731779099,-0.5235999822616577
1788875424.9681253,1788875424.9680905,0.11999999731779099,-0.5235999822616577
1788875425.017292,1788875425.0172398,0.11999999731779099,-0.5235999822616577
1788875425.067963,1788875425.067914,0.11999999731779099,-0.5235999822616577
1788875425.117434,1788875425.1173706,0.23399999737739563,-0.3655190169811249
1788875425.1669896,1788875425.1669123,0.23399999737739563,-0.20700886845588684
1788875425.2179513,1788875425.217877,0.23399999737739563,-0.043701544404029846
1788875425.2684684,1788875425.2684307,0.23399999737739563,0.11795545369386673
1788875425.318346,1788875425.3182967,0.23399999737739563,0.2777394652366638
1788875425.370368,1788875425.3702474,0.23399999737739563,0.4435802102088928
1788875425.442327,1788875425.4422827,0.23399999737739563,0.5235999822616577
1788875425.4930427,1788875425.4929855,0.23399999737739563,0.5235999822616577
1788875425.5423117,1788875425.5422554,0.23399999737739563,0.5235999822616577
1788875425.592192,1788875425.5921516,0.23399999737739563,0.5235999822616577
1788875425.6420434,1788875425.641988,0.11999999731779099,-0.5235999822616577
1788875425.6925156,1788875425.692443,0.11999999731779099,-0.5235999822616577
1788875425.7435474,1788875425.7434862,0.11999999731779099,-0.5235999822616577
1788875425.7933276,1788875425.7932637,0.11999999731779099,-0.5235999822616577
1788875425.8420646,1788875425.8419988,0.11999999731779099,-0.5235999822616577
1788875425.8922038,1788875425.8921537,0.11999999731779099,-0.5235999822616577
1788875425.9435513,1788875425.9434383,0.11999999731779099,-0.5235999822616577
1788875425.993705,1788875425.9936352,0.11999999731779099,-0.5235999822616577
1788875426.0429497,1788875426.0428946,0.11999999731779099,-0.5235999822616577
1788875426.092988,1788875426.0929308,0.11999999731779099,-0.5235999822616577
1788875426.1421657,1788875426.1421065,0.11999999731779099,-0.5235999822616577
1788875426.1923747,1788875426.1923351,0.11999999731779099,-0.5235999822616577
1788875426.2429428,1788875426.2428956,0.11999999731779099,-0.5235999822616577
1788875426.29223,1788875426.2921767,0.11999999731779099,-0.5235999822616577
1788875426.3421211,1788875426.3420908,0.11999999731779099,-0.5235999822616577
1788875426.3930054,1788875426.3929331,0.11999999731779099,-0.5235999822616577
1788875426.442181,1788875426.4421287,0.11999999731779099,-0.5235999822616577
1788875426.4929798,1788875426.4928966,0.11999999731779099,-0.5235999822616577
1788875426.5476367,1788875426.5476053,0.11999999731779099,-0.5235999822616577
1788875426.6184971,1788875426.6184342,0.11999999731779099,-0.5235999822616577
1788875426.6705544,1788875426.6705027,0.11999999731779099,-0.5235999822616577
1788875426.7214084,1788875426.7213237,0.23399999737739563,-0.3608253002166748
1788875426.7930288,1788875426.79297,0.23399999737739563,-0.13168950378894806
1788875426.8421319,1788875426.8420756,0.23399999737739563,0.025311240926384926
1788875426.8931704,1788875426.8931417,0.23399999737739563,0.18920740485191345
1788875426.942201,1788875426.9421709,0.23399999737739563,0.34606239199638367
1788875426.9934468,1788875426.9933817,0.23399999737739563,0.5099378824234009
1788875427.0435233,1788875427.0434852,0.23399999737739563,0.5235999822616577
1788875427.0937352,1788875427.0936968,0.23399999737739563,0.5235999822616577
1788875427.1433718,1788875427.1433346,0.23399999737739563,0.5235999822616577
1788875427.1933706,1788875427.1933389,0.23399999737739563,0.5235999822616577
1788875427.2439325,1788875427.2438757,0.23399999737739563,0.5235999822616577
1788875427.2939963,1788875427.2939358,0.23399999737739563,0.5235999822616577
1788875427.3437095,1788875427.3436434,0.11999999731779099,-0.5235999822616577
1788875427.3940394,1788875427.393977,0.11999999731779099,-0.5235999822616577
1788875427.4432635,1788875427.4432259,0.11999999731779099,-0.5235999822616577
1788875427.4921489,1788875427.4921062,0.11999999731779099,-0.5235999822616577
1788875427.542234,1788875427.5421982,0.11999999731779099,-0.5235999822616577
1788875427.5944726,1788875427.594407,0.11999999731779099,-0.5235999822616577
1788875427.6429877,1788875427.6429555,0.11999999731779099,-0.5235999822616577
1788875427.692532,1788875427.6924963,0.11999999731779099,-0.5235999822616577
1788875427.7421868,1788875427.7421408,0.11999999731779099,-0.5235999822616577
1788875427.7929444,1788875427.79288,0.11999999731779099,-0.5235999822616577
1788875427.8427787,1788875427.8427346,0.11999999731779099,-0.5235999822616577
1788875427.8933003,1788875427.8932538,0.11999999731779099,-0.5235999822616577
1788875427.942422,1788875427.9423728,0.11999999731779099,-0.5235999822616577
1788875427.9926229,1788875427.9925714,0.11999999731779099,-0.5235999822616577
1788875428.0422823,1788875428.042222,0.11999999731779099,-0.5235999822616577
1788875428.0921829,1788875428.0921314,0.11999999731779099,-0.5235999822616577
1788875428.1437137,1788875428.143653,0.11999999731779099,-0.5235999822616577
1788875428.1933916,1788875428.193353,0.11999999731779099,-0.5235999822616577
1788875428.2428012,1788875428.2427344,0.11999999731779099,-0.5235999822616577
1788875428.2936764,1788875428.2936318,0.11999999731779099,-0.5235999822616577
1788875428.3428032,1788875428.342763,0.23399999737739563,-0.36620643734931946
1788875428.393596,1788875428.3935487,0.23399999737739563,-0.20365406572818756
1788875428.4471889,1788875428.4471278,0.23399999737739563,-0.03240184113383293
1788875428.5184577,1788875428.5183995,0.23399999737739563,0.19572976231575012
1788875428.5682745,1788875428.5682192,0.23399999737739563,0.35538822412490845
1788875428.618212,1788875428.6181648,0.23399999737739563,0.5151652097702026
1788875428.6672454,1788875428.667176,0.23399999737739563,0.5235999822616577
1788875428.717398,1788875428.7173445,0.23399999737739563,0.5235999822616577
1788875428.7689037,1788875428.768868,0.23399999737739563,0.5235999822616577
1788875428.8187373,1788875428.8186886,0.23399999737739563,0.5235999822616577
1788875428.8679876,1788875428.867932,0.23399999737739563,0.5235999822616577
1788875428.9186654,1788875428.9186347,0.23399999737739563,0.5235999822616577
1788875428.9681225,1788875428.9680834,0.23399999737739563,0.5235999822616577
1788875429.0171363,1788875429.0170784,0.23399999737739563,0.5235999822616577
1788875429.0670755,1788875429.0670152,0.11999999731779099,-0.5235999822616577
1788875429.1179557,1788875429.1179063,0.11999999731779099,-0.5235999822616577
1788875429.1686053,1788875429.1685483,0.11999999731779099,-0.5235999822616577
1788875429.2188687,1788875429.2187972,0.11999999731779099,-0.5235999822616577
1788875429.2681437,1788875429.2680938,0.11999999731779099,-0.5235999822616577
1788875429.3179638,1788875429.317927,0.11999999731779099,-0.5235999822616577
1788875429.367798,1788875429.3677495,0.11999999731779099,-0.5235999822616577
1788875429.4170272,1788875429.4169736,0.11999999731779099,-0.5235999822616577
1788875429.4704993,1788875429.4704359,0.11999999731779099,-0.5235999822616577
1788875429.5418258,1788875429.541756,0.11999999731779099,-0.5235999822616577
1788875429.592756,1788875429.5927072,0.11999999731779099,-0.5235999822616577
1788875429.6450908,1788875429.645044,0.11999999731779099,-0.5235999822616577
1788875429.713185,1788875429.7131314,0.11999999731779099,-0.5235999822616577
1788875429.7641766,1788875429.764104,0.11999999731779099,-0.5235999822616577
1788875429.814187,1788875429.814134,0.11999999731779099,-0.5235999822616577
