bag_time,time,count
1788875423.240323,1788875423.240323,0
1788875423.2933097,1788875423.2933097,0
1788875423.3444386,1788875423.3444386,0
1788875423.3929389,1788875423.3929389,0
1788875423.442224,1788875423.442224,0
1788875423.4931242,1788875423.4931242,0
1788875423.5419064,1788875423.5419064,0
1788875423.5921361,1788875423.5921361,0
1788875423.6432433,1788875423.6432433,0
1788875423.6938121,1788875423.6938121,0
1788875423.7450016,1788875423.7450016,0
1788875423.779331,1788875423.779331,0
1788875423.841928,1788875423.841928,0
1788875423.8937662,1788875423.8937662,0
1788875423.9446907,1788875423.9446907,0
1788875424.0130873,1788875424.0130873,0
1788875424.068431,1788875424.068431,0
1788875424.119203,1788875424.119203,0
1788875424.1687942,1788875424.1687942,0
1788875424.2184942,1788875424.2184942,0
1788875424.267738,1788875424.267738,0
1788875424.3171902,1788875424.3171902,0
1788875424.3680503,1788875424.3680503,0
1788875424.4191313,1788875424.4191313,0
1788875424.4687917,1788875424.4687917,0
1788875424.519911,1788875424.519911,0
1788875424.5681024,1788875424.5681024,0
1788875424.6179764,1788875424.6179764,0
1788875424.6684303,1788875424.6684303,0
1788875424.7179348,1788875424.7179348,0
1788875424.767989,1788875424.767989,0
1788875424.8177483,1788875424.8177483,0
1788875424.8670242,1788875424.8670242,0
1788875424.9176972,1788875424.9176972,0
1788875424.967872,1788875424.967872,0
1788875425.0170548,1788875425.0170548,0
1788875425.0677068,1788875425.0677068,0
1788875425.117082,1788875425.117082,0
1788875425.1666496,1788875425.1666496,0
1788875425.2177103,1788875425.2177103,0
1788875425.2682061,1788875425.2682061,0
1788875425.31813,1788875425.31813,0
1788875425.3699725,1788875425.3699725,0
1788875425.4420037,1788875425.4420037,0
1788875425.4927542,1788875425.4927542,0
1788875425.5420163,1788875425.5420163,0
1788875425.5920517,1788875425.5920517,0
1788875425.6416929,1788875425.6416929,0
1788875425.692169,1788875425.692169,0
1788875425.743287,1788875425.743287,0
1788875425.7930791,1788875425.7930791,0
1788875425.8418083,1788875425.8418083,0
1788875425.8919904,1788875425.8919904,0
1788875425.943576,1788875425.943576,0
1788875425.9934466,1788875425.9934466,0
1788875426.0425966,1788875426.0425966,0
1788875426.0925896,1788875426.0925896,0
1788875426.1418827,1788875426.1418827,0
1788875426.1921453,1788875426.1921453,0
1788875426.2426684,1788875426.2426684,0
1788875426.2918932,1788875426.2918932,0
1788875426.3417625,1788875426.3417625,0
1788875426.3926346,1788875426.3926346,0
1788875426.4418766,1788875426.4418766,0
1788875426.4925659,1788875426.4925659,0
1788875426.5474172,1788875426.5474172,0
1788875426.618208,1788875426.618208,0
1788875426.670263,1788875426.670263,0
1788875426.7212377,1788875426.7212377,0
1788875426.7927098,1788875426.7927098,0
1788875426.841755,1788875426.841755,0
1788875426.8930056,1788875426.8930056,0
1788875426.9420197,1788875426.9420197,0
1788875426.993217,1788875426.993217,0
1788875427.0433316,1788875427.0433316,0
1788875427.0934734,1788875427.0934734,0
1788875427.143114,1788875427.143114,0
1788875427.1931868,1788875427.1931868,0
1788875427.2436764,1788875427.2436764,0
1788875427.2936351,1788875427.2936351,0
1788875427.3434544,1788875427.3434544,0
1788875427.3936777,1788875427.3936777,0
1788875427.4430282,1788875427.4430282,0
1788875427.4919262,1788875427.4919262,0
1788875427.5419579,1788875427.5419579,0
1788875427.5941238,1788875427.5941238,0
1788875427.6428034,1788875427.6428034,0
1788875427.6923196,1788875427.6923196,0
1788875427.741954,1788875427.741954,0
1788875427.7926514,1788875427.7926514,0
1788875427.8425422,1788875427.8425422,0
1788875427.8929942,1788875427.8929942,0
1788875427.9420953,1788875427.9420953,0
1788875427.992299,1788875427.992299,0
1788875428.041952,1788875428.041952,0
1788875428.0919297,1788875428.0919297,0
1788875428.1434097,1788875428.1434097,0
1788875428.1932158,1788875428.1932158,0
1788875428.2424655,1788875428.2424655,0
1788875428.2933283,1788875428.2933283,0
1788875428.3425078,1788875428.3425078,0
1788875428.3933544,1788875428.3933544,0
1788875428.446914,1788875428.446914,0
1788875428.5181396,1788875428.5181396,0
1788875428.5680718,1788875428.5680718,0
1788875428.6180031,1788875428.6180031,0
1788875428.6670096,1788875428.6670096,0
1788875428.717154,1788875428.717154,0
1788875428.7686725,1788875428.7686725,0
1788875428.8184476,1788875428.8184476,0
1788875428.8676317,1788875428.8676317,0
1788875428.9183836,1788875428.9183836,0
1788875428.9677937,1788875428.9677937,0
1788875429.0167959,1788875429.0167959,0
1788875429.0669394,1788875429.0669394,0
1788875429.117606,1788875429.117606,0
1788875429.1683295,1788875429.1683295,0
1788875429.2184958,1788875429.2184958,0
1788875429.2678354,1788875429.2678354,0
1788875429.3177545,1788875429.3177545,0
1788875429.3675961,1788875429.3675961,0
1788875429.4167964,1788875429.4167964,0
1788875429.4701834,1788875429.4701834,0
1788875429.5415525,1788875429.5415525,0
1788875429.5924373,1788875429.5924373,0
1788875429.6447952,1788875429.6447952,0
1788875429.7129138,1788875429.7129138,0
1788875429.7639792,1788875429.7639792,0
1788875429.8138797,1788875429.8138797,0
1788875429.8633313,1788875429.8633313,0
1788875429.9183497,1788875429.9183497,0
1788875429.9679875,1788875429.9679875,0
1788875430.0178382,1788875430.0178382,0
1788875430.0689309,1788875430.0689309,0
1788875430.1181867,1788875430.1181867,0
1788875430.1677878,1788875430.1677878,0
1788875430.2177424,1788875430.2177424,0
1788875430.267216,1788875430.267216,0
1788875430.3171005,1788875430.3171005,0
1788875430.3705103,1788875430.3705103,0
1788875430.442536,1788875430.442536,0
1788875430.491617,1788875430.491617,0
1788875430.54335,1788875430.54335,0
1788875430.5932524,1788875430.5932524,0
1788875430.643077,1788875430.643077,0
1788875430.6933005,1788875430.6933005,0
1788875430.7422137,1788875430.7422137,0
1788875430.7930622,1788875430.7930622,0
1788875430.8422503,1788875430.8422503,0
1788875430.8925014,1788875430.8925014,0
1788875430.9433296,1788875430.9433296,0
1788875430.991579,1788875430.991579,0
1788875431.0417833,1788875431.0417833,0
1788875431.0927365,1788875431.0927365,0
1788875431.1425145,1788875431.1425145,0
1788875431.1916087,1788875431.1916087,0
1788875431.2424266,1788875431.2424266,0
1788875431.2917836,1788875431.2917836,0
1788875431.3414462,1788875431.3414462,0
1788875431.3922925,1788875431.3922925,0
1788875431.4412956,1788875431.4412956,0
1788875431.4921918,1788875431.4921918,0
1788875431.5423934,1788875431.5423934,0
1788875431.5925312,1788875431.5925312,0
1788875431.6431787,1788875431.6431787,0
1788875431.6934729,1788875431.6934729,0
1788875431.742486,1788875431.742486,0
1788875431.7914734,1788875431.7914734,0
1788875431.8421206,1788875431.8421206,0
1788875431.894376,1788875431.894376,0
1788875431.9439058,1788875431.9439058,0
1788875431.9936404,1788875431.9936404,0
1788875432.0431864,1788875432.0431864,0
1788875432.0936875,1788875432.0936875,0
1788875432.142671,1788875432.142671,0
1788875432.1918292,1788875432.1918292,0
1788875432.2425575,1788875432.2425575,0
1788875432.292003,1788875432.292003,0
1788875432.3426185,1788875432.3426185,0
1788875432.3919096,1788875432.3919096,0
1788875432.4430146,1788875432.4430146,0
1788875432.4930396,1788875432.4930396,0
1788875432.5430918,1788875432.5430918,0
1788875432.5922225,1788875432.5922225,0
1788875432.6419728,1788875432.6419728,0
1788875432.693644,1788875432.693644,0
1788875432.7422285,1788875432.7422285,0
1788875432.792655,1788875432.792655,0
1788875432.8432572,1788875432.8432572,0
1788875432.8932884,1788875432.8932884,0
1788875432.9424536,1788875432.9424536,0
1788875432.9930742,1788875432.9930742,0
1788875433.0424654,1788875433.0424654,0
1788875433.0920417,1788875433.0920417,0
1788875433.1424158,1788875433.1424158,0
1788875433.1923037,1788875433.1923037,0
1788875433.2421193,1788875433.2421193,0
1788875433.2927742,1788875433.2927742,0
1788875433.3430932,1788875433.3430932,0
1788875433.3918092,1788875433.3918092,0
1788875433.4417338,1788875433.4417338,0
1788875433.4931493,1788875433.4931493,0
1788875433.5426855,1788875433.5426855,0
1788875433.5920362,1788875433.5920362,0
1788875433.6415184,1788875433.6415184,0
1788875433.6929748,1788875433.6929748,0
1788875433.7420526,1788875433.7420526,0
1788875433.7941022,1788875433.7941022,0
1788875433.8446875,1788875433.8446875,0
1788875433.912822,1788875433.912822,0
1788875433.9631374,1788875433.9631374,0
1788875434.0178983,1788875434.0178983,0
1788875434.0683339,1788875434.0683339,0
1788875434.1182706,1788875434.1182706,0
1788875434.1696815,1788875434.1696815,0
1788875434.2390335,1788875434.2390335,0
1788875434.2916152,1788875434.2916152,0
1788875434.342748,1788875434.342748,0
1788875434.3921418,1788875434.3921418,0
1788875434.4415264,1788875434.4415264,0
1788875434.4926066,1788875434.4926066,0
1788875434.5427306,1788875434.5427306,0
1788875434.5919259,1788875434.5919259,0
1788875434.6434376,1788875434.6434376,0
1788875434.6929927,1788875434.6929927,0
1788875434.7427316,1788875434.7427316,0
1788875434.7919688,1788875434.7919688,0
1788875434.8425865,1788875434.8425865,0
1788875434.8927732,1788875434.8927732,0
1788875434.944616,1788875434.944616,0
1788875435.0127368,1788875435.0127368,0
1788875435.0646482,1788875435.0646482,0
1788875435.1168087,1788875435.1168087,0
1788875435.166834,1788875435.166834,0
1788875435.2176433,1788875435.2176433,0
1788875435.2669053,1788875435.2669053,0
1788875435.317118,1788875435.317118,0
1788875435.367823,1788875435.367823,0
1788875435.4172094,1788875435.4172094,0
1788875435.4668927,1788875435.4668927,0
1788875435.517809,1788875435.517809,0
1788875435.5667481,1788875435.5667481,0
1788875435.6170332,1788875435.6170332,0
1788875435.668143,1788875435.668143,0
1788875435.7175024,1788875435.7175024,0
1788875435.7668653,1788875435.7668653,0
1788875435.817724,1788875435.817724,0
1788875435.8668623,1788875435.8668623,0
1788875435.9169245,1788875435.9169245,0
1788875435.9683359,1788875435.9683359,0
1788875436.0171142,1788875436.0171142,0
1788875436.067515,1788875436.067515,0
1788875436.1197677,1788875436.1197677,0
1788875436.192276,1788875436.192276,0
1788875436.2417111,1788875436.2417111,0
1788875436.2934616,1788875436.2934616,0
1788875436.3429918,1788875436.3429918,0
1788875436.3946822,1788875436.3946822,0
1788875436.4708,1788875436.4708,0
1788875436.5197327,1788875436.5197327,0
1788875436.588902,1788875436.588902,0
1788875436.6377165,1788875436.6377165,0
1788875436.6894233,1788875436.6894233,0
1788875436.7443836,1788875436.7443836,0
1788875436.795375,1788875436.795375,0
1788875436.867592,1788875436.867592,0
1788875436.9201894,1788875436.9201894,0
1788875436.993185,1788875436.993185,0
1788875437.043176,1788875437.043176,0
1788875437.091565,1788875437.091565,0
1788875437.1424513,1788875437.1424513,0
1788875437.1919112,1788875437.1919112,0
1788875437.2417424,1788875437.2417424,0
1788875437.294504,1788875437.294504,0
1788875437.3675632,1788875437.3675632,0
1788875437.417515,1788875437.417515,0
1788875437.4675872,1788875437.4675872,0
1788875437.5181973,1788875437.5181973,0
1788875437.568748,1788875437.568748,0
1788875437.6175032,1788875437.6175032,0
1788875437.6680524,1788875437.6680524,0
1788875437.7176085,1788875437.7176085,0
1788875437.7681317,1788875437.7681317,0
1788875437.8189623,1788875437.8189623,0
1788875437.8675585,1788875437.8675585,0
1788875437.9179716,1788875437.9179716,0
1788875437.9689932,1788875437.9689932,0
1788875438.018593,1788875438.018593,0
1788875438.0682604,1788875438.0682604,0
1788875438.1193385,1788875438.1193385,0
1788875438.1918044,1788875438.1918044,0
1788875438.2416644,1788875438.2416644,0
1788875438.2932432,1788875438.2932432,0
1788875438.3433077,1788875438.3433077,0
1788875438.393328,1788875438.393328,0
1788875438.4432054,1788875438.4432054,0
1788875438.4930263,1788875438.4930263,0
1788875438.5432544,1788875438.5432544,0
1788875438.5930927,1788875438.5930927,0
1788875438.64287,1788875438.64287,0
1788875438.6919315,1788875438.6919315,0
1788875438.7416108,1788875438.7416108,0
1788875438.7919323,1788875438.7919323,0
1788875438.8419187,1788875438.8419187,0
1788875438.892132,1788875438.892132,0
1788875438.9450803,1788875438.9450803,0
1788875439.0185285,1788875439.0185285,0
1788875439.0683608,1788875439.0683608,0
1788875439.1171956,1788875439.1171956,0
1788875439.1680477,1788875439.1680477,0
1788875439.2163975,1788875439.2163975,0
1788875439.2666025,1788875439.2666025,0
1788875439.3209991,1788875439.3209991,0
1788875439.3923466,1788875439.3923466,0
1788875439.442896,1788875439.442896,0
1788875439.4930854,1788875439.4930854,0
1788875439.5424929,1788875439.5424929,0
1788875439.5927293,1788875439.5927293,0
1788875439.642731,1788875439.642731,0
1788875439.691901,1788875439.691901,0
1788875439.7427123,1788875439.7427123,0
1788875439.7923927,1788875439.7923927,0
1788875439.8418415,1788875439.8418415,0
1788875439.8933764,1788875439.8933764,0
1788875439.9423344,1788875439.9423344,0
1788875439.9919183,1788875439.9919183,0
1788875440.0497267,1788875440.0497267,0
1788875440.1138463,1788875440.1138463,0
1788875440.1628401,1788875440.1628401,0
1788875440.2155845,1788875440.2155845,0
1788875440.2663205,1788875440.2663205,0
1788875440.3167093,1788875440.3167093,0
1788875440.3668022,1788875440.3668022,0
1788875440.4169362,1788875440.4169362,0
1788875440.467668,1788875440.467668,0
1788875440.5173728,1788875440.5173728,0
1788875440.5673401,1788875440.5673401,0
1788875440.6175659,1788875440.6175659,0
1788875440.6677217,1788875440.6677217,0
1788875440.7171385,1788875440.7171385,0
1788875440.7671082,1788875440.7671082,0
1788875440.817042,1788875440.817042,0
1788875440.866856,1788875440.866856,0
1788875440.9166985,1788875440.9166985,0
1788875440.966934,1788875440.966934,0
1788875441.0173411,1788875441.0173411,0
1788875441.0678372,1788875441.0678372,0
1788875441.1165893,1788875441.1165893,0
1788875441.1680424,1788875441.1680424,0
1788875441.219843,1788875441.219843,0
1788875441.2920017,1788875441.2920017,0
1788875441.341842,1788875441.341842,0
1788875441.3924804,1788875441.3924804,0
1788875441.4438105,1788875441.4438105,0
1788875441.494933,1788875441.494933,0
1788875441.567176,1788875441.567176,0
1788875441.6187198,1788875441.6187198,0
1788875441.667662,1788875441.667662,0
1788875441.7176895,1788875441.7176895,0
1788875441.7677703,1788875441.7677703,0
1788875441.8176463,1788875441.8176463,0
1788875441.8679543,1788875441.8679543,0
1788875441.917411,1788875441.917411,0
1788875441.9674723,1788875441.9674723,0
1788875442.016913,1788875442.016913,0
1788875442.0674767,1788875442.0674767,0
1788875442.1164978,1788875442.1164978,0
1788875442.1670313,1788875442.1670313,0
1788875442.2171133,1788875442.2171133,0
1788875442.266688,1788875442.266688,0
1788875442.3171513,1788875442.3171513,0
1788875442.3675888,1788875442.3675888,0
1788875442.4172676,1788875442.4172676,0
