simulation_time_k_s,simulation_time_k1_s,simulation_physics_step_k,simulation_physics_step_k1,physics_step_delta,dt_sim_s,x_k_m,y_k_m,yaw_k_rad,u_k_mps,v_k_mps,r_k_radps,applied_command_sequence_k1,commanded_throttle_norm_k1,commanded_steering_norm_k1,applied_throttle_norm_k1,applied_steering_rad_k1,simulator_feedback_steering_rad_k1,wheel_speed_mps_k1,encoder_left_rad_k1,encoder_right_rad_k1,reset_epoch,segment_id,x_k1_m,y_k1_m,yaw_k1_rad,u_k1_mps,v_k1_mps,r_k1_radps
10.305,10.3300009,10306.0,10331.0,25.0,0.025000900000000215,0.8067,3.1589,-1.5707963267948968,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8068,3.1589,-1.5707963267948968,0.0,0.0,0.0
10.3300009,10.3560009,10331.0,10357.0,26.0,0.0259999999999998,0.8068,3.1589,-1.5707963267948968,0.0,0.0,0.0,6.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8068,3.1589,-1.5707963267948968,0.0,0.0,0.0
10.3560009,10.38,10357.0,10381.0,24.0,0.02399910000000105,0.8068,3.1589,-1.5707963267948968,0.0,0.0,0.0,7.0,0.8,0.0,0.8,0.0,0.0,18.90627565200279,7.6904,7.6904,0.0,0.0,0.8068,3.1574,-1.5706548628839434,0.1218,0.0,0.0
10.38,10.406,10381.0,10407.0,26.0,0.0259999999999998,0.8068,3.1574,-1.5706548628839434,0.1218,0.0,0.0,8.0,0.8,0.0,0.8,0.0,0.0,20.124446153846307,16.5588,16.5588,0.0,0.0,0.8068,3.1523,-1.570654868544431,0.2603,0.0,0.0
10.406,10.43,10407.0,10431.0,24.0,0.023999999999999133,0.8068,3.1523,-1.570654868544431,0.2603,0.0,0.0,9.0,0.8,0.0,0.8,0.0,0.0,20.120229166667393,24.7433,24.7433,0.0,0.0,0.8068,3.1445,-1.5706548726649803,0.3873,0.0,0.0
10.43,10.456,10431.0,10457.0,26.0,0.0259999999999998,0.8068,3.1445,-1.5706548726649803,0.3873,0.0,0.0,10.0,0.8,0.0,0.8,0.0,0.0,20.12467307692323,33.6118,33.6118,0.0,0.0,0.8068,3.1325,-1.5706548764230746,0.5241,0.0,0.0
10.456,10.4800005,10457.0,10481.0,24.0,0.024000499999999647,0.8068,3.1325,-1.5706548764230746,0.5241,0.0,0.0,11.0,0.8,0.0,0.8,0.0,0.0,20.127922334951638,41.7996,41.7996,0.0,0.0,0.8068,3.1184,-1.570654879003819,0.6494,0.0,0.0
10.4800005,10.5060005,10481.0,10507.0,26.0,0.026000000000001577,0.8068,3.1184,-1.570654879003819,0.6494,0.0,0.0,12.0,0.8,0.0,0.8,0.0,0.0,20.11695769230648,50.6647,50.6647,0.0,0.0,0.8068,3.0996,-1.5706548813807368,0.7844,0.0,0.0
10.5060005,10.5300007,10507.0,10531.0,24.0,0.024000199999999694,0.8068,3.0996,-1.5706548813807368,0.7844,0.0,0.0,13.0,0.8,0.0,0.8,0.0,0.0,20.128173931884145,58.8525,58.8525,0.0,0.0,0.8068,3.0792,-1.5707963267948963,0.908,0.0,0.0
10.5300007,10.555,10531.0,10556.0,25.0,0.02499929999999928,0.8068,3.0792,-1.5707963267948963,0.908,0.0,0.0,14.0,0.8,0.0,0.8,0.0,0.0,20.11932734116612,67.3774,67.3774,0.0,0.0,0.8068,3.0549,-1.5707963267948963,1.036,0.0,0.0
10.555,10.581,10556.0,10582.0,26.0,0.0259999999999998,0.8068,3.0549,-1.5707963267948963,1.036,0.0,0.0,15.0,0.8,0.0,0.8,0.0,0.0,20.124446153846325,76.2458,76.2458,0.0,0.0,0.8068,3.0261,-1.5707963267948963,1.1682,0.0,0.0
10.581,10.6050005,10582.0,10606.0,24.0,0.024000499999999647,0.8068,3.0261,-1.5707963267948963,1.1682,0.0,0.0,16.0,0.8,0.0,0.8,0.0,0.0,20.119810003958545,84.4303,84.4303,0.0,0.0,0.8068,2.9966,-1.5707963267948963,1.2894,0.0,0.0
10.6050005,10.63,10606.0,10631.0,25.0,0.024999500000001618,0.8068,2.9966,-1.5707963267948963,1.2894,0.0,0.0,17.0,0.8,0.0,0.8,0.0,0.0,20.126718534369374,92.9584,92.9584,0.0,0.0,0.8068,2.9627,-1.5707963267948963,1.4147,0.0,0.0
10.63,10.6550007,10631.0,10656.0,25.0,0.025000699999999654,0.8068,2.9627,-1.5707963267948963,1.4147,0.0,0.0,18.0,0.8,0.0,0.8,0.0,0.0,20.118200690380952,101.4833,101.4833,0.0,0.0,0.8069,2.9257,-1.5707963267948963,1.5392,0.0,0.0
10.6550007,10.6810007,10656.0,10682.0,26.0,0.0259999999999998,0.8069,2.9257,-1.5707963267948963,1.5392,0.0,0.0,19.0,0.8,0.0,0.8,0.0,0.0,20.124446153846296,110.3517,110.3517,0.0,0.0,0.8069,2.8839,-1.5707963267948963,1.6678,0.0,0.0
10.6810007,10.7050009,10682.0,10706.0,24.0,0.024000199999999694,0.8069,2.8839,-1.5707963267948963,1.6678,0.0,0.0,20.0,0.8,0.0,0.8,0.0,0.0,20.12411771568597,118.5362,118.5395,0.0,0.0,0.8069,2.8424,-1.5707963267948963,1.7857,0.0,0.0
10.7050009,10.7300005,10706.0,10731.0,25.0,0.024999599999999234,0.8069,2.8424,-1.5707963267948963,1.7857,0.0,0.0,21.0,0.8,0.0,0.8,0.0,0.0,20.122743963904046,127.0643,127.0643,0.0,0.0,0.8069,2.7962,-1.5707963267948963,1.9078,0.0,0.0
