scan_index,scan_stamp_s,gt_x_m,gt_y_m,gt_yaw_rad,seed_x_m,seed_y_m,seed_yaw_rad,match_x_m,match_y_m,match_yaw_rad,seed_error_m,match_error_m,seed_yaw_error_rad,match_yaw_error_rad,match_score,score_margin,gt_score,seed_score,valid_beams
0,1788985209.3410406,0.8006,3.1583,-1.5708,0.8006,3.1583,-1.5708,0.8006,3.1083,-1.5708,0.0,0.050000000000000266,0.0,0.0,0.9709966224088971,0.0004503377591102975,0.9696456091315662,0.9696456091315662,120
4,1788985209.570101,0.8006,3.1583,-1.5708,0.8006,3.1583,-1.5708,0.8006,3.1083,-1.5708,0.0,0.050000000000000266,0.0,0.0,0.9709966224088971,0.0004503377591102975,0.9696456091315662,0.9696456091315662,120
8,1788985209.7692368,0.8006,3.1583,-1.5708,0.8006,3.1583,-1.5708,0.8006,3.1083,-1.5708,0.0,0.050000000000000266,0.0,0.0,0.9709966224088971,0.0004503377591102975,0.9696456091315662,0.9696456091315662,120
12,1788985209.970557,0.8006,3.1583,-1.5708,0.8006,3.1583,-1.5708,0.8006,3.1083,-1.5708,0.0,0.050000000000000266,0.0,0.0,0.9709966224088971,0.0004503377591102975,0.9696456091315662,0.9696456091315662,120
16,1788985210.1916628,0.8006,3.1583,-1.5708,0.8006,3.1583,-1.5708,0.8006,3.1083,-1.5708,0.0,0.050000000000000266,0.0,0.0,0.9714469601680074,0.0004503377591102975,0.9700959468906765,0.9700959468906765,120
20,1788985210.4162073,0.8005988498961634,3.1389000000340914,-1.5837891371667994,0.8005305154703015,3.147137556132021,-1.5837891371667994,0.8005305154703015,3.022137556132021,-1.6087891371667993,0.00823783952625308,0.11676246389819743,0.0,0.02499999999999991,0.9860456801634662,0.0003048668903909979,0.8396988523524685,0.8402287337175803,120
24,1788985210.6204655,0.7899897320812813,2.9851006287116117,-1.6654111604104938,0.7924680254987152,3.0281845551543065,-1.6654111604104938,0.7674680254987152,2.9031845551543065,-1.6654111604104938,0.04315514634412018,0.08495569653906114,0.0,0.0,0.9692666901739782,0.0003095083650290764,0.9584720886481644,0.943188661161274,120
28,1788985210.8214438,0.7747737729351658,2.7159015302969554,-1.5419194249593156,0.7791340383368996,2.7699754419065856,-1.5419194249593156,0.7791340383368996,2.3699754419065857,-1.4669194249593154,0.054249422403742364,0.3459535670338368,0.0,0.07500000000000018,0.9660429070586839,0.0008763390265469351,0.6978391729758144,0.703704957559818,120
32,1788985211.0201128,0.8392523299064747,2.354197707133725,-1.2958047705765843,0.8417908613607732,2.4186091198920745,-1.2958047705765843,0.8667908613607732,2.4186091198920745,-1.2958047705765843,0.06446141664182482,0.07005141546168683,0.0,0.0,0.9635062897012349,0.0003518240142582618,0.9014075093873707,0.9105171657898015,120
36,1788985211.2205086,0.9669240335706663,1.876890137443611,-1.3573476674907476,0.962444718167226,1.9628463312332118,-1.3573476674907476,0.987444718167226,1.9628463312332118,-1.3823476674907476,0.0860728268228649,0.08837174744853063,0.0,0.02499999999999991,0.9501626672999731,0.0026397636500373745,0.9033308494244559,0.9061167073275685,120
40,1788985211.4211166,1.089589791088241,1.299282864348267,-1.330196407875094,1.0844302652244775,1.3937715542627507,-1.330196407875094,1.1094302652244774,1.2937715542627506,-1.330196407875094,0.09462945222759293,0.020591720491726247,0.0,0.0,0.9707803789642259,0.0004345854197814747,0.93296168899806,0.911696832337714,120
44,1788985211.6464026,1.217651066748386,0.6460752712537774,-1.479439991521815,1.2121470171166684,0.7275569273654444,-1.479439991521815,1.2121470171166684,0.7275569273654444,-1.504439991521815,0.0816673425859344,0.0816673425859344,0.0,0.02499999999999991,0.9281829928585535,0.0018985371252316918,0.7197708123714996,0.7898395103989796,120
48,1788985211.8685646,1.290312911629432,0.002470962459559356,-1.3296458308447718,1.2886778367517577,0.08209045371777493,-1.3296458308447718,1.2886778367517577,0.6820904537177749,-1.2546458308447717,0.07963627852977981,0.6796214581426423,0.0,0.07500000000000018,0.8332798559265975,0.0026496888290408194,0.5762384643723523,0.5605869899734448,120
52,1788985212.0695734,1.4213811056924361,-0.5340368086911136,-1.451430362913954,1.4110454404457513,-0.42590061171021787,-1.451430362913954,1.4110454404457513,-0.8009006117102179,-1.551430362913954,0.10862901579956714,0.267063878759204,0.0,0.10000000000000009,0.990542907058684,0.000900675518220484,0.5827904241340287,0.5861543293970939,120
56,1788985212.2941043,1.407153396514644,-1.0014359660411793,-1.6531810207717519,1.4004389174229424,-0.752518556821534,-1.6531810207717519,1.3754389174229424,-1.152518556821534,-1.628181020771752,0.24900795337115897,0.15437537828605333,0.0,0.02499999999999991,0.9696254556507742,0.0023151135129758638,0.9448368280741616,0.8476285317783732,120
60,1788985212.54512,1.379911293276628,-1.7116343522764406,-1.581722846424107,1.3734697941824974,-1.4715654314238804,-1.581722846424107,1.3984697941824973,-1.6715654314238806,-1.606722846424107,0.24015532405069115,0.044158083905009596,0.0,0.02499999999999991,0.964516506734089,0.004957735002479646,0.9274342355363232,0.9334278208723827,120
64,1788985212.7462897,1.346976292236238,-2.302032400805117,-1.676316224685395,1.3395496055501486,-2.060128410269292,-1.676316224685395,1.3395496055501486,-2.2601284102692922,-1.701316224685395,0.24201796692041255,0.0425570217233284,0.0,0.02499999999999991,0.9653280718447981,0.007283901552863403,0.8718648382370505,0.8898984395872883,120
68,1788985212.9911299,1.265938321166857,-2.9425275976996432,-1.681295826274297,1.2595396461060564,-2.706783178383636,-1.681295826274297,1.2595396461060564,-3.1567831783836358,-1.681295826274297,0.23583124110510706,0.2143511065909587,0.0,0.0,0.9829845111205037,0.001737044202573812,0.9331652180063834,0.8585160059193365,120
72,1788985213.2201037,1.1841949967803322,-3.6733227529368957,-1.7079495037753785,1.173742232220001,-3.4444929627028285,-1.7079495037753785,1.1487422322200012,-3.7944929627028285,-1.7079495037753785,0.22906840285277438,0.12625022079066014,0.0,0.0,0.9833339898277264,0.0005911671531914076,0.9514435638046848,0.9177487285495246,120
76,1788985213.4206598,1.0960606123874546,-4.253317529023446,-1.71859421933178,1.085773584392565,-4.0252852092495255,-1.71859421933178,1.085773584392565,-4.425285209249526,-1.71859421933178,0.2282642368099816,0.17227508812160497,0.0,0.0,0.9896422315404634,0.0004503377591102975,0.9452158508980947,0.8868846045626005,120
80,1788985213.6420102,0.9978220070126773,-4.904511706219479,-1.7464403492959049,0.9849500312436692,-4.6806227078220735,-1.7464403492959049,0.9849500312436692,-5.005622707822074,-1.7464403492959049,0.2242587152455647,0.10192704452341331,0.0,0.0,0.9977483112044485,0.0049537153502131615,0.9644074272345085,0.8776628245602703,120
84,1788985213.8670754,0.870283514328424,-5.553804146406357,-1.7588838497161459,0.8573819979404478,-5.337254626115438,-1.7588838497161459,0.8323819979404478,-5.737254626115439,-1.7588838497161459,0.21693350101663902,0.18732486073663662,0.0,0.0,0.9959469601680074,0.002702026554661674,0.9266979549169477,0.8701681541757262,120
88,1788985214.069249,0.7578487979895117,-6.139397481889086,-1.7680400655873751,0.743175835884517,-5.929050466207081,-1.7680400655873751,0.7181758358845169,-6.304050466207081,-1.793040065587375,0.21085815806664943,0.1693651356301124,0.0,0.02499999999999991,0.9914435825769046,0.004503377591102975,0.9177530358938794,0.8911387736560722,120
92,1788985214.292863,0.6055112479597153,-6.772788451868071,-1.8193395729724797,0.5917630484125422,-6.56417111647427,-1.8193395729724797,0.5667630484125422,-6.93917111647427,-1.8193395729724797,0.20906985822350996,0.1708350492422631,0.0,0.0,0.9963972979271176,0.0,0.9058876681913897,0.8178034844264009,120
96,1788985214.5412402,0.44867293317805906,-7.419079155047724,-1.7966767536515043,0.43243681585733723,-7.227023541510244,-1.7966767536515043,0.4074368158573372,-7.577023541510243,-1.7966767536515043,0.19274068121937882,0.1632386185518305,0.0,0.0,0.9981986489635588,0.0013510132773308925,0.87378154431045,0.7224553874880952,120
