event_index,source_stamp_ns,stage,progress_m,e_y_m,e_psi_rad,u_mps,v_mps,r_radps,target_speed_mps,steering_command_rad,previous_steering_rate_radps,previous_target_speed_rate_mps2,steering_rate_radps,target_speed_rate_mps2
1266,1789654030561355037,0,21.80566961,0.1656917483,-0.3014636636,0,0,0,0,0,0,0,0.01183438301,3
1266,1789654030561355037,1,21.80566961,0.1656917483,-0.3014636636,0,0,0,0.07500000298,0.0002958595869,0.01183438301,3,0.01944167353,3
1266,1789654030561355037,2,21.8058031,0.1656498909,-0.3014566898,0.01127937157,0,3.29311365e-06,0.150000006,0.0007819014136,0.01944167353,3,0.02552308142,3
1266,1789654030561355037,3,21.80637518,0.1654704958,-0.3014266193,0.03705989942,0,2.810678416e-05,0.2250000089,0.001419978449,0.02552308142,3,0.03203094751,3
1266,1789654030561355037,4,21.80768975,0.1650583297,-0.3013567328,0.07401423156,0,0.0001132428297,0.3000000119,0.002220752183,0.03203094751,3,0.04034786671,3
1266,1789654030561355037,5,21.80998111,0.1643401682,-0.3012328148,0.1195784956,0,0.0003186117683,0.375,0.003229449037,0.04034786671,3,0.05127760768,3
1266,1789654030561355037,6,21.81343001,0.1632598788,-0.3010419607,0.1717770994,0,0.0007304148166,0.4499999881,0.004511389416,0.05127760768,3,0.06504330784,3
1266,1789654030561355037,7,21.81817608,0.1617746353,-0.3007711768,0.2290877551,0,0.001467986847,0.5249999762,0.006137472112,0.06504330784,3,0.08132246882,3
1266,1789654030561355037,8,21.82432736,0.1598520577,-0.3004062176,0.290337503,0,0.002688724548,0.5999999642,0.008170533925,0.08132246882,3,0.09931761026,3
1266,1789654030561355037,9,21.83196766,0.1574680358,-0.2999301851,0.3546224833,0,0.004587787669,0.6749999523,0.01065347437,0.09931761026,3,0.1178558618,3
1266,1789654030561355037,10,21.84116229,0.1546050906,-0.2993223667,0.4212462902,0,0.007390468847,0.7499999404,0.01359987073,0.1178558618,3,0.1355114132,3
1266,1789654030561355037,11,21.85196244,0.1512511969,-0.2985578179,0.4896722138,0,0.01133664511,0.8249999285,0.01698765531,0.1355114132,3,0.1507351547,3
1266,1789654030561355037,12,21.86440855,0.1473989636,-0.297606796,0.5594867468,0,0.01665813476,0.8999999166,0.02075603418,0.1507351547,3,0.1619860381,3
1266,1789654030561355037,13,21.87853302,0.1430450678,-0.2964352965,0.6303713322,0,0.0235509295,0.9749999046,0.02480568551,0.1619860381,3,0.1678564548,3
1266,1789654030561355037,14,21.89436219,0.1381899565,-0.2950062752,0.702080369,0,0.0321450606,1.049999952,0.0290020965,0.1678564548,3,0.1671857089,3
1266,1789654030561355037,15,21.91191794,0.1328376085,-0.2932814956,0.7744247913,0,0.04247528687,1.125,0.03318173811,0.1671857089,3,0.159159258,3
1266,1789654030561355037,16,21.93122089,0.12699534,-0.2912397087,0.847258687,0,0.05445595086,1.200000048,0.03716072068,0.159159258,3,0.1434067041,3
1266,1789654030561355037,17,21.95228867,0.1206735373,-0.2888620496,0.9204698205,0,0.06786347926,1.275000095,0.04074588791,0.1434067041,3,0.1200629696,3
1266,1789654030561355037,18,21.97513632,0.1138854995,-0.2861332595,0.9939716458,0,0.08232951909,1.350000143,0.04374746233,0.1200629696,3,0.08979423344,3
1266,1789654030561355037,19,21.99977731,0.1066472381,-0.2830494046,1.067697406,0,0.09734687209,1.425000191,0.04599231854,0.08979423344,3,0.05379074439,3
1266,1789654030561355037,20,22.02621876,0.09897772968,-0.2795703411,1.141595721,0,0.1122894809,1.500000238,0.04733708873,0.05379074439,3,0.01370985154,3
1266,1789654030561355037,21,22.05446956,0.09089907259,-0.2756880522,1.215627074,0,0.1264461577,1.575000286,0.04767983407,0.01370985154,3,-0.02834310196,3
1266,1789654030561355037,22,22.08454047,0.0824355185,-0.2714341283,1.289760828,0,0.1390682012,1.650000334,0.04697125778,-0.02834310196,3,-0.06977171451,3
1266,1789654030561355037,23,22.11645422,0.07360969484,-0.2670309246,1.363973618,0,0.1494323015,1.725000381,0.0452269651,-0.06977171451,3,-0.1073741242,3
1266,1789654030561355037,24,22.15022382,0.06443872303,-0.2626765668,1.438247204,0,0.1569217741,1.800000429,0.04254261032,-0.1073741242,3,-0.1374713629,3
1266,1789654030561355037,25,22.18584883,0.05493507907,-0.2584530413,1.512567639,0,0.161123082,1.875000477,0.03910582513,-0.1374713629,3,-0.1564142108,3
1266,1789654030561355037,26,22.22332064,0.04511020705,-0.254306972,1.586924195,0,0.1619229019,1.950000525,0.03519546986,-0.1564142108,3,-0.1614919901,3
1266,1789654030561355037,27,22.26263522,0.03497676551,-0.2502015829,1.661308646,0,0.1595778167,2.025000572,0.03115816973,-0.1614919901,3,-0.1523065269,3
1266,1789654030561355037,28,22.30375184,0.02458157018,-0.2444594204,1.735714555,0,0.1547119021,2.10000062,0.02735050581,-0.1523065269,3,-0.1334748566,3
1266,1789654030561355037,29,22.3467174,0.01402701344,-0.2364013046,1.810137033,0,0.1481518298,2.175000668,0.02401363477,-0.1334748566,3,-0.1156389788,3
1266,1789654030561355037,30,22.3916194,0.003402196802,-0.2278541625,1.884572148,0,0.1405629069,2.250000715,0.02112266049,-0.1156389788,3,,
1286,1789654030586355011,0,21.80566961,0.1656917483,-0.3014739156,0,0,0,0,0,0,0,0.01004230976,3
1286,1789654030586355011,1,21.80566961,0.1656917483,-0.3014738858,0,0,0,0.07500000298,0.0002510577615,0.01004230976,3,0.01665379293,3
1286,1789654030586355011,2,21.8058031,0.1656498909,-0.301466912,0.01127937157,0,2.810881597e-06,0.150000006,0.000667402579,0.01665379293,3,0.02219827846,3
1286,1789654030586355011,3,21.80637517,0.1654704809,-0.3014368713,0.03705989942,0,2.417715405e-05,0.2250000089,0.001222359482,0.02219827846,3,0.02844287083,3
1286,1789654030586355011,4,21.80768974,0.1650582999,-0.3013672233,0.07401423156,0,9.83709615e-05,0.3000000119,0.001933431253,0.02844287083,3,0.03667039424,3
1286,1789654030586355011,5,21.80998109,0.1643401086,-0.3012439907,0.1195784956,0,0.0002800117654,0.375,0.002850191202,0.03667039424,3,0.04762714729,3
1286,1789654030586355011,6,21.81342999,0.1632597744,-0.3010546267,0.1717770994,0,0.0006501963362,0.4499999881,0.004040869884,0.04762714729,3,0.06150525063,3
1286,1789654030586355011,7,21.81817604,0.1617744714,-0.300786674,0.2290877551,0,0.001323987963,0.5249999762,0.00557850115,0.06150525063,3,0.07796318829,3
1286,1789654030586355011,8,21.82432728,0.1598517895,-0.3004264534,0.290337503,0,0.002455720445,0.5999999642,0.00752758095,0.07796318829,3,0.09619035572,3
1286,1789654030586355011,9,21.83196753,0.1574675888,-0.2999576628,0.3546224833,0,0.004238870461,0.6749999523,0.009932340123,0.09619035572,3,0.1150043383,3
1286,1789654030586355011,10,21.84116207,0.1546043456,-0.2993603945,0.4212462902,0,0.006898455322,0.7499999404,0.01280744839,0.1150043383,3,0.1329696029,3
1286,1789654030586355011,11,21.85196207,0.151249975,-0.29861027,0.4896722138,0,0.01067540236,0.8249999285,0.01613168791,0.1329696029,3,0.1485273838,3
1286,1789654030586355011,12,21.86440795,0.1473969817,-0.2976782024,0.5594867468,0,0.01580374874,0.8999999166,0.01984487288,0.1485273838,3,0.1601258069,3
1286,1789654030586355011,13,21.87853207,0.1430419236,-0.2965307534,0.6303713322,0,0.02248265222,0.9749999046,0.02384801768,0.1601258069,3,0.1663447917,3
1286,1789654030586355011,14,21.89436071,0.138185069,-0.2951313853,0.702080369,0,0.03084598482,1.049999952,0.02800663747,0.1663447917,3,0.1660080999,3
1286,1789654030586355011,15,21.91191571,0.1328302175,-0.2934421301,0.7744247913,0,0.04093266279,1.125,0.03215683997,0.1660080999,3,0.1582880169,3
1286,1789654030586355011,16,21.93121762,0.1269844621,-0.291442126,0.847258687,0,0.0526611656,1.200000048,0.03611404076,0.1582880169,3,0.1428007782,3
1286,1789654030586355011,17,21.952284,0.1206578985,-0.2891126275,0.9204698205,0,0.06581170112,1.275000095,0.03968406096,0.1428007782,3,0.1196702123,3
1286,1789654030586355011,18,21.97512979,0.1138635203,-0.2864384055,0.9939716458,0,0.08001898229,1.350000143,0.04267581552,0.1196702123,3,0.08955661952,3
