event_index,source_stamp_ns,status,steering_rate_radps,target_speed_rate_mps2,steering_command_rad,target_speed_mps,iterations,primal_residual,dual_residual
2669,1789654032239355161,0,0.001549498178,3,-0.01784821041,2.102084875,110,9.417533875e-05,3.004074097e-05
2692,1789654032263355091,0,-0.03349534422,3,-0.02158970572,2.113299608,112,9.369850159e-05,1.835823059e-05
2713,1789654032290355161,0,0.03482653201,3,-0.01992258802,2.130121231,111,9.441375732e-05,2.16960907e-05
2734,1789654032314355011,0,0.06792975217,3,-0.01535586547,2.141333818,110,9.870529175e-05,2.336502075e-05
2753,1789654032339355181,0,-0.05277807638,3,-0.01972639561,2.158156872,111,9.298324585e-05,2.837181091e-05
2774,1789654032365355201,0,-0.06741821766,3,-0.02415471897,2.169369221,111,8.487701416e-05,3.170967102e-05
2795,1789654032389355131,0,-0.04193303734,3,-0.02384657785,2.180585384,112,8.749961853e-05,2.336502075e-05
2818,1789654032415355161,0,-0.06950617582,3,-0.02914217487,2.197406292,111,8.916854858e-05,3.337860107e-05
2837,1789654032441355181,0,0.01069753431,3,-0.02604713291,2.208620548,112,8.344650269e-05,1.668930054e-05
2858,1789654032464355181,0,0.01327113062,3,-0.02626290917,2.225442648,110,9.894371033e-05,1.835823059e-05
2879,1789654032489355011,0,0.04711335525,3,-0.02180752531,2.236654282,111,9.560585022e-05,3.337860107e-05
2900,1789654032514355131,0,0.02387045883,3,-0.02355241589,2.253477812,111,9.846687317e-05,1.335144043e-05
2923,1789654032540355161,0,0.03023223206,3,-0.01811285689,2.264691353,111,9.822845459e-05,2.002716064e-05
2944,1789654032564355011,0,-0.1243000552,3,-0.02826999873,2.281512022,112,8.678436279e-05,2.002716064e-05
2963,1789654032589355181,0,-0.07514759898,3,-0.03171061724,2.292727947,111,8.55922699e-05,3.004074097e-05
2984,1789654032614355011,0,0.002860899549,3,-0.02800263092,2.309547663,111,8.845329285e-05,1.668930054e-05
3007,1789654032639355131,0,-0.04570313543,3,-0.03060658462,2.320763588,111,9.894371033e-05,2.16960907e-05
3028,1789654032664355231,0,-0.04345583916,3,-0.03243755549,2.337584734,110,9.965896606e-05,2.837181091e-05
3049,1789654032690355011,0,0.01212415192,3,-0.03032300249,2.348798275,111,9.441375732e-05,3.337860107e-05
3070,1789654032714355181,0,0.0133444434,3,-0.02917719074,2.371227026,111,9.202957153e-05,1.668930054e-05
3091,1789654032739355011,0,-0.004108651541,3,-0.02841794863,2.382441282,112,9.441375732e-05,1.668930054e-05
3110,1789654032765355011,0,-0.02080895752,3,-0.02976232395,2.399260759,111,9.298324585e-05,2.670288086e-05
3133,1789654032789355231,0,-0.005380435381,3,-0.02795768157,2.4104774,112,9.441375732e-05,2.16960907e-05
3154,1789654032815355011,0,-0.0400255546,3,-0.03073270246,2.427298069,110,9.942054749e-05,3.671646118e-05
3175,1789654032839355181,0,-0.02928681299,3,-0.03038128652,2.444118738,110,9.965896606e-05,2.002716064e-05
3196,1789654032865355201,0,-0.0736483857,3,-0.03238982707,2.460941553,111,8.702278137e-05,3.170967102e-05
3217,1789654032890355011,0,-0.07414883375,3,-0.03591522947,2.477762699,110,9.632110596e-05,2.002716064e-05
3238,1789654032915355161,0,0.0009859745624,3,-0.03356737643,2.488976002,112,9.870529175e-05,2.503395081e-05
3259,1789654032940355251,0,0.02791267261,3,-0.03037795611,2.505798578,110,9.775161743e-05,3.671646118e-05
3280,1789654032965355011,0,0.02888260409,3,-0.02870982513,2.528227091,110,9.346008301e-05,3.337860107e-05
3301,1789654032990355201,0,0.05714061856,3,-0.02397078089,2.545048237,112,9.822845459e-05,2.670288086e-05
3322,1789654033016355231,0,-0.01294211019,3,-0.023662664,2.567476273,111,8.726119995e-05,1.668930054e-05
3343,1789654033040355161,0,-0.09912986308,3,-0.02869087085,2.584295988,112,9.01222229e-05,2.670288086e-05
3364,1789654033065355251,0,-0.1118143275,3,-0.03283595294,2.606724501,112,8.344650269e-05,2.336502075e-05
3384,1789654033090355011,0,-0.148539722,3,-0.03696864471,2.629153252,110,9.918212891e-05,2.16960907e-05
3406,1789654033115355201,0,-0.1360426098,3,-0.04262167215,2.645976782,111,9.894371033e-05,2.16960907e-05
3427,1789654033140355011,0,-0.08579097688,3,-0.04215279222,2.668403864,112,9.822845459e-05,2.336502075e-05
3449,1789654033165355161,0,-0.08118759841,3,-0.04411327094,2.68522644,111,9.775161743e-05,3.337860107e-05
3471,1789654033190355251,0,-0.05003476515,3,-0.04350817576,2.707664251,113,7.939338684e-05,3.170967102e-05
3493,1789654033216355011,0,-0.03170783073,3,-0.04205117747,2.730093241,111,9.58442688e-05,3.337860107e-05
3515,1789654033240355201,0,-0.05017114431,3,-0.04237351567,2.746903419,111,9.250640869e-05,3.170967102e-05
3537,1789654033265355011,0,-0.04986095056,3,-0.04179112613,2.763724327,112,8.273124695e-05,1.001358032e-05
3559,1789654033290355161,0,-0.09146114439,3,-0.0443714112,2.78615284,112,9.918212891e-05,2.837181091e-05
3580,1789654033316355181,0,-0.07383781672,3,-0.04586836323,2.802975416,111,9.894371033e-05,2.336502075e-05
3603,1789654033340355011,0,-0.02740845457,3,-0.04448416084,2.825403214,110,9.059906006e-05,2.336502075e-05
3625,1789654033366355131,0,0.00180840469,3,-0.04233342782,2.842224836,111,9.298324585e-05,2.002716064e-05
3647,1789654033390355011,0,0.05271031335,3,-0.03818124533,2.859045506,111,8.487701416e-05,2.670288086e-05
3669,1789654033415355161,0,0.04945447296,3,-0.03250293806,2.881474018,111,9.655952454e-05,2.002716064e-05
3691,1789654033441355181,0,0.0214944724,3,-0.03246217966,2.898295641,111,9.512901306e-05,1.668930054e-05
3713,1789654033466355281,0,0.03927366063,3,-0.02863718383,2.915117025,111,9.346008301e-05,2.670288086e-05
3735,1789654033491355131,0,0.01132526901,3,-0.02827649564,2.937545538,110,9.536743164e-05,2.002716064e-05
3757,1789654033515355011,0,0.02403703518,3,-0.02686396986,2.954366684,110,9.727478027e-05,3.337860107e-05
3779,1789654033541355011,0,0.04408278689,3,-0.02390250191,2.976795197,110,8.821487427e-05,2.670288086e-05
3801,1789654033566355181,0,0.06568460912,3,-0.02087115683,2.993616343,110,9.01222229e-05,2.336502075e-05
3823,1789654033591355281,0,0.06613632292,3,-0.01718266867,3.010437727,111,9.918212891e-05,3.337860107e-05
3845,1789654033616355131,0,0.03760861978,3,-0.0153408153,3.03286624,110,8.344650269e-05,2.002716064e-05
3867,1789654033641355231,0,0.005888067186,3,-0.01611145213,3.055294752,109,8.964538574e-05,2.336502075e-05
3889,1789654033666355011,0,0.004789421801,3,-0.01519837137,3.077723265,109,9.679794312e-05,2.670288086e-05
3911,1789654033691355181,0,0.02489180677,3,-0.01436161622,3.094544649,110,8.392333984e-05,2.670288086e-05
3933,1789654033716355281,0,0.06843797863,3,-0.01060708985,3.116973162,109,9.322166443e-05,2.336502075e-05
3955,1789654033741355131,0,0.05641368404,3,-0.007034119684,3.139401436,109,9.274482727e-05,2.670288086e-05
3977,1789654033767355151,0,-0.01161594223,3,-0.007775134873,3.161829948,109,8.964538574e-05,2.336502075e-05
3999,1789654033792355251,0,-0.03629961982,3,-0.01046123728,3.178651571,109,8.535385132e-05,2.670288086e-05
4021,1789654033817355011,0,-0.04245703667,3,-0.01008736901,3.201080084,107,9.632110596e-05,2.670288086e-05
4043,1789654033842355201,0,-0.09024868906,3,-0.01536062453,3.223508596,107,9.870529175e-05,3.004074097e-05
4065,1789654033868355231,0,-0.01767798513,3,-0.01557250414,3.245937109,108,9.346008301e-05,2.336502075e-05
4087,1789654033893355011,0,0.02686656639,3,-0.01111432165,3.262758493,107,9.369850159e-05,3.337860107e-05
4109,1789654033917355251,0,0.0204643067,3,-0.01129756588,3.285187006,107,8.749961853e-05,2.670288086e-05
4131,1789654033942355011,0,0.04389831424,3,-0.007363760378,3.307615519,106,9.918212891e-05,2.670288086e-05
4153,1789654033968355131,0,-0.04338874668,3,-0.009007502347,3.330044031,106,8.463859558e-05,2.336502075e-05
4175,1789654033992355301,0,-0.073298648,3,-0.01379660517,3.352472544,107,8.678436279e-05,3.004074097e-05
4197,1789654034017355151,0,-0.03188942,3,-0.01374115981,3.374901056,105,9.918212891e-05,2.002716064e-05
4219,1789654034042355251,0,-0.05214511603,3,-0.01463953685,3.397329569,106,9.346008301e-05,2.002716064e-05
4241,1789654034067355011,0,-0.02900243923,3,-0.01700744964,3.41975832,103,9.775161743e-05,3.004074097e-05
4263,1789654034092355201,0,0.03557612747,3,-0.01191179268,3.442186594,105,9.155273438e-05,2.336502075e-05
4285,1789654034118355231,0,0.01796433702,3,-0.01203996316,3.464615107,103,9.822845459e-05,3.337860107e-05
4307,1789654034143355011,0,0.04921628907,3,-0.008826458827,3.487043858,104,8.320808411e-05,2.336502075e-05
4329,1789654034168355181,0,0.02385756373,3,-0.006701608654,3.509472132,102,9.346008301e-05,3.337860107e-05
4351,1789654034192355011,0,-0.01218816545,3,-0.008401145227,3.531900644,102,9.870529175e-05,3.337860107e-05
4373,1789654034217355201,0,-0.02500252984,3,-0.008185736835,3.554329157,101,9.250640869e-05,3.337860107e-05
4395,1789654034242355301,0,-0.04365855455,3,-0.01098753884,3.576757431,101,9.632110596e-05,2.670288086e-05
4417,1789654034265355301,0,-0.0002160224103,3,-0.0100965742,3.599185944,100,9.846687317e-05,2.670288086e-05
4438,1789654034292355251,0,-0.02285324782,3,-0.008804947138,3.627221823,97,9.846687317e-05,2.670288086e-05
4461,1789654034317355351,0,-0.03587072715,3,-0.01307077706,3.649650574,98,9.942054749e-05,2.002716064e-05
4483,1789654034338355251,0,0.02547048591,3,-0.008944883943,3.677685976,98,9.250640869e-05,2.336502075e-05
4505,1789654034359355011,0,-0.0203749761,3,-0.01006455068,3.700114727,98,9.751319885e-05,2.670288086e-05
4527,1789654034383355331,0,0.02603507414,3,-0.009865128435,3.72254324,95,9.965896606e-05,3.004074097e-05
4549,1789654034417355251,0,0.05074561387,3,-0.004040824249,3.750578642,86,9.822845459e-05,2.670288086e-05
4571,1789654034443355271,0,-0.02854689024,3,-0.006367722526,3.773006916,92,9.870529175e-05,3.004074097e-05
4593,1789654034467355441,0,-0.0316066891,3,-0.007234524004,3.801042795,92,7.915496826e-05,2.002716064e-05
4615,1789654034492355011,0,-0.07658349723,3,-0.009373729117,3.823471069,88,9.560585022e-05,5.674362183e-05
4637,1789654034519355011,0,-0.07694394141,3,-0.01417366136,3.851506948,80,8.654594421e-05,9.93013382e-05
4659,1789654034543355011,0,-0.03506250307,3,-0.01271869987,3.873935461,87,4.148483276e-05,9.846687317e-05
4681,1789654034568355271,0,-0.01068934239,3,-0.01403253991,3.896364212,82,2.956390381e-05,8.417665958e-05
4703,1789654034593355371,0,0.05018910766,3,-0.008669160306,3.924400091,76,3.910064697e-05,9.93013382e-05
4725,1789654034619355391,0,0.02455141768,3,-0.006720690988,3.952435255,71,3.266334534e-05,9.679794312e-05
4747,1789654034644355011,0,-0.005794623867,3,-0.007240202278,3.974863768,68,3.457069397e-05,8.845329285e-05
4769,1789654034668355011,0,-0.003256081371,3,-0.006698749028,4.00289917,60,4.935264587e-05,8.344650269e-05
4791,1789654034694355011,0,-0.02360851504,3,-0.006278085522,4.030934811,60,3.457069397e-05,6.675720215e-05
4813,1789654034718355371,0,-0.06193393096,3,-0.008437191136,4.058970928,58,3.457069397e-05,8.010864258e-05
4835,1789654034743355011,0,-0.04366276786,3,-0.01070297882,4.081399441,52,3.19480896e-05,9.63807106e-05
4857,1789654034769355011,0,-0.04322405905,3,-0.009542005137,4.115041733,49,3.910064697e-05,9.179115295e-05
4879,1789654034794355011,0,-0.05783951283,3,-0.01344345231,4.137470245,47,4.22000885e-05,9.346008301e-05
4901,1789654034818355271,0,0.009809375741,3,-0.01117658056,4.165505886,43,5.531311035e-05,6.675720215e-05
4923,1789654034844355301,0,0.05123922601,3,-0.009151075035,4.193542004,42,6.96182251e-05,8.636713028e-05
4945,1789654034869355391,0,0.04814661667,3,-0.00535247568,4.227184296,42,5.483627319e-05,9.346008301e-05
4967,1789654034894355011,0,0.01197078172,3,-0.006985181943,4.249613285,42,8.010864258e-05,9.179115295e-05
4989,1789654034919355011,0,0.04351912811,3,-0.005957849324,4.283256054,41,7.820129395e-05,6.175041199e-05
5011,1789654034944355011,0,0.0324100107,3,-0.00367852347,4.311291695,41,9.489059448e-05,1.418590546e-05
5033,1789654034969355301,0,-0.005872979295,3,-0.006535610184,4.339326859,41,9.46521759e-05,3.296136856e-05
5055,1789654034994355391,0,0.03034187667,3,-0.005583068356,4.297263622,47,8.678436279e-05,3.254413605e-05
5077,1789654035019355011,0,-0.02468148619,3,-0.006732359994,4.268300533,46,8.654594421e-05,2.670288086e-05
5099,1789654035041355321,0,-0.03073813207,3,-0.0119297877,4.198491573,48,8.296966553e-05,4.33921814e-05
5121,1789654035069355011,0,0.003588831984,3,-0.01106305048,4.161358833,46,9.632110596e-05,3.671646118e-05
5143,1789654035094355301,0,-0.07914687693,3,-0.01629614085,4.115298748,47,9.036064148e-05,2.670288086e-05
5165,1789654035119355391,0,-0.02878124639,3,-0.02239445224,4.034088135,48,9.155273438e-05,3.004074097e-05
5187,1789654035144355011,0,0.01509173121,3,-0.02007803507,3.99734211,46,9.965896606e-05,3.671646118e-05
5209,1789654035169355011,0,-0.003641091986,3,-0.02509105951,3.950484753,47,8.869171143e-05,2.628564835e-05
5231,1789654035194355011,0,0.1332369149,3,-0.02069700882,3.923240423,46,9.393692017e-05,2.002716064e-05
5253,1789654035219355301,0,0.1038140431,3,-0.01610609517,3.895452738,46,9.13143158e-05,4.005432129e-05
5275,1789654035244355391,0,-0.00941069331,3,-0.02253137715,3.857646227,47,8.821487427e-05,8.657574654e-06
5296,1789654035269355011,0,-0.01340831816,3,-0.02590162121,3.7948668,48,8.320808411e-05,2.837181091e-05
5319,1789654035294355011,0,-0.09472110122,3,-0.03233468905,3.750899315,47,9.01222229e-05,8.448958397e-06
5341,1789654035319355011,0,-0.005506445188,3,-0.0402841568,3.69374752,47,9.775161743e-05,2.002716064e-05
5363,1789654035344355301,0,0.02404572815,1.305605888,-0.04221202433,3.431929111,41,8.654594421e-05,2.670288086e-05
5384,1789654035369355391,0,0.008714320138,1.454935551,-0.04935738072,3.260914326,38,8.869171143e-05,5.841255188e-05
5407,1789654035394355491,0,0.1430446357,3,-0.05202642083,3.244693756,45,9.870529175e-05,2.503395081e-05
5429,1789654035419355011,0,0.1945894063,2.097422123,-0.04730650038,3.074420452,34,8.773803711e-05,9.343400598e-05
5451,1789654035444355011,0,0.1600647122,2.445847034,-0.05271089077,2.896777153,38,9.107589722e-05,6.675720215e-05
5473,1789654035469355301,0,0.1936297566,2.823616266,-0.05242978781,2.761232853,42,9.727478027e-05,4.005432129e-05
5495,1789654035494355391,0,0.1004255936,3,-0.05533684045,2.685425282,48,8.916854858e-05,2.503395081e-05
5517,1789654035519355491,0,0.01260199957,3,-0.06764382124,2.628744125,47,9.58442688e-05,3.546476364e-05
5539,1789654035544355011,0,0.07128500938,3,-0.06985335797,2.624210358,44,9.727478027e-05,1.668930054e-05
5561,1789654035569355011,0,-0.01418543607,3,-0.08005132526,2.624210358,44,9.393692017e-05,3.42130661e-05
5583,1789654035594355301,0,0.02366894484,3,-0.08635348082,2.624210358,44,9.489059448e-05,3.337860107e-05
5605,1789654035619355391,0,0.03334271908,3,-0.08824425191,2.624210358,44,9.727478027e-05,2.002716064e-05
5626,1789654035644355491,0,-0.07089715451,3,-0.1012773737,2.624210358,44,8.702278137e-05,1.971423626e-05
5649,1789654035669355011,0,-0.04236326367,3,-0.105640769,2.624210358,44,9.46521759e-05,2.670288086e-05
5671,1789654035694355011,0,-0.1735135019,3,-0.1173351333,2.624210358,44,9.965896606e-05,2.503395081e-05
5693,1789654035719355301,0,-0.1623315811,3,-0.1336449981,2.624210358,45,9.107589722e-05,2.503395081e-05
5715,1789654035744355391,0,-0.07381093502,2.990245581,-0.1382372081,2.623966455,41,8.630752563e-05,4.214048386e-05
5737,1789654035769355491,0,-0.195122391,2.778592825,-0.1518363208,2.618675232,30,2.551078796e-05,9.63807106e-05
5759,1789654035796355441,0,-0.1759860069,2.578488827,-0.1648506373,2.613672495,31,5.722045898e-05,8.344650269e-05
5781,1789654035820355011,0,-0.09313631058,2.118714571,-0.1684251279,2.582482338,34,5.722045898e-05,7.176399231e-05
5803,1789654035844355301,0,-0.1773305833,2.174447536,-0.1830882132,2.573426723,33,6.175041199e-05,8.678436279e-05
5825,1789654035871355011,0,-0.1247274801,2.169008493,-0.1908633113,2.569346189,33,5.102157593e-05,6.675720215e-05
5847,1789654035895355411,0,-0.1923588365,1.784197211,-0.2030955702,2.540757418,35,7.152557373e-07,8.209049702e-05
5869,1789654035921355441,0,-0.1903859377,1.708259821,-0.2149604559,2.521099567,39,4.768371582e-07,9.512901306e-05
5891,1789654035946355011,0,-0.2304606885,1.659013987,-0.2215829492,2.498786211,37,9.536743164e-07,9.93013382e-05
5912,1789654035973355481,0,-0.1609693468,1.946994185,-0.2289702743,2.498515368,43,4.768371582e-07,8.845329285e-05
5935,1789654035998355011,0,-0.1511438638,1.800348639,-0.232376501,2.479406357,40,3.814697266e-06,8.594989777e-05
5957,1789654036023355011,0,-0.271376878,2.117685556,-0.239578709,2.487359285,39,0,9.596347809e-05
5978,1789654036049355011,0,-0.2601186037,2.11533308,-0.2459748983,2.487299442,32,1.430511475e-06,9.512901306e-05
6001,1789654036074355321,0,-0.2418643236,1.932775021,-0.2482632399,2.473778725,39,6.198883057e-06,8.177757263e-05
6023,1789654036098355481,0,-0.2941220403,2.170975685,-0.256221801,2.482264757,41,9.059906006e-06,9.763240814e-05
6045,1789654036125355431,0,-0.413305819,2.639579296,-0.2642795742,2.525877953,37,1.740455627e-05,9.346008301e-05
6067,1789654036149355011,0,-0.4342051744,2.210836887,-0.2709386349,2.52718401,35,9.298324585e-06,9.346008301e-05
6089,1789654036174355011,0,-0.4100523591,2.119399548,-0.2758681774,2.53506732,34,1.47819519e-05,7.677078247e-05
6111,1789654036200355011,0,-0.3578890264,2.194803476,-0.2780927122,2.553376198,30,5.006790161e-05,9.01222229e-05
6133,1789654036225355341,0,-0.3017713726,1.889861822,-0.2788464725,2.548600197,29,6.771087646e-05,8.177757263e-05
6155,1789654036250355431,0,-0.2729738057,1.678424001,-0.2770432234,2.535239935,28,7.915496826e-05,9.179115295e-05
6177,1789654036274355011,0,-0.3532038331,2.03474617,-0.2817620337,2.553158998,29,8.153915405e-05,9.346008301e-05
6199,1789654036299355011,0,-0.3538211882,2.022854328,-0.2843303978,2.561619043,30,7.86781311e-05,9.679794312e-05
6221,1789654036323355391,0,-0.3690428734,1.930894494,-0.2859883308,2.562869787,29,9.393692017e-05,7.176399231e-05
6243,1789654036349355411,0,-0.39146173,1.986243606,-0.2894444764,2.566911936,29,9.799003601e-05,7.677078247e-05
6265,1789654036374355511,0,-0.3687455654,2.475381374,-0.2906210721,2.58095026,74,9.346008301e-05,8.845329285e-05
6287,1789654036400355531,0,-0.5021156073,2.846086264,-0.293942064,2.590217829,74,8.344650269e-05,7.677078247e-05
6309,1789654036424355011,0,-0.3542872369,3,-0.2903774381,2.594763279,89,9.512901306e-05,5.006790161e-05
6331,1789654036445355011,0,-0.42559883,3,-0.2913189232,2.658219099,45,9.298324585e-05,5.006790161e-05
6353,1789654036472355011,0,-0.3545997441,3,-0.287155509,2.705241442,84,9.393692017e-05,5.173683167e-05
6375,1789654036500355431,0,-0.3880529404,3,-0.2850204408,2.713942766,87,9.346008301e-05,5.006790161e-05
6397,1789654036522355271,0,-0.3926151991,3,-0.2800133824,2.730454683,81,9.894371033e-05,5.340576172e-05
6418,1789654036550355011,0,-0.3309190273,3,-0.2740285695,2.734287024,90,9.417533875e-05,5.006790161e-05
6441,1789654036575355011,0,-0.2834373713,3,-0.2682108283,2.73832798,91,9.608268738e-05,2.336502075e-05
6463,1789654036600355341,0,-0.3754906058,3,-0.2654742002,2.74377346,89,9.608268738e-05,2.670288086e-05
6485,1789654036624355511,0,-0.3543769121,3,-0.2587594688,2.746207714,91,9.01222229e-05,2.002716064e-05
6507,1789654036648355011,0,-0.3284576833,3,-0.2524163723,2.737267017,92,9.417533875e-05,2.670288086e-05
