event_index,source_stamp_ns,stage,progress_m,e_y_m,e_psi_rad,u_mps,v_mps,r_radps,target_speed_mps,steering_command_rad,previous_steering_rate_radps,previous_target_speed_rate_mps2,steering_rate_radps,target_speed_rate_mps2
1266,1789654030561355037,0,21.80566961,0.1656917483,-0.3014636636,0,0,0,0,0,0,0,0.01018440723,3
1266,1789654030561355037,1,21.80566961,0.1656917483,-0.3014636636,0,0,0,0.07500000298,0.000254610175,0.01018440723,3,0.01672614925,3
1266,1789654030561355037,2,21.8058031,0.1656498909,-0.3014566898,0.01127937157,0,2.833461849e-06,0.150000006,0.000672763912,0.01672614925,3,0.02215423621,3
1266,1789654030561355037,3,21.80637518,0.1654704958,-0.3014266789,0.03705989942,0,2.427103027e-05,0.2250000089,0.001226619817,0.02215423621,3,0.02830899693,3
1266,1789654030561355037,4,21.80768975,0.1650583297,-0.3013569713,0.07401423156,0,9.847944602e-05,0.3000000119,0.001934344764,0.02830899693,3,0.03650201485,3
1266,1789654030561355037,5,21.80998111,0.1643401682,-0.3012337387,0.1195784956,0,0.0002798550995,0.375,0.002846895251,0.03650201485,3,0.04748709872,3
1266,1789654030561355037,6,21.81343001,0.1632598788,-0.3010444045,0.1717770994,0,0.0006493390538,0.4499999881,0.004034072626,0.04748709872,3,0.06145352125,3
1266,1789654030561355037,7,21.81817608,0.1617746204,-0.3007764816,0.2290877551,0,0.001322132302,0.5249999762,0.005570410751,0.06145352125,3,0.0780518353,3
1266,1789654030561355037,8,21.82432734,0.1598519981,-0.3004163206,0.290337503,0,0.002453185618,0.5999999642,0.007521706633,0.0780518353,3,0.09646113217,3
1266,1789654030561355037,9,21.83196761,0.1574678719,-0.2999476194,0.3546224833,0,0.004237179644,0.6749999523,0.009933235124,0.09646113217,3,0.1154868901,3
1266,1789654030561355037,10,21.84116218,0.154604733,-0.2993503511,0.4212462902,0,0.006900938228,0.7499999404,0.01282040775,0.1154868901,3,0.133681953,3
1266,1789654030561355037,11,21.85196221,0.1512504667,-0.298600018,0.4896722138,0,0.01068773773,0.8249999285,0.01616245694,0.133681953,3,0.1494764239,3
1266,1789654030561355037,12,21.86440814,0.1473976076,-0.2976674139,0.5594867468,0,0.01583438367,0.8999999166,0.01989936829,0.1494764239,3,0.1613088995,3
1266,1789654030561355037,13,21.8785323,0.1430427134,-0.2965188324,0.6303713322,0,0.02254306711,0.9749999046,0.02393209189,0.1613088995,3,0.1677518189,3
1266,1789654030561355037,14,21.89436101,0.1381860673,-0.2951173782,0.702080369,0,0.03095079772,1.049999952,0.02812588774,0.1677518189,3,0.1676249653,3
1266,1789654030561355037,15,21.91191608,0.1328314841,-0.2934247255,0.7744247913,0,0.04109960794,1.125,0.03231651336,0.1676249653,3,0.1600981802,3
1266,1789654030561355037,16,21.93121811,0.1269861013,-0.2914194763,0.847258687,0,0.05291097239,1.200000048,0.03631896898,0.1600981802,3,0.1447867453,3
