event_index,source_stamp_ns,stage,progress_m,e_y_m,e_psi_rad,u_mps,v_mps,r_radps,target_speed_mps,steering_command_rad,previous_steering_rate_radps,previous_target_speed_rate_mps2,steering_rate_radps,target_speed_rate_mps2
1326,1789654030636355011,14,21.89436734,0.1382068992,-0.2949191928,0.702080369,0,0.03027589992,1.049999952,0.02759132721,0.1664137244,3,0.1663723737,3
1326,1789654030636355011,15,21.91192341,0.1328556687,-0.2932452261,0.7744247913,0,0.04027975351,1.125,0.03175063804,0.1663723737,3,0.1589219868,3
1326,1789654030636355011,16,21.9312264,0.127013579,-0.291262418,0.847258687,0,0.05193346739,1.200000048,0.03572368622,0.1589219868,3,0.1436706185,3
1326,1789654030636355011,17,21.95229383,0.1206906289,-0.2889519036,0.9204698205,0,0.06502074748,1.275000095,0.03931545094,0.1436706185,3,0.1207346618,3
1326,1789654030636355011,18,21.97514062,0.1138997152,-0.2862980962,0.9939716458,0,0.07917922735,1.350000143,0.04233381897,0.1207346618,3,0.09076921642,3
1326,1789654030636355011,19,21.99978012,0.1066564023,-0.2832966745,1.067697406,0,0.09390600771,1.425000191,0.04460304976,0.09076921642,3,0.05496163666,3
1326,1789654030636355011,20,22.02621935,0.09897919744,-0.2799070776,1.141595721,0,0.1085774004,1.500000238,0.04597708955,0.05496163666,3,0.01497340202,3
1326,1789654030636355011,21,22.05446707,0.09088968486,-0.2761208117,1.215627074,0,0.1224826425,1.575000286,0.04635142535,0.01497340202,3,-0.02706874162,3
1326,1789654030636355011,22,22.08453391,0.08241158724,-0.2719689906,1.289760828,0,0.1348719001,1.650000334,0.04567470774,-0.02706874162,3,-0.06852629781,3
1326,1789654030636355011,23,22.11644251,0.07356698066,-0.2676734626,1.363973618,0,0.1450200826,1.725000381,0.04396155104,-0.06852629781,3,-0.1061281338,3
1326,1789654030636355011,24,22.15020573,0.06437242031,-0.2634318769,1.438247204,0,0.152309835,1.800000429,0.04130834714,-0.1061281338,3,-0.1361311674,3
1326,1789654030636355011,25,22.18582301,0.05483980477,-0.2593258619,1.512567639,0,0.1563296765,1.875000477,0.03790506721,-0.1361311674,3,-0.1548541188,3
1326,1789654030636355011,26,22.22328565,0.04497998208,-0.2553015649,1.586924195,0,0.1569718719,1.950000525,0.03403371572,-0.1548541188,3,-0.1596146524,3
1326,1789654030636355011,27,22.26258955,0.03480498865,-0.251322329,1.661308646,0,0.1545009613,2.025000572,0.03004334867,-0.1596146524,3,-0.150169462,3
1326,1789654030636355011,28,22.30369425,0.0243609827,-0.2457113117,1.735714555,0,0.1495465636,2.10000062,0.02628911287,-0.150169462,3,-0.1313337982,3
1326,1789654030636355011,29,22.34664699,0.01374968421,-0.2377868444,1.810137033,0,0.1429320574,2.175000668,0.02300576866,-0.1313337982,3,-0.1136929914,3
1326,1789654030636355011,30,22.39153506,0.003059652634,-0.2293715179,1.884572148,0,0.1353134662,2.250000715,0.02016344294,-0.1136929914,3,,
1348,1789654030657355011,0,21.80566961,0.1656917483,-0.3012163639,0,0,0,0,0,0,0,0.009325385094,3
1348,1789654030657355011,1,21.80566961,0.1656917483,-0.3012163639,0,0,0,0.07500000298,0.0002331346332,0.009325385094,3,0.01543416828,3
1348,1789654030657355011,2,21.80580311,0.1656499207,-0.30120942,0.01127937157,0,2.606978796e-06,0.150000006,0.0006189888809,0.01543416828,3,0.02064546756,3
1348,1789654030657355011,3,21.80637523,0.1654706597,-0.3011794686,0.03705989942,0,2.244925963e-05,0.2250000089,0.001135125523,0.02064546756,3,0.02669277601,3
1348,1789654030657355011,4,21.8076899,0.1650588214,-0.3011099398,0.07401423156,0,9.163885989e-05,0.3000000119,0.001802444924,0.02669277601,3,0.03483426198,3
1348,1789654030657355011,5,21.80998144,0.1643412262,-0.3009870052,0.1195784956,0,0.0002621619788,0.375,0.00267330138,0.03483426198,3,0.04579911754,3
1348,1789654030657355011,6,21.81343061,0.1632617861,-0.3007983565,0.1717770994,0,0.0006125561194,0.4499999881,0.003818279365,0.04579911754,3,0.05976469442,3
1348,1789654030657355011,7,21.81817703,0.161777705,-0.3005317152,0.2290877551,0,0.001255848445,0.5249999762,0.005312396679,0.05976469442,3,0.07637701929,3
1348,1789654030657355011,8,21.82432876,0.1598566025,-0.3001736999,0.290337503,0,0.002345170593,0.5999999642,0.007221822161,0.07637701929,3,0.09481345117,3
1348,1789654030657355011,9,21.8319696,0.157474339,-0.2997083366,0.3546224833,0,0.004073798656,0.6749999523,0.00959215872,0.09481345117,3,0.1138797328,3
1348,1789654030657355011,10,21.84116484,0.1546133906,-0.2991159856,0.4212462902,0,0.006667597219,0.7499999404,0.01243915223,0.1138797328,3,0.132128641,3
1348,1789654030657355011,11,21.85196564,0.1512616426,-0.2983725369,0.4896722138,0,0.01036933064,0.8249999285,0.015742369,0.132128641,3,0.1479890645,3
1348,1789654030657355011,12,21.86441241,0.1474115849,-0.2974490821,0.5594867468,0,0.01541571692,0.8999999166,0.01944209635,0.1479890645,3,0.1598977149,3
1348,1789654030657355011,13,21.87853749,0.1430597156,-0.296312362,0.6303713322,0,0.02200924978,0.9749999046,0.0234395396,0.1598977149,3,0.1664225906,3
1348,1789654030657355011,14,21.89436714,0.1382062435,-0.2949258387,0.702080369,0,0.03028754145,1.049999952,0.02760010399,0.1664225906,3,0.1663771719,3
