event_index,source_stamp_ns,stage,progress_m,e_y_m,e_psi_rad,u_mps,v_mps,r_radps,target_speed_mps,steering_command_rad,previous_steering_rate_radps,previous_target_speed_rate_mps2,steering_rate_radps,target_speed_rate_mps2
1266,1789654030561355037,0,21.80566961,0.1656917483,-0.3014636636,0,0,0,0,0,0,0,0.01028802432,3
1266,1789654030561355037,1,21.80566961,0.1656917483,-0.3014636636,0,0,0,0.07500000298,0.0002572006197,0.01028802432,3,0.0169206541,3
1266,1789654030561355037,2,21.8058031,0.1656498909,-0.3014566898,0.01127937157,0,2.864851467e-06,0.150000006,0.0006802169373,0.0169206541,3,0.02242165804,3
1266,1789654030561355037,3,21.80637518,0.1654704958,-0.3014266789,0.03705989942,0,2.454983769e-05,0.2250000089,0.001240758458,0.02242165804,3,0.02862908505,3
1266,1789654030561355037,4,21.80768975,0.1650583297,-0.3013569713,0.07401423156,0,9.96074159e-05,0.3000000119,0.001956485678,0.02862908505,3,0.03685153648,3
1266,1789654030561355037,5,21.80998111,0.1643401682,-0.3012336791,0.1195784956,0,0.0002829355362,0.375,0.002877774183,0.03685153648,3,0.04784238711,3
1266,1789654030561355037,6,21.81343001,0.1632598788,-0.3010441959,0.1717770994,0,0.0006559814792,0.4499999881,0.004073834047,0.04784238711,3,0.06179249287,3
1266,1789654030561355037,7,21.81817608,0.1617746204,-0.3007760346,0.2290877551,0,0.001334347762,0.5249999762,0.005618646275,0.06179249287,3,0.07835526764,3
1266,1789654030561355037,8,21.82432734,0.159852013,-0.3004154861,0.290337503,0,0.002473199507,0.5999999642,0.007577528246,0.07835526764,3,0.09671319276,3
1266,1789654030561355037,9,21.83196762,0.1574679017,-0.2999461293,0.3546224833,0,0.004267193377,0.6749999523,0.009995358065,0.09671319276,3,0.11567498,3
1266,1789654030561355037,10,21.84116219,0.1546047777,-0.2993479371,0.4212462902,0,0.006942872889,0.7499999404,0.01288723294,0.11567498,3,0.1337975413,3
1266,1789654030561355037,11,21.85196223,0.1512505561,-0.2985964119,0.4896722138,0,0.01074299309,0.8249999285,0.01623217203,0.1337975413,3,0.1495152414,3
1266,1789654030561355037,12,21.86440817,0.1473977417,-0.2976622581,0.5594867468,0,0.01590364054,0.8999999166,0.01997005381,0.1495152414,3,0.1612711996,3
1266,1789654030561355037,13,21.87853236,0.1430429369,-0.2965117991,0.6303713322,0,0.02262615412,0.9749999046,0.02400183305,0.1612711996,3,0.1676403731,3
1266,1789654030561355037,14,21.89436111,0.1381864101,-0.2951080799,0.702080369,0,0.0310466215,1.049999952,0.02819284238,0.1676403731,3,0.1674469709,3
1266,1789654030561355037,15,21.91191624,0.1328320205,-0.2934128642,0.7744247913,0,0.0412061736,1.125,0.03237901628,0.1674469709,3,0.1598620713,3
1266,1789654030561355037,16,21.93121834,0.126986891,-0.2914048135,0.847258687,0,0.05302543193,1.200000048,0.03637556732,0.1598620713,3,0.1445029378,3
1266,1789654030561355037,17,21.95228498,0.120661214,-0.2890647948,0.9204698205,0,0.06628667563,1.275000095,0.03998814151,0.1445029378,3,0.1214939281,3
1266,1789654030561355037,18,21.97513113,0.1138680726,-0.2863770723,0.9939716458,0,0.08062660694,1.350000143,0.0430254899,0.1214939281,3,0.09149263799,3
1266,1789654030561355037,19,21.99977023,0.1066232547,-0.2833370566,1.067697406,0,0.09554200619,1.425000191,0.04531280696,0.09149263799,3,0.05568246916,3
1266,1789654030561355037,20,22.02620933,0.09894552082,-0.2799040973,1.141595721,0,0.1104094312,1.500000238,0.04670486972,0.05568246916,3,0.01571677811,3
1266,1789654030561355037,21,22.05445729,0.09085674584,-0.2760694325,1.215627074,0,0.1245187968,1.575000286,0.04709779099,0.01571677811,3,-0.02630035765,3
1266,1789654030561355037,22,22.0845248,0.08238096535,-0.2718640268,1.289760828,0,0.1371209174,1.650000334,0.04644028097,-0.02630035765,3,-0.06777079403,3
1266,1789654030561355037,23,22.11643459,0.07354061306,-0.2675094008,1.363973618,0,0.1474903077,1.725000381,0.0447460115,-0.06777079403,3,-0.1054869071,3
1266,1789654030561355037,24,22.15019961,0.06435264647,-0.2632031143,1.438247204,0,0.1550066024,1.800000429,0.04210883752,-0.1054869071,3,-0.1357600689,3
1266,1789654030561355037,25,22.1858194,0.05482938513,-0.2590267956,1.512567639,0,0.1592513174,1.875000477,0.03871483728,-0.1357600689,3,-0.154925108,3
1266,1789654030561355037,26,22.22328534,0.0449821353,-0.2549267411,1.586924195,0,0.1601053178,1.950000525,0.03484170884,-0.154925108,3,-0.1602502614,3
1266,1789654030561355037,27,22.26259345,0.03482341766,-0.2508668303,1.661308646,0,0.1578190923,2.025000572,0.03083545156,-0.1602502614,3,-0.1513094455,3
1266,1789654030561355037,28,22.30370329,0.02439987659,-0.2451705933,1.735714555,0,0.1530112475,2.10000062,0.02705271542,-0.1513094455,3,-0.1326847523,3
1266,1789654030561355037,29,22.34666198,0.01381373312,-0.237157166,1.810137033,0,0.1465044916,2.175000668,0.02373559587,-0.1326847523,3,-0.1149762496,3
1266,1789654030561355037,30,22.39155687,0.003154014237,-0.2286509126,1.884572148,0,0.1389631331,2.250000715,0.02086118981,-0.1149762496,3,,
1286,1789654030586355011,0,21.80566961,0.1656917483,-0.3014739156,0,0,0,0,0,0,0,0.008951533586,3
1286,1789654030586355011,1,21.80566961,0.1656917483,-0.3014738858,0,0,0,0.07500000298,0.0002237883455,0.008951533586,3,0.01487280149,3
1286,1789654030586355011,2,21.8058031,0.1656498909,-0.3014669418,0.01127937157,0,2.508507578e-06,0.150000006,0.0005956083769,0.01487280149,3,0.02000243589,3
1286,1789654030586355011,3,21.80637517,0.1654704809,-0.3014369309,0.03705989942,0,2.166303238e-05,0.2250000089,0.001095669344,0.02000243589,3,0.02602613904,3
1286,1789654030586355011,4,21.80768974,0.1650582999,-0.3013674617,0.07401423156,0,8.871992031e-05,0.3000000119,0.001746322843,0.02602613904,3,0.03417824209,3
1286,1789654030586355011,5,21.80998109,0.1643401086,-0.3012446463,0.1195784956,0,0.0002547243203,0.375,0.002600778826,0.03417824209,3,0.04517369345,3
1286,1789654030586355011,6,21.81342999,0.1632597744,-0.301056236,0.1717770994,0,0.0005973716616,0.4499999881,0.003730121069,0.04517369345,3,0.05918365344,3
1286,1789654030586355011,7,21.81817603,0.1617744565,-0.3007901311,0.2290877551,0,0.001229058602,0.5249999762,0.005209712312,0.05918365344,3,0.07585150003,3
1286,1789654030586355011,8,21.82432727,0.1598517448,-0.3004330099,0.290337503,0,0.002302558161,0.5999999642,0.007105999626,0.07585150003,3,0.09435267746,3
1286,1789654030586355011,9,21.8319675,0.1574674845,-0.2999690175,0.3546224833,0,0.004011082463,0.6749999523,0.009464817122,0.09435267746,3,0.1134933606,3
1286,1789654030586355011,10,21.841162,0.1546041071,-0.2993785739,0.4212462902,0,0.006580735557,0.7499999404,0.01230215095,0.1134933606,3,0.1318261772,3
1286,1789654030586355011,11,21.85196192,0.1512494981,-0.2986376882,0.4896722138,0,0.01025482267,0.8249999285,0.01559780538,0.1318261772,3,0.1477781981,3
1286,1789654030586355011,12,21.86440768,0.1473961025,-0.2977175415,0.5594867468,0,0.01527088135,0.8999999166,0.01929225959,0.1477781981,3,0.1597837061,3
1286,1789654030586355011,13,21.8785316,0.1430403888,-0.296584934,0.6303713322,0,0.02183245122,0.9749999046,0.02328685299,0.1597837061,3,0.1664063931,3
1286,1789654030586355011,14,21.89435995,0.1381825507,-0.2952032685,0.702080369,0,0.03007835336,1.049999952,0.02744701318,0.1664063931,3,0.1664585471,3
1286,1789654030586355011,15,21.91191452,0.1328262687,-0.2935346365,0.7744247913,0,0.04005273432,1.125,0.03160847723,0.1664585471,3,0.1590976864,3
1286,1789654030586355011,16,21.93121583,0.1269785017,-0.2915579081,0.847258687,0,0.05167920887,1.200000048,0.03558591753,0.1590976864,3,0.1439282447,3
1286,1789654030586355011,17,21.9522814,0.120649226,-0.2892540693,0.9204698205,0,0.06474271417,1.275000095,0.03918412328,0.1439282447,3,0.1210640669,3
1286,1789654030586355011,18,21.97512616,0.1138513014,-0.2866074443,0.9939716458,0,0.07888197899,1.350000143,0.0422107242,0.1210640669,3,0.09115701169,3
1286,1789654030586355011,19,21.99976344,0.1066002473,-0.283613652,1.067697406,0,0.09359499067,1.425000191,0.04448964819,0.09115701169,3,0.05539086461,3
1286,1789654030586355011,20,22.02620026,0.0989145264,-0.2802319825,1.141595721,0,0.1082586199,1.500000238,0.04587442055,0.05539086461,3,0.01542536635,3
1286,1789654030586355011,21,22.05444539,0.09081569314,-0.2764537632,1.215627074,0,0.1221623123,1.575000286,0.04626005515,0.01542536635,3,-0.02661412582,3
1286,1789654030586355011,22,22.08450945,0.08232743293,-0.2723099887,1.289760828,0,0.1345559955,1.650000334,0.04559470341,-0.02661412582,3,-0.0680898428,3
1286,1789654030586355011,23,22.11641505,0.07347179949,-0.2680220902,1.363973618,0,0.1447139084,1.725000381,0.04389245808,-0.0680898428,3,-0.1057295427,3
1286,1789654030586355011,24,22.15017506,0.06426533312,-0.2637877762,1.438247204,0,0.1520175934,1.800000429,0.04124921933,-0.1057295427,3,-0.1357875913,3
1286,1789654030586355011,25,22.18578894,0.05471991003,-0.2596886754,1.512567639,0,0.1560541242,1.875000477,0.03785452992,-0.1357875913,3,-0.154578343,3
1286,1789654030586355011,26,22.22324797,0.04484636709,-0.2556708753,1.586924195,0,0.1567140669,1.950000525,0.03399007022,-0.154578343,3,-0.159413591,3
1286,1789654030586355011,27,22.26254811,0.03465671837,-0.2516987026,1.661308646,0,0.1542602032,2.025000572,0.03000473045,-0.159413591,3,-0.1500423998,3
1286,1789654030586355011,28,22.3036492,0.02419704758,-0.2460960895,1.735714555,0,0.149320513,2.10000062,0.02625367045,-0.1500423998,3,-0.1312696636,3
1286,1789654030586355011,29,22.34659859,0.01356902067,-0.2381794751,1.810137033,0,0.1427172273,2.175000668,0.02297192812,-0.1312696636,3,-0.1136684045,3
1286,1789654030586355011,30,22.39148337,0.002861229703,-0.2297693789,1.884572148,0,0.1351060569,2.250000715,0.02013021708,-0.1136684045,3,,
1306,1789654030610355032,0,21.80566961,0.1656917483,-0.3011980653,0,0,0,0,0,0,0,0.008270484395,3
1306,1789654030610355032,1,21.80566961,0.1656917483,-0.3011980355,0,0,0,0.07500000298,0.0002067621099,0.008270484395,3,0.01383053325,3
1306,1789654030610355032,2,21.80580311,0.1656499207,-0.3011910915,0.01127937157,0,2.327056563e-06,0.150000006,0.0005525254528,0.01383053325,3,0.01877467707,3
1306,1789654030610355032,3,21.80637523,0.1654706746,-0.3011611402,0.03705989942,0,2.019491876e-05,0.2250000089,0.001021892414,0.01877467707,3,0.02471588925,3
1306,1789654030610355032,4,21.80768992,0.1650588512,-0.3010917306,0.07401423156,0,8.319738845e-05,0.3000000119,0.001639789669,0.02471588925,3,0.03284792975,3
1306,1789654030610355032,5,21.80998146,0.1643413007,-0.3009691536,0.1195784956,0,0.0002404660045,0.375,0.002460988006,0.03284792975,3,0.04386889189,3
1306,1789654030610355032,6,21.81343065,0.1632619202,-0.3007812798,0.1717770994,0,0.0005678916932,0.4499999881,0.003557710443,0.04386889189,3,0.05793825537,3
1306,1789654030610355032,7,21.8181771,0.1617779136,-0.3005161881,0.2290877551,0,0.001176420483,0.5249999762,0.005006167106,0.05793825537,3,0.0746916309,3
1306,1789654030610355032,8,21.82432886,0.1598569006,-0.3001607656,0.290337503,0,0.002217867412,0.5999999642,0.006873457693,0.0746916309,3,0.09330265224,3
1306,1789654030610355032,9,21.83196972,0.1574747264,-0.2996993363,0.3546224833,0,0.003885061014,0.6749999523,0.009206023999,0.09330265224,3,0.1125707775,3
1306,1789654030610355032,10,21.84116498,0.1546138376,-0.299112618,0.4212462902,0,0.00640429277,0.7499999404,0.01202029362,0.1125707775,3,0.1310459226,3
1306,1789654030610355032,11,21.85196578,0.1512620896,-0.2983768284,0.4896722138,0,0.01001960039,0.8249999285,0.0152964415,0.1310459226,3,0.1471495777,3
1306,1789654030610355032,12,21.86441251,0.1474119276,-0.2974633276,0.5594867468,0,0.01496971957,0.8999999166,0.01897518151,0.1471495777,3,0.1593115777,3
1306,1789654030610355032,13,21.87853751,0.1430597752,-0.296339035,0.6303713322,0,0.02145976573,0.9749999046,0.02295797132,0.1593115777,3,0.166093424,3
1306,1789654030610355032,14,21.894367,0.1382057816,-0.2949675918,0.702080369,0,0.02963042632,1.049999952,0.02711030655,0.166093424,3,0.1663017273,3
1306,1789654030610355032,15,21.91192277,0.1328535527,-0.2933110297,0.7744247913,0,0.03952788562,1.125,0.03126785159,0.1663017273,3,0.1590900421,3
