event_index,source_stamp_ns,status,steering_rate_radps,target_speed_rate_mps2,steering_command_rad,target_speed_mps,iterations,primal_residual,dual_residual
145,1789731634560795813,0,0.01146787405,3,0.0002866968571,0.07500000298,95,0.009793043137,0.002214670181
160,1789731634587292951,0,0.009706437588,3,0.0002426609426,0.07500000298,60,0.009309530258,0.002124547958
175,1789731634611144367,0,0.009729385376,3,0.0002432346373,0.07500000298,60,0.00932598114,0.002124547958
190,1789731634636548111,0,0.00972867012,3,0.000243216753,0.07500000298,60,0.009316682816,0.002127885818
205,1789731634662516365,0,0.009728908539,3,0.0002432227193,0.07500000298,60,0.009316921234,0.002131223679
221,1789731634686100499,0,0.06799861044,3,0.004899965134,0.07800000161,60,0.009258270264,0.002124547958
237,1789731634711243151,0,1.134073615,3,0.08656670898,0.1460742503,58,0.00941324234,0.002171278
253,1789731634735867119,0,-0.04862774536,3,0.05699917674,0.2203032672,58,0.009220600128,0.002104520798
269,1789731634760677788,0,-0.03543169051,3,0.05732907727,0.2947055995,57,0.009723424911,0.002246379852
285,1789731634785881906,0,-0.02406847104,3,0.05761315674,0.3685159683,57,0.009516239166,0.002213001251
301,1789731634811839680,0,-0.0168382749,3,0.05761990324,0.4452280998,57,0.009261131287,0.002152919769
317,1789731634836741250,0,-0.003492500167,3,0.05791574717,0.5223074555,56,0.009868621826,0.002311468124
333,1789731634861914791,0,0.005219948012,3,0.05781014264,0.5975756049,56,0.009772539139,0.002289772034
349,1789731634886323745,0,0.02443373948,3,0.05822417513,0.6723918915,56,0.009660720825,0.002273082733
365,1789731634911570994,0,0.0562479943,3,0.06023489311,0.7466584444,56,0.009555339813,0.002256393433
381,1789731634936932898,0,0.05680311471,3,0.06047733128,0.8225711584,56,0.009437084198,0.002223014832
397,1789731634961810643,0,0.09773356467,3,0.06319671869,0.8977440596,56,0.009362697601,0.002219676971
413,1789731634986379908,0,0.09831501544,3,0.06416574121,0.9719400406,56,0.009338378906,0.002201318741
429,1789731635012142927,0,0.1231133789,3,0.06622295827,1.046073198,56,0.009299278259,0.002207994461
445,1789731635037582668,0,0.142830655,3,0.06833662838,1.123778105,55,0.009984493256,0.002368211746
461,1789731635062121305,0,0.1545426697,3,0.07005634904,1.202062249,55,0.009927988052,0.002351522446
477,1789731635087643260,0,0.1692038029,3,0.0718229115,1.274041414,56,0.009226799011,0.00218963623
493,1789731635113228755,0,0.1783896387,3,0.07339113951,1.350551486,55,0.009895563126,0.002346515656
509,1789731635138343696,0,0.1876423657,3,0.07490044087,1.426577687,55,0.00986623764,0.002339839935
530,1789731635163298896,0,0.184600085,3,0.07585704327,1.501776457,55,0.009823560715,0.002333164215
552,1789731635188352010,0,0.1813527644,3,0.07650323957,1.576559186,55,0.009828090668,0.002334833145
574,1789731635213279168,0,0.1736654192,3,0.07660901546,1.631073475,56,0.009314060211,0.002211332321
596,1789731635238587793,0,0.156595543,3,0.07619654387,1.636675239,57,0.009271621704,0.002211332321
618,1789731635262886379,0,0.1397446245,3,0.07555951923,1.647901297,56,0.009985923767,0.002389907837
640,1789731635288422421,0,0.1205305383,3,0.07450659573,1.653503776,57,0.009379386902,0.002236366272
662,1789731635313181032,0,0.09763083607,3,0.07261428982,1.66471231,57,0.00926399231,0.002204656601
684,1789731635337546104,0,0.08623183519,3,0.07120680809,1.675926447,57,0.009298801422,0.002209663391
705,1789731635363497556,0,0.07138001174,3,0.06886422634,1.687122464,57,0.009314537048,0.002216339111
