event_index,source_stamp_ns,status,steering_rate_radps,target_speed_rate_mps2,steering_command_rad,target_speed_mps,iterations,primal_residual,dual_residual
1266,1789654030561355037,0,0.01183438301,3,0.0002958595869,0.07500000298,49,0.009843587875,0.009068079293
1286,1789654030586355011,0,0.01004230976,3,0.0002510577615,0.07500000298,27,0.009061813354,0.007033184171
1306,1789654030610355032,0,0.009371519089,3,0.0002342879743,0.07500000298,27,0.009076833725,0.00705832243
1326,1789654030636355011,0,0.009405791759,3,0.0002351447911,0.07500000298,27,0.009078979492,0.007067084312
1348,1789654030657355011,0,0.009424686432,3,0.0002356171608,0.07500000298,27,0.00908780098,0.007062442601
1369,1789654030681355041,0,0.05837227032,3,0.004659306724,0.07800000161,27,0.009003400803,0.006896905601
1389,1789654030703355026,0,1.444822788,3,0.108719483,0.1453104615,27,0.005916833878,0.009211242199
1409,1789654030726355028,0,-0.07280669361,3,0.07078668475,0.2195679694,32,0.008629798889,0.006721302867
1430,1789654030748355043,0,-0.0624604933,3,0.07104937732,0.290456593,25,0.008950471878,0.005957141519
1451,1789654030783355011,0,-0.04869250581,3,0.07140177488,0.3711123466,24,0.008736610413,0.005615584552
1472,1789654030810355011,0,-0.05647050217,3,0.07043648511,0.4372800589,22,0.009772062302,0.005951404572
1493,1789654030836355042,0,-0.3324496448,3,0.04547504336,0.5128769875,30,0.008703947067,0.005033075809
1514,1789654030862355065,0,0.01047321688,3,0.05372425541,0.5885753632,22,0.009692668915,0.008793279529
1535,1789654030886355054,0,0.01907231845,3,0.05345044285,0.6614733338,20,0.008798837662,0.008258283138
1556,1789654030912355011,0,0.04052587226,3,0.05385648459,0.7374591827,19,0.008791208267,0.007834792137
1577,1789654030937355053,0,0.08123926073,3,0.05600392446,0.8122319579,18,0.00936961174,0.007454276085
1598,1789654030962355011,0,0.178123638,3,0.06499619782,0.8881603479,18,0.005831718445,0.009352266788
1619,1789654030987355065,0,0.1112422198,3,0.06519603729,0.9638169408,19,0.008949041367,0.004892677069
1640,1789654031012355042,0,0.1241089627,3,0.06752857566,1.037166476,19,0.00515294075,0.009642660618
1661,1789654031037355011,0,0.126951769,3,0.06894740462,1.11218679,17,0.00810956955,0.006981134415
1682,1789654031062355053,0,0.1505479515,3,0.07190830261,1.1873281,14,0.009286642075,0.004776060581
1703,1789654031087355011,0,0.1112542227,3,0.0699063167,1.260573864,18,0.006856679916,0.006801307201
1724,1789654031112355065,0,0.1592264771,3,0.07206159085,1.336707354,15,0.009021759033,0.003831446171
1745,1789654031137355042,0,0.1716388762,3,0.07366153598,1.410805702,16,0.00937795639,0.006832182407
1766,1789654031163355064,0,0.1698133498,3,0.07407868654,1.48745811,18,0.004444122314,0.008465230465
1787,1789654031187355053,0,0.1829574853,3,0.07494819164,1.562375903,17,0.005945205688,0.009339332581
1807,1789654031213355076,0,0.199350819,3,0.07696698606,1.631073475,15,0.008746147156,0.005792438984
1829,1789654031237355065,0,0.1676146537,3,0.07625456154,1.636675239,18,0.004940748215,0.008192360401
1850,1789654031263355011,0,0.1586740315,3,0.0758311674,1.647901297,17,0.006631135941,0.008984267712
1871,1789654031287355011,0,0.1413787603,3,0.07484354824,1.653503776,17,0.006709098816,0.008812785149
1892,1789654031312355111,0,0.1214796603,3,0.07345807552,1.66471231,16,0.009048938751,0.002224266529
1913,1789654031338355011,0,0.09571773559,3,0.07061373442,1.675926447,15,0.006464719772,0.003772616386
1935,1789654031362355011,0,0.09550629556,3,0.06876111031,1.681517601,15,0.007786512375,0.009493708611
1955,1789654031388355091,0,0.08620530367,3,0.06638734043,1.692744732,15,0.009830236435,0.002225935459
1976,1789654031413355011,0,0.0752716288,3,0.06433217973,1.703947783,15,0.007420539856,0.003664970398
1997,1789654031437355111,0,0.0690850839,3,0.06148775667,1.715175271,15,0.009761333466,0.002153337002
2018,1789654031463355011,0,0.06947274506,3,0.05928075314,1.726402998,14,0.008765459061,0.004690945148
2039,1789654031488355111,0,0.06136103347,3,0.05645087361,1.737619638,14,0.009169578552,0.007084399462
2060,1789654031513355091,0,0.05221680552,3,0.05332186073,1.748836279,14,0.008758306503,0.004798591137
2080,1789654031538355011,0,0.04932446405,3,0.05015473068,1.760049462,14,0.009198665619,0.006852000952
2102,1789654031563355011,0,0.04652802274,3,0.04720272124,1.77126193,14,0.008762836456,0.004382193089
2122,1789654031588355011,0,0.03703492135,3,0.04347406328,1.782476425,14,0.009212970734,0.006755203009
2143,1789654031613355111,0,0.03663926199,3,0.04028887674,1.793691397,14,0.008803367615,0.004029631615
2165,1789654031637355011,0,0.03358131275,3,0.03701239824,1.804906607,14,0.009214162827,0.006330668926
2186,1789654031663355011,0,0.02874675766,3,0.03375216573,1.816119671,14,0.008805751801,0.003714203835
2207,1789654031688355011,0,0.04816019535,3,0.03059970587,1.827335,15,0.008673191071,0.005442380905
2228,1789654031713355131,0,0.07175609469,3,0.03259383887,1.844156623,13,0.007723093033,0.004750296474
2249,1789654031738355111,0,-0.01551475935,3,0.02454972267,1.849763989,16,0.009326219559,0.008131861687
2270,1789654031763355091,0,0.02801442333,3,0.02394811064,1.866584778,12,0.009113311768,0.005034327507
2291,1789654031788355011,0,0.02036429383,3,0.01986110397,1.877799869,15,0.008637189865,0.005892574787
2312,1789654031813355011,0,0.0124847386,3,0.01924922131,1.889013171,13,0.008995771408,0.004626195878
2333,1789654031838355131,0,-0.04845818132,3,0.009849603288,1.90022862,16,0.004405498505,0.008556813002
2354,1789654031863355111,0,0.04707158729,3,0.01258458011,1.911441326,13,0.007111549377,0.00900554657
2375,1789654031888355091,0,-0.01408797596,3,0.007410176098,1.922657371,14,0.009185552597,0.006048411131
2396,1789654031913355011,0,-0.01307743508,3,0.005530416034,1.939478278,13,0.00884103775,0.005312725902
2416,1789654031938355011,0,-0.01141891535,3,0.0006503397599,1.950692296,16,0.009188890457,0.007934510708
2438,1789654031964355011,0,0.06782665104,3,0.005115251057,1.961906791,14,0.008383750916,0.007580775768
2459,1789654031988355111,0,-0.003863136983,3,0.000211942548,1.973121047,15,0.00853395462,0.005720674992
2480,1789654032013355091,0,0.005770653486,3,0.0004620768595,1.989942908,13,0.005025863647,0.008188605309
2501,1789654032038355011,0,-0.05021867156,3,-0.005586599931,2.001155138,14,0.008651018143,0.004001259804
2522,1789654032063355011,0,-0.05357209966,3,-0.007343519945,2.012371302,13,0.008869409561,0.005670554936
2543,1789654032089355011,0,-0.1270290017,3,-0.01695772074,2.023584366,14,0.008646249771,0.004248782992
2564,1789654032113355111,0,-0.04797468334,3,-0.01825538278,2.034799814,13,0.008840799332,0.004536777735
2584,1789654032138355091,0,-0.006085144822,3,-0.01824317127,2.051619053,13,0.007564783096,0.004965275526
2606,1789654032164355111,0,0.01160967536,3,-0.01798158698,2.062835693,13,0.007648468018,0.004877343774
2627,1789654032189355091,0,0.006443879567,3,-0.01809666306,2.079656363,12,0.005839586258,0.009725064039
2648,1789654032214355011,0,0.0003196127363,3,-0.01900066808,2.090870619,13,0.007617473602,0.004423707724
2669,1789654032239355161,0,0.001258061267,3,-0.01785549708,2.102084875,13,0.00436425209,0.009014412761
2692,1789654032263355091,0,-0.03341113776,3,-0.02158760093,2.113299608,13,0.008733987808,0.004883497953
2713,1789654032290355161,0,0.03444257379,3,-0.01993218809,2.130121231,15,0.004726886749,0.009855344892
2734,1789654032314355011,0,0.06745173782,3,-0.01536781527,2.141333818,15,0.004770278931,0.009046643972
2753,1789654032339355181,0,-0.05217377841,3,-0.01971128955,2.158156872,12,0.00873875618,0.007655799389
2774,1789654032365355201,0,-0.06690806895,3,-0.02414196543,2.169369221,13,0.005754470825,0.008389659226
2795,1789654032389355131,0,-0.04210676625,3,-0.02385091968,2.180585384,13,0.008710622787,0.005427621305
2818,1789654032415355161,0,-0.06939321756,3,-0.0291393511,2.197406292,13,0.009884595871,0.004281483591
