event_index,source_stamp_ns,stage,progress_m,e_y_m,e_psi_rad,u_mps,v_mps,r_radps,target_speed_mps,steering_command_rad,previous_steering_rate_radps,previous_target_speed_rate_mps2,steering_rate_radps,target_speed_rate_mps2
1266,1789654030561355037,0,21.80566961,0.1656917483,-0.3014636636,0,0,0,0,0,0,0,0.01145827211,3
1266,1789654030561355037,1,21.80566961,0.1656917483,-0.3014636636,0,0,0,0.07500000298,0.0002864568087,0.01145827211,3,0.01904622838,3
1266,1789654030561355037,2,21.8058031,0.1656498909,-0.3014566898,0.01127937157,0,3.21187531e-06,0.150000006,0.0007626125589,0.01904622838,3,0.02527193166,3
1266,1789654030561355037,3,21.80637518,0.1654704958,-0.3014266193,0.03705989942,0,2.758420305e-05,0.2250000089,0.00139441085,0.02527193166,3,0.03196704015,3
1266,1789654030561355037,4,21.80768975,0.1650583297,-0.3013567626,0.07401423156,0,0.0001117231441,0.3000000119,0.002193586901,0.03196704015,3,0.04044272006,3
1266,1789654030561355037,5,21.80998111,0.1643401682,-0.3012329042,0.1195784956,0,0.0003156765597,0.375,0.003204654902,0.04044272006,3,0.0514636226,3
1266,1789654030561355037,6,21.81343001,0.1632598788,-0.3010421395,0.1717770994,0,0.0007260158309,0.4499999881,0.004491245374,0.0514636226,3,0.06523976475,3
1266,1789654030561355037,7,21.81817608,0.1617746353,-0.3007715046,0.2290877551,0,0.001462398563,0.5249999762,0.0061222394,0.06523976475,3,0.08144969493,3
1266,1789654030561355037,8,21.82432736,0.1598520577,-0.3004067242,0.290337503,0,0.002682184102,0.5999999642,0.00815848168,0.08144969493,3,0.09930736572,3
1266,1789654030561355037,9,21.83196766,0.1574680358,-0.2999308407,0.3546224833,0,0.004579904489,0.6749999523,0.01064116601,0.09930736572,3,0.1176562533,3
1266,1789654030561355037,10,21.84116229,0.1546050906,-0.2993232906,0.4212462902,0,0.007379528135,0.7499999404,0.01358257234,0.1176562533,3,0.1350900829,3
1266,1789654030561355037,11,21.85196243,0.1512511969,-0.2985590696,0.4896722138,0,0.01131894812,0.8249999285,0.01695982367,0.1350900829,3,0.1500790566,3
1266,1789654030561355037,12,21.86440854,0.1473989487,-0.2976086736,0.5594867468,0,0.01662749052,0.8999999166,0.02071180008,0.1500790566,3,0.1611015946,3
1266,1789654030561355037,13,21.878533,0.1430450231,-0.2964382172,0.6303713322,0,0.02349838801,0.9749999046,0.02473933995,0.1611015946,3,0.1667648703,3
1266,1789654030561355037,14,21.89436215,0.1381898522,-0.2950109243,0.702080369,0,0.03205892444,1.049999952,0.02890846133,0.1667648703,3,0.1659210622,3
1266,1789654030561355037,15,21.91191787,0.1328373998,-0.2932888567,0.7744247913,0,0.04234138131,1.125,0.0330564864,0.1659210622,3,0.157764554,3
1266,1789654030561355037,16,21.93122077,0.1269949526,-0.2912512422,0.847258687,0,0.05425815284,1.200000048,0.03700060025,0.157764554,3,0.1419304013,3
1266,1789654030561355037,17,21.95228846,0.1206728518,-0.2888795435,0.9204698205,0,0.06758446246,1.275000095,0.04054886103,0.1419304013,3,0.1185542122,3
1266,1789654030561355037,18,21.97513597,0.1138843372,-0.2861589491,0.9939716458,0,0.08195155859,1.350000143,0.04351271689,0.1185542122,3,0.08829898387,3
1266,1789654030561355037,19,21.99977674,0.1066453233,-0.2830859721,1.067697406,0,0.09685270488,1.425000191,0.04572018981,0.08829898387,3,0.05234703794,3
