event_index,source_stamp_ns,status,steering_rate_radps,target_speed_rate_mps2,steering_command_rad,target_speed_mps,iterations,primal_residual,dual_residual
1266,1789654030561355037,0,0.01145827211,3,0.0002864568087,0.07500000298,348,0.0006753802299,0.009994015098
1286,1789654030586355011,0,0.010256893,3,0.000256422325,0.07500000298,211,0.001002669334,0.009903177619
1306,1789654030610355032,0,0.009583229199,3,0.0002395807387,0.07500000298,211,0.001007795334,0.009949542582
1326,1789654030636355011,0,0.009616095573,3,0.000240402398,0.07500000298,211,0.001008599997,0.009948832914
1348,1789654030657355011,0,0.009635174647,3,0.0002408793662,0.07500000298,211,0.001007139683,0.009909328073
1369,1789654030681355041,0,0.0586075075,3,0.00466518756,0.07800000161,210,0.001023352146,0.009872425348
1389,1789654030703355026,0,1.445068002,3,0.1087256074,0.1453104615,195,0.001277923584,0.009918317199
1409,1789654030726355028,0,-0.07257506996,3,0.07079247385,0.2195679694,206,0.0009585618973,0.00977165252
1430,1789654030748355043,0,-0.06201917306,3,0.07106041163,0.290456593,194,0.001253783703,0.009767867625
1451,1789654030783355011,0,-0.04814638197,3,0.0714154318,0.3711123466,189,0.001352131367,0.009774018079
1472,1789654030810355011,0,-0.05592793226,3,0.07045005262,0.4372800589,186,0.001489520073,0.00995663926
1493,1789654030836355042,0,-0.3318499923,3,0.04549003392,0.5128769875,188,0.001366913319,0.009859651327
1514,1789654030862355065,0,0.01105478778,3,0.0537387915,0.5885753632,177,0.001760065556,0.009782060981
1535,1789654030886355054,0,0.01989460178,3,0.053470999,0.6614733338,173,0.001931101084,0.009888038039
1556,1789654030912355011,0,0.04145075381,3,0.05387960374,0.7374591827,168,0.002146542072,0.009868167341
1577,1789654030937355053,0,0.08220458776,3,0.05602806062,0.8122319579,164,0.002355307341,0.009888038039
1598,1789654030962355011,0,0.1793403327,3,0.06502661109,0.8881603479,159,0.002640485764,0.009946703911
1619,1789654030987355065,0,0.1125602573,3,0.06522899121,0.9638169408,155,0.002896130085,0.00998455286
