bag_time,time,count
1788882957.6857073,1788882957.6857073,0
1788882957.7347682,1788882957.7347682,0
1788882957.7831612,1788882957.7831612,0
1788882957.8324795,1788882957.8324795,0
1788882957.8827698,1788882957.8827698,0
1788882957.9326668,1788882957.9326668,0
1788882957.9831495,1788882957.9831495,0
1788882958.0341442,1788882958.0341442,0
1788882958.082711,1788882958.082711,0
1788882958.1334078,1788882958.1334078,0
1788882958.1837473,1788882958.1837473,0
1788882958.2337143,1788882958.2337143,0
1788882958.2825658,1788882958.2825658,0
1788882958.3346293,1788882958.3346293,0
1788882958.3832214,1788882958.3832214,0
1788882958.432773,1788882958.432773,0
1788882958.483171,1788882958.483171,0
1788882958.5341437,1788882958.5341437,0
1788882958.5839765,1788882958.5839765,0
1788882958.6329086,1788882958.6329086,0
1788882958.6827102,1788882958.6827102,0
1788882958.7325807,1788882958.7325807,0
1788882958.7836137,1788882958.7836137,0
1788882958.8328667,1788882958.8328667,0
1788882958.8834205,1788882958.8834205,0
1788882958.9326048,1788882958.9326048,0
1788882958.9826362,1788882958.9826362,0
1788882959.034324,1788882959.034324,0
1788882959.083449,1788882959.083449,0
1788882959.1339445,1788882959.1339445,0
1788882959.1838582,1788882959.1838582,0
1788882959.2334223,1788882959.2334223,0
1788882959.28337,1788882959.28337,0
1788882959.3334084,1788882959.3334084,0
1788882959.384114,1788882959.384114,0
1788882959.433992,1788882959.433992,0
1788882959.4838002,1788882959.4838002,0
1788882959.534008,1788882959.534008,0
1788882959.582661,1788882959.582661,0
1788882959.6324055,1788882959.6324055,0
1788882959.6848044,1788882959.6848044,0
1788882959.7339573,1788882959.7339573,0
1788882959.7837307,1788882959.7837307,0
1788882959.8326902,1788882959.8326902,0
1788882959.8824077,1788882959.8824077,0
1788882959.9345787,1788882959.9345787,0
1788882959.9836972,1788882959.9836972,0
1788882960.0324702,1788882960.0324702,0
1788882960.0822878,1788882960.0822878,0
1788882960.1344573,1788882960.1344573,0
1788882960.1851757,1788882960.1851757,0
1788882960.2341042,1788882960.2341042,0
1788882960.2823558,1788882960.2823558,0
1788882960.3340492,1788882960.3340492,0
1788882960.3818696,1788882960.3818696,0
1788882960.4348364,1788882960.4348364,0
1788882960.4872577,1788882960.4872577,0
1788882960.5358415,1788882960.5358415,0
1788882960.5844333,1788882960.5844333,0
1788882960.6327877,1788882960.6327877,0
1788882960.6838357,1788882960.6838357,0
1788882960.733391,1788882960.733391,0
1788882960.783608,1788882960.783608,0
1788882960.8343148,1788882960.8343148,0
1788882960.884889,1788882960.884889,0
1788882960.938554,1788882960.938554,0
1788882960.98929,1788882960.98929,0
1788882961.0401168,1788882961.0401168,0
1788882961.1095877,1788882961.1095877,0
1788882961.1589084,1788882961.1589084,0
1788882961.2089481,1788882961.2089481,0
1788882961.2585108,1788882961.2585108,0
1788882961.3091013,1788882961.3091013,0
1788882961.358902,1788882961.358902,0
1788882961.4102,1788882961.4102,0
1788882961.4597983,1788882961.4597983,0
1788882961.5083773,1788882961.5083773,0
1788882961.5564811,1788882961.5564811,0
1788882961.6090913,1788882961.6090913,0
1788882961.658679,1788882961.658679,0
1788882961.708634,1788882961.708634,0
1788882961.759728,1788882961.759728,0
1788882961.8092055,1788882961.8092055,0
1788882961.8602808,1788882961.8602808,0
1788882961.9087274,1788882961.9087274,0
1788882961.9600325,1788882961.9600325,0
1788882962.0106826,1788882962.0106826,0
1788882962.0596564,1788882962.0596564,0
1788882962.1087778,1788882962.1087778,0
1788882962.1590917,1788882962.1590917,0
1788882962.2087119,1788882962.2087119,0
1788882962.2585106,1788882962.2585106,0
1788882962.3089323,1788882962.3089323,0
1788882962.3581388,1788882962.3581388,0
1788882962.4074075,1788882962.4074075,0
1788882962.4574606,1788882962.4574606,0
1788882962.5090716,1788882962.5090716,0
1788882962.5581446,1788882962.5581446,0
1788882962.607648,1788882962.607648,0
1788882962.6594226,1788882962.6594226,0
1788882962.7081168,1788882962.7081168,0
1788882962.7584968,1788882962.7584968,0
1788882962.8082962,1788882962.8082962,0
1788882962.858685,1788882962.858685,0
1788882962.9085186,1788882962.9085186,0
1788882962.9581552,1788882962.9581552,0
1788882963.0099332,1788882963.0099332,0
1788882963.059715,1788882963.059715,0
1788882963.1118941,1788882963.1118941,0
1788882963.1637464,1788882963.1637464,0
1788882963.2129982,1788882963.2129982,0
1788882963.2642179,1788882963.2642179,0
1788882963.314662,1788882963.314662,0
1788882963.3660564,1788882963.3660564,0
1788882963.4327705,1788882963.4327705,0
1788882963.4834714,1788882963.4834714,0
1788882963.533779,1788882963.533779,0
1788882963.5849226,1788882963.5849226,0
1788882963.6355207,1788882963.6355207,0
1788882963.6854916,1788882963.6854916,0
1788882963.733328,1788882963.733328,0
1788882963.7841723,1788882963.7841723,0
1788882963.8337119,1788882963.8337119,0
1788882963.884607,1788882963.884607,0
1788882963.9337814,1788882963.9337814,0
1788882963.9844375,1788882963.9844375,0
1788882964.03148,1788882964.03148,0
1788882964.0827727,1788882964.0827727,0
1788882964.1334531,1788882964.1334531,0
1788882964.1826527,1788882964.1826527,0
1788882964.232417,1788882964.232417,0
1788882964.2829463,1788882964.2829463,0
1788882964.3336692,1788882964.3336692,0
1788882964.3835168,1788882964.3835168,0
1788882964.433255,1788882964.433255,0
1788882964.4826136,1788882964.4826136,0
1788882964.5329807,1788882964.5329807,0
1788882964.58271,1788882964.58271,0
1788882964.6343873,1788882964.6343873,0
1788882964.6838672,1788882964.6838672,0
1788882964.7333567,1788882964.7333567,0
1788882964.7835627,1788882964.7835627,0
1788882964.8337886,1788882964.8337886,0
1788882964.885266,1788882964.885266,0
1788882964.934131,1788882964.934131,0
1788882964.9827611,1788882964.9827611,0
1788882965.0339024,1788882965.0339024,0
1788882965.083953,1788882965.083953,0
1788882965.132761,1788882965.132761,0
1788882965.1846297,1788882965.1846297,0
1788882965.2336683,1788882965.2336683,0
1788882965.2844489,1788882965.2844489,0
1788882965.3335068,1788882965.3335068,0
1788882965.3837545,1788882965.3837545,0
1788882965.4336581,1788882965.4336581,0
1788882965.483853,1788882965.483853,0
1788882965.534786,1788882965.534786,0
1788882965.5887043,1788882965.5887043,0
1788882965.639172,1788882965.639172,0
1788882965.6903563,1788882965.6903563,0
1788882965.7402966,1788882965.7402966,0
1788882965.7907083,1788882965.7907083,0
1788882965.8405507,1788882965.8405507,0
