bag_time,time,d0,d1,d2,d3,d4,d5,d6,d7,d8,d9,d10,d11,d12,d13,d14,d15,d16,d17,d18,d19,d20,d21,d22,d23,d24,d25,d26
1788882957.597157,1788882957.597157,1788882957.5970035,0.8598741888999939,-1.5664284857921302,0.2699077542675138,0.5236,0.08000000000000002,0.16,0.0,0.9899598264694214,0.8498741888999939,0.9993761777877808,0.859915018081665,0.06981767527759075,2.356198977679014,0.9899598264694214,9.794076194763184,2.2863813024014235,2.0,0.0,0.0,0.0,670.0,7.0,0.0,1.0,0.0,0.0
1788882957.6859848,1788882957.6859848,1788882957.6858814,0.8598741888999939,-1.5664284857921302,0.2699078958446317,0.5236,0.3651708,0.16,0.0,0.9899598264694214,0.8498741888999939,0.9993761777877808,0.859915018081665,0.06981767527759075,2.356198977679014,0.9899598264694214,9.794061889648438,2.2863813024014235,2.0,0.0,0.0,0.0,670.0,7.0,0.0,1.0,0.0,0.0
1788882957.7350874,1788882957.7350874,1788882957.734988,0.8598741888999939,-1.5664284857921302,0.2699073619336653,0.5236,0.5224640512000001,0.16,0.0,0.9899598860740662,0.8498741888999939,0.9993761777877808,0.859915018081665,0.06981767527759075,2.356198977679014,0.9899598860740662,9.794115295410156,2.2863813024014235,2.0,0.0,0.0,0.0,670.0,7.0,0.0,1.0,0.0,0.0
1788882957.7834725,1788882957.7834725,1788882957.7834008,0.8600137233734131,-1.5664284857921302,0.2699457622134543,0.5236,0.5236,0.16,0.0,0.9898558163642883,0.8500137233734131,0.9992948770523071,0.8600472807884216,0.06981767527759075,2.356198977679014,0.9898558163642883,9.754578819274903,2.2863813024014235,2.0,0.0,0.0,0.0,670.0,7.0,0.0,1.0,0.0,0.0
1788882957.8328078,1788882957.8328078,1788882957.8327363,0.8607193231582642,-1.5707918088883162,0.2650699840998377,0.5236,0.5236,0.16,0.0,0.9892290139198303,0.8507193231582642,0.9987565875053406,0.8607363104820251,0.06545435218140483,2.356198977679014,0.9892290139198303,9.835639228820801,2.2907446254976094,2.0,0.0,0.0,0.0,670.0,7.0,0.0,1.0,0.0,0.0
1788882957.882992,1788882957.882992,1788882957.882928,0.8624560236930847,-1.5707918088883162,0.24858321309237796,0.5236,0.5236,0.16,0.0,0.9875032210350037,0.8524560236930847,0.9972078204154968,0.8624492883682251,0.056727705989032984,2.356198977679014,0.9875032210350037,9.9586279296875,2.2994712716899812,2.0,0.0,0.0,0.0,671.0,7.0,0.0,1.0,0.0,0.0
1788882957.932946,1788882957.932946,1788882957.9328609,0.8653377294540405,-1.5707918088883162,0.24791539437641236,0.5236,0.5236,0.16,0.0,0.984680106639862,0.8553377294540405,0.9945768117904663,0.8652545809745789,0.04800105979666114,2.356198977679014,0.984680106639862,9.8677494430542,2.308197917882353,2.0,0.0,0.0,0.0,670.0,7.0,0.0,1.0,0.0,0.0
1788882957.98344,1788882957.98344,1788882957.9833639,0.8689550161361694,-1.5707918088883162,0.22758749068543546,0.5236,0.5236,0.16,0.0,0.9813281798362732,0.8589550161361694,0.991325318813324,0.8686723113059998,0.03491109050810337,2.356198977679014,0.9813281798362732,9.928530921936035,2.321287887170911,2.0,0.0,0.0,0.0,671.0,7.0,0.0,1.0,0.0,0.0
1788882958.034419,1788882958.034419,1788882958.0343237,0.8727685213088989,-1.5707918088883162,0.22795604956008,0.5236,0.5236,0.16,0.0,0.9780021214485168,0.8627685213088989,0.9880775809288025,0.8721694946289062,0.026184444315731525,2.356198977679014,0.9780021214485168,9.738608589172363,2.3300145333632827,2.0,0.0,0.0,0.0,670.0,7.0,0.0,1.0,0.0,0.0
1788882958.0829775,1788882958.0829775,1788882958.082912,0.8767744898796082,-1.5707918088883162,0.2145370049309124,0.5236,0.5236,0.16,0.0,0.974592080116272,0.8667744898796081,0.9848886132240295,0.8757349848747253,0.013094475027173758,2.356198977679014,0.974592080116272,9.798246612548828,2.3431045026518404,2.0,0.0,0.0,0.0,670.0,7.0,0.0,1.0,0.0,0.0
