scan_index,scan_stamp_s,gt_x_m,gt_y_m,gt_yaw_rad,seed_x_m,seed_y_m,seed_yaw_rad,match_x_m,match_y_m,match_yaw_rad,seed_error_m,match_error_m,seed_yaw_error_rad,match_yaw_error_rad,match_score,score_margin,gt_score,seed_score,valid_beams
0,1788989045.4577541,-4.277,7.5472,0.25305779999999994,-4.277,7.5472,0.25305779999999994,-4.3020000000000005,7.5222,0.27805779999999997,0.0,0.035355339059327875,0.0,0.025000000000000022,0.9882912182631325,0.002702026554661785,0.9420027945308601,0.9420027945308601,120
10,1788989046.0081353,-2.709099999984152,7.5664999987125645,-0.23594439923371457,-4.277,7.5472,0.25305779999999994,-3.677,7.6722,-0.02194220000000008,1.5680187817752698,0.9736544049624807,0.4890021992337145,0.2140021992337145,0.6259302292703139,0.002607250006411266,0.8095186207967836,0.41090126031344637,120
20,1788989046.5557222,-1.0559000008794204,6.4761999973550886,-0.8556221938799132,-4.092803526626273,7.591098218265479,0.21485923647365646,-3.492803526626273,7.266098218265479,0.014859236473656445,3.2350859444043865,2.561725588972176,1.0704814303535697,0.8704814303535697,0.6822553521594319,2.2414423939132178e-07,0.9006741206902107,0.17733796596106274,120
30,1788989047.1039472,0.06139999764790005,4.68269999643765,-1.1445611848696235,-2.074910716946172,7.703467062594051,-0.07407975451605386,-2.674910716946172,7.55346706259405,-0.024079754516053858,3.6998455558664314,3.965942495161843,1.0704814303535697,1.1204814303535697,0.6744635415592726,0.0006059074053405,0.9055256763160334,0.003284193462924995,120
40,1788989047.6325824,0.7500999960591137,2.7477999958721444,-1.268753935004609,-0.1384652356387629,7.393514214567668,-0.1982725046510393,-0.6384652356387629,7.168514214567669,-0.37327250465103934,4.729926931018286,4.633662439804712,1.0704814303535697,0.8954814303535696,0.4307549724955144,0.0008386559935039672,0.9196412835945122,0.012049045845457046,120
50,1788989048.2039244,1.2390999942630767,0.5604999954706171,-1.4073103189368688,1.8926102474711277,6.806706173799089,-0.33682888858329885,2.1926102474711278,7.406706173799089,-0.9368288885832988,6.280299934974191,6.912287670457286,1.07048143035357,0.47048143035356993,0.2759067729337095,0.0011563862934069191,0.8870790133048314,0.061876383096001596,120
60,1788989048.7784102,1.4165999924120247,-1.6938000046751318,-1.606952487897472,3.8368142772336915,5.930961132070577,-0.536471057543902,3.2368142772336914,5.680961132070577,-1.136471057543902,7.9996512159520154,7.596070159412939,1.07048143035357,0.4704814303535698,0.12089719123096694,3.849432388974838e-05,0.9079630801407875,0.02,120
70,1788989049.3287551,1.1845999906971152,-3.7823000044846316,-1.7244382778388423,5.50447638487511,4.7618999648038045,-0.6539568474852727,4.90447638487511,4.161899964803805,-1.2539568474852727,9.574167597037603,8.77198914386042,1.0704814303535697,0.4704814303535696,0.02,0.0,0.955269104278728,0.02,120
80,1788989049.8804111,0.7971999889492776,-5.91090000416653,-1.76417630011946,7.09474305290426,3.4750730988153427,-0.6936948697658905,6.49474305290426,2.8750730988153426,-1.2936948697658905,11.302899616128007,10.471643630870105,1.0704814303535695,0.4704814303535694,0.02,0.0,0.9243999962516768,0.02,120
90,1788989050.4288602,0.31059998720759857,-8.032000003766973,-1.8353617754751896,8.620159569806846,2.1193702456567585,-0.7648803451216201,8.020159569806847,1.5193702456567584,-1.36488034512162,13.118654595561704,12.274607227900395,1.0704814303535697,0.4704814303535696,0.02,0.0,0.8656433528158852,0.02,120
