bag_time,time,x,y,yaw,vx,vy,wz
1788883183.795543,1788883183.7851958,0.8004,3.1583,-1.5707963267948966,0.0,0.0,0.0
1788883183.8517845,1788883183.802014,0.8004,3.1583,-1.5707963267948966,0.0,0.0,0.0
1788883183.9009976,1788883183.8531876,0.8004,3.1583,-1.5707963267948966,0.0,0.0,0.0
1788883183.9526715,1788883183.902286,0.8005,3.1583,-1.5707963267948966,0.0,0.0,0.0
1788883184.0044882,1788883183.954634,0.8005,3.1583,-1.5707963267948966,0.0,0.0,0.0
1788883184.0607846,1788883184.00623,0.8005,3.1583,-1.5707963267948966,0.0,0.0,0.0
1788883184.1262465,1788883184.0774891,0.8005,3.1583,-1.5707963267948966,0.0,0.0,0.0
1788883184.1760373,1788883184.1281374,0.8005,3.1583,-1.5707963267948966,0.0,0.0,0.0
1788883184.2257106,1788883184.1779678,0.8005,3.1583,-1.5707963267948966,0.0,0.0,0.0
1788883184.2761884,1788883184.2272925,0.8005,3.1583,-1.5707963267948966,0.0,0.0,0.0
1788883184.327793,1788883184.2777598,0.8005,3.1583,-1.5707963267948966,0.0,0.0,0.0
1788883184.3774767,1788883184.3290195,0.8005,3.1583,-1.5707963267948966,0.0,0.0,0.0
1788883184.4295633,1788883184.3790143,0.8005,3.1583,-1.5707963267948966,0.0,0.0,0.0
1788883184.4801157,1788883184.4319046,0.8005,3.1583,-1.5707963267948966,0.0,0.0,0.0
1788883184.5311062,1788883184.481942,0.8005,3.1583,-1.5707963267948966,0.0,0.0,0.0
1788883184.5836523,1788883184.5323882,0.8005,3.1583,-1.5707963267948966,0.0,0.0,0.0
1788883184.6375,1788883184.5855718,0.8005,3.1583,-1.5707963267948966,0.0,0.0,0.0
1788883184.704429,1788883184.6521366,0.8005,3.1583,-1.5707963267948966,0.0,0.0,0.0
1788883184.7561429,1788883184.7066789,0.8005,3.1583,-1.5707963267948966,0.0,0.0,0.0
1788883184.8082833,1788883184.7576277,0.8005,3.1583,-1.5707963267948966,0.0,0.0,0.0
1788883184.861485,1788883184.8103333,0.8005,3.1583,-1.5707963267948966,0.0,0.0,0.0
1788883184.9251316,1788883184.8770194,0.8005,3.1583,-1.5707963267948966,0.0,0.0,0.0
1788883184.9759922,1788883184.9267287,0.8005,3.1583,-1.5707963267948966,0.0,0.0,0.0
1788883185.0273974,1788883184.9777315,0.8005,3.1583,-1.5707963267948966,0.0,0.0,0.0
1788883185.0792797,1788883185.029141,0.8005,3.1583,-1.5707963267948966,0.0,0.0,0.0
1788883185.1302347,1788883185.0807035,0.8005,3.1583,-1.5707963267948966,0.0,0.0,0.0
1788883185.1798959,1788883185.1317234,0.8005,3.1583,-1.5707963267948966,0.0,0.0,0.0
1788883185.230908,1788883185.1822808,0.8005,3.1583,-1.5707963267948966,0.0,0.0,0.0
1788883185.2810507,1788883185.2321234,0.8005,3.1583,-1.5707963267948966,0.0,0.0,0.0
1788883185.3310323,1788883185.2827563,0.8005,3.1583,-1.5707963267948966,0.0,0.0,0.0
1788883185.3820508,1788883185.3330374,0.8005,3.1583,-1.5707963267948966,0.0,0.0,0.0
1788883185.4331686,1788883185.3837237,0.8005,3.1583,-1.5707963267948966,0.0,0.0,0.0
1788883185.5012772,1788883185.4520497,0.8005,3.1583,-1.5707963267948966,0.0,0.0,0.0
1788883185.555695,1788883185.5028777,0.8005,3.1583,-1.5707963267948966,0.0,0.0,0.0
1788883185.605573,1788883185.5561755,0.8005,3.1583,-1.5707963267948966,0.0,0.0,0.0
1788883185.6574001,1788883185.6074052,0.8005,3.1583,-1.5707963267948966,0.0,0.0,0.0
1788883185.709984,1788883185.6591825,0.8005,3.1583,-1.5707963267948966,0.0,0.0,0.0
1788883185.777675,1788883185.7268775,0.8005,3.1583,-1.5707963267948966,0.0,0.0,0.0
1788883185.8309157,1788883185.7795935,0.8005,3.1583,-1.5707963267948966,0.0,0.0,0.0
1788883185.882905,1788883185.8323934,0.8005,3.1583,-1.5707963267948966,0.0,0.0,0.0
1788883185.9370553,1788883185.8868594,0.8005,3.1583,-1.5707963267948966,0.0,0.0,0.0
1788883186.0024865,1788883185.9523013,0.8005,3.1583,-1.5707963267948966,0.0,0.0,0.0
1788883186.0558333,1788883186.0031238,0.8005,3.1583,-1.5707963267948966,0.0,0.0,0.0
1788883186.1088328,1788883186.057733,0.8005,3.1583,-1.5707963267948966,0.0,0.0,0.0
1788883186.1763284,1788883186.1268513,0.8005,3.1583,-1.5707963267948966,0.0,0.0,0.0
1788883186.2254229,1788883186.17693,0.8005,3.1583,-1.5707963267948966,0.0,0.0,0.0
1788883186.2759752,1788883186.2273357,0.8005,3.1583,-1.5707963267948966,0.0,0.0,0.0
1788883186.3268554,1788883186.2778516,0.8005,3.1583,-1.5707963267948966,0.0,0.0,0.0
1788883186.3771603,1788883186.328284,0.8005,3.1583,-1.5707963267948966,0.0,0.0,0.0
1788883186.427691,1788883186.378537,0.8005,3.1534,-1.569234154435507,0.1393,0.01,0.0662
1788883186.479011,1788883186.4293644,0.8006,3.146,-1.5642804669355137,0.1475,0.0183,0.1125
1788883186.5305264,1788883186.4806564,0.8007,3.1385,-1.55848501258247,0.148,0.0184,0.1129
1788883186.581596,1788883186.5327835,0.8008,3.1308,-1.5526860115468788,0.1479,0.0184,0.113
1788883186.6341188,1788883186.5832446,0.801,3.1232,-1.5468844002341082,0.1477,0.0183,0.113
1788883186.7019312,1788883186.6527395,0.8014,3.1131,-1.5354217605706222,0.1396,0.0335,0.2113
1788883186.7531304,1788883186.703497,0.8017,3.1063,-1.523961925199049,0.1361,0.0375,0.232
1788883186.8046007,1788883186.7547846,0.8021,3.0992,-1.5119362442354778,0.1359,0.0374,0.2319
1788883186.8553352,1788883186.806511,0.8027,3.0923,-1.500054042914655,0.1359,0.0374,0.2319
1788883186.9062028,1788883186.8569732,0.8033,3.0854,-1.488306647514745,0.1358,0.0374,0.2319
1788883186.9582725,1788883186.9078507,0.8039,3.0785,-1.4764143022803597,0.1358,0.0373,0.2319
1788883187.0260644,1788883186.976846,0.805,3.0692,-1.460551237268348,0.1358,0.0373,0.2319
1788883187.0769682,1788883187.028109,0.8058,3.0623,-1.4485096633101333,0.1358,0.0373,0.2319
1788883187.1280844,1788883187.0785809,0.8068,3.0556,-1.4370306593542737,0.1358,0.0373,0.2319
